time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load2_zP;NETWORK_Load2_zQ;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
295.000000;1.420576;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209825;0.110037;1.022362;1.045088;-0.531864;0.093149;0.590175;0.489963;1.420576;49.633275;
296.000000;1.420576;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209827;0.110040;1.022375;1.045114;-0.531862;0.093146;0.590173;0.489960;1.420576;49.633030;
297.000000;1.420575;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209830;0.110042;1.022387;1.045140;-0.531860;0.093144;0.590170;0.489958;1.420575;49.632788;
298.000000;1.420575;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209832;0.110045;1.022399;1.045165;-0.531858;0.093142;0.590168;0.489955;1.420575;49.632548;
299.000000;1.420574;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209834;0.110047;1.022410;1.045190;-0.531856;0.093140;0.590166;0.489953;1.420574;49.632311;
300.000000;1.420574;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209837;0.110050;1.022422;1.045215;-0.531854;0.093137;0.590163;0.489950;1.420574;49.632077;
301.000000;1.420573;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209839;0.110052;1.022434;1.045240;-0.531853;0.093135;0.590161;0.489948;1.420573;49.631845;
302.000000;1.420573;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209841;0.110055;1.022445;1.045264;-0.531851;0.093133;0.590159;0.489945;1.420573;49.631615;
303.000000;1.420572;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209844;0.110057;1.022456;1.045288;-0.531849;0.093131;0.590156;0.489943;1.420572;49.631388;
304.000000;1.420572;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209846;0.110060;1.022468;1.045312;-0.531847;0.093129;0.590154;0.489940;1.420572;49.631164;
305.000000;1.420571;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209848;0.110062;1.022479;1.045335;-0.531846;0.093127;0.590152;0.489938;1.420571;49.630942;
306.000000;1.420571;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209850;0.110065;1.022490;1.045358;-0.531844;0.093124;0.590150;0.489935;1.420571;49.630722;
307.000000;1.420570;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209852;0.110067;1.022501;1.045382;-0.531842;0.093122;0.590148;0.489933;1.420570;49.630504;
308.000000;1.420570;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209855;0.110069;1.022511;1.045404;-0.531840;0.093120;0.590145;0.489931;1.420570;49.630289;
309.000000;1.420569;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209857;0.110072;1.022522;1.045427;-0.531839;0.093118;0.590143;0.489928;1.420569;49.630076;
310.000000;1.420569;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209859;0.110074;1.022533;1.045449;-0.531837;0.093116;0.590141;0.489926;1.420569;49.629866;
311.000000;1.420568;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209861;0.110076;1.022543;1.045472;-0.531835;0.093114;0.590139;0.489924;1.420568;49.629658;
312.000000;1.420568;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209863;0.110078;1.022553;1.045493;-0.531834;0.093112;0.590137;0.489922;1.420568;49.629451;
313.000000;1.420567;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209865;0.110081;1.022564;1.045515;-0.531832;0.093110;0.590135;0.489919;1.420567;49.629248;
314.000000;1.420567;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209867;0.110083;1.022574;1.045537;-0.531831;0.093108;0.590133;0.489917;1.420567;49.629046;
315.000000;1.420566;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209869;0.110085;1.022584;1.045558;-0.531829;0.093107;0.590131;0.489915;1.420566;49.628846;
316.000000;1.420566;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209871;0.110087;1.022594;1.045579;-0.531827;0.093105;0.590129;0.489913;1.420566;49.628649;
317.000000;1.420566;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209873;0.110089;1.022603;1.045600;-0.531826;0.093103;0.590127;0.489911;1.420566;49.628454;
318.000000;1.420565;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209875;0.110091;1.022613;1.045620;-0.531824;0.093101;0.590125;0.489909;1.420565;49.628261;
319.000000;1.420565;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209877;0.110093;1.022623;1.045641;-0.531823;0.093099;0.590123;0.489907;1.420565;49.628070;
320.000000;1.420564;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209879;0.110095;1.022632;1.045661;-0.531821;0.093097;0.590121;0.489905;1.420564;49.627881;
321.000000;1.420564;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209880;0.110097;1.022642;1.045681;-0.531820;0.093096;0.590120;0.489903;1.420564;49.627694;
322.000000;1.420563;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209882;0.110100;1.022651;1.045701;-0.531818;0.093094;0.590118;0.489901;1.420563;49.627509;
323.000000;1.420563;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209884;0.110102;1.022660;1.045720;-0.531817;0.093092;0.590116;0.489899;1.420563;49.627326;
324.000000;1.420563;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209886;0.110103;1.022669;1.045740;-0.531815;0.093090;0.590114;0.489897;1.420563;49.627144;
325.000000;1.420562;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209888;0.110105;1.022678;1.045759;-0.531814;0.093089;0.590112;0.489895;1.420562;49.626965;
326.000000;1.420562;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209889;0.110107;1.022687;1.045778;-0.531813;0.093087;0.590111;0.489893;1.420562;49.626788;
327.000000;1.420561;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209891;0.110109;1.022696;1.045797;-0.531811;0.093085;0.590109;0.489891;1.420561;49.626613;
328.000000;1.420561;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209893;0.110111;1.022705;1.045815;-0.531810;0.093084;0.590107;0.489889;1.420561;49.626439;
329.000000;1.420561;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209895;0.110113;1.022713;1.045834;-0.531808;0.093082;0.590105;0.489887;1.420561;49.626268;
330.000000;1.420560;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209896;0.110115;1.022722;1.045852;-0.531807;0.093080;0.590104;0.489885;1.420560;49.626098;
331.000000;1.420560;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209898;0.110117;1.022730;1.045870;-0.531806;0.093079;0.590102;0.489883;1.420560;49.625930;
332.000000;1.420560;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209900;0.110119;1.022739;1.045888;-0.531804;0.093077;0.590100;0.489881;1.420560;49.625764;
333.000000;1.420559;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209901;0.110120;1.022747;1.045906;-0.531803;0.093076;0.590099;0.489880;1.420559;49.625600;
334.000000;1.420559;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209903;0.110122;1.022755;1.045923;-0.531802;0.093074;0.590097;0.489878;1.420559;49.625437;
335.000000;1.420558;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209905;0.110124;1.022763;1.045941;-0.531801;0.093073;0.590095;0.489876;1.420558;49.625276;
336.000000;1.420558;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209906;0.110126;1.022771;1.045958;-0.531799;0.093071;0.590094;0.489874;1.420558;49.625117;
337.000000;1.420558;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209908;0.110127;1.022779;1.045975;-0.531798;0.093070;0.590092;0.489873;1.420558;49.624959;
338.000000;1.420557;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209909;0.110129;1.022787;1.045992;-0.531797;0.093068;0.590091;0.489871;1.420557;49.624804;
339.000000;1.420557;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209911;0.110131;1.022795;1.046008;-0.531796;0.093067;0.590089;0.489869;1.420557;49.624650;
340.000000;1.420557;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209912;0.110133;1.022803;1.046025;-0.531794;0.093065;0.590088;0.489868;1.420557;49.624497;
341.000000;1.420556;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209914;0.110134;1.022810;1.046041;-0.531793;0.093064;0.590086;0.489866;1.420556;49.624346;
342.000000;1.420556;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209915;0.110136;1.022818;1.046057;-0.531792;0.093062;0.590085;0.489864;1.420556;49.624197;
343.000000;1.420556;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209917;0.110137;1.022825;1.046073;-0.531791;0.093061;0.590083;0.489863;1.420556;49.624050;
344.000000;1.420555;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209918;0.110139;1.022833;1.046089;-0.531790;0.093060;0.590082;0.489861;1.420555;49.623904;
345.000000;1.420555;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209920;0.110141;1.022840;1.046104;-0.531788;0.093058;0.590080;0.489859;1.420555;49.623759;
346.000000;1.420554;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209921;0.110142;1.022847;1.046120;-0.531787;0.093057;0.590079;0.489858;1.420554;49.623616;
347.000000;1.420554;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209923;0.110144;1.022854;1.046135;-0.531786;0.093056;0.590077;0.489856;1.420554;49.623475;
348.000000;1.420554;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209924;0.110145;1.022861;1.046150;-0.531785;0.093054;0.590076;0.489855;1.420554;49.623335;
349.000000;1.420553;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209925;0.110147;1.022868;1.046166;-0.531784;0.093053;0.590075;0.489853;1.420553;49.623196;
350.000000;1.420553;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209927;0.110148;1.022875;1.046180;-0.531783;0.093052;0.590073;0.489852;1.420553;49.623060;
351.000000;1.420553;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209928;0.110150;1.022882;1.046195;-0.531782;0.093050;0.590072;0.489850;1.420553;49.622924;
352.000000;1.420552;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209930;0.110151;1.022889;1.046210;-0.531781;0.093049;0.590071;0.489849;1.420552;49.622790;
353.000000;1.420552;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209931;0.110153;1.022896;1.046224;-0.531780;0.093048;0.590069;0.489847;1.420552;49.622658;
354.000000;1.420552;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209932;0.110154;1.022902;1.046238;-0.531779;0.093047;0.590068;0.489846;1.420552;49.622526;
355.000000;1.420552;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209933;0.110156;1.022909;1.046252;-0.531778;0.093045;0.590067;0.489844;1.420552;49.622397;
356.000000;1.420551;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209935;0.110157;1.022916;1.046266;-0.531777;0.093044;0.590065;0.489843;1.420551;49.622268;
357.000000;1.420551;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209936;0.110159;1.022922;1.046280;-0.531776;0.093043;0.590064;0.489841;1.420551;49.622141;
358.000000;1.420551;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209937;0.110160;1.022928;1.046294;-0.531775;0.093042;0.590063;0.489840;1.420551;49.622016;
359.000000;1.420550;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209939;0.110161;1.022935;1.046308;-0.531774;0.093041;0.590061;0.489839;1.420550;49.621891;
360.000000;1.420550;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209940;0.110163;1.022941;1.046321;-0.531773;0.093039;0.590060;0.489837;1.420550;49.621768;
361.000000;1.420550;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209941;0.110164;1.022947;1.046334;-0.531772;0.093038;0.590059;0.489836;1.420550;49.621647;
362.000000;1.420549;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209942;0.110165;1.022953;1.046347;-0.531771;0.093037;0.590058;0.489835;1.420549;49.621526;
363.000000;1.420549;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209943;0.110167;1.022959;1.046360;-0.531770;0.093036;0.590057;0.489833;1.420549;49.621407;
364.000000;1.420549;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209945;0.110168;1.022965;1.046373;-0.531769;0.093035;0.590055;0.489832;1.420549;49.621290;
365.000000;1.420549;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209946;0.110169;1.022971;1.046386;-0.531768;0.093034;0.590054;0.489831;1.420549;49.621173;
366.000000;1.420548;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209947;0.110171;1.022977;1.046399;-0.531767;0.093033;0.590053;0.489829;1.420548;49.621058;
367.000000;1.420548;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209948;0.110172;1.022983;1.046411;-0.531766;0.093032;0.590052;0.489828;1.420548;49.620944;
368.000000;1.420548;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209949;0.110173;1.022989;1.046424;-0.531765;0.093031;0.590051;0.489827;1.420548;49.620831;
369.000000;1.420547;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209950;0.110174;1.022994;1.046436;-0.531764;0.093030;0.590050;0.489826;1.420547;49.620719;
370.000000;1.420547;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209951;0.110176;1.023000;1.046448;-0.531763;0.093028;0.590049;0.489824;1.420547;49.620609;
371.000000;1.420547;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209953;0.110177;1.023006;1.046460;-0.531762;0.093027;0.590047;0.489823;1.420547;49.620499;
372.000000;1.420547;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209954;0.110178;1.023011;1.046472;-0.531761;0.093026;0.590046;0.489822;1.420547;49.620391;
373.000000;1.420546;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209955;0.110179;1.023017;1.046484;-0.531761;0.093025;0.590045;0.489821;1.420546;49.620284;
374.000000;1.420546;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209956;0.110180;1.023022;1.046495;-0.531760;0.093024;0.590044;0.489820;1.420546;49.620179;
375.000000;1.420546;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209957;0.110182;1.023027;1.046507;-0.531759;0.093023;0.590043;0.489818;1.420546;49.620074;
376.000000;1.420546;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209958;0.110183;1.023033;1.046518;-0.531758;0.093022;0.590042;0.489817;1.420546;49.619970;
377.000000;1.420545;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209959;0.110184;1.023038;1.046530;-0.531757;0.093021;0.590041;0.489816;1.420545;49.619868;
378.000000;1.420545;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209960;0.110185;1.023043;1.046541;-0.531756;0.093021;0.590040;0.489815;1.420545;49.619766;
379.000000;1.420545;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209961;0.110186;1.023048;1.046552;-0.531756;0.093020;0.590039;0.489814;1.420545;49.619666;
380.000000;1.420545;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209962;0.110187;1.023053;1.046563;-0.531755;0.093019;0.590038;0.489813;1.420545;49.619567;
381.000000;1.420544;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209963;0.110188;1.023058;1.046574;-0.531754;0.093018;0.590037;0.489812;1.420544;49.619469;
382.000000;1.420544;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209964;0.110190;1.023063;1.046584;-0.531753;0.093017;0.590036;0.489811;1.420544;49.619372;
383.000000;1.420544;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209965;0.110191;1.023068;1.046595;-0.531752;0.093016;0.590035;0.489809;1.420544;49.619276;
384.000000;1.420544;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209966;0.110192;1.023073;1.046605;-0.531752;0.093015;0.590034;0.489808;1.420544;49.619181;
385.000000;1.420543;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209967;0.110193;1.023078;1.046616;-0.531751;0.093014;0.590033;0.489807;1.420543;49.619086;
386.000000;1.420543;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209968;0.110194;1.023083;1.046626;-0.531750;0.093013;0.590032;0.489806;1.420543;49.618993;
387.000000;1.420543;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209969;0.110195;1.023087;1.046636;-0.531749;0.093012;0.590031;0.489805;1.420543;49.618901;
388.000000;1.420543;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209970;0.110196;1.023092;1.046646;-0.531749;0.093012;0.590030;0.489804;1.420543;49.618810;
389.000000;1.420542;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209971;0.110197;1.023097;1.046656;-0.531748;0.093011;0.590029;0.489803;1.420542;49.618720;
390.000000;1.420542;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209972;0.110198;1.023101;1.046666;-0.531747;0.093010;0.590028;0.489802;1.420542;49.618631;
391.000000;1.420542;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209972;0.110199;1.023106;1.046676;-0.531747;0.093009;0.590028;0.489801;1.420542;49.618543;
392.000000;1.420542;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209973;0.110200;1.023110;1.046686;-0.531746;0.093008;0.590027;0.489800;1.420542;49.618456;
393.000000;1.420541;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209974;0.110201;1.023115;1.046695;-0.531745;0.093007;0.590026;0.489799;1.420541;49.618369;
394.000000;1.420541;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209975;0.110202;1.023119;1.046705;-0.531744;0.093007;0.590025;0.489798;1.420541;49.618284;
395.000000;1.420541;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209976;0.110203;1.023123;1.046714;-0.531744;0.093006;0.590024;0.489797;1.420541;49.618199;
396.000000;1.420541;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209977;0.110204;1.023128;1.046724;-0.531743;0.093005;0.590023;0.489796;1.420541;49.618116;
397.000000;1.420541;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209978;0.110205;1.023132;1.046733;-0.531742;0.093004;0.590022;0.489795;1.420541;49.618033;
398.000000;1.420540;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209978;0.110206;1.023136;1.046742;-0.531742;0.093003;0.590022;0.489795;1.420540;49.617951;
399.000000;1.420540;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209979;0.110206;1.023140;1.046751;-0.531741;0.093003;0.590021;0.489794;1.420540;49.617870;
400.000000;1.420540;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209980;0.110207;1.023144;1.046760;-0.531740;0.093002;0.590020;0.489793;1.420540;49.617790;
401.000000;1.420540;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209981;0.110208;1.023149;1.046769;-0.531740;0.093001;0.590019;0.489792;1.420540;49.617711;
402.000000;1.420539;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209982;0.110209;1.023153;1.046777;-0.531739;0.093000;0.590018;0.489791;1.420539;49.617633;
403.000000;1.420539;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209982;0.110210;1.023157;1.046786;-0.531739;0.093000;0.590018;0.489790;1.420539;49.617555;
404.000000;1.420539;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209983;0.110211;1.023161;1.046795;-0.531738;0.092999;0.590017;0.489789;1.420539;49.617478;
405.000000;1.420539;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209984;0.110212;1.023164;1.046803;-0.531737;0.092998;0.590016;0.489788;1.420539;49.617403;
406.000000;1.420539;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209985;0.110213;1.023168;1.046812;-0.531737;0.092998;0.590015;0.489787;1.420539;49.617327;
407.000000;1.420538;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209986;0.110213;1.023172;1.046820;-0.531736;0.092997;0.590014;0.489787;1.420538;49.617253;
408.000000;1.420538;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209986;0.110214;1.023176;1.046828;-0.531736;0.092996;0.590014;0.489786;1.420538;49.617180;
409.000000;1.420538;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209987;0.110215;1.023180;1.046836;-0.531735;0.092996;0.590013;0.489785;1.420538;49.617107;
410.000000;1.420538;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209988;0.110216;1.023183;1.046844;-0.531734;0.092995;0.590012;0.489784;1.420538;49.617035;
411.000000;1.420538;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209988;0.110217;1.023187;1.046852;-0.531734;0.092994;0.590012;0.489783;1.420538;49.616964;
412.000000;1.420537;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209989;0.110218;1.023191;1.046860;-0.531733;0.092994;0.590011;0.489782;1.420537;49.616893;
413.000000;1.420537;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209990;0.110218;1.023194;1.046868;-0.531733;0.092993;0.590010;0.489782;1.420537;49.616824;
414.000000;1.420537;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209991;0.110219;1.023198;1.046876;-0.531732;0.092992;0.590009;0.489781;1.420537;49.616755;
415.000000;1.420537;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209991;0.110220;1.023201;1.046883;-0.531732;0.092992;0.590009;0.489780;1.420537;49.616687;
416.000000;1.420537;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209992;0.110221;1.023205;1.046891;-0.531731;0.092991;0.590008;0.489779;1.420537;49.616619;
417.000000;1.420537;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209993;0.110221;1.023208;1.046899;-0.531730;0.092990;0.590007;0.489779;1.420537;49.616552;
418.000000;1.420536;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209993;0.110222;1.023212;1.046906;-0.531730;0.092990;0.590007;0.489778;1.420536;49.616486;
419.000000;1.420536;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209994;0.110223;1.023215;1.046913;-0.531729;0.092989;0.590006;0.489777;1.420536;49.616421;
420.000000;1.420536;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209995;0.110224;1.023219;1.046921;-0.531729;0.092988;0.590005;0.489776;1.420536;49.616356;
421.000000;1.420536;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209995;0.110224;1.023222;1.046928;-0.531728;0.092988;0.590005;0.489776;1.420536;49.616292;
422.000000;1.420536;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209996;0.110225;1.023225;1.046935;-0.531728;0.092987;0.590004;0.489775;1.420536;49.616229;
423.000000;1.420535;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209997;0.110226;1.023228;1.046942;-0.531727;0.092987;0.590003;0.489774;1.420535;49.616166;
424.000000;1.420535;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209997;0.110227;1.023232;1.046949;-0.531727;0.092986;0.590003;0.489773;1.420535;49.616104;
425.000000;1.420535;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209998;0.110227;1.023235;1.046956;-0.531726;0.092986;0.590002;0.489773;1.420535;49.616043;
426.000000;1.420535;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209999;0.110228;1.023238;1.046963;-0.531726;0.092985;0.590001;0.489772;1.420535;49.615982;
427.000000;1.420535;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209999;0.110229;1.023241;1.046970;-0.531725;0.092984;0.590001;0.489771;1.420535;49.615922;
428.000000;1.420535;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210000;0.110229;1.023244;1.046976;-0.531725;0.092984;0.590000;0.489771;1.420535;49.615863;
429.000000;1.420534;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210000;0.110230;1.023247;1.046983;-0.531724;0.092983;0.590000;0.489770;1.420534;49.615804;
430.000000;1.420534;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210001;0.110231;1.023250;1.046990;-0.531724;0.092983;0.589999;0.489769;1.420534;49.615746;
431.000000;1.420534;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210002;0.110231;1.023253;1.046996;-0.531723;0.092982;0.589998;0.489769;1.420534;49.615689;
432.000000;1.420534;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210002;0.110232;1.023256;1.047002;-0.531723;0.092982;0.589998;0.489768;1.420534;49.615632;
433.000000;1.420534;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210003;0.110233;1.023259;1.047009;-0.531722;0.092981;0.589997;0.489767;1.420534;49.615576;
434.000000;1.420534;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210003;0.110233;1.023262;1.047015;-0.531722;0.092981;0.589997;0.489767;1.420534;49.615520;
435.000000;1.420534;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210004;0.110234;1.023265;1.047021;-0.531722;0.092980;0.589996;0.489766;1.420534;49.615465;
436.000000;1.420533;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210004;0.110235;1.023268;1.047028;-0.531721;0.092980;0.589996;0.489765;1.420533;49.615410;
437.000000;1.420533;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210005;0.110235;1.023270;1.047034;-0.531721;0.092979;0.589995;0.489765;1.420533;49.615357;
438.000000;1.420533;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210005;0.110236;1.023273;1.047040;-0.531720;0.092979;0.589995;0.489764;1.420533;49.615303;
439.000000;1.420533;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210006;0.110236;1.023276;1.047046;-0.531720;0.092978;0.589994;0.489764;1.420533;49.615250;
440.000000;1.420533;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210007;0.110237;1.023279;1.047052;-0.531719;0.092978;0.589993;0.489763;1.420533;49.615198;
441.000000;1.420533;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210007;0.110238;1.023281;1.047058;-0.531719;0.092977;0.589993;0.489762;1.420533;49.615147;
442.000000;1.420532;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210008;0.110238;1.023284;1.047063;-0.531719;0.092977;0.589992;0.489762;1.420532;49.615095;
443.000000;1.420532;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210008;0.110239;1.023287;1.047069;-0.531718;0.092976;0.589992;0.489761;1.420532;49.615045;
