Time;U_NGEN;E_FD;P_GEN;Q_GEN;w_GEN;VOTHSG;P_LOAD;Q_LOAD;POWERFACTORY
4,957176;0,997133;2,491757;0,997705;1,051180;1,000017;-0,000270;1,006057;0,489738;
4,958176;0,997131;2,491819;0,997702;1,051162;1,000017;-0,000269;1,006055;0,489737;
4,959176;0,997129;2,491881;0,997700;1,051143;1,000017;-0,000268;1,006053;0,489736;
4,960176;0,997128;2,491943;0,997697;1,051125;1,000016;-0,000267;1,006051;0,489735;
4,961176;0,997126;2,492004;0,997695;1,051107;1,000016;-0,000266;1,006049;0,489734;
4,962176;0,997124;2,492065;0,997692;1,051089;1,000016;-0,000265;1,006048;0,489733;
4,963176;0,997123;2,492126;0,997690;1,051070;1,000016;-0,000264;1,006046;0,489732;
4,964176;0,997121;2,492187;0,997687;1,051052;1,000016;-0,000263;1,006044;0,489732;
4,965176;0,997119;2,492247;0,997685;1,051034;1,000016;-0,000262;1,006042;0,489731;
4,966176;0,997117;2,492307;0,997682;1,051016;1,000016;-0,000261;1,006040;0,489730;
4,967176;0,997116;2,492367;0,997680;1,050998;1,000016;-0,000260;1,006038;0,489729;
4,968176;0,997114;2,492427;0,997677;1,050980;1,000016;-0,000259;1,006037;0,489728;
4,969176;0,997112;2,492486;0,997675;1,050962;1,000016;-0,000258;1,006035;0,489727;
4,970176;0,997111;2,492545;0,997672;1,050945;1,000016;-0,000257;1,006033;0,489726;
4,971176;0,997109;2,492604;0,997670;1,050927;1,000016;-0,000256;1,006031;0,489725;
4,972176;0,997108;2,492663;0,997667;1,050909;1,000016;-0,000255;1,006029;0,489724;
4,973176;0,997106;2,492721;0,997665;1,050892;1,000016;-0,000254;1,006028;0,489724;
4,974176;0,997104;2,492779;0,997662;1,050874;1,000016;-0,000253;1,006026;0,489723;
4,975176;0,997103;2,492837;0,997660;1,050857;1,000016;-0,000253;1,006024;0,489722;
4,976176;0,997101;2,492895;0,997658;1,050839;1,000016;-0,000252;1,006022;0,489721;
4,977176;0,997099;2,492952;0,997655;1,050822;1,000016;-0,000251;1,006020;0,489720;
4,978176;0,997098;2,493009;0,997653;1,050805;1,000015;-0,000250;1,006019;0,489719;
4,979176;0,997096;2,493066;0,997650;1,050787;1,000015;-0,000249;1,006017;0,489718;
4,980176;0,997095;2,493122;0,997648;1,050770;1,000015;-0,000248;1,006015;0,489718;
4,981176;0,997093;2,493178;0,997645;1,050753;1,000015;-0,000247;1,006013;0,489717;
4,982176;0,997091;2,493234;0,997643;1,050736;1,000015;-0,000246;1,006012;0,489716;
4,983176;0,997090;2,493290;0,997640;1,050719;1,000015;-0,000245;1,006010;0,489715;
4,984176;0,997088;2,493345;0,997638;1,050702;1,000015;-0,000244;1,006008;0,489714;
4,985176;0,997087;2,493400;0,997635;1,050685;1,000015;-0,000243;1,006007;0,489713;
4,986176;0,997085;2,493455;0,997633;1,050668;1,000015;-0,000242;1,006005;0,489713;
4,987176;0,997084;2,493510;0,997630;1,050652;1,000015;-0,000241;1,006003;0,489712;
4,988176;0,997082;2,493564;0,997628;1,050635;1,000015;-0,000240;1,006001;0,489711;
4,989176;0,997080;2,493618;0,997625;1,050618;1,000015;-0,000239;1,006000;0,489710;
4,990176;0,997079;2,493672;0,997623;1,050602;1,000015;-0,000238;1,005998;0,489709;
4,991176;0,997077;2,493726;0,997620;1,050585;1,000015;-0,000237;1,005996;0,489708;
4,992176;0,997076;2,493779;0,997618;1,050569;1,000015;-0,000236;1,005995;0,489708;
4,993176;0,997074;2,493832;0,997615;1,050552;1,000015;-0,000235;1,005993;0,489707;
4,994176;0,997073;2,493885;0,997613;1,050536;1,000015;-0,000234;1,005991;0,489706;
4,995176;0,997071;2,493937;0,997610;1,050519;1,000015;-0,000233;1,005990;0,489705;
4,996176;0,997070;2,493989;0,997608;1,050503;1,000015;-0,000232;1,005988;0,489704;
4,997176;0,997068;2,494041;0,997606;1,050487;1,000015;-0,000231;1,005987;0,489704;
4,998176;0,997067;2,494093;0,997603;1,050471;1,000015;-0,000230;1,005985;0,489703;
4,999176;0,997065;2,494144;0,997601;1,050455;1,000015;-0,000229;1,005983;0,489702;
5,000176;0,997064;2,494196;0,997598;1,050439;1,000014;-0,000228;1,005982;0,489701;
5,001176;0,997062;2,494246;0,997596;1,050423;1,000014;-0,000227;1,005980;0,489700;
5,002176;0,997061;2,494297;0,997593;1,050407;1,000014;-0,000226;1,005978;0,489700;
5,003176;0,997059;2,494347;0,997591;1,050391;1,000014;-0,000225;1,005977;0,489699;
5,004176;0,997058;2,494397;0,997588;1,050375;1,000014;-0,000224;1,005975;0,489698;
5,005176;0,997057;2,494447;0,997586;1,050359;1,000014;-0,000223;1,005974;0,489697;
5,006176;0,997055;2,494496;0,997583;1,050343;1,000014;-0,000222;1,005972;0,489697;
5,007176;0,997054;2,494546;0,997581;1,050328;1,000014;-0,000221;1,005970;0,489696;
5,008176;0,997052;2,494595;0,997579;1,050312;1,000014;-0,000220;1,005969;0,489695;
5,009176;0,997051;2,494643;0,997576;1,050296;1,000014;-0,000219;1,005967;0,489694;
5,010176;0,997049;2,494692;0,997574;1,050281;1,000014;-0,000218;1,005966;0,489693;
5,011176;0,997048;2,494740;0,997571;1,050265;1,000014;-0,000217;1,005964;0,489693;
5,012176;0,997046;2,494787;0,997569;1,050250;1,000014;-0,000216;1,005963;0,489692;
5,013176;0,997045;2,494835;0,997566;1,050234;1,000014;-0,000215;1,005961;0,489691;
5,014176;0,997044;2,494882;0,997564;1,050219;1,000014;-0,000214;1,005960;0,489690;
5,015176;0,997042;2,494929;0,997562;1,050204;1,000014;-0,000213;1,005958;0,489690;
5,016176;0,997041;2,494976;0,997559;1,050188;1,000014;-0,000212;1,005956;0,489689;
5,017176;0,997039;2,495022;0,997557;1,050173;1,000014;-0,000211;1,005955;0,489688;
5,018176;0,997038;2,495069;0,997554;1,050158;1,000014;-0,000210;1,005953;0,489688;
5,019176;0,997037;2,495115;0,997552;1,050143;1,000014;-0,000209;1,005952;0,489687;
5,020176;0,997035;2,495160;0,997549;1,050128;1,000014;-0,000208;1,005950;0,489686;
5,021176;0,997034;2,495205;0,997547;1,050113;1,000014;-0,000207;1,005949;0,489685;
5,022176;0,997032;2,495250;0,997545;1,050098;1,000014;-0,000206;1,005947;0,489685;
5,023176;0,997031;2,495295;0,997542;1,050083;1,000014;-0,000205;1,005946;0,489684;
5,024176;0,997030;2,495340;0,997540;1,050068;1,000014;-0,000204;1,005944;0,489683;
5,025176;0,997028;2,495384;0,997537;1,050053;1,000014;-0,000203;1,005943;0,489682;
5,026176;0,997027;2,495428;0,997535;1,050039;1,000013;-0,000202;1,005941;0,489682;
5,027176;0,997026;2,495472;0,997533;1,050024;1,000013;-0,000201;1,005940;0,489681;
5,028176;0,997024;2,495515;0,997530;1,050009;1,000013;-0,000201;1,005938;0,489680;
5,029176;0,997023;2,495558;0,997528;1,049995;1,000013;-0,000200;1,005937;0,489680;
5,030176;0,997022;2,495601;0,997525;1,049980;1,000013;-0,000199;1,005936;0,489679;
5,031176;0,997020;2,495643;0,997523;1,049965;1,000013;-0,000198;1,005934;0,489678;
5,032176;0,997019;2,495686;0,997521;1,049951;1,000013;-0,000197;1,005933;0,489677;
5,033176;0,997018;2,495728;0,997518;1,049936;1,000013;-0,000196;1,005931;0,489677;
5,034176;0,997016;2,495769;0,997516;1,049922;1,000013;-0,000195;1,005930;0,489676;
5,035176;0,997015;2,495811;0,997514;1,049908;1,000013;-0,000194;1,005928;0,489675;
5,036176;0,997014;2,495852;0,997511;1,049893;1,000013;-0,000193;1,005927;0,489675;
5,037176;0,997012;2,495893;0,997509;1,049879;1,000013;-0,000192;1,005925;0,489674;
5,038176;0,997011;2,495934;0,997507;1,049865;1,000013;-0,000191;1,005924;0,489673;
5,039176;0,997010;2,495974;0,997504;1,049851;1,000013;-0,000190;1,005923;0,489673;
5,040176;0,997008;2,496014;0,997502;1,049836;1,000013;-0,000189;1,005921;0,489672;
5,041176;0,997007;2,496054;0,997500;1,049822;1,000013;-0,000188;1,005920;0,489671;
5,042176;0,997006;2,496093;0,997497;1,049808;1,000013;-0,000187;1,005918;0,489670;
5,043176;0,997005;2,496132;0,997495;1,049794;1,000013;-0,000186;1,005917;0,489670;
5,044176;0,997003;2,496171;0,997493;1,049780;1,000013;-0,000185;1,005916;0,489669;
5,045176;0,997002;2,496210;0,997490;1,049766;1,000013;-0,000184;1,005914;0,489668;
5,046176;0,997001;2,496248;0,997488;1,049752;1,000013;-0,000183;1,005913;0,489668;
5,047176;0,997000;2,496286;0,997486;1,049738;1,000013;-0,000182;1,005911;0,489667;
5,048176;0,996998;2,496324;0,997483;1,049725;1,000013;-0,000181;1,005910;0,489666;
5,049176;0,996997;2,496362;0,997481;1,049711;1,000013;-0,000180;1,005909;0,489666;
5,050176;0,996996;2,496399;0,997479;1,049697;1,000013;-0,000180;1,005907;0,489665;
5,051176;0,996994;2,496436;0,997476;1,049683;1,000013;-0,000179;1,005906;0,489664;
5,052176;0,996993;2,496473;0,997474;1,049670;1,000013;-0,000178;1,005905;0,489664;
5,053176;0,996992;2,496509;0,997472;1,049656;1,000013;-0,000177;1,005903;0,489663;
5,054176;0,996991;2,496545;0,997470;1,049643;1,000013;-0,000176;1,005902;0,489662;
5,055176;0,996989;2,496581;0,997467;1,049629;1,000013;-0,000175;1,005901;0,489662;
5,056176;0,996988;2,496617;0,997465;1,049615;1,000013;-0,000174;1,005899;0,489661;
5,057176;0,996987;2,496652;0,997463;1,049602;1,000013;-0,000173;1,005898;0,489660;
5,058176;0,996986;2,496687;0,997461;1,049589;1,000013;-0,000172;1,005896;0,489660;
5,059176;0,996985;2,496722;0,997458;1,049575;1,000013;-0,000171;1,005895;0,489659;
5,060176;0,996983;2,496756;0,997456;1,049562;1,000013;-0,000170;1,005894;0,489658;
5,061176;0,996982;2,496790;0,997454;1,049548;1,000012;-0,000169;1,005892;0,489658;
5,062176;0,996981;2,496824;0,997452;1,049535;1,000012;-0,000168;1,005891;0,489657;
5,063176;0,996980;2,496858;0,997449;1,049522;1,000012;-0,000168;1,005890;0,489657;
5,064176;0,996978;2,496891;0,997447;1,049509;1,000012;-0,000167;1,005889;0,489656;
5,065176;0,996977;2,496924;0,997445;1,049495;1,000012;-0,000166;1,005887;0,489655;
5,066176;0,996976;2,496957;0,997443;1,049482;1,000012;-0,000165;1,005886;0,489655;
5,067176;0,996975;2,496990;0,997441;1,049469;1,000012;-0,000164;1,005885;0,489654;
5,068176;0,996974;2,497022;0,997438;1,049456;1,000012;-0,000163;1,005883;0,489653;
5,069176;0,996972;2,497054;0,997436;1,049443;1,000012;-0,000162;1,005882;0,489653;
5,070176;0,996971;2,497086;0,997434;1,049430;1,000012;-0,000161;1,005881;0,489652;
5,071176;0,996970;2,497117;0,997432;1,049417;1,000012;-0,000160;1,005879;0,489651;
5,072176;0,996969;2,497148;0,997430;1,049404;1,000012;-0,000159;1,005878;0,489651;
5,073176;0,996968;2,497179;0,997427;1,049391;1,000012;-0,000158;1,005877;0,489650;
5,074176;0,996967;2,497210;0,997425;1,049378;1,000012;-0,000158;1,005876;0,489650;
5,075176;0,996965;2,497240;0,997423;1,049366;1,000012;-0,000157;1,005874;0,489649;
5,076176;0,996964;2,497270;0,997421;1,049353;1,000012;-0,000156;1,005873;0,489648;
5,077176;0,996963;2,497300;0,997419;1,049340;1,000012;-0,000155;1,005872;0,489648;
5,078176;0,996962;2,497329;0,997417;1,049327;1,000012;-0,000154;1,005870;0,489647;
5,079176;0,996961;2,497359;0,997415;1,049314;1,000012;-0,000153;1,005869;0,489646;
5,080176;0,996960;2,497388;0,997412;1,049302;1,000012;-0,000152;1,005868;0,489646;
5,081176;0,996958;2,497416;0,997410;1,049289;1,000012;-0,000151;1,005867;0,489645;
5,082176;0,996957;2,497445;0,997408;1,049277;1,000012;-0,000150;1,005865;0,489645;
5,083176;0,996956;2,497473;0,997406;1,049264;1,000012;-0,000150;1,005864;0,489644;
5,084176;0,996955;2,497501;0,997404;1,049251;1,000012;-0,000149;1,005863;0,489643;
5,085176;0,996954;2,497528;0,997402;1,049239;1,000012;-0,000148;1,005862;0,489643;
5,086176;0,996953;2,497556;0,997400;1,049226;1,000012;-0,000147;1,005860;0,489642;
5,087176;0,996951;2,497583;0,997398;1,049214;1,000012;-0,000146;1,005859;0,489642;
5,088176;0,996950;2,497609;0,997396;1,049201;1,000012;-0,000145;1,005858;0,489641;
5,089176;0,996949;2,497636;0,997394;1,049189;1,000012;-0,000144;1,005857;0,489640;
5,090176;0,996948;2,497662;0,997392;1,049177;1,000012;-0,000144;1,005855;0,489640;
5,091176;0,996947;2,497688;0,997389;1,049164;1,000012;-0,000143;1,005854;0,489639;
5,092176;0,996946;2,497714;0,997387;1,049152;1,000012;-0,000142;1,005853;0,489639;
5,093176;0,996945;2,497739;0,997385;1,049140;1,000012;-0,000141;1,005852;0,489638;
5,094176;0,996944;2,497764;0,997383;1,049127;1,000012;-0,000140;1,005850;0,489637;
5,095176;0,996942;2,497789;0,997381;1,049115;1,000012;-0,000139;1,005849;0,489637;
5,096176;0,996941;2,497814;0,997379;1,049103;1,000012;-0,000138;1,005848;0,489636;
5,097176;0,996940;2,497838;0,997377;1,049091;1,000012;-0,000138;1,005847;0,489636;
5,098176;0,996939;2,497862;0,997375;1,049079;1,000012;-0,000137;1,005846;0,489635;
5,099176;0,996938;2,497886;0,997373;1,049066;1,000012;-0,000136;1,005844;0,489634;
5,100176;0,996937;2,497910;0,997371;1,049054;1,000012;-0,000135;1,005843;0,489634;
5,101176;0,996936;2,497933;0,997369;1,049042;1,000012;-0,000134;1,005842;0,489633;
5,102176;0,996935;2,497956;0,997367;1,049030;1,000012;-0,000133;1,005841;0,489633;
5,103176;0,996934;2,497979;0,997365;1,049018;1,000012;-0,000133;1,005840;0,489632;
5,104176;0,996932;2,498001;0,997363;1,049006;1,000012;-0,000132;1,005838;0,489631;
5,105176;0,996931;2,498024;0,997361;1,048994;1,000012;-0,000131;1,005837;0,489631;
5,106176;0,996930;2,498045;0,997359;1,048982;1,000012;-0,000130;1,005836;0,489630;
5,107176;0,996929;2,498067;0,997358;1,048970;1,000012;-0,000129;1,005835;0,489630;
5,108176;0,996928;2,498089;0,997356;1,048958;1,000012;-0,000129;1,005834;0,489629;
5,109176;0,996927;2,498110;0,997354;1,048947;1,000012;-0,000128;1,005832;0,489629;
5,110176;0,996926;2,498131;0,997352;1,048935;1,000012;-0,000127;1,005831;0,489628;
5,111176;0,996925;2,498151;0,997350;1,048923;1,000012;-0,000126;1,005830;0,489627;
5,112176;0,996924;2,498172;0,997348;1,048911;1,000012;-0,000125;1,005829;0,489627;
5,113176;0,996923;2,498192;0,997346;1,048899;1,000012;-0,000124;1,005828;0,489626;
5,114176;0,996922;2,498212;0,997344;1,048888;1,000012;-0,000124;1,005826;0,489626;
5,115176;0,996920;2,498231;0,997342;1,048876;1,000012;-0,000123;1,005825;0,489625;
5,116176;0,996919;2,498251;0,997340;1,048864;1,000012;-0,000122;1,005824;0,489625;
5,117176;0,996918;2,498270;0,997339;1,048852;1,000012;-0,000121;1,005823;0,489624;
5,118176;0,996917;2,498289;0,997337;1,048841;1,000012;-0,000121;1,005822;0,489623;
5,119176;0,996916;2,498307;0,997335;1,048829;1,000012;-0,000120;1,005821;0,489623;
5,120176;0,996915;2,498325;0,997333;1,048817;1,000012;-0,000119;1,005819;0,489622;
5,121176;0,996914;2,498343;0,997331;1,048806;1,000012;-0,000118;1,005818;0,489622;
5,122176;0,996913;2,498361;0,997329;1,048794;1,000012;-0,000117;1,005817;0,489621;
5,123176;0,996912;2,498379;0,997328;1,048783;1,000012;-0,000117;1,005816;0,489621;
5,124176;0,996911;2,498396;0,997326;1,048771;1,000012;-0,000116;1,005815;0,489620;
5,125176;0,996910;2,498413;0,997324;1,048760;1,000012;-0,000115;1,005814;0,489619;
5,126176;0,996909;2,498430;0,997322;1,048748;1,000012;-0,000114;1,005812;0,489619;
5,127176;0,996908;2,498446;0,997320;1,048737;1,000012;-0,000114;1,005811;0,489618;
5,128176;0,996907;2,498463;0,997319;1,048725;1,000012;-0,000113;1,005810;0,489618;
5,129176;0,996906;2,498479;0,997317;1,048714;1,000012;-0,000112;1,005809;0,489617;
5,130176;0,996904;2,498494;0,997315;1,048702;1,000012;-0,000111;1,005808;0,489617;
5,131176;0,996903;2,498510;0,997313;1,048691;1,000012;-0,000111;1,005807;0,489616;
5,132176;0,996902;2,498525;0,997312;1,048679;1,000012;-0,000110;1,005806;0,489616;
5,133176;0,996901;2,498540;0,997310;1,048668;1,000012;-0,000109;1,005804;0,489615;
5,134176;0,996900;2,498555;0,997308;1,048657;1,000012;-0,000108;1,005803;0,489614;
5,135176;0,996899;2,498569;0,997306;1,048645;1,000012;-0,000108;1,005802;0,489614;
5,136176;0,996898;2,498584;0,997305;1,048634;1,000012;-0,000107;1,005801;0,489613;
5,137176;0,996897;2,498598;0,997303;1,048623;1,000012;-0,000106;1,005800;0,489613;
5,138176;0,996896;2,498611;0,997301;1,048611;1,000012;-0,000105;1,005799;0,489612;
5,139176;0,996895;2,498625;0,997300;1,048600;1,000012;-0,000105;1,005798;0,489612;
5,140176;0,996894;2,498638;0,997298;1,048589;1,000012;-0,000104;1,005796;0,489611;
5,141176;0,996893;2,498651;0,997296;1,048578;1,000012;-0,000103;1,005795;0,489610;
5,142176;0,996892;2,498664;0,997294;1,048566;1,000012;-0,000102;1,005794;0,489610;
5,143176;0,996891;2,498677;0,997293;1,048555;1,000012;-0,000102;1,005793;0,489609;
5,144176;0,996890;2,498689;0,997291;1,048544;1,000012;-0,000101;1,005792;0,489609;
5,145176;0,996889;2,498701;0,997290;1,048533;1,000012;-0,000100;1,005791;0,489608;
5,146176;0,996888;2,498713;0,997288;1,048522;1,000012;-0,000100;1,005790;0,489608;
5,147176;0,996887;2,498724;0,997286;1,048510;1,000012;-0,000099;1,005788;0,489607;
5,148176;0,996886;2,498736;0,997285;1,048499;1,000012;-0,000098;1,005787;0,489607;
5,149176;0,996885;2,498747;0,997283;1,048488;1,000012;-0,000098;1,005786;0,489606;
5,150176;0,996884;2,498757;0,997281;1,048477;1,000012;-0,000097;1,005785;0,489606;
5,151176;0,996883;2,498768;0,997280;1,048466;1,000012;-0,000096;1,005784;0,489605;
5,152176;0,996882;2,498778;0,997278;1,048455;1,000012;-0,000095;1,005783;0,489604;
5,153176;0,996880;2,498789;0,997277;1,048444;1,000012;-0,000095;1,005782;0,489604;
5,154176;0,996879;2,498798;0,997275;1,048433;1,000012;-0,000094;1,005781;0,489603;
5,155176;0,996878;2,498808;0,997274;1,048422;1,000012;-0,000093;1,005779;0,489603;
5,156176;0,996877;2,498817;0,997272;1,048411;1,000012;-0,000093;1,005778;0,489602;
5,157176;0,996876;2,498827;0,997271;1,048400;1,000012;-0,000092;1,005777;0,489602;
5,158176;0,996875;2,498836;0,997269;1,048389;1,000012;-0,000091;1,005776;0,489601;
5,159176;0,996874;2,498844;0,997268;1,048378;1,000012;-0,000091;1,005775;0,489601;
5,160176;0,996873;2,498853;0,997266;1,048367;1,000012;-0,000090;1,005774;0,489600;
5,161176;0,996872;2,498861;0,997265;1,048356;1,000012;-0,000089;1,005773;0,489600;
5,162176;0,996871;2,498869;0,997263;1,048345;1,000012;-0,000089;1,005772;0,489599;
5,163176;0,996870;2,498877;0,997262;1,048334;1,000012;-0,000088;1,005770;0,489598;
5,164176;0,996869;2,498884;0,997260;1,048323;1,000012;-0,000087;1,005769;0,489598;
5,165176;0,996868;2,498892;0,997259;1,048312;1,000012;-0,000087;1,005768;0,489597;
5,166176;0,996867;2,498899;0,997257;1,048301;1,000012;-0,000086;1,005767;0,489597;
5,167176;0,996866;2,498906;0,997256;1,048290;1,000012;-0,000086;1,005766;0,489596;
5,168176;0,996865;2,498912;0,997254;1,048279;1,000012;-0,000085;1,005765;0,489596;
5,169176;0,996864;2,498919;0,997253;1,048268;1,000012;-0,000084;1,005764;0,489595;
5,170176;0,996863;2,498925;0,997251;1,048257;1,000012;-0,000084;1,005763;0,489595;
5,171176;0,996862;2,498931;0,997250;1,048247;1,000012;-0,000083;1,005762;0,489594;
5,172176;0,996861;2,498936;0,997249;1,048236;1,000012;-0,000082;1,005760;0,489594;
5,173176;0,996860;2,498942;0,997247;1,048225;1,000012;-0,000082;1,005759;0,489593;
5,174176;0,996859;2,498947;0,997246;1,048214;1,000012;-0,000081;1,005758;0,489592;
5,175176;0,996858;2,498952;0,997244;1,048203;1,000012;-0,000081;1,005757;0,489592;
5,176176;0,996857;2,498957;0,997243;1,048192;1,000012;-0,000080;1,005756;0,489591;
5,177176;0,996856;2,498962;0,997242;1,048182;1,000012;-0,000079;1,005755;0,489591;
5,178176;0,996855;2,498966;0,997240;1,048171;1,000012;-0,000079;1,005754;0,489590;
5,179176;0,996854;2,498970;0,997239;1,048160;1,000012;-0,000078;1,005753;0,489590;
5,180176;0,996853;2,498974;0,997238;1,048149;1,000012;-0,000078;1,005751;0,489589;
5,181176;0,996852;2,498978;0,997236;1,048138;1,000012;-0,000077;1,005750;0,489589;
5,182176;0,996851;2,498981;0,997235;1,048128;1,000012;-0,000076;1,005749;0,489588;
5,183176;0,996850;2,498985;0,997234;1,048117;1,000012;-0,000076;1,005748;0,489588;
5,184176;0,996849;2,498988;0,997233;1,048106;1,000012;-0,000075;1,005747;0,489587;
5,185176;0,996848;2,498991;0,997231;1,048095;1,000012;-0,000075;1,005746;0,489586;
5,186176;0,996847;2,498993;0,997230;1,048084;1,000012;-0,000074;1,005745;0,489586;
5,187176;0,996846;2,498996;0,997229;1,048074;1,000012;-0,000074;1,005744;0,489585;
5,188176;0,996845;2,498998;0,997227;1,048063;1,000012;-0,000073;1,005743;0,489585;
5,189176;0,996844;2,499000;0,997226;1,048052;1,000012;-0,000072;1,005741;0,489584;
5,190176;0,996843;2,499002;0,997225;1,048041;1,000012;-0,000072;1,005740;0,489584;
5,191176;0,996842;2,499003;0,997224;1,048031;1,000012;-0,000071;1,005739;0,489583;
5,192176;0,996841;2,499005;0,997223;1,048020;1,000012;-0,000071;1,005738;0,489583;
5,193176;0,996840;2,499006;0,997221;1,048009;1,000012;-0,000070;1,005737;0,489582;
5,194176;0,996839;2,499007;0,997220;1,047998;1,000012;-0,000070;1,005736;0,489582;
5,195176;0,996838;2,499008;0,997219;1,047988;1,000012;-0,000069;1,005735;0,489581;
5,196176;0,996837;2,499008;0,997218;1,047977;1,000012;-0,000069;1,005734;0,489581;
5,197176;0,996836;2,499008;0,997217;1,047966;1,000012;-0,000068;1,005733;0,489580;
5,198176;0,996835;2,499009;0,997215;1,047956;1,000012;-0,000067;1,005731;0,489579;
5,199176;0,996834;2,499009;0,997214;1,047945;1,000012;-0,000067;1,005730;0,489579;
5,200176;0,996833;2,499008;0,997213;1,047934;1,000012;-0,000066;1,005729;0,489578;
5,201176;0,996832;2,499008;0,997212;1,047924;1,000012;-0,000066;1,005728;0,489578;
5,202176;0,996831;2,499007;0,997211;1,047913;1,000012;-0,000065;1,005727;0,489577;
5,203176;0,996830;2,499006;0,997210;1,047902;1,000012;-0,000065;1,005726;0,489577;
5,204176;0,996828;2,499005;0,997209;1,047891;1,000012;-0,000064;1,005725;0,489576;
5,205176;0,996827;2,499004;0,997208;1,047881;1,000012;-0,000064;1,005724;0,489576;
5,206176;0,996826;2,499002;0,997206;1,047870;1,000012;-0,000063;1,005722;0,489575;
5,207176;0,996825;2,499001;0,997205;1,047859;1,000012;-0,000063;1,005721;0,489575;
5,208176;0,996824;2,498999;0,997204;1,047849;1,000012;-0,000062;1,005720;0,489574;
5,209176;0,996823;2,498997;0,997203;1,047838;1,000012;-0,000062;1,005719;0,489573;
5,210176;0,996822;2,498995;0,997202;1,047827;1,000012;-0,000061;1,005718;0,489573;
5,211176;0,996821;2,498992;0,997201;1,047817;1,000012;-0,000061;1,005717;0,489572;
5,212176;0,996820;2,498990;0,997200;1,047806;1,000012;-0,000060;1,005716;0,489572;
5,213176;0,996819;2,498987;0,997199;1,047795;1,000012;-0,000060;1,005715;0,489571;
5,214176;0,996818;2,498984;0,997198;1,047785;1,000012;-0,000059;1,005713;0,489571;
5,215176;0,996817;2,498980;0,997197;1,047774;1,000012;-0,000059;1,005712;0,489570;
5,216176;0,996816;2,498977;0,997196;1,047763;1,000012;-0,000058;1,005711;0,489570;
5,217176;0,996815;2,498973;0,997195;1,047752;1,000012;-0,000058;1,005710;0,489569;
5,218176;0,996814;2,498970;0,997194;1,047742;1,000012;-0,000058;1,005709;0,489568;
5,219176;0,996813;2,498966;0,997193;1,047731;1,000012;-0,000057;1,005708;0,489568;
5,220176;0,996812;2,498962;0,997192;1,047720;1,000012;-0,000057;1,005707;0,489567;
5,221176;0,996811;2,498957;0,997191;1,047710;1,000012;-0,000056;1,005706;0,489567;
5,222176;0,996810;2,498953;0,997190;1,047699;1,000012;-0,000056;1,005704;0,489566;
5,223176;0,996809;2,498948;0,997189;1,047688;1,000012;-0,000055;1,005703;0,489566;
5,224176;0,996808;2,498943;0,997189;1,047678;1,000012;-0,000055;1,005702;0,489565;
5,225176;0,996807;2,498938;0,997188;1,047667;1,000012;-0,000054;1,005701;0,489565;
5,226176;0,996806;2,498933;0,997187;1,047656;1,000012;-0,000054;1,005700;0,489564;
5,227176;0,996805;2,498927;0,997186;1,047646;1,000012;-0,000054;1,005699;0,489564;
5,228176;0,996804;2,498922;0,997185;1,047635;1,000013;-0,000053;1,005698;0,489563;
5,229176;0,996803;2,498916;0,997184;1,047624;1,000013;-0,000053;1,005696;0,489562;
5,230176;0,996802;2,498910;0,997183;1,047613;1,000013;-0,000052;1,005695;0,489562;
5,231176;0,996801;2,498904;0,997182;1,047603;1,000013;-0,000052;1,005694;0,489561;
5,232176;0,996800;2,498898;0,997182;1,047592;1,000013;-0,000051;1,005693;0,489561;
5,233176;0,996799;2,498891;0,997181;1,047581;1,000013;-0,000051;1,005692;0,489560;
5,234176;0,996798;2,498885;0,997180;1,047571;1,000013;-0,000051;1,005691;0,489560;
5,235176;0,996797;2,498878;0,997179;1,047560;1,000013;-0,000050;1,005690;0,489559;
5,236176;0,996796;2,498871;0,997178;1,047549;1,000013;-0,000050;1,005688;0,489559;
5,237176;0,996795;2,498864;0,997178;1,047538;1,000013;-0,000049;1,005687;0,489558;
5,238176;0,996793;2,498856;0,997177;1,047528;1,000013;-0,000049;1,005686;0,489557;
5,239176;0,996792;2,498849;0,997176;1,047517;1,000013;-0,000049;1,005685;0,489557;
5,240176;0,996791;2,498841;0,997175;1,047506;1,000013;-0,000048;1,005684;0,489556;
5,241176;0,996790;2,498833;0,997174;1,047495;1,000013;-0,000048;1,005683;0,489556;
5,242176;0,996789;2,498825;0,997174;1,047485;1,000013;-0,000048;1,005682;0,489555;
5,243176;0,996788;2,498817;0,997173;1,047474;1,000013;-0,000047;1,005680;0,489555;
5,244176;0,996787;2,498809;0,997172;1,047463;1,000013;-0,000047;1,005679;0,489554;
5,245176;0,996786;2,498800;0,997172;1,047452;1,000013;-0,000046;1,005678;0,489553;
5,246176;0,996785;2,498791;0,997171;1,047442;1,000013;-0,000046;1,005677;0,489553;
5,247176;0,996784;2,498783;0,997170;1,047431;1,000013;-0,000046;1,005676;0,489552;
5,248176;0,996783;2,498774;0,997169;1,047420;1,000013;-0,000045;1,005675;0,489552;
5,249176;0,996782;2,498764;0,997169;1,047409;1,000013;-0,000045;1,005673;0,489551;
5,250176;0,996781;2,498755;0,997168;1,047398;1,000013;-0,000045;1,005672;0,489551;
5,251176;0,996780;2,498746;0,997167;1,047388;1,000013;-0,000044;1,005671;0,489550;
5,252176;0,996779;2,498736;0,997167;1,047377;1,000013;-0,000044;1,005670;0,489550;
