time;WPP3B_WPP_wT3BCurrentSource_controlMeasurements_PPuSnRef;WPP3B_WPP_wT3BCurrentSource_controlMeasurements_QPuSnRef;WPP3B_WPP_wT3BCurrentSource_controlMeasurements_UPu;InfBus_infiniteBus_PPu;InfBus_infiniteBus_QPu;InfBus_infiniteBus_UPu;WPP3B_WPP_terminal_V_re;WPP3B_WPP_terminal_V_im;WPP3B_WPP_terminal_i_re;WPP3B_WPP_terminal_i_im;WPP3B_WPP_wPPControl_qControl_xPDRefPu;WPP3B_WPP_wPPControl_qControl_absLimRateLimFeedthroughFreezeLimDetection_u;WPP3B_WPP_wPPControl_qControl_absLimRateLimFeedthroughFreezeLimDetection_Y0;
1.100749;0.381572;0.670713;1.000000;0.381572;0.670713;1.000000;1.000000;0.000000;-0.381572;0.670713;0.111342;0.126508;0.100000;
1.100791;0.381614;0.671157;1.000000;0.381614;0.671157;1.000000;1.000000;0.000000;-0.381614;0.671157;0.111342;0.126247;0.100000;
1.100833;0.381656;0.671603;1.000000;0.381656;0.671603;1.000000;1.000000;0.000000;-0.381656;0.671603;0.111342;0.125986;0.100000;
1.100875;0.381698;0.672051;1.000000;0.381698;0.672051;1.000000;1.000000;0.000000;-0.381698;0.672051;0.111342;0.125725;0.100000;
1.100917;0.381740;0.672500;1.000000;0.381740;0.672500;1.000000;1.000000;0.000000;-0.381740;0.672500;0.111342;0.125464;0.100000;
1.100959;0.381782;0.672950;1.000000;0.381782;0.672950;1.000000;1.000000;0.000000;-0.381782;0.672950;0.111342;0.125203;0.100000;
1.101001;0.381824;0.673402;1.000000;0.381824;0.673402;1.000000;1.000000;0.000000;-0.381824;0.673402;0.111342;0.124942;0.100000;
1.101044;0.381866;0.673855;1.000000;0.381866;0.673855;1.000000;1.000000;0.000000;-0.381866;0.673855;0.111342;0.124681;0.100000;
1.101086;0.381908;0.674309;1.000000;0.381908;0.674309;1.000000;1.000000;0.000000;-0.381908;0.674309;0.111342;0.124421;0.100000;
1.101128;0.381950;0.674764;1.000000;0.381950;0.674764;1.000000;1.000000;0.000000;-0.381950;0.674764;0.111342;0.124160;0.100000;
1.101170;0.381992;0.675219;1.000000;0.381992;0.675219;1.000000;1.000000;0.000000;-0.381992;0.675219;0.111342;0.123899;0.100000;
1.101212;0.382034;0.675675;1.000000;0.382034;0.675675;1.000000;1.000000;0.000000;-0.382034;0.675675;0.111342;0.123638;0.100000;
1.101254;0.382075;0.676132;1.000000;0.382075;0.676132;1.000000;1.000000;0.000000;-0.382075;0.676132;0.111342;0.123377;0.100000;
1.101296;0.382117;0.676589;1.000000;0.382117;0.676589;1.000000;1.000000;0.000000;-0.382117;0.676589;0.111342;0.123117;0.100000;
1.101338;0.382159;0.677046;1.000000;0.382159;0.677046;1.000000;1.000000;0.000000;-0.382159;0.677046;0.111342;0.122856;0.100000;
1.101380;0.382201;0.677504;1.000000;0.382201;0.677504;1.000000;1.000000;0.000000;-0.382201;0.677504;0.111342;0.122595;0.100000;
1.101422;0.382243;0.677961;1.000000;0.382243;0.677961;1.000000;1.000000;0.000000;-0.382243;0.677961;0.111342;0.122335;0.100000;
1.101464;0.382285;0.678419;1.000000;0.382285;0.678419;1.000000;1.000000;0.000000;-0.382285;0.678419;0.111342;0.122074;0.100000;
1.101506;0.382327;0.678877;1.000000;0.382327;0.678877;1.000000;1.000000;0.000000;-0.382327;0.678877;0.111342;0.121813;0.100000;
1.101548;0.382369;0.679334;1.000000;0.382369;0.679334;1.000000;1.000000;0.000000;-0.382369;0.679334;0.111342;0.121553;0.100000;
1.101590;0.382411;0.679792;1.000000;0.382411;0.679792;1.000000;1.000000;0.000000;-0.382411;0.679792;0.111342;0.121292;0.100000;
1.101632;0.382453;0.680249;1.000000;0.382453;0.680249;1.000000;1.000000;0.000000;-0.382453;0.680249;0.111342;0.121032;0.100000;
1.101674;0.382495;0.680706;1.000000;0.382495;0.680706;1.000000;1.000000;0.000000;-0.382495;0.680706;0.111342;0.120771;0.100000;
1.101716;0.382537;0.681162;1.000000;0.382537;0.681162;1.000000;1.000000;0.000000;-0.382537;0.681162;0.111342;0.120511;0.100000;
1.101801;0.382621;0.682073;1.000000;0.382621;0.682073;1.000000;1.000000;0.000000;-0.382621;0.682073;0.111342;0.119990;0.100000;
1.101876;0.382696;0.682892;1.000000;0.382696;0.682892;1.000000;1.000000;0.000000;-0.382696;0.682892;0.111342;0.119521;0.100000;
1.101952;0.382772;0.683708;1.000000;0.382772;0.683708;1.000000;1.000000;0.000000;-0.382772;0.683708;0.111342;0.119053;0.100000;
1.102028;0.382847;0.684521;1.000000;0.382847;0.684521;1.000000;1.000000;0.000000;-0.382847;0.684521;0.111342;0.118584;0.100000;
1.102103;0.382923;0.685332;1.000000;0.382923;0.685332;1.000000;1.000000;0.000000;-0.382923;0.685332;0.111342;0.118116;0.100000;
1.102179;0.382998;0.686140;1.000000;0.382998;0.686140;1.000000;1.000000;0.000000;-0.382998;0.686140;0.111342;0.117648;0.100000;
1.102255;0.383074;0.686945;1.000000;0.383074;0.686945;1.000000;1.000000;0.000000;-0.383074;0.686945;0.111342;0.117179;0.100000;
1.102330;0.383149;0.687746;1.000000;0.383149;0.687746;1.000000;1.000000;0.000000;-0.383149;0.687746;0.111342;0.116711;0.100000;
1.102406;0.383225;0.688544;1.000000;0.383225;0.688544;1.000000;1.000000;0.000000;-0.383225;0.688544;0.111342;0.116243;0.100000;
1.102482;0.383300;0.689339;1.000000;0.383300;0.689339;1.000000;1.000000;0.000000;-0.383300;0.689339;0.111342;0.115775;0.100000;
1.102557;0.383376;0.690129;1.000000;0.383376;0.690129;1.000000;1.000000;0.000000;-0.383376;0.690129;0.111342;0.115308;0.100000;
1.102594;0.383412;0.690509;1.000000;0.383412;0.690509;1.000000;1.000000;0.000000;-0.383412;0.690509;0.111342;0.115082;0.100000;
1.102594;0.383412;0.690509;1.000000;0.383412;0.690509;1.000000;1.000000;0.000000;-0.383412;0.690509;0.111342;0.115082;0.100000;
1.102596;0.383414;0.690527;1.000000;0.383414;0.690527;1.000000;1.000000;0.000000;-0.383414;0.690527;0.111342;0.115071;0.100000;
1.102599;0.383417;0.690563;1.000000;0.383417;0.690563;1.000000;1.000000;0.000000;-0.383417;0.690563;0.111342;0.115050;0.100000;
1.102606;0.383424;0.690635;1.000000;0.383424;0.690635;1.000000;1.000000;0.000000;-0.383424;0.690635;0.111342;0.115007;0.100000;
1.102620;0.383438;0.690779;1.000000;0.383438;0.690779;1.000000;1.000000;0.000000;-0.383438;0.690779;0.111342;0.114921;0.100000;
1.102648;0.383466;0.691067;1.000000;0.383466;0.691067;1.000000;1.000000;0.000000;-0.383466;0.691067;0.111342;0.114750;0.100000;
1.102703;0.383521;0.691639;1.000000;0.383521;0.691639;1.000000;1.000000;0.000000;-0.383521;0.691639;0.111342;0.114409;0.100000;
1.102758;0.383576;0.692210;1.000000;0.383576;0.692210;1.000000;1.000000;0.000000;-0.383576;0.692210;0.111342;0.114067;0.100000;
1.102865;0.383682;0.693299;1.000000;0.383682;0.693299;1.000000;1.000000;0.000000;-0.383682;0.693299;0.111342;0.113410;0.100000;
1.102865;0.383682;0.693299;1.000000;0.383682;0.693299;1.000000;1.000000;0.000000;-0.383682;0.693299;0.111342;0.113410;0.100000;
1.102867;0.383684;0.693318;1.000000;0.383684;0.693318;1.000000;1.000000;0.000000;-0.383684;0.693318;0.111342;0.113398;0.100000;
1.102871;0.383688;0.693357;1.000000;0.383688;0.693357;1.000000;1.000000;0.000000;-0.383688;0.693357;0.111342;0.113375;0.100000;
1.102878;0.383696;0.693434;1.000000;0.383696;0.693434;1.000000;1.000000;0.000000;-0.383696;0.693434;0.111342;0.113328;0.100000;
1.102893;0.383711;0.693587;1.000000;0.383711;0.693587;1.000000;1.000000;0.000000;-0.383711;0.693587;0.111342;0.113235;0.100000;
1.102923;0.383741;0.693893;1.000000;0.383741;0.693893;1.000000;1.000000;0.000000;-0.383741;0.693893;0.111342;0.113049;0.100000;
1.102984;0.383801;0.694495;1.000000;0.383801;0.694495;1.000000;1.000000;0.000000;-0.383801;0.694495;0.111342;0.112677;0.100000;
1.103044;0.383861;0.695083;1.000000;0.383861;0.695083;1.000000;1.000000;0.000000;-0.383861;0.695083;0.111342;0.112306;0.100000;
1.103104;0.383921;0.695656;1.000000;0.383921;0.695656;1.000000;1.000000;0.000000;-0.383921;0.695656;0.111342;0.111934;0.100000;
1.103164;0.383981;0.696211;1.000000;0.383981;0.696211;1.000000;1.000000;0.000000;-0.383981;0.696211;0.111342;0.111562;0.100000;
1.103225;0.384041;0.696744;1.000000;0.384041;0.696744;1.000000;1.000000;0.000000;-0.384041;0.696744;0.111342;0.111191;0.100000;
1.103285;0.384101;0.697254;1.000000;0.384101;0.697254;1.000000;1.000000;0.000000;-0.384101;0.697254;0.111342;0.110820;0.100000;
1.103345;0.384161;0.697738;1.000000;0.384161;0.697738;1.000000;1.000000;0.000000;-0.384161;0.697738;0.111342;0.110448;0.100000;
1.103466;0.384282;0.698591;1.000000;0.384282;0.698591;1.000000;1.000000;0.000000;-0.384282;0.698591;0.111342;0.109707;0.100000;
1.103574;0.384390;0.699257;1.000000;0.384390;0.699257;1.000000;1.000000;0.000000;-0.384390;0.699257;0.111342;0.109040;0.100000;
1.103683;0.384498;0.699813;1.000000;0.384498;0.699813;1.000000;1.000000;0.000000;-0.384498;0.699813;0.111342;0.108374;0.100000;
1.103791;0.384606;0.700254;1.000000;0.384606;0.700254;1.000000;1.000000;0.000000;-0.384606;0.700254;0.111342;0.107710;0.100000;
1.103900;0.384715;0.700574;1.000000;0.384715;0.700574;1.000000;1.000000;0.000000;-0.384715;0.700574;0.111342;0.107046;0.100000;
1.103913;0.384728;0.700605;1.000000;0.384728;0.700605;1.000000;1.000000;0.000000;-0.384728;0.700605;0.111342;0.106963;0.100000;
1.103913;0.384728;0.700605;1.000000;0.384728;0.700605;1.000000;1.000000;0.000000;-0.384728;0.700605;0.111342;0.106963;0.100000;
1.103916;0.384731;0.700612;1.000000;0.384731;0.700612;1.000000;1.000000;0.000000;-0.384731;0.700612;0.111342;0.106948;0.100000;
1.103920;0.384735;0.700625;1.000000;0.384735;0.700625;1.000000;1.000000;0.000000;-0.384735;0.700625;0.111342;0.106918;0.100000;
1.103930;0.384745;0.700651;1.000000;0.384745;0.700651;1.000000;1.000000;0.000000;-0.384745;0.700651;0.111342;0.106859;0.100000;
1.103949;0.384764;0.700698;1.000000;0.384764;0.700698;1.000000;1.000000;0.000000;-0.384764;0.700698;0.111342;0.106741;0.100000;
1.103988;0.384803;0.700777;1.000000;0.384803;0.700777;1.000000;1.000000;0.000000;-0.384803;0.700777;0.111342;0.106505;0.100000;
1.104023;0.384838;0.700836;1.000000;0.384838;0.700836;1.000000;1.000000;0.000000;-0.384838;0.700836;0.111342;0.106292;0.100000;
1.104058;0.384872;0.700882;1.000000;0.384872;0.700882;1.000000;1.000000;0.000000;-0.384872;0.700882;0.111342;0.106080;0.100000;
1.104093;0.384907;0.700915;1.000000;0.384907;0.700915;1.000000;1.000000;0.000000;-0.384907;0.700915;0.111342;0.105868;0.100000;
1.104127;0.384942;0.700937;1.000000;0.384942;0.700937;1.000000;1.000000;0.000000;-0.384942;0.700937;0.111342;0.105655;0.100000;
1.104197;0.385011;0.700933;1.000000;0.385011;0.700933;1.000000;1.000000;0.000000;-0.385011;0.700933;0.111342;0.105232;0.100000;
1.104267;0.385081;0.700880;1.000000;0.385081;0.700880;1.000000;1.000000;0.000000;-0.385081;0.700880;0.111342;0.104809;0.100000;
1.104336;0.385150;0.700780;1.000000;0.385150;0.700780;1.000000;1.000000;0.000000;-0.385150;0.700780;0.111342;0.104386;0.100000;
1.104475;0.385289;0.700392;1.000000;0.385289;0.700392;1.000000;1.000000;0.000000;-0.385289;0.700392;0.111342;0.103545;0.100000;
1.104615;0.385428;0.699819;1.000000;0.385428;0.699819;1.000000;1.000000;0.000000;-0.385428;0.699819;0.111342;0.102706;0.100000;
1.104754;0.385567;0.699062;1.000000;0.385567;0.699062;1.000000;1.000000;0.000000;-0.385567;0.699062;0.111342;0.101870;0.100000;
1.104893;0.385706;0.698124;1.000000;0.385706;0.698124;1.000000;1.000000;0.000000;-0.385706;0.698124;0.111342;0.101038;0.100000;
1.105032;0.385845;0.697009;1.000000;0.385845;0.697009;1.000000;1.000000;0.000000;-0.385845;0.697009;0.111342;0.100208;0.100000;
1.105172;0.385984;0.695717;1.000000;0.385984;0.695717;1.000000;1.000000;0.000000;-0.385984;0.695717;0.111342;0.099385;0.100000;
1.105311;0.386123;0.694253;1.000000;0.386123;0.694253;1.000000;1.000000;0.000000;-0.386123;0.694253;0.111342;0.098565;0.100000;
1.105450;0.386262;0.692617;1.000000;0.386262;0.692617;1.000000;1.000000;0.000000;-0.386262;0.692617;0.111342;0.097750;0.100000;
1.105589;0.386401;0.690814;1.000000;0.386401;0.690814;1.000000;1.000000;0.000000;-0.386401;0.690814;0.111342;0.096940;0.100000;
1.105728;0.386540;0.688843;1.000000;0.386540;0.688843;1.000000;1.000000;0.000000;-0.386540;0.688843;0.111342;0.096135;0.100000;
1.105868;0.386678;0.686709;1.000000;0.386678;0.686709;1.000000;1.000000;0.000000;-0.386678;0.686709;0.111342;0.095335;0.100000;
1.106007;0.386817;0.684414;1.000000;0.386817;0.684414;1.000000;1.000000;0.000000;-0.386817;0.684414;0.111342;0.094540;0.100000;
1.106146;0.386956;0.681959;1.000000;0.386956;0.681959;1.000000;1.000000;0.000000;-0.386956;0.681959;0.111342;0.093751;0.100000;
1.106285;0.387095;0.679346;1.000000;0.387095;0.679346;1.000000;1.000000;0.000000;-0.387095;0.679346;0.111342;0.092968;0.100000;
1.106425;0.387234;0.676579;1.000000;0.387234;0.676579;1.000000;1.000000;0.000000;-0.387234;0.676579;0.111342;0.092191;0.100000;
1.106564;0.387373;0.673658;1.000000;0.387373;0.673658;1.000000;1.000000;0.000000;-0.387373;0.673658;0.111342;0.091420;0.100000;
1.106703;0.387512;0.670587;1.000000;0.387512;0.670587;1.000000;1.000000;0.000000;-0.387512;0.670587;0.111342;0.090656;0.100000;
1.106784;0.387593;0.668706;1.000000;0.387593;0.668706;1.000000;1.000000;0.000000;-0.387593;0.668706;0.111342;0.090213;0.100000;
1.106784;0.387593;0.668706;1.000000;0.387593;0.668706;1.000000;1.000000;0.000000;-0.387593;0.668706;0.111342;0.090213;0.100000;
1.106785;0.387593;0.668704;1.000000;0.387593;0.668704;1.000000;1.000000;0.000000;-0.387593;0.668704;0.111342;0.090213;0.100000;
1.106785;0.387593;0.668704;1.000000;0.387593;0.668704;1.000000;1.000000;0.000000;-0.387593;0.668704;0.111342;0.090213;0.100000;
1.106785;0.387593;0.668704;1.000000;0.387593;0.668704;1.000000;1.000000;0.000000;-0.387593;0.668704;0.111342;0.090213;0.100000;
1.106785;0.387593;0.668704;1.000000;0.387593;0.668704;1.000000;1.000000;0.000000;-0.387593;0.668704;0.111342;0.090213;0.100000;
1.106789;0.387597;0.668613;1.000000;0.387597;0.668613;1.000000;1.000000;0.000000;-0.387597;0.668613;0.111342;0.090191;0.100000;
1.106797;0.387605;0.668432;1.000000;0.387605;0.668432;1.000000;1.000000;0.000000;-0.387605;0.668432;0.111342;0.090147;0.100000;
1.106812;0.387621;0.668067;1.000000;0.387621;0.668067;1.000000;1.000000;0.000000;-0.387621;0.668067;0.111342;0.090060;0.100000;
1.106844;0.387653;0.667329;1.000000;0.387653;0.667329;1.000000;1.000000;0.000000;-0.387653;0.667329;0.111342;0.089887;0.100000;
1.106908;0.387717;0.665822;1.000000;0.387717;0.665822;1.000000;1.000000;0.000000;-0.387717;0.665822;0.111342;0.089541;0.100000;
1.107036;0.387844;0.662687;1.000000;0.387844;0.662687;1.000000;1.000000;0.000000;-0.387844;0.662687;0.111342;0.088856;0.100000;
1.107163;0.387971;0.659431;1.000000;0.387971;0.659431;1.000000;1.000000;0.000000;-0.387971;0.659431;0.111342;0.088176;0.100000;
1.107291;0.388099;0.656055;1.000000;0.388099;0.656055;1.000000;1.000000;0.000000;-0.388099;0.656055;0.111342;0.087503;0.100000;
1.107327;0.388134;0.655070;1.000000;0.388134;0.655070;1.000000;1.000000;0.000000;-0.388134;0.655070;0.111342;0.087314;0.100000;
1.107327;0.388134;0.655070;1.000000;0.388134;0.655070;1.000000;1.000000;0.000000;-0.388134;0.655070;0.111342;0.087314;0.100000;
1.107331;0.388139;0.654960;1.000000;0.388139;0.654960;1.000000;1.000000;0.000000;-0.388139;0.654960;0.111342;0.087293;0.100000;
1.107339;0.388147;0.654741;1.000000;0.388147;0.654741;1.000000;1.000000;0.000000;-0.388147;0.654741;0.111342;0.087250;0.100000;
1.107355;0.388163;0.654300;1.000000;0.388163;0.654300;1.000000;1.000000;0.000000;-0.388163;0.654300;0.111342;0.087164;0.100000;
1.107388;0.388196;0.653412;1.000000;0.388196;0.653412;1.000000;1.000000;0.000000;-0.388196;0.653412;0.111342;0.086992;0.100000;
1.107453;0.388261;0.651603;1.000000;0.388261;0.651603;1.000000;1.000000;0.000000;-0.388261;0.651603;0.111342;0.086651;0.100000;
1.107584;0.388391;0.647864;1.000000;0.388391;0.647864;1.000000;1.000000;0.000000;-0.388391;0.647864;0.111342;0.085974;0.100000;
1.107715;0.388522;0.644004;1.000000;0.388522;0.644004;1.000000;1.000000;0.000000;-0.388522;0.644004;0.111342;0.085305;0.100000;
1.107846;0.388653;0.640026;1.000000;0.388653;0.640026;1.000000;1.000000;0.000000;-0.388653;0.640026;0.111342;0.084642;0.100000;
1.107959;0.388766;0.636468;1.000000;0.388766;0.636468;1.000000;1.000000;0.000000;-0.388766;0.636468;0.111342;0.084073;0.100000;
1.107959;0.388766;0.636468;1.000000;0.388766;0.636468;1.000000;1.000000;0.000000;-0.388766;0.636468;0.111342;0.084073;0.100000;
1.107963;0.388770;0.636340;1.000000;0.388770;0.636340;1.000000;1.000000;0.000000;-0.388770;0.636340;0.111342;0.084053;0.100000;
1.107964;0.388770;0.636333;1.000000;0.388770;0.636333;1.000000;1.000000;0.000000;-0.388770;0.636333;0.111342;0.084051;0.100000;
1.107964;0.388770;0.636333;1.000000;0.388770;0.636333;1.000000;1.000000;0.000000;-0.388770;0.636333;0.111342;0.084051;0.100000;
1.107964;0.388770;0.636333;1.000000;0.388770;0.636333;1.000000;1.000000;0.000000;-0.388770;0.636333;0.111342;0.084051;0.100000;
1.107964;0.388770;0.636333;1.000000;0.388770;0.636333;1.000000;1.000000;0.000000;-0.388770;0.636333;0.111342;0.084051;0.100000;
1.107968;0.388774;0.636204;1.000000;0.388774;0.636204;1.000000;1.000000;0.000000;-0.388774;0.636204;0.111342;0.084031;0.100000;
1.107976;0.388783;0.635947;1.000000;0.388783;0.635947;1.000000;1.000000;0.000000;-0.388783;0.635947;0.111342;0.083990;0.100000;
1.107992;0.388799;0.635431;1.000000;0.388799;0.635431;1.000000;1.000000;0.000000;-0.388799;0.635431;0.111342;0.083907;0.100000;
1.108025;0.388832;0.634391;1.000000;0.388832;0.634391;1.000000;1.000000;0.000000;-0.388832;0.634391;0.111342;0.083743;0.100000;
1.108091;0.388897;0.632284;1.000000;0.388897;0.632284;1.000000;1.000000;0.000000;-0.388897;0.632284;0.111342;0.083417;0.100000;
1.108223;0.389029;0.627968;1.000000;0.389029;0.627968;1.000000;1.000000;0.000000;-0.389029;0.627968;0.111342;0.082772;0.100000;
1.108354;0.389160;0.623557;1.000000;0.389160;0.623557;1.000000;1.000000;0.000000;-0.389160;0.623557;0.111342;0.082134;0.100000;
1.108449;0.389254;0.620319;1.000000;0.389254;0.620319;1.000000;1.000000;0.000000;-0.389254;0.620319;0.111342;0.081681;0.100000;
1.108449;0.389254;0.620319;1.000000;0.389254;0.620319;1.000000;1.000000;0.000000;-0.389254;0.620319;0.111342;0.081681;0.100000;
1.108453;0.389259;0.620170;1.000000;0.389259;0.620170;1.000000;1.000000;0.000000;-0.389259;0.620170;0.111342;0.081660;0.100000;
1.108462;0.389267;0.619872;1.000000;0.389267;0.619872;1.000000;1.000000;0.000000;-0.389267;0.619872;0.111342;0.081618;0.100000;
1.108479;0.389285;0.619274;1.000000;0.389285;0.619274;1.000000;1.000000;0.000000;-0.389285;0.619274;0.111342;0.081534;0.100000;
1.108514;0.389320;0.618072;1.000000;0.389320;0.618072;1.000000;1.000000;0.000000;-0.389320;0.618072;0.111342;0.081366;0.100000;
1.108584;0.389390;0.615644;1.000000;0.389390;0.615644;1.000000;1.000000;0.000000;-0.389390;0.615644;0.111342;0.081034;0.100000;
1.108724;0.389529;0.610703;1.000000;0.389529;0.610703;1.000000;1.000000;0.000000;-0.389529;0.610703;0.111342;0.080378;0.100000;
1.108864;0.389669;0.605683;1.000000;0.389669;0.605683;1.000000;1.000000;0.000000;-0.389669;0.605683;0.111342;0.079731;0.100000;
1.109004;0.389809;0.600589;1.000000;0.389809;0.600589;1.000000;1.000000;0.000000;-0.389809;0.600589;0.111342;0.079093;0.100000;
1.109144;0.389948;0.595429;1.000000;0.389948;0.595429;1.000000;1.000000;0.000000;-0.389948;0.595429;0.111342;0.078464;0.100000;
1.109284;0.390088;0.590208;1.000000;0.390088;0.590208;1.000000;1.000000;0.000000;-0.390088;0.590208;0.111342;0.077844;0.100000;
1.109424;0.390228;0.584931;1.000000;0.390228;0.584931;1.000000;1.000000;0.000000;-0.390228;0.584931;0.111342;0.077233;0.100000;
1.109564;0.390368;0.579604;1.000000;0.390368;0.579604;1.000000;1.000000;0.000000;-0.390368;0.579604;0.111342;0.076631;0.100000;
1.109704;0.390507;0.574231;1.000000;0.390507;0.574231;1.000000;1.000000;0.000000;-0.390507;0.574231;0.111342;0.076038;0.100000;
1.109844;0.390647;0.568816;1.000000;0.390647;0.568816;1.000000;1.000000;0.000000;-0.390647;0.568816;0.111342;0.075455;0.100000;
1.109984;0.390787;0.563365;1.000000;0.390787;0.563365;1.000000;1.000000;0.000000;-0.390787;0.563365;0.111342;0.074881;0.100000;
1.110124;0.390926;0.557880;1.000000;0.390926;0.557880;1.000000;1.000000;0.000000;-0.390926;0.557880;0.111342;0.074316;0.100000;
1.110264;0.391066;0.552366;1.000000;0.391066;0.552366;1.000000;1.000000;0.000000;-0.391066;0.552366;0.111342;0.073760;0.100000;
1.110371;0.391173;0.548116;1.000000;0.391173;0.548116;1.000000;1.000000;0.000000;-0.391173;0.548116;0.111342;0.073341;0.100000;
1.110371;0.391173;0.548116;1.000000;0.391173;0.548116;1.000000;1.000000;0.000000;-0.391173;0.548116;0.111342;0.073341;0.100000;
1.110376;0.391179;0.547908;1.000000;0.391179;0.547908;1.000000;1.000000;0.000000;-0.391179;0.547908;0.111342;0.073320;0.100000;
1.110387;0.391189;0.547493;1.000000;0.391189;0.547493;1.000000;1.000000;0.000000;-0.391189;0.547493;0.111342;0.073279;0.100000;
1.110408;0.391210;0.546662;1.000000;0.391210;0.546662;1.000000;1.000000;0.000000;-0.391210;0.546662;0.111342;0.073197;0.100000;
1.110450;0.391252;0.544997;1.000000;0.391252;0.544997;1.000000;1.000000;0.000000;-0.391252;0.544997;0.111342;0.073034;0.100000;
1.110502;0.391304;0.542911;1.000000;0.391304;0.542911;1.000000;1.000000;0.000000;-0.391304;0.542911;0.111342;0.072832;0.100000;
1.110502;0.391304;0.542911;1.000000;0.391304;0.542911;1.000000;1.000000;0.000000;-0.391304;0.542911;0.111342;0.072832;0.100000;
1.110503;0.391305;0.542879;1.000000;0.391305;0.542879;1.000000;1.000000;0.000000;-0.391305;0.542879;0.111342;0.072829;0.100000;
1.110503;0.391305;0.542879;1.000000;0.391305;0.542879;1.000000;1.000000;0.000000;-0.391305;0.542879;0.111342;0.072829;0.100000;
1.110504;0.391306;0.542837;1.000000;0.391306;0.542837;1.000000;1.000000;0.000000;-0.391306;0.542837;0.111342;0.072825;0.100000;
1.110506;0.391308;0.542752;1.000000;0.391308;0.542752;1.000000;1.000000;0.000000;-0.391308;0.542752;0.111342;0.072817;0.100000;
1.110511;0.391313;0.542582;1.000000;0.391313;0.542582;1.000000;1.000000;0.000000;-0.391313;0.542582;0.111342;0.072800;0.100000;
1.110519;0.391321;0.542242;1.000000;0.391321;0.542242;1.000000;1.000000;0.000000;-0.391321;0.542242;0.111342;0.072767;0.100000;
1.110528;0.391330;0.541903;1.000000;0.391330;0.541903;1.000000;1.000000;0.000000;-0.391330;0.541903;0.111342;0.072734;0.100000;
1.110536;0.391338;0.541565;1.000000;0.391338;0.541565;1.000000;1.000000;0.000000;-0.391338;0.541565;0.111342;0.072701;0.100000;
1.110545;0.391347;0.541226;1.000000;0.391347;0.541226;1.000000;1.000000;0.000000;-0.391347;0.541226;0.111342;0.072668;0.100000;
1.110554;0.391356;0.540888;1.000000;0.391356;0.540888;1.000000;1.000000;0.000000;-0.391356;0.540888;0.111342;0.072635;0.100000;
1.110571;0.391373;0.540214;1.000000;0.391373;0.540214;1.000000;1.000000;0.000000;-0.391373;0.540214;0.111342;0.072570;0.100000;
1.110588;0.391390;0.539541;1.000000;0.391390;0.539541;1.000000;1.000000;0.000000;-0.391390;0.539541;0.111342;0.072504;0.100000;
1.110605;0.391407;0.538870;1.000000;0.391407;0.538870;1.000000;1.000000;0.000000;-0.391407;0.538870;0.111342;0.072439;0.100000;
1.110622;0.391424;0.538200;1.000000;0.391424;0.538200;1.000000;1.000000;0.000000;-0.391424;0.538200;0.111342;0.072373;0.100000;
1.110639;0.391441;0.537532;1.000000;0.391441;0.537532;1.000000;1.000000;0.000000;-0.391441;0.537532;0.111342;0.072308;0.100000;
1.110657;0.391458;0.536864;1.000000;0.391458;0.536864;1.000000;1.000000;0.000000;-0.391458;0.536864;0.111342;0.072243;0.100000;
1.110674;0.391476;0.536199;1.000000;0.391476;0.536199;1.000000;1.000000;0.000000;-0.391476;0.536199;0.111342;0.072179;0.100000;
1.110691;0.391493;0.535535;1.000000;0.391493;0.535535;1.000000;1.000000;0.000000;-0.391493;0.535535;0.111342;0.072114;0.100000;
1.110708;0.391510;0.534872;1.000000;0.391510;0.534872;1.000000;1.000000;0.000000;-0.391510;0.534872;0.111342;0.072049;0.100000;
1.110742;0.391544;0.533552;1.000000;0.391544;0.533552;1.000000;1.000000;0.000000;-0.391544;0.533552;0.111342;0.071921;0.100000;
1.110773;0.391575;0.532369;1.000000;0.391575;0.532369;1.000000;1.000000;0.000000;-0.391575;0.532369;0.111342;0.071805;0.100000;
1.110804;0.391606;0.531190;1.000000;0.391606;0.531190;1.000000;1.000000;0.000000;-0.391606;0.531190;0.111342;0.071691;0.100000;
1.110835;0.391637;0.530015;1.000000;0.391637;0.530015;1.000000;1.000000;0.000000;-0.391637;0.530015;0.111342;0.071576;0.100000;
1.110866;0.391667;0.528845;1.000000;0.391667;0.528845;1.000000;1.000000;0.000000;-0.391667;0.528845;0.111342;0.071462;0.100000;
1.110897;0.391698;0.527679;1.000000;0.391698;0.527679;1.000000;1.000000;0.000000;-0.391698;0.527679;0.111342;0.071349;0.100000;
1.110898;0.391699;0.527643;1.000000;0.391699;0.527643;1.000000;1.000000;0.000000;-0.391699;0.527643;0.111342;0.071345;0.100000;
1.110898;0.391699;0.527643;1.000000;0.391699;0.527643;1.000000;1.000000;0.000000;-0.391699;0.527643;0.111342;0.071345;0.100000;
1.110904;0.391706;0.527396;1.000000;0.391706;0.527396;1.000000;1.000000;0.000000;-0.391706;0.527396;0.111342;0.071321;0.100000;
1.110917;0.391719;0.526903;1.000000;0.391719;0.526903;1.000000;1.000000;0.000000;-0.391719;0.526903;0.111342;0.071273;0.100000;
1.110944;0.391745;0.525919;1.000000;0.391745;0.525919;1.000000;1.000000;0.000000;-0.391745;0.525919;0.111342;0.071177;0.100000;
