"time","infiniteBusWithVariations.QPu","infiniteBusWithVariations.PPu","infiniteBusWithVariations.UPu"
5.83,4.640115072438508e-06,0.5817679948979911,1
5.831,4.632229464640618e-06,0.5817634023810436,1
5.832,4.624359894276602e-06,0.5817588209904305,1
5.833,4.616506361346444e-06,0.5817542507261521,1
5.834,4.608668865850158e-06,0.5817496915882082,1
5.835,4.600847407787732e-06,0.581745143576599,1
5.836,4.59304198715917e-06,0.5817406066913244,1
5.837,4.585252603964481e-06,0.5817360809323844,1
5.838,4.577479258203649e-06,0.581731566299779,1
5.839,4.569721949876685e-06,0.5817270627935082,1
5.84,4.561980678983592e-06,0.581722570413572,1
5.841,4.554255445524357e-06,0.5817180891599704,1
5.842,4.546546249498994e-06,0.5817136190327034,1
5.843,4.538853090907491e-06,0.581709160031771,1
5.844,4.531175969749852e-06,0.5817047121571731,1
5.845,4.523514886026086e-06,0.5817002754089099,1
5.846,4.515869839736177e-06,0.5816958497869813,1
5.847,4.508240830880135e-06,0.5816914352913874,1
5.848,4.500627859457965e-06,0.581687031922128,1
5.849,4.493030925469654e-06,0.5816826396792032,1
5.85,4.485450028915214e-06,0.581678258562613,1
5.851,4.477885169794634e-06,0.5816738885723575,1
5.852,4.470329940129549e-06,0.5816695278580217,1
5.853,4.462595329960671e-06,0.5816651218397072,1
5.854,4.454873702404614e-06,0.5816607260655947,1
5.855,4.447165057461388e-06,0.5816563405356843,1
5.856,4.439469395131e-06,0.5816519652499762,1
5.857,4.431786715413434e-06,0.5816476002084701,1
5.858,4.424117018308705e-06,0.5816432454111661,1
5.859,4.416460303816799e-06,0.5816389008580644,1
5.86,4.408816571937722e-06,0.5816345665491646,1
5.861,4.401185822671483e-06,0.581630242484467,1
5.862,4.393568056018066e-06,0.5816259286639717,1
5.863,4.385963271977481e-06,0.5816216250876782,1
5.864,4.37837147054973e-06,0.5816173317555871,1
5.865,4.370792651734804e-06,0.5816130486676981,1
5.866,4.363226815532713e-06,0.5816087758240112,1
5.867,4.355673961943447e-06,0.5816045132245263,1
5.868,4.34813409096701e-06,0.5816002608692437,1
5.869,4.340607202603409e-06,0.5815960187581631,1
5.87,4.333093296852632e-06,0.5815917868912847,1
5.871,4.325592373714685e-06,0.5815875652686084,1
5.872,4.318104433189574e-06,0.5815833538901343,1
5.873,4.310629475277287e-06,0.5815791527558622,1
5.874,4.303167499977835e-06,0.5815749618657925,1
5.875,4.295718507291208e-06,0.5815707812199247,1
5.876,4.28828249721741e-06,0.581566610818259,1
5.877,4.280859469756448e-06,0.5815624506607955,1
5.878,4.27344942490831e-06,0.5815583007475341,1
5.879,4.266052362673009e-06,0.5815541610784749,1
5.88,4.25866828305053e-06,0.5815500316536177,1
5.881,4.251297186040882e-06,0.5815459124729628,1
5.882,4.24393907164407e-06,0.5815418035365099,1
5.883,4.236593939860083e-06,0.5815377048442592,1
5.884,4.229261790688923e-06,0.5815336163962106,1
5.885,4.221942624130602e-06,0.5815295381923641,1
5.886,4.214636440185103e-06,0.5815254702327197,1
5.887,4.207343238852441e-06,0.5815214125172776,1
5.888,4.200063020132602e-06,0.5815173650460375,1
5.889,4.192795784025593e-06,0.5815133278189994,1
5.89,4.18554153053142e-06,0.5815093008361637,1
5.891,4.17830025965007e-06,0.58150528409753,1
5.892,4.171071971381552e-06,0.5815012776030984,1
5.893,4.163856665725868e-06,0.581497281352869,1
5.894,4.156654342683009e-06,0.5814932953468417,1
5.895,4.149465002252986e-06,0.5814893195850165,1
5.896,4.142288644435786e-06,0.5814853540673935,1
5.897,4.135125269231416e-06,0.5814813987939725,1
5.898,4.127974876639882e-06,0.5814774537647537,1
5.899,4.120837466661172e-06,0.5814735189797371,1
5.9,4.113713039295291e-06,0.5814695944389225,1
5.901,4.106601594542248e-06,0.5814656801423101,1
5.902,4.099503132402027e-06,0.5814617760898999,1
5.903,4.092417652874643e-06,0.5814578822816917,1
5.904,4.085345155960082e-06,0.5814539987176857,1
5.905,4.078285641658352e-06,0.5814501253978819,1
5.906,4.071239109969458e-06,0.58144626232228,1
5.907,4.064205560893387e-06,0.5814424094908804,1
5.908,4.057184994430146e-06,0.5814385669036829,1
5.909,4.05017741057974e-06,0.5814347345606876,1
5.91,4.043182809342159e-06,0.5814309124618943,1
5.911,4.036201190717416e-06,0.5814271006073032,1
5.912,4.029232554705493e-06,0.5814232989969143,1
5.913,4.022276901306403e-06,0.5814195076307274,1
5.914,4.015334230520147e-06,0.5814157265087426,1
5.915,4.008404542346715e-06,0.58141195563096,1
5.916,4.001487836786113e-06,0.5814081949973796,1
5.917,3.994584113838348e-06,0.5814044446080012,1
5.918,3.987693373503406e-06,0.581400704462825,1
5.919,3.9808156157813e-06,0.5813969745618509,1
5.92,3.973950840672018e-06,0.581393254905079,1
5.921,3.967099048175566e-06,0.5813895454925092,1
5.922,3.960260238291949e-06,0.5813858463241415,1
5.923,3.953434411021157e-06,0.5813821573999759,1
5.924,3.946621566363194e-06,0.5813784787200125,1
5.925,3.939821704318068e-06,0.5813748102842512,1
5.926,3.933034824885765e-06,0.581371152092692,1
5.927,3.926260928066298e-06,0.581367504145335,1
5.928,3.919500013859655e-06,0.58136386644218,1
5.929,3.912752082265842e-06,0.5813602389832272,1
5.93,3.906017133284865e-06,0.5813566217684766,1
5.931,3.899295166916712e-06,0.581353014797928,1
5.932,3.892586183161389e-06,0.5813494180715816,1
5.933,3.885890182018901e-06,0.5813458315894374,1
5.934,3.879207163489238e-06,0.5813422553514952,1
5.935,3.87253712757241e-06,0.5813386893577551,1
5.936,3.865880074268406e-06,0.5813351336082173,1
5.937,3.859236003577232e-06,0.5813315881028815,1
5.938,3.852604915498894e-06,0.5813280528417478,1
5.939,3.84598681003338e-06,0.5813245278248164,1
5.94,3.839381687180696e-06,0.5813210130520871,1
5.941,3.832789546940849e-06,0.5813175085235598,1
5.942,3.826210389313823e-06,0.5813140142392346,1
5.943,3.819644214299635e-06,0.5813105301991117,1
5.944,3.813091021898271e-06,0.5813070564031908,1
5.945,3.806550812109735e-06,0.581303592851472,1
5.946,3.800023584934038e-06,0.5813001395439555,1
5.947,3.793509340371162e-06,0.581296696480641,1
5.948,3.787008078421117e-06,0.5812932636615287,1
5.949,3.780519799083908e-06,0.5812898410866185,1
5.95,3.774044502359523e-06,0.5812864287559104,1
5.951,3.767582188247973e-06,0.5812830266694045,1
5.952,3.761132856749248e-06,0.5812796348271007,1
5.953,3.754696507863353e-06,0.5812762532289989,1
5.954,3.748273141590293e-06,0.5812728818750993,1
5.955,3.741862757930058e-06,0.5812695207654019,1
5.956,3.735465356882652e-06,0.5812661698999066,1
5.957,3.729080938448081e-06,0.5812628292786134,1
5.958,3.722709502626336e-06,0.5812594989015224,1
5.959,3.716351049417425e-06,0.5812561787686334,1
5.96,3.710005578821339e-06,0.5812528688799466,1
5.961,3.703673090838083e-06,0.5812495692354621,1
5.962,3.697353585467662e-06,0.5812462798351795,1
5.963,3.691047062710066e-06,0.5812430006790991,1
5.964,3.6847535225653e-06,0.5812397317672209,1
5.965,3.678472965033369e-06,0.5812364730995447,1
5.966,3.672205390114262e-06,0.5812332246760706,1
5.967,3.665950797807991e-06,0.5812299864967988,1
5.968,3.659709188114544e-06,0.581226758561729,1
5.969,3.653480561033927e-06,0.5812235408708614,1
5.97,3.647264916566145e-06,0.5812203334241959,1
5.971,3.641062254711188e-06,0.5812171362217325,1
5.972,3.634872575469061e-06,0.5812139492634713,1
5.973,3.628695878839769e-06,0.5812107725494121,1
5.974,3.622532164823301e-06,0.5812076060795552,1
5.975,3.616381433419669e-06,0.5812044498539003,1
5.976,3.610243684628862e-06,0.5812013038724475,1
5.977,3.604118918450884e-06,0.581198168135197,1
5.978,3.598007134885742e-06,0.5811950426421485,1
5.979,3.591908333933424e-06,0.5811919273933022,1
5.98,3.585822515593935e-06,0.581188822388658,1
5.981,3.579749679867283e-06,0.5811857276282159,1
5.982,3.573689826753455e-06,0.5811826431119759,1
5.983,3.567642956252461e-06,0.5811795688399382,1
5.984,3.561449950899448e-06,0.5811764523904165,1
5.985,3.555260837754462e-06,0.5811733431902382,1
5.986,3.549082196507196e-06,0.5811702434071,1
5.987,3.542914027157641e-06,0.5811671530410019,1
5.988,3.536756329705802e-06,0.581164072091944,1
5.989,3.530609104151684e-06,0.5811610005599261,1
5.99,3.524472350495277e-06,0.5811579384449485,1
5.991,3.518346068736591e-06,0.5811548857470109,1
5.992,3.512230258875616e-06,0.5811518424661136,1
5.993,3.506124920912356e-06,0.5811488086022563,1
5.994,3.500030054846817e-06,0.581145784155439,1
5.995,3.493945660678989e-06,0.5811427691256622,1
5.996,3.487871738408877e-06,0.5811397635129253,1
5.997,3.481808288036486e-06,0.5811367673172286,1
5.998,3.475755309561806e-06,0.581133780538572,1
5.999,3.469712802984847e-06,0.5811308031769555,1
6,3.463680810492856e-06,0.5811278352531217,1
6,3.463680810492856e-06,0.5811278352531217,1
6,3.463678565757325e-06,0.581127835232785,1
6.001,3.457818165511626e-06,0.5811249315725402,1
6.002,3.451971509560436e-06,0.5811220408237857,1
6.003,3.446140966564258e-06,0.5811191652577741,1
6.004,3.440319234762587e-06,0.5811162980616871,1
6.005,3.434525110638492e-06,0.5811134570906681,1
6.006,3.428730986514397e-06,0.5811106161196492,1
6.007,3.422936862390306e-06,0.5811077751486303,1
6.008,3.417177532979704e-06,0.5811049676151631,1
6.009,3.411455317525379e-06,0.5811021957480286,1
6.01,3.405733102071059e-06,0.5810994238808941,1
6.011,3.400010886616733e-06,0.5810966520137596,1
6.012,3.394288671162413e-06,0.5810938801466251,1
6.013,3.388566455708087e-06,0.5810911082794906,1
6.014,3.382844240253762e-06,0.5810883364123561,1
6.015,3.377122024799442e-06,0.5810855645452216,1
6.016,3.371535557356083e-06,0.5810829252652392,1
6.017,3.365953615071434e-06,0.5810802904050482,1
6.018,3.36037167278679e-06,0.5810776555448571,1
6.019,3.354789730502141e-06,0.5810750206846661,1
6.02,3.349207788217497e-06,0.5810723858244751,1
6.021,3.343625845932849e-06,0.581069750964284,1
6.022,3.3380439036482e-06,0.581067116104093,1
6.023,3.332461961363556e-06,0.581064481243902,1
6.024,3.326880019078907e-06,0.5810618463837109,1
6.025,3.321298076794258e-06,0.58105921152352,1
6.026,3.315716134509615e-06,0.581056576663329,1
6.027,3.310134192224965e-06,0.581053941803138,1
6.028,3.304552249940321e-06,0.5810513069429469,1
6.029,3.298970307655673e-06,0.5810486720827559,1
6.03,3.293388365371023e-06,0.5810460372225649,1
6.031,3.28805644133456e-06,0.5810436535311337,1
6.032,3.282741762822756e-06,0.581041287164586,1
6.033,3.277427084310954e-06,0.5810389207980384,1
6.034,3.272112405799155e-06,0.5810365544314908,1
6.035,3.266797727287353e-06,0.5810341880649432,1
6.036,3.261483048775555e-06,0.5810318216983956,1
6.037,3.256168370263752e-06,0.581029455331848,1
6.038,3.250853691751949e-06,0.5810270889653004,1
6.039,3.245539013240151e-06,0.5810247225987527,1
6.04,3.240224334728348e-06,0.5810223562322051,1
6.041,3.234909656216545e-06,0.5810199898656575,1
6.042,3.229594977704747e-06,0.5810176234991099,1
6.043,3.224280299192945e-06,0.5810152571325623,1
6.044,3.218965620681146e-06,0.5810128907660147,1
6.045,3.213650942169343e-06,0.5810105243994671,1
6.046,3.20833626365754e-06,0.5810081580329194,1
6.047,3.203021585145743e-06,0.5810057916663718,1
6.048,3.19770690663394e-06,0.5810034252998242,1
6.049,3.192392228122137e-06,0.5810010589332766,1
6.05,3.187077549610339e-06,0.580998692566729,1
6.051,3.181762871098536e-06,0.5809963262001814,1
6.052,3.176448192586738e-06,0.5809939598336338,1
6.053,3.171133514074935e-06,0.5809915934670861,1
6.054,3.165818835563132e-06,0.5809892271005385,1
6.055,3.160504157051334e-06,0.5809868607339909,1
6.056,3.155189478539531e-06,0.5809844943674433,1
6.057,3.149874800027728e-06,0.5809821280008957,1
6.058,3.144560121515931e-06,0.5809797616343481,1
6.059,3.139245443004127e-06,0.5809773952678003,1
6.06,3.133930764492329e-06,0.5809750289012527,1
6.061,3.128837854191315e-06,0.5809728916204536,1
6.062,3.123777806394783e-06,0.5809707882865011,1
6.063,3.118717758598256e-06,0.5809686849525485,1
6.064,3.113657710801724e-06,0.580966581618596,1
6.065,3.108597663005192e-06,0.5809644782846435,1
6.066,3.103537615208664e-06,0.5809623749506909,1
6.067,3.098477567412132e-06,0.5809602716167385,1
6.068,3.093417519615605e-06,0.5809581682827859,1
6.069,3.088357471819073e-06,0.5809560649488333,1
6.07,3.083297424022541e-06,0.5809539616148809,1
6.071,3.078237376226013e-06,0.5809518582809283,1
6.072,3.073177328429481e-06,0.5809497549469758,1
6.073,3.068117280632949e-06,0.5809476516130232,1
6.074,3.063057232836421e-06,0.5809455482790707,1
6.075,3.057997185039889e-06,0.5809434449451182,1
6.076,3.052937137243362e-06,0.5809413416111656,1
6.077,3.04787708944683e-06,0.5809392382772132,1
6.078,3.042817041650298e-06,0.5809371349432606,1
6.079,3.03775699385377e-06,0.580935031609308,1
6.08,3.032696946057238e-06,0.5809329282753556,1
6.081,3.027636898260706e-06,0.580930824941403,1
6.082,3.022576850464179e-06,0.5809287216074505,1
6.083,3.017516802667647e-06,0.580926618273498,1
6.084,3.012456754871119e-06,0.5809245149395454,1
6.085,3.007396707074587e-06,0.5809224116055929,1
6.086,3.002336659278055e-06,0.5809203082716403,1
6.087,2.997276611481528e-06,0.5809182049376879,1
6.088,2.992216563684996e-06,0.5809161016037353,1
6.089,2.987156515888463e-06,0.5809139982697827,1
6.09,2.982096468091936e-06,0.5809118949358303,1
6.091,2.977232093753782e-06,0.5809099994731091,1
6.092,2.972414694378983e-06,0.5809081539136478,1
6.093,2.96759729500418e-06,0.5809063083541866,1
6.094,2.962779895629378e-06,0.5809044627947253,1
6.095,2.95796249625458e-06,0.5809026172352642,1
6.096,2.953145096879777e-06,0.5809007716758029,1
6.097,2.948327697504975e-06,0.5808989261163416,1
6.098,2.943510298130177e-06,0.5808970805568804,1
6.099,2.938692898755374e-06,0.5808952349974191,1
6.1,2.933875499380576e-06,0.580893389437958,1
6.101,2.929058100005773e-06,0.5808915438784967,1
6.102,2.924240700630971e-06,0.5808896983190355,1
6.103,2.919423301256173e-06,0.5808878527595742,1
6.104,2.914605901881371e-06,0.580886007200113,1
6.105,2.909788502506568e-06,0.5808841616406517,1
6.106,2.90497110313177e-06,0.5808823160811906,1
6.107,2.900153703756967e-06,0.5808804705217293,1
6.108,2.895336304382169e-06,0.5808786249622681,1
6.109,2.890518905007367e-06,0.5808767794028068,1
6.11,2.885701505632564e-06,0.5808749338433455,1
6.111,2.880884106257766e-06,0.5808730882838844,1
6.112,2.876066706882963e-06,0.5808712427244231,1
6.113,2.871249307508161e-06,0.5808693971649619,1
6.114,2.866431908133363e-06,0.5808675516055006,1
6.115,2.86161450875856e-06,0.5808657060460394,1
6.116,2.856797109383762e-06,0.5808638604865781,1
6.117,2.85197971000896e-06,0.580862014927117,1
6.118,2.847162310634157e-06,0.5808601693676557,1
6.119,2.842344911259359e-06,0.5808583238081945,1
6.12,2.837527511884556e-06,0.5808564782487332,1
6.121,2.832777811538252e-06,0.5808547073135456,1
6.122,2.828056825975807e-06,0.5808529680305092,1
6.123,2.823341764769931e-06,0.5808512352778591,1
6.124,2.818632627920637e-06,0.5808495090555951,1
6.125,2.813929415427911e-06,0.5808477893637175,1
6.126,2.809232127291762e-06,0.5808460762022262,1
6.127,2.804540763512192e-06,0.580844369571121,1
6.128,2.799855324089192e-06,0.5808426694704021,1
6.129,2.795175809022771e-06,0.5808409759000696,1
6.13,2.790502218312922e-06,0.5808392888601234,1
6.131,2.785834551959647e-06,0.5808376083505632,1
6.132,2.781172809962951e-06,0.5808359343713895,1
6.133,2.776516992322827e-06,0.580834266922602,1
6.134,2.771867099039277e-06,0.5808326060042007,1
6.135,2.767223130112306e-06,0.5808309516161857,1
6.136,2.762585085541907e-06,0.580829303758557,1
6.137,2.757952965328086e-06,0.5808276624313147,1
6.138,2.753326769470837e-06,0.5808260276344583,1
6.139,2.748706497970161e-06,0.5808243993679885,1
6.14,2.744092150826065e-06,0.5808227776319048,1
6.141,2.739483728038541e-06,0.5808211624262075,1
6.142,2.734881229607591e-06,0.5808195537508963,1
6.143,2.73028465553322e-06,0.5808179516059715,1
6.144,2.725694005815421e-06,0.580816355991433,1
6.145,2.721109280454199e-06,0.5808147669072806,1
6.146,2.71653047944955e-06,0.5808131843535146,1
6.147,2.711957602801475e-06,0.5808116083301348,1
6.148,2.707390650509979e-06,0.5808100388371413,1
6.149,2.702829622575054e-06,0.580808475874534,1
6.15,2.698274518996705e-06,0.580806919442313,1
6.151,2.693725339774934e-06,0.5808053695404783,1
6.152,2.689182084909734e-06,0.5808038261690298,1
6.153,2.684644754401113e-06,0.5808022893279676,1
6.154,2.680113348249063e-06,0.5808007590172918,1
6.155,2.675587866453588e-06,0.5807992352370022,1
6.156,2.671068309014692e-06,0.5807977179870987,1
6.157,2.666554675932367e-06,0.5807962072675815,1
6.158,2.662046967206617e-06,0.5807947030784507,1
6.159,2.657545182837446e-06,0.580793205419706,1
6.16,2.653049322824846e-06,0.5807917142913478,1
6.161,2.648559387168825e-06,0.5807902296933758,1
6.162,2.644075375869375e-06,0.58078875162579,1
6.163,2.6395972889265e-06,0.5807872800885904,1
6.164,2.635125126340204e-06,0.5807858150817772,1
6.165,2.630658888110479e-06,0.5807843566053502,1
6.166,2.626198574237329e-06,0.5807829046593095,1
6.167,2.621744184720758e-06,0.580781459243655,1
6.168,2.617295719560758e-06,0.5807800203583868,1
6.169,2.612853178757336e-06,0.5807785880035049,1
6.17,2.608416562310486e-06,0.5807771621790091,1
6.171,2.603985870220211e-06,0.5807757428848997,1
6.172,2.599561102486515e-06,0.5807743301211766,1
6.173,2.59514225910939e-06,0.5807729238878399,1
6.174,2.59072934008884e-06,0.5807715241848892,1
6.175,2.586322345424869e-06,0.5807701310123249,1
6.176,2.581921275117469e-06,0.5807687443701468,1
6.177,2.577526129166647e-06,0.580767364258355,1
6.178,2.573136907572397e-06,0.5807659906769495,1
6.179,2.568753610334722e-06,0.5807646236259302,1
6.18,2.564376237453625e-06,0.5807632631052972,1
6.181,2.560018376390125e-06,0.580761927726401,1
6.182,2.555675613416641e-06,0.5807606114435626,1
6.183,2.551339504855407e-06,0.5807593026911001,1
6.184,2.547010050706415e-06,0.5807580014690138,1
6.185,2.542687250969671e-06,0.5807567077773035,1
6.186,2.53837110564517e-06,0.5807554216159692,1
6.187,2.534061614732914e-06,0.5807541429850109,1
6.188,2.529758778232908e-06,0.5807528718844287,1
6.189,2.525462596145143e-06,0.5807516083142226,1
6.19,2.521173068469624e-06,0.5807503522743924,1
6.191,2.516890195206354e-06,0.5807491037649383,1
6.192,2.512613976355326e-06,0.5807478627858603,1
6.193,2.508344411916547e-06,0.5807466293371584,1
6.194,2.50408150189001e-06,0.5807454034188323,1
6.195,2.499825246275719e-06,0.5807441850308824,1
6.196,2.495575645073677e-06,0.5807429741733084,1
6.197,2.491332698283876e-06,0.5807417708461107,1
6.198,2.48709640590632e-06,0.5807405750492889,1
6.199,2.482866767941015e-06,0.5807393867828431,1
6.2,2.478643784387952e-06,0.5807382060467734,1
6.201,2.474427455247136e-06,0.5807370328410797,1
6.202,2.470217780518564e-06,0.580735867165762,1
6.203,2.466014760202236e-06,0.5807347090208205,1
6.204,2.461818394298158e-06,0.580733558406255,1
6.205,2.457628682806322e-06,0.5807324153220653,1
6.206,2.453445625726732e-06,0.5807312797682519,1
6.207,2.44926922305939e-06,0.5807301517448145,1
6.208,2.44509947480429e-06,0.580729031251753,1
6.209,2.44093638096144e-06,0.5807279182890678,1
6.21,2.436779941530831e-06,0.5807268128567583,1
6.211,2.432630156512469e-06,0.5807257149548251,1
6.212,2.428487025906355e-06,0.5807246245832679,1
6.213,2.424350549712483e-06,0.5807235417420866,1
6.214,2.420220727930857e-06,0.5807224664312816,1
6.215,2.416097560561479e-06,0.5807213986508524,1
6.216,2.411981047604344e-06,0.5807203384007993,1
6.217,2.407871189059458e-06,0.5807192856811223,1
6.218,2.403767984926814e-06,0.5807182404918212,1
6.219,2.399671435206415e-06,0.5807172028328963,1
6.22,2.395581539898265e-06,0.5807161727043474,1
6.221,2.391498299002358e-06,0.5807151501061745,1
6.222,2.387421712518696e-06,0.5807141350383777,1
6.223,2.383351780447283e-06,0.5807131275009569,1
6.224,2.379288502788112e-06,0.5807121274939121,1
6.225,2.37523187954119e-06,0.5807111350172435,1
6.226,2.37118191070651e-06,0.5807101500709507,1
6.227,2.367138596284075e-06,0.5807091726550341,1
6.228,2.36310193627389e-06,0.5807082027694935,1
6.229,2.359071930675947e-06,0.580707240414329,1
6.23,2.355048579490249e-06,0.5807062855895405,1
6.231,2.3510318827168e-06,0.580705338295128,1
6.232,2.347021840355593e-06,0.5807043985310916,1
6.233,2.343018452406636e-06,0.5807034662974312,1
6.234,2.33902171886992e-06,0.5807025415941468,1
6.235,2.33503163974545e-06,0.5807016244212385,1
6.236,2.331048215033229e-06,0.5807007147787062,1
6.237,2.32707144473325e-06,0.58069981266655,1
6.238,2.323101328845516e-06,0.5806989180847698,1
6.239,2.319137867370032e-06,0.5806980310333657,1
6.24,2.315181060306789e-06,0.5806971515123376,1
6.241,2.311224087698611e-06,0.5806962817620033,1
6.242,2.307266145984834e-06,0.580695422046328,1
6.243,2.303314393489172e-06,0.5806945700138425,1
6.244,2.299368830211627e-06,0.5806937256645466,1
6.245,2.295429456152192e-06,0.5806928889984404,1
6.246,2.291496271310872e-06,0.580692060015524,1
6.247,2.287569275687669e-06,0.5806912387157972,1
6.248,2.283648469282577e-06,0.5806904250992602,1
6.249,2.279733852095602e-06,0.580689619165913,1
6.25,2.275825424126738e-06,0.5806888209157554,1
6.251,2.271923185375988e-06,0.5806880303487875,1
6.252,2.268027135843356e-06,0.5806872474650092,1
6.253,2.264137275528834e-06,0.5806864722644208,1
6.254,2.26025360443243e-06,0.580685704747022,1
6.255,2.256376122554137e-06,0.580684944912813,1
6.256,2.252504829893957e-06,0.5806841927617937,1
6.257,2.248639726451895e-06,0.580683448293964,1
6.258,2.244780812227944e-06,0.5806827115093242,1
6.259,2.240928087222107e-06,0.5806819824078739,1
6.26,2.237081551434388e-06,0.5806812609896134,1
6.261,2.233241204864778e-06,0.5806805472545425,1
6.262,2.229407047513287e-06,0.5806798412026616,1
6.263,2.225579079379907e-06,0.5806791428339702,1
6.264,2.22175730046464e-06,0.5806784521484685,1
6.265,2.21794171076749e-06,0.5806777691461565,1
6.266,2.214132310288453e-06,0.5806770938270343,1
6.267,2.210329099027528e-06,0.5806764261911017,1
6.268,2.206532076984721e-06,0.5806757662383589,1
6.269,2.202741244160025e-06,0.5806751139688059,1
6.27,2.198956600553447e-06,0.5806744693824425,1
6.271,2.195178146164979e-06,0.5806738324792688,1
6.272,2.191405880994625e-06,0.5806732032592848,1
6.273,2.187639805042389e-06,0.5806725817224905,1
6.274,2.183879918308263e-06,0.580671967868886,1
6.275,2.180126220792252e-06,0.5806713616984712,1
6.276,2.176378712494358e-06,0.580670763211246,1
6.277,2.172637393414575e-06,0.5806701724072106,1
6.278,2.168902263552909e-06,0.5806695892863649,1
6.279,2.165173322909354e-06,0.5806690138487088,1
6.28,2.161450571483913e-06,0.5806684460942425,1
6.281,2.157734009276589e-06,0.5806678860229659,1
6.282,2.154023636287376e-06,0.5806673336348791,1
6.283,2.150319452516278e-06,0.5806667889299819,1
6.284,2.146621457963297e-06,0.5806662519082745,1
6.285,2.142929652628426e-06,0.5806657225697567,1
6.286,2.139244036511673e-06,0.5806652009144286,1
6.287,2.135564609613031e-06,0.5806646869422903,1
6.288,2.131891371932503e-06,0.5806641806533418,1
6.289,2.128224323470093e-06,0.5806636820475829,1
6.29,2.124563464225792e-06,0.5806631911250137,1
6.291,2.120908794199607e-06,0.5806627078856342,1
6.292,2.117260313391538e-06,0.5806622323294444,1
6.293,2.113618021801581e-06,0.5806617644564444,1
6.294,2.10998191942974e-06,0.580661304266634,1
6.295,2.106352006276011e-06,0.5806608517600134,1
6.296,2.102728282340396e-06,0.5806604069365825,1
6.297,2.099110747622898e-06,0.5806599697963412,1
6.298,2.095499402123511e-06,0.5806595403392897,1
6.299,2.091894245842238e-06,0.5806591185654278,1
6.3,2.088295278779082e-06,0.5806587044747558,1
6.301,2.084702500934038e-06,0.5806582980672734,1
6.302,2.08111591230711e-06,0.5806578993429807,1
6.303,2.077535512898293e-06,0.5806575083018778,1
6.304,2.073961302707591e-06,0.5806571249439645,1
6.305,2.070393281735006e-06,0.5806567492692409,1
6.306,2.066831449980532e-06,0.5806563812777071,1
6.307,2.063275807444171e-06,0.5806560209693631,1
6.308,2.059726354125928e-06,0.5806556683442087,1
6.309,2.056183090025797e-06,0.5806553234022439,1
6.31,2.052646015143782e-06,0.580654986143469,1
6.311,2.049115129479878e-06,0.5806546565678836,1
6.312,2.045590433034089e-06,0.5806543346754881,1
6.313,2.042071925806416e-06,0.5806540204662822,1
6.314,2.038559607796855e-06,0.5806537139402661,1
6.315,2.035053479005408e-06,0.5806534150974396,1
6.316,2.031553539432077e-06,0.5806531239378029,1
6.317,2.028059789076858e-06,0.5806528404613559,1
6.318,2.024572227939757e-06,0.5806525646680986,1
6.319,2.021090856020765e-06,0.580652296558031,1
6.32,2.017615673319889e-06,0.5806520361311531,1
6.321,2.014146679837129e-06,0.5806517833874649,1
6.322,2.01068387557248e-06,0.5806515383269665,1
6.323,2.007227260525946e-06,0.5806513009496577,1
6.324,2.003776834697529e-06,0.5806510712555386,1
6.325,2.000332598087222e-06,0.5806508492446093,1
6.326,1.996894550695033e-06,0.5806506349168696,1
6.327,1.993462692520955e-06,0.5806504282723198,1
6.328,1.990037023564991e-06,0.5806502293109596,1
6.329,1.986617543827145e-06,0.580650038032789,1
6.33,1.983204253307409e-06,0.5806498544378083,1
6.331,1.979797152005787e-06,0.5806496785260171,1
6.332,1.976396239922283e-06,0.5806495102974157,1
6.333,1.973001517056889e-06,0.5806493497520042,1
6.334,1.969612983409613e-06,0.5806491968897822,1
6.335,1.966230638980448e-06,0.58064905171075,1
6.336,1.962854483769396e-06,0.5806489142149075,1
6.337,1.959484517776462e-06,0.5806487844022546,1
6.338,1.956120741001639e-06,0.5806486622727915,1
6.339,1.95276315344493e-06,0.5806485478265181,1
6.34,1.949411755106339e-06,0.5806484410634345,1
6.341,1.946066545985858e-06,0.5806483419835405,1
6.342,1.942727526083494e-06,0.5806482505868362,1
6.343,1.939394695399242e-06,0.5806481668733217,1
6.344,1.936068053933104e-06,0.5806480908429968,1
6.345,1.932747601685082e-06,0.5806480224958617,1
6.346,1.929433338655172e-06,0.5806479618319164,1
6.347,1.926125264843377e-06,0.5806479088511606,1
6.348,1.922823380249697e-06,0.5806478635535945,1
6.349,1.91952768487413e-06,0.5806478259392183,1
6.35,1.916238178716679e-06,0.5806477960080316,1
6.351,1.912954861777339e-06,0.5806477737600347,1
6.352,1.909677734056114e-06,0.5806477591952276,1
6.353,1.906406795553005e-06,0.5806477523136102,1
6.354,1.903142046268008e-06,0.5806477531151825,1
6.355,1.899883486201125e-06,0.5806477615999444,1
6.356,1.896631115352359e-06,0.5806477777678961,1
6.357,1.893384933721704e-06,0.5806478016190374,1
6.358,1.890144941309166e-06,0.5806478331533685,1
6.359,1.886911138114739e-06,0.5806478723708894,1
6.36,1.883683524138426e-06,0.5806479192715999,1
6.361,1.880451522713771e-06,0.5806479670976655,1
6.362,1.877188929601279e-06,0.5806479991062004,1
6.363,1.873931747499266e-06,0.5806480383006987,1
6.364,1.870679976407736e-06,0.58064808468116,1
6.365,1.867433616326682e-06,0.5806481382475847,1
6.366,1.864192667256112e-06,0.5806481989999724,1
