"time","wPP4ACurrentSource.wPPControl.measurements.PGenNomPu","wPP4ACurrentSource.wPPControl.measurements.QGenNomPu","wPP4ACurrentSource.wPPControl.measurements.UPu"
6.04,0.4314789220005366,0.8798295394967028,0.8780359553814728
6.041,0.4323626127503188,0.8798031795384869,0.8780140813846559
6.042,0.4332451494087867,0.8797774268211123,0.877992282659989
6.043,0.4341266049808225,0.8797522348124849,0.8779705479279027
6.044,0.4350070487872229,0.8797275592612628,0.8779488664487527
6.045,0.4358865441072121,0.8797033595781837,0.8779272283729057
6.046,0.4367651544580423,0.8796795945044309,0.8779056236722935
6.047,0.4376429333865601,0.87965622991355,0.8778840440509141
6.048,0.4385199299146393,0.8796332340090378,0.8778624817891819
6.049,0.4393961912254354,0.8796105763046802,0.8778409294706304
6.05,0.4402717623046987,0.8795882274511565,0.8778193799515082
6.051,0.4411466831076087,0.8795661612686918,0.8777978268641394
6.052,0.4420209942453081,0.8795443512309843,0.8777762637351607
6.053,0.4428947291861089,0.8795227751882815,0.8777546851770444
6.054,0.4437679237585853,0.879501409607822,0.8777330854375437
6.055,0.4446406069804839,0.8794802351592592,0.8777114598088385
6.056,0.445512808707829,0.8794592320410202,0.8776898034506219
6.057,0.4463845555651414,0.8794383824767205,0.8776681120203017
6.058,0.447255872091201,0.8794176700119594,0.8776463814969246
6.059,0.4481267823518623,0.8793970785136973,0.8776246079295089
6.06,0.4489973067111657,0.8793765941844188,0.8776027879460231
6.061,0.4498674666407798,0.8793562025510084,0.8775809179946061
6.062,0.4507372794530685,0.8793358917798875,0.8775589951804691
6.063,0.4516067633898426,0.8793156494633412,0.8775370164560135
6.064,0.4524759340543436,0.8792954648850735,0.8775149791927858
6.065,0.4533448064783298,0.8792753277037904,0.8774928808501322
6.066,0.4542133948363366,0.8792552281358871,0.8774707190216697
6.067,0.4550817115323496,0.8792351575485657,0.8774484915854549
6.068,0.4559497692642362,0.8792151071182341,0.8774261963660392
6.069,0.4568175784251651,0.8791950695324662,0.8774038315640433
6.07,0.4576851531723042,0.8791750346181091,0.8773813946653987
6.071,0.4585524997296325,0.8791549980856284,0.8773588846154554
6.072,0.459419625813195,0.87913495472964,0.8773363001231952
6.073,0.460286541186532,0.8791148974092323,0.8773136394234403
6.074,0.4611532537515757,0.8790948204385536,0.8772909011076905
6.075,0.4620197697211594,0.8790747193133776,0.8772680840610262
6.076,0.4628860954314643,0.8790545894255615,0.8772451871401755
6.077,0.4637522372178495,0.8790344261450107,0.8772222091942223
6.078,0.4646182009362476,0.8790142251648643,0.8771991491512113
6.079,0.4654839926056076,0.8789939820391781,0.8771760059022952
6.08,0.4663496163823132,0.878973693635534,0.8771527786668053
6.081,0.4672150766909916,0.8789533566277368,0.8771294666134701
6.082,0.4680803778787653,0.8789329677280618,0.8771060689192004
6.083,0.4689455239465971,0.8789125238822071,0.8770825848181503
6.084,0.4698105190134302,0.8788920219138818,0.8770590135130345
6.085,0.4706753658424966,0.8788714596565059,0.8770353544580815
6.086,0.4715400674718773,0.8788508347270368,0.8770116070521847
6.087,0.4724046268411388,0.8788301447962816,0.8769877707069064
6.088,0.4732690466482559,0.8788093876998679,0.8769638448742918
6.089,0.4741333296750051,0.8787885611674187,0.8769398289797264
6.09,0.4749974777340715,0.8787676637035594,0.8769157226407054
6.091,0.4758614928813397,0.8787466935999684,0.8768915254211305
6.092,0.4767253770741222,0.8787256492047222,0.8768672368985958
6.093,0.4775891321287365,0.8787045289569814,0.8768428566730889
6.094,0.4784527614802077,0.8786833297665217,0.876818383967776
6.095,0.4793162646606708,0.8786620521569578,0.8767938188945489
6.096,0.4801796430866766,0.8786406948115207,0.8767691611140968
6.097,0.4810428979899244,0.8786192566067967,0.8767444103334603
6.098,0.4819060294554727,0.8785977375406447,0.8767195665341679
6.099,0.4827690408572566,0.8785761342831389,0.8766946288831566
6.1,0.4836319306910052,0.8785544484858722,0.8766695977643293
6.101,0.4844947018842481,0.8785326765913503,0.876644472303011
6.102,0.4853573533125367,0.8785108201496121,0.8766192528511474
6.103,0.4862198868699242,0.8784888769781956,0.8765939388618463
6.104,0.4870823027368983,0.8784668470005658,0.8765685302949996
6.105,0.4879446014216263,0.8784447295818193,0.8765430269786112
6.106,0.488806783906008,0.8784225235019937,0.8765174285991483
6.107,0.4896688499351906,0.878400229192789,0.8764917352386519
6.108,0.4905308007623416,0.878377844732146,0.8764659464204761
6.109,0.4913926358399596,0.8783553711978838,0.8764400623765229
6.11,0.4922543554982279,0.8783328068728363,0.8764140826972437
6.111,0.4931159602152912,0.8783101520655404,0.8763880074185862
6.112,0.4939774506970723,0.8782874062053988,0.8763618363754879
6.113,0.4948388269545824,0.8782645684492262,0.8763355693590471
6.114,0.4957000893464206,0.8782416382796068,0.876309206223844
6.115,0.4965612380846263,0.8782186153861189,0.876282746873727
6.116,0.497422273099886,0.8781955001299787,0.8762561913684469
6.117,0.4982831941459798,0.8781722913702191,0.8762295394384739
6.118,0.4991440013069747,0.8781489896343107,0.8762027911763948
6.119,0.5000046946958903,0.8781255945545976,0.8761759464750966
6.12,0.5008652744425448,0.8781021052032971,0.876149005102367
6.121,0.5017257404934024,0.8780785223853693,0.8761219672153662
6.122,0.5025860923909695,0.8780548446342809,0.8760948324767115
6.123,0.5034463303136415,0.8780310727004832,0.87606760102536
6.124,0.5043064541477182,0.878007206163409,0.8760402727473311
6.125,0.5051664637561917,0.8779832445147177,0.876012847509577
6.126,0.5060263592377967,0.8779591883413468,0.8759853254163251
6.127,0.5068861401249938,0.8779350364099471,0.8759577061815915
6.128,0.5077458066387057,0.8779107895103967,0.8759299899513184
6.129,0.5086053584420378,0.8778864471141126,0.8759021765926112
6.13,0.5094647953250984,0.8778620089505917,0.8758742660265714
6.131,0.5103241173226076,0.8778374754506442,0.8758462583237916
6.132,0.5111833232958407,0.8778128458720972,0.8758181533247058
6.133,0.5120197319624584,0.877782487118314,0.8757892977817765
6.134,0.5127505674490933,0.8777269479805762,0.8757575658429431
6.135,0.5133705793776735,0.8776474885917273,0.8757234005458185
6.136,0.5138869402561661,0.8775482637606182,0.8756875561232559
6.137,0.5143068370538005,0.8774331566818079,0.8756507214556347
6.138,0.5146364349324239,0.8773052946752068,0.8756134405976276
6.139,0.5148817704704564,0.8771675504014896,0.8755762011487247
6.14,0.5150486845942805,0.8770225077141822,0.8755394289299252
6.141,0.5151428003857486,0.8768724585295918,0.8755034883228788
6.142,0.5151695529644821,0.8767194310725348,0.8754686881533511
6.143,0.5151342154530936,0.8765652171151348,0.8754352874119961
6.144,0.5150419166309843,0.8764113955004361,0.8754035003335877
6.145,0.514897651325924,0.8762593522756714,0.8753735008833258
6.146,0.5147062850614522,0.8761102980386831,0.8753454267466254
6.147,0.5144725543297963,0.8759652830406246,0.8753193829082441
6.148,0.514201063643515,0.8758252104937012,0.8752954448907648
6.149,0.51389628031643,0.875690848445326,0.8752736617081589
6.15,0.5135625277491138,0.8755628405054385,0.8752540585781787
6.151,0.5132039778463117,0.8754417156517862,0.8752366394276128
6.152,0.5128246430700926,0.8753278972872898,0.875221389216662
6.153,0.5124283685295629,0.8752217116826297,0.8752082761025525
6.154,0.5120188244223316,0.8751233959044435,0.8751972534577706
6.155,0.5115995093282014,0.8750331054545692,0.8751882615164245
