"time","wPP4ACurrentSource.wPPControl.measurements.UPu","wPP4ACurrentSource.wPPControl.measurements.PPu","wPP4ACurrentSource.wPPControl.measurements.QPu"
2.731,1.019006518509551,0.4392750617347617,-0.2097466085517486
2.732,1.019004453776382,0.439370488084165,-0.2097500875038756
2.733,1.019002400411262,0.4394658834442915,-0.2097535255012533
2.734,1.019000358413479,0.4395612478147103,-0.2097569225497089
2.735,1.018998327782322,0.4396565811949906,-0.2097602786550654
2.736,1.018996308517081,0.4397518835847021,-0.209763593823141
2.737,1.018994300378313,0.4398471460772793,-0.209766869246725
2.738,1.01899230148418,0.4399422985155082,-0.2097701142861117
2.739,1.018990313527948,0.4400374041194756,-0.2097733205261722
2.74,1.018988336508624,0.4401324628885972,-0.2097764879748063
2.741,1.018986370425216,0.4402274748222891,-0.2097796166399074
2.742,1.018984415276731,0.4403224399199681,-0.2097827065293624
2.743,1.018982471062176,0.4404173581810509,-0.2097857576510512
2.744,1.01898053778056,0.4405122296049556,-0.2097887700128479
2.745,1.018978615430892,0.4406070541910996,-0.2097917436226194
2.746,1.018976703318479,0.4407018095830706,-0.2097946818030483
2.747,1.018974799248399,0.4407964251027018,-0.209797595047724
2.748,1.018972905412581,0.440890971446144,-0.2098004728878712
2.749,1.018971021809643,0.4409854486126005,-0.2098033153342591
2.75,1.0189691484382,0.4410798566012758,-0.2098061223976461
2.751,1.01896728529687,0.4411741954113747,-0.209808894088781
2.752,1.018965432384271,0.4412684650421028,-0.2098116304184014
2.753,1.018963589699023,0.4413626654926667,-0.2098143313972352
2.754,1.018961757239747,0.4414567967622736,-0.209816997036
2.755,1.018959934096907,0.4415508352776608,-0.2098196314640188
2.756,1.018958118906323,0.4416447456803679,-0.2098222408742561
2.757,1.018956313333674,0.4417385712537059,-0.2098248177185797
2.758,1.01895451737731,0.4418323119967353,-0.2098273620096822
2.759,1.018952731035586,0.4419259679085188,-0.2098298737602421
2.76,1.018950954306856,0.4420195389881191,-0.2098323529829249
2.761,1.018949187189477,0.4421130252346006,-0.2098347996903818
2.762,1.018947429681806,0.4422064266470285,-0.2098372138952507
2.763,1.018945681782204,0.4422997432244689,-0.2098395956101555
2.764,1.018943942191418,0.4423929488640795,-0.2098419504356427
2.765,1.018942210052905,0.4424860263789615,-0.2098442820674854
2.766,1.018940486875467,0.4425790061588764,-0.209846584015052
2.767,1.018938772657247,0.4426718882027745,-0.2098488562925381
2.768,1.018937067396394,0.4427646725096068,-0.2098510989141223
2.769,1.018935371091056,0.442857359078326,-0.2098533118939662
2.77,1.018933683739384,0.4429499479078857,-0.2098554952462148
2.771,1.018932005339531,0.4430424389972407,-0.2098576489849958
2.772,1.018930335889652,0.4431348323453475,-0.2098597731244204
2.773,1.018928673790102,0.4432271025038282,-0.2098618742959517
2.774,1.018927018799327,0.4433192456607929,-0.2098639535078967
2.775,1.01892537212634,0.4434112811040684,-0.2098660057603933
2.776,1.018923733769138,0.4435032088325254,-0.2098680310687112
2.777,1.01892210372572,0.4435950288450359,-0.2098700294481009
2.778,1.018920481994084,0.4436867411404731,-0.2098720009137925
2.779,1.018918868572236,0.4437783457177119,-0.2098739454809972
2.78,1.01891726345818,0.4438698425756284,-0.2098758631649063
2.781,1.018915666649924,0.443961231713101,-0.2098777539806918
2.782,1.01891407628141,0.4440524898105009,-0.2098796254114199
2.783,1.018912492706504,0.4441436213225747,-0.2098814760477692
2.784,1.018910916828196,0.4442346375711624,-0.2098833022799222
2.785,1.01890934864438,0.4443255385550808,-0.2098851041238723
2.786,1.018907788152953,0.4444163242731484,-0.2098868815955914
2.787,1.018906235351815,0.4445069947241851,-0.2098886347110294
2.788,1.018904690238868,0.4445975499070131,-0.2098903634861147
2.789,1.018903152812018,0.4446879898204558,-0.2098920679367538
2.79,1.018901623069173,0.4447783144633378,-0.2098937480788315
2.791,1.018900098913764,0.444868503567217,-0.209895412082582
2.792,1.018898581255612,0.444958565957546,-0.2098970564144783
2.793,1.018897070700128,0.4450485075126807,-0.2098986787256037
2.794,1.018895567245143,0.4451383282314053,-0.2099002790323956
2.795,1.018894070888489,0.4452280281125055,-0.2099018573512682
2.796,1.018892581628005,0.4453176071547692,-0.2099034136986121
2.797,1.018891099461529,0.4454070653569855,-0.2099049480907947
2.798,1.018889624386905,0.4454964027179453,-0.20990646054416
2.799,1.018888156401977,0.4455856192364416,-0.2099079510750285
2.8,1.018886693224481,0.4456746981257185,-0.2099094283648414
2.801,1.018885236264477,0.4457636497822553,-0.209910887063733
2.802,1.018883785845567,0.4458524766034092,-0.2099123259502617
2.803,1.018882341965548,0.4459411785879471,-0.2099137450410918
2.804,1.018880904622219,0.4460297557346384,-0.2099151443528634
2.805,1.018879473813383,0.446118208042254,-0.2099165239021919
2.806,1.018878049536847,0.4462065355095667,-0.2099178837056681
2.807,1.01887663179042,0.4462947381353513,-0.2099192237798586
2.808,1.018875220571914,0.4463828159183835,-0.209920544141305
2.809,1.018873811795589,0.4464707504605345,-0.2099218598508917
2.81,1.018872408574548,0.4465585557960876,-0.2099231594486288
2.811,1.018871011020773,0.4466462324383583,-0.2099244425305876
2.812,1.018869619132036,0.4467337803861027,-0.2099257091135887
2.813,1.018868232906112,0.4468211996380782,-0.2099269592144274
2.814,1.018866852340778,0.4469084901930443,-0.2099281928498733
2.815,1.018865477433814,0.4469956520497625,-0.2099294100366705
2.816,1.018864108183007,0.4470826852069962,-0.2099306107915378
2.817,1.018862744586142,0.4471695896635104,-0.2099317951311684
2.818,1.018861386641012,0.4472563654180724,-0.2099329630722297
2.819,1.01886003434541,0.4473430124694511,-0.2099341146313638
2.82,1.018858687697135,0.4474295308164171,-0.2099352498251875
2.821,1.018857346693987,0.4475159204577437,-0.2099363686702918
2.822,1.01885601133377,0.4476021813922053,-0.2099374711832421
2.823,1.018854681614292,0.447688313618578,-0.2099385573805786
2.824,1.018853357533364,0.4477743171356407,-0.2099396272788159
2.825,1.0188520390888,0.4478601919421736,-0.2099406808944428
2.826,1.01885072536976,0.4479459362810402,-0.2099417214957088
2.827,1.018849412931528,0.4480315434986255,-0.2099427614188439
2.828,1.018848105573831,0.4481170209406805,-0.2099437870746033
2.829,1.018846803294486,0.4482023686059883,-0.2099447984794391
2.83,1.018845506091313,0.4482875864933339,-0.2099457956497782
2.831,1.018844213962135,0.4483726746015042,-0.2099467786020213
2.832,1.018842926904779,0.4484576329292877,-0.2099477473525439
2.833,1.018841644917076,0.4485424614754753,-0.2099487019176956
2.834,1.018840367996857,0.448627160238859,-0.2099496423138004
2.835,1.01883909614196,0.4487117292182337,-0.2099505685571567
2.836,1.018837829350226,0.4487961684123956,-0.2099514806640373
2.837,1.018836567619498,0.4488804778201427,-0.2099523786506892
2.838,1.018835310947621,0.448964657440275,-0.2099532625333339
2.839,1.018834059332448,0.4490487072715949,-0.2099541323281671
2.84,1.018832812771831,0.4491326273129061,-0.209954988051359
2.841,1.018831571263626,0.4492164175630142,-0.2099558297190541
2.842,1.018830334805695,0.4493000780207272,-0.2099566573473712
2.843,1.0188291033959,0.4493836086848544,-0.2099574709524034
2.844,1.018827874475311,0.4494670079071911,-0.2099582795630365
2.845,1.018826646245284,0.4495502745292952,-0.2099590895279893
2.846,1.01882542235127,0.4496334108996498,-0.2099598880053643
2.847,1.018824202791147,0.4497164170170736,-0.209960675011128
2.848,1.018822987562796,0.4497992928803874,-0.209961450561221
2.849,1.018821776664102,0.4498820384884142,-0.2099622146715587
2.85,1.018820570092953,0.4499646538399785,-0.2099629673580308
2.851,1.018819367847239,0.4500471389339067,-0.2099637086365019
2.852,1.018818169924855,0.4501294937690276,-0.2099644385228107
2.853,1.018816976323699,0.450211718344171,-0.2099651570327705
2.854,1.018815787041672,0.4502938126581693,-0.2099658641821691
2.855,1.018814602076679,0.4503757767098563,-0.2099665599867688
2.856,1.018813421426627,0.4504576104980684,-0.2099672444623068
2.857,1.018812245089428,0.4505393140216429,-0.2099679176244941
2.858,1.018811073062997,0.4506208872794201,-0.2099685794890167
2.859,1.018809905345251,0.4507023302702411,-0.2099692300715348
2.86,1.018808741934112,0.4507836429929497,-0.2099698693876834
2.861,1.018807582827504,0.4508648254463911,-0.2099704974530719
2.862,1.018806424602561,0.4509458827215123,-0.2099711260329689
2.863,1.018805268027236,0.4510268136711579,-0.2099717524975614
2.864,1.018804115143562,0.4511076152514808,-0.2099723698411364
2.865,1.018802965949497,0.4511882874613463,-0.2099729780790342
2.866,1.018801820443005,0.4512688302996213,-0.2099735772265706
2.867,1.018800678622048,0.4513492437651748,-0.209974167299036
2.868,1.018799540484597,0.4514295278568778,-0.2099747483116963
2.869,1.018798406028622,0.4515096825736028,-0.2099753202797922
2.87,1.018797275252098,0.4515897079142241,-0.2099758832185397
2.871,1.018796148153003,0.4516696038776183,-0.2099764371431299
2.872,1.018795024729319,0.4517493704626633,-0.2099769820687291
2.873,1.018793904979031,0.4518290076682391,-0.2099775180104782
2.874,1.018792788900126,0.4519085154932279,-0.2099780449834939
2.875,1.018791676490595,0.4519878939365128,-0.2099785630028674
2.876,1.018790567748434,0.4520671429969801,-0.2099790720836655
2.877,1.01878946267164,0.4521462626735163,-0.2099795722409297
2.878,1.018788361258215,0.4522252529650111,-0.2099800634896767
2.879,1.018787263506161,0.4523041138703555,-0.2099805458448985
2.88,1.018786165550678,0.4523828599513279,-0.2099810322104298
2.881,1.018785069986923,0.4524614814163949,-0.2099815139345143
2.882,1.018783977576997,0.452539975384052,-0.2099819884823511
2.883,1.018782888318952,0.4526183418532167,-0.2099824558685724
2.884,1.01878180221084,0.4526965808228084,-0.2099829161077865
2.885,1.01878071925072,0.4527746922917485,-0.2099833692145778
2.886,1.018779639436651,0.4528526762589596,-0.2099838152035063
2.887,1.018778562766697,0.4529305327233668,-0.2099842540891086
2.888,1.018777489238925,0.4530082616838964,-0.2099846858858967
2.889,1.018776418851405,0.4530858631394769,-0.2099851106083592
2.89,1.018775351602209,0.4531633370890381,-0.2099855282709602
2.891,1.018774287489414,0.4532406835315119,-0.2099859388881401
2.892,1.0187732265111,0.4533179024658322,-0.2099863424743152
2.893,1.018772168665349,0.4533949938909341,-0.2099867390438778
2.894,1.018771113950246,0.4534719578057549,-0.2099871286111962
2.895,1.01877006236388,0.4535487942092334,-0.2099875111906146
2.896,1.018769013904345,0.4536255031003106,-0.2099878867964535
2.897,1.018767968420093,0.453702085416233,-0.2099882559260061
2.898,1.018766922386611,0.4537785632448754,-0.209988629962853
2.899,1.018765879069421,0.4538549160983673,-0.20998899837433
2.9,1.018764838466668,0.4539311439756797,-0.2099893611743482
2.901,1.0187638005765,0.4540072468757851,-0.2099897183767961
2.902,1.01876276539707,0.4540832247976581,-0.2099900699955392
2.903,1.018761732926532,0.4541590777402747,-0.20999041604442
2.904,1.018760703163043,0.4542348057026126,-0.2099907565372582
2.905,1.018759676104765,0.4543104086836512,-0.2099910914878505
2.906,1.018758651749861,0.4543858866823718,-0.2099914209099706
2.907,1.018757630096498,0.4544612396977571,-0.2099917448173695
2.908,1.018756611142845,0.4545364677287915,-0.2099920632237751
2.909,1.018755594887076,0.4546115707744616,-0.2099923761428925
2.91,1.018754581327367,0.4546865488337551,-0.2099926835884037
2.911,1.018753570461897,0.4547614019056617,-0.2099929855739679
2.912,1.018752562288847,0.4548361299891726,-0.2099932821132214
2.913,1.018751556806402,0.4549107330832809,-0.2099935732197776
2.914,1.018750554012752,0.4549852111869815,-0.2099938589072268
2.915,1.018749553161802,0.4550595710562083,-0.2099941414991429
2.916,1.018748552627908,0.4551338274335963,-0.2099944260481028
2.917,1.018747554455114,0.4552079617464036,-0.2099947062173838
2.918,1.018746558641665,0.4552819739936571,-0.2099949820201485
2.919,1.018745565185808,0.4553558641743842,-0.2099952534695376
2.92,1.018744574085793,0.4554296322876146,-0.2099955205786702
2.921,1.018743585339874,0.4555032783323798,-0.2099957833606436
2.922,1.018742598946305,0.4555768023077124,-0.2099960418285333
2.923,1.018741614903346,0.4556502042126466,-0.209996295995393
2.924,1.018740633209259,0.4557234840462187,-0.2099965458742547
2.925,1.018739653862308,0.4557966418074662,-0.2099967914781286
2.926,1.01873867686076,0.4558696774954285,-0.2099970328200033
2.927,1.018737702202887,0.4559425911091462,-0.2099972699128451
2.928,1.018736729886961,0.456015382647662,-0.2099975027695993
2.929,1.018735759911259,0.4560880521100198,-0.2099977314031887
2.93,1.018734792274058,0.4561605994952654,-0.2099979558265148
2.931,1.018733826973643,0.456233024802446,-0.2099981760524572
2.932,1.018732864008297,0.4563053280306107,-0.2099983920938736
2.933,1.018731902285138,0.4563775226317514,-0.2099986071918754
2.934,1.018730941476901,0.4564496126214768,-0.2099988223214527
2.935,1.018729982744638,0.4565215836647353,-0.2099990340547841
2.936,1.018729026086693,0.4565934357606076,-0.2099992424042997
2.937,1.018728071501409,0.4566651689081755,-0.209999447382409
2.938,1.018727118987132,0.4567367831065226,-0.2099996490015009
2.939,1.018726168542213,0.4568082783547343,-0.2099998472739439
2.94,1.018725220165003,0.4568796546518968,-0.2100000422120855
2.941,1.018724273853858,0.4569509119970985,-0.2100002338282529
2.942,1.018723329607135,0.4570220503894291,-0.2100004221347526
2.943,1.018722387423195,0.4570930698279798,-0.2100006071438706
2.944,1.018721447300401,0.4571639703118432,-0.2100007888678722
2.945,1.018720509237119,0.4572347518401136,-0.210000967319002
2.946,1.018719573231718,0.4573054144118868,-0.2100011425094843
2.947,1.018718639282569,0.4573759580262604,-0.2100013144515225
2.948,1.018717707388046,0.4574463826823325,-0.2100014831572994
2.949,1.018716777546528,0.4575166883792042,-0.2100016486389777
2.95,1.018715849756392,0.457586875115977,-0.2100018109086986
2.951,1.01871492275877,0.4576569632613443,-0.2100019734788993
2.952,1.0187139970623,0.4577269445516111,-0.2100021349399109
2.953,1.018713073213787,0.4577968101020075,-0.2100022937765485
2.954,1.018712151211667,0.4578665599116662,-0.2100024500005374
2.955,1.018711231054378,0.4579361939797214,-0.2100026036235834
2.956,1.018710312740359,0.4580057123053083,-0.2100027546573727
2.957,1.018709396268053,0.4580751148875643,-0.2100029031135723
2.958,1.018708481635905,0.4581444017256278,-0.2100030490038298
2.959,1.018707568842363,0.4582135728186381,-0.2100031923397728
2.96,1.018706657885878,0.4582826281657373,-0.2100033331330103
2.961,1.018705748764901,0.4583515677660676,-0.2100034713951311
2.962,1.018704841477891,0.4584203916187735,-0.2100036071377049
2.963,1.018703936023303,0.4584890997230006,-0.2100037403722819
2.964,1.018703032399599,0.4585576920778959,-0.210003871110393
2.965,1.018702130605242,0.4586261686826077,-0.2100039993635491
2.966,1.018701230638699,0.4586945295362863,-0.2100041251432423
2.967,1.018700332498437,0.4587627746380827,-0.2100042484609448
2.968,1.018699436182928,0.4588309039871501,-0.2100043693281098
2.969,1.018698540392118,0.4588989447544429,-0.2100044910930329
2.97,1.018697646130154,0.4589668759012162,-0.2100046111814823
2.971,1.018696753534043,0.4590346945291046,-0.2100047292485946
2.972,1.018695862602309,0.4591024006372902,-0.2100048453054232
2.973,1.018694973333478,0.459169994224957,-0.2100049593630036
2.974,1.01869408572608,0.4592374752912897,-0.2100050714323525
2.975,1.018693199778645,0.4593048438354753,-0.2100051815244684
2.976,1.018692315489708,0.4593720998567009,-0.2100052896503316
2.977,1.018691432857806,0.4594392433541562,-0.2100053958209039
2.978,1.018690551881476,0.4595062743270316,-0.2100055000471289
2.979,1.018689672559261,0.4595731927745186,-0.2100056023399314
2.98,1.018688794889703,0.4596399986958108,-0.2100057027102185
2.981,1.01868791887135,0.4597066920901027,-0.2100058011688786
2.982,1.018687044502749,0.4597732729565903,-0.2100058977267816
2.983,1.018686171782452,0.4598397412944706,-0.2100059923947795
2.984,1.018685300709012,0.4599060971029424,-0.2100060851837054
2.985,1.018684431280985,0.4599723403812058,-0.2100061761043747
2.986,1.018683563375787,0.4600384743718595,-0.2100062654465764
2.987,1.018682696096343,0.4601045230572571,-0.2100063552829812
2.988,1.018681830338563,0.4601704624155789,-0.2100064435569949
2.989,1.018680966101053,0.460236292446053,-0.210006530279052
2.99,1.018680103382424,0.4603020131479088,-0.2100066154595693
2.991,1.018679242181286,0.4603676245203771,-0.210006699108947
2.992,1.018678382496252,0.4604331265626898,-0.2100067812375674
2.993,1.018677524325938,0.4604985192740802,-0.210006861855796
2.994,1.018676667668963,0.4605638026537832,-0.2100069409739806
2.995,1.018675812523946,0.4606289767010341,-0.2100070186024519
2.996,1.01867495888951,0.4606940414150703,-0.2100070947515233
2.997,1.01867410676428,0.4607589967951301,-0.2100071694314909
2.998,1.018673256146884,0.4608238428404534,-0.2100072426526333
2.999,1.01867240703595,0.4608885795502807,-0.2100073144252122
3,1.018671559430112,0.4609532069238547,-0.2100073847594717
3,1.018671559429773,0.4609532069496854,-0.2100073847594995
3,1.018671556833808,0.4609532047064241,-0.2100073939323836
3.001,1.018670711646001,0.4610176952462375,-0.2100074608742484
3.002,1.018669868434894,0.4610820422263522,-0.2100075262742625
3.003,1.018669027967986,0.4611461797846204,-0.21000759040809
3.004,1.018668187889533,0.4612103070552354,-0.2100076525935275
3.005,1.018667352646328,0.4612740440520756,-0.2100077143279713
3.006,1.018666518150135,0.4613377397338392,-0.2100077742660592
3.007,1.018665683915464,0.4614014355604321,-0.210007832246216
3.008,1.018664849942315,0.461465131531854,-0.2100078882684419
3.009,1.01866401979314,0.4615284807402787,-0.2100079454595978
3.01,1.018663190748826,0.4615917476597639,-0.2100080014595442
3.011,1.018662361962529,0.4616550147221374,-0.2100080555277976
3.012,1.018661533434251,0.4617182819273992,-0.2100081076643576
3.013,1.01866070826796,0.461781245667195,-0.2100081606736179
3.014,1.018659884612239,0.4618440867430709,-0.210008212907677
3.015,1.018659061211079,0.4619069279599208,-0.2100082632359259
3.016,1.01865823806448,0.4619697693177443,-0.2100083116583642
3.017,1.018657416197347,0.4620324935805327,-0.210008359872296
3.018,1.018656595792766,0.4620950796332268,-0.2100084081946446
3.019,1.01865577634623,0.4621575850460609,-0.2100084558009447
3.02,1.018654957856767,0.4622200098184965,-0.2100085026984773
3.021,1.018654140323406,0.4622823539499957,-0.2100085488945138
3.022,1.018653323745176,0.4623446174400212,-0.2100085943963165
3.023,1.018652508121108,0.4624068002880368,-0.2100086392111385
3.024,1.018651693450235,0.4624689024935066,-0.2100086833462231
3.025,1.01865088010157,0.4625308994266391,-0.210008726628068
3.026,1.018650068350606,0.4625927726583796,-0.2100087689314288
3.027,1.01864925775184,0.462654551762201,-0.210008810482633
3.028,1.01864844830415,0.4627162367374817,-0.2100088512900855
3.029,1.018647640006414,0.4627778275836009,-0.210008891362178
3.03,1.018646832857511,0.4628393242999388,-0.2100089307072898
3.031,1.018646026856326,0.4629007268858765,-0.2100089693337873
3.032,1.018645222001742,0.4629620353407963,-0.2100090072500241
3.033,1.018644418382159,0.463023244245889,-0.2100090443968611
3.034,1.018643616259552,0.463084337668477,-0.2100090805851569
3.035,1.018642815371553,0.4631453314136677,-0.2100091160210335
3.036,1.018642015716987,0.4632062254808111,-0.2100091507132802
3.037,1.018641217294682,0.4632670198692583,-0.2100091846706718
3.038,1.018640420103469,0.4633277145783609,-0.2100092179019689
3.039,1.018639624142178,0.4633883096074723,-0.2100092504159178
3.04,1.018638829409644,0.4634488049559465,-0.2100092822212502
3.041,1.018638035900543,0.4635092006984752,-0.2100093133377916
3.042,1.01863724350502,0.4635694988042638,-0.2100093440646168
3.043,1.018636452309545,0.4636296976848963,-0.2100093741762197
3.044,1.018635662312964,0.4636897973397341,-0.2100094036812338
3.045,1.018634873514126,0.4637497977681397,-0.2100094325882783
3.046,1.018634085911881,0.4638096989694762,-0.2100094609059583
3.047,1.018633299505081,0.4638695009431087,-0.2100094886428646
3.048,1.018632514292581,0.4639292036884026,-0.2100095158075738
3.049,1.018631730273236,0.4639888072047241,-0.2100095424086484
3.05,1.018630947445905,0.4640483114914415,-0.2100095684546367
3.051,1.018630165809447,0.4641077165479233,-0.2100095939540725
3.052,1.018629385362725,0.464167022373539,-0.2100096189154758
3.053,1.0186286061046,0.4642262289676597,-0.2100096433473521
3.054,1.018627828033941,0.4642853363296573,-0.2100096672581929
3.055,1.018627051149613,0.464344344458905,-0.2100096906564753
3.056,1.018626275450486,0.4644032533547763,-0.2100097135506623
3.057,1.018625500935431,0.4644620630166463,-0.2100097359492028
3.058,1.018624727330687,0.4645207963335711,-0.2100097577680188
3.059,1.018623954724655,0.4645794458082191,-0.2100097790441012
3.06,1.018623183250862,0.4646380001424294,-0.2100097998308555
3.061,1.018622412908232,0.4646964593356062,-0.2100098201363324
3.062,1.018621643695692,0.4647548233871551,-0.2100098399685705
3.063,1.018620875612169,0.4648130922964823,-0.2100098593355945
3.064,1.018620108656593,0.4648712660629954,-0.2100098782454165
3.065,1.018619342827895,0.4649293446861027,-0.2100098967060354
3.066,1.018618578125007,0.4649873281652133,-0.2100099147254371
3.067,1.018617814546866,0.4650452164997373,-0.2100099323115945
3.068,1.018617052092407,0.4651030096890863,-0.2100099494724672
3.069,1.018616290760569,0.4651607077326724,-0.2100099662160021
3.07,1.018615530550292,0.4652183106299085,-0.2100099825501326
3.071,1.018614771460516,0.4652758183802089,-0.2100099984827795
3.072,1.018614013490187,0.4653332309829887,-0.2100100140218501
3.073,1.018613256638249,0.4653905484376639,-0.2100100291752391
3.074,1.018612500903648,0.4654477707436514,-0.2100100439508278
3.075,1.018611746285335,0.4655048979003695,-0.2100100583564846
3.076,1.018610992782258,0.4655619299072365,-0.2100100724000648
3.077,1.018610240393372,0.4656188667636731,-0.2100100860894105
3.078,1.018609489117628,0.4656757084690996,-0.210010099432351
3.079,1.018608738953983,0.465732455022938,-0.2100101124367026
3.08,1.018607989901395,0.4657891064246112,-0.210010125110268
3.081,1.018607241958822,0.4658456626735429,-0.2100101374608376
3.082,1.018606495125226,0.4659021237691578,-0.2100101494961881
3.083,1.018605749399569,0.4659584897108817,-0.2100101612240834
3.084,1.018605004780815,0.4660147604981409,-0.2100101726522743
3.085,1.018604261267931,0.4660709361303636,-0.2100101837884989
3.086,1.018603518859884,0.466127016606978,-0.2100101946404815
3.087,1.018602777555645,0.466183001927414,-0.2100102052159342
3.088,1.018602037354184,0.4662388920911017,-0.2100102155225553
3.089,1.018601298254474,0.4662946870974729,-0.2100102255680304
3.09,1.018600560255491,0.4663503869459599,-0.2100102353600319
3.091,1.018599823250321,0.4664060303077204,-0.2100102434921839
3.092,1.018599087324094,0.4664615858293251,-0.2100102511163115
3.093,1.018598352488787,0.4665170487793368,-0.210010258412708
3.094,1.018597618743409,0.4665724191572068,-0.2100102653887941
3.095,1.018596886086969,0.4666276969623872,-0.2100102720519788
3.096,1.018596154518479,0.4666828821943307,-0.2100102784096582
3.097,1.018595424036954,0.4667379748524912,-0.2100102844692163
3.098,1.018594694641407,0.4667929749363235,-0.2100102902380246
3.099,1.018593966330856,0.4668478824452832,-0.2100102957234425
3.1,1.018593239104319,0.4669026973788268,-0.2100103009328165
3.101,1.018592512960816,0.4669574197364117,-0.2100103058734812
3.102,1.018591787899369,0.4670120495174964,-0.2100103105527589
3.103,1.018591063919,0.4670665867215401,-0.2100103149779591
3.104,1.018590341018736,0.4671210313480031,-0.2100103191563794
3.105,1.018589619197602,0.4671753833963465,-0.2100103230953046
3.106,1.018588898454628,0.4672296428660322,-0.2100103268020076
3.107,1.018588178788842,0.4672838097565236,-0.2100103302837485
3.108,1.018587460199276,0.4673378840672839,-0.2100103335477754
3.109,1.018586742684964,0.4673918657977782,-0.2100103366013238
3.11,1.018586026244941,0.4674457549474725,-0.210010339451617
3.111,1.018585310878243,0.4674995515158329,-0.2100103421058658
3.112,1.018584596583907,0.4675532555023272,-0.2100103445712686
3.113,1.018583883360975,0.4676068669064238,-0.2100103468550117
3.114,1.018583171208487,0.4676603857275922,-0.2100103489642688
3.115,1.018582460125486,0.4677138119653022,-0.2100103509062012
3.116,1.018581750111018,0.4677671456190254,-0.2100103526879582
3.117,1.018581040616001,0.4678204426471712,-0.210010353629877
3.118,1.018580332059118,0.4678736602521514,-0.2100103542611428
3.119,1.018579624521324,0.4679267900795964,-0.2100103546908228
3.12,1.018578918001717,0.4679798321290071,-0.2100103549256574
3.121,1.018578212499399,0.4680327863998857,-0.2100103549723761
3.122,1.018577508013472,0.4680856528917355,-0.2100103548376974
3.123,1.01857680454304,0.4681384316040604,-0.2100103545283285
3.124,1.018576102087208,0.4681911225363649,-0.2100103540509655
3.125,1.018575400645083,0.4682437256881545,-0.2100103534122935
3.126,1.018574700215773,0.4682962410589356,-0.2100103526189864
3.127,1.018574000798387,0.4683486686482153,-0.210010351677707
3.128,1.018573302392037,0.4684010084555015,-0.210010350595107
3.129,1.018572604995837,0.4684532604803034,-0.2100103493778272
3.13,1.018571908608899,0.46850542472213,-0.2100103480324967
3.131,1.01857121323034,0.4685575011804921,-0.2100103465657341
3.132,1.018570518859276,0.468609489854901,-0.2100103449841466
3.133,1.018569825494827,0.4686613907448686,-0.2100103432943304
3.134,1.018569133136112,0.4687132038499079,-0.2100103415028703
3.135,1.018568441782253,0.4687649291695327,-0.2100103396163406
3.136,1.018567751432373,0.4688165667032572,-0.2100103376413038
3.137,1.018567062085598,0.4688681164505972,-0.2100103355843116
3.138,1.018566373741051,0.4689195784110687,-0.2100103334519046
3.139,1.018565686397862,0.4689709525841887,-0.2100103312506126
3.14,1.018565000055159,0.4690222389694751,-0.2100103289869534
3.141,1.018564314712073,0.4690734375664465,-0.2100103266674347
3.142,1.018563630367735,0.4691245483746222,-0.2100103242985523
3.143,1.01856294694066,0.4691756084494089,-0.2100103204330575
3.144,1.018562264489358,0.4692265906250073,-0.2100103161411025
3.145,1.018561583027421,0.4692774882810192,-0.2100103116884618
3.146,1.018560902554018,0.4693283014169851,-0.2100103070813545
3.147,1.018560223068319,0.4693790300324451,-0.2100103023259899
3.148,1.018559544569496,0.4694296741269409,-0.2100102974285661
3.149,1.018558867056723,0.469480233700015,-0.2100102923952721
3.15,1.018558190529173,0.4695307087512099,-0.2100102872322856
3.151,1.018557514986023,0.46958109928007,-0.2100102819457745
3.152,1.01855684042645,0.4696314052861393,-0.2100102765418962
3.153,1.018556166849633,0.4696816267689632,-0.2100102710267979
3.154,1.018555494254751,0.4697317637280878,-0.2100102654066163
3.155,1.018554822640986,0.4697818161630601,-0.2100102596874782
3.156,1.018554152007521,0.4698317840734275,-0.2100102538754997
3.157,1.01855348235354,0.4698816674587384,-0.2100102479767867
3.158,1.018552813678229,0.4699314663185419,-0.2100102419974349
3.159,1.018552145980773,0.4699811806523878,-0.2100102359435295
3.16,1.018551479260362,0.4700308104598266,-0.2100102298211455
3.161,1.018550813516186,0.4700803557404099,-0.2100102236363477
3.162,1.018550148747435,0.47012981649369,-0.2100102173951906
3.163,1.018549484953301,0.4701791927192195,-0.2100102111037181
3.164,1.018548822132979,0.4702284844165522,-0.2100102047679642
3.165,1.018548160285663,0.4702776915852426,-0.2100101983939521
3.166,1.018547499410551,0.4703268142248458,-0.2100101919876951
3.167,1.018546839506839,0.4703758523349178,-0.2100101855551963
3.168,1.018546180573728,0.4704248059150153,-0.2100101791024479
3.169,1.018545522376039,0.4704737147106476,-0.2100101715796509
3.17,1.01854486507725,0.4705225509123717,-0.210010163729338
3.171,1.018544208725747,0.4705713061890072,-0.2100101557783204
3.172,1.018543553320771,0.4706199805401324,-0.2100101477323033
3.173,1.018542898861558,0.4706685739653256,-0.2100101395969823
3.174,1.01854224534735,0.4707170864641666,-0.2100101313780435
3.175,1.018541592777388,0.4707655180362355,-0.2100101230811636
3.176,1.018540941150914,0.4708138686811127,-0.2100101147120099
3.177,1.018540290467174,0.47086213839838,-0.2100101062762399
3.178,1.018539640725411,0.4709103271876197,-0.2100100977795024
3.179,1.018538991924874,0.4709584350484144,-0.2100100892274361
