time;WECCPV_photovoltaics_HvMeasurements_PPu;WECCPV_photovoltaics_HvMeasurements_QPu;WECCPV_photovoltaics_HvMeasurements_UPu;WECCPV_photovoltaics_LvMeasurements_PPu;WECCPV_photovoltaics_LvMeasurements_QPu;WECCPV_photovoltaics_LvMeasurements_UPu;WECCPV_photovoltaics_injector_PInjPu;WECCPV_photovoltaics_injector_QInjPu;WECCPV_photovoltaics_injector_terminal_V_re;WECCPV_photovoltaics_injector_terminal_i_re;WECCPV_photovoltaics_injector_terminal_V_im;WECCPV_photovoltaics_injector_terminal_i_im;WECCPV_photovoltaics_pll_omegaPLLPu;WECCPV_photovoltaics_LvTfo_RPu;WECCPV_photovoltaics_LvTfo_XPu;WECCPV_photovoltaics_HvTfo_RPu;WECCPV_photovoltaics_HvTfo_XPu;
2.000384;0.328420;0.997045;1.000002;0.328420;1.162339;1.150614;0.328431;1.162350;1.149572;-0.328420;0.049257;0.997043;0.917894;0.000010;0.000010;0.000000;0.150000;
2.000512;0.325307;0.997857;1.000002;0.325307;1.163088;1.150715;0.325318;1.163099;1.149693;-0.325307;0.048790;0.997855;0.927196;0.000010;0.000010;0.000000;0.150000;
2.000640;0.322553;0.998486;1.000002;0.322553;1.163637;1.150792;0.322564;1.163648;1.149788;-0.322553;0.048377;0.998483;0.935452;0.000010;0.000010;0.000000;0.150000;
2.000768;0.320123;0.998948;1.000002;0.320123;1.164003;1.150846;0.320134;1.164015;1.149857;-0.320123;0.048012;0.998946;0.942782;0.000010;0.000010;0.000000;0.150000;
2.000896;0.317985;0.999258;1.000002;0.317985;1.164201;1.150879;0.317996;1.164213;1.149904;-0.317985;0.047692;0.999255;0.949289;0.000010;0.000010;0.000000;0.150000;
2.001024;0.316110;0.999428;1.000002;0.316110;1.164244;1.150893;0.316121;1.164255;1.149929;-0.316110;0.047410;0.999425;0.955068;0.000010;0.000010;0.000000;0.150000;
2.001152;0.314475;0.999468;1.000002;0.314475;1.164142;1.150889;0.314486;1.164153;1.149935;-0.314475;0.047165;0.999466;0.960202;0.000010;0.000010;0.000000;0.150000;
2.001280;0.313055;0.999389;1.000002;0.313055;1.163906;1.150869;0.313066;1.163917;1.149923;-0.313055;0.046952;0.999387;0.964764;0.000010;0.000010;0.000000;0.150000;
2.001408;0.311832;0.999199;1.000002;0.311832;1.163544;1.150833;0.311843;1.163555;1.149895;-0.311832;0.046769;0.999197;0.968819;0.000010;0.000010;0.000000;0.150000;
2.001536;0.310789;0.998905;1.000002;0.310789;1.163064;1.150782;0.310799;1.163075;1.149851;-0.310789;0.046612;0.998902;0.972427;0.000010;0.000010;0.000000;0.150000;
2.001664;0.309909;0.998513;1.000002;0.309909;1.162473;1.150718;0.309920;1.162484;1.149792;-0.309909;0.046480;0.998511;0.975638;0.000010;0.000010;0.000000;0.150000;
2.001792;0.309180;0.998029;1.000002;0.309180;1.161777;1.150641;0.309190;1.161788;1.149719;-0.309180;0.046371;0.998027;0.978497;0.000010;0.000010;0.000000;0.150000;
2.001920;0.308588;0.997459;1.000002;0.308588;1.160981;1.150552;0.308599;1.160992;1.149634;-0.308588;0.046282;0.997457;0.981046;0.000010;0.000010;0.000000;0.150000;
2.002176;0.307768;0.996081;1.000002;0.307768;1.159116;1.150341;0.307779;1.159127;1.149427;-0.307768;0.046159;0.996079;0.985387;0.000010;0.000010;0.000000;0.150000;
2.002406;0.307411;0.994585;1.000002;0.307411;1.157140;1.150114;0.307422;1.157151;1.149203;-0.307411;0.046105;0.994583;0.988538;0.000010;0.000010;0.000000;0.150000;
2.002636;0.307371;0.992866;1.000002;0.307371;1.154904;1.149856;0.307381;1.154914;1.148945;-0.307371;0.046099;0.992863;0.991118;0.000010;0.000010;0.000000;0.150000;
2.002867;0.307614;0.990938;1.000002;0.307614;1.152424;1.149569;0.307625;1.152435;1.148655;-0.307614;0.046136;0.990935;0.993237;0.000010;0.000010;0.000000;0.150000;
2.003097;0.308111;0.988815;1.000002;0.308111;1.149717;1.149254;0.308122;1.149728;1.148337;-0.308111;0.046211;0.988813;0.994992;0.000010;0.000010;0.000000;0.150000;
2.003328;0.308841;0.986508;1.000002;0.308841;1.146795;1.148912;0.308852;1.146806;1.147991;-0.308841;0.046320;0.986506;0.996451;0.000010;0.000010;0.000000;0.150000;
2.003558;0.309786;0.984027;1.000002;0.309786;1.143668;1.148546;0.309796;1.143679;1.147619;-0.309786;0.046462;0.984025;0.997672;0.000010;0.000010;0.000000;0.150000;
2.003788;0.310929;0.981380;1.000002;0.310929;1.140347;1.148156;0.310940;1.140357;1.147222;-0.310929;0.046633;0.981378;0.998702;0.000010;0.000010;0.000000;0.150000;
2.004019;0.312258;0.978574;1.000002;0.312258;1.136840;1.147744;0.312269;1.136850;1.146801;-0.312258;0.046833;0.978571;0.999579;0.000010;0.000010;0.000000;0.150000;
2.004249;0.313762;0.975615;1.000002;0.313762;1.133155;1.147310;0.313773;1.133165;1.146357;-0.313762;0.047058;0.975613;1.000333;0.000010;0.000010;0.000000;0.150000;
2.004710;0.317253;0.969270;1.000002;0.317253;1.125289;1.146380;0.317263;1.125299;1.145405;-0.317253;0.047582;0.969267;1.001582;0.000010;0.000010;0.000000;0.150000;
2.005171;0.321348;0.962379;1.000002;0.321348;1.116794;1.145373;0.321358;1.116804;1.144371;-0.321348;0.048196;0.962376;1.002562;0.000010;0.000010;0.000000;0.150000;
2.005632;0.325886;0.954982;1.000002;0.325886;1.107710;1.144294;0.325896;1.107720;1.143262;-0.325886;0.048877;0.954980;1.003319;0.000010;0.000010;0.000000;0.150000;
2.006092;0.330606;0.947122;1.000002;0.330606;1.098074;1.143146;0.330616;1.098083;1.142083;-0.330606;0.049585;0.947120;1.003850;0.000010;0.000010;0.000000;0.150000;
2.006261;0.332351;0.944140;1.000002;0.332351;1.094420;1.142711;0.332361;1.094428;1.141635;-0.332351;0.049847;0.944138;1.004000;0.000010;0.000010;0.000000;0.150000;
2.006261;0.332352;0.944141;1.000002;0.332352;1.094419;1.142711;0.332362;1.094429;1.141636;-0.332352;0.049847;0.944139;1.004000;0.000010;0.000010;0.000000;0.150000;
2.006261;0.332353;0.944140;1.000002;0.332353;1.094419;1.142711;0.332363;1.094429;1.141635;-0.332353;0.049847;0.944138;1.004000;0.000010;0.000010;0.000000;0.150000;
2.006262;0.332363;0.944122;1.000002;0.332363;1.094397;1.142708;0.332373;1.094407;1.141633;-0.332363;0.049849;0.944120;1.004001;0.000010;0.000010;0.000000;0.150000;
2.006263;0.332373;0.944105;1.000002;0.332373;1.094375;1.142705;0.332383;1.094385;1.141630;-0.332373;0.049851;0.944102;1.004002;0.000010;0.000010;0.000000;0.150000;
2.006265;0.332394;0.944069;1.000002;0.332394;1.094331;1.142700;0.332404;1.094341;1.141625;-0.332394;0.049854;0.944067;1.004003;0.000010;0.000010;0.000000;0.150000;
2.006269;0.332436;0.943997;1.000002;0.332436;1.094243;1.142690;0.332446;1.094253;1.141614;-0.332436;0.049860;0.943995;1.004006;0.000010;0.000010;0.000000;0.150000;
2.006277;0.332520;0.943854;1.000002;0.332520;1.094068;1.142669;0.332530;1.094078;1.141592;-0.332520;0.049873;0.943852;1.004012;0.000010;0.000010;0.000000;0.150000;
2.006293;0.332687;0.943567;1.000002;0.332687;1.093716;1.142627;0.332697;1.093726;1.141549;-0.332687;0.049898;0.943565;1.004024;0.000010;0.000010;0.000000;0.150000;
2.006325;0.333022;0.942991;1.000002;0.333022;1.093011;1.142543;0.333032;1.093021;1.141463;-0.333022;0.049948;0.942989;1.004048;0.000010;0.000010;0.000000;0.150000;
2.006389;0.333692;0.941835;1.000002;0.333692;1.091595;1.142374;0.333702;1.091605;1.141290;-0.333692;0.050048;0.941833;1.004093;0.000010;0.000010;0.000000;0.150000;
2.006517;0.335032;0.939498;1.000002;0.335032;1.088733;1.142033;0.335042;1.088743;1.140939;-0.335032;0.050249;0.939496;1.004175;0.000010;0.000010;0.000000;0.150000;
2.006559;0.335477;0.938717;1.000002;0.335477;1.087777;1.141919;0.335487;1.087786;1.140822;-0.335477;0.050316;0.938715;1.004200;0.000010;0.000010;0.000000;0.150000;
2.006560;0.335487;0.938699;1.000002;0.335487;1.087754;1.141916;0.335497;1.087764;1.140819;-0.335487;0.050318;0.938696;1.004201;0.000010;0.000010;0.000000;0.150000;
2.006561;0.335498;0.938680;1.000002;0.335498;1.087731;1.141913;0.335508;1.087741;1.140816;-0.335498;0.050319;0.938678;1.004201;0.000010;0.000010;0.000000;0.150000;
2.006563;0.335519;0.938643;1.000002;0.335519;1.087686;1.141908;0.335529;1.087696;1.140811;-0.335519;0.050322;0.938641;1.004202;0.000010;0.000010;0.000000;0.150000;
2.006567;0.335561;0.938569;1.000002;0.335561;1.087596;1.141897;0.335571;1.087606;1.140800;-0.335561;0.050329;0.938567;1.004205;0.000010;0.000010;0.000000;0.150000;
2.006575;0.335644;0.938421;1.000002;0.335644;1.087415;1.141875;0.335654;1.087425;1.140778;-0.335644;0.050341;0.938419;1.004209;0.000010;0.000010;0.000000;0.150000;
2.006591;0.335812;0.938126;1.000002;0.335812;1.087052;1.141832;0.335822;1.087062;1.140733;-0.335812;0.050366;0.938123;1.004218;0.000010;0.000010;0.000000;0.150000;
2.006623;0.336148;0.937532;1.000002;0.336148;1.086326;1.141745;0.336157;1.086336;1.140644;-0.336148;0.050417;0.937530;1.004236;0.000010;0.000010;0.000000;0.150000;
2.006687;0.336818;0.936340;1.000002;0.336818;1.084866;1.141571;0.336828;1.084876;1.140465;-0.336818;0.050517;0.936338;1.004270;0.000010;0.000010;0.000000;0.150000;
2.006815;0.338161;0.933933;1.000002;0.338161;1.081920;1.141219;0.338170;1.081930;1.140104;-0.338161;0.050719;0.933931;1.004332;0.000010;0.000010;0.000000;0.150000;
2.007071;0.340845;0.929034;1.000002;0.340845;1.075926;1.140503;0.340854;1.075936;1.139369;-0.340845;0.051122;0.929032;1.004437;0.000010;0.000010;0.000000;0.150000;
2.007583;0.346207;0.918911;1.000002;0.346207;1.063550;1.139023;0.346216;1.063559;1.137851;-0.346207;0.051926;0.918909;1.004588;0.000010;0.000010;0.000000;0.150000;
2.008095;0.351554;0.908377;1.000002;0.351554;1.050687;1.137481;0.351564;1.050697;1.136271;-0.351554;0.052728;0.908375;1.004682;0.000010;0.000010;0.000000;0.150000;
2.009119;0.362180;0.886230;1.000002;0.362180;1.023716;1.134238;0.362189;1.023725;1.132948;-0.362180;0.054322;0.886228;1.004785;0.000010;0.000010;0.000000;0.150000;
2.010041;0.371652;0.865179;1.000002;0.371652;0.998178;1.131153;0.371661;0.998186;1.129791;-0.371652;0.055744;0.865177;1.004816;0.000010;0.000010;0.000000;0.150000;
2.010963;0.381030;0.843226;1.000002;0.381030;0.971657;1.127934;0.381039;0.971666;1.126498;-0.381030;0.057151;0.843224;1.004824;0.000010;0.000010;0.000000;0.150000;
2.011884;0.390313;0.820517;1.000002;0.390313;0.944358;1.124604;0.390321;0.944364;1.123091;-0.390313;0.058543;0.820515;1.004824;0.000010;0.000010;0.000000;0.150000;
2.012800;0.399442;0.797334;1.000002;0.399442;0.916630;1.121204;0.399450;0.916635;1.119613;-0.399442;0.059913;0.797332;1.004822;0.000010;0.000010;0.000000;0.150000;
2.012800;0.399442;0.797334;1.000002;0.399442;0.916628;1.121204;0.399450;0.916636;1.119613;-0.399442;0.059913;0.797332;1.004822;0.000010;0.000010;0.000000;0.150000;
2.012801;0.399452;0.797308;1.000002;0.399452;0.916597;1.121200;0.399460;0.916605;1.119610;-0.399452;0.059915;0.797306;1.004822;0.000010;0.000010;0.000000;0.150000;
2.012802;0.399462;0.797282;1.000002;0.399462;0.916566;1.121196;0.399470;0.916574;1.119606;-0.399462;0.059916;0.797281;1.004822;0.000010;0.000010;0.000000;0.150000;
2.012804;0.399482;0.797231;1.000002;0.399482;0.916505;1.121189;0.399490;0.916513;1.119598;-0.399482;0.059919;0.797229;1.004822;0.000010;0.000010;0.000000;0.150000;
2.012808;0.399522;0.797128;1.000002;0.399522;0.916383;1.121173;0.399530;0.916391;1.119583;-0.399522;0.059925;0.797127;1.004822;0.000010;0.000010;0.000000;0.150000;
2.012816;0.399601;0.796923;1.000002;0.399601;0.916138;1.121143;0.399609;0.916146;1.119552;-0.399601;0.059937;0.796921;1.004822;0.000010;0.000010;0.000000;0.150000;
2.012832;0.399760;0.796512;1.000002;0.399760;0.915647;1.121083;0.399768;0.915655;1.119490;-0.399760;0.059961;0.796510;1.004822;0.000010;0.000010;0.000000;0.150000;
2.012864;0.400077;0.795689;1.000002;0.400077;0.914667;1.120962;0.400085;0.914674;1.119367;-0.400077;0.060008;0.795688;1.004822;0.000010;0.000010;0.000000;0.150000;
2.012928;0.400711;0.794043;1.000002;0.400711;0.912703;1.120721;0.400719;0.912711;1.119120;-0.400711;0.060104;0.794041;1.004822;0.000010;0.000010;0.000000;0.150000;
2.013056;0.401978;0.790742;1.000002;0.401978;0.908771;1.120237;0.401986;0.908779;1.118625;-0.401978;0.060294;0.790741;1.004821;0.000010;0.000010;0.000000;0.150000;
2.013312;0.404507;0.784115;1.000002;0.404507;0.900884;1.119264;0.404515;0.900891;1.117630;-0.404507;0.060673;0.784113;1.004821;0.000010;0.000010;0.000000;0.150000;
2.013824;0.409545;0.770762;1.000002;0.409545;0.885032;1.117306;0.409553;0.885039;1.115627;-0.409545;0.061429;0.770760;1.004820;0.000010;0.000010;0.000000;0.150000;
2.014424;0.415414;0.754986;1.000002;0.415414;0.866372;1.114992;0.415421;0.866379;1.113261;-0.415414;0.062310;0.754985;1.004820;0.000010;0.000010;0.000000;0.150000;
2.014425;0.415423;0.754960;1.000002;0.415423;0.866341;1.114988;0.415431;0.866348;1.113257;-0.415423;0.062311;0.754958;1.004820;0.000010;0.000010;0.000000;0.150000;
2.014426;0.415433;0.754933;1.000002;0.415433;0.866309;1.114984;0.415441;0.866317;1.113253;-0.415433;0.062312;0.754932;1.004820;0.000010;0.000010;0.000000;0.150000;
2.014428;0.415453;0.754880;1.000002;0.415453;0.866247;1.114976;0.415460;0.866254;1.113245;-0.415453;0.062315;0.754879;1.004820;0.000010;0.000010;0.000000;0.150000;
2.014432;0.415492;0.754775;1.000002;0.415492;0.866122;1.114961;0.415499;0.866129;1.113229;-0.415492;0.062321;0.754773;1.004820;0.000010;0.000010;0.000000;0.150000;
2.014440;0.415570;0.754563;1.000002;0.415570;0.865872;1.114930;0.415577;0.865880;1.113197;-0.415570;0.062333;0.754561;1.004820;0.000010;0.000010;0.000000;0.150000;
2.014456;0.415726;0.754140;1.000002;0.415726;0.865373;1.114868;0.415733;0.865380;1.113134;-0.415726;0.062356;0.754138;1.004820;0.000010;0.000010;0.000000;0.150000;
2.014488;0.416038;0.753294;1.000002;0.416038;0.864375;1.114744;0.416045;0.864382;1.113007;-0.416038;0.062403;0.753293;1.004820;0.000010;0.000010;0.000000;0.150000;
2.014552;0.416662;0.751605;1.000002;0.416662;0.862383;1.114496;0.416669;0.862390;1.112754;-0.416662;0.062497;0.751604;1.004819;0.000010;0.000010;0.000000;0.150000;
2.014680;0.417909;0.748236;1.000002;0.417909;0.858411;1.114002;0.417917;0.858419;1.112248;-0.417909;0.062684;0.748234;1.004819;0.000010;0.000010;0.000000;0.150000;
2.014936;0.420402;0.741531;1.000002;0.420402;0.850522;1.113019;0.420409;0.850529;1.111243;-0.420402;0.063058;0.741530;1.004819;0.000010;0.000010;0.000000;0.150000;
2.015448;0.425381;0.728260;1.000002;0.425381;0.834956;1.111074;0.425388;0.834963;1.109252;-0.425381;0.063805;0.728258;1.004819;0.000010;0.000010;0.000000;0.150000;
2.016472;0.435309;0.702265;1.000001;0.435309;0.804665;1.107268;0.435316;0.804672;1.105352;-0.435309;0.065295;0.702263;1.004819;0.000010;0.000010;0.000000;0.150000;
2.017496;0.445203;0.676999;1.000001;0.445203;0.775478;1.103573;0.445210;0.775485;1.101562;-0.445203;0.066779;0.676997;1.004819;0.000010;0.000010;0.000000;0.150000;
2.018516;0.455036;0.652529;1.000001;0.455036;0.747456;1.100000;0.455042;0.747463;1.097892;-0.455036;0.068254;0.652528;1.004820;0.000010;0.000010;0.000000;0.150000;
2.018517;0.455045;0.652505;1.000001;0.455045;0.747429;1.099997;0.455052;0.747436;1.097888;-0.455045;0.068256;0.652504;1.004820;0.000010;0.000010;0.000000;0.150000;
2.018518;0.455055;0.652482;1.000001;0.455055;0.747403;1.099993;0.455061;0.747409;1.097884;-0.455055;0.068257;0.652480;1.004820;0.000010;0.000010;0.000000;0.150000;
2.018520;0.455074;0.652434;1.000001;0.455074;0.747349;1.099986;0.455080;0.747355;1.097877;-0.455074;0.068260;0.652433;1.004820;0.000010;0.000010;0.000000;0.150000;
2.018524;0.455113;0.652340;1.000001;0.455113;0.747241;1.099973;0.455119;0.747247;1.097863;-0.455113;0.068266;0.652339;1.004820;0.000010;0.000010;0.000000;0.150000;
2.018532;0.455189;0.652151;1.000001;0.455189;0.747026;1.099945;0.455196;0.747032;1.097835;-0.455189;0.068277;0.652150;1.004820;0.000010;0.000010;0.000000;0.150000;
2.018548;0.455343;0.651774;1.000001;0.455343;0.746595;1.099890;0.455350;0.746602;1.097778;-0.455343;0.068300;0.651772;1.004820;0.000010;0.000010;0.000000;0.150000;
2.018580;0.455651;0.651019;1.000001;0.455651;0.745735;1.099780;0.455657;0.745741;1.097665;-0.455651;0.068347;0.651018;1.004820;0.000010;0.000010;0.000000;0.150000;
2.018644;0.456266;0.649512;1.000001;0.456266;0.744018;1.099560;0.456273;0.744024;1.097439;-0.456266;0.068439;0.649510;1.004820;0.000010;0.000010;0.000000;0.150000;
2.018772;0.457497;0.646506;1.000001;0.457497;0.740596;1.099121;0.457503;0.740602;1.096988;-0.457497;0.068624;0.646504;1.004820;0.000010;0.000010;0.000000;0.150000;
2.019028;0.459956;0.640527;1.000001;0.459956;0.733802;1.098249;0.459962;0.733808;1.096091;-0.459956;0.068993;0.640526;1.004820;0.000010;0.000010;0.000000;0.150000;
2.019540;0.464869;0.628703;1.000001;0.464869;0.720408;1.096526;0.464875;0.720414;1.094317;-0.464869;0.069730;0.628701;1.004820;0.000010;0.000010;0.000000;0.150000;
2.020564;0.474677;0.605582;1.000001;0.474677;0.694389;1.093160;0.474683;0.694395;1.090849;-0.474677;0.071201;0.605581;1.004820;0.000010;0.000010;0.000000;0.150000;
2.021588;0.484462;0.583159;1.000001;0.484462;0.669375;1.089900;0.484467;0.669381;1.087485;-0.484462;0.072669;0.583157;1.004820;0.000010;0.000010;0.000000;0.150000;
2.022612;0.494226;0.561421;1.000001;0.494226;0.645339;1.086746;0.494231;0.645345;1.084225;-0.494226;0.074134;0.561420;1.004821;0.000010;0.000010;0.000000;0.150000;
2.023636;0.503971;0.540359;1.000001;0.503971;0.622255;1.083695;0.503977;0.622261;1.081065;-0.503971;0.075596;0.540358;1.004821;0.000010;0.000010;0.000000;0.150000;
2.024660;0.513702;0.519959;1.000001;0.513702;0.600096;1.080745;0.513707;0.600101;1.078005;-0.513702;0.077056;0.519958;1.004821;0.000010;0.000010;0.000000;0.150000;
2.025684;0.523418;0.500208;1.000001;0.523418;0.578833;1.077895;0.523423;0.578839;1.075042;-0.523418;0.078514;0.500207;1.004821;0.000010;0.000010;0.000000;0.150000;
2.026708;0.533123;0.481092;1.000001;0.533123;0.558441;1.075143;0.533128;0.558447;1.072175;-0.533123;0.079970;0.481091;1.004822;0.000010;0.000010;0.000000;0.150000;
2.027732;0.542819;0.462596;1.000001;0.542819;0.538892;1.072486;0.542824;0.538898;1.069400;-0.542819;0.081425;0.462595;1.004822;0.000010;0.000010;0.000000;0.150000;
2.028756;0.552537;0.445184;1.000001;0.552537;0.520728;1.069993;0.552542;0.520711;1.066788;-0.552537;0.082883;0.445183;1.004822;0.000010;0.000010;0.000000;0.150000;
2.029672;0.561272;0.430681;1.000001;0.561272;0.505758;1.067927;0.561277;0.505763;1.064613;-0.561272;0.084193;0.430680;1.004823;0.000010;0.000010;0.000000;0.150000;
2.030587;0.570043;0.417187;1.000001;0.570043;0.492036;1.066014;0.570048;0.492041;1.062589;-0.570043;0.085509;0.417186;1.004823;0.000010;0.000010;0.000000;0.150000;
2.031698;0.580753;0.402060;1.000001;0.580753;0.476899;1.063882;0.580758;0.476904;1.060320;-0.580753;0.087116;0.402059;1.004823;0.000010;0.000010;0.000000;0.150000;
2.032810;0.591520;0.388207;1.000001;0.591520;0.463298;1.061945;0.591525;0.463302;1.058242;-0.591520;0.088731;0.388206;1.004824;0.000010;0.000010;0.000000;0.150000;
2.033921;0.602343;0.375500;1.000001;0.602343;0.451074;1.060183;0.602348;0.451078;1.056335;-0.602343;0.090355;0.375499;1.004824;0.000010;0.000010;0.000000;0.150000;
2.035032;0.613215;0.363820;1.000001;0.613215;0.440080;1.058578;0.613220;0.440085;1.054583;-0.613215;0.091986;0.363819;1.004824;0.000010;0.000010;0.000000;0.150000;
2.036144;0.624133;0.353059;1.000001;0.624133;0.430188;1.057113;0.624138;0.430193;1.052969;-0.624133;0.093624;0.353058;1.004825;0.000010;0.000010;0.000000;0.150000;
2.037255;0.635094;0.343121;1.000001;0.635094;0.421283;1.055776;0.635099;0.421288;1.051479;-0.635094;0.095268;0.343120;1.004825;0.000010;0.000010;0.000000;0.150000;
2.038367;0.646092;0.333916;1.000001;0.646092;0.413256;1.054551;0.646098;0.413262;1.050098;-0.646092;0.096918;0.333915;1.004826;0.000010;0.000010;0.000000;0.150000;
2.039478;0.657126;0.325370;1.000001;0.657126;0.406022;1.053428;0.657132;0.406028;1.048816;-0.657126;0.098574;0.325369;1.004826;0.000010;0.000010;0.000000;0.150000;
2.040590;0.668192;0.317416;1.000001;0.668192;0.399500;1.052397;0.668198;0.399506;1.047623;-0.668192;0.100234;0.317414;1.004827;0.000010;0.000010;0.000000;0.150000;
2.041701;0.679287;0.309990;1.000001;0.679287;0.393618;1.051448;0.679293;0.393624;1.046509;-0.679287;0.101898;0.309989;1.004827;0.000010;0.000010;0.000000;0.150000;
2.042813;0.690409;0.303037;1.000001;0.690409;0.388312;1.050573;0.690415;0.388317;1.045466;-0.690409;0.103567;0.303036;1.004828;0.000010;0.000010;0.000000;0.150000;
2.043924;0.701555;0.296510;1.000001;0.701555;0.383525;1.049765;0.701561;0.383530;1.044487;-0.701555;0.105239;0.296509;1.004829;0.000010;0.000010;0.000000;0.150000;
2.045036;0.712724;0.290361;1.000001;0.712724;0.379204;1.049017;0.712730;0.379210;1.043565;-0.712724;0.106914;0.290360;1.004829;0.000010;0.000010;0.000000;0.150000;
2.046147;0.723912;0.284550;1.000001;0.723912;0.375302;1.048322;0.723918;0.375308;1.042693;-0.723912;0.108593;0.284548;1.004830;0.000010;0.000010;0.000000;0.150000;
2.048370;0.745641;0.273872;1.000001;0.745641;0.368520;1.047072;0.745647;0.368526;1.041091;-0.745641;0.111852;0.273870;1.004702;0.000010;0.000010;0.000000;0.150000;
2.050340;0.763854;0.265438;1.000001;0.763854;0.363527;1.046110;0.763860;0.363534;1.039826;-0.763854;0.114585;0.265436;1.004459;0.000010;0.000010;0.000000;0.150000;
2.052116;0.779281;0.258603;1.000001;0.779281;0.359725;1.045347;0.779287;0.359732;1.038801;-0.779281;0.116899;0.258601;1.004200;0.000010;0.000010;0.000000;0.150000;
2.052117;0.779289;0.258598;1.000001;0.779289;0.359722;1.045346;0.779295;0.359729;1.038800;-0.779289;0.116900;0.258596;1.004200;0.000010;0.000010;0.000000;0.150000;
2.052118;0.779297;0.258594;1.000001;0.779297;0.359720;1.045346;0.779304;0.359727;1.038800;-0.779297;0.116901;0.258593;1.004200;0.000010;0.000010;0.000000;0.150000;
2.052120;0.779314;0.258587;1.000001;0.779314;0.359716;1.045345;0.779321;0.359723;1.038799;-0.779314;0.116904;0.258586;1.004199;0.000010;0.000010;0.000000;0.150000;
2.052124;0.779348;0.258572;1.000001;0.779348;0.359709;1.045344;0.779354;0.359715;1.038797;-0.779348;0.116909;0.258571;1.004199;0.000010;0.000010;0.000000;0.150000;
2.052132;0.779415;0.258543;1.000001;0.779415;0.359693;1.045340;0.779422;0.359700;1.038792;-0.779415;0.116919;0.258542;1.004197;0.000010;0.000010;0.000000;0.150000;
2.052148;0.779550;0.258485;1.000001;0.779550;0.359662;1.045334;0.779557;0.359669;1.038783;-0.779550;0.116939;0.258484;1.004195;0.000010;0.000010;0.000000;0.150000;
2.052180;0.779819;0.258369;1.000001;0.779819;0.359600;1.045321;0.779826;0.359606;1.038766;-0.779819;0.116980;0.258368;1.004190;0.000010;0.000010;0.000000;0.150000;
2.052244;0.780357;0.258137;1.000001;0.780357;0.359476;1.045296;0.780364;0.359483;1.038731;-0.780357;0.117060;0.258136;1.004179;0.000010;0.000010;0.000000;0.150000;
2.052372;0.781429;0.257676;1.000001;0.781429;0.359231;1.045245;0.781436;0.359237;1.038662;-0.781429;0.117221;0.257675;1.004159;0.000010;0.000010;0.000000;0.150000;
2.052628;0.783558;0.256765;1.000001;0.783558;0.358748;1.045145;0.783564;0.358755;1.038525;-0.783558;0.117541;0.256763;1.004119;0.000010;0.000010;0.000000;0.150000;
2.053140;0.787756;0.254980;1.000001;0.787756;0.357816;1.044950;0.787763;0.357823;1.038258;-0.787756;0.118170;0.254979;1.004040;0.000010;0.000010;0.000000;0.150000;
2.053404;0.789893;0.254079;1.000001;0.789893;0.357352;1.044852;0.789900;0.357359;1.038123;-0.789893;0.118491;0.254077;1.004000;0.000010;0.000010;0.000000;0.150000;
2.053405;0.789901;0.254075;1.000001;0.789901;0.357350;1.044852;0.789908;0.357357;1.038122;-0.789901;0.118492;0.254074;1.004000;0.000010;0.000010;0.000000;0.150000;
2.053406;0.789909;0.254072;1.000001;0.789909;0.357348;1.044851;0.789916;0.357355;1.038122;-0.789909;0.118493;0.254070;1.004000;0.000010;0.000010;0.000000;0.150000;
2.053408;0.789925;0.254065;1.000001;0.789925;0.357345;1.044850;0.789932;0.357352;1.038121;-0.789925;0.118496;0.254064;1.004000;0.000010;0.000010;0.000000;0.150000;
2.053412;0.789958;0.254052;1.000001;0.789958;0.357338;1.044849;0.789964;0.357345;1.038118;-0.789958;0.118501;0.254050;1.003999;0.000010;0.000010;0.000000;0.150000;
2.053420;0.790022;0.254025;1.000001;0.790022;0.357324;1.044846;0.790029;0.357331;1.038114;-0.790022;0.118510;0.254023;1.003998;0.000010;0.000010;0.000000;0.150000;
2.053436;0.790150;0.253971;1.000001;0.790150;0.357296;1.044840;0.790157;0.357303;1.038106;-0.790150;0.118530;0.253969;1.003995;0.000010;0.000010;0.000000;0.150000;
2.053468;0.790408;0.253863;1.000001;0.790408;0.357241;1.044828;0.790414;0.357248;1.038090;-0.790408;0.118568;0.253861;1.003991;0.000010;0.000010;0.000000;0.150000;
2.053532;0.790921;0.253647;1.000001;0.790921;0.357131;1.044805;0.790928;0.357138;1.038058;-0.790921;0.118645;0.253646;1.003981;0.000010;0.000010;0.000000;0.150000;
2.053660;0.791943;0.253219;1.000001;0.791943;0.356913;1.044759;0.791950;0.356920;1.037994;-0.791943;0.118799;0.253217;1.003962;0.000010;0.000010;0.000000;0.150000;
2.053916;0.793974;0.252371;1.000001;0.793974;0.356484;1.044667;0.793981;0.356491;1.037866;-0.793974;0.119103;0.252370;1.003925;0.000010;0.000010;0.000000;0.150000;
2.054428;0.797980;0.250712;1.000001;0.797980;0.355656;1.044489;0.797987;0.355663;1.037618;-0.797980;0.119704;0.250710;1.003851;0.000010;0.000010;0.000000;0.150000;
2.055452;0.805773;0.247529;1.000001;0.805773;0.354110;1.044149;0.805780;0.354117;1.037140;-0.805773;0.120873;0.247527;1.003709;0.000010;0.000010;0.000000;0.150000;
