time;HVDC1_converter_omegaPu;HVDC1_control_PRefPu;HVDC1_converter_PFilterPu;HVDC1_converter_QFilterPu;HVDC1_converter_IConvPu;HVDC1_converter_UPu;HVDC2_converter_omegaPu;HVDC2_converter_PFilterPu;HVDC2_converter_QFilterPu;HVDC2_converter_IConvPu;HVDC2_converter_UPu;INF_converter_omegaPu;INF_converter_PFilterPu;INF_converter_QFilterPu;INF_converter_IConvPu;INF_converter_UPu;WP1_WPP4A_pll_omegaPLLPu;WP1_WPP4A_injector_PInjPuSn;WP1_WPP4A_injector_QInjPuSn;WP1_WPP4A_injector_UPu;WP2_WPP4A_pll_omegaPLLPu;WP2_WPP4A_PRefPu;WP2_WPP4A_injector_PInjPuSn;WP2_WPP4A_injector_QInjPuSn;WP2_WPP4A_injector_UPu;
5.47200;0.99945;0.77000;0.79754;0.07134;0.77696;1.01664;0.99943;0.89546;0.19415;0.86486;1.01351;0.99942;0.04662;0.14875;0.07834;1.05731;0.99945;0.86883;0.10502;1.02697;0.99945;0.77000;0.76937;0.10658;1.03651;
5.47500;0.99945;0.77000;0.79753;0.07129;0.77699;1.01661;0.99943;0.89544;0.19421;0.86486;1.01350;0.99942;0.04662;0.14878;0.07836;1.05731;0.99945;0.86883;0.10500;1.02694;0.99945;0.77000;0.76936;0.10654;1.03647;
5.47800;0.99945;0.77000;0.79753;0.07124;0.77702;1.01658;0.99943;0.89543;0.19428;0.86485;1.01349;0.99942;0.04662;0.14881;0.07838;1.05731;0.99945;0.86882;0.10499;1.02690;0.99945;0.77000;0.76936;0.10650;1.03644;
5.48100;0.99945;0.77000;0.79753;0.07119;0.77705;1.01655;0.99943;0.89542;0.19435;0.86485;1.01348;0.99942;0.04663;0.14884;0.07841;1.05731;0.99945;0.86882;0.10497;1.02687;0.99945;0.77000;0.76936;0.10647;1.03640;
5.48400;0.99945;0.77000;0.79753;0.07115;0.77707;1.01652;0.99943;0.89540;0.19442;0.86484;1.01347;0.99942;0.04663;0.14887;0.07843;1.05731;0.99945;0.86882;0.10495;1.02684;0.99945;0.77000;0.76935;0.10643;1.03636;
5.48700;0.99945;0.77000;0.79752;0.07110;0.77710;1.01649;0.99943;0.89539;0.19449;0.86484;1.01346;0.99942;0.04663;0.14890;0.07846;1.05731;0.99945;0.86882;0.10494;1.02681;0.99945;0.77000;0.76935;0.10639;1.03632;
5.49000;0.99945;0.77000;0.79752;0.07106;0.77713;1.01646;0.99943;0.89538;0.19456;0.86483;1.01345;0.99942;0.04664;0.14893;0.07848;1.05731;0.99945;0.86882;0.10492;1.02677;0.99945;0.77000;0.76935;0.10635;1.03628;
5.49300;0.99945;0.77000;0.79752;0.07102;0.77716;1.01643;0.99943;0.89537;0.19462;0.86483;1.01343;0.99942;0.04664;0.14896;0.07851;1.05731;0.99945;0.86882;0.10490;1.02674;0.99945;0.77000;0.76934;0.10631;1.03624;
5.49600;0.99945;0.77000;0.79752;0.07098;0.77718;1.01640;0.99943;0.89535;0.19469;0.86482;1.01342;0.99942;0.04664;0.14899;0.07853;1.05731;0.99945;0.86882;0.10489;1.02671;0.99945;0.77000;0.76934;0.10627;1.03620;
5.49900;0.99945;0.77000;0.79752;0.07094;0.77721;1.01637;0.99943;0.89534;0.19476;0.86482;1.01341;0.99942;0.04664;0.14902;0.07855;1.05731;0.99945;0.86882;0.10487;1.02667;0.99945;0.77000;0.76934;0.10623;1.03616;
5.50200;0.99945;0.77000;0.79752;0.07090;0.77724;1.01634;0.99943;0.89533;0.19483;0.86482;1.01340;0.99942;0.04665;0.14906;0.07858;1.05730;0.99945;0.86882;0.10486;1.02664;0.99945;0.77000;0.76934;0.10620;1.03612;
5.50500;0.99945;0.77000;0.79752;0.07086;0.77727;1.01631;0.99943;0.89532;0.19490;0.86482;1.01339;0.99942;0.04665;0.14909;0.07860;1.05730;0.99945;0.86882;0.10484;1.02661;0.99945;0.77000;0.76934;0.10616;1.03608;
5.50800;0.99945;0.77000;0.79752;0.07083;0.77729;1.01628;0.99943;0.89531;0.19497;0.86481;1.01338;0.99942;0.04665;0.14912;0.07863;1.05730;0.99945;0.86882;0.10482;1.02658;0.99945;0.77000;0.76933;0.10612;1.03604;
5.51100;0.99945;0.77000;0.79752;0.07079;0.77732;1.01625;0.99943;0.89530;0.19504;0.86481;1.01336;0.99942;0.04665;0.14915;0.07865;1.05730;0.99945;0.86881;0.10481;1.02654;0.99945;0.77000;0.76933;0.10608;1.03601;
5.51400;0.99945;0.77000;0.79752;0.07076;0.77735;1.01622;0.99943;0.89529;0.19511;0.86481;1.01335;0.99942;0.04665;0.14918;0.07867;1.05730;0.99945;0.86881;0.10479;1.02651;0.99945;0.77000;0.76933;0.10604;1.03597;
5.51700;0.99945;0.77000;0.79752;0.07073;0.77737;1.01619;0.99943;0.89528;0.19517;0.86481;1.01334;0.99942;0.04666;0.14921;0.07870;1.05730;0.99945;0.86881;0.10478;1.02648;0.99945;0.77000;0.76933;0.10601;1.03593;
5.52000;0.99945;0.77000;0.79752;0.07069;0.77740;1.01617;0.99943;0.89527;0.19524;0.86481;1.01333;0.99942;0.04666;0.14924;0.07872;1.05730;0.99946;0.86881;0.10476;1.02644;0.99945;0.77000;0.76933;0.10597;1.03589;
5.52300;0.99945;0.77000;0.79752;0.07066;0.77743;1.01614;0.99943;0.89526;0.19531;0.86481;1.01332;0.99942;0.04666;0.14927;0.07875;1.05730;0.99946;0.86881;0.10475;1.02641;0.99945;0.77000;0.76933;0.10593;1.03585;
5.52600;0.99945;0.77000;0.79752;0.07063;0.77745;1.01611;0.99943;0.89526;0.19538;0.86481;1.01331;0.99942;0.04666;0.14930;0.07877;1.05729;0.99946;0.86881;0.10473;1.02638;0.99945;0.77000;0.76933;0.10589;1.03581;
5.52900;0.99945;0.77000;0.79752;0.07061;0.77748;1.01608;0.99943;0.89525;0.19545;0.86481;1.01329;0.99942;0.04666;0.14933;0.07879;1.05729;0.99946;0.86881;0.10472;1.02634;0.99945;0.77000;0.76933;0.10585;1.03577;
5.53200;0.99945;0.77000;0.79752;0.07058;0.77751;1.01605;0.99943;0.89524;0.19552;0.86481;1.01328;0.99942;0.04666;0.14937;0.07882;1.05729;0.99946;0.86881;0.10470;1.02631;0.99945;0.77000;0.76933;0.10582;1.03573;
5.53500;0.99945;0.77000;0.79752;0.07055;0.77753;1.01603;0.99943;0.89523;0.19559;0.86481;1.01327;0.99942;0.04666;0.14940;0.07884;1.05729;0.99946;0.86881;0.10468;1.02628;0.99945;0.77000;0.76933;0.10578;1.03569;
5.53800;0.99945;0.77000;0.79752;0.07053;0.77756;1.01600;0.99943;0.89522;0.19566;0.86481;1.01326;0.99942;0.04666;0.14943;0.07886;1.05729;0.99946;0.86881;0.10467;1.02625;0.99945;0.77000;0.76933;0.10574;1.03565;
5.54100;0.99945;0.77000;0.79752;0.07050;0.77758;1.01597;0.99943;0.89521;0.19573;0.86481;1.01324;0.99942;0.04666;0.14946;0.07889;1.05729;0.99946;0.86881;0.10465;1.02621;0.99946;0.77000;0.76933;0.10570;1.03561;
5.54400;0.99945;0.77000;0.79752;0.07048;0.77761;1.01595;0.99943;0.89521;0.19580;0.86481;1.01323;0.99942;0.04666;0.14949;0.07891;1.05728;0.99946;0.86881;0.10464;1.02618;0.99946;0.77000;0.76933;0.10567;1.03557;
5.54700;0.99945;0.77000;0.79753;0.07046;0.77763;1.01592;0.99943;0.89520;0.19587;0.86481;1.01322;0.99942;0.04666;0.14952;0.07893;1.05728;0.99946;0.86881;0.10462;1.02615;0.99946;0.77000;0.76933;0.10563;1.03553;
5.55000;0.99945;0.77000;0.79753;0.07044;0.77766;1.01589;0.99943;0.89519;0.19594;0.86481;1.01321;0.99942;0.04666;0.14955;0.07896;1.05728;0.99946;0.86881;0.10461;1.02612;0.99946;0.77000;0.76933;0.10559;1.03549;
5.55300;0.99945;0.77000;0.79753;0.07042;0.77768;1.01586;0.99943;0.89518;0.19601;0.86481;1.01320;0.99942;0.04666;0.14958;0.07898;1.05728;0.99946;0.86881;0.10459;1.02608;0.99946;0.77000;0.76933;0.10556;1.03545;
5.55600;0.99945;0.77000;0.79753;0.07040;0.77771;1.01584;0.99944;0.89518;0.19608;0.86481;1.01318;0.99942;0.04666;0.14961;0.07901;1.05728;0.99946;0.86881;0.10458;1.02605;0.99946;0.77000;0.76933;0.10552;1.03541;
5.55900;0.99945;0.77000;0.79753;0.07038;0.77773;1.01581;0.99944;0.89517;0.19615;0.86481;1.01317;0.99942;0.04666;0.14965;0.07903;1.05728;0.99946;0.86881;0.10456;1.02602;0.99946;0.77000;0.76933;0.10548;1.03537;
5.56200;0.99945;0.77000;0.79753;0.07036;0.77776;1.01579;0.99944;0.89516;0.19621;0.86481;1.01316;0.99942;0.04666;0.14968;0.07905;1.05727;0.99946;0.86882;0.10455;1.02598;0.99946;0.77000;0.76933;0.10545;1.03534;
5.56500;0.99945;0.77000;0.79753;0.07035;0.77778;1.01576;0.99944;0.89516;0.19628;0.86482;1.01315;0.99942;0.04666;0.14971;0.07908;1.05727;0.99946;0.86882;0.10453;1.02595;0.99946;0.77000;0.76934;0.10541;1.03530;
5.56800;0.99945;0.77000;0.79753;0.07033;0.77781;1.01573;0.99944;0.89515;0.19635;0.86482;1.01313;0.99942;0.04666;0.14974;0.07910;1.05727;0.99946;0.86882;0.10452;1.02592;0.99946;0.77000;0.76934;0.10537;1.03526;
5.57100;0.99945;0.77000;0.79754;0.07032;0.77783;1.01571;0.99944;0.89514;0.19642;0.86482;1.01312;0.99942;0.04666;0.14977;0.07912;1.05727;0.99946;0.86882;0.10450;1.02589;0.99946;0.77000;0.76934;0.10533;1.03522;
5.57400;0.99945;0.77000;0.79754;0.07030;0.77785;1.01568;0.99944;0.89514;0.19649;0.86482;1.01311;0.99942;0.04666;0.14980;0.07915;1.05727;0.99946;0.86882;0.10449;1.02585;0.99946;0.77000;0.76934;0.10530;1.03518;
5.57700;0.99945;0.77000;0.79754;0.07029;0.77787;1.01566;0.99944;0.89513;0.19656;0.86482;1.01310;0.99942;0.04666;0.14983;0.07917;1.05726;0.99946;0.86882;0.10448;1.02582;0.99946;0.77000;0.76935;0.10526;1.03514;
5.58000;0.99945;0.77000;0.79754;0.07028;0.77790;1.01563;0.99944;0.89512;0.19663;0.86483;1.01309;0.99942;0.04666;0.14986;0.07919;1.05726;0.99946;0.86882;0.10446;1.02579;0.99946;0.77000;0.76935;0.10522;1.03510;
5.58300;0.99945;0.77000;0.79754;0.07027;0.77792;1.01560;0.99944;0.89512;0.19670;0.86483;1.01307;0.99942;0.04666;0.14990;0.07921;1.05726;0.99946;0.86882;0.10445;1.02576;0.99946;0.77000;0.76935;0.10519;1.03506;
5.58600;0.99945;0.77000;0.79754;0.07026;0.77794;1.01558;0.99944;0.89511;0.19677;0.86483;1.01306;0.99942;0.04666;0.14993;0.07924;1.05726;0.99946;0.86882;0.10443;1.02572;0.99946;0.77000;0.76935;0.10515;1.03502;
5.58900;0.99945;0.77000;0.79754;0.07025;0.77796;1.01555;0.99944;0.89510;0.19684;0.86483;1.01305;0.99942;0.04666;0.14996;0.07926;1.05726;0.99946;0.86883;0.10442;1.02569;0.99946;0.77000;0.76936;0.10512;1.03498;
5.59200;0.99945;0.77000;0.79755;0.07024;0.77799;1.01553;0.99944;0.89510;0.19691;0.86484;1.01304;0.99942;0.04666;0.14999;0.07928;1.05725;0.99946;0.86883;0.10440;1.02566;0.99946;0.77000;0.76936;0.10508;1.03494;
5.59500;0.99945;0.77000;0.79755;0.07023;0.77801;1.01550;0.99944;0.89509;0.19698;0.86484;1.01302;0.99942;0.04666;0.15002;0.07931;1.05725;0.99946;0.86883;0.10439;1.02563;0.99946;0.77000;0.76936;0.10504;1.03490;
5.59800;0.99945;0.77000;0.79755;0.07023;0.77803;1.01548;0.99944;0.89509;0.19705;0.86484;1.01301;0.99942;0.04665;0.15005;0.07933;1.05725;0.99946;0.86883;0.10437;1.02559;0.99946;0.77000;0.76937;0.10501;1.03486;
5.60100;0.99945;0.77000;0.79755;0.07022;0.77805;1.01546;0.99944;0.89508;0.19711;0.86484;1.01300;0.99942;0.04665;0.15008;0.07935;1.05725;0.99946;0.86883;0.10436;1.02556;0.99946;0.77000;0.76937;0.10497;1.03482;
5.60400;0.99945;0.77000;0.79755;0.07021;0.77807;1.01543;0.99944;0.89507;0.19718;0.86485;1.01299;0.99942;0.04665;0.15011;0.07938;1.05724;0.99946;0.86884;0.10435;1.02553;0.99946;0.77000;0.76938;0.10493;1.03478;
5.60700;0.99945;0.77000;0.79755;0.07021;0.77809;1.01541;0.99944;0.89507;0.19725;0.86485;1.01297;0.99942;0.04665;0.15015;0.07940;1.05724;0.99946;0.86884;0.10433;1.02550;0.99946;0.77000;0.76938;0.10490;1.03474;
5.61000;0.99945;0.77000;0.79755;0.07021;0.77811;1.01538;0.99944;0.89506;0.19732;0.86485;1.01296;0.99942;0.04665;0.15018;0.07942;1.05724;0.99946;0.86884;0.10432;1.02546;0.99946;0.77000;0.76938;0.10486;1.03470;
5.61300;0.99945;0.77000;0.79755;0.07020;0.77813;1.01536;0.99944;0.89506;0.19739;0.86486;1.01295;0.99942;0.04665;0.15021;0.07944;1.05724;0.99946;0.86884;0.10430;1.02543;0.99946;0.77000;0.76939;0.10483;1.03466;
5.61600;0.99945;0.77000;0.79755;0.07020;0.77815;1.01533;0.99944;0.89505;0.19746;0.86486;1.01294;0.99942;0.04664;0.15024;0.07947;1.05723;0.99946;0.86884;0.10429;1.02540;0.99946;0.77000;0.76939;0.10479;1.03463;
5.61900;0.99945;0.77000;0.79756;0.07020;0.77817;1.01531;0.99944;0.89504;0.19753;0.86486;1.01292;0.99942;0.04664;0.15027;0.07949;1.05723;0.99946;0.86885;0.10428;1.02537;0.99946;0.77000;0.76940;0.10476;1.03459;
5.62200;0.99945;0.77000;0.79756;0.07020;0.77819;1.01529;0.99944;0.89504;0.19760;0.86486;1.01291;0.99942;0.04664;0.15030;0.07951;1.05723;0.99946;0.86885;0.10426;1.02533;0.99946;0.77000;0.76940;0.10472;1.03455;
5.62500;0.99945;0.77000;0.79756;0.07020;0.77821;1.01526;0.99944;0.89503;0.19767;0.86487;1.01290;0.99942;0.04664;0.15033;0.07953;1.05723;0.99946;0.86885;0.10425;1.02530;0.99946;0.77000;0.76941;0.10468;1.03451;
5.62800;0.99945;0.77000;0.79756;0.07020;0.77823;1.01524;0.99944;0.89503;0.19773;0.86487;1.01289;0.99942;0.04664;0.15036;0.07956;1.05723;0.99946;0.86886;0.10423;1.02527;0.99946;0.77000;0.76941;0.10465;1.03447;
5.63100;0.99945;0.77000;0.79756;0.07020;0.77825;1.01522;0.99944;0.89502;0.19780;0.86487;1.01287;0.99942;0.04664;0.15039;0.07958;1.05722;0.99946;0.86886;0.10422;1.02524;0.99946;0.77000;0.76942;0.10461;1.03443;
5.63400;0.99945;0.77000;0.79756;0.07020;0.77826;1.01519;0.99944;0.89501;0.19787;0.86488;1.01286;0.99942;0.04663;0.15043;0.07960;1.05722;0.99946;0.86886;0.10421;1.02520;0.99946;0.77000;0.76943;0.10458;1.03439;
5.63700;0.99945;0.77000;0.79756;0.07021;0.77828;1.01517;0.99944;0.89501;0.19794;0.86488;1.01285;0.99942;0.04663;0.15046;0.07962;1.05722;0.99946;0.86887;0.10419;1.02517;0.99946;0.77000;0.76943;0.10454;1.03435;
5.64000;0.99945;0.77000;0.79756;0.07021;0.77830;1.01515;0.99944;0.89500;0.19801;0.86488;1.01284;0.99942;0.04663;0.15049;0.07965;1.05721;0.99946;0.86887;0.10418;1.02514;0.99946;0.77000;0.76944;0.10451;1.03431;
5.64300;0.99945;0.77000;0.79756;0.07021;0.77832;1.01513;0.99944;0.89500;0.19808;0.86489;1.01282;0.99942;0.04663;0.15052;0.07967;1.05721;0.99946;0.86887;0.10417;1.02511;0.99946;0.77000;0.76944;0.10447;1.03427;
5.64600;0.99945;0.77000;0.79756;0.07022;0.77834;1.01510;0.99944;0.89499;0.19814;0.86489;1.01281;0.99942;0.04662;0.15055;0.07969;1.05721;0.99946;0.86888;0.10415;1.02508;0.99946;0.77000;0.76945;0.10444;1.03423;
5.64900;0.99945;0.77000;0.79756;0.07022;0.77835;1.01508;0.99944;0.89499;0.19821;0.86489;1.01280;0.99942;0.04662;0.15058;0.07971;1.05721;0.99946;0.86888;0.10414;1.02504;0.99946;0.77000;0.76946;0.10440;1.03419;
5.65200;0.99945;0.77000;0.79756;0.07023;0.77837;1.01506;0.99944;0.89498;0.19828;0.86489;1.01279;0.99942;0.04662;0.15061;0.07974;1.05720;0.99946;0.86888;0.10413;1.02501;0.99946;0.77000;0.76946;0.10437;1.03415;
5.65500;0.99945;0.77000;0.79756;0.07024;0.77839;1.01504;0.99944;0.89497;0.19835;0.86490;1.01277;0.99942;0.04662;0.15064;0.07976;1.05720;0.99946;0.86889;0.10411;1.02498;0.99946;0.77000;0.76947;0.10433;1.03411;
5.65800;0.99945;0.77000;0.79756;0.07024;0.77840;1.01501;0.99944;0.89497;0.19842;0.86490;1.01276;0.99942;0.04661;0.15067;0.07978;1.05720;0.99946;0.86889;0.10410;1.02495;0.99946;0.77000;0.76947;0.10430;1.03408;
5.66100;0.99945;0.77000;0.79756;0.07025;0.77842;1.01499;0.99944;0.89496;0.19848;0.86490;1.01275;0.99942;0.04661;0.15070;0.07980;1.05720;0.99946;0.86890;0.10409;1.02492;0.99946;0.77000;0.76948;0.10426;1.03404;
5.66400;0.99945;0.77000;0.79756;0.07026;0.77843;1.01497;0.99944;0.89496;0.19855;0.86491;1.01274;0.99942;0.04661;0.15074;0.07982;1.05719;0.99946;0.86890;0.10407;1.02488;0.99946;0.77000;0.76949;0.10423;1.03400;
5.66700;0.99945;0.77000;0.79756;0.07027;0.77845;1.01495;0.99944;0.89495;0.19862;0.86491;1.01272;0.99942;0.04660;0.15077;0.07985;1.05719;0.99946;0.86891;0.10406;1.02485;0.99946;0.77000;0.76949;0.10419;1.03396;
5.67000;0.99945;0.77000;0.79756;0.07028;0.77846;1.01493;0.99944;0.89495;0.19869;0.86491;1.01271;0.99942;0.04660;0.15080;0.07987;1.05719;0.99946;0.86891;0.10405;1.02482;0.99946;0.77000;0.76950;0.10416;1.03392;
5.67300;0.99945;0.77000;0.79756;0.07029;0.77848;1.01490;0.99944;0.89494;0.19876;0.86492;1.01270;0.99942;0.04660;0.15083;0.07989;1.05718;0.99946;0.86892;0.10403;1.02479;0.99946;0.77000;0.76951;0.10412;1.03388;
5.67600;0.99945;0.77000;0.79756;0.07030;0.77849;1.01488;0.99944;0.89493;0.19882;0.86492;1.01269;0.99942;0.04660;0.15086;0.07991;1.05718;0.99946;0.86892;0.10402;1.02476;0.99946;0.77000;0.76952;0.10409;1.03384;
5.67900;0.99945;0.77000;0.79756;0.07031;0.77851;1.01486;0.99944;0.89493;0.19889;0.86492;1.01267;0.99942;0.04659;0.15089;0.07993;1.05718;0.99946;0.86893;0.10401;1.02473;0.99946;0.77000;0.76952;0.10405;1.03380;
5.68200;0.99945;0.77000;0.79756;0.07033;0.77852;1.01484;0.99944;0.89492;0.19896;0.86493;1.01266;0.99942;0.04659;0.15092;0.07995;1.05718;0.99946;0.86893;0.10400;1.02469;0.99946;0.77000;0.76953;0.10402;1.03376;
5.68500;0.99945;0.77000;0.79756;0.07034;0.77854;1.01482;0.99944;0.89492;0.19903;0.86493;1.01265;0.99942;0.04659;0.15095;0.07998;1.05717;0.99946;0.86894;0.10398;1.02466;0.99946;0.77000;0.76954;0.10399;1.03372;
5.68800;0.99945;0.77000;0.79756;0.07035;0.77855;1.01480;0.99944;0.89491;0.19909;0.86493;1.01264;0.99942;0.04658;0.15098;0.08000;1.05717;0.99946;0.86894;0.10397;1.02463;0.99946;0.77000;0.76955;0.10395;1.03368;
5.69100;0.99945;0.77000;0.79756;0.07037;0.77857;1.01478;0.99944;0.89491;0.19916;0.86494;1.01262;0.99942;0.04658;0.15101;0.08002;1.05717;0.99946;0.86895;0.10396;1.02460;0.99946;0.77000;0.76955;0.10392;1.03365;
5.69400;0.99945;0.77000;0.79756;0.07038;0.77858;1.01476;0.99944;0.89490;0.19923;0.86494;1.01261;0.99942;0.04658;0.15104;0.08004;1.05716;0.99946;0.86895;0.10394;1.02457;0.99946;0.77000;0.76956;0.10388;1.03361;
5.69700;0.99945;0.77000;0.79756;0.07040;0.77859;1.01474;0.99944;0.89490;0.19929;0.86494;1.01260;0.99942;0.04657;0.15107;0.08006;1.05716;0.99946;0.86896;0.10393;1.02454;0.99946;0.77000;0.76957;0.10385;1.03357;
5.70000;0.99945;0.77000;0.79756;0.07041;0.77861;1.01472;0.99944;0.89489;0.19936;0.86495;1.01259;0.99942;0.04657;0.15110;0.08008;1.05716;0.99946;0.86897;0.10392;1.02450;0.99946;0.77000;0.76958;0.10381;1.03353;
5.70300;0.99945;0.77000;0.79756;0.07043;0.77862;1.01469;0.99944;0.89488;0.19943;0.86495;1.01257;0.99942;0.04657;0.15113;0.08011;1.05715;0.99946;0.86897;0.10391;1.02447;0.99946;0.77000;0.76958;0.10378;1.03349;
5.70600;0.99945;0.77000;0.79756;0.07045;0.77863;1.01467;0.99944;0.89488;0.19949;0.86495;1.01256;0.99942;0.04656;0.15116;0.08013;1.05715;0.99946;0.86898;0.10389;1.02444;0.99946;0.77000;0.76959;0.10375;1.03345;
5.70900;0.99945;0.77000;0.79756;0.07046;0.77864;1.01465;0.99944;0.89487;0.19956;0.86496;1.01255;0.99942;0.04656;0.15119;0.08015;1.05715;0.99946;0.86898;0.10388;1.02441;0.99946;0.77000;0.76960;0.10371;1.03341;
5.71200;0.99945;0.77000;0.79756;0.07048;0.77866;1.01463;0.99944;0.89487;0.19963;0.86496;1.01254;0.99942;0.04656;0.15122;0.08017;1.05714;0.99946;0.86899;0.10387;1.02438;0.99946;0.77000;0.76961;0.10368;1.03337;
5.71500;0.99945;0.77000;0.79756;0.07050;0.77867;1.01461;0.99944;0.89486;0.19969;0.86497;1.01252;0.99942;0.04655;0.15125;0.08019;1.05714;0.99946;0.86900;0.10386;1.02435;0.99946;0.77000;0.76961;0.10365;1.03334;
5.71800;0.99945;0.77000;0.79756;0.07052;0.77868;1.01459;0.99944;0.89486;0.19976;0.86497;1.01251;0.99942;0.04655;0.15128;0.08021;1.05714;0.99946;0.86900;0.10385;1.02432;0.99946;0.77000;0.76962;0.10361;1.03330;
5.72100;0.99945;0.77000;0.79756;0.07054;0.77869;1.01457;0.99944;0.89485;0.19983;0.86497;1.01250;0.99942;0.04654;0.15131;0.08023;1.05714;0.99946;0.86901;0.10383;1.02428;0.99946;0.77000;0.76963;0.10358;1.03326;
5.72400;0.99945;0.77000;0.79756;0.07056;0.77871;1.01455;0.99944;0.89485;0.19989;0.86498;1.01249;0.99942;0.04654;0.15134;0.08026;1.05713;0.99946;0.86902;0.10382;1.02425;0.99946;0.77000;0.76964;0.10354;1.03322;
5.72700;0.99945;0.77000;0.79756;0.07058;0.77872;1.01453;0.99944;0.89484;0.19996;0.86498;1.01248;0.99942;0.04654;0.15137;0.08028;1.05713;0.99946;0.86902;0.10381;1.02422;0.99946;0.77000;0.76965;0.10351;1.03318;
5.73000;0.99945;0.77000;0.79756;0.07060;0.77873;1.01451;0.99944;0.89484;0.20002;0.86498;1.01246;0.99942;0.04653;0.15140;0.08030;1.05713;0.99946;0.86903;0.10380;1.02419;0.99946;0.77000;0.76965;0.10348;1.03314;
5.73300;0.99945;0.77000;0.79756;0.07062;0.77874;1.01450;0.99944;0.89483;0.20009;0.86499;1.01245;0.99942;0.04653;0.15143;0.08032;1.05712;0.99946;0.86904;0.10379;1.02416;0.99946;0.77000;0.76966;0.10344;1.03311;
5.73600;0.99945;0.77000;0.79756;0.07064;0.77875;1.01448;0.99944;0.89483;0.20016;0.86499;1.01244;0.99942;0.04653;0.15146;0.08034;1.05712;0.99946;0.86904;0.10377;1.02413;0.99946;0.77000;0.76967;0.10341;1.03307;
5.73900;0.99945;0.77000;0.79755;0.07066;0.77876;1.01446;0.99944;0.89482;0.20022;0.86500;1.01243;0.99942;0.04652;0.15149;0.08036;1.05712;0.99946;0.86905;0.10376;1.02410;0.99946;0.77000;0.76968;0.10338;1.03303;
5.74200;0.99945;0.77000;0.79755;0.07068;0.77877;1.01444;0.99944;0.89482;0.20029;0.86500;1.01241;0.99942;0.04652;0.15152;0.08038;1.05711;0.99946;0.86906;0.10375;1.02407;0.99946;0.77000;0.76968;0.10334;1.03299;
5.74500;0.99945;0.77000;0.79755;0.07071;0.77878;1.01442;0.99944;0.89481;0.20035;0.86500;1.01240;0.99942;0.04651;0.15155;0.08040;1.05711;0.99946;0.86907;0.10374;1.02404;0.99946;0.77000;0.76969;0.10331;1.03295;
5.74800;0.99945;0.77000;0.79755;0.07073;0.77879;1.01440;0.99944;0.89481;0.20042;0.86501;1.01239;0.99942;0.04651;0.15158;0.08042;1.05711;0.99946;0.86907;0.10373;1.02401;0.99946;0.77000;0.76970;0.10328;1.03292;
5.75100;0.99945;0.77000;0.79755;0.07075;0.77880;1.01438;0.99944;0.89480;0.20048;0.86501;1.01238;0.99942;0.04651;0.15161;0.08044;1.05710;0.99946;0.86908;0.10371;1.02397;0.99946;0.77000;0.76971;0.10324;1.03288;
5.75400;0.99945;0.77000;0.79755;0.07078;0.77881;1.01436;0.99944;0.89480;0.20055;0.86502;1.01236;0.99942;0.04650;0.15164;0.08046;1.05710;0.99946;0.86909;0.10370;1.02394;0.99946;0.77000;0.76972;0.10321;1.03284;
5.75700;0.99945;0.77000;0.79755;0.07080;0.77883;1.01434;0.99944;0.89479;0.20061;0.86502;1.01235;0.99942;0.04650;0.15167;0.08048;1.05710;0.99946;0.86909;0.10369;1.02391;0.99946;0.77000;0.76972;0.10318;1.03280;
5.76000;0.99945;0.77000;0.79755;0.07083;0.77884;1.01433;0.99944;0.89479;0.20068;0.86502;1.01234;0.99942;0.04649;0.15170;0.08051;1.05709;0.99946;0.86910;0.10368;1.02388;0.99946;0.77000;0.76973;0.10314;1.03276;
5.76300;0.99945;0.77000;0.79755;0.07085;0.77885;1.01431;0.99944;0.89478;0.20074;0.86503;1.01233;0.99942;0.04649;0.15173;0.08053;1.05709;0.99946;0.86911;0.10367;1.02385;0.99946;0.77000;0.76974;0.10311;1.03273;
5.76600;0.99945;0.77000;0.79755;0.07088;0.77886;1.01429;0.99944;0.89478;0.20080;0.86503;1.01232;0.99942;0.04649;0.15176;0.08055;1.05709;0.99946;0.86912;0.10366;1.02382;0.99946;0.77000;0.76975;0.10308;1.03269;
5.76900;0.99945;0.77000;0.79755;0.07090;0.77886;1.01427;0.99944;0.89477;0.20087;0.86504;1.01230;0.99942;0.04648;0.15179;0.08057;1.05708;0.99946;0.86913;0.10364;1.02379;0.99946;0.77000;0.76975;0.10305;1.03265;
5.77200;0.99945;0.77000;0.79755;0.07093;0.77887;1.01425;0.99944;0.89477;0.20093;0.86504;1.01229;0.99942;0.04648;0.15182;0.08059;1.05708;0.99946;0.86913;0.10363;1.02376;0.99946;0.77000;0.76976;0.10301;1.03261;
5.77500;0.99945;0.77000;0.79755;0.07095;0.77888;1.01423;0.99944;0.89477;0.20100;0.86505;1.01228;0.99942;0.04647;0.15185;0.08061;1.05708;0.99946;0.86914;0.10362;1.02373;0.99946;0.77000;0.76977;0.10298;1.03258;
5.77800;0.99945;0.77000;0.79755;0.07098;0.77889;1.01422;0.99944;0.89476;0.20106;0.86505;1.01227;0.99942;0.04647;0.15188;0.08063;1.05707;0.99946;0.86915;0.10361;1.02370;0.99946;0.77000;0.76978;0.10295;1.03254;
