time;WT3A_WT_controlMeasurements_PPuSnRef;WT3A_WT_controlMeasurements_QPuSnRef;WT3A_WT_controlMeasurements_UPu;InfBus_infiniteBus_PPu;InfBus_infiniteBus_QPu;InfBus_infiniteBus_UPu;WT3A_WT_terminal_V_re;WT3A_WT_terminal_V_im;WT3A_WT_terminal_i_re;WT3A_WT_terminal_i_im;
1.111370;0.855252;-0.172733;1.000000;0.855252;-0.172733;1.000000;1.000000;0.000000;-0.855252;-0.172733;
1.111376;0.855202;-0.172504;1.000000;0.855202;-0.172504;1.000000;1.000000;0.000000;-0.855202;-0.172504;
1.111383;0.855153;-0.172275;1.000000;0.855153;-0.172275;1.000000;1.000000;0.000000;-0.855153;-0.172275;
1.111390;0.855103;-0.172046;1.000000;0.855103;-0.172046;1.000000;1.000000;0.000000;-0.855103;-0.172046;
1.111397;0.855053;-0.171817;1.000000;0.855053;-0.171817;1.000000;1.000000;0.000000;-0.855053;-0.171817;
1.111404;0.855004;-0.171587;1.000000;0.855004;-0.171587;1.000000;1.000000;0.000000;-0.855004;-0.171587;
1.111411;0.854954;-0.171358;1.000000;0.854954;-0.171358;1.000000;1.000000;0.000000;-0.854954;-0.171358;
1.111418;0.854905;-0.171129;1.000000;0.854905;-0.171129;1.000000;1.000000;0.000000;-0.854905;-0.171129;
1.111424;0.854855;-0.170900;1.000000;0.854855;-0.170900;1.000000;1.000000;0.000000;-0.854855;-0.170900;
1.111431;0.854805;-0.170670;1.000000;0.854805;-0.170670;1.000000;1.000000;0.000000;-0.854805;-0.170670;
1.111438;0.854756;-0.170441;1.000000;0.854756;-0.170441;1.000000;1.000000;0.000000;-0.854756;-0.170441;
1.111445;0.854706;-0.170211;1.000000;0.854706;-0.170211;1.000000;1.000000;0.000000;-0.854706;-0.170211;
1.111452;0.854656;-0.169982;1.000000;0.854656;-0.169982;1.000000;1.000000;0.000000;-0.854656;-0.169982;
1.111459;0.854607;-0.169752;1.000000;0.854607;-0.169752;1.000000;1.000000;0.000000;-0.854607;-0.169752;
1.111465;0.854557;-0.169523;1.000000;0.854557;-0.169523;1.000000;1.000000;0.000000;-0.854557;-0.169523;
1.111472;0.854508;-0.169293;1.000000;0.854508;-0.169293;1.000000;1.000000;0.000000;-0.854508;-0.169293;
1.111479;0.854458;-0.169064;1.000000;0.854458;-0.169064;1.000000;1.000000;0.000000;-0.854458;-0.169064;
1.111486;0.854408;-0.168834;1.000000;0.854408;-0.168834;1.000000;1.000000;0.000000;-0.854408;-0.168834;
1.111493;0.854359;-0.168604;1.000000;0.854359;-0.168604;1.000000;1.000000;0.000000;-0.854359;-0.168604;
1.111500;0.854309;-0.168375;1.000000;0.854309;-0.168375;1.000000;1.000000;0.000000;-0.854309;-0.168375;
1.111507;0.854259;-0.168145;1.000000;0.854259;-0.168145;1.000000;1.000000;0.000000;-0.854259;-0.168145;
1.111513;0.854210;-0.167915;1.000000;0.854210;-0.167915;1.000000;1.000000;0.000000;-0.854210;-0.167915;
1.111520;0.854160;-0.167686;1.000000;0.854160;-0.167686;1.000000;1.000000;0.000000;-0.854160;-0.167686;
1.111527;0.854110;-0.167456;1.000000;0.854110;-0.167456;1.000000;1.000000;0.000000;-0.854110;-0.167456;
1.111534;0.854061;-0.167226;1.000000;0.854061;-0.167226;1.000000;1.000000;0.000000;-0.854061;-0.167226;
1.111541;0.854011;-0.166996;1.000000;0.854011;-0.166996;1.000000;1.000000;0.000000;-0.854011;-0.166996;
1.111548;0.853961;-0.166767;1.000000;0.853961;-0.166767;1.000000;1.000000;0.000000;-0.853961;-0.166767;
1.111554;0.853912;-0.166537;1.000000;0.853912;-0.166537;1.000000;1.000000;0.000000;-0.853912;-0.166537;
1.111561;0.853862;-0.166307;1.000000;0.853862;-0.166307;1.000000;1.000000;0.000000;-0.853862;-0.166307;
1.111568;0.853812;-0.166077;1.000000;0.853812;-0.166077;1.000000;1.000000;0.000000;-0.853812;-0.166077;
1.111575;0.853763;-0.165847;1.000000;0.853763;-0.165847;1.000000;1.000000;0.000000;-0.853763;-0.165847;
1.111582;0.853713;-0.165617;1.000000;0.853713;-0.165617;1.000000;1.000000;0.000000;-0.853713;-0.165617;
1.111589;0.853663;-0.165387;1.000000;0.853663;-0.165387;1.000000;1.000000;0.000000;-0.853663;-0.165387;
1.111595;0.853613;-0.165157;1.000000;0.853613;-0.165157;1.000000;1.000000;0.000000;-0.853613;-0.165157;
1.111602;0.853564;-0.164927;1.000000;0.853564;-0.164927;1.000000;1.000000;0.000000;-0.853564;-0.164927;
1.111609;0.853514;-0.164697;1.000000;0.853514;-0.164697;1.000000;1.000000;0.000000;-0.853514;-0.164697;
1.111616;0.853464;-0.164467;1.000000;0.853464;-0.164467;1.000000;1.000000;0.000000;-0.853464;-0.164467;
1.111623;0.853415;-0.164237;1.000000;0.853415;-0.164237;1.000000;1.000000;0.000000;-0.853415;-0.164237;
1.111630;0.853365;-0.164007;1.000000;0.853365;-0.164007;1.000000;1.000000;0.000000;-0.853365;-0.164007;
1.111637;0.853315;-0.163777;1.000000;0.853315;-0.163777;1.000000;1.000000;0.000000;-0.853315;-0.163777;
1.111643;0.853265;-0.163547;1.000000;0.853265;-0.163547;1.000000;1.000000;0.000000;-0.853265;-0.163547;
1.111650;0.853216;-0.163317;1.000000;0.853216;-0.163317;1.000000;1.000000;0.000000;-0.853216;-0.163317;
1.111657;0.853166;-0.163087;1.000000;0.853166;-0.163087;1.000000;1.000000;0.000000;-0.853166;-0.163087;
1.111664;0.853116;-0.162857;1.000000;0.853116;-0.162857;1.000000;1.000000;0.000000;-0.853116;-0.162857;
1.111671;0.853066;-0.162627;1.000000;0.853066;-0.162627;1.000000;1.000000;0.000000;-0.853066;-0.162627;
1.111678;0.853017;-0.162397;1.000000;0.853017;-0.162397;1.000000;1.000000;0.000000;-0.853017;-0.162397;
1.111684;0.852967;-0.162167;1.000000;0.852967;-0.162167;1.000000;1.000000;0.000000;-0.852967;-0.162167;
1.111691;0.852917;-0.161937;1.000000;0.852917;-0.161937;1.000000;1.000000;0.000000;-0.852917;-0.161937;
1.111698;0.852867;-0.161707;1.000000;0.852867;-0.161707;1.000000;1.000000;0.000000;-0.852867;-0.161707;
1.111705;0.852818;-0.161477;1.000000;0.852818;-0.161477;1.000000;1.000000;0.000000;-0.852818;-0.161477;
1.111712;0.852768;-0.161247;1.000000;0.852768;-0.161247;1.000000;1.000000;0.000000;-0.852768;-0.161247;
1.111719;0.852718;-0.161016;1.000000;0.852718;-0.161016;1.000000;1.000000;0.000000;-0.852718;-0.161016;
1.111726;0.852668;-0.160786;1.000000;0.852668;-0.160786;1.000000;1.000000;0.000000;-0.852668;-0.160786;
1.111732;0.852618;-0.160556;1.000000;0.852618;-0.160556;1.000000;1.000000;0.000000;-0.852618;-0.160556;
1.111739;0.852569;-0.160326;1.000000;0.852569;-0.160326;1.000000;1.000000;0.000000;-0.852569;-0.160326;
1.111746;0.852519;-0.160096;1.000000;0.852519;-0.160096;1.000000;1.000000;0.000000;-0.852519;-0.160096;
1.111753;0.852469;-0.159866;1.000000;0.852469;-0.159866;1.000000;1.000000;0.000000;-0.852469;-0.159866;
1.111760;0.852419;-0.159635;1.000000;0.852419;-0.159635;1.000000;1.000000;0.000000;-0.852419;-0.159635;
1.111767;0.852369;-0.159405;1.000000;0.852369;-0.159405;1.000000;1.000000;0.000000;-0.852369;-0.159405;
1.111773;0.852320;-0.159175;1.000000;0.852320;-0.159175;1.000000;1.000000;0.000000;-0.852320;-0.159175;
1.111780;0.852270;-0.158945;1.000000;0.852270;-0.158945;1.000000;1.000000;0.000000;-0.852270;-0.158945;
1.111787;0.852220;-0.158715;1.000000;0.852220;-0.158715;1.000000;1.000000;0.000000;-0.852220;-0.158715;
1.111794;0.852170;-0.158485;1.000000;0.852170;-0.158485;1.000000;1.000000;0.000000;-0.852170;-0.158485;
1.111801;0.852120;-0.158254;1.000000;0.852120;-0.158254;1.000000;1.000000;0.000000;-0.852120;-0.158254;
1.111808;0.852071;-0.158024;1.000000;0.852071;-0.158024;1.000000;1.000000;0.000000;-0.852071;-0.158024;
1.111814;0.852021;-0.157794;1.000000;0.852021;-0.157794;1.000000;1.000000;0.000000;-0.852021;-0.157794;
1.111821;0.851971;-0.157564;1.000000;0.851971;-0.157564;1.000000;1.000000;0.000000;-0.851971;-0.157564;
1.111828;0.851921;-0.157334;1.000000;0.851921;-0.157334;1.000000;1.000000;0.000000;-0.851921;-0.157334;
1.111835;0.851871;-0.157104;1.000000;0.851871;-0.157104;1.000000;1.000000;0.000000;-0.851871;-0.157104;
1.111842;0.851821;-0.156873;1.000000;0.851821;-0.156873;1.000000;1.000000;0.000000;-0.851821;-0.156873;
1.111849;0.851772;-0.156643;1.000000;0.851772;-0.156643;1.000000;1.000000;0.000000;-0.851772;-0.156643;
1.111856;0.851722;-0.156413;1.000000;0.851722;-0.156413;1.000000;1.000000;0.000000;-0.851722;-0.156413;
1.111862;0.851672;-0.156183;1.000000;0.851672;-0.156183;1.000000;1.000000;0.000000;-0.851672;-0.156183;
1.111869;0.851622;-0.155953;1.000000;0.851622;-0.155953;1.000000;1.000000;0.000000;-0.851622;-0.155953;
1.111876;0.851572;-0.155723;1.000000;0.851572;-0.155723;1.000000;1.000000;0.000000;-0.851572;-0.155723;
1.111883;0.851522;-0.155492;1.000000;0.851522;-0.155492;1.000000;1.000000;0.000000;-0.851522;-0.155492;
1.111890;0.851472;-0.155262;1.000000;0.851472;-0.155262;1.000000;1.000000;0.000000;-0.851472;-0.155262;
1.111897;0.851422;-0.155032;1.000000;0.851422;-0.155032;1.000000;1.000000;0.000000;-0.851422;-0.155032;
1.111903;0.851373;-0.154802;1.000000;0.851373;-0.154802;1.000000;1.000000;0.000000;-0.851373;-0.154802;
1.111910;0.851323;-0.154572;1.000000;0.851323;-0.154572;1.000000;1.000000;0.000000;-0.851323;-0.154572;
1.111917;0.851273;-0.154342;1.000000;0.851273;-0.154342;1.000000;1.000000;0.000000;-0.851273;-0.154342;
1.111924;0.851223;-0.154112;1.000000;0.851223;-0.154112;1.000000;1.000000;0.000000;-0.851223;-0.154112;
1.111931;0.851173;-0.153882;1.000000;0.851173;-0.153882;1.000000;1.000000;0.000000;-0.851173;-0.153882;
1.111938;0.851123;-0.153651;1.000000;0.851123;-0.153651;1.000000;1.000000;0.000000;-0.851123;-0.153651;
1.111945;0.851073;-0.153421;1.000000;0.851073;-0.153421;1.000000;1.000000;0.000000;-0.851073;-0.153421;
1.111951;0.851023;-0.153191;1.000000;0.851023;-0.153191;1.000000;1.000000;0.000000;-0.851023;-0.153191;
1.111958;0.850973;-0.152961;1.000000;0.850973;-0.152961;1.000000;1.000000;0.000000;-0.850973;-0.152961;
1.111965;0.850923;-0.152731;1.000000;0.850923;-0.152731;1.000000;1.000000;0.000000;-0.850923;-0.152731;
1.111972;0.850874;-0.152501;1.000000;0.850874;-0.152501;1.000000;1.000000;0.000000;-0.850874;-0.152501;
1.111979;0.850824;-0.152271;1.000000;0.850824;-0.152271;1.000000;1.000000;0.000000;-0.850824;-0.152271;
1.111992;0.850724;-0.151811;1.000000;0.850724;-0.151811;1.000000;1.000000;0.000000;-0.850724;-0.151811;
1.112004;0.850637;-0.151409;1.000000;0.850637;-0.151409;1.000000;1.000000;0.000000;-0.850637;-0.151409;
1.112016;0.850549;-0.151007;1.000000;0.850549;-0.151007;1.000000;1.000000;0.000000;-0.850549;-0.151007;
1.112028;0.850462;-0.150606;1.000000;0.850462;-0.150606;1.000000;1.000000;0.000000;-0.850462;-0.150606;
1.112040;0.850375;-0.150204;1.000000;0.850375;-0.150204;1.000000;1.000000;0.000000;-0.850375;-0.150204;
1.112052;0.850287;-0.149802;1.000000;0.850287;-0.149802;1.000000;1.000000;0.000000;-0.850287;-0.149802;
1.112064;0.850200;-0.149401;1.000000;0.850200;-0.149401;1.000000;1.000000;0.000000;-0.850200;-0.149401;
1.112076;0.850113;-0.148999;1.000000;0.850113;-0.148999;1.000000;1.000000;0.000000;-0.850113;-0.148999;
1.112088;0.850025;-0.148597;1.000000;0.850025;-0.148597;1.000000;1.000000;0.000000;-0.850025;-0.148597;
1.112100;0.849938;-0.148196;1.000000;0.849938;-0.148196;1.000000;1.000000;0.000000;-0.849938;-0.148196;
1.112112;0.849851;-0.147795;1.000000;0.849851;-0.147795;1.000000;1.000000;0.000000;-0.849851;-0.147795;
1.112124;0.849763;-0.147393;1.000000;0.849763;-0.147393;1.000000;1.000000;0.000000;-0.849763;-0.147393;
1.112136;0.849676;-0.146992;1.000000;0.849676;-0.146992;1.000000;1.000000;0.000000;-0.849676;-0.146992;
1.112148;0.849589;-0.146591;1.000000;0.849589;-0.146591;1.000000;1.000000;0.000000;-0.849589;-0.146591;
1.112160;0.849501;-0.146189;1.000000;0.849501;-0.146189;1.000000;1.000000;0.000000;-0.849501;-0.146189;
1.112172;0.849414;-0.145788;1.000000;0.849414;-0.145788;1.000000;1.000000;0.000000;-0.849414;-0.145788;
1.112184;0.849326;-0.145387;1.000000;0.849326;-0.145387;1.000000;1.000000;0.000000;-0.849326;-0.145387;
1.112196;0.849239;-0.144986;1.000000;0.849239;-0.144986;1.000000;1.000000;0.000000;-0.849239;-0.144986;
1.112208;0.849151;-0.144585;1.000000;0.849151;-0.144585;1.000000;1.000000;0.000000;-0.849151;-0.144585;
1.112220;0.849064;-0.144184;1.000000;0.849064;-0.144184;1.000000;1.000000;0.000000;-0.849064;-0.144184;
1.112232;0.848976;-0.143783;1.000000;0.848976;-0.143783;1.000000;1.000000;0.000000;-0.848976;-0.143783;
1.112244;0.848889;-0.143383;1.000000;0.848889;-0.143383;1.000000;1.000000;0.000000;-0.848889;-0.143383;
1.112255;0.848801;-0.142982;1.000000;0.848801;-0.142982;1.000000;1.000000;0.000000;-0.848801;-0.142982;
1.112267;0.848714;-0.142581;1.000000;0.848714;-0.142581;1.000000;1.000000;0.000000;-0.848714;-0.142581;
1.112279;0.848626;-0.142181;1.000000;0.848626;-0.142181;1.000000;1.000000;0.000000;-0.848626;-0.142181;
1.112291;0.848539;-0.141780;1.000000;0.848539;-0.141780;1.000000;1.000000;0.000000;-0.848539;-0.141780;
1.112303;0.848451;-0.141380;1.000000;0.848451;-0.141380;1.000000;1.000000;0.000000;-0.848451;-0.141380;
1.112315;0.848364;-0.140979;1.000000;0.848364;-0.140979;1.000000;1.000000;0.000000;-0.848364;-0.140979;
1.112327;0.848276;-0.140579;1.000000;0.848276;-0.140579;1.000000;1.000000;0.000000;-0.848276;-0.140579;
1.112339;0.848188;-0.140179;1.000000;0.848188;-0.140179;1.000000;1.000000;0.000000;-0.848188;-0.140179;
1.112351;0.848101;-0.139779;1.000000;0.848101;-0.139779;1.000000;1.000000;0.000000;-0.848101;-0.139779;
1.112363;0.848013;-0.139379;1.000000;0.848013;-0.139379;1.000000;1.000000;0.000000;-0.848013;-0.139379;
1.112375;0.847926;-0.138979;1.000000;0.847926;-0.138979;1.000000;1.000000;0.000000;-0.847926;-0.138979;
1.112387;0.847838;-0.138579;1.000000;0.847838;-0.138579;1.000000;1.000000;0.000000;-0.847838;-0.138579;
1.112399;0.847750;-0.138179;1.000000;0.847750;-0.138179;1.000000;1.000000;0.000000;-0.847750;-0.138179;
1.112411;0.847663;-0.137779;1.000000;0.847663;-0.137779;1.000000;1.000000;0.000000;-0.847663;-0.137779;
1.112423;0.847575;-0.137380;1.000000;0.847575;-0.137380;1.000000;1.000000;0.000000;-0.847575;-0.137380;
1.112435;0.847487;-0.136980;1.000000;0.847487;-0.136980;1.000000;1.000000;0.000000;-0.847487;-0.136980;
1.112447;0.847399;-0.136581;1.000000;0.847399;-0.136581;1.000000;1.000000;0.000000;-0.847399;-0.136581;
1.112459;0.847312;-0.136182;1.000000;0.847312;-0.136182;1.000000;1.000000;0.000000;-0.847312;-0.136182;
1.112471;0.847224;-0.135782;1.000000;0.847224;-0.135782;1.000000;1.000000;0.000000;-0.847224;-0.135782;
1.112483;0.847136;-0.135383;1.000000;0.847136;-0.135383;1.000000;1.000000;0.000000;-0.847136;-0.135383;
1.112495;0.847048;-0.134984;1.000000;0.847048;-0.134984;1.000000;1.000000;0.000000;-0.847048;-0.134984;
1.112507;0.846961;-0.134585;1.000000;0.846961;-0.134585;1.000000;1.000000;0.000000;-0.846961;-0.134585;
1.112519;0.846873;-0.134186;1.000000;0.846873;-0.134186;1.000000;1.000000;0.000000;-0.846873;-0.134186;
1.112530;0.846785;-0.133788;1.000000;0.846785;-0.133788;1.000000;1.000000;0.000000;-0.846785;-0.133788;
1.112542;0.846697;-0.133389;1.000000;0.846697;-0.133389;1.000000;1.000000;0.000000;-0.846697;-0.133389;
1.112554;0.846609;-0.132990;1.000000;0.846609;-0.132990;1.000000;1.000000;0.000000;-0.846609;-0.132990;
1.112566;0.846522;-0.132592;1.000000;0.846522;-0.132592;1.000000;1.000000;0.000000;-0.846522;-0.132592;
1.112578;0.846434;-0.132193;1.000000;0.846434;-0.132193;1.000000;1.000000;0.000000;-0.846434;-0.132193;
1.112590;0.846346;-0.131795;1.000000;0.846346;-0.131795;1.000000;1.000000;0.000000;-0.846346;-0.131795;
1.112602;0.846258;-0.131397;1.000000;0.846258;-0.131397;1.000000;1.000000;0.000000;-0.846258;-0.131397;
1.112614;0.846170;-0.130999;1.000000;0.846170;-0.130999;1.000000;1.000000;0.000000;-0.846170;-0.130999;
1.112626;0.846082;-0.130601;1.000000;0.846082;-0.130601;1.000000;1.000000;0.000000;-0.846082;-0.130601;
1.112638;0.845994;-0.130203;1.000000;0.845994;-0.130203;1.000000;1.000000;0.000000;-0.845994;-0.130203;
1.112650;0.845906;-0.129805;1.000000;0.845906;-0.129805;1.000000;1.000000;0.000000;-0.845906;-0.129805;
1.112662;0.845818;-0.129408;1.000000;0.845818;-0.129408;1.000000;1.000000;0.000000;-0.845818;-0.129408;
1.112674;0.845730;-0.129010;1.000000;0.845730;-0.129010;1.000000;1.000000;0.000000;-0.845730;-0.129010;
1.112686;0.845642;-0.128613;1.000000;0.845642;-0.128613;1.000000;1.000000;0.000000;-0.845642;-0.128613;
1.112698;0.845554;-0.128216;1.000000;0.845554;-0.128216;1.000000;1.000000;0.000000;-0.845554;-0.128216;
1.112710;0.845466;-0.127818;1.000000;0.845466;-0.127818;1.000000;1.000000;0.000000;-0.845466;-0.127818;
1.112722;0.845378;-0.127421;1.000000;0.845378;-0.127421;1.000000;1.000000;0.000000;-0.845378;-0.127421;
1.112734;0.845290;-0.127024;1.000000;0.845290;-0.127024;1.000000;1.000000;0.000000;-0.845290;-0.127024;
1.112746;0.845202;-0.126627;1.000000;0.845202;-0.126627;1.000000;1.000000;0.000000;-0.845202;-0.126627;
1.112758;0.845114;-0.126231;1.000000;0.845114;-0.126231;1.000000;1.000000;0.000000;-0.845114;-0.126231;
1.112770;0.845026;-0.125834;1.000000;0.845026;-0.125834;1.000000;1.000000;0.000000;-0.845026;-0.125834;
1.112782;0.844938;-0.125438;1.000000;0.844938;-0.125438;1.000000;1.000000;0.000000;-0.844938;-0.125438;
1.112794;0.844850;-0.125041;1.000000;0.844850;-0.125041;1.000000;1.000000;0.000000;-0.844850;-0.125041;
1.112805;0.844762;-0.124645;1.000000;0.844762;-0.124645;1.000000;1.000000;0.000000;-0.844762;-0.124645;
1.112817;0.844674;-0.124249;1.000000;0.844674;-0.124249;1.000000;1.000000;0.000000;-0.844674;-0.124249;
1.112829;0.844585;-0.123853;1.000000;0.844585;-0.123853;1.000000;1.000000;0.000000;-0.844585;-0.123853;
1.112841;0.844497;-0.123457;1.000000;0.844497;-0.123457;1.000000;1.000000;0.000000;-0.844497;-0.123457;
1.112853;0.844409;-0.123061;1.000000;0.844409;-0.123061;1.000000;1.000000;0.000000;-0.844409;-0.123061;
1.112865;0.844321;-0.122665;1.000000;0.844321;-0.122665;1.000000;1.000000;0.000000;-0.844321;-0.122665;
1.112877;0.844233;-0.122270;1.000000;0.844233;-0.122270;1.000000;1.000000;0.000000;-0.844233;-0.122270;
1.112889;0.844145;-0.121874;1.000000;0.844145;-0.121874;1.000000;1.000000;0.000000;-0.844145;-0.121874;
1.112901;0.844056;-0.121479;1.000000;0.844056;-0.121479;1.000000;1.000000;0.000000;-0.844056;-0.121479;
1.112913;0.843968;-0.121084;1.000000;0.843968;-0.121084;1.000000;1.000000;0.000000;-0.843968;-0.121084;
1.112937;0.843792;-0.120294;1.000000;0.843792;-0.120294;1.000000;1.000000;0.000000;-0.843792;-0.120294;
1.112958;0.843636;-0.119600;1.000000;0.843636;-0.119600;1.000000;1.000000;0.000000;-0.843636;-0.119600;
1.112979;0.843481;-0.118907;1.000000;0.843481;-0.118907;1.000000;1.000000;0.000000;-0.843481;-0.118907;
1.113000;0.843326;-0.118214;1.000000;0.843326;-0.118214;1.000000;1.000000;0.000000;-0.843326;-0.118214;
1.113021;0.843171;-0.117521;1.000000;0.843171;-0.117521;1.000000;1.000000;0.000000;-0.843171;-0.117521;
1.113042;0.843015;-0.116829;1.000000;0.843015;-0.116829;1.000000;1.000000;0.000000;-0.843015;-0.116829;
1.113063;0.842860;-0.116137;1.000000;0.842860;-0.116137;1.000000;1.000000;0.000000;-0.842860;-0.116137;
1.113084;0.842704;-0.115446;1.000000;0.842704;-0.115446;1.000000;1.000000;0.000000;-0.842704;-0.115446;
1.113105;0.842549;-0.114755;1.000000;0.842549;-0.114755;1.000000;1.000000;0.000000;-0.842549;-0.114755;
1.113126;0.842393;-0.114064;1.000000;0.842393;-0.114064;1.000000;1.000000;0.000000;-0.842393;-0.114064;
1.113147;0.842238;-0.113374;1.000000;0.842238;-0.113374;1.000000;1.000000;0.000000;-0.842238;-0.113374;
1.113168;0.842082;-0.112685;1.000000;0.842082;-0.112685;1.000000;1.000000;0.000000;-0.842082;-0.112685;
1.113189;0.841927;-0.111995;1.000000;0.841927;-0.111995;1.000000;1.000000;0.000000;-0.841927;-0.111995;
1.113210;0.841771;-0.111306;1.000000;0.841771;-0.111306;1.000000;1.000000;0.000000;-0.841771;-0.111306;
1.113231;0.841615;-0.110618;1.000000;0.841615;-0.110618;1.000000;1.000000;0.000000;-0.841615;-0.110618;
1.113252;0.841459;-0.109930;1.000000;0.841459;-0.109930;1.000000;1.000000;0.000000;-0.841459;-0.109930;
1.113273;0.841303;-0.109242;1.000000;0.841303;-0.109242;1.000000;1.000000;0.000000;-0.841303;-0.109242;
1.113294;0.841148;-0.108555;1.000000;0.841148;-0.108555;1.000000;1.000000;0.000000;-0.841148;-0.108555;
1.113315;0.840992;-0.107869;1.000000;0.840992;-0.107869;1.000000;1.000000;0.000000;-0.840992;-0.107869;
1.113336;0.840836;-0.107182;1.000000;0.840836;-0.107182;1.000000;1.000000;0.000000;-0.840836;-0.107182;
1.113357;0.840680;-0.106496;1.000000;0.840680;-0.106496;1.000000;1.000000;0.000000;-0.840680;-0.106496;
1.113378;0.840524;-0.105811;1.000000;0.840524;-0.105811;1.000000;1.000000;0.000000;-0.840524;-0.105811;
1.113399;0.840368;-0.105126;1.000000;0.840368;-0.105126;1.000000;1.000000;0.000000;-0.840368;-0.105126;
1.113420;0.840212;-0.104442;1.000000;0.840212;-0.104442;1.000000;1.000000;0.000000;-0.840212;-0.104442;
1.113441;0.840055;-0.103758;1.000000;0.840055;-0.103758;1.000000;1.000000;0.000000;-0.840055;-0.103758;
1.113462;0.839899;-0.103074;1.000000;0.839899;-0.103074;1.000000;1.000000;0.000000;-0.839899;-0.103074;
1.113483;0.839743;-0.102391;1.000000;0.839743;-0.102391;1.000000;1.000000;0.000000;-0.839743;-0.102391;
1.113504;0.839587;-0.101708;1.000000;0.839587;-0.101708;1.000000;1.000000;0.000000;-0.839587;-0.101708;
1.113525;0.839430;-0.101026;1.000000;0.839430;-0.101026;1.000000;1.000000;0.000000;-0.839430;-0.101026;
1.113546;0.839274;-0.100344;1.000000;0.839274;-0.100344;1.000000;1.000000;0.000000;-0.839274;-0.100344;
1.113567;0.839118;-0.099663;1.000000;0.839118;-0.099663;1.000000;1.000000;0.000000;-0.839118;-0.099663;
1.113588;0.838961;-0.098982;1.000000;0.838961;-0.098982;1.000000;1.000000;0.000000;-0.838961;-0.098982;
1.113609;0.838805;-0.098302;1.000000;0.838805;-0.098302;1.000000;1.000000;0.000000;-0.838805;-0.098302;
1.113631;0.838648;-0.097622;1.000000;0.838648;-0.097622;1.000000;1.000000;0.000000;-0.838648;-0.097622;
1.113652;0.838491;-0.096942;1.000000;0.838491;-0.096942;1.000000;1.000000;0.000000;-0.838491;-0.096942;
1.113673;0.838335;-0.096263;1.000000;0.838335;-0.096263;1.000000;1.000000;0.000000;-0.838335;-0.096263;
1.113694;0.838178;-0.095585;1.000000;0.838178;-0.095585;1.000000;1.000000;0.000000;-0.838178;-0.095585;
1.113715;0.838021;-0.094907;1.000000;0.838021;-0.094907;1.000000;1.000000;0.000000;-0.838021;-0.094907;
1.113736;0.837865;-0.094229;1.000000;0.837865;-0.094229;1.000000;1.000000;0.000000;-0.837865;-0.094229;
1.113757;0.837708;-0.093552;1.000000;0.837708;-0.093552;1.000000;1.000000;0.000000;-0.837708;-0.093552;
1.113778;0.837551;-0.092875;1.000000;0.837551;-0.092875;1.000000;1.000000;0.000000;-0.837551;-0.092875;
1.113799;0.837394;-0.092199;1.000000;0.837394;-0.092199;1.000000;1.000000;0.000000;-0.837394;-0.092199;
1.113820;0.837237;-0.091523;1.000000;0.837237;-0.091523;1.000000;1.000000;0.000000;-0.837237;-0.091523;
1.113841;0.837080;-0.090848;1.000000;0.837080;-0.090848;1.000000;1.000000;0.000000;-0.837080;-0.090848;
1.113862;0.836923;-0.090173;1.000000;0.836923;-0.090173;1.000000;1.000000;0.000000;-0.836923;-0.090173;
1.113883;0.836766;-0.089499;1.000000;0.836766;-0.089499;1.000000;1.000000;0.000000;-0.836766;-0.089499;
1.113925;0.836452;-0.088152;1.000000;0.836452;-0.088152;1.000000;1.000000;0.000000;-0.836452;-0.088152;
1.113962;0.836173;-0.086959;1.000000;0.836173;-0.086959;1.000000;1.000000;0.000000;-0.836173;-0.086959;
1.113999;0.835894;-0.085768;1.000000;0.835894;-0.085768;1.000000;1.000000;0.000000;-0.835894;-0.085768;
1.114037;0.835615;-0.084578;1.000000;0.835615;-0.084578;1.000000;1.000000;0.000000;-0.835615;-0.084578;
1.114074;0.835336;-0.083390;1.000000;0.835336;-0.083390;1.000000;1.000000;0.000000;-0.835336;-0.083390;
1.114111;0.835056;-0.082203;1.000000;0.835056;-0.082203;1.000000;1.000000;0.000000;-0.835056;-0.082203;
1.114148;0.834777;-0.081018;1.000000;0.834777;-0.081018;1.000000;1.000000;0.000000;-0.834777;-0.081018;
1.114186;0.834497;-0.079834;1.000000;0.834497;-0.079834;1.000000;1.000000;0.000000;-0.834497;-0.079834;
1.114223;0.834217;-0.078652;1.000000;0.834217;-0.078652;1.000000;1.000000;0.000000;-0.834217;-0.078652;
1.114260;0.833937;-0.077471;1.000000;0.833937;-0.077471;1.000000;1.000000;0.000000;-0.833937;-0.077471;
1.114298;0.833657;-0.076292;1.000000;0.833657;-0.076292;1.000000;1.000000;0.000000;-0.833657;-0.076292;
1.114335;0.833377;-0.075114;1.000000;0.833377;-0.075114;1.000000;1.000000;0.000000;-0.833377;-0.075114;
1.114372;0.833097;-0.073938;1.000000;0.833097;-0.073938;1.000000;1.000000;0.000000;-0.833097;-0.073938;
1.114409;0.832816;-0.072763;1.000000;0.832816;-0.072763;1.000000;1.000000;0.000000;-0.832816;-0.072763;
1.114447;0.832536;-0.071590;1.000000;0.832536;-0.071590;1.000000;1.000000;0.000000;-0.832536;-0.071590;
1.114484;0.832255;-0.070419;1.000000;0.832255;-0.070419;1.000000;1.000000;0.000000;-0.832255;-0.070419;
