"time","generatorSynchronous.omegaPu.value","generatorSynchronous.UPu","generatorSynchronous.efdPu_in","pss.UpssPu","avr.EfdPu"
5.6,1.000021207598363,0.996759264097144,2.491599984898676,-0.0001002335517406522,2.491599984898676
5.62,1.000021262773274,0.9967218071155842,2.491417535346676,-0.0001074695829880641,2.491417535346676
5.64,1.000021274803378,0.9966840976875028,2.491271624705178,-0.0001145338133121447,2.491271624705178
5.66,1.000021244811847,0.9966462162734214,2.491162689548866,-0.0001213593965655739,2.491162689548866
5.68,1.000021174652108,0.9966082519891174,2.491090555609741,-0.0001278815009617202,2.491090555609741
5.7,1.000021069166476,0.9965703557706594,2.491053082026418,-0.0001340164652889042,2.491053082026418
5.72,1.000020928872788,0.9965325447228851,2.491050059829223,-0.000139754327147373,2.491050059829223
5.74,1.0000207540533,0.9964948217315897,2.491081251134788,-0.0001450959772153166,2.491081251134788
5.76,1.000020551601064,0.9964573520318671,2.491142670492207,-0.0001499701771154255,2.491142670492207
5.78,1.000020318077594,0.9964200531607822,2.491236305978602,-0.0001544124629481772,2.491236305978602
5.8,1.000020062055972,0.996383098824853,2.49135652200717,-0.0001583705702123287,2.49135652200717
5.82,1.000019784882966,0.9963465162535335,2.491502433270483,-0.0001618362885576407,2.491502433270483
5.84,1.000019486694576,0.996310299507411,2.491673761284638,-0.0001648181473737516,2.491673761284638
5.86,1.000019173871693,0.9962745549612384,2.491865811026541,-0.0001673020182374825,2.491865811026541
5.88,1.000018844671638,0.9962392469854001,2.492079744130946,-0.0001692978361034691,2.492079744130946
5.9,1.000018510162727,0.9962045123930228,2.492306527469395,-0.0001708258847464487,2.492306527469395
5.92,1.000018165865163,0.9961702956611296,2.492549816995449,-0.0001718779607246116,2.492549816995449
5.94,1.000017818457479,0.9961366643288304,2.492803825637173,-0.0001724838709472086,2.492803825637173
5.96,1.000017465881716,0.9961035957457777,2.493070307187803,-0.0001726359880801927,2.493070307187803
5.98,1.000017117924919,0.9960711468914067,2.493340048747001,-0.0001724166994589407,2.493340048747001
6,1.000016771642816,0.9960393000754102,2.493615812098462,-0.0001718017321428293,2.493615812098462
6.02,1.000016430738982,0.9960080722911197,2.493893997648532,-0.0001708282017727637,2.493893997648532
6.04,1.000016095870327,0.9959774545475559,2.494173752993515,-0.0001695139620963139,2.494173752993515
6.06,1.000015771925973,0.995947439332726,2.494449787251117,-0.0001679364064985536,2.494449787251117
6.08,1.000015458630284,0.9959180228191238,2.494722315928005,-0.0001660954689506231,2.494722315928005
6.1,1.000015157096719,0.9958892001630393,2.494990073019939,-0.0001640119441388243,2.494990073019939
6.12,1.000014869478668,0.9958609396825809,2.495250182976135,-0.0001617484171057154,2.495250182976135
6.14,1.000014595884437,0.9958332385957606,2.495502481232484,-0.0001593090699486765,2.495502481232484
6.16,1.000014337975145,0.995806060682377,2.495744531239424,-0.0001567535018764448,2.495744531239424
6.18,1.000014095550534,0.9957794013301755,2.495976458223556,-0.0001540832334376617,2.495976458223556
6.2,1.000013869544745,0.9957532199255461,2.496196506570323,-0.0001513516808226323,2.496196506570323
6.22,1.000013659913567,0.9957274987783308,2.496404393319252,-0.0001485754521932318,2.496404393319252
6.24,1.000013466872819,0.9957022142992987,2.49659944761466,-0.0001457807551665886,2.49659944761466
6.26,1.000013290166517,0.995677322802802,2.496781122676125,-0.0001430065522954969,2.496781122676125
6.28,1.000013129661656,0.9956528167696207,2.49694942139669,-0.0001402581171131992,2.49694942139669
6.3,1.000012983810827,0.9956285996840114,2.497104188651282,-0.0001376066524847628,2.497104188651282
6.32,1.000012853083909,0.995604702037054,2.497245495802465,-0.0001350292717117473,2.497245495802465
6.34,1.000012737480902,0.9955811237489575,2.497373342850237,-0.0001325259747941513,2.497373342850237
6.36,1.000012634798374,0.9955577878972786,2.497488625860975,-0.0001301401497379017,2.497488625860975
6.38,1.00001254449813,0.9955346756468693,2.497591563701465,-0.0001278823941873654,2.497591563701465
6.4,1.000012467598871,0.9955118224576219,2.497681742098055,-0.0001257326487951892,2.497681742098055
6.42,1.00001240332026,0.9954892081935327,2.497759626803393,-0.0001236983909446267,2.497759626803393
6.44,1.00001234487352,0.9954666582099468,2.497829269772395,-0.000121844672384202,2.497829269772395
6.46,1.000012296307273,0.9954442765789019,2.497888254541503,-0.0001201326982157929,2.497888254541503
6.48,1.000012257621519,0.9954220632477641,2.497936581110717,-0.0001185624684394029,2.497936581110717
6.5,1.000012224755243,0.9953999445357912,2.497977234023523,-0.0001171458786922179,2.497977234023523
6.52,1.000012196757997,0.9953779031720188,2.498010911788238,-0.0001158857130519634,2.498010911788238
6.54,1.000012175483612,0.9953559727270899,2.49803625197733,-0.000114776541226579,2.49803625197733
6.56,1.000012158282831,0.9953341167577278,2.498055430436786,-0.0001138127542936725,2.498055430436786
6.58,1.000012142611457,0.9953123002731362,2.498070536728012,-0.0001129889657570714,2.498070536728012
6.6,1.000012130586929,0.9952905523352037,2.49807983178851,-0.0001123096585929587,2.49807983178851
6.62,1.000012119110171,0.9952688434933965,2.498086138816736,-0.0001117545622775639,2.498086138816736
6.64,1.000012107266989,0.9952471650435232,2.498090290627285,-0.000111317697213187,2.498090290627285
6.66,1.00001209629069,0.9952255286653785,2.49809116370008,-0.0001110071302585479,2.49809116370008
6.68,1.000012082912969,0.9952039187742675,2.498092076518325,-0.0001107844963180414,2.498092076518325
6.7,1.000012067615809,0.9951823376420338,2.498092539699762,-0.0001106554531558777,2.498092539699762
6.72,1.000012050963376,0.9951607879306197,2.498091980417014,-0.0001106266232488824,2.498091980417014
6.74,1.000012029853931,0.995139272483793,2.498093913542237,-0.0001106437465393892,2.498093913542237
6.76,1.000012005655544,0.9951177900164426,2.498096788785897,-0.0001107307552784679,2.498096788785897
6.78,1.000011978198882,0.9950963427229323,2.498100842283631,-0.0001108823592036103,2.498100842283631
6.8,1.000011945672185,0.9950749484527971,2.498108475096882,-0.0001110485553906845,2.498108475096882
6.82,1.000011909012885,0.9950535979391366,2.498118444880197,-0.0001112552161073861,2.498118444880197
6.84,1.000011867955167,0.9950322995720681,2.498131234533409,-0.0001114883795972021,2.498131234533409
6.86,1.000011821802459,0.9950110753709692,2.498148109497796,-0.0001117114590101489,2.498148109497796
6.88,1.000011770964737,0.9949899123427974,2.498168324979667,-0.0001119459880638697,2.498168324979667
6.9,1.000011715401302,0.9949688271421917,2.498192307591794,-0.0001121721003568812,2.498192307591794
6.92,1.000011655069099,0.9949478373856854,2.498220508586477,-0.0001123687820805265,2.498220508586477
6.94,1.000011589999801,0.9949269300755299,2.498252596000254,-0.0001125514920307124,2.498252596000254
6.96,1.000011520601193,0.994906130332708,2.498288705915947,-0.0001126975965160782,2.498288705915947
6.98,1.000011446997149,0.9948854457711196,2.49832887967137,-0.0001128002201118443,2.49832887967137
7,1.000011369023581,0.9948648662503088,2.498373062508721,-0.0001128684702941395,2.498373062508721
7.02,1.000011287688559,0.9948444236627296,2.498420903265774,-0.0001128809356925945,2.498420903265774
7.04,1.00001120284904,0.9948241134539874,2.498472451772068,-0.0001128406545576391,2.498472451772068
7.06,1.000011114328119,0.9948039299984024,2.498527769652673,-0.0001127513843465545,2.498527769652673
7.08,1.000011023792132,0.9947839086562251,2.498585890372628,-0.0001125971460170451,2.498585890372628
7.1,1.000010930512548,0.9947640339295871,2.498647236506699,-0.000112384925699346,2.498647236506699
7.12,1.000010834659615,0.9947443081411078,2.498711682204629,-0.0001121144609737403,2.498711682204629
7.14,1.000010737894748,0.9947247563506157,2.498778045687361,-0.0001117808475360037,2.498778045687361
7.16,1.000010639359724,0.994705365571155,2.498846937416176,-0.0001113866187592871,2.498846937416176
7.18,1.000010539541452,0.9946861408264301,2.498917964189787,-0.0001109327287460665,2.498917964189787
7.2,1.000010439734475,0.9946670955172451,2.498990080601614,-0.0001104217141752091,2.498990080601614
7.22,1.000010339178787,0.9946482217310902,2.499063900393796,-0.0001098520858016918,2.499063900393796
7.24,1.000010238613816,0.9946295238548938,2.499138763666625,-0.0001092285295133469,2.499138763666625
7.26,1.000010138833598,0.9946110066009189,2.499213961787928,-0.0001085560772430569,2.499213961787928
7.28,1.000010039256878,0.9945926664701126,2.499290013494862,-0.0001078310454854336,2.499290013494862
7.3,1.000009940789729,0.9945745044694821,2.499366030255465,-0.0001070633346123492,2.499366030255465
7.32,1.000009843715406,0.9945565208942309,2.499441734296368,-0.0001062560396848371,2.499441734296368
7.34,1.000009747665279,0.9945387152950548,2.499517487113353,-0.0001054051327733657,2.499517487113353
7.36,1.000009653583867,0.9945210828201358,2.499592259883689,-0.0001045263112745868,2.499592259883689
7.38,1.000009561342442,0.9945036240993945,2.499666192826101,-0.0001036174357837553,2.499666192826101
7.4,1.000009470772522,0.9944863399659984,2.499739469459852,-0.0001026757062305842,2.499739469459852
7.42,1.000009382707127,0.9944692178678104,2.499811044734464,-0.0001017222240561781,2.499811044734464
7.44,1.000009296785286,0.9944522632061008,2.499881371497136,-0.0001007478454651379,2.499881371497136
7.46,1.000009213038123,0.9944354743690158,2.49995039271068,-9.975431132499017e-05,2.49995039271068
7.48,1.000009131885109,0.9944188358150257,2.500017433887169,-9.876009511496054e-05,2.500017433887169
7.5,1.000009053109917,0.9944023555212497,2.500082842868975,-9.775566981733825e-05,2.500082842868975
7.52,1.000008976744833,0.994386028248304,2.500146504389644,-9.674582038637729e-05,2.500146504389644
7.54,1.000008902876951,0.9943698399057199,2.500208107510044,-9.574345456416368e-05,2.500208107510044
7.56,1.000008831455266,0.9943537987081826,2.500267834322552,-9.474101331026854e-05,2.500267834322552
7.58,1.000008762252654,0.9943378889322817,2.500325681384819,-9.374815908304789e-05,2.500325681384819
7.6,1.000008695021522,0.9943220934420363,2.500381644944278,-9.277542511290844e-05,2.500381644944278
7.62,1.000008629942234,0.9943064246849147,2.500435727734557,-9.181513826841069e-05,2.500435727734557
7.64,1.00000856701479,0.9942908826402899,2.500487929755657,-9.086729854990638e-05,2.500487929755657
7.66,1.000008506239189,0.9942754672877019,2.500538251007579,-8.993190595740351e-05,2.500538251007579
7.68,1.000008447615433,0.9942601786068568,2.500586691490321,-8.900896049053521e-05,2.500586691490321
7.7,1.000008390065618,0.9942449828920015,2.500633873530155,-8.811021265530696e-05,2.500633873530155
7.72,1.000008334023027,0.9942298936669397,2.500679546970997,-8.723093910886651e-05,2.500679546970997
7.74,1.000008279715579,0.9942149180361339,2.500723580225616,-8.636865527531618e-05,2.500723580225616
7.76,1.000008227143271,0.9942000559812999,2.500765973294012,-8.552336115501724e-05,2.500765973294012
7.78,1.000008176306105,0.9941853074842976,2.500806726176187,-8.469505674797175e-05,2.500806726176187
7.8,1.000008126964458,0.9941706666092246,2.500846009417578,-8.388469415060809e-05,2.500846009417578
7.82,1.000008077434159,0.9941560917466579,2.500885021692602,-8.30989651516978e-05,2.500885021692602
7.84,1.000008029014848,0.9941416149789223,2.50092283800999,-8.233270584203918e-05,2.50092283800999
7.86,1.000007981706524,0.994127236290144,2.500959458369744,-8.158591622127627e-05,2.500959458369744
7.88,1.000007935509187,0.9941129556645648,2.500994882771863,-8.08585962897661e-05,2.500994882771863
7.9,1.000007890422837,0.9940987730865424,2.501029111216345,-8.015074604750955e-05,2.501029111216345
7.92,1.000007845593094,0.9940846737347444,2.501062880888983,-7.945922500972855e-05,2.501062880888983
7.94,1.000007800451693,0.9940706477485775,2.501096682104817,-7.878194438633876e-05,2.501096682104817
7.96,1.000007755821845,0.9940567093803506,2.501129804574164,-7.812193008129259e-05,2.501129804574164
7.98,1.000007711703548,0.9940428586162124,2.501162248297025,-7.747918209459698e-05,2.501162248297025
8,1.000007668096802,0.9940290954424055,2.5011940132734,-7.685370042660928e-05,2.5011940132734
8.02,1.000007625001609,0.9940154198452692,2.501225099503289,-7.624548507697063e-05,2.501225099503289
8.039999999999999,1.000007581314286,0.9940018188482114,2.501256613570702,-7.564252555960019e-05,2.501256613570702
8.06,1.000007537473092,0.9939882975872294,2.501288116062839,-7.504959111103587e-05,2.501288116062839
8.08,1.000007493715208,0.9939748588357038,2.501319369177211,-7.44692627594897e-05,2.501319369177211
8.1,1.000007450040633,0.9939615025812075,2.501350372913816,-7.390154050424382e-05,2.501350372913816
8.119999999999999,1.000007406449367,0.9939482288113972,2.501381127272655,-7.334642434566002e-05,2.501381127272655
8.140000000000001,1.000007362391166,0.9939350345160671,2.5014123162575,-7.279128359293278e-05,2.5014123162575
8.16,1.000007317945349,0.9939219201163645,2.501443841268418,-7.223793897472562e-05,2.501443841268418
8.18,1.000007273310305,0.9939088866818422,2.501475455689003,-7.169094446513513e-05,2.501475455689003
8.199999999999999,1.000007228486034,0.993895934201076,2.501507159519254,-7.115030006452398e-05,2.501507159519254
8.220000000000001,1.000007183472535,0.9938830626627178,2.501538952759172,-7.061600577289715e-05,2.501538952759172
8.24,1.00000713818051,0.9938702735844208,2.501571066028748,-7.008004904188669e-05,2.501571066028748
8.26,1.00000709259667,0.9938575671829842,2.501603533646386,-6.954123753014692e-05,2.501603533646386
8.279999999999999,1.000007046770975,0.9938449425922472,2.50163622658724,-6.900405401343707e-05,2.50163622658724
8.300000000000001,1.000007000703424,0.993832399801423,2.501669144851309,-6.84684984917569e-05,2.501669144851309
8.32,1.000006954394019,0.9938199387997985,2.501702288438592,-6.793457096546064e-05,2.501702288438592
8.34,1.000006907945137,0.9938075616886907,2.50173567657397,-6.739744074098675e-05,2.50173567657397
8.359999999999999,1.000006861414128,0.9937952696408369,2.501769320026605,-6.685440181828945e-05,2.501769320026605
8.380000000000001,1.000006814715194,0.9937830608760341,2.501803202685148,-6.630950254471382e-05,2.501803202685148
8.4,1.000006767848335,0.9937709353840094,2.501837324549597,-6.576274292025095e-05,2.501837324549597
8.42,1.00000672081355,0.9937588931545603,2.501871685619954,-6.521412294490379e-05,2.501871685619954
8.44,1.000006673779538,0.9937469353116565,2.501906193224301,-6.466184568404247e-05,2.501906193224301
8.460000000000001,1.000006626945474,0.9937350631844252,2.501940737946508,-6.410378952691643e-05,2.501940737946508
8.48,1.000006580099259,0.9937232753371481,2.501975436301989,-6.354221374140563e-05,2.501975436301989
8.5,1.000006533240893,0.9937115717600168,2.502010288290747,-6.297711832678867e-05,2.502010288290747
8.52,1.000006486370375,0.9936999524432929,2.502045293912781,-6.240850328379053e-05,2.502045293912781
8.539999999999999,1.000006439633037,0.9936884172805119,2.502080341534323,-6.183640957307143e-05,2.502080341534323
8.56,1.000006393352362,0.9936769660468221,2.502115182679072,-6.126092836621761e-05,2.502115182679072
8.58,1.000006347243205,0.9936655989228123,2.502150036375822,-6.068197929626077e-05,2.502150036375822
8.6,1.000006301305564,0.9936543158991544,2.502184902624573,-6.009956236356856e-05,2.502184902624573
8.619999999999999,1.00000625553944,0.9936431169665877,2.502219781425326,-5.951367756813915e-05,2.502219781425326
8.640000000000001,1.000006210029081,0.9936320013200274,2.50225459502667,-5.892501043179544e-05,2.50225459502667
8.66,1.00000616514198,0.9936209654788892,2.502289004274573,-5.833655122016292e-05,2.502289004274573
8.68,1.000006120591672,0.9936100121406529,2.502323273543291,-5.774596898876455e-05,2.502323273543291
8.699999999999999,1.000006076378158,0.9935991412965167,2.502357402832823,-5.715326373724374e-05,2.502357402832823
8.720000000000001,1.000006032501437,0.9935883529377436,2.502391392143168,-5.655843546560201e-05,2.502391392143168
8.74,1.000005988989156,0.9935776463667203,2.502425210800183,-5.596197553690992e-05,2.502425210800183
8.76,1.00000594615046,0.9935670138712688,2.502458515799309,-5.536937847047891e-05,2.502458515799309
8.779999999999999,1.000005903764538,0.9935564609458242,2.502491552134742,-5.477671975483091e-05,2.502491552134742
8.800000000000001,1.000005861831391,0.993545987582158,2.502524319806481,-5.418399938979224e-05,2.502524319806481
8.82,1.00000582035102,0.9935355937721028,2.502556818814526,-5.359121737535304e-05,2.502556818814526
8.84,1.000005779323423,0.9935252795075524,2.502589049158877,-5.299837371151818e-05,2.502589049158877
8.859999999999999,1.00000573890999,0.993515033163355,2.502620759472913,-5.241210516001573e-05,2.502620759472913
8.880000000000001,1.000005699004018,0.9935048624128744,2.502652115947061,-5.18280238423134e-05,2.502652115947061
8.9,1.000005659604288,0.9934947673364264,2.50268312048406,-5.124607952051313e-05,2.50268312048406
8.92,1.000005620710797,0.9934847479264416,2.502713773083912,-5.066627219498128e-05,2.502713773083912
8.94,1.000005582323546,0.9934748041754082,2.502744073746614,-5.008860186535779e-05,2.502744073746614
8.960000000000001,1.000005544425586,0.9934649245653322,2.502773940062458,-4.951805785105155e-05,2.502773940062458
8.98,1.000005507025769,0.9934551151014499,2.502803415073613,-4.895203425601811e-05,2.502803415073613
9,1.000005470125836,0.9934453769590585,2.502832507244649,-4.839001861118534e-05,2.502832507244649
9.02,1.000005433725787,0.9934357101311917,2.502861216575565,-4.783201091655362e-05,2.502861216575565
9.039999999999999,1.000005397825622,0.9934261146109337,2.502889543066361,-4.727801117194368e-05,2.502889543066361
9.06,1.000005362304184,0.9934165803875595,2.502917524224305,-4.673094305180958e-05,2.502917524224305
9.08,1.000005327203693,0.9934071109410941,2.502945146978864,-4.618978771417012e-05,2.502945146978864
9.1,1.000005292550977,0.9933977084802108,2.502972403025197,-4.565389780025395e-05,2.502972403025197
9.119999999999999,1.000005258346034,0.9933883729985209,2.502999292363303,-4.512327331024287e-05,2.502999292363303
9.140000000000001,1.000005224588866,0.9933791044896813,2.503025814993181,-4.459791424378003e-05,2.503025814993181
9.16,1.000005191123782,0.9933698951500882,2.503052070006508,-4.407891650323102e-05,2.503052070006508
9.18,1.000005157970146,0.9933607459439432,2.503078045078032,-4.356614377760732e-05,2.503078045078032
9.199999999999999,1.000005125186186,0.9933516597815404,2.503103703148476,-4.30591862106866e-05,2.503103703148476
9.220000000000001,1.000005092771901,0.9933426366570248,2.503129044217841,-4.255804380247369e-05,2.503129044217841
9.24,1.000005060727292,0.9933336765645822,2.503154068286125,-4.206271655314233e-05,2.503154068286125
9.26,1.000005028911879,0.9933247739863823,2.503178886440063,-4.157305428321962e-05,2.503178886440063
9.279999999999999,1.000004997300964,0.9933159279480485,2.503203518211179,-4.108903058830702e-05,2.503203518211179
9.300000000000001,1.000004965975712,0.9933071416290439,2.503227899415139,-4.061073223954678e-05,2.503227899415139
9.32,1.000004934936124,0.9932984150239895,2.503252030051942,-4.01381592369318e-05,2.503252030051942
9.34,1.000004904182201,0.9932897481275441,2.50327591012159,-3.96713115804656e-05,2.50327591012159
9.359999999999999,1.000004873613735,0.9932811373707122,2.503299631000264,-3.920943671630956e-05,2.503299631000264
9.380000000000001,1.000004843170673,0.9932725806128,2.503323247452254,-3.875208361766289e-05,2.503323247452254
9.4,1.000004812939643,0.9932640809298361,2.503346680479769,-3.829990289314338e-05,2.503346680479769
9.42,1.000004782920647,0.9932556383168593,2.503369930082811,-3.785289454239415e-05,2.503369930082811
9.44,1.000004753113685,0.9932472527689419,2.50339299626138,-3.741105856577771e-05,2.50339299626138
9.460000000000001,1.000004723462538,0.9932389221493079,2.503415938003957,-3.697355365134367e-05,2.503415938003957
9.48,1.000004693897349,0.9932306438043729,2.503438828608078,-3.653933440765444e-05,2.503438828608078
9.5,1.000004664491152,0.993222420499046,2.503461591444072,-3.610949375043392e-05,2.503461591444072
9.52,1.000004635243945,0.9932142522287279,2.503484226511938,-3.568403167950149e-05,2.503484226511938
9.539999999999999,1.000004606155729,0.99320613898885,2.503506733811677,-3.526294819485682e-05,2.503506733811677
9.56,1.000004577204322,0.9931980795740022,2.503529142004895,-3.48456111875321e-05,2.503529142004895
9.58,1.000004548337861,0.9931900711720704,2.50355151810692,-3.443054268779781e-05,2.50355151810692
9.6,1.000004519601545,0.993182116225873,2.503573803713449,-3.401903075605562e-05,2.503573803713449
9.619999999999999,1.000004490995374,0.9931742147311271,2.50359599882448,-3.361107539248724e-05,2.50359599882448
9.640000000000001,1.000004462519348,0.9931663666835769,2.503618103440015,-3.320667659691563e-05,2.503618103440015
9.66,1.000004434170197,0.9931585714426762,2.503640126023887,-3.280549885200577e-05,2.503640126023887
9.68,1.000004405932792,0.9931508260606314,2.503662105731741,-3.240598997744388e-05,2.503662105731741
9.699999999999999,1.000004377818833,0.993143132810264,2.50368401227979,-3.200935046177711e-05,2.50368401227979
9.720000000000001,1.000004349828322,0.9931354916875709,2.503705845668034,-3.161558030464746e-05,2.503705845668034
9.74,1.000004321961257,0.9931279026885755,2.503727605896474,-3.122467950640942e-05,2.503727605896474
9.76,1.000004294219722,0.9931203655428293,2.503749292999038,-3.083654822172628e-05,2.503749292999038
9.779999999999999,1.000004266629549,0.9931128769417129,2.503770907396474,-3.044994827500241e-05,2.503770907396474
9.800000000000001,1.000004239172393,0.99310543922842,2.503792448789993,-3.006575894242319e-05,2.503792448789993
9.82,1.000004211848255,0.9930980523992012,2.503813917179595,-2.968398022416114e-05,2.503813917179595
9.84,1.000004184657134,0.9930907164503333,2.50383531256528,-2.930461212004076e-05,2.50383531256528
9.859999999999999,1.00000415759903,0.9930834313781178,2.503856634947048,-2.892765463024161e-05,2.503856634947048
9.880000000000001,1.000004130728575,0.9930761933480422,2.50387784966089,-2.855248857124216e-05,2.50387784966089
9.9,1.000004104010186,0.9930690048518926,2.503898979284779,-2.817951724027191e-05,2.503898979284779
9.92,1.000004077443081,0.9930618659409498,2.503920024314495,-2.780874949332617e-05,2.503920024314495
9.94,1.00000405102726,0.9930547766117253,2.503940984750039,-2.744018533058475e-05,2.503940984750039
9.960000000000001,1.000004024762723,0.993047736860756,2.503961860591412,-2.707382475187147e-05,2.503961860591412
9.98,1.00000399870129,0.9930407429537875,2.503982607009328,-2.670969624584383e-05,2.503982607009328
10,1.000003972816524,0.9930337967909613,2.504003246873991,-2.634778527859987e-05,2.504003246873991
10,1.000003972816524,0.9930337967909613,2.504003246873991,-2.634778527859987e-05,2.504003246873991
