"time","generatorSynchronous.omegaPu.value","generatorSynchronous.PmPu_in","generatorSynchronous.UPu","generatorSynchronous.PmPu.value"
10.35,0.9975272582708283,0.8494407557453081,0.9995517633349801,0.8494407557453081
10.38,0.9975279698391381,0.8494332736633915,0.9995521818924427,0.8494332736633915
10.41,0.9975286577266348,0.8494259782724235,0.9995525975345619,0.8494259782724235
10.44,0.9975293165511405,0.8494188987532836,0.999553010295154,0.8494188987532836
10.47,0.9975299463126552,0.8494120351059715,0.9995534201742545,0.8494120351059715
10.5,0.9975305470111787,0.8494053873304874,0.9995538271718949,0.8494053873304874
10.53,0.9975311253230359,0.8493989181782362,0.999554231264582,0.8493989181782362
10.56,0.9975316786784807,0.8493926419863614,0.9995546324613799,0.8493926419863614
10.59,0.99753220611978,0.8493865640982532,0.9995550307656772,0.8493865640982532
10.62,0.9975327076469342,0.8493806845139115,0.9995554261774862,0.8493806845139115
10.65,0.9975331881382962,0.8493749752381468,0.9995558186942913,0.8493749752381468
10.68,0.9975336473096834,0.8493694379017842,0.9995562083162385,0.8493694379017842
10.71,0.997534083462383,0.849364082253153,0.9995565950442046,0.849364082253153
10.74,0.9975344965963951,0.8493589082922527,0.9995569788781877,0.8493589082922527
10.77,0.9975348900920947,0.8493538960720701,0.9995573598275393,0.8493538960720701
10.8,0.9975352654714268,0.8493490366118697,0.999557737896462,0.8493490366118697
10.83,0.997535620487952,0.8493443431675041,0.9995581130787257,0.8493443431675041
10.86,0.9975359551416701,0.8493398157389729,0.9995584853743172,0.8493398157389729
10.89,0.9975362715809765,0.8493354412930443,0.9995588547968981,0.8493354412930443
10.92,0.997536572715749,0.8493312021769496,0.9995592213649753,0.8493312021769496
10.95,0.9975368559176895,0.849327114335253,0.9995595850617994,0.849327114335253
10.98,0.9975371211867979,0.8493231777679549,0.9995599458873506,0.8493231777679549
11.01,0.9975373696735909,0.8493193852998503,0.9995603038534756,0.8493193852998503
11.04,0.9975376053145886,0.8493157123808037,0.9995606590007512,0.8493157123808037
11.07,0.9975378252402743,0.8493121769065749,0.9995610112995617,0.8493121769065749
11.1,0.9975380294506486,0.8493087788771638,0.9995613607498834,0.8493087788771638
11.13,0.9975382183027612,0.8493055160032386,0.9995617073569266,0.8493055160032386
11.16,0.9975383964509293,0.8493023584422987,0.999562051188882,0.8493023584422987
11.19,0.9975385609020153,0.8492993253857126,0.9995623922018574,0.8492993253857126
11.22,0.9975387116560192,0.8492964168334801,0.9995627303958289,0.8492964168334801
11.25,0.997538848712941,0.8492936327856011,0.9995630657707715,0.8492936327856011
11.28,0.9975389791780278,0.8492909256257125,0.9995633984891852,0.8492909256257125
11.31,0.9975390993752239,0.849288319989187,0.9995637284669632,0.849288319989187
11.34,0.9975392088791042,0.8492858187270431,0.9995640556943494,0.8492858187270431
11.37,0.9975393076896687,0.8492834218392811,0.9995643801713218,0.8492834218392811
11.4,0.9975393958069173,0.8492811293259008,0.9995647018978551,0.8492811293259008
11.43,0.9975394732308502,0.8492789411869021,0.9995650208739257,0.8492789411869021
11.46,0.9975395399614673,0.8492768574222851,0.9995653370995102,0.8492768574222851
11.49,0.9975395959987685,0.8492748780320497,0.9995656505745836,0.8492748780320497
11.52,0.9975396461874468,0.8492729688947778,0.9995659614549183,0.8492729688947778
11.55,0.9975396900020176,0.8492711337114836,0.9995662697235965,0.8492711337114836
11.58,0.9975397248596012,0.8492693906735206,0.9995665752975363,0.8492693906735206
11.61,0.9975397507601974,0.8492677397808892,0.9995668781767155,0.8492677397808892
11.64,0.9975397677038064,0.8492661810335893,0.9995671783611112,0.8492661810335893
11.67,0.9975397756904281,0.8492647144316208,0.9995674758507016,0.8492647144316208
11.7,0.9975397747200625,0.8492633399749834,0.9995677706454643,0.8492633399749834
11.73,0.9975397662158477,0.84926204731924,0.999568062802705,0.84926204731924
11.76,0.9975397582742397,0.8492607776132629,0.9995683526485536,0.8492607776132629
11.79,0.9975397438698503,0.8492595819228529,0.9995686398999939,0.8492595819228529
11.82,0.9975397230026797,0.8492584602480102,0.9995689245570071,0.8492584602480102
11.85,0.9975396956727277,0.8492574125887349,0.9995692066195758,0.8492574125887349
11.88,0.9975396618799945,0.849256438945027,0.9995694860876813,0.849256438945027
11.91,0.9975396216244801,0.8492555393168864,0.9995697629613058,0.8492555393168864
11.94,0.9975395749061841,0.8492547137043129,0.9995700372404307,0.8492547137043129
11.97,0.9975395266887808,0.8492539241127666,0.999570309193793,0.8492539241127666
12,0.997539475916435,0.8492531786241571,0.9995705787642146,0.8492531786241571
12.03,0.997539420487374,0.8492524933265457,0.999570845837884,0.8492524933265457
12.06,0.9975393604015977,0.8492518682199326,0.9995711104147863,0.8492518682199326
12.09,0.9975392956591064,0.8492513033043174,0.9995713724949087,0.8492513033043174
12.12,0.9975392262598998,0.8492507985797005,0.9995716320782361,0.8492507985797005
12.15,0.9975391522039779,0.8492503540460817,0.9995718891647548,0.8492503540460817
12.18,0.9975390746702578,0.8492499601681089,0.9995721438377364,0.8492499601681089
12.21,0.9975389981416167,0.8492495806872338,0.9995723964138682,0.8492495806872338
12.24,0.9975389184980489,0.8492492489270154,0.999572646602081,0.8492492489270154
12.27,0.9975388357395542,0.8492489648874537,0.9995728944023646,0.8492489648874537
12.3,0.9975387498661327,0.849248728568549,0.9995731398147089,0.849248728568549
12.33,0.9975386608777845,0.8492485399703009,0.9995733828391036,0.8492485399703009
12.36,0.9975385687745096,0.8492483990927097,0.999573623475539,0.8492483990927097
12.39,0.997538473556308,0.8492483059357753,0.9995738617240058,0.8492483059357753
12.42,0.9975383789054051,0.8492482287893042,0.9995740979233866,0.8492482287893042
12.45,0.9975382836121094,0.8492481780707897,0.9995743319623454,0.8492481780707897
12.48,0.9975381864443479,0.8492481643904634,0.9995745637274812,0.8492481643904634
12.51,0.9975380874021208,0.8492481877483251,0.9995747932187869,0.8492481877483251
12.54,0.9975379864854279,0.8492482481443753,0.9995750204362569,0.8492482481443753
12.57,0.9975378836942692,0.8492483455786135,0.999575245379883,0.8492483455786135
12.6,0.997537779028645,0.84924848005104,0.99957546804966,0.84924848005104
12.63,0.9975376734291604,0.8492486428615151,0.9995756885585628,0.8492486428615151
12.66,0.9975375694050989,0.8492488108004042,0.9995759072080004,0.8492488108004042
12.69,0.9975374644851782,0.8492490067258499,0.9995761237011234,0.8492490067258499
12.72,0.9975373586693986,0.8492492306378516,0.9995763380379282,0.8492492306378516
12.75,0.99753725195776,0.84924948253641,0.99957655021841,0.84924948253641
12.78,0.9975371443502625,0.8492497624215245,0.9995767602425655,0.8492497624215245
12.81,0.997537035846906,0.8492500702931953,0.9995769681103908,0.8492500702931953
12.84,0.9975369264476905,0.8492504061514227,0.9995771738218819,0.8492504061514227
12.87,0.9975368185550304,0.8492507458465267,0.9995773777569594,0.8492507458465267
12.9,0.9975367111369562,0.8492510997521278,0.9995775797524258,0.8492510997521278
12.93,0.9975366035758966,0.8492514740762075,0.9995777797106137,0.8492514740762075
12.96,0.9975364958718518,0.8492518688187658,0.9995779776315212,0.8492518688187658
12.99,0.9975363880248216,0.8492522839798027,0.9995781735151464,0.8492522839798027
13.02,0.997536280034806,0.8492527195593185,0.9995783673614876,0.8492527195593185
13.05,0.9975361719018053,0.8492531755573125,0.9995785591705424,0.8492531755573125
13.08,0.9975360642786942,0.8492536447224928,0.999578749080393,0.8492536447224928
13.11,0.9975359584123941,0.8492541132056604,0.9995789373547631,0.8492541132056604
13.14,0.9975358529658568,0.8492545958570248,0.9995791237108668,0.8492545958570248
13.17,0.9975357479390823,0.8492550926765865,0.9995793081487034,0.8492550926765865
13.2,0.9975356433320707,0.8492556036643452,0.9995794906682723,0.8492556036643452
13.23,0.997535539144822,0.8492561288203007,0.9995796712695731,0.8492561288203007
13.26,0.9975354353773361,0.8492566681444533,0.999579849952605,0.8492566681444533
13.29,0.9975353320296131,0.8492572216368031,0.9995800267173675,0.8492572216368031
13.32,0.997535230485103,0.8492577718946301,0.9995802019656848,0.8492577718946301
13.35,0.9975351300265117,0.8492583279409316,0.9995803754892194,0.8492583279409316
13.38,0.997535030392673,0.8492588930609762,0.999580547212116,0.8492588930609762
13.41,0.9975349315835869,0.8492594672547641,0.9995807171343747,0.8492594672547641
13.44,0.9975348335992532,0.8492600505222949,0.9995808852559955,0.8492600505222949
13.47,0.9975347364396722,0.8492606428635692,0.99958105157698,0.8492606428635692
13.5,0.9975346401048437,0.8492612442785865,0.999581216097327,0.8492612442785865
13.53,0.9975345451080174,0.8492618462735848,0.9995813790844797,0.8492618462735848
13.56,0.9975344521512483,0.8492624372302653,0.9995815409042641,0.8492624372302653
13.59,0.9975343603961772,0.8492630310226228,0.9995817011198319,0.8492630310226228
13.62,0.997534269842804,0.8492636276506577,0.9995818597311857,0.8492636276506577
13.65,0.997534180491129,0.8492642271143698,0.9995820167383248,0.8492642271143698
13.68,0.997534092341152,0.8492648294137588,0.9995821721412507,0.8492648294137588
13.71,0.997534005392873,0.8492654345488252,0.9995823259399647,0.8492654345488252
13.74,0.9975339196462919,0.8492660425195687,0.9995824781344678,0.8492660425195687
13.77,0.9975338351014088,0.8492666533259894,0.9995826287247611,0.8492666533259894
13.8,0.997533751758224,0.8492672669680872,0.999582777710846,0.8492672669680872
13.83,0.997533669616737,0.8492678834458622,0.9995829250927226,0.8492678834458622
13.86,0.9975335886769481,0.8492685027593143,0.9995830708703923,0.8492685027593143
13.89,0.9975335089388571,0.8492691249084438,0.9995832150438566,0.8492691249084438
13.92,0.9975334304024643,0.8492697498932502,0.9995833576131171,0.8492697498932502
13.95,0.9975333530677695,0.8492703777137339,0.9995834985781731,0.8492703777137339
13.98,0.9975332843169857,0.8492709921367956,0.9995836306936927,0.8492709921367956
14.01,0.9975332271083236,0.849271582829093,0.9995837513531617,0.849271582829093
14.04,0.9975331698996615,0.8492721735213904,0.9995838720126106,0.8492721735213904
14.07,0.9975331126909993,0.8492727642136877,0.9995839926720395,0.8492727642136877
14.1,0.9975330554823372,0.849273354905985,0.9995841133314486,0.849273354905985
14.13,0.997532998273675,0.8492739455982825,0.9995842339908377,0.8492739455982825
14.16,0.9975329410650129,0.84927453629058,0.9995843546502066,0.84927453629058
14.19,0.9975328838563507,0.8492751269828773,0.9995844753095559,0.8492751269828773
14.22,0.9975328266476886,0.8492757176751746,0.999584595968885,0.8492757176751746
14.25,0.9975327694390265,0.8492763083674721,0.9995847166281943,0.8492763083674721
14.28,0.9975327122303643,0.8492768990597694,0.9995848372874834,0.8492768990597694
14.31,0.9975326550217022,0.8492774897520667,0.9995849579467526,0.8492774897520667
14.34,0.9975325978130399,0.8492780804443643,0.999585078606002,0.8492780804443643
14.37,0.9975325406043778,0.8492786711366618,0.9995851992652309,0.8492786711366618
14.4,0.9975324833957157,0.8492792618289591,0.99958531992444,0.8492792618289591
14.43,0.9975324345151861,0.8492798186126997,0.9995854330029725,0.8492798186126997
14.46,0.9975323959250723,0.849280333498316,0.9995855367146728,0.849280333498316
14.49,0.9975323573349584,0.8492808483839323,0.999585640426373,0.8492808483839323
14.52,0.9975323187448446,0.8492813632695485,0.9995857441380411,0.8492813632695485
14.55,0.9975322801547307,0.8492818781551645,0.9995858478497092,0.8492818781551645
14.58,0.9975322415646168,0.8492823930407809,0.9995859515613772,0.8492823930407809
14.61,0.997532202974503,0.849282907926397,0.9995860552730131,0.849282907926397
14.64,0.9975321643843891,0.8492834228120134,0.9995861589846492,0.8492834228120134
14.67,0.9975321257942752,0.8492839376976296,0.9995862626962853,0.8492839376976296
14.7,0.9975320872041613,0.8492844525832457,0.9995863664078896,0.8492844525832457
14.73,0.9975320486140474,0.8492849674688621,0.9995864701194938,0.8492849674688621
14.76,0.9975320100239335,0.8492854823544782,0.9995865738310981,0.8492854823544782
14.79,0.9975319714338197,0.8492859972400943,0.9995866775426694,0.8492859972400943
14.82,0.9975319328437058,0.8492865121257106,0.9995867812542406,0.8492865121257106
14.85,0.9975318942535919,0.8492870270113269,0.9995868849658031,0.8492870270113269
14.88,0.9975318622615139,0.8492875087949778,0.9995869825501726,0.8492875087949778
14.91,0.9975318369495368,0.8492879570649474,0.9995870739311464,0.8492879570649474
14.94,0.9975318116375597,0.8492884053349172,0.9995871653121204,0.8492884053349172
14.97,0.9975317863255825,0.8492888536048868,0.9995872566930774,0.8492888536048868
15,0.9975317610136054,0.8492893018748566,0.9995873480740346,0.8492893018748566
15,0.9975317610136054,0.8492893018748566,0.9995873480740346,0.8492893018748566
