time;Generator_generator_UPu;Generator_generator_QGenPu;Generator_generator_QMaxPu;Generator_generator_QMinPu;Generator_generator_PGenPu;Generator_generator_PGenRawPu;Generator_generator_PMinPu;Generator_generator_PMaxPu;Generator_generator_running;Generator_generator_omegaRefPu;
2.286000;1.016273;0.600000;0.600000;-0.600000;1.928999;1.928999;0.000000;2.000000;1.000000;1.000000;
2.296000;1.016269;0.600000;0.600000;-0.600000;1.943999;1.943999;0.000000;2.000000;1.000000;1.000000;
2.306000;1.016265;0.600000;0.600000;-0.600000;1.958999;1.958999;0.000000;2.000000;1.000000;1.000000;
2.316000;1.016260;0.600000;0.600000;-0.600000;1.973999;1.973999;0.000000;2.000000;1.000000;1.000000;
2.326000;1.016255;0.600000;0.600000;-0.600000;1.988999;1.988999;0.000000;2.000000;1.000000;1.000000;
2.333333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.000000;0.000000;2.000000;1.000000;1.000000;
2.334333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.001500;0.000000;2.000000;1.000000;1.000000;
2.335333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.003000;0.000000;2.000000;1.000000;1.000000;
2.337333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.006000;0.000000;2.000000;1.000000;1.000000;
2.341333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.012000;0.000000;2.000000;1.000000;1.000000;
2.349333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.024000;0.000000;2.000000;1.000000;1.000000;
2.359333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.039000;0.000000;2.000000;1.000000;1.000000;
2.369333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.054000;0.000000;2.000000;1.000000;1.000000;
2.379333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.069000;0.000000;2.000000;1.000000;1.000000;
2.389333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.084000;0.000000;2.000000;1.000000;1.000000;
2.399333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.099000;0.000000;2.000000;1.000000;1.000000;
2.409333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.114000;0.000000;2.000000;1.000000;1.000000;
2.419333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.129000;0.000000;2.000000;1.000000;1.000000;
2.429333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.144000;0.000000;2.000000;1.000000;1.000000;
2.439333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.159000;0.000000;2.000000;1.000000;1.000000;
2.449333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.174000;0.000000;2.000000;1.000000;1.000000;
2.459333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.189000;0.000000;2.000000;1.000000;1.000000;
2.469333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.204000;0.000000;2.000000;1.000000;1.000000;
2.479333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.219000;0.000000;2.000000;1.000000;1.000000;
2.489333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.234000;0.000000;2.000000;1.000000;1.000000;
2.499333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.249000;0.000000;2.000000;1.000000;1.000000;
2.509333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.264000;0.000000;2.000000;1.000000;1.000000;
2.519333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.279000;0.000000;2.000000;1.000000;1.000000;
2.529333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.294000;0.000000;2.000000;1.000000;1.000000;
2.539333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.309000;0.000000;2.000000;1.000000;1.000000;
2.549333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.324000;0.000000;2.000000;1.000000;1.000000;
2.559333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.339000;0.000000;2.000000;1.000000;1.000000;
2.569333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.354000;0.000000;2.000000;1.000000;1.000000;
2.579333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.369000;0.000000;2.000000;1.000000;1.000000;
2.589333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.384000;0.000000;2.000000;1.000000;1.000000;
2.599333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.399000;0.000000;2.000000;1.000000;1.000000;
2.609333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.414000;0.000000;2.000000;1.000000;1.000000;
2.619333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.429000;0.000000;2.000000;1.000000;1.000000;
2.629333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.444000;0.000000;2.000000;1.000000;1.000000;
2.639333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.459000;0.000000;2.000000;1.000000;1.000000;
2.649333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.474000;0.000000;2.000000;1.000000;1.000000;
2.659333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.489000;0.000000;2.000000;1.000000;1.000000;
2.669333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.504000;0.000000;2.000000;1.000000;1.000000;
2.679333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.519000;0.000000;2.000000;1.000000;1.000000;
2.689333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.534000;0.000000;2.000000;1.000000;1.000000;
2.699333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.549000;0.000000;2.000000;1.000000;1.000000;
2.709333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.564000;0.000000;2.000000;1.000000;1.000000;
2.719333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.579000;0.000000;2.000000;1.000000;1.000000;
2.729333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.594000;0.000000;2.000000;1.000000;1.000000;
2.739333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.609000;0.000000;2.000000;1.000000;1.000000;
2.749333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.624000;0.000000;2.000000;1.000000;1.000000;
2.759333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.639000;0.000000;2.000000;1.000000;1.000000;
2.769333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.654000;0.000000;2.000000;1.000000;1.000000;
2.779333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.669000;0.000000;2.000000;1.000000;1.000000;
2.789333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.684000;0.000000;2.000000;1.000000;1.000000;
2.799333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.699000;0.000000;2.000000;1.000000;1.000000;
2.809333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.714000;0.000000;2.000000;1.000000;1.000000;
2.819333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.729000;0.000000;2.000000;1.000000;1.000000;
2.829333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.744000;0.000000;2.000000;1.000000;1.000000;
2.839333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.759000;0.000000;2.000000;1.000000;1.000000;
2.849333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.774000;0.000000;2.000000;1.000000;1.000000;
2.859333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.789000;0.000000;2.000000;1.000000;1.000000;
2.869333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.804000;0.000000;2.000000;1.000000;1.000000;
2.879333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.819000;0.000000;2.000000;1.000000;1.000000;
2.889333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.834000;0.000000;2.000000;1.000000;1.000000;
2.899333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.849000;0.000000;2.000000;1.000000;1.000000;
2.909333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.864000;0.000000;2.000000;1.000000;1.000000;
2.919333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.879000;0.000000;2.000000;1.000000;1.000000;
2.929333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.894000;0.000000;2.000000;1.000000;1.000000;
2.939333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.909000;0.000000;2.000000;1.000000;1.000000;
2.949333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.924000;0.000000;2.000000;1.000000;1.000000;
2.959333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.939000;0.000000;2.000000;1.000000;1.000000;
2.969333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.954000;0.000000;2.000000;1.000000;1.000000;
2.979333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.969000;0.000000;2.000000;1.000000;1.000000;
2.989333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.984000;0.000000;2.000000;1.000000;1.000000;
2.999333;1.016252;0.600000;0.600000;-0.600000;2.000000;2.999000;0.000000;2.000000;1.000000;1.000000;
2.999999;1.016252;0.600000;0.600000;-0.600000;2.000000;2.999999;0.000000;2.000000;1.000000;1.000000;
3.000999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.001999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.003999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.007999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.015999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.025999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.035999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.045999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.055999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.065999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.075999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.085999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.095999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.105999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.115999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.125999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.135999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.145999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.155999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.165999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.175999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.185999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.195999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.205999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.215999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.225999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.235999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.245999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.255999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.265999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.275999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.285999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.295999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.305999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.315999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.325999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.335999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.345999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.355999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.365999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.375999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.385999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.395999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.405999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.415999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.425999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.435999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.445999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.455999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.465999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.475999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.485999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.495999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.505999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.515999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.525999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.535999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.545999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.555999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.565999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.575999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.585999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.595999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.605999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.615999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.625999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.635999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.645999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.655999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.665999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.675999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.685999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.695999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.705999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.715999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.725999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.735999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.745999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.755999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.765999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.775999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.785999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.795999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.805999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.815999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.825999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.835999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.845999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.855999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.865999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.875999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.885999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.895999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.905999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.915999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.925999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.935999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.945999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.955999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.965999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.975999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.985999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
3.995999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.005999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.015999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.025999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.035999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.045999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.055999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.065999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.075999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.085999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.095999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.105999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.115999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.125999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.135999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.145999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.155999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.165999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.175999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.185999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.195999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.205999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.215999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.225999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.235999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.245999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.255999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.265999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.275999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.285999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.295999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.305999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.315999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.325999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.335999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.345999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.355999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.365999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.375999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.385999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.395999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.405999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.415999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.425999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.435999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.445999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.455999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.465999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.475999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.485999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.495999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.505999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.515999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.525999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.535999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.545999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.555999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.565999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.575999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.585999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.595999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.605999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.615999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
4.625999;1.016252;0.600000;0.600000;-0.600000;2.000000;3.000000;0.000000;2.000000;1.000000;1.000000;
