time;Measurements_measurements_PPu;WTG4B_WTG4B_HvMeasurements_PPu;Measurements_measurements_QPu;WTG4B_WTG4B_HvMeasurements_QPu;Measurements_measurements_UPu;WTG4B_WTG4B_HvMeasurements_UPu;WTG4B_WTG4B_LvMeasurements_PPu;WTG4B_WTG4B_LvMeasurements_QPu;WTG4B_WTG4B_LvMeasurements_UPu;WTG4B_WTG4B_injector_PInjPuSn;WTG4B_WTG4B_injector_QInjPuSn;WTG4B_WTG4B_injector_UPu;WTG4B_WTG4B_injector_idPu;WTG4B_WTG4B_injector_iqPu;
11.412000;-0.900004;0.454488;-0.070741;0.102657;0.993143;0.983837;0.458008;0.116689;0.977014;0.458010;0.116691;0.977020;0.468783;-0.119434;
11.415000;-0.900004;0.454488;-0.070735;0.102654;0.993143;0.983836;0.458008;0.116686;0.977013;0.458010;0.116688;0.977019;0.468783;-0.119431;
11.418000;-0.900004;0.454488;-0.070730;0.102652;0.993143;0.983835;0.458008;0.116683;0.977012;0.458010;0.116685;0.977018;0.468784;-0.119429;
11.421000;-0.900004;0.454488;-0.070724;0.102649;0.993142;0.983833;0.458008;0.116680;0.977011;0.458010;0.116683;0.977017;0.468785;-0.119426;
11.424000;-0.900004;0.454488;-0.070719;0.102646;0.993142;0.983832;0.458008;0.116677;0.977009;0.458010;0.116680;0.977015;0.468785;-0.119423;
11.427000;-0.900004;0.454488;-0.070714;0.102643;0.993142;0.983831;0.458008;0.116675;0.977008;0.458010;0.116677;0.977014;0.468786;-0.119421;
11.430000;-0.900004;0.454488;-0.070708;0.102641;0.993141;0.983830;0.458008;0.116672;0.977007;0.458010;0.116674;0.977013;0.468786;-0.119418;
11.433000;-0.900004;0.454488;-0.070703;0.102638;0.993141;0.983829;0.458008;0.116669;0.977006;0.458010;0.116672;0.977012;0.468787;-0.119415;
11.436000;-0.900004;0.454488;-0.070697;0.102635;0.993141;0.983828;0.458008;0.116667;0.977005;0.458010;0.116669;0.977010;0.468787;-0.119413;
11.439000;-0.900004;0.454488;-0.070692;0.102633;0.993141;0.983827;0.458008;0.116664;0.977003;0.458010;0.116666;0.977009;0.468788;-0.119410;
11.442000;-0.900004;0.454488;-0.070687;0.102630;0.993140;0.983826;0.458008;0.116661;0.977002;0.458010;0.116664;0.977008;0.468789;-0.119407;
11.445000;-0.900004;0.454488;-0.070681;0.102627;0.993140;0.983825;0.458008;0.116658;0.977001;0.458010;0.116661;0.977007;0.468789;-0.119405;
11.448000;-0.900004;0.454488;-0.070676;0.102625;0.993140;0.983824;0.458008;0.116656;0.977000;0.458010;0.116658;0.977006;0.468790;-0.119402;
11.451000;-0.900004;0.454488;-0.070671;0.102622;0.993140;0.983823;0.458007;0.116653;0.976999;0.458010;0.116656;0.977005;0.468790;-0.119400;
11.454000;-0.900004;0.454488;-0.070666;0.102619;0.993139;0.983822;0.458007;0.116651;0.976997;0.458010;0.116653;0.977003;0.468791;-0.119397;
11.457000;-0.900004;0.454488;-0.070660;0.102617;0.993139;0.983821;0.458007;0.116648;0.976996;0.458010;0.116650;0.977002;0.468791;-0.119394;
11.460000;-0.900004;0.454488;-0.070655;0.102614;0.993139;0.983820;0.458007;0.116645;0.976995;0.458010;0.116648;0.977001;0.468792;-0.119392;
11.463000;-0.900004;0.454488;-0.070650;0.102611;0.993139;0.983819;0.458007;0.116643;0.976994;0.458010;0.116645;0.977000;0.468792;-0.119389;
11.466000;-0.900004;0.454488;-0.070645;0.102609;0.993138;0.983818;0.458007;0.116640;0.976993;0.458010;0.116642;0.976999;0.468793;-0.119387;
11.469000;-0.900004;0.454488;-0.070640;0.102606;0.993138;0.983817;0.458007;0.116637;0.976992;0.458010;0.116640;0.976998;0.468794;-0.119384;
11.472000;-0.900004;0.454488;-0.070635;0.102604;0.993138;0.983816;0.458007;0.116635;0.976991;0.458010;0.116637;0.976996;0.468794;-0.119382;
11.475000;-0.900004;0.454488;-0.070630;0.102601;0.993138;0.983815;0.458007;0.116632;0.976989;0.458010;0.116635;0.976995;0.468795;-0.119379;
11.478000;-0.900004;0.454488;-0.070625;0.102598;0.993137;0.983813;0.458007;0.116630;0.976988;0.458010;0.116632;0.976994;0.468795;-0.119377;
11.481000;-0.900004;0.454488;-0.070619;0.102596;0.993137;0.983812;0.458007;0.116627;0.976987;0.458010;0.116630;0.976993;0.468796;-0.119374;
11.484000;-0.900004;0.454488;-0.070614;0.102593;0.993137;0.983811;0.458007;0.116625;0.976986;0.458010;0.116627;0.976992;0.468796;-0.119372;
11.487000;-0.900004;0.454488;-0.070609;0.102591;0.993136;0.983810;0.458007;0.116622;0.976985;0.458010;0.116624;0.976991;0.468797;-0.119369;
11.490000;-0.900004;0.454488;-0.070604;0.102588;0.993136;0.983809;0.458007;0.116619;0.976984;0.458010;0.116622;0.976990;0.468797;-0.119367;
11.493000;-0.900004;0.454488;-0.070599;0.102586;0.993136;0.983808;0.458007;0.116617;0.976983;0.458010;0.116619;0.976989;0.468798;-0.119364;
11.496000;-0.900004;0.454488;-0.070594;0.102583;0.993136;0.983807;0.458007;0.116614;0.976982;0.458010;0.116617;0.976987;0.468798;-0.119362;
11.499000;-0.900004;0.454488;-0.070590;0.102581;0.993135;0.983806;0.458007;0.116612;0.976980;0.458010;0.116614;0.976986;0.468799;-0.119360;
11.502000;-0.900004;0.454488;-0.070585;0.102578;0.993135;0.983805;0.458007;0.116609;0.976979;0.458010;0.116612;0.976985;0.468799;-0.119357;
11.505000;-0.900004;0.454488;-0.070580;0.102576;0.993135;0.983805;0.458007;0.116607;0.976978;0.458010;0.116609;0.976984;0.468800;-0.119355;
11.508000;-0.900004;0.454488;-0.070575;0.102573;0.993135;0.983804;0.458007;0.116604;0.976977;0.458010;0.116607;0.976983;0.468800;-0.119352;
11.511000;-0.900004;0.454488;-0.070570;0.102571;0.993135;0.983803;0.458007;0.116602;0.976976;0.458010;0.116604;0.976982;0.468801;-0.119350;
11.514000;-0.900004;0.454488;-0.070565;0.102568;0.993134;0.983802;0.458007;0.116600;0.976975;0.458010;0.116602;0.976981;0.468801;-0.119348;
11.517000;-0.900004;0.454488;-0.070560;0.102566;0.993134;0.983801;0.458007;0.116597;0.976974;0.458010;0.116600;0.976980;0.468802;-0.119345;
11.520000;-0.900004;0.454488;-0.070555;0.102564;0.993134;0.983800;0.458007;0.116595;0.976973;0.458010;0.116597;0.976979;0.468802;-0.119343;
11.523000;-0.900004;0.454488;-0.070551;0.102561;0.993134;0.983799;0.458007;0.116592;0.976972;0.458010;0.116595;0.976978;0.468803;-0.119341;
11.526000;-0.900004;0.454488;-0.070546;0.102559;0.993133;0.983798;0.458007;0.116590;0.976971;0.458010;0.116592;0.976976;0.468803;-0.119338;
11.529000;-0.900004;0.454488;-0.070541;0.102556;0.993133;0.983797;0.458007;0.116587;0.976970;0.458010;0.116590;0.976975;0.468804;-0.119336;
11.532000;-0.900004;0.454488;-0.070536;0.102554;0.993133;0.983796;0.458007;0.116585;0.976968;0.458010;0.116587;0.976974;0.468804;-0.119334;
11.535000;-0.900004;0.454487;-0.070532;0.102552;0.993133;0.983795;0.458007;0.116583;0.976967;0.458010;0.116585;0.976973;0.468805;-0.119331;
11.538000;-0.900004;0.454487;-0.070527;0.102549;0.993132;0.983794;0.458007;0.116580;0.976966;0.458010;0.116583;0.976972;0.468805;-0.119329;
11.541000;-0.900004;0.454487;-0.070522;0.102547;0.993132;0.983793;0.458007;0.116578;0.976965;0.458010;0.116580;0.976971;0.468806;-0.119327;
11.544000;-0.900004;0.454487;-0.070518;0.102544;0.993132;0.983792;0.458007;0.116576;0.976964;0.458010;0.116578;0.976970;0.468806;-0.119324;
11.547000;-0.900004;0.454487;-0.070513;0.102542;0.993132;0.983791;0.458007;0.116573;0.976963;0.458010;0.116576;0.976969;0.468807;-0.119322;
11.550000;-0.900003;0.454487;-0.070508;0.102540;0.993131;0.983790;0.458007;0.116571;0.976962;0.458010;0.116573;0.976968;0.468807;-0.119320;
11.553000;-0.900003;0.454487;-0.070504;0.102537;0.993131;0.983789;0.458007;0.116568;0.976961;0.458009;0.116571;0.976967;0.468808;-0.119317;
11.556000;-0.900003;0.454487;-0.070499;0.102535;0.993131;0.983788;0.458007;0.116566;0.976960;0.458009;0.116569;0.976966;0.468808;-0.119315;
11.559000;-0.900003;0.454487;-0.070494;0.102533;0.993131;0.983787;0.458007;0.116564;0.976959;0.458009;0.116566;0.976965;0.468809;-0.119313;
11.562000;-0.900003;0.454487;-0.070490;0.102530;0.993130;0.983787;0.458007;0.116562;0.976958;0.458009;0.116564;0.976964;0.468809;-0.119311;
11.565000;-0.900003;0.454487;-0.070485;0.102528;0.993130;0.983786;0.458007;0.116559;0.976957;0.458009;0.116562;0.976963;0.468810;-0.119309;
11.568000;-0.900003;0.454487;-0.070481;0.102526;0.993130;0.983785;0.458007;0.116557;0.976956;0.458009;0.116559;0.976962;0.468810;-0.119306;
11.571000;-0.900003;0.454487;-0.070476;0.102524;0.993130;0.983784;0.458007;0.116555;0.976955;0.458009;0.116557;0.976961;0.468811;-0.119304;
11.574000;-0.900003;0.454487;-0.070472;0.102521;0.993130;0.983783;0.458007;0.116552;0.976954;0.458009;0.116555;0.976960;0.468811;-0.119302;
11.577000;-0.900003;0.454487;-0.070467;0.102519;0.993129;0.983782;0.458007;0.116550;0.976953;0.458009;0.116553;0.976959;0.468812;-0.119300;
11.580000;-0.900003;0.454487;-0.070463;0.102517;0.993129;0.983781;0.458007;0.116548;0.976952;0.458009;0.116550;0.976958;0.468812;-0.119297;
11.583000;-0.900003;0.454487;-0.070458;0.102515;0.993129;0.983780;0.458007;0.116546;0.976951;0.458009;0.116548;0.976957;0.468813;-0.119295;
11.586000;-0.900003;0.454487;-0.070454;0.102512;0.993129;0.983779;0.458007;0.116543;0.976950;0.458009;0.116546;0.976956;0.468813;-0.119293;
11.589000;-0.900003;0.454487;-0.070450;0.102510;0.993128;0.983779;0.458007;0.116541;0.976949;0.458009;0.116544;0.976955;0.468814;-0.119291;
11.592000;-0.900003;0.454487;-0.070445;0.102508;0.993128;0.983778;0.458007;0.116539;0.976948;0.458009;0.116541;0.976954;0.468814;-0.119289;
11.595000;-0.900003;0.454487;-0.070441;0.102506;0.993128;0.983777;0.458007;0.116537;0.976947;0.458009;0.116539;0.976953;0.468815;-0.119287;
11.598000;-0.900003;0.454487;-0.070436;0.102503;0.993128;0.983776;0.458007;0.116534;0.976946;0.458009;0.116537;0.976952;0.468815;-0.119285;
11.601000;-0.900003;0.454487;-0.070432;0.102501;0.993128;0.983775;0.458007;0.116532;0.976945;0.458009;0.116535;0.976951;0.468815;-0.119282;
11.604000;-0.900003;0.454487;-0.070428;0.102499;0.993127;0.983774;0.458007;0.116530;0.976944;0.458009;0.116533;0.976950;0.468816;-0.119280;
11.607000;-0.900003;0.454487;-0.070424;0.102497;0.993127;0.983773;0.458007;0.116528;0.976943;0.458009;0.116530;0.976949;0.468816;-0.119278;
11.610000;-0.900003;0.454487;-0.070419;0.102495;0.993127;0.983772;0.458007;0.116526;0.976942;0.458009;0.116528;0.976948;0.468817;-0.119276;
11.613000;-0.900003;0.454487;-0.070415;0.102493;0.993127;0.983772;0.458007;0.116524;0.976941;0.458009;0.116526;0.976947;0.468817;-0.119274;
11.616000;-0.900003;0.454487;-0.070411;0.102490;0.993127;0.983771;0.458007;0.116521;0.976940;0.458009;0.116524;0.976946;0.468818;-0.119272;
11.619000;-0.900003;0.454487;-0.070406;0.102488;0.993126;0.983770;0.458007;0.116519;0.976939;0.458009;0.116522;0.976945;0.468818;-0.119270;
11.622000;-0.900003;0.454487;-0.070402;0.102486;0.993126;0.983769;0.458007;0.116517;0.976938;0.458009;0.116520;0.976944;0.468819;-0.119268;
11.625000;-0.900003;0.454487;-0.070398;0.102484;0.993126;0.983768;0.458007;0.116515;0.976937;0.458009;0.116517;0.976943;0.468819;-0.119266;
11.628000;-0.900003;0.454487;-0.070394;0.102482;0.993126;0.983767;0.458007;0.116513;0.976937;0.458009;0.116515;0.976942;0.468819;-0.119264;
11.631000;-0.900003;0.454487;-0.070390;0.102480;0.993125;0.983766;0.458007;0.116511;0.976936;0.458009;0.116513;0.976941;0.468820;-0.119262;
11.634000;-0.900003;0.454487;-0.070385;0.102478;0.993125;0.983766;0.458007;0.116509;0.976935;0.458009;0.116511;0.976941;0.468820;-0.119259;
11.637000;-0.900003;0.454487;-0.070381;0.102476;0.993125;0.983765;0.458007;0.116507;0.976934;0.458009;0.116509;0.976940;0.468821;-0.119257;
11.640000;-0.900003;0.454487;-0.070377;0.102473;0.993125;0.983764;0.458007;0.116504;0.976933;0.458009;0.116507;0.976939;0.468821;-0.119255;
11.643000;-0.900003;0.454487;-0.070373;0.102471;0.993125;0.983763;0.458007;0.116502;0.976932;0.458009;0.116505;0.976938;0.468822;-0.119253;
11.646000;-0.900003;0.454487;-0.070369;0.102469;0.993124;0.983762;0.458007;0.116500;0.976931;0.458009;0.116503;0.976937;0.468822;-0.119251;
11.649000;-0.900003;0.454487;-0.070365;0.102467;0.993124;0.983762;0.458007;0.116498;0.976930;0.458009;0.116501;0.976936;0.468823;-0.119249;
11.652000;-0.900003;0.454487;-0.070361;0.102465;0.993124;0.983761;0.458007;0.116496;0.976929;0.458009;0.116499;0.976935;0.468823;-0.119247;
11.655000;-0.900003;0.454487;-0.070357;0.102463;0.993124;0.983760;0.458007;0.116494;0.976928;0.458009;0.116497;0.976934;0.468823;-0.119245;
11.658000;-0.900003;0.454487;-0.070353;0.102461;0.993124;0.983759;0.458007;0.116492;0.976927;0.458009;0.116494;0.976933;0.468824;-0.119243;
11.661000;-0.900003;0.454487;-0.070349;0.102459;0.993123;0.983758;0.458007;0.116490;0.976926;0.458009;0.116492;0.976932;0.468824;-0.119241;
11.664000;-0.900003;0.454487;-0.070345;0.102457;0.993123;0.983758;0.458007;0.116488;0.976926;0.458009;0.116490;0.976931;0.468825;-0.119239;
11.667000;-0.900003;0.454487;-0.070341;0.102455;0.993123;0.983757;0.458007;0.116486;0.976925;0.458009;0.116488;0.976931;0.468825;-0.119237;
11.670000;-0.900003;0.454487;-0.070337;0.102453;0.993123;0.983756;0.458007;0.116484;0.976924;0.458009;0.116486;0.976930;0.468826;-0.119236;
11.673000;-0.900003;0.454487;-0.070333;0.102451;0.993123;0.983755;0.458007;0.116482;0.976923;0.458009;0.116484;0.976929;0.468826;-0.119234;
11.676000;-0.900003;0.454487;-0.070329;0.102449;0.993122;0.983754;0.458007;0.116480;0.976922;0.458009;0.116482;0.976928;0.468826;-0.119232;
11.679000;-0.900003;0.454487;-0.070325;0.102447;0.993122;0.983754;0.458007;0.116478;0.976921;0.458009;0.116480;0.976927;0.468827;-0.119230;
11.682000;-0.900003;0.454487;-0.070321;0.102445;0.993122;0.983753;0.458007;0.116476;0.976920;0.458009;0.116478;0.976926;0.468827;-0.119228;
11.685000;-0.900003;0.454487;-0.070317;0.102443;0.993122;0.983752;0.458007;0.116474;0.976919;0.458009;0.116476;0.976925;0.468828;-0.119226;
11.688000;-0.900003;0.454487;-0.070313;0.102441;0.993122;0.983751;0.458007;0.116472;0.976918;0.458009;0.116474;0.976924;0.468828;-0.119224;
11.691000;-0.900003;0.454487;-0.070309;0.102439;0.993121;0.983750;0.458007;0.116470;0.976918;0.458009;0.116472;0.976923;0.468828;-0.119222;
11.694000;-0.900003;0.454487;-0.070305;0.102437;0.993121;0.983750;0.458007;0.116468;0.976917;0.458009;0.116471;0.976923;0.468829;-0.119220;
11.697000;-0.900003;0.454487;-0.070302;0.102435;0.993121;0.983749;0.458007;0.116466;0.976916;0.458009;0.116469;0.976922;0.468829;-0.119218;
11.700000;-0.900003;0.454487;-0.070298;0.102433;0.993121;0.983748;0.458007;0.116464;0.976915;0.458009;0.116467;0.976921;0.468830;-0.119216;
11.703000;-0.900003;0.454487;-0.070294;0.102431;0.993121;0.983747;0.458007;0.116462;0.976914;0.458009;0.116465;0.976920;0.468830;-0.119215;
11.706000;-0.900003;0.454487;-0.070290;0.102430;0.993120;0.983747;0.458007;0.116460;0.976913;0.458009;0.116463;0.976919;0.468830;-0.119213;
11.709000;-0.900003;0.454487;-0.070286;0.102428;0.993120;0.983746;0.458007;0.116458;0.976912;0.458009;0.116461;0.976918;0.468831;-0.119211;
11.712000;-0.900003;0.454487;-0.070283;0.102426;0.993120;0.983745;0.458007;0.116457;0.976912;0.458009;0.116459;0.976917;0.468831;-0.119209;
11.715000;-0.900003;0.454487;-0.070279;0.102424;0.993120;0.983744;0.458007;0.116455;0.976911;0.458009;0.116457;0.976917;0.468832;-0.119207;
11.718000;-0.900003;0.454487;-0.070275;0.102422;0.993120;0.983744;0.458007;0.116453;0.976910;0.458009;0.116455;0.976916;0.468832;-0.119205;
11.721000;-0.900003;0.454487;-0.070271;0.102420;0.993119;0.983743;0.458007;0.116451;0.976909;0.458009;0.116453;0.976915;0.468832;-0.119203;
11.724000;-0.900003;0.454487;-0.070268;0.102418;0.993119;0.983742;0.458007;0.116449;0.976908;0.458009;0.116451;0.976914;0.468833;-0.119202;
11.727000;-0.900003;0.454487;-0.070264;0.102416;0.993119;0.983741;0.458007;0.116447;0.976907;0.458009;0.116450;0.976913;0.468833;-0.119200;
11.730000;-0.900003;0.454487;-0.070260;0.102414;0.993119;0.983741;0.458007;0.116445;0.976907;0.458009;0.116448;0.976912;0.468834;-0.119198;
11.733000;-0.900003;0.454487;-0.070257;0.102413;0.993119;0.983740;0.458007;0.116443;0.976906;0.458009;0.116446;0.976912;0.468834;-0.119196;
11.736000;-0.900003;0.454487;-0.070253;0.102411;0.993119;0.983739;0.458007;0.116442;0.976905;0.458009;0.116444;0.976911;0.468834;-0.119194;
11.739000;-0.900003;0.454487;-0.070249;0.102409;0.993118;0.983738;0.458007;0.116440;0.976904;0.458009;0.116442;0.976910;0.468835;-0.119193;
11.742000;-0.900003;0.454487;-0.070246;0.102407;0.993118;0.983738;0.458007;0.116438;0.976903;0.458009;0.116440;0.976909;0.468835;-0.119191;
11.745000;-0.900003;0.454487;-0.070242;0.102405;0.993118;0.983737;0.458007;0.116436;0.976903;0.458009;0.116438;0.976908;0.468836;-0.119189;
11.748000;-0.900003;0.454487;-0.070238;0.102403;0.993118;0.983736;0.458007;0.116434;0.976902;0.458009;0.116437;0.976908;0.468836;-0.119187;
11.751000;-0.900003;0.454487;-0.070235;0.102402;0.993118;0.983736;0.458007;0.116432;0.976901;0.458009;0.116435;0.976907;0.468836;-0.119186;
11.754000;-0.900003;0.454487;-0.070231;0.102400;0.993117;0.983735;0.458007;0.116431;0.976900;0.458009;0.116433;0.976906;0.468837;-0.119184;
11.757000;-0.900003;0.454487;-0.070228;0.102398;0.993117;0.983734;0.458007;0.116429;0.976899;0.458009;0.116431;0.976905;0.468837;-0.119182;
11.760000;-0.900003;0.454487;-0.070224;0.102396;0.993117;0.983733;0.458007;0.116427;0.976898;0.458009;0.116429;0.976904;0.468837;-0.119180;
11.763000;-0.900003;0.454487;-0.070221;0.102394;0.993117;0.983733;0.458007;0.116425;0.976898;0.458009;0.116428;0.976904;0.468838;-0.119179;
11.766000;-0.900003;0.454487;-0.070217;0.102393;0.993117;0.983732;0.458007;0.116423;0.976897;0.458009;0.116426;0.976903;0.468838;-0.119177;
11.769000;-0.900003;0.454487;-0.070214;0.102391;0.993117;0.983731;0.458007;0.116422;0.976896;0.458009;0.116424;0.976902;0.468839;-0.119175;
11.772000;-0.900003;0.454487;-0.070210;0.102389;0.993116;0.983731;0.458007;0.116420;0.976895;0.458009;0.116422;0.976901;0.468839;-0.119173;
11.775000;-0.900003;0.454487;-0.070207;0.102387;0.993116;0.983730;0.458007;0.116418;0.976895;0.458009;0.116420;0.976900;0.468839;-0.119172;
11.778000;-0.900003;0.454487;-0.070203;0.102386;0.993116;0.983729;0.458007;0.116416;0.976894;0.458009;0.116419;0.976900;0.468840;-0.119170;
11.781000;-0.900003;0.454487;-0.070200;0.102384;0.993116;0.983729;0.458007;0.116415;0.976893;0.458009;0.116417;0.976899;0.468840;-0.119168;
11.784000;-0.900003;0.454487;-0.070196;0.102382;0.993116;0.983728;0.458007;0.116413;0.976892;0.458009;0.116415;0.976898;0.468840;-0.119167;
11.787000;-0.900003;0.454487;-0.070193;0.102380;0.993116;0.983727;0.458007;0.116411;0.976891;0.458009;0.116414;0.976897;0.468841;-0.119165;
11.790000;-0.900003;0.454487;-0.070189;0.102379;0.993115;0.983726;0.458006;0.116409;0.976891;0.458009;0.116412;0.976897;0.468841;-0.119163;
11.793000;-0.900003;0.454487;-0.070186;0.102377;0.993115;0.983726;0.458006;0.116408;0.976890;0.458009;0.116410;0.976896;0.468841;-0.119162;
11.796000;-0.900003;0.454487;-0.070183;0.102375;0.993115;0.983725;0.458006;0.116406;0.976889;0.458009;0.116408;0.976895;0.468842;-0.119160;
11.799000;-0.900003;0.454487;-0.070179;0.102373;0.993115;0.983724;0.458006;0.116404;0.976888;0.458009;0.116407;0.976894;0.468842;-0.119158;
11.802000;-0.900003;0.454487;-0.070176;0.102372;0.993115;0.983724;0.458006;0.116403;0.976888;0.458009;0.116405;0.976894;0.468842;-0.119157;
11.805000;-0.900003;0.454487;-0.070172;0.102370;0.993115;0.983723;0.458006;0.116401;0.976887;0.458009;0.116403;0.976893;0.468843;-0.119155;
11.808000;-0.900003;0.454487;-0.070169;0.102368;0.993114;0.983722;0.458006;0.116399;0.976886;0.458009;0.116402;0.976892;0.468843;-0.119153;
11.811000;-0.900002;0.454487;-0.070166;0.102367;0.993114;0.983722;0.458006;0.116397;0.976885;0.458009;0.116400;0.976891;0.468844;-0.119152;
11.814000;-0.900002;0.454487;-0.070163;0.102365;0.993114;0.983721;0.458006;0.116396;0.976885;0.458009;0.116398;0.976891;0.468844;-0.119150;
11.817000;-0.900002;0.454487;-0.070159;0.102363;0.993114;0.983720;0.458006;0.116394;0.976884;0.458009;0.116397;0.976890;0.468844;-0.119148;
11.820000;-0.900002;0.454487;-0.070156;0.102362;0.993114;0.983720;0.458006;0.116392;0.976883;0.458009;0.116395;0.976889;0.468845;-0.119147;
11.823000;-0.900002;0.454487;-0.070153;0.102360;0.993114;0.983719;0.458006;0.116391;0.976882;0.458009;0.116393;0.976888;0.468845;-0.119145;
11.826000;-0.900002;0.454487;-0.070149;0.102358;0.993113;0.983718;0.458006;0.116389;0.976882;0.458009;0.116392;0.976888;0.468845;-0.119144;
11.829000;-0.900002;0.454487;-0.070146;0.102357;0.993113;0.983718;0.458006;0.116387;0.976881;0.458009;0.116390;0.976887;0.468846;-0.119142;
11.832000;-0.900002;0.454487;-0.070143;0.102355;0.993113;0.983717;0.458006;0.116386;0.976880;0.458009;0.116388;0.976886;0.468846;-0.119140;
11.835000;-0.900002;0.454487;-0.070140;0.102354;0.993113;0.983717;0.458006;0.116384;0.976880;0.458009;0.116387;0.976885;0.468846;-0.119139;
11.838000;-0.900002;0.454487;-0.070136;0.102352;0.993113;0.983716;0.458006;0.116383;0.976879;0.458009;0.116385;0.976885;0.468847;-0.119137;
11.841000;-0.900002;0.454487;-0.070133;0.102350;0.993113;0.983715;0.458006;0.116381;0.976878;0.458009;0.116383;0.976884;0.468847;-0.119136;
11.844000;-0.900002;0.454487;-0.070130;0.102349;0.993112;0.983715;0.458006;0.116379;0.976877;0.458009;0.116382;0.976883;0.468847;-0.119134;
11.847000;-0.900002;0.454487;-0.070127;0.102347;0.993112;0.983714;0.458006;0.116378;0.976877;0.458009;0.116380;0.976883;0.468848;-0.119133;
11.850000;-0.900002;0.454487;-0.070124;0.102345;0.993112;0.983713;0.458006;0.116376;0.976876;0.458009;0.116379;0.976882;0.468848;-0.119131;
11.853000;-0.900002;0.454487;-0.070121;0.102344;0.993112;0.983713;0.458006;0.116375;0.976875;0.458009;0.116377;0.976881;0.468848;-0.119129;
11.856000;-0.900002;0.454487;-0.070117;0.102342;0.993112;0.983712;0.458006;0.116373;0.976875;0.458009;0.116375;0.976880;0.468849;-0.119128;
11.859000;-0.900002;0.454487;-0.070114;0.102341;0.993112;0.983711;0.458006;0.116371;0.976874;0.458009;0.116374;0.976880;0.468849;-0.119126;
11.862000;-0.900002;0.454487;-0.070111;0.102339;0.993111;0.983711;0.458006;0.116370;0.976873;0.458009;0.116372;0.976879;0.468849;-0.119125;
11.865000;-0.900002;0.454487;-0.070108;0.102338;0.993111;0.983710;0.458006;0.116368;0.976872;0.458009;0.116371;0.976878;0.468850;-0.119123;
11.868000;-0.900002;0.454487;-0.070105;0.102336;0.993111;0.983710;0.458006;0.116367;0.976872;0.458009;0.116369;0.976878;0.468850;-0.119122;
11.871000;-0.900002;0.454487;-0.070102;0.102334;0.993111;0.983709;0.458006;0.116365;0.976871;0.458009;0.116368;0.976877;0.468850;-0.119120;
11.874000;-0.900002;0.454487;-0.070099;0.102333;0.993111;0.983708;0.458006;0.116364;0.976870;0.458009;0.116366;0.976876;0.468851;-0.119119;
11.877000;-0.900002;0.454487;-0.070096;0.102331;0.993111;0.983708;0.458006;0.116362;0.976870;0.458009;0.116364;0.976876;0.468851;-0.119117;
11.880000;-0.900002;0.454487;-0.070093;0.102330;0.993111;0.983707;0.458006;0.116360;0.976869;0.458009;0.116363;0.976875;0.468851;-0.119116;
11.883000;-0.900002;0.454487;-0.070090;0.102328;0.993110;0.983707;0.458006;0.116359;0.976868;0.458009;0.116361;0.976874;0.468852;-0.119114;
11.886000;-0.900002;0.454487;-0.070087;0.102327;0.993110;0.983706;0.458006;0.116357;0.976868;0.458009;0.116360;0.976874;0.468852;-0.119113;
11.889000;-0.900002;0.454487;-0.070084;0.102325;0.993110;0.983705;0.458006;0.116356;0.976867;0.458009;0.116358;0.976873;0.468852;-0.119111;
11.892000;-0.900002;0.454487;-0.070081;0.102324;0.993110;0.983705;0.458006;0.116354;0.976866;0.458009;0.116357;0.976872;0.468853;-0.119110;
11.895000;-0.900002;0.454487;-0.070078;0.102322;0.993110;0.983704;0.458006;0.116353;0.976866;0.458009;0.116355;0.976872;0.468853;-0.119108;
11.898000;-0.900002;0.454487;-0.070075;0.102321;0.993110;0.983704;0.458006;0.116351;0.976865;0.458009;0.116354;0.976871;0.468853;-0.119107;
11.901000;-0.900002;0.454487;-0.070072;0.102319;0.993109;0.983703;0.458006;0.116350;0.976864;0.458009;0.116352;0.976870;0.468853;-0.119105;
11.904000;-0.900002;0.454487;-0.070069;0.102318;0.993109;0.983702;0.458006;0.116348;0.976864;0.458009;0.116351;0.976870;0.468854;-0.119104;
11.907000;-0.900002;0.454487;-0.070066;0.102316;0.993109;0.983702;0.458006;0.116347;0.976863;0.458009;0.116349;0.976869;0.468854;-0.119103;
11.910000;-0.900002;0.454487;-0.070063;0.102315;0.993109;0.983701;0.458006;0.116345;0.976862;0.458009;0.116348;0.976868;0.468854;-0.119101;
11.913000;-0.900002;0.454487;-0.070060;0.102313;0.993109;0.983701;0.458006;0.116344;0.976862;0.458009;0.116346;0.976868;0.468855;-0.119100;
11.916000;-0.900002;0.454487;-0.070057;0.102312;0.993109;0.983700;0.458006;0.116342;0.976861;0.458009;0.116345;0.976867;0.468855;-0.119098;
11.919000;-0.900002;0.454487;-0.070054;0.102310;0.993109;0.983699;0.458006;0.116341;0.976860;0.458009;0.116343;0.976866;0.468855;-0.119097;
11.922000;-0.900002;0.454487;-0.070051;0.102309;0.993108;0.983699;0.458006;0.116339;0.976860;0.458009;0.116342;0.976866;0.468856;-0.119095;
11.925000;-0.900002;0.454487;-0.070048;0.102307;0.993108;0.983698;0.458006;0.116338;0.976859;0.458009;0.116340;0.976865;0.468856;-0.119094;
11.928000;-0.900002;0.454487;-0.070046;0.102306;0.993108;0.983698;0.458006;0.116337;0.976858;0.458009;0.116339;0.976864;0.468856;-0.119093;
