time;WPP4A_WPP_wPPControl2015_qControl_PWPPu;WPP4A_WPP_wPPControl2015_qControl_QWPPu;WPP4A_WPP_wPPControl2015_qControl_UWPPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
22.684195;0.284376;-0.210003;1.019811;-1.019215;-0.034881;0.271645;0.215341;
22.685699;0.284414;-0.210003;1.019811;-1.019214;-0.034891;0.271680;0.215345;
22.686450;0.284433;-0.210003;1.019811;-1.019214;-0.034896;0.271698;0.215347;
22.687954;0.284472;-0.210003;1.019811;-1.019214;-0.034906;0.271734;0.215351;
22.688706;0.284491;-0.210003;1.019811;-1.019214;-0.034910;0.271752;0.215352;
22.690209;0.284529;-0.210003;1.019811;-1.019213;-0.034920;0.271787;0.215356;
22.690961;0.284549;-0.210003;1.019811;-1.019213;-0.034925;0.271805;0.215358;
22.692464;0.284587;-0.210003;1.019811;-1.019213;-0.034935;0.271840;0.215362;
22.693216;0.284606;-0.210003;1.019811;-1.019213;-0.034939;0.271858;0.215364;
22.694719;0.284644;-0.210003;1.019811;-1.019212;-0.034949;0.271893;0.215368;
22.695471;0.284663;-0.210003;1.019811;-1.019212;-0.034954;0.271911;0.215370;
22.696974;0.284701;-0.210003;1.019811;-1.019212;-0.034964;0.271946;0.215374;
22.697726;0.284719;-0.210003;1.019811;-1.019212;-0.034968;0.271963;0.215376;
22.699229;0.284757;-0.210003;1.019811;-1.019211;-0.034978;0.271998;0.215379;
22.699981;0.284776;-0.210003;1.019811;-1.019211;-0.034983;0.272016;0.215381;
22.701484;0.284814;-0.210003;1.019811;-1.019211;-0.034992;0.272051;0.215385;
22.702236;0.284832;-0.210003;1.019811;-1.019211;-0.034997;0.272068;0.215387;
22.703739;0.284870;-0.210003;1.019811;-1.019210;-0.035006;0.272103;0.215391;
22.704491;0.284889;-0.210003;1.019811;-1.019210;-0.035011;0.272120;0.215393;
22.705994;0.284926;-0.210003;1.019811;-1.019210;-0.035021;0.272154;0.215396;
22.706746;0.284944;-0.210003;1.019811;-1.019210;-0.035025;0.272172;0.215398;
22.708249;0.284982;-0.210003;1.019811;-1.019209;-0.035035;0.272206;0.215402;
22.709001;0.285000;-0.210003;1.019811;-1.019209;-0.035039;0.272223;0.215404;
22.710504;0.285037;-0.210003;1.019811;-1.019209;-0.035049;0.272258;0.215408;
22.711256;0.285056;-0.210003;1.019811;-1.019209;-0.035054;0.272275;0.215410;
22.712759;0.285093;-0.210003;1.019811;-1.019208;-0.035063;0.272309;0.215413;
22.713511;0.285111;-0.210003;1.019811;-1.019208;-0.035068;0.272326;0.215415;
22.715014;0.285148;-0.210003;1.019811;-1.019208;-0.035077;0.272360;0.215419;
22.715766;0.285166;-0.210003;1.019811;-1.019208;-0.035081;0.272377;0.215421;
22.717269;0.285203;-0.210003;1.019811;-1.019207;-0.035091;0.272411;0.215424;
22.718021;0.285221;-0.210003;1.019811;-1.019207;-0.035095;0.272428;0.215426;
22.719524;0.285258;-0.210003;1.019811;-1.019207;-0.035105;0.272462;0.215430;
22.720276;0.285276;-0.210003;1.019811;-1.019207;-0.035109;0.272479;0.215432;
22.721779;0.285312;-0.210003;1.019811;-1.019206;-0.035118;0.272512;0.215436;
22.722531;0.285330;-0.210003;1.019811;-1.019206;-0.035123;0.272529;0.215437;
22.724034;0.285366;-0.210003;1.019811;-1.019206;-0.035132;0.272563;0.215441;
22.724786;0.285385;-0.210003;1.019811;-1.019206;-0.035137;0.272579;0.215443;
22.726289;0.285421;-0.210003;1.019811;-1.019205;-0.035146;0.272613;0.215447;
22.727041;0.285439;-0.210003;1.019811;-1.019205;-0.035151;0.272630;0.215448;
22.728545;0.285475;-0.210003;1.019811;-1.019205;-0.035160;0.272663;0.215452;
22.729296;0.285493;-0.210003;1.019811;-1.019205;-0.035164;0.272680;0.215454;
22.730800;0.285528;-0.210003;1.019811;-1.019204;-0.035173;0.272713;0.215457;
22.731551;0.285546;-0.210003;1.019811;-1.019204;-0.035178;0.272729;0.215459;
22.733055;0.285582;-0.210003;1.019811;-1.019204;-0.035187;0.272762;0.215463;
22.733806;0.285600;-0.210003;1.019811;-1.019204;-0.035191;0.272779;0.215465;
22.735310;0.285635;-0.210003;1.019811;-1.019203;-0.035200;0.272812;0.215468;
22.736061;0.285653;-0.210003;1.019811;-1.019203;-0.035205;0.272828;0.215470;
22.737565;0.285688;-0.210003;1.019811;-1.019203;-0.035214;0.272861;0.215474;
22.738316;0.285706;-0.210003;1.019811;-1.019203;-0.035218;0.272877;0.215476;
22.739820;0.285741;-0.210003;1.019811;-1.019203;-0.035227;0.272910;0.215479;
22.740571;0.285759;-0.210003;1.019811;-1.019202;-0.035232;0.272926;0.215481;
22.742075;0.285794;-0.210003;1.019811;-1.019202;-0.035241;0.272959;0.215484;
22.742826;0.285812;-0.210003;1.019811;-1.019202;-0.035245;0.272975;0.215486;
22.744330;0.285847;-0.210003;1.019811;-1.019202;-0.035254;0.273008;0.215490;
22.745081;0.285864;-0.210003;1.019811;-1.019201;-0.035258;0.273024;0.215492;
22.746585;0.285899;-0.210003;1.019811;-1.019201;-0.035267;0.273056;0.215495;
22.747337;0.285917;-0.210003;1.019811;-1.019201;-0.035272;0.273072;0.215497;
22.748840;0.285951;-0.210003;1.019811;-1.019201;-0.035281;0.273105;0.215500;
22.749592;0.285969;-0.210003;1.019811;-1.019201;-0.035285;0.273121;0.215502;
22.751095;0.286003;-0.210003;1.019811;-1.019200;-0.035294;0.273153;0.215506;
22.751847;0.286021;-0.210003;1.019811;-1.019200;-0.035298;0.273169;0.215507;
22.753350;0.286055;-0.210003;1.019811;-1.019200;-0.035307;0.273201;0.215511;
22.754102;0.286072;-0.210003;1.019811;-1.019200;-0.035311;0.273217;0.215513;
22.755605;0.286107;-0.210003;1.019811;-1.019199;-0.035320;0.273249;0.215516;
22.756357;0.286124;-0.210003;1.019811;-1.019199;-0.035324;0.273265;0.215518;
22.757860;0.286158;-0.210003;1.019811;-1.019199;-0.035333;0.273296;0.215521;
22.758612;0.286175;-0.210003;1.019811;-1.019199;-0.035337;0.273312;0.215523;
22.760115;0.286210;-0.210003;1.019811;-1.019198;-0.035346;0.273344;0.215527;
22.760867;0.286227;-0.210003;1.019811;-1.019198;-0.035350;0.273360;0.215528;
22.762370;0.286261;-0.210003;1.019811;-1.019198;-0.035359;0.273391;0.215532;
22.763122;0.286278;-0.210003;1.019811;-1.019198;-0.035363;0.273407;0.215534;
22.764625;0.286311;-0.210003;1.019811;-1.019197;-0.035372;0.273438;0.215537;
22.765377;0.286328;-0.210003;1.019811;-1.019197;-0.035376;0.273454;0.215539;
22.766880;0.286362;-0.210003;1.019811;-1.019197;-0.035385;0.273485;0.215542;
22.767632;0.286379;-0.210003;1.019811;-1.019197;-0.035389;0.273501;0.215544;
22.769135;0.286413;-0.210003;1.019811;-1.019196;-0.035397;0.273532;0.215547;
22.769887;0.286429;-0.210003;1.019811;-1.019196;-0.035402;0.273547;0.215549;
22.771390;0.286463;-0.210003;1.019811;-1.019196;-0.035410;0.273578;0.215553;
22.772142;0.286480;-0.210003;1.019811;-1.019196;-0.035414;0.273594;0.215554;
22.773645;0.286513;-0.210003;1.019811;-1.019196;-0.035423;0.273625;0.215558;
22.774397;0.286530;-0.210003;1.019811;-1.019195;-0.035427;0.273640;0.215559;
22.775900;0.286563;-0.210003;1.019811;-1.019195;-0.035435;0.273671;0.215563;
22.776652;0.286579;-0.210003;1.019811;-1.019195;-0.035440;0.273687;0.215564;
22.778155;0.286613;-0.210003;1.019811;-1.019195;-0.035448;0.273717;0.215568;
22.778907;0.286629;-0.210003;1.019811;-1.019195;-0.035452;0.273733;0.215569;
22.780410;0.286662;-0.210003;1.019811;-1.019194;-0.035461;0.273763;0.215573;
22.781162;0.286679;-0.210003;1.019811;-1.019194;-0.035465;0.273778;0.215575;
22.782665;0.286712;-0.210003;1.019811;-1.019194;-0.035473;0.273809;0.215578;
22.783417;0.286728;-0.210003;1.019811;-1.019194;-0.035477;0.273824;0.215580;
22.784920;0.286761;-0.210003;1.019811;-1.019193;-0.035486;0.273854;0.215583;
22.785672;0.286777;-0.210003;1.019811;-1.019193;-0.035490;0.273870;0.215585;
22.787176;0.286810;-0.210003;1.019811;-1.019193;-0.035498;0.273900;0.215588;
22.787927;0.286826;-0.210003;1.019811;-1.019193;-0.035502;0.273915;0.215590;
22.789431;0.286859;-0.210003;1.019811;-1.019192;-0.035510;0.273945;0.215593;
22.790182;0.286875;-0.210003;1.019811;-1.019192;-0.035515;0.273960;0.215595;
22.791686;0.286907;-0.210003;1.019811;-1.019192;-0.035523;0.273990;0.215598;
22.792437;0.286923;-0.210003;1.019811;-1.019192;-0.035527;0.274005;0.215600;
22.793941;0.286956;-0.210003;1.019811;-1.019192;-0.035535;0.274035;0.215603;
22.794692;0.286972;-0.210003;1.019811;-1.019191;-0.035539;0.274050;0.215604;
22.796196;0.287004;-0.210003;1.019811;-1.019191;-0.035547;0.274080;0.215608;
22.796947;0.287020;-0.210003;1.019811;-1.019191;-0.035551;0.274095;0.215609;
22.798451;0.287052;-0.210003;1.019811;-1.019191;-0.035559;0.274124;0.215613;
22.799202;0.287068;-0.210003;1.019811;-1.019191;-0.035564;0.274139;0.215614;
22.800706;0.287100;-0.210003;1.019811;-1.019190;-0.035572;0.274169;0.215618;
22.801457;0.287116;-0.210003;1.019811;-1.019190;-0.035576;0.274184;0.215619;
22.802961;0.287148;-0.210003;1.019811;-1.019190;-0.035584;0.274213;0.215622;
22.803712;0.287164;-0.210003;1.019811;-1.019190;-0.035588;0.274228;0.215624;
22.805216;0.287195;-0.210003;1.019811;-1.019189;-0.035596;0.274257;0.215627;
22.805968;0.287211;-0.210003;1.019811;-1.019189;-0.035600;0.274272;0.215629;
22.807471;0.287243;-0.210003;1.019811;-1.019189;-0.035608;0.274301;0.215632;
22.808223;0.287258;-0.210003;1.019811;-1.019189;-0.035612;0.274316;0.215634;
22.809726;0.287290;-0.210003;1.019811;-1.019188;-0.035620;0.274345;0.215637;
22.810478;0.287306;-0.210003;1.019811;-1.019188;-0.035624;0.274359;0.215639;
22.811981;0.287337;-0.210003;1.019811;-1.019188;-0.035632;0.274388;0.215642;
22.812733;0.287353;-0.210003;1.019811;-1.019188;-0.035636;0.274403;0.215643;
22.814236;0.287384;-0.210003;1.019811;-1.019188;-0.035644;0.274432;0.215647;
22.814988;0.287399;-0.210003;1.019811;-1.019187;-0.035648;0.274446;0.215648;
22.816491;0.287431;-0.210003;1.019811;-1.019187;-0.035655;0.274475;0.215651;
22.817243;0.287446;-0.210003;1.019811;-1.019187;-0.035659;0.274489;0.215653;
22.818746;0.287477;-0.210003;1.019811;-1.019187;-0.035667;0.274518;0.215656;
22.819498;0.287493;-0.210003;1.019811;-1.019187;-0.035671;0.274532;0.215658;
22.821001;0.287523;-0.210003;1.019811;-1.019186;-0.035679;0.274561;0.215661;
22.821753;0.287539;-0.210003;1.019811;-1.019186;-0.035683;0.274575;0.215663;
22.823256;0.287570;-0.210003;1.019811;-1.019186;-0.035691;0.274604;0.215666;
22.824008;0.287585;-0.210003;1.019811;-1.019186;-0.035695;0.274618;0.215667;
22.825511;0.287616;-0.210003;1.019811;-1.019185;-0.035702;0.274646;0.215670;
22.826263;0.287631;-0.210003;1.019811;-1.019185;-0.035706;0.274661;0.215672;
22.827766;0.287661;-0.210003;1.019811;-1.019185;-0.035714;0.274689;0.215675;
22.828518;0.287677;-0.210003;1.019811;-1.019185;-0.035718;0.274703;0.215677;
22.830021;0.287707;-0.210003;1.019811;-1.019185;-0.035725;0.274731;0.215680;
22.830773;0.287722;-0.210003;1.019811;-1.019185;-0.035729;0.274745;0.215681;
22.832276;0.287753;-0.210003;1.019811;-1.019184;-0.035737;0.274773;0.215684;
22.833028;0.287768;-0.210003;1.019811;-1.019184;-0.035741;0.274787;0.215686;
22.834531;0.287798;-0.210003;1.019811;-1.019184;-0.035749;0.274815;0.215689;
22.835283;0.287813;-0.210003;1.019811;-1.019184;-0.035752;0.274829;0.215691;
22.836786;0.287843;-0.210003;1.019811;-1.019183;-0.035760;0.274857;0.215694;
22.837538;0.287858;-0.210003;1.019811;-1.019183;-0.035764;0.274871;0.215695;
22.839041;0.287888;-0.210003;1.019811;-1.019183;-0.035771;0.274899;0.215698;
22.839793;0.287903;-0.210003;1.019811;-1.019183;-0.035775;0.274913;0.215700;
22.841296;0.287933;-0.210003;1.019811;-1.019183;-0.035783;0.274940;0.215703;
22.842048;0.287948;-0.210003;1.019811;-1.019182;-0.035787;0.274954;0.215704;
22.843551;0.287978;-0.210003;1.019811;-1.019182;-0.035794;0.274982;0.215708;
22.844303;0.287993;-0.210003;1.019810;-1.019182;-0.035798;0.274996;0.215709;
22.845807;0.288022;-0.210003;1.019810;-1.019182;-0.035805;0.275023;0.215712;
22.846558;0.288037;-0.210003;1.019810;-1.019182;-0.035809;0.275037;0.215714;
22.848062;0.288066;-0.210003;1.019810;-1.019181;-0.035817;0.275064;0.215717;
22.848813;0.288081;-0.210003;1.019810;-1.019181;-0.035820;0.275078;0.215718;
22.850317;0.288111;-0.210003;1.019810;-1.019181;-0.035828;0.275105;0.215721;
22.851068;0.288125;-0.210003;1.019810;-1.019181;-0.035831;0.275119;0.215723;
22.852572;0.288155;-0.210003;1.019810;-1.019181;-0.035839;0.275146;0.215726;
22.853323;0.288169;-0.210003;1.019810;-1.019180;-0.035843;0.275159;0.215727;
22.854827;0.288199;-0.210003;1.019810;-1.019180;-0.035850;0.275186;0.215730;
22.855578;0.288213;-0.210003;1.019810;-1.019180;-0.035854;0.275200;0.215732;
22.857082;0.288242;-0.210002;1.019810;-1.019180;-0.035861;0.275227;0.215735;
22.857833;0.288257;-0.210003;1.019810;-1.019180;-0.035865;0.275240;0.215736;
22.859337;0.288286;-0.210002;1.019810;-1.019179;-0.035872;0.275267;0.215739;
22.860088;0.288300;-0.210002;1.019810;-1.019179;-0.035876;0.275281;0.215741;
22.861592;0.288329;-0.210002;1.019810;-1.019179;-0.035883;0.275307;0.215744;
22.862343;0.288344;-0.210002;1.019810;-1.019179;-0.035887;0.275321;0.215745;
22.863847;0.288372;-0.210002;1.019810;-1.019178;-0.035894;0.275347;0.215748;
22.864599;0.288387;-0.210002;1.019810;-1.019178;-0.035898;0.275361;0.215750;
22.866102;0.288415;-0.210002;1.019810;-1.019178;-0.035905;0.275387;0.215753;
22.866854;0.288430;-0.210002;1.019810;-1.019178;-0.035909;0.275401;0.215754;
22.868357;0.288458;-0.210002;1.019810;-1.019178;-0.035916;0.275427;0.215757;
22.869109;0.288472;-0.210002;1.019810;-1.019178;-0.035919;0.275440;0.215758;
22.870612;0.288501;-0.210002;1.019810;-1.019177;-0.035927;0.275467;0.215761;
22.871364;0.288515;-0.210002;1.019810;-1.019177;-0.035930;0.275480;0.215763;
22.872867;0.288544;-0.210002;1.019810;-1.019177;-0.035937;0.275506;0.215766;
22.873619;0.288558;-0.210002;1.019810;-1.019177;-0.035941;0.275519;0.215767;
22.875122;0.288586;-0.210002;1.019810;-1.019176;-0.035948;0.275545;0.215770;
22.875874;0.288600;-0.210002;1.019810;-1.019176;-0.035952;0.275558;0.215772;
22.877377;0.288628;-0.210002;1.019810;-1.019176;-0.035959;0.275585;0.215774;
22.878129;0.288642;-0.210002;1.019810;-1.019176;-0.035962;0.275598;0.215776;
22.879632;0.288670;-0.210002;1.019810;-1.019176;-0.035970;0.275624;0.215779;
22.880384;0.288684;-0.210002;1.019810;-1.019176;-0.035973;0.275636;0.215780;
22.881887;0.288712;-0.210002;1.019810;-1.019175;-0.035980;0.275662;0.215783;
22.882639;0.288726;-0.210002;1.019810;-1.019175;-0.035984;0.275675;0.215785;
22.884142;0.288754;-0.210002;1.019810;-1.019175;-0.035991;0.275701;0.215787;
22.884894;0.288768;-0.210002;1.019810;-1.019175;-0.035994;0.275714;0.215789;
22.886397;0.288796;-0.210002;1.019810;-1.019175;-0.036001;0.275740;0.215792;
22.887149;0.288809;-0.210002;1.019810;-1.019174;-0.036005;0.275752;0.215793;
22.888652;0.288837;-0.210002;1.019810;-1.019174;-0.036012;0.275778;0.215796;
22.889404;0.288851;-0.210002;1.019810;-1.019174;-0.036015;0.275791;0.215797;
22.890907;0.288878;-0.210002;1.019810;-1.019174;-0.036022;0.275816;0.215800;
22.891659;0.288892;-0.210002;1.019810;-1.019174;-0.036026;0.275829;0.215802;
22.893162;0.288920;-0.210002;1.019810;-1.019173;-0.036033;0.275854;0.215804;
22.893914;0.288933;-0.210002;1.019810;-1.019173;-0.036036;0.275867;0.215806;
22.895417;0.288961;-0.210002;1.019810;-1.019173;-0.036043;0.275892;0.215809;
22.896169;0.288974;-0.210002;1.019810;-1.019173;-0.036047;0.275905;0.215810;
22.897672;0.289001;-0.210002;1.019810;-1.019173;-0.036054;0.275930;0.215813;
22.898424;0.289015;-0.210002;1.019810;-1.019172;-0.036057;0.275943;0.215814;
22.899927;0.289042;-0.210002;1.019810;-1.019172;-0.036064;0.275968;0.215817;
22.900679;0.289056;-0.210002;1.019810;-1.019172;-0.036067;0.275981;0.215819;
22.902183;0.289083;-0.210002;1.019810;-1.019172;-0.036074;0.276006;0.215821;
22.902934;0.289096;-0.210002;1.019810;-1.019172;-0.036078;0.276018;0.215823;
22.904438;0.289123;-0.210002;1.019810;-1.019171;-0.036084;0.276043;0.215825;
22.905189;0.289137;-0.210002;1.019810;-1.019171;-0.036088;0.276056;0.215827;
22.906693;0.289163;-0.210002;1.019810;-1.019171;-0.036095;0.276080;0.215830;
22.907444;0.289177;-0.210002;1.019810;-1.019171;-0.036098;0.276093;0.215831;
22.908948;0.289204;-0.210002;1.019810;-1.019171;-0.036105;0.276118;0.215834;
22.909699;0.289217;-0.210002;1.019810;-1.019171;-0.036108;0.276130;0.215835;
22.911203;0.289243;-0.210002;1.019810;-1.019170;-0.036115;0.276155;0.215838;
22.911954;0.289257;-0.210002;1.019810;-1.019170;-0.036118;0.276167;0.215839;
22.913458;0.289283;-0.210002;1.019810;-1.019170;-0.036125;0.276191;0.215842;
22.914209;0.289297;-0.210002;1.019810;-1.019170;-0.036128;0.276204;0.215843;
22.915713;0.289323;-0.210002;1.019810;-1.019170;-0.036135;0.276228;0.215846;
22.916464;0.289336;-0.210002;1.019810;-1.019169;-0.036138;0.276240;0.215848;
22.917968;0.289362;-0.210002;1.019810;-1.019169;-0.036145;0.276265;0.215850;
22.918719;0.289376;-0.210002;1.019810;-1.019169;-0.036148;0.276277;0.215852;
22.920223;0.289402;-0.210002;1.019810;-1.019169;-0.036155;0.276301;0.215854;
22.920974;0.289415;-0.210002;1.019810;-1.019169;-0.036158;0.276313;0.215856;
22.922478;0.289441;-0.210002;1.019810;-1.019168;-0.036165;0.276338;0.215858;
22.923230;0.289454;-0.210002;1.019810;-1.019168;-0.036168;0.276350;0.215860;
22.924733;0.289480;-0.210002;1.019810;-1.019168;-0.036175;0.276374;0.215862;
22.925485;0.289493;-0.210002;1.019810;-1.019168;-0.036178;0.276386;0.215864;
22.926988;0.289519;-0.210002;1.019810;-1.019168;-0.036185;0.276410;0.215866;
22.927740;0.289532;-0.210002;1.019810;-1.019168;-0.036188;0.276422;0.215868;
22.929243;0.289558;-0.210002;1.019810;-1.019167;-0.036195;0.276446;0.215870;
22.929995;0.289571;-0.210002;1.019810;-1.019167;-0.036198;0.276458;0.215872;
22.931498;0.289597;-0.210002;1.019810;-1.019167;-0.036204;0.276482;0.215874;
22.932250;0.289609;-0.210002;1.019810;-1.019167;-0.036208;0.276494;0.215876;
22.933753;0.289635;-0.210002;1.019810;-1.019167;-0.036214;0.276517;0.215878;
22.934505;0.289648;-0.210002;1.019810;-1.019166;-0.036217;0.276529;0.215880;
22.936008;0.289673;-0.210002;1.019810;-1.019166;-0.036224;0.276553;0.215882;
22.936760;0.289686;-0.210002;1.019810;-1.019166;-0.036227;0.276565;0.215884;
22.938263;0.289712;-0.210002;1.019810;-1.019166;-0.036234;0.276588;0.215886;
22.939015;0.289724;-0.210002;1.019810;-1.019166;-0.036237;0.276600;0.215888;
22.940518;0.289750;-0.210002;1.019810;-1.019166;-0.036243;0.276624;0.215890;
22.941270;0.289762;-0.210002;1.019810;-1.019165;-0.036246;0.276635;0.215892;
22.942773;0.289788;-0.210002;1.019810;-1.019165;-0.036253;0.276659;0.215894;
22.943525;0.289800;-0.210002;1.019810;-1.019165;-0.036256;0.276670;0.215896;
22.945028;0.289825;-0.210002;1.019810;-1.019165;-0.036262;0.276694;0.215898;
22.945780;0.289838;-0.210002;1.019810;-1.019165;-0.036266;0.276705;0.215899;
22.947283;0.289863;-0.210002;1.019810;-1.019164;-0.036272;0.276729;0.215902;
22.948035;0.289876;-0.210002;1.019810;-1.019164;-0.036275;0.276740;0.215903;
22.949538;0.289901;-0.210002;1.019810;-1.019164;-0.036281;0.276763;0.215906;
22.950290;0.289913;-0.210002;1.019810;-1.019164;-0.036285;0.276775;0.215907;
22.951793;0.289938;-0.210002;1.019810;-1.019164;-0.036291;0.276798;0.215910;
22.952545;0.289950;-0.210002;1.019810;-1.019164;-0.036294;0.276810;0.215911;
22.954048;0.289975;-0.210002;1.019810;-1.019163;-0.036300;0.276833;0.215914;
22.954800;0.289988;-0.210002;1.019810;-1.019163;-0.036304;0.276844;0.215915;
22.956303;0.290012;-0.210002;1.019810;-1.019163;-0.036310;0.276867;0.215918;
22.957055;0.290025;-0.210002;1.019810;-1.019163;-0.036313;0.276878;0.215919;
22.958558;0.290049;-0.210002;1.019810;-1.019163;-0.036319;0.276901;0.215921;
22.959310;0.290062;-0.210002;1.019810;-1.019163;-0.036322;0.276913;0.215923;
22.960814;0.290086;-0.210002;1.019810;-1.019162;-0.036328;0.276935;0.215925;
22.961565;0.290098;-0.210002;1.019810;-1.019162;-0.036332;0.276947;0.215926;
22.963069;0.290123;-0.210002;1.019810;-1.019162;-0.036338;0.276969;0.215929;
22.963820;0.290135;-0.210002;1.019810;-1.019162;-0.036341;0.276981;0.215930;
22.965324;0.290159;-0.210002;1.019810;-1.019162;-0.036347;0.277003;0.215933;
22.966075;0.290172;-0.210002;1.019810;-1.019161;-0.036350;0.277014;0.215934;
22.967579;0.290196;-0.210002;1.019810;-1.019161;-0.036356;0.277037;0.215937;
22.968330;0.290208;-0.210002;1.019810;-1.019161;-0.036359;0.277048;0.215938;
22.969834;0.290232;-0.210002;1.019809;-1.019161;-0.036365;0.277070;0.215940;
22.970585;0.290244;-0.210002;1.019809;-1.019161;-0.036369;0.277082;0.215942;
22.972089;0.290268;-0.210002;1.019809;-1.019161;-0.036375;0.277104;0.215944;
22.972840;0.290280;-0.210002;1.019809;-1.019160;-0.036378;0.277115;0.215945;
22.974344;0.290304;-0.210002;1.019809;-1.019160;-0.036384;0.277137;0.215948;
22.975095;0.290316;-0.210002;1.019809;-1.019160;-0.036387;0.277148;0.215949;
22.976599;0.290340;-0.210002;1.019809;-1.019160;-0.036393;0.277171;0.215952;
22.977350;0.290352;-0.210002;1.019809;-1.019160;-0.036396;0.277182;0.215953;
22.978854;0.290376;-0.210002;1.019809;-1.019160;-0.036402;0.277204;0.215955;
22.979606;0.290388;-0.210002;1.019809;-1.019159;-0.036405;0.277215;0.215956;
22.981109;0.290412;-0.210002;1.019809;-1.019159;-0.036411;0.277237;0.215959;
22.981861;0.290423;-0.210002;1.019809;-1.019159;-0.036414;0.277248;0.215960;
22.983364;0.290447;-0.210002;1.019809;-1.019159;-0.036420;0.277270;0.215963;
22.984116;0.290459;-0.210002;1.019809;-1.019159;-0.036423;0.277281;0.215964;
22.985619;0.290482;-0.210002;1.019809;-1.019159;-0.036429;0.277302;0.215966;
22.986371;0.290494;-0.210002;1.019809;-1.019158;-0.036432;0.277313;0.215968;
22.987874;0.290518;-0.210002;1.019809;-1.019158;-0.036438;0.277335;0.215970;
22.988626;0.290529;-0.210002;1.019809;-1.019158;-0.036441;0.277346;0.215971;
22.990129;0.290553;-0.210002;1.019809;-1.019158;-0.036447;0.277368;0.215974;
22.990881;0.290564;-0.210002;1.019809;-1.019158;-0.036450;0.277378;0.215975;
22.992384;0.290588;-0.210002;1.019809;-1.019157;-0.036456;0.277400;0.215977;
22.993136;0.290599;-0.210002;1.019809;-1.019157;-0.036459;0.277411;0.215978;
22.994639;0.290623;-0.210002;1.019809;-1.019157;-0.036464;0.277432;0.215981;
22.995391;0.290634;-0.210002;1.019809;-1.019157;-0.036467;0.277443;0.215982;
22.996894;0.290657;-0.210002;1.019809;-1.019157;-0.036473;0.277464;0.215984;
22.997646;0.290669;-0.210002;1.019809;-1.019157;-0.036476;0.277475;0.215986;
22.999149;0.290692;-0.210002;1.019809;-1.019156;-0.036482;0.277496;0.215988;
22.999901;0.290703;-0.210002;1.019809;-1.019156;-0.036485;0.277507;0.215989;
23.001404;0.290726;-0.210002;1.019809;-1.019156;-0.036491;0.277528;0.215992;
23.002156;0.290738;-0.210002;1.019809;-1.019156;-0.036494;0.277539;0.215993;
23.003659;0.290761;-0.210002;1.019809;-1.019156;-0.036499;0.277560;0.215995;
23.004411;0.290772;-0.210002;1.019809;-1.019156;-0.036502;0.277571;0.215996;
23.005914;0.290795;-0.210002;1.019809;-1.019155;-0.036508;0.277592;0.215999;
23.006666;0.290806;-0.210002;1.019809;-1.019155;-0.036511;0.277602;0.216000;
23.008169;0.290829;-0.210002;1.019809;-1.019155;-0.036517;0.277623;0.216002;
23.008921;0.290840;-0.210002;1.019809;-1.019155;-0.036520;0.277634;0.216004;
23.010424;0.290863;-0.210002;1.019809;-1.019155;-0.036525;0.277655;0.216006;
23.011176;0.290874;-0.210002;1.019809;-1.019155;-0.036528;0.277665;0.216007;
23.012679;0.290897;-0.210002;1.019809;-1.019155;-0.036534;0.277686;0.216009;
23.013431;0.290908;-0.210002;1.019809;-1.019154;-0.036537;0.277697;0.216011;
23.014934;0.290930;-0.210002;1.019809;-1.019154;-0.036542;0.277717;0.216013;
23.015686;0.290942;-0.210002;1.019809;-1.019154;-0.036545;0.277728;0.216014;
23.017189;0.290964;-0.210002;1.019809;-1.019154;-0.036551;0.277748;0.216016;
23.017941;0.290975;-0.210002;1.019809;-1.019154;-0.036554;0.277759;0.216018;
23.019445;0.290997;-0.210002;1.019809;-1.019154;-0.036559;0.277779;0.216020;
23.020196;0.291009;-0.210002;1.019809;-1.019153;-0.036562;0.277790;0.216021;
23.021700;0.291031;-0.210002;1.019809;-1.019153;-0.036568;0.277810;0.216023;
23.022451;0.291042;-0.210002;1.019809;-1.019153;-0.036571;0.277821;0.216025;
23.023955;0.291064;-0.210002;1.019809;-1.019153;-0.036576;0.277841;0.216027;
23.024706;0.291075;-0.210002;1.019809;-1.019153;-0.036579;0.277851;0.216028;
23.026210;0.291097;-0.210002;1.019809;-1.019153;-0.036585;0.277872;0.216030;
23.026961;0.291108;-0.210002;1.019809;-1.019152;-0.036587;0.277882;0.216031;
23.028465;0.291130;-0.210002;1.019809;-1.019152;-0.036593;0.277902;0.216034;
23.029216;0.291141;-0.210002;1.019809;-1.019152;-0.036596;0.277912;0.216035;
23.030720;0.291163;-0.210002;1.019809;-1.019152;-0.036601;0.277933;0.216037;
23.031471;0.291174;-0.210002;1.019809;-1.019152;-0.036604;0.277943;0.216038;
23.032975;0.291196;-0.210002;1.019809;-1.019152;-0.036610;0.277963;0.216041;
23.035981;0.291239;-0.210002;1.019809;-1.019151;-0.036621;0.278003;0.216045;
23.037485;0.291261;-0.210002;1.019809;-1.019151;-0.036626;0.278023;0.216047;
23.040492;0.291304;-0.210002;1.019809;-1.019151;-0.036637;0.278063;0.216052;
23.046505;0.291389;-0.210002;1.019809;-1.019150;-0.036659;0.278142;0.216061;
