time;NETWORK_1011_131_Upu_value;NETWORK_4011_401_Upu_value;NETWORK_B11___21_Upu_value;NETWORK_BG09__11_Upu_value;NETWORK_1012_131_Upu_value;NETWORK_4012_401_Upu_value;NETWORK_B12___21_Upu_value;NETWORK_BG01__11_Upu_value;NETWORK_BG10__11_Upu_value;NETWORK_1013_131_Upu_value;NETWORK_B13___21_Upu_value;NETWORK_BG02__11_Upu_value;NETWORK_1014_131_Upu_value;NETWORK_BG03__11_Upu_value;NETWORK_1021_131_Upu_value;NETWORK_BG04__11_Upu_value;NETWORK_1022_131_Upu_value;NETWORK_4022_401_Upu_value;NETWORK_B22___21_Upu_value;NETWORK_BG05__11_Upu_value;NETWORK_1041_131_Upu_value;NETWORK_B01___21_Upu_value;NETWORK_1042_131_Upu_value;NETWORK_B02___21_Upu_value;NETWORK_BG06__11_Upu_value;NETWORK_1043_131_Upu_value;NETWORK_B03___21_Upu_value;NETWORK_BG07__11_Upu_value;NETWORK_1044_131_Upu_value;NETWORK_4044_401_Upu_value;NETWORK_B04___21_Upu_value;NETWORK_1045_131_Upu_value;NETWORK_4045_401_Upu_value;NETWORK_B05___21_Upu_value;NETWORK_2031_221_Upu_value;NETWORK_4031_401_Upu_value;NETWORK_B31___21_Upu_value;NETWORK_BG12__11_Upu_value;NETWORK_2032_221_Upu_value;NETWORK_B32___21_Upu_value;NETWORK_BG08__11_Upu_value;NETWORK_4021_401_Upu_value;NETWORK_BG11__11_Upu_value;NETWORK_4032_401_Upu_value;NETWORK_4041_401_Upu_value;NETWORK_B41___21_Upu_value;NETWORK_BG13__11_Upu_value;NETWORK_4042_401_Upu_value;NETWORK_B42___21_Upu_value;NETWORK_BG14__11_Upu_value;NETWORK_4043_401_Upu_value;NETWORK_B43___21_Upu_value;NETWORK_4046_401_Upu_value;NETWORK_B46___21_Upu_value;NETWORK_4047_401_Upu_value;NETWORK_B47___21_Upu_value;NETWORK_BG15__11_Upu_value;NETWORK_4051_401_Upu_value;NETWORK_B51___21_Upu_value;NETWORK_BG16__11_Upu_value;NETWORK_4061_401_Upu_value;NETWORK_B61___21_Upu_value;NETWORK_4062_401_Upu_value;NETWORK_B62___21_Upu_value;NETWORK_BG17__11_Upu_value;NETWORK_4063_401_Upu_value;NETWORK_B63___21_Upu_value;NETWORK_BG18__11_Upu_value;NETWORK_4071_401_Upu_value;NETWORK_B71___21_Upu_value;NETWORK_BG19__11_Upu_value;NETWORK_4072_401_Upu_value;NETWORK_B72___21_Upu_value;NETWORK_BG20__11_Upu_value;
64.000000;1.050158;1.010062;0.991568;0.995652;1.055604;1.013482;0.990188;1.065756;1.012815;1.049213;0.990425;1.054141;1.056531;1.057292;1.022134;1.029461;1.025196;0.965435;0.970502;1.024537;0.952079;0.978375;0.994102;0.981001;1.004440;0.973119;0.983595;1.006169;0.946156;0.976454;0.979138;0.956435;0.997724;0.981496;0.981418;0.983298;0.958681;0.991338;1.052496;0.981892;1.046145;0.999786;1.013807;0.991823;0.984787;0.971611;0.997951;0.978622;0.971609;1.036417;0.980492;0.985356;0.987082;0.980929;1.024359;0.981207;1.039969;1.031712;0.984451;1.047440;1.000352;0.977079;1.031766;0.977178;1.003308;1.039196;0.985550;1.025666;1.044542;0.999017;1.029542;1.058159;0.996603;1.018408;
66.000000;1.049929;1.009831;0.991351;0.995676;1.055457;1.013293;0.990050;1.065743;1.012818;1.049097;0.990315;1.054098;1.056434;1.057240;1.021930;1.029358;1.024754;0.964931;0.970083;1.024689;0.952589;0.978900;0.994525;0.981420;1.004878;0.973668;0.984152;1.007203;0.946470;0.976744;0.979464;0.956817;0.998107;0.981889;0.980974;0.982838;0.967854;0.990797;1.052424;0.981824;1.046249;0.999451;1.014161;0.991445;0.984804;0.971627;0.998815;0.978803;0.971790;1.037142;0.980810;0.985675;0.987456;0.981301;1.024815;0.981644;1.040545;1.032233;0.984950;1.048087;1.000572;0.977295;1.032086;0.977482;1.003735;1.039482;0.985822;1.025905;1.044474;0.998952;1.029569;1.058149;0.996594;1.018412;
66.000000;1.049929;1.009831;0.991351;0.995676;1.055457;1.013293;0.990050;1.065743;1.012818;1.049097;0.990315;1.054098;1.056434;1.057240;1.021930;1.029358;1.024754;0.964931;0.970083;1.024689;0.952589;0.978900;0.994525;0.981420;1.004878;0.973668;0.984152;1.007203;0.946470;0.976744;0.979464;0.956817;0.998107;0.981889;0.980974;0.982838;0.967854;0.990797;1.052424;0.981824;1.046249;0.999451;1.014161;0.991445;0.984804;0.971627;0.998815;0.978803;0.971790;1.037142;0.980810;0.985675;0.987456;0.981301;1.024815;0.981644;1.040545;1.032233;0.984950;1.048087;1.000572;0.977295;1.032086;0.977482;1.003735;1.039482;0.985822;1.025905;1.044474;0.998952;1.029569;1.058149;0.996594;1.018412;
68.000000;1.049687;1.009578;0.991123;0.995681;1.055304;1.013080;0.989906;1.065746;1.012821;1.049009;0.990232;1.054105;1.056370;1.057245;1.021759;1.029358;1.024043;0.964288;0.978844;1.024654;0.952529;0.978838;0.994533;0.981428;1.004941;0.973623;0.984106;1.007416;0.946327;0.976578;0.979314;0.956729;0.998012;0.981799;0.980439;0.982239;0.967326;0.990231;1.052264;0.981675;1.046274;0.998949;1.014216;0.990888;0.984476;0.971302;0.999227;0.978569;0.971556;1.037296;0.980668;0.985532;0.987358;0.981203;1.024783;0.981613;1.040644;1.032239;0.984956;1.048206;1.000310;0.977038;1.031877;0.986794;1.003760;1.039386;0.985730;1.025911;1.044388;0.998869;1.029564;1.058131;0.996576;1.018409;
70.000000;1.049764;1.009639;0.991196;0.995897;1.055434;1.013168;0.990028;1.065960;1.013033;1.049168;0.990383;1.054313;1.056544;1.057452;1.022090;1.029774;1.024043;0.964214;0.978845;1.024929;0.952770;0.979086;0.994774;0.981667;1.005192;0.973862;0.984348;1.007750;0.946497;0.976742;0.979491;0.956951;0.998239;0.982027;0.980371;0.982131;0.967258;0.990088;1.052406;0.981807;1.046503;0.998864;1.014476;0.990792;0.984575;0.971401;0.999762;0.978660;0.971648;1.037608;0.980832;0.985697;0.987547;0.981391;1.025008;0.981829;1.040916;1.032501;0.985207;1.048493;1.000640;0.977361;1.032320;0.987220;1.004262;1.039859;0.986180;1.026381;1.044418;0.998898;1.029588;1.058144;0.996589;1.018417;
72.000000;1.049917;1.009773;0.991340;0.996167;1.055632;1.013325;0.990214;1.066231;1.013301;1.049394;0.990597;1.054582;1.056783;1.057721;1.022540;1.030307;1.024148;0.964245;0.978945;1.025231;0.953074;0.979400;0.995068;0.981958;1.005489;0.974158;0.984649;1.008095;0.946736;0.976978;0.979739;0.957240;0.998536;0.982324;0.980412;0.982137;0.967299;0.990053;1.052622;0.982010;1.046786;0.998888;1.014781;0.990810;0.984748;0.971572;1.000218;0.978831;0.971818;1.037942;0.981065;0.985932;0.987798;0.981642;1.025287;0.982098;1.041225;1.032816;0.985508;1.048810;1.001050;0.977762;1.032845;0.987723;1.004834;1.040421;0.986714;1.026943;1.044469;0.998948;1.029606;1.058159;0.996603;1.018422;
72.000000;1.049373;1.009190;0.990826;0.995872;1.055233;1.012829;0.989838;1.066020;1.013053;1.049113;0.990330;1.054430;1.056547;1.057598;1.022162;1.030108;1.022948;0.962928;0.977795;1.024614;0.945829;0.982191;0.992410;0.979327;1.003918;0.967718;0.988339;1.004208;0.941787;0.972339;0.984999;0.952124;0.993647;0.987371;0.978222;0.979652;0.965132;0.988712;1.051560;0.981016;1.046230;0.996524;1.013519;0.988051;0.981242;0.977907;0.997997;0.975024;0.977931;1.035773;0.977173;0.982012;0.984253;0.978110;1.022265;0.979196;1.039496;1.029112;0.981965;1.046637;0.998578;0.975342;1.030820;0.985782;1.003685;1.039016;0.985378;1.026152;1.044242;0.998730;1.029490;1.058078;0.996527;1.018380;
74.000000;1.051969;1.011425;0.993282;0.999425;1.058284;1.015322;0.992708;1.069708;1.016622;1.052489;0.993526;1.058137;1.060048;1.061341;1.028402;1.037245;1.023995;0.962713;0.978798;1.028104;0.937353;0.973368;0.991673;0.978598;1.007273;0.959720;0.980145;1.006833;0.929964;0.959312;0.972600;0.943579;0.984659;0.978487;0.973350;0.973194;0.960313;0.983018;1.052697;0.982080;1.049677;0.989383;1.015528;0.978479;0.973544;0.970216;0.994195;0.951146;0.953920;0.976749;0.963304;0.968038;0.973197;0.967095;1.015390;0.972594;1.041205;1.025597;0.978602;1.049487;0.998345;0.975114;1.034078;0.988905;1.010406;1.044575;0.990664;1.033342;1.045248;0.999695;1.029883;1.058435;0.996864;1.018574;
74.000000;1.051969;1.011425;0.993282;0.999425;1.058284;1.015322;0.992708;1.069708;1.016622;1.052489;0.993526;1.058137;1.060048;1.061341;1.028402;1.037245;1.023995;0.962713;0.978798;1.028104;0.937353;0.973368;0.991673;0.978598;1.007273;0.959720;0.980145;1.006833;0.929964;0.959312;0.972600;0.943579;0.984659;0.978487;0.973350;0.973194;0.960313;0.983018;1.052697;0.982080;1.049677;0.989383;1.015528;0.978479;0.973544;0.970216;0.994195;0.951146;0.953920;0.976749;0.963304;0.968038;0.973197;0.967095;1.015390;0.972594;1.041205;1.025597;0.978602;1.049487;0.998345;0.975114;1.034078;0.988905;1.010406;1.044575;0.990664;1.033342;1.045248;0.999695;1.029883;1.058435;0.996864;1.018574;
76.000000;1.053081;1.012511;0.994335;1.000455;1.059322;1.016358;0.993684;1.070652;1.017610;1.053459;0.994444;1.059019;1.060997;1.062220;1.030269;1.039085;1.025653;0.964237;0.980387;1.029409;0.939793;0.975909;0.993768;0.980671;1.009351;0.962197;0.982683;1.010203;0.931802;0.961111;0.974528;0.945701;0.986830;0.980694;0.975097;0.975024;0.971784;0.984401;1.054147;0.983436;1.050895;0.991064;1.017555;0.980161;0.975851;0.972522;0.996686;0.951725;0.954502;0.973071;0.964932;0.969679;0.975060;0.968951;1.017606;0.974721;1.043970;1.028013;0.980913;1.052032;1.001043;0.977756;1.036944;0.991653;1.013480;1.047361;0.993312;1.035943;1.045592;1.000024;1.029893;1.058486;0.996912;1.018553;
76.000000;1.052978;1.012407;0.994238;1.000394;1.059230;1.016253;0.993597;1.070596;1.017548;1.053397;0.994385;1.058983;1.060940;1.062185;1.030063;1.038960;1.025233;0.963987;0.989617;1.029146;0.939787;0.975902;0.993761;0.980665;1.009345;0.962191;0.982677;1.010195;0.931796;0.961105;0.974522;0.945695;0.986824;0.980688;0.975014;0.974944;0.971701;0.984343;1.054090;0.983383;1.050859;0.991005;1.017515;0.980098;0.975831;0.972502;0.996674;0.951715;0.954492;0.973063;0.964924;0.969671;0.975050;0.968941;1.017595;0.974711;1.043961;1.028006;0.980906;1.052025;1.001029;0.977743;1.036931;0.991640;1.013470;1.047350;0.993301;1.035935;1.045545;0.999979;1.029866;1.058469;0.996896;1.018543;
78.000000;1.054455;1.013904;0.995635;1.001206;1.060403;1.017577;0.994700;1.071321;1.018318;1.054352;0.995288;1.059630;1.061806;1.062813;1.031739;1.040255;1.027900;0.966694;0.992197;1.030371;0.932622;0.968443;0.993935;0.980837;1.009913;0.952104;0.972341;0.975809;0.930947;0.961338;0.973631;0.944972;0.986604;0.979936;0.977995;0.978175;0.974679;0.987117;1.055667;0.984857;1.051699;0.993968;1.018855;0.983219;0.978424;0.975093;0.998761;0.953351;0.956137;0.974182;0.965819;0.970572;0.975980;0.969868;1.018578;0.975655;1.044975;1.028217;0.981108;1.052705;1.002848;0.979524;1.038386;0.993035;1.014853;1.048707;0.994592;1.037144;1.046065;1.000478;1.029973;1.058596;0.997015;1.018573;
78.000000;1.054455;1.013904;0.995635;1.001206;1.060403;1.017577;0.994700;1.071321;1.018318;1.054352;0.995288;1.059630;1.061806;1.062813;1.031739;1.040255;1.027900;0.966694;0.992197;1.030371;0.932622;0.968443;0.993935;0.980837;1.009913;0.952104;0.972341;0.975809;0.930947;0.961338;0.973631;0.944972;0.986604;0.979936;0.977995;0.978175;0.974679;0.987117;1.055667;0.984857;1.051699;0.993968;1.018855;0.983219;0.978424;0.975093;0.998761;0.953351;0.956137;0.974182;0.965819;0.970572;0.975980;0.969868;1.018578;0.975655;1.044975;1.028217;0.981108;1.052705;1.002848;0.979524;1.038386;0.993035;1.014853;1.048707;0.994592;1.037144;1.046065;1.000478;1.029973;1.058596;0.997015;1.018573;
80.000000;1.054706;1.014176;0.995873;1.001189;1.060540;1.017788;0.994829;1.071284;1.018299;1.054416;0.995349;1.059587;1.061838;1.062766;1.031840;1.040200;1.028529;0.967415;0.992807;1.030391;0.932368;0.968179;0.994066;0.980966;1.009938;0.951566;0.971791;0.972681;0.931363;0.961892;0.974067;0.945295;0.986990;0.980272;0.978919;0.979236;0.975602;0.988088;1.055937;0.985110;1.051668;0.994883;1.018955;0.984282;0.979396;0.976063;0.999538;0.954169;0.956960;0.974810;0.966385;0.971143;0.976462;0.970348;1.018936;0.975999;1.045079;1.028485;0.981364;1.052823;1.003192;0.979860;1.038428;0.993076;1.014703;1.048599;0.994489;1.036924;1.046137;1.000547;1.029945;1.058599;0.997019;1.018561;
82.000000;1.054603;1.014099;0.995775;1.000928;1.060368;1.017675;0.994668;1.071007;1.018037;1.054197;0.995142;1.059305;1.061598;1.062477;1.031396;1.039641;1.028568;0.967547;0.992844;1.030135;0.932201;0.968005;0.993839;0.980741;1.009645;0.951375;0.971595;0.972095;0.931353;0.961913;0.974057;0.945193;0.986893;0.980166;0.979145;0.979537;0.975828;0.988393;1.055815;0.984996;1.051402;0.995118;1.018771;0.984580;0.979625;0.976292;0.999782;0.954327;0.957119;0.974893;0.966399;0.971156;0.976423;0.970309;1.018820;0.975888;1.044829;1.028311;0.981198;1.052573;1.002914;0.979588;1.037908;0.992577;1.014042;1.047975;0.993896;1.036248;1.046097;1.000509;1.029917;1.058583;0.997003;1.018552;
82.000000;1.054603;1.014099;0.995775;1.000928;1.060368;1.017675;0.994668;1.071007;1.018037;1.054197;0.995142;1.059305;1.061598;1.062477;1.031396;1.039641;1.028568;0.967547;0.992844;1.030135;0.932201;0.968005;0.993839;0.980741;1.009645;0.951375;0.971595;0.972095;0.931353;0.961913;0.974057;0.945193;0.986893;0.980166;0.979145;0.979537;0.975828;0.988393;1.055815;0.984996;1.051402;0.995118;1.018771;0.984580;0.979625;0.976292;0.999782;0.954327;0.957119;0.974893;0.966399;0.971156;0.976423;0.970309;1.018820;0.975888;1.044829;1.028311;0.981198;1.052573;1.002914;0.979588;1.037908;0.992577;1.014042;1.047975;0.993896;1.036248;1.046097;1.000509;1.029917;1.058583;0.997003;1.018552;
84.000000;1.053559;1.013005;0.994787;1.000471;1.059590;1.016733;0.993936;1.070616;1.017617;1.053609;0.994585;1.058965;1.061083;1.062153;1.030392;1.038995;1.026270;0.965051;0.990621;1.029391;0.924500;0.970218;0.991558;0.978484;1.008753;0.944231;0.964276;0.965182;0.925702;0.956507;0.978565;0.940196;0.981930;0.974970;0.975381;0.975280;0.972068;0.984926;1.054228;0.983512;1.050827;0.991414;1.017711;0.980057;0.974596;0.981201;0.997010;0.948858;0.961453;0.969657;0.961715;0.966437;0.972351;0.966252;1.015664;0.972857;1.043714;1.025060;0.978088;1.051429;0.999064;0.985599;1.035249;0.990028;1.012716;1.046126;0.992138;1.035198;1.045731;1.000157;1.029833;1.058495;0.996920;1.018534;
84.000000;1.053559;1.013005;0.994787;1.000471;1.059590;1.016733;0.993936;1.070616;1.017617;1.053609;0.994585;1.058965;1.061083;1.062153;1.030392;1.038995;1.026270;0.965051;0.990621;1.029391;0.924500;0.970218;0.991558;0.978484;1.008753;0.944231;0.964276;0.965182;0.925702;0.956507;0.978565;0.940196;0.981930;0.974970;0.975381;0.975280;0.972068;0.984926;1.054228;0.983512;1.050827;0.991414;1.017711;0.980057;0.974596;0.981201;0.997010;0.948858;0.961453;0.969657;0.961715;0.966437;0.972351;0.966252;1.015664;0.972857;1.043714;1.025060;0.978088;1.051429;0.999064;0.985599;1.035249;0.990028;1.012716;1.046126;0.992138;1.035198;1.045731;1.000157;1.029833;1.058495;0.996920;1.018534;
86.000000;1.053084;1.012556;0.994338;1.000042;1.059120;1.016287;0.993494;1.070155;1.017178;1.053127;0.994130;1.058485;1.060598;1.061664;1.029466;1.038034;1.025637;0.964470;0.990008;1.029019;0.923713;0.969398;0.990549;0.987386;1.008345;0.943414;0.963439;0.964142;0.925029;0.955839;0.977857;0.939559;0.981281;0.974308;0.974728;0.974650;0.981352;0.984350;1.053737;0.983053;1.050438;0.990848;1.017503;0.979409;0.974103;0.980706;0.997245;0.948138;0.960724;0.968763;0.961123;0.965841;0.971839;0.965742;1.015273;0.972481;1.043591;1.024654;0.977699;1.051318;0.998404;0.984949;1.034506;0.989316;1.012074;1.045348;0.991398;1.034432;1.045575;1.000007;1.029815;1.058457;0.996884;1.018526;
86.000000;1.053083;1.012555;0.994337;1.000042;1.059120;1.016287;0.993494;1.070155;1.017177;1.053127;0.994129;1.058485;1.060598;1.061663;1.029465;1.038033;1.025636;0.964469;0.990007;1.029018;0.923711;0.969396;0.990545;0.987384;1.008342;0.943413;0.963437;0.964151;0.925026;0.955836;0.977854;0.939556;0.981278;0.974304;0.974726;0.974648;0.981351;0.984349;1.053736;0.983052;1.050437;0.990845;1.017502;0.979407;0.974100;0.980703;0.997243;0.948135;0.960721;0.968761;0.961120;0.965838;0.971836;0.965739;1.015270;0.972479;1.043590;1.024651;0.977697;1.051317;0.998402;0.984946;1.034505;0.989314;1.012073;1.045347;0.991397;1.034431;1.045574;1.000007;1.029814;1.058456;0.996884;1.018526;
88.000000;1.052336;1.011693;0.993630;1.000070;1.058806;1.015742;0.993199;1.070295;1.017272;1.053000;0.994009;1.058665;1.060580;1.061870;1.029544;1.038434;1.024251;0.962784;0.988667;1.028961;0.921403;0.966968;0.990038;0.986877;1.008548;0.941022;0.960987;0.961912;0.922673;0.953355;0.975360;0.937646;0.979310;0.972318;0.972022;0.971458;0.978622;0.981794;1.052967;0.982333;1.050494;0.982566;0.996523;0.975154;0.971535;0.978114;0.996201;0.944567;0.957096;0.965443;0.958732;0.963431;0.969857;0.963767;1.013899;0.971162;1.043500;1.023577;0.976670;1.051310;0.997302;0.983859;1.034077;0.988904;1.012324;1.045333;0.991384;1.034766;1.045346;0.999788;1.029795;1.058420;0.996850;1.018538;
88.000000;1.052336;1.011693;0.993630;1.000070;1.058806;1.015742;0.993199;1.070295;1.017272;1.053000;0.994009;1.058665;1.060580;1.061870;1.029544;1.038434;1.024251;0.962784;0.988667;1.028961;0.921403;0.966968;0.990038;0.986877;1.008548;0.941022;0.960987;0.961912;0.922673;0.953355;0.975360;0.937646;0.979310;0.972318;0.972022;0.971458;0.978622;0.981794;1.052967;0.982333;1.050494;0.982566;0.996523;0.975154;0.971535;0.978114;0.996201;0.944567;0.957096;0.965443;0.958732;0.963431;0.969857;0.963767;1.013899;0.971162;1.043500;1.023577;0.976670;1.051310;0.997302;0.983859;1.034077;0.988904;1.012324;1.045333;0.991384;1.034766;1.045346;0.999788;1.029795;1.058420;0.996850;1.018538;
90.000000;1.052255;1.011634;0.993553;0.999933;1.058682;1.015662;0.993082;1.070100;1.017105;1.052824;0.993842;1.058439;1.060386;1.061631;1.029176;1.037968;1.024302;0.962889;0.988716;1.028909;0.921539;0.967111;0.990062;0.986902;1.008516;0.941154;0.961123;0.961906;0.922853;0.953550;0.975549;0.937776;0.979446;0.972453;0.972241;0.971724;0.978842;0.981987;1.052954;0.982320;1.050379;0.982513;0.995548;0.975374;0.971925;0.978509;0.996937;0.944751;0.957284;0.965454;0.958907;0.963608;0.970015;0.963924;1.014033;0.971291;1.043584;1.023674;0.976762;1.051355;0.997312;0.983869;1.033905;0.988740;1.012075;1.045054;0.991118;1.034414;1.045325;0.999768;1.029804;1.058413;0.996843;1.018535;
92.000000;1.052082;1.011492;0.993390;0.999622;1.058441;1.015484;0.992856;1.069758;1.016782;1.052533;0.993567;1.058084;1.060073;1.061267;1.028581;1.037251;1.024250;0.962937;0.988665;1.028634;0.921490;0.967059;0.989811;0.986651;1.008180;0.941126;0.961094;0.961829;0.922873;0.953587;0.975571;0.937691;0.979359;0.972365;0.972414;0.971977;0.979017;0.982224;1.052777;0.982155;1.050064;0.982779;0.995669;0.975643;0.972177;0.978763;0.997412;0.944911;0.957446;0.965559;0.958923;0.963625;0.969974;0.963883;1.013908;0.971170;1.043309;1.023483;0.976579;1.051058;0.997005;0.983565;1.033334;0.988192;1.011356;1.044358;0.990457;1.033652;1.045270;0.999715;1.029795;1.058399;0.996829;1.018531;
92.000000;1.052082;1.011492;0.993390;0.999622;1.058441;1.015484;0.992856;1.069758;1.016782;1.052533;0.993567;1.058084;1.060073;1.061267;1.028581;1.037251;1.024250;0.962937;0.988665;1.028634;0.921490;0.967059;0.989811;0.986651;1.008180;0.941126;0.961094;0.961829;0.922873;0.953587;0.975571;0.937691;0.979359;0.972365;0.972414;0.971977;0.979017;0.982224;1.052777;0.982155;1.050064;0.982779;0.995669;0.975643;0.972177;0.978763;0.997412;0.944911;0.957446;0.965559;0.958923;0.963625;0.969974;0.963883;1.013908;0.971170;1.043309;1.023483;0.976579;1.051058;0.997005;0.983565;1.033334;0.988192;1.011356;1.044358;0.990457;1.033652;1.045270;0.999715;1.029795;1.058399;0.996829;1.018531;
94.000000;1.051155;1.010500;0.992512;0.999314;1.057807;1.014668;0.992259;1.069525;1.016513;1.052091;0.993149;1.057901;1.059711;1.061103;1.027876;1.036910;1.022153;0.960607;0.986636;1.028071;0.913806;0.969313;0.987667;0.984507;1.007451;0.934014;0.953807;0.954996;0.917257;0.948223;0.980187;0.932766;0.974476;0.967244;0.968788;0.967840;0.975357;0.978852;1.051357;0.980827;1.049651;0.978423;0.992171;0.971070;0.967460;0.984069;0.994962;0.939367;0.961755;0.960270;0.954241;0.958907;0.965907;0.959832;1.010760;0.977758;1.042314;1.020346;0.973578;1.050060;0.994145;0.980736;1.031299;0.986241;1.010481;1.043035;0.989199;1.033012;1.044951;0.999410;1.029736;1.058327;0.996762;1.018522;
94.000000;1.051155;1.010500;0.992512;0.999314;1.057807;1.014668;0.992259;1.069525;1.016513;1.052091;0.993149;1.057901;1.059711;1.061103;1.027876;1.036910;1.022153;0.960607;0.986636;1.028071;0.913806;0.969313;0.987667;0.984507;1.007451;0.934014;0.953807;0.954996;0.917257;0.948223;0.980187;0.932766;0.974476;0.967244;0.968788;0.967840;0.975357;0.978852;1.051357;0.980827;1.049651;0.978423;0.992171;0.971070;0.967460;0.984069;0.994962;0.939367;0.961755;0.960270;0.954241;0.958907;0.965907;0.959832;1.010760;0.977758;1.042314;1.020346;0.973578;1.050060;0.994145;0.980736;1.031299;0.986241;1.010481;1.043035;0.989199;1.033012;1.044951;0.999410;1.029736;1.058327;0.996762;1.018522;
96.000000;1.050628;1.009975;0.992013;0.998980;1.057356;1.014191;0.991835;1.069177;1.016175;1.051672;0.992752;1.057544;1.059309;1.060742;1.027110;1.036200;1.021285;0.959718;0.985797;1.027752;0.912395;0.967812;0.987182;0.984022;1.007309;0.932542;0.952298;0.953332;0.915932;0.946846;0.978766;0.931612;0.973293;0.966044;0.967606;0.966582;0.984232;0.977756;1.050763;0.980270;1.049340;0.976989;0.990944;0.969665;0.966362;0.982948;0.994925;0.937715;0.960059;0.958479;0.952764;0.957419;0.964294;0.968026;1.009702;0.976730;1.042105;1.019654;0.972917;1.049961;0.993270;0.979871;1.030518;0.985492;1.009983;1.042346;0.988544;1.032441;1.044777;0.999242;1.029718;1.058286;0.996723;1.018514;
98.000000;1.050385;1.009760;0.991783;0.998661;1.057070;1.013954;0.991566;1.068826;1.015843;1.051347;0.992444;1.057177;1.058968;1.060366;1.026464;1.035460;1.021097;0.959610;0.985614;1.027495;0.912295;0.967707;0.986991;0.983831;1.007073;0.932451;0.952205;0.953164;0.915895;0.946821;0.978728;0.931508;0.973187;0.965936;0.967611;0.966640;0.984238;0.977794;1.050547;0.980069;1.049045;0.977043;0.990959;0.969731;0.966511;0.983099;0.995519;0.937737;0.960082;0.958420;0.952741;0.957396;0.964255;0.967990;1.009641;0.976673;1.042007;1.019518;0.972787;1.049799;0.992967;0.979571;1.030003;0.984999;1.009372;1.041718;0.987947;1.031750;1.044700;0.999169;1.029716;1.058267;0.996705;1.018510;
100.000000;1.050175;1.009573;0.991584;0.998370;1.056821;1.013746;0.991332;1.068520;1.015547;1.051069;0.992182;1.056865;1.058678;1.060047;1.025908;1.034825;1.020925;0.959512;0.985448;1.027229;0.912132;0.967534;0.986734;0.983574;1.006776;0.932303;0.952054;0.953007;0.915785;0.946719;0.978611;0.931330;0.973003;0.965751;0.967589;0.966667;0.984216;0.977829;1.050327;0.979863;1.048755;0.977088;0.990997;0.969764;0.966570;0.983160;0.995910;0.937708;0.960052;0.958381;0.952632;0.957286;0.964118;0.967852;1.009461;0.976500;1.041760;1.019290;0.972568;1.049534;0.992621;0.979229;1.029467;0.984485;1.008735;1.041096;0.987356;1.031088;1.044634;0.999106;1.029712;1.058252;0.996691;1.018508;
102.000000;1.049995;1.009411;0.991414;0.998126;1.056612;1.013569;0.991135;1.068265;1.015299;1.050838;0.991963;1.056607;1.058436;1.059785;1.025446;1.034300;1.020767;0.959415;0.985296;1.026999;0.911963;0.967354;0.986504;0.983344;1.006519;0.932148;0.951894;0.952850;0.915662;0.946600;0.978479;0.931152;0.972819;0.965565;0.967546;0.966659;0.984172;0.977835;1.050134;0.979683;1.048512;0.977097;0.991010;0.969761;0.966580;0.983171;0.996184;0.937649;0.959992;0.958321;0.952508;0.957161;0.963971;0.967704;1.009280;0.976324;1.041527;1.019073;0.972361;1.049294;0.992310;0.978921;1.029006;0.984043;1.008190;1.040572;0.986858;1.030537;1.044578;0.999052;1.029710;1.058240;0.996680;1.018508;
102.000000;1.049995;1.009411;0.991414;0.998126;1.056612;1.013569;0.991135;1.068265;1.015299;1.050838;0.991963;1.056607;1.058436;1.059785;1.025446;1.034300;1.020767;0.959415;0.985296;1.026999;0.911963;0.967354;0.986504;0.983344;1.006519;0.932148;0.951894;0.952850;0.915662;0.946600;0.978479;0.931152;0.972819;0.965565;0.967546;0.966659;0.984172;0.977835;1.050134;0.979683;1.048512;0.977097;0.991010;0.969761;0.966580;0.983171;0.996184;0.937649;0.959992;0.958321;0.952508;0.957161;0.963971;0.967704;1.009280;0.976324;1.041527;1.019073;0.972361;1.049294;0.992310;0.978921;1.029006;0.984043;1.008190;1.040572;0.986858;1.030537;1.044578;0.999052;1.029710;1.058240;0.996680;1.018508;
104.000000;1.048637;1.007911;0.990129;0.997966;1.055822;1.012409;0.990393;1.068256;1.015213;1.050419;0.991567;1.056688;1.058176;1.059906;1.024931;1.034516;1.017363;0.955510;0.982001;1.026400;0.900665;0.965752;0.983334;0.980175;1.005731;0.921377;0.940858;0.942437;0.906680;0.937734;0.979531;0.923124;0.964735;0.957218;0.961383;0.959566;0.977887;0.971996;1.047999;0.977686;1.048188;0.969429;0.984821;0.961851;0.958741;0.985362;0.991937;0.928160;0.960281;0.949222;0.944415;0.958817;0.957030;0.960717;1.004057;0.980995;1.040181;1.013306;0.976348;1.047775;0.987992;0.974650;1.026279;0.981428;1.007567;1.039157;0.985512;1.030324;1.044109;0.998602;1.029626;1.058139;0.996584;1.018498;
