time;Generator1_generator_UPu;Generator1_generator_UStatorPu;Generator1_generator_UStatorRefPu;Generator1_generator_PGenPu;Generator1_generator_QGenPu;Generator1_generator_QMaxPu;Generator1_generator_QMinPu;Generator1_reactivePowerControlLoop_level;Generator1_reactivePowerControlLoop_QStatorPu;Generator1_reactivePowerControlLoop_UStatorRefPu;Generator2_generator_UPu;Generator2_generator_UStatorPu;Generator2_generator_UStatorRefPu;Generator2_generator_PGenPu;Generator2_generator_QGenPu;Generator2_generator_QMaxPu;Generator2_generator_QMinPu;Generator2_reactivePowerControlLoop_level;Generator2_reactivePowerControlLoop_QStatorPu;Generator2_reactivePowerControlLoop_UStatorRefPu;SVC_UpPu;SVC_UpRefPu;SVC_level;Generator3_generator_UPu;Generator3_generator_UStatorPu;Generator3_generator_UStatorRefPu;Generator3_generator_PGenPu;Generator3_generator_QGenPu;Generator3_generator_QMaxPu;Generator3_generator_QMinPu;Generator3_reactivePowerControlLoop_level;Generator3_reactivePowerControlLoop_QStatorPu;Generator3_reactivePowerControlLoop_UStatorRefPu;Generator4_generator_UPu;Generator4_generator_UStatorPu;Generator4_generator_UStatorRefPu;Generator4_generator_PGenPu;Generator4_generator_QGenPu;Generator4_generator_QMaxPu;Generator4_generator_QMinPu;Generator4_reactivePowerControlLoop_level;Generator4_reactivePowerControlLoop_QStatorPu;Generator4_reactivePowerControlLoop_UStatorRefPu;SVC2_UpPu;SVC2_UpRefPu;SVC2_level;
1020.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.291665;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.291665;0.068147;1.080000;1.048313;1.050000;0.292186;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.340699;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.340699;0.068415;1.075000;1.045910;1.050000;0.341961;
1030.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.292186;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.292186;0.068147;1.080000;1.048313;1.050000;0.292706;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.341961;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.341961;0.068415;1.075000;1.045910;1.050000;0.343223;
1040.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.292706;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.292706;0.068147;1.080000;1.048313;1.050000;0.293227;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.343223;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.343223;0.068415;1.075000;1.045910;1.050000;0.344486;
1050.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.293227;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.293227;0.068147;1.080000;1.048313;1.050000;0.293748;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.344486;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.344486;0.068415;1.075000;1.045910;1.050000;0.345748;
1060.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.293748;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.293748;0.068147;1.080000;1.048313;1.050000;0.294269;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.345748;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.345748;0.068415;1.075000;1.045910;1.050000;0.347010;
1070.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.294269;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.294269;0.068147;1.080000;1.048313;1.050000;0.294789;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.347010;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.347010;0.068415;1.075000;1.045910;1.050000;0.348273;
1080.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.294789;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.294789;0.068147;1.080000;1.048313;1.050000;0.295310;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.348273;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.348273;0.068415;1.075000;1.045910;1.050000;0.349535;
1090.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.295310;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.295310;0.068147;1.080000;1.048313;1.050000;0.295831;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.349535;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.349535;0.068415;1.075000;1.045910;1.050000;0.350798;
1100.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.295831;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.295831;0.068147;1.080000;1.048313;1.050000;0.296351;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.350798;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.350798;0.068415;1.075000;1.045910;1.050000;0.352060;
1110.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.296351;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.296351;0.068147;1.080000;1.048313;1.050000;0.296872;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.352060;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.352060;0.068415;1.075000;1.045910;1.050000;0.353322;
1120.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.296872;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.296872;0.068147;1.080000;1.048313;1.050000;0.297393;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.353322;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.353322;0.068415;1.075000;1.045910;1.050000;0.354585;
1130.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.297393;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.297393;0.068147;1.080000;1.048313;1.050000;0.297914;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.354585;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.354585;0.068415;1.075000;1.045910;1.050000;0.355847;
1140.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.297914;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.297914;0.068147;1.080000;1.048313;1.050000;0.298434;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.355847;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.355847;0.068415;1.075000;1.045910;1.050000;0.357109;
1150.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.298434;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.298434;0.068147;1.080000;1.048313;1.050000;0.298955;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.357109;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.357109;0.068415;1.075000;1.045910;1.050000;0.358372;
1160.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.298955;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.298955;0.068147;1.080000;1.048313;1.050000;0.299476;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.358372;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.358372;0.068415;1.075000;1.045910;1.050000;0.359634;
1170.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.299476;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.299476;0.068147;1.080000;1.048313;1.050000;0.299996;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.359634;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.359634;0.068415;1.075000;1.045910;1.050000;0.360896;
1180.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.299996;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.299996;0.068147;1.080000;1.048313;1.050000;0.300517;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.360896;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.360896;0.068415;1.075000;1.045910;1.050000;0.362159;
1190.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.300517;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.300517;0.068147;1.080000;1.048313;1.050000;0.301038;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.362159;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.362159;0.068415;1.075000;1.045910;1.050000;0.363421;
1200.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.301038;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.301038;0.068147;1.080000;1.048313;1.050000;0.301559;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.363421;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.363421;0.068415;1.075000;1.045910;1.050000;0.364683;
1210.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.301559;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.301559;0.068147;1.080000;1.048313;1.050000;0.302079;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.364683;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.364683;0.068415;1.075000;1.045910;1.050000;0.365946;
1220.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.302079;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.302079;0.068147;1.080000;1.048313;1.050000;0.302600;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.365946;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.365946;0.068415;1.075000;1.045910;1.050000;0.367208;
1230.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.302600;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.302600;0.068147;1.080000;1.048313;1.050000;0.303121;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.367208;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.367208;0.068415;1.075000;1.045910;1.050000;0.368470;
1240.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.303121;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.303121;0.068147;1.080000;1.048313;1.050000;0.303641;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.368470;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.368470;0.068415;1.075000;1.045910;1.050000;0.369733;
1250.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.303641;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.303641;0.068147;1.080000;1.048313;1.050000;0.304162;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.369733;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.369733;0.068415;1.075000;1.045910;1.050000;0.370995;
1260.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.304162;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.304162;0.068147;1.080000;1.048313;1.050000;0.304683;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.370995;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.370995;0.068415;1.075000;1.045910;1.050000;0.372257;
1270.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.304683;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.304683;0.068147;1.080000;1.048313;1.050000;0.305203;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.372257;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.372257;0.068415;1.075000;1.045910;1.050000;0.373520;
1280.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.305203;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.305203;0.068147;1.080000;1.048313;1.050000;0.305724;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.373520;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.373520;0.068415;1.075000;1.045910;1.050000;0.374782;
1290.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.305724;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.305724;0.068147;1.080000;1.048313;1.050000;0.306245;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.374782;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.374782;0.068415;1.075000;1.045910;1.050000;0.376044;
1300.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.306245;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.306245;0.068147;1.080000;1.048313;1.050000;0.306766;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.376044;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.376044;0.068415;1.075000;1.045910;1.050000;0.377307;
1310.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.306766;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.306766;0.068147;1.080000;1.048313;1.050000;0.307286;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.377307;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.377307;0.068415;1.075000;1.045910;1.050000;0.378569;
1320.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.307286;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.307286;0.068147;1.080000;1.048313;1.050000;0.307807;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.378569;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.378569;0.068415;1.075000;1.045910;1.050000;0.379831;
1330.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.307807;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.307807;0.068147;1.080000;1.048313;1.050000;0.308328;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.379831;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.379831;0.068415;1.075000;1.045910;1.050000;0.381094;
1340.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.308328;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.308328;0.068147;1.080000;1.048313;1.050000;0.308848;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.381094;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.381094;0.068415;1.075000;1.045910;1.050000;0.382356;
1350.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.308848;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.308848;0.068147;1.080000;1.048313;1.050000;0.309369;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.382356;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.382356;0.068415;1.075000;1.045910;1.050000;0.383619;
1360.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.309369;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.309369;0.068147;1.080000;1.048313;1.050000;0.309890;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.383619;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.383619;0.068415;1.075000;1.045910;1.050000;0.384881;
1370.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.309890;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.309890;0.068147;1.080000;1.048313;1.050000;0.310411;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.384881;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.384881;0.068415;1.075000;1.045910;1.050000;0.386143;
1380.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.310411;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.310411;0.068147;1.080000;1.048313;1.050000;0.310931;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.386143;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.386143;0.068415;1.075000;1.045910;1.050000;0.387406;
1390.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.310931;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.310931;0.068147;1.080000;1.048313;1.050000;0.311452;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.387406;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.387406;0.068415;1.075000;1.045910;1.050000;0.388668;
1400.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.311452;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.311452;0.068147;1.080000;1.048313;1.050000;0.311973;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.388668;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.388668;0.068415;1.075000;1.045910;1.050000;0.389930;
1410.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.311973;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.311973;0.068147;1.080000;1.048313;1.050000;0.312493;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.389930;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.389930;0.068415;1.075000;1.045910;1.050000;0.391193;
1420.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.312493;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.312493;0.068147;1.080000;1.048313;1.050000;0.313014;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.391193;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.391193;0.068415;1.075000;1.045910;1.050000;0.392455;
1430.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.313014;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.313014;0.068147;1.080000;1.048313;1.050000;0.313535;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.392455;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.392455;0.068415;1.075000;1.045910;1.050000;0.393717;
1440.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.313535;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.313535;0.068147;1.080000;1.048313;1.050000;0.314056;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.393717;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.393717;0.068415;1.075000;1.045910;1.050000;0.394980;
1450.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.314056;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.314056;0.068147;1.080000;1.048313;1.050000;0.314576;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.394980;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.394980;0.068415;1.075000;1.045910;1.050000;0.396242;
1460.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.314576;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.314576;0.068147;1.080000;1.048313;1.050000;0.315097;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.396242;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.396242;0.068415;1.075000;1.045910;1.050000;0.397504;
1470.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.315097;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.315097;0.068147;1.080000;1.048313;1.050000;0.315618;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.397504;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.397504;0.068415;1.075000;1.045910;1.050000;0.398767;
1480.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.315618;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.315618;0.068147;1.080000;1.048313;1.050000;0.316138;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.398767;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.398767;0.068415;1.075000;1.045910;1.050000;0.400029;
1490.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.316138;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.316138;0.068147;1.080000;1.048313;1.050000;0.316659;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.400029;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.400029;0.068415;1.075000;1.045910;1.050000;0.401291;
1500.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.316659;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.316659;0.068147;1.080000;1.048313;1.050000;0.317180;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.401291;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.401291;0.068415;1.075000;1.045910;1.050000;0.402554;
1510.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.317180;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.317180;0.068147;1.080000;1.048313;1.050000;0.317701;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.402554;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.402554;0.068415;1.075000;1.045910;1.050000;0.403816;
1520.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.317701;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.317701;0.068147;1.080000;1.048313;1.050000;0.318221;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.403816;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.403816;0.068415;1.075000;1.045910;1.050000;0.405078;
1530.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.318221;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.318221;0.068147;1.080000;1.048313;1.050000;0.318742;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.405078;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.405078;0.068415;1.075000;1.045910;1.050000;0.406341;
1540.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.318742;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.318742;0.068147;1.080000;1.048313;1.050000;0.319263;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.406341;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.406341;0.068415;1.075000;1.045910;1.050000;0.407603;
1550.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.319263;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.319263;0.068147;1.080000;1.048313;1.050000;0.319783;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.407603;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.407603;0.068415;1.075000;1.045910;1.050000;0.408865;
1560.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.319783;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.319783;0.068147;1.080000;1.048313;1.050000;0.320304;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.408865;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.408865;0.068415;1.075000;1.045910;1.050000;0.410128;
