time;WECCPVVSource_photovoltaics_HvMeasurements_PPu;WECCPVVSource_photovoltaics_HvMeasurements_QPu;WECCPVVSource_photovoltaics_HvMeasurements_UPu;WECCPVVSource_photovoltaics_LvMeasurements_PPu;WECCPVVSource_photovoltaics_LvMeasurements_QPu;WECCPVVSource_photovoltaics_LvMeasurements_UPu;WECCPVVSource_photovoltaics_injector_PInjPu;WECCPVVSource_photovoltaics_injector_QInjPu;WECCPVVSource_photovoltaics_injector_terminal_V_re;WECCPVVSource_photovoltaics_injector_terminal_i_re;WECCPVVSource_photovoltaics_injector_terminal_V_im;WECCPVVSource_photovoltaics_injector_terminal_i_im;WECCPVVSource_photovoltaics_pll_omegaPLLPu;
4.02772212;0.42187926;0.18052860;0.50000075;0.42187926;0.30685754;0.56842831;0.42188768;0.39110908;0.59027623;-0.84375851;0.21094620;0.36105372;1.00045742;
4.03034356;0.41733006;0.17600332;0.50000073;0.41733006;0.29905392;0.56680084;0.41733826;0.38115248;0.58801341;-0.83466012;0.20867158;0.35200326;0.99848359;
4.03296500;0.40907359;0.17944347;0.50000074;0.40907359;0.29911724;0.56726399;0.40908157;0.37899203;0.58973342;-0.81814718;0.20454308;0.35888365;0.99526326;
4.03494757;0.39879275;0.18692192;0.50000077;0.39879275;0.30325648;0.56879618;0.39880051;0.38090455;0.59347265;-0.79758551;0.19940226;0.37384064;0.99193947;
4.03494757;0.39881644;0.18689569;0.50000077;0.39881644;0.30328607;0.56879525;0.39882420;0.38088741;0.59345953;-0.79763288;0.19941411;0.37378818;0.99193954;
4.03494758;0.39881638;0.18689574;0.50000077;0.39881638;0.30328610;0.56879526;0.39882414;0.38088743;0.59345956;-0.79763277;0.19941408;0.37378828;0.99193952;
4.03494759;0.39881632;0.18689579;0.50000077;0.39881632;0.30328613;0.56879527;0.39882408;0.38088745;0.59345958;-0.79763265;0.19941405;0.37378838;0.99193950;
4.03494761;0.39881621;0.18689589;0.50000077;0.39881621;0.30328619;0.56879529;0.39882397;0.38088749;0.59345963;-0.79763241;0.19941399;0.37378857;0.99193946;
4.03494765;0.39881597;0.18689608;0.50000077;0.39881597;0.30328632;0.56879533;0.39882373;0.38088757;0.59345973;-0.79763194;0.19941387;0.37378896;0.99193939;
4.03494773;0.39881550;0.18689647;0.50000077;0.39881550;0.30328657;0.56879542;0.39882326;0.38088773;0.59345992;-0.79763100;0.19941364;0.37378974;0.99193924;
4.03494789;0.39881456;0.18689725;0.50000077;0.39881456;0.30328707;0.56879559;0.39882232;0.38088804;0.59346031;-0.79762912;0.19941317;0.37379129;0.99193894;
4.03494821;0.39881268;0.18689880;0.50000077;0.39881268;0.30328807;0.56879592;0.39882044;0.38088868;0.59346109;-0.79762536;0.19941223;0.37379440;0.99193835;
4.03494885;0.39880891;0.18690191;0.50000077;0.39880891;0.30329008;0.56879660;0.39881667;0.38088995;0.59346264;-0.79761783;0.19941034;0.37380062;0.99193716;
4.03494972;0.39880376;0.18690617;0.50000077;0.39880376;0.30329283;0.56879752;0.39881151;0.38089169;0.59346477;-0.79760751;0.19940776;0.37380914;0.99193553;
4.03494973;0.39880370;0.18690622;0.50000077;0.39880370;0.30329286;0.56879753;0.39881146;0.38089171;0.59346480;-0.79760739;0.19940773;0.37380924;0.99193551;
4.03494974;0.39880364;0.18690627;0.50000077;0.39880364;0.30329289;0.56879754;0.39881140;0.38089173;0.59346482;-0.79760728;0.19940770;0.37380934;0.99193549;
4.03494976;0.39880352;0.18690637;0.50000077;0.39880352;0.30329295;0.56879757;0.39881128;0.38089177;0.59346487;-0.79760704;0.19940765;0.37380953;0.99193545;
4.03494980;0.39880328;0.18690656;0.50000077;0.39880328;0.30329308;0.56879761;0.39881104;0.38089185;0.59346497;-0.79760657;0.19940753;0.37380992;0.99193538;
4.03494988;0.39880281;0.18690695;0.50000077;0.39880281;0.30329333;0.56879769;0.39881057;0.38089200;0.59346516;-0.79760563;0.19940729;0.37381070;0.99193523;
4.03495004;0.39880187;0.18690773;0.50000077;0.39880187;0.30329383;0.56879786;0.39880963;0.38089232;0.59346555;-0.79760374;0.19940682;0.37381225;0.99193493;
4.03495036;0.39879999;0.18690928;0.50000077;0.39879999;0.30329483;0.56879820;0.39880775;0.38089296;0.59346633;-0.79759998;0.19940588;0.37381536;0.99193434;
4.03495100;0.39879622;0.18691240;0.50000077;0.39879622;0.30329684;0.56879887;0.39880398;0.38089423;0.59346788;-0.79759245;0.19940400;0.37382158;0.99193315;
4.03495228;0.39878869;0.18691862;0.50000077;0.39878869;0.30330085;0.56880022;0.39879645;0.38089677;0.59347099;-0.79757738;0.19940023;0.37383403;0.99193077;
4.03495484;0.39877361;0.18693107;0.50000077;0.39877361;0.30330888;0.56880292;0.39878137;0.38090185;0.59347722;-0.79754723;0.19939269;0.37385893;0.99192600;
4.03495996;0.39874344;0.18695599;0.50000077;0.39874344;0.30332496;0.56880833;0.39875120;0.38091202;0.59348968;-0.79748688;0.19937760;0.37390878;0.99191647;
4.03497020;0.39868299;0.18700592;0.50000077;0.39868299;0.30335716;0.56881916;0.39869074;0.38093241;0.59351464;-0.79736598;0.19934737;0.37400863;0.99189738;
4.03499068;0.39856168;0.18710608;0.50000077;0.39856168;0.30342178;0.56884089;0.39856944;0.38097334;0.59356473;-0.79712337;0.19928672;0.37420896;0.99185910;
4.03503164;0.39831746;0.18730768;0.50000077;0.39831746;0.30355191;0.56888462;0.39832521;0.38105581;0.59366553;-0.79663493;0.19916460;0.37461217;0.99178214;
4.03511356;0.39782259;0.18771593;0.50000078;0.39782259;0.30381562;0.56897321;0.39783033;0.38122316;0.59386965;-0.79564518;0.19891714;0.37542867;0.99162674;
4.03527740;0.39680717;0.18855239;0.50000078;0.39680717;0.30435679;0.56915477;0.39681489;0.38156744;0.59428788;-0.79361434;0.19840939;0.37710159;0.99131038;
4.03560508;0.39467429;0.19030335;0.50000079;0.39467429;0.30549288;0.56953509;0.39468197;0.38229358;0.59516337;-0.78934858;0.19734286;0.38060352;0.99065887;
4.03626044;0.39000937;0.19410210;0.50000080;0.39000937;0.30797150;0.57036115;0.39001696;0.38389202;0.59706275;-0.78001874;0.19501021;0.38820106;0.98930552;
4.03757116;0.37919529;0.20275634;0.50000084;0.37919529;0.31369548;0.57224873;0.37920269;0.38766231;0.60138988;-0.75839059;0.18960274;0.40550961;0.98655802;
4.04019260;0.35285519;0.22321691;0.50000092;0.35285519;0.32781607;0.57676327;0.35286216;0.39755581;0.61162018;-0.70571038;0.17643165;0.44643094;0.98170628;
4.04281404;0.32185967;0.24641631;0.50000102;0.32185967;0.34510456;0.58200139;0.32186624;0.41073685;0.62321986;-0.64371933;0.16093267;0.49282990;0.97829554;
4.04543548;0.28854231;0.27066949;0.50000112;0.28854231;0.36485567;0.58764097;0.28854857;0.42719369;0.63534640;-0.57708461;0.14427270;0.54133639;0.97666281;
4.04805692;0.25511351;0.29473692;0.50000122;0.25511351;0.38627278;0.59341772;0.25511959;0.44669501;0.64738005;-0.51022702;0.12755702;0.58947132;0.97669059;
4.05067836;0.22330222;0.31776152;0.50000131;0.22330222;0.40862741;0.59912656;0.22330825;0.46860301;0.65889227;-0.44660444;0.11165014;0.63552053;0.97801383;
4.05329980;0.19426139;0.33926313;0.50000140;0.19426139;0.43124969;0.60462715;0.19426750;0.49210533;0.66964300;-0.38852278;0.09712860;0.67852372;0.98015764;
4.05592124;0.16857640;0.35902283;0.50000148;0.16857640;0.45357572;0.60982714;0.16858269;0.51634358;0.67952280;-0.33715279;0.08428509;0.71804305;0.98268671;
4.05854268;0.14636785;0.37699724;0.50000156;0.14636785;0.47516457;0.61467501;0.14637439;0.54055323;0.68850997;-0.29273570;0.07317992;0.75399177;0.98525220;
4.06378556;0.11069075;0.40777031;0.50000168;0.11069075;0.51488702;0.62321769;0.11069789;0.58630531;0.70389647;-0.22138150;0.05533989;0.81553766;0.98961245;
4.06378561;0.11069045;0.40777057;0.50000168;0.11069045;0.51488738;0.62321776;0.11069760;0.58630573;0.70389660;-0.22138091;0.05533974;0.81553819;0.98961249;
4.06378562;0.11069040;0.40777062;0.50000168;0.11069040;0.51488745;0.62321778;0.11069754;0.58630581;0.70389663;-0.22138079;0.05533971;0.81553830;0.98961249;
4.06378563;0.11069034;0.40777068;0.50000168;0.11069034;0.51488752;0.62321779;0.11069748;0.58630589;0.70389666;-0.22138068;0.05533969;0.81553840;0.98961250;
4.06378565;0.11069023;0.40777078;0.50000168;0.11069023;0.51488766;0.62321782;0.11069737;0.58630606;0.70389671;-0.22138046;0.05533963;0.81553862;0.98961252;
4.06378569;0.11069001;0.40777099;0.50000168;0.11069001;0.51488795;0.62321788;0.11069715;0.58630639;0.70389681;-0.22138001;0.05533952;0.81553904;0.98961255;
4.06378577;0.11068956;0.40777142;0.50000168;0.11068956;0.51488852;0.62321800;0.11069670;0.58630706;0.70389703;-0.22137912;0.05533930;0.81553988;0.98961261;
4.06378593;0.11068867;0.40777226;0.50000168;0.11068867;0.51488966;0.62321824;0.11069581;0.58630840;0.70389745;-0.22137734;0.05533885;0.81554158;0.98961273;
4.06378625;0.11068688;0.40777395;0.50000168;0.11068688;0.51489194;0.62321872;0.11069402;0.58631108;0.70389829;-0.22137377;0.05533796;0.81554496;0.98961297;
4.06378689;0.11068331;0.40777734;0.50000169;0.11068331;0.51489650;0.62321967;0.11069045;0.58631642;0.70389998;-0.22136663;0.05533617;0.81555172;0.98961345;
4.06378817;0.11067617;0.40778410;0.50000169;0.11067617;0.51490563;0.62322159;0.11068332;0.58632712;0.70390337;-0.22135235;0.05533260;0.81556525;0.98961442;
4.06379073;0.11066190;0.40779762;0.50000169;0.11066190;0.51492388;0.62322541;0.11066904;0.58634852;0.70391013;-0.22132380;0.05532546;0.81559230;0.98961634;
4.06379585;0.11063335;0.40782467;0.50000169;0.11063335;0.51496037;0.62323305;0.11064049;0.58639131;0.70392365;-0.22126670;0.05531119;0.81564639;0.98962020;
4.06380609;0.11057629;0.40787874;0.50000169;0.11057629;0.51503333;0.62324834;0.11058343;0.58647687;0.70395069;-0.22115258;0.05528266;0.81575454;0.98962791;
4.06382657;0.11046228;0.40798682;0.50000169;0.11046228;0.51517920;0.62327890;0.11046943;0.58664793;0.70400473;-0.22092457;0.05522565;0.81597069;0.98964330;
4.06386753;0.11023473;0.40820270;0.50000169;0.11023473;0.51547066;0.62333995;0.11024188;0.58698979;0.70411267;-0.22046945;0.05511186;0.81640245;0.98967400;
4.06394945;0.10978145;0.40863334;0.50000169;0.10978145;0.51605253;0.62346176;0.10978861;0.58767247;0.70432799;-0.21956290;0.05488520;0.81726373;0.98973506;
4.06411329;0.10888215;0.40949019;0.50000169;0.10888215;0.51721199;0.62370427;0.10888933;0.58903370;0.70475641;-0.21776429;0.05443551;0.81897742;0.98985589;
4.06444097;0.10711191;0.41118630;0.50000170;0.10711191;0.51951384;0.62418484;0.10711914;0.59173943;0.70560447;-0.21422383;0.05355032;0.82236961;0.99009235;
4.06509633;0.10368011;0.41450930;0.50000171;0.10368011;0.52404907;0.62512836;0.10368742;0.59708289;0.70726597;-0.20736023;0.05183427;0.82901559;0.99054489;
4.06640705;0.09721510;0.42088776;0.50000174;0.09721510;0.53284535;0.62694633;0.09722256;0.60749121;0.71045521;-0.19443020;0.04860148;0.84177244;0.99137267;
4.06902849;0.08563585;0.43264460;0.50000179;0.08563585;0.54935268;0.63031848;0.08564363;0.62716584;0.71633365;-0.17127169;0.04281134;0.86528599;0.99275818;
4.07164993;0.07561072;0.44316628;0.50000183;0.07561072;0.56442915;0.63335717;0.07561880;0.64528622;0.72159451;-0.15122143;0.03779832;0.88632923;0.99383593;
4.07689281;0.05881825;0.46104511;0.50000191;0.05881825;0.59065744;0.63855876;0.05882689;0.67707429;0.73053397;-0.11763650;0.02940132;0.92208666;0.99540960;
4.08213569;0.04563290;0.47527062;0.50000196;0.04563290;0.61202585;0.64272686;0.04564202;0.70324247;0.73764675;-0.09126580;0.02280805;0.95053747;0.99644833;
4.08737857;0.03518558;0.48648943;0.50000201;0.03518558;0.62918870;0.64603138;0.03519509;0.72440702;0.74325617;-0.07037115;0.01758391;0.97297492;0.99720204;
4.09262145;0.02691498;0.49526649;0.50000205;0.02691498;0.64282765;0.64862894;0.02692482;0.74128764;0.74764472;-0.05382997;0.01344824;0.99052892;0.99780065;
4.09786433;0.02044340;0.50210036;0.50000207;0.02044340;0.65357004;0.65065828;0.02045350;0.75463107;0.75106166;-0.04088680;0.01021215;1.00419655;0.99829556;
4.09931300;0.01891595;0.50371788;0.50000208;0.01891595;0.65612573;0.65113928;0.01892611;0.75781545;0.75187042;-0.03783190;0.00944836;1.00743156;0.99841673;
4.09931300;0.01889633;0.50370643;0.50000208;0.01889633;0.65615150;0.65113806;0.01890649;0.75779171;0.75186470;-0.03779266;0.00943855;1.00740866;0.99841740;
4.09931301;0.01889632;0.50370644;0.50000208;0.01889632;0.65615152;0.65113806;0.01890648;0.75779174;0.75186470;-0.03779264;0.00943854;1.00740868;0.99841740;
4.09931302;0.01889631;0.50370645;0.50000208;0.01889631;0.65615154;0.65113806;0.01890647;0.75779176;0.75186471;-0.03779262;0.00943854;1.00740870;0.99841740;
4.09931304;0.01889629;0.50370647;0.50000208;0.01889629;0.65615157;0.65113807;0.01890645;0.75779180;0.75186472;-0.03779258;0.00943853;1.00740874;0.99841741;
4.09931308;0.01889625;0.50370651;0.50000208;0.01889625;0.65615163;0.65113808;0.01890641;0.75779188;0.75186474;-0.03779250;0.00943851;1.00740883;0.99841741;
4.09931316;0.01889617;0.50370660;0.50000208;0.01889617;0.65615177;0.65113811;0.01890633;0.75779204;0.75186478;-0.03779234;0.00943847;1.00740899;0.99841741;
4.09931332;0.01889601;0.50370676;0.50000208;0.01889601;0.65615203;0.65113816;0.01890618;0.75779237;0.75186486;-0.03779203;0.00943839;1.00740933;0.99841743;
4.09931364;0.01889570;0.50370710;0.50000208;0.01889570;0.65615256;0.65113826;0.01890586;0.75779303;0.75186503;-0.03779140;0.00943823;1.00740999;0.99841745;
4.09931428;0.01889507;0.50370776;0.50000208;0.01889507;0.65615361;0.65113846;0.01890523;0.75779435;0.75186537;-0.03779014;0.00943792;1.00741133;0.99841750;
4.09931556;0.01889381;0.50370910;0.50000208;0.01889381;0.65615573;0.65113885;0.01890397;0.75779698;0.75186603;-0.03778762;0.00943729;1.00741399;0.99841761;
4.09931812;0.01889129;0.50371176;0.50000208;0.01889129;0.65615995;0.65113965;0.01890145;0.75780224;0.75186737;-0.03778258;0.00943603;1.00741933;0.99841781;
4.09932324;0.01888625;0.50371710;0.50000208;0.01888625;0.65616839;0.65114123;0.01889642;0.75781275;0.75187003;-0.03777250;0.00943351;1.00743000;0.99841822;
4.09933348;0.01887618;0.50372776;0.50000208;0.01887618;0.65618527;0.65114441;0.01888635;0.75783378;0.75187536;-0.03775237;0.00942847;1.00745132;0.99841905;
4.09935396;0.01885608;0.50374906;0.50000208;0.01885608;0.65621900;0.65115074;0.01886624;0.75787578;0.75188602;-0.03771216;0.00941842;1.00749393;0.99842070;
4.09939492;0.01881601;0.50379159;0.50000208;0.01881601;0.65628632;0.65116340;0.01882618;0.75795964;0.75190728;-0.03763202;0.00939838;1.00757897;0.99842406;
4.09947684;0.01873654;0.50387629;0.50000208;0.01873654;0.65642044;0.65118860;0.01874671;0.75812672;0.75194963;-0.03747308;0.00935864;1.00774838;0.99843104;
4.09964068;0.01858086;0.50404433;0.50000208;0.01858086;0.65668662;0.65123861;0.01859104;0.75845832;0.75203365;-0.03716172;0.00928080;1.00808445;0.99844642;
4.09996836;0.01828623;0.50437486;0.50000208;0.01828623;0.65721062;0.65133701;0.01829642;0.75911132;0.75219892;-0.03657247;0.00913347;1.00874551;0.99848473;
4.10062372;0.01778651;0.50501341;0.50000209;0.01778651;0.65822507;0.65152733;0.01779673;0.76037640;0.75251819;-0.03557303;0.00888359;1.01002260;0.99859747;
4.10127908;0.01739405;0.50562913;0.50000209;0.01739405;0.65920593;0.65171109;0.01740429;0.76160060;0.75282606;-0.03478810;0.00868733;1.01125403;0.99874750;
4.10258980;0.01713674;0.50676879;0.50000209;0.01713674;0.66103247;0.65205236;0.01714702;0.76388520;0.75339591;-0.03427347;0.00855865;1.01353334;0.99917949;
4.10390052;0.01746269;0.50781684;0.50000210;0.01746269;0.66272500;0.65236750;0.01747302;0.76600790;0.75391996;-0.03492538;0.00872161;1.01562942;0.99971272;
4.10521124;0.01839484;0.50877402;0.50000210;0.01839484;0.66428547;0.65265687;0.01840521;0.76797158;0.75439858;-0.03678969;0.00918769;1.01754376;1.00031325;
4.10783268;0.02164927;0.51047629;0.50000211;0.02164927;0.66710768;0.65317662;0.02165971;0.77153925;0.75524982;-0.04329854;0.01081495;1.02094826;1.00157330;
4.11045412;0.02696446;0.51184737;0.50000212;0.02696446;0.66947479;0.65360570;0.02697497;0.77457048;0.75593549;-0.05392892;0.01347264;1.02369040;1.00283294;
4.11339083;0.03473717;0.51298040;0.50000212;0.03473717;0.67160510;0.65398011;0.03474774;0.77734429;0.75650218;-0.06947433;0.01735916;1.02595643;1.00400000;
4.11339083;0.03473753;0.51298675;0.50000212;0.03473753;0.67160259;0.65398053;0.03474810;0.77735719;0.75650536;-0.06947505;0.01735934;1.02596914;1.00400003;
4.11339084;0.03473756;0.51298676;0.50000212;0.03473756;0.67160268;0.65398053;0.03474813;0.77735720;0.75650536;-0.06947511;0.01735936;1.02596914;1.00400001;
4.11339085;0.03473759;0.51298676;0.50000212;0.03473759;0.67160268;0.65398053;0.03474816;0.77735721;0.75650536;-0.06947518;0.01735937;1.02596915;1.00400001;
4.11339087;0.03473765;0.51298677;0.50000212;0.03473765;0.67160273;0.65398053;0.03474823;0.77735723;0.75650536;-0.06947530;0.01735940;1.02596916;1.00400001;
4.11339091;0.03473778;0.51298678;0.50000212;0.03473778;0.67160272;0.65398054;0.03474835;0.77735726;0.75650537;-0.06947555;0.01735947;1.02596919;1.00400003;
4.11339099;0.03473803;0.51298680;0.50000212;0.03473803;0.67160277;0.65398055;0.03474860;0.77735733;0.75650538;-0.06947606;0.01735959;1.02596924;1.00400007;
4.11339115;0.03473853;0.51298685;0.50000212;0.03473853;0.67160287;0.65398056;0.03474911;0.77735746;0.75650541;-0.06947706;0.01735984;1.02596933;1.00400013;
4.11339147;0.03473954;0.51298695;0.50000212;0.03473954;0.67160307;0.65398060;0.03475011;0.77735773;0.75650546;-0.06947907;0.01736035;1.02596953;1.00400026;
4.11339211;0.03474155;0.51298714;0.50000212;0.03474155;0.67160347;0.65398067;0.03475212;0.77735826;0.75650555;-0.06948309;0.01736135;1.02596992;1.00400051;
4.11339339;0.03474557;0.51298753;0.50000212;0.03474557;0.67160427;0.65398080;0.03475614;0.77735933;0.75650575;-0.06949113;0.01736336;1.02597070;1.00400102;
4.11339588;0.03475338;0.51298829;0.50000212;0.03475338;0.67160581;0.65398107;0.03476395;0.77736140;0.75650613;-0.06950676;0.01736727;1.02597221;1.00400200;
4.11339589;0.03475341;0.51298829;0.50000212;0.03475341;0.67160582;0.65398107;0.03476398;0.77736141;0.75650613;-0.06950682;0.01736728;1.02597221;1.00400200;
4.11339590;0.03475344;0.51298829;0.50000212;0.03475344;0.67160583;0.65398107;0.03476402;0.77736142;0.75650613;-0.06950688;0.01736730;1.02597222;1.00400201;
4.11339592;0.03475350;0.51298830;0.50000212;0.03475350;0.67160584;0.65398107;0.03476408;0.77736144;0.75650613;-0.06950701;0.01736733;1.02597223;1.00400202;
4.11339596;0.03475363;0.51298831;0.50000212;0.03475363;0.67160586;0.65398107;0.03476420;0.77736147;0.75650614;-0.06950726;0.01736739;1.02597226;1.00400203;
4.11339604;0.03475388;0.51298834;0.50000212;0.03475388;0.67160591;0.65398108;0.03476446;0.77736154;0.75650615;-0.06950776;0.01736752;1.02597231;1.00400206;
4.11339620;0.03475438;0.51298839;0.50000212;0.03475438;0.67160601;0.65398110;0.03476496;0.77736167;0.75650618;-0.06950877;0.01736777;1.02597240;1.00400213;
4.11339652;0.03475539;0.51298848;0.50000212;0.03475539;0.67160621;0.65398113;0.03476596;0.77736194;0.75650622;-0.06951078;0.01736827;1.02597260;1.00400225;
4.11339716;0.03475740;0.51298868;0.50000212;0.03475740;0.67160661;0.65398120;0.03476797;0.77736247;0.75650632;-0.06951480;0.01736928;1.02597299;1.00400251;
4.11339844;0.03476142;0.51298907;0.50000212;0.03476142;0.67160741;0.65398134;0.03477200;0.77736354;0.75650652;-0.06952284;0.01737129;1.02597376;1.00400301;
4.11340100;0.03476947;0.51298984;0.50000212;0.03476947;0.67160900;0.65398161;0.03478004;0.77736567;0.75650690;-0.06953893;0.01737531;1.02597532;1.00400402;
4.11340612;0.03478556;0.51299140;0.50000212;0.03478556;0.67161218;0.65398215;0.03479614;0.77736994;0.75650768;-0.06957112;0.01738336;1.02597843;1.00400605;
4.11341636;0.03481777;0.51299450;0.50000212;0.03481777;0.67161854;0.65398324;0.03482834;0.77737848;0.75650924;-0.06963553;0.01739946;1.02598464;1.00401009;
4.11343684;0.03488225;0.51300070;0.50000212;0.03488225;0.67163124;0.65398541;0.03489282;0.77739552;0.75651233;-0.06976449;0.01743170;1.02599703;1.00401816;
4.11347780;0.03501148;0.51301302;0.50000212;0.03501148;0.67165657;0.65398972;0.03502205;0.77742952;0.75651850;-0.07002295;0.01749632;1.02602167;1.00403425;
4.11355972;0.03527102;0.51303741;0.50000212;0.03527102;0.67170692;0.65399829;0.03528159;0.77749717;0.75653070;-0.07054203;0.01762610;1.02607044;1.00406619;
4.11372356;0.03579434;0.51308515;0.50000212;0.03579434;0.67180636;0.65401517;0.03580492;0.77763109;0.75655458;-0.07158867;0.01788777;1.02616592;1.00412916;
4.11405124;0.03685732;0.51317651;0.50000212;0.03685732;0.67200032;0.65404789;0.03686791;0.77789345;0.75660028;-0.07371464;0.01841929;1.02634865;1.00425138;
4.11470660;0.03904375;0.51334294;0.50000212;0.03904375;0.67236883;0.65410923;0.03905435;0.77839669;0.75668355;-0.07808750;0.01951255;1.02668151;1.00448071;
4.11601732;0.04362039;0.51361204;0.50000212;0.04362039;0.67303072;0.65421597;0.04363102;0.77932047;0.75681819;-0.08724078;0.02180098;1.02721968;1.00487855;
4.11863876;0.05331497;0.51390867;0.50000212;0.05331497;0.67407408;0.65436957;0.05332565;0.78086169;0.75696670;-0.10662994;0.02664849;1.02781293;1.00544294;
4.12126020;0.06342102;0.51389899;0.50000212;0.06342102;0.67476998;0.65444822;0.06343175;0.78202183;0.75696206;-0.12684204;0.03170176;1.02779355;1.00572745;
4.12650308;0.08322000;0.51315554;0.50000212;0.08322000;0.67530667;0.65442452;0.08323081;0.78341824;0.75659070;-0.16644000;0.04160174;1.02630662;1.00572417;
4.13174596;0.10154144;0.51162998;0.50000211;0.10154144;0.67489351;0.65420228;0.10155232;0.78371447;0.75582824;-0.20308288;0.05076294;1.02325547;1.00521517;
4.13698884;0.11758606;0.50962709;0.50000211;0.11758606;0.67378650;0.65384558;0.11759700;0.78318198;0.75482706;-0.23517212;0.05878568;1.01924966;1.00449285;
4.14043648;0.12677254;0.50819823;0.50000210;0.12677254;0.67281536;0.65357019;0.12678351;0.78254362;0.75411278;-0.25354507;0.06337916;1.01639193;1.00400200;
4.14043648;0.12677759;0.50820697;0.50000210;0.12677759;0.67281302;0.65357104;0.12678856;0.78256252;0.75411715;-0.25355518;0.06338169;1.01640941;1.00400062;
4.14043649;0.12677761;0.50820697;0.50000210;0.12677761;0.67281371;0.65357111;0.12678859;0.78256252;0.75411715;-0.25355523;0.06338170;1.01640940;1.00400024;
4.14043650;0.12677764;0.50820696;0.50000210;0.12677764;0.67281371;0.65357111;0.12678861;0.78256252;0.75411715;-0.25355528;0.06338172;1.01640939;1.00400024;
4.14043652;0.12677769;0.50820695;0.50000210;0.12677769;0.67281366;0.65357111;0.12678866;0.78256251;0.75411714;-0.25355538;0.06338174;1.01640937;1.00400026;
4.14043656;0.12677779;0.50820694;0.50000210;0.12677779;0.67281369;0.65357111;0.12678876;0.78256250;0.75411713;-0.25355558;0.06338179;1.01640934;1.00400023;
4.14043664;0.12677799;0.50820690;0.50000210;0.12677799;0.67281366;0.65357110;0.12678897;0.78256248;0.75411712;-0.25355598;0.06338189;1.01640927;1.00400022;
4.14043680;0.12677839;0.50820683;0.50000210;0.12677839;0.67281361;0.65357109;0.12678937;0.78256244;0.75411708;-0.25355679;0.06338209;1.01640913;1.00400019;
4.14043712;0.12677920;0.50820669;0.50000210;0.12677920;0.67281351;0.65357106;0.12679017;0.78256236;0.75411701;-0.25355839;0.06338249;1.01640885;1.00400014;
4.14043776;0.12678081;0.50820641;0.50000210;0.12678081;0.67281330;0.65357100;0.12679178;0.78256221;0.75411687;-0.25356161;0.06338330;1.01640828;1.00400005;
4.14043805;0.12678153;0.50820628;0.50000210;0.12678153;0.67281321;0.65357098;0.12679250;0.78256213;0.75411681;-0.25356306;0.06338366;1.01640803;1.00400000;
4.14043806;0.12678155;0.50820628;0.50000210;0.12678155;0.67281321;0.65357098;0.12679253;0.78256213;0.75411681;-0.25356311;0.06338367;1.01640802;1.00400000;
4.14043807;0.12678158;0.50820627;0.50000210;0.12678158;0.67281320;0.65357098;0.12679255;0.78256213;0.75411680;-0.25356316;0.06338369;1.01640801;1.00400000;
4.14043808;0.12678159;0.50820627;0.50000210;0.12678159;0.67281320;0.65357098;0.12679257;0.78256213;0.75411680;-0.25356318;0.06338369;1.01640801;1.00400000;
4.14043809;0.12678162;0.50820627;0.50000210;0.12678162;0.67281320;0.65357098;0.12679259;0.78256213;0.75411680;-0.25356323;0.06338370;1.01640800;1.00400000;
4.14043810;0.12678164;0.50820626;0.50000210;0.12678164;0.67281320;0.65357097;0.12679262;0.78256212;0.75411680;-0.25356328;0.06338372;1.01640799;1.00400000;
4.14043812;0.12678169;0.50820625;0.50000210;0.12678169;0.67281319;0.65357097;0.12679267;0.78256212;0.75411679;-0.25356338;0.06338374;1.01640797;1.00399999;
4.14043816;0.12678179;0.50820624;0.50000210;0.12678179;0.67281318;0.65357097;0.12679277;0.78256211;0.75411678;-0.25356358;0.06338379;1.01640794;1.00399999;
4.14043824;0.12678199;0.50820620;0.50000210;0.12678199;0.67281315;0.65357096;0.12679297;0.78256209;0.75411677;-0.25356399;0.06338389;1.01640787;1.00399997;
4.14043840;0.12678240;0.50820613;0.50000210;0.12678240;0.67281310;0.65357095;0.12679337;0.78256205;0.75411673;-0.25356479;0.06338409;1.01640773;1.00399995;
4.14043872;0.12678320;0.50820599;0.50000210;0.12678320;0.67281299;0.65357092;0.12679417;0.78256197;0.75411666;-0.25356640;0.06338450;1.01640745;1.00399990;
4.14043936;0.12678481;0.50820571;0.50000210;0.12678481;0.67281279;0.65357086;0.12679578;0.78256181;0.75411652;-0.25356961;0.06338530;1.01640689;1.00399980;
4.14044064;0.12678802;0.50820515;0.50000210;0.12678802;0.67281237;0.65357075;0.12679900;0.78256150;0.75411624;-0.25357605;0.06338691;1.01640577;1.00399961;
4.14044320;0.12679445;0.50820403;0.50000210;0.12679445;0.67281155;0.65357053;0.12680543;0.78256087;0.75411568;-0.25358891;0.06339012;1.01640352;1.00399921;
4.14044832;0.12680731;0.50820178;0.50000210;0.12680731;0.67280989;0.65357008;0.12681829;0.78255960;0.75411456;-0.25361463;0.06339655;1.01639903;1.00399843;
4.14045856;0.12683303;0.50819730;0.50000210;0.12683303;0.67280658;0.65356919;0.12684400;0.78255707;0.75411231;-0.25366606;0.06340941;1.01639006;1.00399686;
4.14047904;0.12688442;0.50818832;0.50000210;0.12688442;0.67279995;0.65356740;0.12689540;0.78255201;0.75410783;-0.25376884;0.06343511;1.01637210;1.00399373;
