time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
6.012890;0.376554;-0.148221;0.731258;0.724211;0.101280;-0.481904;-0.272060;
6.013146;0.377044;-0.146236;0.732000;0.724948;0.101366;-0.482460;-0.269179;
6.013658;0.378035;-0.142240;0.733488;0.726426;0.101540;-0.483585;-0.263404;
6.014170;0.379038;-0.138224;0.734976;0.727904;0.101718;-0.484725;-0.257629;
6.014682;0.380051;-0.134202;0.736460;0.729377;0.101899;-0.485875;-0.251876;
6.015194;0.381070;-0.130189;0.737934;0.730839;0.102082;-0.487031;-0.246163;
6.015706;0.382092;-0.126196;0.739394;0.732287;0.102267;-0.488191;-0.240510;
6.016180;0.383039;-0.122531;0.740728;0.733610;0.102440;-0.489265;-0.235344;
6.016181;0.383041;-0.122523;0.740731;0.733613;0.102440;-0.489267;-0.235333;
6.016182;0.383043;-0.122515;0.740734;0.733616;0.102441;-0.489270;-0.235322;
6.016184;0.383047;-0.122500;0.740739;0.733621;0.102441;-0.489274;-0.235301;
6.016188;0.383055;-0.122469;0.740750;0.733633;0.102443;-0.489283;-0.235257;
6.016196;0.383070;-0.122407;0.740773;0.733655;0.102446;-0.489301;-0.235171;
6.016212;0.383102;-0.122284;0.740818;0.733699;0.102452;-0.489338;-0.234998;
6.016244;0.383166;-0.122038;0.740907;0.733788;0.102463;-0.489410;-0.234651;
6.016308;0.383294;-0.121546;0.741086;0.733965;0.102487;-0.489555;-0.233960;
6.016436;0.383550;-0.120564;0.741442;0.734318;0.102534;-0.489845;-0.232582;
6.016692;0.384060;-0.118610;0.742149;0.735019;0.102628;-0.490424;-0.229846;
6.017204;0.385076;-0.114745;0.743544;0.736401;0.102816;-0.491578;-0.224453;
6.017716;0.386080;-0.110986;0.744895;0.737738;0.103005;-0.492718;-0.219236;
6.018228;0.387074;-0.107304;0.746212;0.739042;0.103194;-0.493849;-0.214151;
6.018569;0.387730;-0.104906;0.747067;0.739888;0.103319;-0.494595;-0.210852;
6.018569;0.387729;-0.104906;0.747067;0.739888;0.103319;-0.494594;-0.210852;
6.018570;0.387731;-0.104899;0.747070;0.739891;0.103319;-0.494596;-0.210842;
6.018571;0.387733;-0.104892;0.747073;0.739893;0.103320;-0.494598;-0.210832;
6.018573;0.387737;-0.104878;0.747078;0.739898;0.103320;-0.494603;-0.210813;
6.018577;0.387745;-0.104849;0.747088;0.739908;0.103322;-0.494612;-0.210774;
6.018585;0.387760;-0.104792;0.747108;0.739928;0.103325;-0.494629;-0.210696;
6.018601;0.387791;-0.104679;0.747148;0.739968;0.103331;-0.494664;-0.210540;
6.018633;0.387853;-0.104452;0.747229;0.740048;0.103343;-0.494735;-0.210229;
6.018697;0.387976;-0.104000;0.747390;0.740208;0.103366;-0.494875;-0.209608;
6.018825;0.388223;-0.103099;0.747710;0.740524;0.103413;-0.495155;-0.208373;
6.019081;0.388713;-0.101314;0.748344;0.741151;0.103508;-0.495712;-0.205928;
6.019593;0.389684;-0.097810;0.749585;0.742378;0.103695;-0.496817;-0.201148;
6.020105;0.390643;-0.094398;0.750789;0.743567;0.103883;-0.497908;-0.196515;
6.020617;0.391587;-0.091082;0.751954;0.744718;0.104069;-0.498984;-0.192033;
6.021641;0.393430;-0.084750;0.754167;0.746901;0.104438;-0.501086;-0.183535;
6.022665;0.395208;-0.078833;0.756222;0.748925;0.104801;-0.503119;-0.175665;
6.024713;0.398560;-0.068262;0.759856;0.752495;0.105508;-0.506966;-0.161797;
6.026556;0.401342;-0.060186;0.762601;0.755181;0.106121;-0.510178;-0.151389;
6.028399;0.403906;-0.053418;0.764877;0.757397;0.106710;-0.513158;-0.142827;
6.030243;0.406263;-0.047870;0.766724;0.759182;0.107276;-0.515921;-0.135957;
6.032086;0.408432;-0.043430;0.768186;0.760581;0.107821;-0.518485;-0.130603;
6.033929;0.410433;-0.039971;0.769310;0.761642;0.108347;-0.520873;-0.126576;
6.035772;0.412287;-0.037360;0.770144;0.762412;0.108855;-0.523107;-0.123690;
6.037615;0.414017;-0.035469;0.770734;0.762937;0.109349;-0.525210;-0.121767;
6.039459;0.415643;-0.034177;0.771121;0.763259;0.109831;-0.527203;-0.120641;
6.041302;0.417183;-0.033373;0.771343;0.763416;0.110302;-0.529107;-0.120163;
6.043145;0.418654;-0.032958;0.771434;0.763441;0.110764;-0.530938;-0.120201;
6.044988;0.420070;-0.032847;0.771423;0.763363;0.111220;-0.532711;-0.120644;
6.046831;0.421445;-0.032967;0.771333;0.763207;0.111670;-0.534441;-0.121393;
6.048675;0.422788;-0.033258;0.771186;0.762992;0.112117;-0.536136;-0.122371;
6.050518;0.424108;-0.033670;0.770997;0.762737;0.112560;-0.537808;-0.123510;
6.052361;0.425413;-0.034164;0.770781;0.762453;0.113001;-0.539462;-0.124760;
6.054204;0.426707;-0.034707;0.770548;0.762152;0.113440;-0.541106;-0.126078;
6.056047;0.427995;-0.035277;0.770305;0.761841;0.113879;-0.542742;-0.127434;
6.057891;0.429280;-0.035856;0.770059;0.761526;0.114316;-0.544375;-0.128803;
6.059734;0.430565;-0.036430;0.769814;0.761213;0.114754;-0.546007;-0.130170;
6.061577;0.431851;-0.036992;0.769573;0.760903;0.115191;-0.547640;-0.131522;
6.063420;0.433139;-0.037536;0.769337;0.760598;0.115629;-0.549275;-0.132853;
6.065263;0.434430;-0.038058;0.769108;0.760300;0.116067;-0.550912;-0.134158;
6.067107;0.435724;-0.038558;0.768887;0.760009;0.116505;-0.552553;-0.135436;
6.070793;0.438321;-0.039492;0.768464;0.759447;0.117382;-0.555842;-0.137913;
6.074479;0.440929;-0.040348;0.768067;0.758908;0.118259;-0.559142;-0.140296;
6.078166;0.443545;-0.041139;0.767690;0.758390;0.119137;-0.562450;-0.142602;
6.081852;0.446168;-0.041881;0.767329;0.757885;0.120015;-0.565763;-0.144852;
6.083620;0.447426;-0.042224;0.767159;0.757646;0.120436;-0.567353;-0.145917;
6.083621;0.447427;-0.042224;0.767159;0.757646;0.120437;-0.567353;-0.145918;
6.083622;0.447428;-0.042224;0.767159;0.757646;0.120437;-0.567354;-0.145918;
6.083624;0.447429;-0.042224;0.767159;0.757646;0.120437;-0.567356;-0.145919;
6.083628;0.447432;-0.042225;0.767158;0.757645;0.120438;-0.567360;-0.145922;
6.083636;0.447438;-0.042227;0.767158;0.757644;0.120440;-0.567367;-0.145927;
6.083652;0.447449;-0.042230;0.767156;0.757642;0.120444;-0.567381;-0.145936;
6.083684;0.447472;-0.042236;0.767153;0.757638;0.120452;-0.567410;-0.145955;
6.083748;0.447517;-0.042248;0.767147;0.757629;0.120467;-0.567468;-0.145994;
6.083876;0.447609;-0.042272;0.767135;0.757612;0.120497;-0.567583;-0.146070;
6.084132;0.447791;-0.042321;0.767111;0.757578;0.120558;-0.567813;-0.146223;
6.084644;0.448156;-0.042417;0.767062;0.757510;0.120680;-0.568274;-0.146529;
6.085668;0.448886;-0.042609;0.766966;0.757373;0.120924;-0.569195;-0.147139;
6.087716;0.450346;-0.042989;0.766775;0.757102;0.121412;-0.571038;-0.148354;
6.091812;0.453265;-0.043734;0.766396;0.756561;0.122387;-0.574721;-0.150777;
6.095908;0.456182;-0.044466;0.766019;0.756021;0.123361;-0.578402;-0.153194;
6.104100;0.462008;-0.045913;0.765267;0.754938;0.125306;-0.585749;-0.158041;
6.112292;0.467820;-0.047345;0.764512;0.753848;0.127247;-0.593077;-0.162913;
6.120484;0.473618;-0.048765;0.763754;0.752750;0.129183;-0.600384;-0.167817;
6.128676;0.479402;-0.050174;0.762994;0.751644;0.131114;-0.607670;-0.172752;
6.137704;0.485760;-0.051709;0.762153;0.750417;0.133237;-0.615677;-0.178221;
6.137705;0.485760;-0.051709;0.762153;0.750416;0.133237;-0.615678;-0.178222;
6.137706;0.485761;-0.051710;0.762153;0.750416;0.133238;-0.615678;-0.178223;
6.137708;0.485762;-0.051710;0.762153;0.750416;0.133238;-0.615680;-0.178224;
6.137712;0.485765;-0.051711;0.762152;0.750415;0.133239;-0.615684;-0.178226;
6.137720;0.485771;-0.051712;0.762151;0.750414;0.133241;-0.615691;-0.178231;
6.137736;0.485782;-0.051715;0.762150;0.750412;0.133245;-0.615705;-0.178241;
6.137768;0.485805;-0.051720;0.762147;0.750408;0.133252;-0.615733;-0.178260;
6.137832;0.485850;-0.051731;0.762141;0.750399;0.133267;-0.615790;-0.178299;
6.137960;0.485940;-0.051753;0.762129;0.750382;0.133297;-0.615903;-0.178377;
6.138216;0.486120;-0.051796;0.762105;0.750347;0.133357;-0.616130;-0.178533;
6.138728;0.486480;-0.051882;0.762057;0.750277;0.133478;-0.616583;-0.178844;
6.139752;0.487199;-0.052055;0.761962;0.750137;0.133718;-0.617489;-0.179467;
6.141800;0.488638;-0.052400;0.761770;0.749857;0.134199;-0.619301;-0.180714;
6.145896;0.491514;-0.053087;0.761388;0.749295;0.135159;-0.622920;-0.183213;
6.154088;0.497255;-0.054448;0.760621;0.748168;0.137076;-0.630145;-0.188227;
6.169487;0.508011;-0.056958;0.759177;0.746031;0.140667;-0.643671;-0.197715;
6.169488;0.508011;-0.056958;0.759177;0.746031;0.140668;-0.643672;-0.197716;
6.169489;0.508012;-0.056959;0.759177;0.746031;0.140668;-0.643672;-0.197717;
6.169491;0.508013;-0.056959;0.759177;0.746031;0.140668;-0.643674;-0.197718;
6.169495;0.508016;-0.056960;0.759177;0.746030;0.140669;-0.643678;-0.197720;
6.169503;0.508022;-0.056961;0.759176;0.746029;0.140671;-0.643685;-0.197725;
6.169519;0.508033;-0.056963;0.759174;0.746027;0.140675;-0.643699;-0.197735;
6.169551;0.508055;-0.056969;0.759171;0.746023;0.140682;-0.643727;-0.197755;
6.169615;0.508100;-0.056979;0.759165;0.746014;0.140697;-0.643783;-0.197794;
6.169743;0.508189;-0.057000;0.759153;0.745996;0.140727;-0.643895;-0.197874;
6.169999;0.508367;-0.057041;0.759129;0.745960;0.140787;-0.644119;-0.198032;
6.170511;0.508724;-0.057123;0.759081;0.745889;0.140906;-0.644568;-0.198349;
6.171535;0.509437;-0.057288;0.758985;0.745746;0.141144;-0.645464;-0.198983;
6.173583;0.510864;-0.057616;0.758793;0.745460;0.141620;-0.647257;-0.200253;
6.177679;0.513713;-0.058269;0.758407;0.744886;0.142571;-0.650838;-0.202797;
6.185871;0.519402;-0.059564;0.757636;0.743734;0.144471;-0.657985;-0.207902;
6.202255;0.530738;-0.062105;0.756088;0.741411;0.148256;-0.672219;-0.218186;
6.235023;0.553242;-0.066995;0.752973;0.736685;0.155770;-0.700443;-0.239048;
6.249999;0.563453;-0.069146;0.751541;0.734490;0.159179;-0.713233;-0.248714;
6.249999;0.765445;-0.142625;1.030800;1.019022;0.155378;-0.713233;-0.248714;
6.250000;0.765448;-0.142621;1.030801;1.019023;0.155378;-0.713236;-0.248711;
6.250001;0.765451;-0.142616;1.030802;1.019024;0.155379;-0.713238;-0.248707;
6.250003;0.765456;-0.142608;1.030805;1.019027;0.155380;-0.713243;-0.248699;
6.250007;0.765467;-0.142590;1.030809;1.019031;0.155382;-0.713252;-0.248684;
6.250015;0.765489;-0.142556;1.030818;1.019039;0.155387;-0.713272;-0.248655;
6.250031;0.765533;-0.142488;1.030836;1.019056;0.155396;-0.713309;-0.248596;
6.250063;0.765619;-0.142358;1.030870;1.019088;0.155414;-0.713384;-0.248484;
6.250127;0.765786;-0.142114;1.030934;1.019147;0.155449;-0.713529;-0.248278;
6.250191;0.765946;-0.141895;1.030991;1.019199;0.155483;-0.713669;-0.248095;
6.250255;0.766099;-0.141699;1.031041;1.019245;0.155517;-0.713804;-0.247936;
6.250319;0.766246;-0.141526;1.031085;1.019285;0.155549;-0.713934;-0.247800;
6.250383;0.766387;-0.141377;1.031123;1.019318;0.155581;-0.714058;-0.247686;
6.250447;0.766522;-0.141250;1.031154;1.019345;0.155611;-0.714178;-0.247595;
6.250511;0.766651;-0.141146;1.031180;1.019366;0.155641;-0.714292;-0.247525;
6.250639;0.766890;-0.141003;1.031212;1.019390;0.155698;-0.714508;-0.247452;
6.250754;0.767085;-0.140949;1.031221;1.019392;0.155746;-0.714685;-0.247460;
6.250869;0.767263;-0.140963;1.031211;1.019375;0.155792;-0.714848;-0.247534;
6.250984;0.767422;-0.141043;1.031183;1.019340;0.155836;-0.714998;-0.247676;
6.251100;0.767564;-0.141190;1.031136;1.019286;0.155876;-0.715133;-0.247881;
6.251215;0.767690;-0.141400;1.031073;1.019216;0.155915;-0.715255;-0.248150;
6.251330;0.767799;-0.141672;1.030992;1.019128;0.155951;-0.715364;-0.248481;
6.251402;0.767859;-0.141874;1.030932;1.019065;0.155973;-0.715426;-0.248719;
6.251403;0.767860;-0.141877;1.030931;1.019064;0.155973;-0.715427;-0.248722;
6.251404;0.767861;-0.141879;1.030930;1.019063;0.155973;-0.715428;-0.248726;
6.251406;0.767862;-0.141885;1.030929;1.019061;0.155974;-0.715429;-0.248733;
6.251410;0.767865;-0.141897;1.030925;1.019058;0.155975;-0.715433;-0.248747;
6.251418;0.767872;-0.141922;1.030918;1.019050;0.155977;-0.715439;-0.248775;
6.251434;0.767884;-0.141971;1.030904;1.019035;0.155982;-0.715452;-0.248832;
6.251466;0.767908;-0.142072;1.030874;1.019004;0.155991;-0.715477;-0.248949;
6.251530;0.767951;-0.142289;1.030811;1.018937;0.156009;-0.715524;-0.249198;
6.251658;0.768025;-0.142776;1.030670;1.018789;0.156043;-0.715608;-0.249749;
6.251869;0.768109;-0.143726;1.030397;1.018505;0.156093;-0.715716;-0.250804;
6.251870;0.768109;-0.143731;1.030396;1.018504;0.156093;-0.715716;-0.250809;
6.251871;0.768110;-0.143736;1.030394;1.018502;0.156094;-0.715717;-0.250814;
6.251873;0.768110;-0.143746;1.030391;1.018499;0.156094;-0.715718;-0.250825;
6.251877;0.768111;-0.143766;1.030386;1.018493;0.156095;-0.715719;-0.250847;
6.251885;0.768113;-0.143806;1.030374;1.018482;0.156097;-0.715722;-0.250891;
6.251901;0.768118;-0.143887;1.030351;1.018458;0.156100;-0.715729;-0.250980;
6.251933;0.768125;-0.144052;1.030304;1.018409;0.156107;-0.715741;-0.251161;
6.251997;0.768137;-0.144394;1.030206;1.018308;0.156121;-0.715763;-0.251534;
6.252125;0.768149;-0.145126;1.029997;1.018093;0.156146;-0.715798;-0.252329;
6.252295;0.768142;-0.146194;1.029693;1.017780;0.156177;-0.715826;-0.253482;
6.252296;0.768141;-0.146201;1.029691;1.017779;0.156177;-0.715826;-0.253490;
6.252297;0.768141;-0.146207;1.029690;1.017777;0.156177;-0.715826;-0.253497;
6.252299;0.768141;-0.146221;1.029686;1.017773;0.156177;-0.715826;-0.253511;
6.252303;0.768141;-0.146247;1.029678;1.017765;0.156178;-0.715827;-0.253539;
6.252311;0.768139;-0.146300;1.029663;1.017750;0.156179;-0.715827;-0.253597;
6.252327;0.768137;-0.146407;1.029633;1.017718;0.156182;-0.715829;-0.253712;
6.252359;0.768132;-0.146624;1.029571;1.017655;0.156187;-0.715831;-0.253945;
6.252423;0.768118;-0.147069;1.029445;1.017526;0.156197;-0.715832;-0.254421;
6.252551;0.768080;-0.148002;1.029180;1.017255;0.156216;-0.715828;-0.255419;
6.252679;0.768029;-0.148991;1.028899;1.016969;0.156233;-0.715813;-0.256473;
6.252701;0.768019;-0.149161;1.028851;1.016920;0.156236;-0.715809;-0.256654;
6.252702;0.768018;-0.149169;1.028849;1.016917;0.156236;-0.715809;-0.256663;
6.252703;0.768018;-0.149177;1.028847;1.016915;0.156236;-0.715809;-0.256671;
6.252705;0.768017;-0.149193;1.028842;1.016910;0.156236;-0.715808;-0.256688;
6.252709;0.768015;-0.149226;1.028833;1.016901;0.156237;-0.715808;-0.256722;
6.252717;0.768011;-0.149290;1.028815;1.016882;0.156238;-0.715806;-0.256791;
6.252733;0.768003;-0.149420;1.028778;1.016845;0.156240;-0.715803;-0.256929;
6.252765;0.767987;-0.149681;1.028704;1.016769;0.156244;-0.715797;-0.257207;
6.252829;0.767952;-0.150215;1.028553;1.016615;0.156251;-0.715782;-0.257773;
6.252957;0.767872;-0.151320;1.028240;1.016296;0.156264;-0.715744;-0.258945;
6.253213;0.767677;-0.153680;1.027572;1.015617;0.156286;-0.715641;-0.261442;
6.253469;0.767437;-0.156228;1.026850;1.014884;0.156303;-0.715502;-0.264132;
6.253981;0.766838;-0.161829;1.025262;1.013275;0.156321;-0.715133;-0.270034;
6.254246;0.766472;-0.164976;1.024369;1.012371;0.156324;-0.714897;-0.273349;
6.254247;0.766471;-0.164988;1.024366;1.012367;0.156324;-0.714896;-0.273362;
6.254248;0.766469;-0.165000;1.024362;1.012364;0.156324;-0.714895;-0.273375;
6.254250;0.766466;-0.165024;1.024355;1.012357;0.156324;-0.714893;-0.273401;
6.254254;0.766460;-0.165073;1.024341;1.012343;0.156324;-0.714890;-0.273452;
6.254262;0.766449;-0.165171;1.024314;1.012315;0.156324;-0.714882;-0.273555;
6.254278;0.766425;-0.165365;1.024258;1.012259;0.156324;-0.714867;-0.273760;
6.254310;0.766379;-0.165754;1.024148;1.012147;0.156324;-0.714837;-0.274169;
6.254374;0.766288;-0.166527;1.023928;1.011925;0.156324;-0.714777;-0.274985;
6.254489;0.766127;-0.167904;1.023536;1.011528;0.156325;-0.714674;-0.276438;
6.254490;0.766125;-0.167916;1.023533;1.011525;0.156325;-0.714673;-0.276451;
6.254491;0.766124;-0.167928;1.023530;1.011521;0.156325;-0.714672;-0.276463;
6.254493;0.766121;-0.167951;1.023523;1.011514;0.156325;-0.714670;-0.276489;
6.254497;0.766116;-0.167999;1.023509;1.011501;0.156325;-0.714667;-0.276539;
6.254505;0.766105;-0.168094;1.023482;1.011473;0.156325;-0.714660;-0.276639;
6.254521;0.766083;-0.168284;1.023428;1.011419;0.156325;-0.714645;-0.276840;
6.254553;0.766039;-0.168662;1.023320;1.011310;0.156326;-0.714617;-0.277240;
6.254617;0.765953;-0.169415;1.023106;1.011092;0.156327;-0.714562;-0.278036;
6.254721;0.765817;-0.170621;1.022762;1.010744;0.156329;-0.714476;-0.279313;
6.254722;0.765816;-0.170633;1.022759;1.010741;0.156329;-0.714475;-0.279326;
6.254723;0.765814;-0.170644;1.022755;1.010737;0.156329;-0.714474;-0.279338;
6.254725;0.765812;-0.170668;1.022749;1.010731;0.156329;-0.714472;-0.279363;
6.254729;0.765806;-0.170714;1.022736;1.010717;0.156329;-0.714469;-0.279412;
6.254737;0.765796;-0.170807;1.022709;1.010690;0.156329;-0.714462;-0.279510;
6.254753;0.765774;-0.170992;1.022656;1.010637;0.156329;-0.714449;-0.279706;
6.254785;0.765731;-0.171361;1.022551;1.010530;0.156330;-0.714420;-0.280097;
6.254849;0.765638;-0.172098;1.022341;1.010318;0.156329;-0.714359;-0.280874;
6.254977;0.765436;-0.173559;1.021925;1.009898;0.156322;-0.714220;-0.282411;
6.255233;0.764964;-0.176434;1.021108;1.009076;0.156289;-0.713878;-0.285415;
6.255745;0.763772;-0.182005;1.019530;1.007501;0.156155;-0.712959;-0.291154;
6.256257;0.762274;-0.187343;1.018027;1.006013;0.155936;-0.711752;-0.296547;
6.256769;0.760502;-0.192454;1.016594;1.004609;0.155639;-0.710285;-0.301612;
6.257281;0.758488;-0.197347;1.015230;1.003285;0.155275;-0.708589;-0.306366;
6.257793;0.756261;-0.202029;1.013931;1.002037;0.154849;-0.706690;-0.310826;
6.257873;0.755897;-0.202739;1.013734;1.001849;0.154778;-0.706379;-0.311495;
6.257873;0.755898;-0.202739;1.013735;1.001849;0.154778;-0.706379;-0.311495;
6.257873;0.755897;-0.202739;1.013734;1.001849;0.154778;-0.706379;-0.311495;
6.257874;0.755892;-0.202750;1.013732;1.001846;0.154777;-0.706375;-0.311505;
6.257875;0.755887;-0.202760;1.013729;1.001843;0.154776;-0.706370;-0.311515;
6.257877;0.755877;-0.202781;1.013723;1.001838;0.154774;-0.706362;-0.311535;
6.257881;0.755858;-0.202822;1.013711;1.001827;0.154770;-0.706345;-0.311574;
6.257889;0.755818;-0.202905;1.013688;1.001805;0.154763;-0.706311;-0.311653;
6.257905;0.755738;-0.203070;1.013642;1.001761;0.154747;-0.706243;-0.311811;
6.257937;0.755578;-0.203400;1.013551;1.001673;0.154716;-0.706106;-0.312124;
6.258001;0.755257;-0.204056;1.013369;1.001498;0.154654;-0.705831;-0.312747;
6.258129;0.754607;-0.205350;1.013010;1.001155;0.154528;-0.705276;-0.313972;
6.258385;0.753285;-0.207872;1.012312;1.000488;0.154268;-0.704140;-0.316343;
6.258897;0.750555;-0.212659;1.010992;0.999237;0.153717;-0.701781;-0.320779;
6.259409;0.747722;-0.217114;1.009770;0.998091;0.153129;-0.699318;-0.324820;
6.260111;0.743698;-0.222723;1.008243;0.996678;0.152273;-0.695795;-0.329769;
6.260814;0.739540;-0.227785;1.006879;0.995436;0.151365;-0.692132;-0.334074;
6.261517;0.735276;-0.232345;1.005664;0.994352;0.150415;-0.688355;-0.337791;
6.262219;0.730930;-0.236446;1.004586;0.993410;0.149430;-0.684489;-0.340976;
6.262922;0.726522;-0.240131;1.003631;0.992597;0.148416;-0.680552;-0.343680;
6.263625;0.722068;-0.243437;1.002790;0.991901;0.147379;-0.676562;-0.345950;
6.264327;0.717586;-0.246398;1.002051;0.991310;0.146323;-0.672534;-0.347828;
6.265030;0.713086;-0.249046;1.001405;0.990815;0.145254;-0.668481;-0.349355;
6.265663;0.709032;-0.251184;1.000897;0.990443;0.144283;-0.664821;-0.350456;
6.266295;0.704980;-0.253110;1.000450;0.990134;0.143306;-0.661156;-0.351324;
6.266927;0.700938;-0.254842;1.000061;0.989881;0.142326;-0.657495;-0.351982;
6.267560;0.696912;-0.256396;0.999724;0.989681;0.141344;-0.653842;-0.352449;
6.268192;0.692907;-0.257785;0.999434;0.989529;0.140362;-0.650203;-0.352743;
6.268825;0.688927;-0.259023;0.999188;0.989419;0.139383;-0.646583;-0.352880;
6.269457;0.684976;-0.260123;0.998982;0.989348;0.138406;-0.642985;-0.352875;
6.270090;0.681059;-0.261095;0.998813;0.989312;0.137435;-0.639414;-0.352743;
6.270722;0.677179;-0.261950;0.998676;0.989308;0.136469;-0.635873;-0.352495;
6.271354;0.673339;-0.262697;0.998570;0.989333;0.135510;-0.632365;-0.352145;
6.271987;0.669541;-0.263345;0.998492;0.989383;0.134559;-0.628893;-0.351702;
6.272619;0.665789;-0.263902;0.998438;0.989457;0.133617;-0.625460;-0.351177;
6.273884;0.658434;-0.264781;0.998395;0.989662;0.131763;-0.618723;-0.349924;
6.274935;0.652478;-0.265295;0.998416;0.989883;0.130257;-0.613261;-0.348704;
6.274936;0.652472;-0.265295;0.998416;0.989883;0.130255;-0.613256;-0.348703;
6.274937;0.652466;-0.265296;0.998416;0.989883;0.130254;-0.613251;-0.348702;
6.274939;0.652455;-0.265297;0.998417;0.989884;0.130251;-0.613240;-0.348699;
6.274943;0.652433;-0.265298;0.998417;0.989885;0.130245;-0.613220;-0.348694;
6.274951;0.652388;-0.265301;0.998417;0.989887;0.130234;-0.613179;-0.348684;
6.274967;0.652298;-0.265308;0.998418;0.989891;0.130211;-0.613096;-0.348664;
6.274999;0.652119;-0.265320;0.998419;0.989898;0.130166;-0.612932;-0.348625;
6.275063;0.651762;-0.265344;0.998423;0.989913;0.130075;-0.612604;-0.348545;
6.275191;0.651049;-0.265391;0.998429;0.989944;0.129894;-0.611949;-0.348383;
6.275447;0.649629;-0.265477;0.998445;0.990007;0.129534;-0.610646;-0.348055;
6.275959;0.646817;-0.265623;0.998483;0.990138;0.128820;-0.608064;-0.347380;
6.276983;0.641307;-0.265817;0.998583;0.990421;0.127418;-0.603002;-0.345964;
6.278007;0.635952;-0.265892;0.998712;0.990726;0.126052;-0.598077;-0.344476;
6.279031;0.630756;-0.265864;0.998866;0.991049;0.124723;-0.593295;-0.342931;
6.280055;0.625721;-0.265746;0.999040;0.991386;0.123433;-0.588659;-0.341347;
6.281079;0.620851;-0.265552;0.999231;0.991733;0.122183;-0.584170;-0.339736;
6.282103;0.616146;-0.265292;0.999435;0.992086;0.120973;-0.579832;-0.338111;
6.283127;0.611608;-0.264976;0.999649;0.992444;0.119804;-0.575645;-0.336483;
6.284151;0.607237;-0.264614;0.999872;0.992804;0.118677;-0.571610;-0.334860;
6.286199;0.598990;-0.263786;1.000330;0.993517;0.116546;-0.563992;-0.331667;
6.288247;0.591395;-0.262852;1.000798;0.994217;0.114578;-0.556970;-0.328568;
6.290295;0.584434;-0.261849;1.001266;0.994895;0.112770;-0.550527;-0.325594;
6.292343;0.578080;-0.260808;1.001726;0.995545;0.111116;-0.544642;-0.322764;
6.294391;0.572303;-0.259753;1.002174;0.996162;0.109610;-0.539287;-0.320093;
6.296439;0.567068;-0.258704;1.002605;0.996745;0.108242;-0.534432;-0.317586;
6.298487;0.562337;-0.257675;1.003016;0.997292;0.107003;-0.530040;-0.315244;
6.299581;0.560000;-0.257137;1.003227;0.997570;0.106390;-0.527869;-0.314060;
6.299581;0.559999;-0.257138;1.003227;0.997569;0.106390;-0.527869;-0.314061;
6.299582;0.559997;-0.257137;1.003227;0.997570;0.106390;-0.527868;-0.314060;
6.299583;0.559995;-0.257137;1.003227;0.997570;0.106389;-0.527866;-0.314059;
6.299585;0.559991;-0.257136;1.003227;0.997570;0.106388;-0.527862;-0.314057;
6.299589;0.559983;-0.257134;1.003228;0.997571;0.106386;-0.527854;-0.314053;
6.299597;0.559966;-0.257130;1.003230;0.997573;0.106381;-0.527839;-0.314044;
6.299613;0.559933;-0.257122;1.003233;0.997577;0.106373;-0.527808;-0.314027;
6.299645;0.559867;-0.257107;1.003239;0.997585;0.106355;-0.527747;-0.313994;
6.299709;0.559736;-0.257075;1.003251;0.997601;0.106321;-0.527624;-0.313926;
6.299837;0.559473;-0.257013;1.003275;0.997633;0.106252;-0.527381;-0.313791;
6.300093;0.558954;-0.256889;1.003323;0.997696;0.106116;-0.526898;-0.313523;
6.300605;0.557935;-0.256642;1.003419;0.997820;0.105848;-0.525952;-0.312995;
6.301629;0.555975;-0.256156;1.003605;0.998062;0.105333;-0.524130;-0.311969;
6.303677;0.552342;-0.255218;1.003961;0.998520;0.104378;-0.520752;-0.310032;
6.305725;0.549064;-0.254327;1.004293;0.998944;0.103515;-0.517703;-0.308242;
6.307773;0.546102;-0.253486;1.004604;0.999337;0.102734;-0.514947;-0.306591;
6.309821;0.543421;-0.252695;1.004893;0.999700;0.102025;-0.512450;-0.305069;
6.311869;0.540982;-0.251955;1.005161;1.000035;0.101381;-0.510179;-0.303667;
6.313917;0.538755;-0.251267;1.005409;1.000344;0.100792;-0.508103;-0.302375;
6.315965;0.536706;-0.250629;1.005638;1.000628;0.100250;-0.506194;-0.301185;
6.318013;0.534810;-0.250039;1.005849;1.000891;0.099749;-0.504428;-0.300088;
6.320061;0.533042;-0.249497;1.006043;1.001132;0.099281;-0.502780;-0.299076;
6.322109;0.531381;-0.249001;1.006222;1.001355;0.098843;-0.501233;-0.298140;
6.324157;0.529808;-0.248547;1.006386;1.001561;0.098428;-0.499768;-0.297274;
6.328253;0.526853;-0.247755;1.006675;1.001928;0.097650;-0.497018;-0.295719;
6.332349;0.524105;-0.247103;1.006918;1.002242;0.096930;-0.494463;-0.294371;
6.336445;0.521509;-0.246574;1.007122;1.002512;0.096252;-0.492052;-0.293198;
6.340541;0.519032;-0.246149;1.007292;1.002744;0.095608;-0.489754;-0.292172;
6.344637;0.516660;-0.245813;1.007433;1.002945;0.094993;-0.487555;-0.291270;
