"time","busA.U","busB.U","busE.U","busF.U"
2.2165,1.0316815623529478,1.060051196873365,1.0683759813124767,1.0098383899145498
2.217,1.0316784095506994,1.0600480353839203,1.0683700121443847,1.0098320669142447
2.2175,1.0316772653097663,1.060046911858735,1.0683668017725225,1.0098284334426384
2.218,1.0316779752498144,1.0600476646845898,1.068366174610441,1.0098273142859084
2.2185,1.0316806406356465,1.0600503998690345,1.068368245845686,1.0098288243826887
2.219,1.0316852614494292,1.0600551173925123,1.0683730154654487,1.0098329637177417
2.2195,1.031691837674102,1.0600618172362506,1.0683804834571262,1.009839732276103
2.22,1.0317003692933782,1.0600704993822645,1.0683906498083218,1.0098491300430827
2.2205,1.0317102536753806,1.0600805434368155,1.0684027551122417,1.0098604117707723
2.221,1.0317219024374649,1.0600923731457559,1.0684173180707544,1.0098740864847084
2.2215,1.0317353181853588,1.0601059911898847,1.0684343419693458,1.0098901574064167
2.222,1.0317505009043726,1.0601213975523847,1.0684538267905486,1.0099086245161961
2.2225,1.0317671640809354,1.0601382996311794,1.0684754014434348,1.009929126001341
2.223,1.0317847332774743,1.0601561107827504,1.068498321910861,1.0099509364491046
2.2235,1.0318037057375085,1.0601753388116355,1.0685232322128533,1.0099746837701442
2.224,1.0318240814497537,1.0601959837042383,1.0685501323280482,1.0100003679412823
2.2245,1.03184586040441,1.0602180454485914,1.0685790222363054,1.0100279889407675
2.225,1.0318684320533724,1.060240904649172,1.068609091455453,1.0100567601408985
2.2255,1.03189176207794,1.0602645264879955,1.0686402944155944,1.0100866373112878
2.226,1.0319161341366583,1.0602891987314205,1.0686730076479092,1.0101179858984957
2.2265,1.031941548225839,1.0603149213741583,1.0687072311354497,1.010150805884924
2.227,1.0319674138563766,1.0603410968372953,1.0687421698066861,1.0101843261421688
2.2275,1.031993642305414,1.0603676353317462,1.068777704186836,1.0102184307930473
2.228,1.0320205074171318,1.060394813988078,1.0688142029769165,1.0102534774348195
2.2285,1.0320479937856453,1.060422617215093,1.0688516451497037,1.0102894456442297
2.229,1.0320752167789253,1.0604501497802572,1.0688888240756682,1.0103251634398507
2.2295,1.0321026827024093,1.0604779240556104,1.0689264303296349,1.0103613015679753
2.23,1.0321303915628344,1.0605059400479793,1.068964463907857,1.0103978600260992
2.2305,1.0321577999436637,1.0605336473531262,1.0690021781034647,1.0104341123824552
2.231,1.0321849844865496,1.060561123598719,1.0690396782174771,1.0104701610806583
2.2315,1.032212063459926,1.0605884885746724,1.0690771267492323,1.010506164209926
2.232,1.0322387318235098,1.0606154329306743,1.0691141005219804,1.0105417093506879
2.2325,1.0322647898373922,1.0606417541050142,1.0691503224398078,1.0105765264515034
2.233,1.0322904369758241,1.0606676543920066,1.0691860692169552,1.0106108851961353
2.2335,1.032315537196304,1.060692995821451,1.069221150148111,1.0106445996400375
2.2335706774536708,1.032318995218515,1.0606964863258694,1.0692259909586312,1.0106492506343485
2.2335706774536708,1.032318995218515,1.0606964863258694,1.0692259909586312,1.0106492506343485
2.234,1.032339940303104,1.0607176254608315,1.0692553692788036,1.0106774793226312
2.234377338617609,1.0323576033336788,1.0607354446906698,1.0692802335679845,1.0107013612337856
2.234377338617609,1.0323576033336788,1.0607354446906698,1.0692802335679845,1.0107013612337856
2.2345,1.032363335596665,1.0607412275489239,1.0692883040360688,1.0107091127172168
2.235,1.032385813427847,1.060763895016421,1.069320050737343,1.0107395924862999
2.2355,1.0324071620588027,1.0607854127695595,1.0693503241917905,1.0107686414838517
2.236,1.032427448204803,1.0608058493665085,1.0693792019259394,1.010796334971933
2.2365,1.0324467567709756,1.0608252916912826,1.0694067891394166,1.0108227751710832
2.237,1.0324650767902197,1.0608437291984076,1.0694330641777223,1.0108479411850628
2.2375,1.0324824432521942,1.0608611975832616,1.0694580720723426,1.010871876783751
2.238,1.032498618905506,1.0608774563496257,1.0694814906350634,1.0108942693106426
2.2382895864015224,1.032507484892014,1.060886362446812,1.0694943843290525,1.0109065882187351
2.2382895864015224,1.032507484892014,1.060886362446812,1.0694943843290525,1.0109065882187351
2.2385,1.0325136158365524,1.0608925177238,1.069503336654644,1.0109151350565055
2.239,1.032526830433297,1.0609057702398326,1.0695227865938037,1.010933674967816
2.2395,1.032538761756055,1.0609177212025307,1.0695405027667593,1.0109505321962609
2.24,1.032549402771218,1.0609283639491447,1.0695564704025622,1.0109656925188881
2.2405,1.0325589309146999,1.0609378787981714,1.0695709247197733,1.010979384260098
2.241,1.032567366562871,1.0609462865307413,1.0695838916745195,1.0109916326124317
2.2415,1.0325745175330476,1.0609533926714594,1.0695951055764537,1.0110021797264916
2.24155709801483,1.032575256643427,1.060954125637252,1.0695962804724328,1.0110032816019405
2.24155709801483,1.032575256643427,1.060954125637252,1.0695962804724328,1.0110032816019405
2.242,1.0325801937380485,1.060959004773918,1.0696043046160708,1.0110107714989758
2.2425,1.0325841118137544,1.060962836526267,1.0696110886175236,1.011017019399296
2.243,1.0325867275819676,1.0609653497797427,1.0696160774280454,1.0110215248462489
2.2435,1.032588233955129,1.060966739991441,1.0696195330824658,1.0110245420724142
2.244,1.0325887103039715,1.0609670876557016,1.0696215612449915,1.0110261735480561
2.2445,1.0325881430720816,1.060966379120888,1.0696221412915299,1.0110263992176378
2.245,1.0325864087005077,1.060964489442585,1.0696210988753594,1.0110250497729136
2.2455,1.032583536883091,1.060961448854973,1.0696184708409122,1.0110221609375212
2.246,1.03257951390479,1.0609572436227857,1.0696142345742252,1.011017710714541
2.2465,1.0325744846041822,1.0609520211568213,1.0696085768792223,1.0110118807081583
2.247,1.0325684588037178,1.0609457914615217,1.0696015102350473,1.0110046830479718
2.2475,1.0325614172892936,1.0609385349635179,1.069593010230908,1.0109960940014817
2.248,1.0325534068180962,1.0609302992161336,1.0695831386890011,1.010986173725398
2.2485,1.032544660366706,1.0609213211669204,1.0695722036490036,1.0109752219674473
2.249,1.0325350286855033,1.0609114490206304,1.0695600077717808,1.0109630466978379
2.2495,1.0325245117690915,1.0609006827708027,1.0695465510484263,1.0109496479064064
2.25,1.0325133421598645,1.0608892588590826,1.0695321426595366,1.0109353264852525
2.2505,1.0325016251243946,1.0608772843165977,1.0695169225613483,1.0109202186378818
2.251,1.0324892213201318,1.0608646174628757,1.0695007054837873,1.0109041440587958
2.2515,1.0324761307440862,1.0608512582940772,1.0694834914192621,1.0108871027394466
2.252,1.0324628182245763,1.0608376789557312,1.0694659058442286,1.0108697032528828
2.2525,1.0324490646337379,1.0608236568694895,1.0694476538919948,1.0108516586996779
2.253,1.0324348432004733,1.060809164842197,1.0694286995344953,1.01083293402453
2.2535,1.0324202391663004,1.0607942892972078,1.0694091592492112,1.0108136424772867
2.254,1.0324055173838196,1.0607792987603724,1.0693893949509736,1.0107941359456218
2.2545,1.0323906078037608,1.0607641222104802,1.0693693109134554,1.0107743213547866
2.255,1.0323755672164978,1.0607488172253874,1.069348984735989,1.010754274153942
2.2555,1.0323604524128656,1.0607334413835028,1.0693284940186938,1.0107340697931257
2.256,1.0323453201841242,1.060718052263755,1.0693079163624803,1.0107137837232527
2.2565,1.0323302273219237,1.0607027074455502,1.0692873293690506,1.0106934913961108
2.257,1.0323152321722522,1.0606874660463321,1.0692668132379677,1.0106732707786128
2.2575,1.0323004302298444,1.0606724239404988,1.069246510253655,1.0106532599429308
2.258,1.0322858558323156,1.0606576164904966,1.069226460493229,1.010633498013044
2.2585,1.0322715682815877,1.0606431037598223,1.0692067457552346,1.0106140645040798
2.259,1.0322576268796586,1.0606289458121083,1.0691874478388195,1.0105950389318075
2.2594212427342306,1.0322461937185385,1.060617337475709,1.0691715732880034,1.0105793852519824
2.2594212427342306,1.0322461937185385,1.060617337475709,1.0691715732880034,1.0105793852519824
2.2595,1.03224409649167,1.060615208569269,1.0691686536537406,1.0105765058811462
2.26,1.0322311896239702,1.060602108802992,1.0691506359486642,1.010558731392533
2.260455713595333,1.0322201719461184,1.0605909294622706,1.0691351747237663,1.0105434683456043
2.260455713595333,1.0322201719461184,1.0605909294622706,1.0691351747237663,1.0105434683456043
2.2605,1.0322190878253008,1.0605898293808664,1.0691336548538475,1.0105419681613148
2.2608919818500404,1.0322097872829155,1.0605803930602373,1.0691205839136615,1.0105290620711258
2.2608919818500404,1.0322097872829155,1.0605803930602373,1.0691205839136615,1.0105290620711258
2.261,1.0322072627726522,1.0605778318442811,1.0691170317212844,1.0105255540796243
2.2615,1.0321961526269037,1.0605665620931337,1.069101339290242,1.010510047586636
2.262,1.0321860295034415,1.060556296307806,1.0690869454436167,1.0104958070935857
2.2625,1.032176581333012,1.0605467168361733,1.0690734434640181,1.010482436013712
2.263,1.0321680011473149,1.0605380194773566,1.0690610970661778,1.0104701912916199
2.2635,1.0321598356405417,1.0605297435487862,1.0690493027430183,1.0104584846842932
2.264,1.0321528742981834,1.0605226908134822,1.0690391220427768,1.0104483508039466
2.2645,1.0321461150198015,1.0605158432930644,1.0690292129121874,1.010438481605491
2.265,1.0321401906269996,1.0605098433747955,1.0690204310790425,1.0104297110521157
2.2655,1.032134866332184,1.0605044526959733,1.0690124595245547,1.0104217301835638
2.265726140909582,1.0321326553346424,1.0605022146764211,1.0690091202477374,1.0104183799307174
2.265726140909582,1.0321326553346424,1.0605022146764211,1.0690091202477374,1.0104183799307174
2.266,1.0321301476611795,1.0604996770104367,1.0690053031367603,1.010414543790398
2.2665,1.0321265192974762,1.0604960079730779,1.0689996235746526,1.0104087966277535
2.267,1.0321236595648768,1.0604931187512874,1.0689949908542835,1.010404069594403
2.2675,1.0321215580533643,1.0604909986040743,1.0689913936723838,1.0104003516474493
2.268,1.03212017675215,1.0604896088108173,1.0689887827089108,1.0103975947001511
2.2685,1.0321194289478497,1.0604888612064531,1.0689870427320802,1.0103956864336787
2.269,1.0321192645138881,1.0604887049767964,1.0689861048257774,1.0103945596968125
2.2695,1.0321197932429498,1.0604892511915374,1.0689861233769447,1.0103943648960803
2.27,1.0321210094963809,1.0604904941462365,1.0689870904585037,1.0103950943084439
2.2705,1.0321228813297583,1.060492400959315,1.068988969840291,1.0103967126437534
2.271,1.0321253976944544,1.0604949600499494,1.0689917521847958,1.0103992108092972
2.2715,1.03212856598698,1.0604981791705688,1.0689954437419393,1.010402594890461
2.272,1.0321323862048262,1.0605020583183393,1.069000044508952,1.0104068648841764
2.2725,1.0321368401889885,1.0605065790130688,1.0690055307218425,1.010411997656872
2.273,1.0321417075418196,1.0605115169618184,1.0690116139497272,1.0104177124331815
2.2735,1.0321471361351973,1.0605170226494,1.0690184877095361,1.0104241975931272
2.274,1.0321531259671295,1.0605230960734977,1.0690261519982838,1.010431453133496
2.2745,1.032159677035807,1.060529737231993,1.069034606813115,1.0104394790512292
2.275,1.032166587129686,1.0605367405102908,1.0690435854920113,1.0104480158717357
2.2755,1.0321738180882984,1.0605440671054491,1.0690530377103342,1.0104570146266012
2.276,1.0321814779325647,1.0605518268558702,1.0690631059166287,1.0104666139245744
2.2765,1.0321895666613836,1.060560019760188,1.0690737901081515,1.0104768137628248
2.277,1.032198044025913,1.0605686049536998,1.0690850363065436,1.0104875616291666
2.2775,1.032206550957639,1.0605772178754713,1.0690963629696246,1.0104983890622328
2.278,1.032215332926724,1.0605861077501124,1.0691080992912927,1.0105096163134792
2.2785,1.0322243899329109,1.0605952745772023,1.069120245269498,1.0105212433809145
2.279,1.0322337219761533,1.0606047183565583,1.0691328009024503,1.010533270262839
2.2795,1.0322431765577884,1.0606142844103934,1.0691455592428831,1.0105454956451192
2.28,1.032252688702962,1.0606239068353691,1.0691584321160854,1.0105578337532717
2.2805,1.0322622941079058,1.0606336218377277,1.0691714679612359,1.0105703317081438
2.281,1.0322719630405133,1.0606433992605102,1.0691846264292266,1.01058295025913
2.2815,1.0322816569495576,1.0606532000327318,1.0691978546537133,1.0105956379773429
2.28186909251313,1.0322887630707294,1.0606603832252268,1.0692075719734748,1.0106049584283456
2.28186909251313,1.0322887630707294,1.0606603832252268,1.0692075719734748,1.0106049584283456
2.282,1.032291286728032,1.0606629339358755,1.0692110288758112,1.0106082744786544
2.2825,1.032300810164372,1.0606725573362479,1.069224106653602,1.0106208189382826
2.2829878802721293,1.032309906984554,1.0606817468658638,1.0692366386591707,1.0106328383216898
2.2829878802721293,1.032309906984554,1.0606817468658638,1.0692366386591707,1.0106328383216898
2.283,1.032310133501286,1.0606819756968182,1.0692369506396957,1.0106331375468147
2.2835,1.0323193364570515,1.0606912708192453,1.0692496518629722,1.0106453181497501
2.284,1.0323281981689174,1.0607002175251816,1.0692619316355294,1.0106570906816916
2.2845,1.0323368303163882,1.0607089300879273,1.0692739234410793,1.0106685842247034
2.285,1.0323450625377286,1.0607172352743752,1.0692854042106406,1.0106795823495631
2.2855,1.0323530854603131,1.0607253273986745,1.0692966151547545,1.0106903188234366
2.286,1.0323607151786356,1.0607330193819269,1.0693073168428473,1.0107005613967666
2.2864892752719315,1.0323679686178606,1.0607403302131952,1.0693175099307284,1.0107103135365763
2.2864892752719315,1.0323679686178606,1.0607403302131952,1.0693175099307284,1.0107103135365763
2.2865,1.0323681272845566,1.0607404901296709,1.0693177329794874,1.01071052693252
2.287,1.0323752479495825,1.060747664373036,1.0693277702906188,1.0107201250232452
2.2875,1.0323817883351964,1.0607542488475326,1.069337043199187,1.0107289814221327
2.288,1.0323879889491931,1.0607604881429893,1.0693458660321105,1.0107374010692225
2.2885,1.0323937237499803,1.0607662543567908,1.0693540694155206,1.0107452195617144
2.289,1.0323989662307218,1.0607715207844608,1.0693616145379856,1.010752399170318
2.2895,1.032403962298344,1.060776537128823,1.0693688291079162,1.0107592579441096
2.29,1.0324085210000986,1.0607811097027964,1.0693754551583323,1.0107655454737
2.2905,1.032412727516142,1.0607853249341974,1.0693816073077749,1.0107713730138264
2.291,1.0324165143997228,1.0607891145310624,1.0693871924709237,1.0107766501926452
2.2915,1.0324198480410787,1.0607924444624657,1.0693921642624902,1.0107813319770216
2.292,1.032422761903412,1.0607953486110373,1.0693965688674092,1.0107854632056523
2.2925,1.0324252062067523,1.0607977768534964,1.0694003330116704,1.0107889727125903
2.293,1.0324271845775834,1.0607997328413359,1.0694034620344335,1.0107918656833352
2.293126522603975,1.0324276129716545,1.060800154580547,1.069404155549046,1.01079250234293
2.293126522603975,1.0324276129716545,1.060800154580547,1.069404155549046,1.01079250234293
2.2935,1.0324286497502997,1.0608011686671128,1.0694058915175253,1.0107940795895067
2.294,1.03242942366886,1.0608019043286159,1.069407371103597,1.0107953713858162
2.2945,1.0324296575851382,1.0608020932249063,1.0694081054535254,1.0107959397620212
2.295,1.03242943813652,1.0608018232464218,1.069408211453151,1.0107958982083372
2.2955,1.0324289134783742,1.0608012443882004,1.0694078938325444,1.010795445462612
2.296,1.0324278587025384,1.0608001291748506,1.0694068382435638,1.0107942764281692
2.2965,1.032426601169811,1.0607988089331173,1.0694054986428327,1.010792831760543
2.297,1.0324249804935475,1.0607971214784848,1.0694036503663495,1.0107908934213619
2.2975,1.032423060955785,1.0607951318134217,1.0694013834584672,1.0107885487991872
2.298,1.0324208110908508,1.0607928082700975,1.069398651542394,1.01078575293769
2.2985,1.032418214633413,1.060790134478601,1.06939543064494,1.0107824825978098
2.299,1.0324152888396942,1.060787127805837,1.069391746200051,1.0107787624341578
2.2995,1.0324120980120755,1.06078385375647,1.069387681123432,1.0107746731464096
2.3,1.0324086930995486,1.0607803642320488,1.069383301111751,1.0107702786753134
2.3005,1.0324050295577967,1.0607766138551873,1.0693785487262406,1.0107655231168449
2.301,1.0324011073862438,1.0607726026251796,1.0693734239658084,1.0107604064697244
2.3015,1.032396926584392,1.0607683305414062,1.0693679268294367,1.0107549287327584
2.302,1.0323924871518186,1.0607637976033322,1.0693620573161815,1.010749089904839
2.3025,1.032387900344285,1.0607591166834858,1.0693559660030487,1.010743036378312
2.303,1.0323832893801164,1.0607544127908173,1.0693498196574658,1.01073693028603
2.3035,1.0323785073097196,1.0607495368400546,1.0693434193922355,1.0107305782676497
2.304,1.0323735541329686,1.0607444888309974,1.0693367652066932,1.010723980322387
2.3045,1.0323684298498088,1.0607392687635266,1.0693298571002585,1.0107171364495546
2.305,1.0323631344602548,1.0607338766376024,1.069322695072435,1.0107100466485592
2.3055,1.0323577718486794,1.0607284177843797,1.0693154207628042,1.0107028486338634
2.306,1.0323525930290278,1.0607231467137204,1.0693083764133269,1.010695875163361
2.3065,1.0323473628581807,1.0607178250075766,1.0693012414199825,1.0106888145173338
2.307,1.032342081336373,1.060712452666172,1.069294015782616,1.010681666695574
2.3075,1.032336748463896,1.0607070296897954,1.0692866995011594,1.0106744316979712
2.308,1.0323313642410974,1.0607015560788013,1.0692792925756331,1.0106671095245132
2.3085,1.0323260760326647,1.0606961822179992,1.0692719824731873,1.0106598832793237
2.309,1.0323215854452648,1.06069162307412,1.069265676319863,1.0106536381936466
2.3095,1.0323170948604354,1.06068706393293,1.0692593701680244,1.0106473931094255
2.31,1.032312604278177,1.0606825047944295,1.0692530640176718,1.01064114802666
2.3105,1.0323081136984888,1.0606779456586184,1.069246757868805,1.0106349029453503
2.310919897417822,1.0323043425348437,1.060674116921987,1.0692414619987016,1.010629658359443
2.310919897417822,1.0323043425348437,1.060674116921987,1.0692414619987016,1.010629658359443
2.311,1.0323035997473289,1.0606733626556994,1.0692404222367604,1.0106286290580948
2.3115,1.0322990919092339,1.0606687858396389,1.0692340951781414,1.0106223635292058
2.312,1.0322948464441772,1.0606644765217614,1.0692281056076363,1.0106164274788187
2.3125,1.032290928222927,1.0606605003173681,1.0692225447096129,1.0106109096337952
2.313,1.0322872625857364,1.0606567811860848,1.0692173153007272,1.0106057151614627
2.3135,1.0322835969517645,1.0606530620582746,1.069212085894542,1.010600520691827
2.314,1.0322804736026083,1.0606498942625338,1.0692075770613325,1.0105960288675528
2.3145,1.0322774033901525,1.0606467804902477,1.0692031388336716,1.0105916058922642
2.3147975125028672,1.0322755765385798,1.0606449277196401,1.069200497978825,1.0105889741129623
2.3147975125028672,1.0322755765385798,1.0606449277196401,1.069200497978825,1.0105889741129623
2.315,1.0322743474366687,1.0606436812144229,1.0691987195676136,1.0105872014059367
2.3155,1.0322715529687017,1.0606408476991387,1.0691946491169961,1.010583137022679
2.316,1.0322691441546066,1.0606384059120237,1.06919109662604,1.0105795775711894
2.3165,1.032266873736858,1.0606361046690533,1.0691877305067201,1.0105761997920406
2.317,1.0322649777686863,1.060634183557992,1.0691848706267912,1.0105733154462342
2.3171429484424104,1.0322644357179043,1.0606336343190106,1.0691840529968035,1.0105724908215263
2.3171429484424104,1.0322644357179043,1.0606336343190106,1.0691840529968035,1.0105724908215263
2.3175,1.0322631166417593,1.060632297814482,1.0691820578962958,1.0105704770560584
2.318,1.0322616023833409,1.0606307640790242,1.0691797160729632,1.0105680976288591
2.3185,1.0322603633163756,1.0606295095265024,1.0691777492060766,1.010566083629993
2.319,1.0322596799469674,1.0606288183509136,1.0691765456220508,1.0105648134865277
2.3195,1.0322591444292735,1.0606282770705069,1.069175545121495,1.0105637412575654
2.32,1.0322586089141668,1.060627735793073,1.0691745446251435,1.0105626690327314
2.3205,1.0322586434029082,1.0606277720113058,1.069174333399869,1.0105623660079703
2.3208616050550104,1.0322587327470358,1.060627863452833,1.0691742698154243,1.0105622337654712
2.3208616050550104,1.0322587327470358,1.060627863452833,1.0691742698154243,1.0105622337654712
2.321,1.032258695533339,1.0606278261067887,1.0691741465485647,1.0105620867370186
2.3215,1.0322587752137664,1.0606279081372472,1.0691739974783794,1.010561844283233
2.322,1.0322591108362884,1.0606282494229904,1.0691742036542733,1.010561948046545
2.3225,1.0322599030136177,1.060629052897682,1.0691750481641331,1.010562673970465
2.323,1.0322606951923983,1.0606298563740946,1.0691758926772057,1.010563399897434
2.3235,1.0322617962540115,1.0606309723494491,1.0691771724170684,1.0105645500818243
2.324,1.0322630046383754,1.06063219690411,1.069178603379271,1.010565847677091
2.3245,1.0322643868165464,1.0606335971588157,1.0691802814632536,1.010567386215591
2.325,1.032265961330172,1.0606351918585277,1.0691822330336969,1.010569191402827
2.3255,1.032267561823296,1.060636812790316,1.0691842221238512,1.0105710331881923
2.326,1.0322693228683977,1.0606385958341822,1.069186443077917,1.0105731011430479
2.3265,1.032271185236872,1.0606404811860117,1.0691888103602163,1.010575311832349
2.327,1.03227314892859,1.0606424688456515,1.0691913239704944,1.0105776652558416
2.3275,1.032275213943435,1.060644558812963,1.0691939839085092,1.0105801614132868
2.328,1.0322773731818966,1.060646743708531,1.069196783732252,1.010582794147294
2.328349826633965,1.0322789397772778,1.0606483286681627,1.0691988256786644,1.010584717227135
2.328349826633965,1.0322789397772778,1.0606483286681627,1.0691988256786644,1.010584717227135
2.3285,1.0322796421497278,1.060649039292739,1.0691997439663994,1.0105855834198532
2.329,1.0322820599862512,1.0606514851446889,1.0692029200493753,1.0105885832689971
2.3295,1.0322845739019113,1.060654027579095,1.0692062426550282,1.0105917262983624
2.33,1.032287172925718,1.0606566550191676,1.0692097051375673,1.0105950063866398
2.3305,1.0322897881356814,1.0606592986259025,1.06921319422254,1.0105983125413343
2.331,1.0322923846577365,1.060661922230266,1.069216677425644,1.0106016138633367
2.331067155222428,1.0322927292984745,1.0606622702201063,1.0692171439659361,1.0106020562052596
2.331067155222428,1.0322927292984745,1.0606622702201063,1.0692171439659361,1.0106020562052596
2.3315,1.0322950040147807,1.0606645691069572,1.0692201895187243,1.0106049431673938
2.332,1.0322976530007493,1.0606672454994646,1.0692237517015175,1.0106083215907933
2.3325,1.0323002967823371,1.060669915657886,1.0692273245030648,1.010611711116505
2.333,1.032302897768493,1.0606725418275276,1.0692308501097787,1.0106150552718312
2.3335,1.0323054081024343,1.0606750748171425,1.0692342757451683,1.0106183033205804
2.334,1.0323079184366704,1.0606776078070623,1.069237701380586,1.0106215513694314
2.3345,1.0323104287712008,1.0606801407972863,1.0692411270160314,1.0106247994183837
2.335,1.032312481112817,1.0606822075400242,1.0692439652428285,1.0106274786480847
2.3355,1.032314400356812,1.0606841387863188,1.0692466327621164,1.0106299925727456
2.335737026223355,1.0323153101793263,1.0606850542985733,1.0692478973062793,1.0106311843050733
2.335737026223355,1.0323153101793263,1.0606850542985733,1.0692478973062793,1.0106311843050733
2.336,1.0323165216860448,1.0606862757160556,1.0692495602721517,1.0106327582945553
2.3365,1.0323187487293142,1.0606885200164105,1.0692526278672132,1.0106356598504842
2.337,1.0323208667502881,1.0606906532358367,1.0692555572827749,1.0106384276524454
2.3375,1.0323228710703758,1.060692670682565,1.069258341221821,1.010641054578587
2.338,1.0323247777694562,1.0606945889277097,1.0692609967363036,1.010643557019504
2.3385,1.0323263341026725,1.0606961511341229,1.0692631913309094,1.0106456126784213
2.339,1.032327890436608,1.0606977133413478,1.0692653859261123,1.0106476683382108
2.3395,1.032329446771262,1.060699275549384,1.069267580521912,1.0106497239988725
2.34,1.0323310031066348,1.060700837758232,1.069269775118309,1.010651779660406
2.3405,1.0323321103730572,1.060701944221362,1.069271368711473,1.0106532525173435
2.341,1.0323331728733287,1.0607030052528488,1.069272902392512,1.0106546672766172
2.3415,1.0323342353743314,1.0607040662851785,1.0692744360743371,1.0106560820369812
2.342,1.032335297876066,1.0607051273183516,1.0692759697569485,1.0106574967984352
2.3425,1.0323360586436219,1.060705882448508,1.0692770943497796,1.0106585148042215
2.343,1.032336618913524,1.0607064343109207,1.0692779471089142,1.010659269172244
2.3435,1.0323371791840772,1.060706986174099,1.0692787998689106,1.0106600235414291
2.344,1.0323377394552817,1.060707538038043,1.0692796526297688,1.010660777911777
2.3445,1.0323382435251924,1.0607080329961673,1.0692804280620627,1.0106614572967778
2.345,1.032338557454495,1.0607083354298688,1.0692809418759475,1.0106618829901624
2.3455,1.0323387877791368,1.0607085532108007,1.0692813406565094,1.0106621971357876
2.346,1.0323389344990768,1.0607086863389175,1.0692816244037284,1.0106623997336253
2.3465,1.0323389976142747,1.0607087348141753,1.0692817931175846,1.010662490783646
2.347,1.032338977124691,1.0607086986365302,1.0692818467980585,1.0106624702858213
2.3475,1.0323388730302872,1.0607085778059404,1.0692817854451304,1.0106623382401227
2.348,1.0323386853310264,1.0607083723223643,1.0692816090587813,1.0106620946465223
2.3485,1.0323384140268725,1.0607080821857617,1.069281317638992,1.0106617395049922
2.349,1.032338050478177,1.060707698913589,1.069280895314543,1.0106612575398228
2.3495,1.0323375968595478,1.0607072246408944,1.0692803460802904,1.010660652595946
2.35,1.0323370568813999,1.0607066630106117,1.0692796767524044,1.0106599312337574
2.3505,1.0323364305436908,1.0607060140226925,1.069278887330843,1.0106590934532018
2.351,1.0323357178463815,1.0607052776770907,1.069277977815565,1.0106581392542244
2.3515,1.0323349187894337,1.0607044539737622,1.0692769482065299,1.010657068636772
2.352,1.032334033372813,1.0607035429126663,1.0692757985036985,1.0106558816007931
2.3525,1.0323330615964867,1.0607025444937639,1.0692745287070329,1.010654578146237
2.353,1.0323319907239272,1.0607014459945177,1.0692731188489513,1.0106531390451792
2.3535,1.03233067222053,1.0607000996217288,1.069271327974144,1.0106513326773232
2.354,1.032329353717133,1.060698753248941,1.0692695370994023,1.0106495263095796
2.3545,1.0323280352137358,1.0606974068761543,1.0692677462247262,1.0106477199419486
2.355,1.0323267167103385,1.0606960605033684,1.0692659553501158,1.01064591357443
2.3555,1.0323253982069414,1.060694714130584,1.0692641644755712,1.0106441072070238
2.356,1.0323240797035442,1.0606933677578005,1.0692623736010922,1.01064230083973
2.3565,1.032322761200147,1.060692021385018,1.069260582726679,1.010640494472549
2.357,1.03232144269675,1.060690675012237,1.0692587918523315,1.0106386881054799
2.3575,1.0323201430454443,1.0606893485198,1.0692570166405142,1.0106368978627531
2.358,1.0323188764790383,1.0606880569168124,1.0692552689158938,1.0106351359176255
2.3585,1.0323176099126636,1.0606867653138508,1.0692535211912735,1.010633373972504
2.359,1.0323163433463198,1.060685473710915,1.0692517734666531,1.0106316120273884
2.3595,1.0323150767800071,1.060684182108005,1.0692500257420334,1.010629850082279
2.36,1.0323138102137257,1.0606828905051207,1.0692482780174133,1.0106280881371754
2.3605,1.0323125436474752,1.060681598902262,1.0692465302927938,1.010626326192078
2.361,1.0323114224294176,1.0606804558920426,1.0692449656016683,1.0106247439841787
2.3615,1.0323103650804177,1.0606793781765582,1.0692434813392635,1.0106232407565228
2.362,1.0323093077315044,1.0606783004611593,1.0692419970768938,1.0106217375288842
2.3625,1.0323082503826775,1.0606772227458465,1.0692405128145588,1.0106202343012627
2.363,1.0323071930339367,1.0606761450306192,1.0692390285522584,1.0106187310736583
2.3635,1.032306135685283,1.060675067315478,1.069237544289993,1.0106172278460708
2.364,1.0323050783367154,1.0606739896004225,1.0692360600277624,1.0106157246185008
2.3645,1.032304112721455,1.0606730052298285,1.0692346973382036,1.010614340332355
2.365,1.0323033579116263,1.0606722353671476,1.069233614025802,1.0106132293767067
2.3655,1.0323026031019091,1.0606714655045841,1.0692325307134913,1.010612118421121
2.366,1.032301848292303,1.0606706956421372,1.0692314474012716,1.0106110074655978
2.3665,1.0323010934828085,1.0606699257798076,1.0692303640891427,1.010609896510137
2.367,1.032300338673425,1.0606691559175951,1.0692292807771047,1.010608785554739
2.3675,1.032299583864153,1.0606683860554993,1.0692281974651574,1.0106076745994033
2.368,1.0322988290549924,1.0606676161935207,1.0692271141533012,1.0106065636441302
2.3685,1.0322983692424872,1.0606671458767467,1.0692264312774111,1.0106058441160777
2.369,1.032297938001312,1.0606667045718499,1.0692257871849589,1.0106051624989116
2.3695,1.0322975067602322,1.0606662632670565,1.0692251430926192,1.0106044808818264
2.37,1.032297075519248,1.0606658219623668,1.069224499000392,1.0106037992648218
2.3705,1.032296644278359,1.0606653806577804,1.0692238549082778,1.0106031176478982
2.371,1.0322962130375652,1.0606649393532979,1.069223210816276,1.010602436031055
