"time","WTG4A.injector.PInjPu","WTG4A.injector.PInjPuSn","WTG4A.injector.QInjPu","WTG4A.pll.omegaPLLPu","WTG4A.driveTrainPmConstant.PePu"
0.87,0.6999999644554976,0.6999999644554976,0.2795005513202716,1.000000000020902,0.6999999644554976
0.871,0.6999999644989912,0.6999999644989912,0.2795005512737985,1.000000000020905,0.6999999644989912
0.872,0.6999999645424846,0.6999999645424846,0.2795005512273254,1.000000000020908,0.6999999645424846
0.873,0.6999999645859779,0.6999999645859779,0.2795005511808523,1.000000000020911,0.6999999645859779
0.874,0.6999999646294714,0.6999999646294714,0.2795005511343792,1.000000000020915,0.6999999646294714
0.875,0.699999964672965,0.699999964672965,0.2795005510879062,1.000000000020918,0.699999964672965
0.876,0.6999999647164584,0.6999999647164584,0.2795005510414331,1.000000000020922,0.6999999647164584
0.877,0.6999999647599517,0.6999999647599517,0.27950055099496,1.000000000020925,0.6999999647599517
0.878,0.6999999648034455,0.6999999648034455,0.279500550948487,1.000000000020929,0.6999999648034455
0.879,0.6999999648469389,0.6999999648469389,0.279500550902014,1.000000000020932,0.6999999648469389
0.88,0.6999999648904323,0.6999999648904323,0.2795005508555408,1.000000000020935,0.6999999648904323
0.881,0.699999964933926,0.699999964933926,0.2795005508090678,1.000000000020939,0.699999964933926
0.882,0.6999999649774193,0.6999999649774193,0.2795005507625947,1.000000000020942,0.6999999649774193
0.883,0.6999999650209127,0.6999999650209127,0.2795005507161216,1.000000000020945,0.6999999650209127
0.884,0.6999999650644062,0.6999999650644062,0.2795005506696485,1.000000000020949,0.6999999650644062
0.885,0.6999999651079,0.6999999651079,0.2795005506231755,1.000000000020952,0.6999999651079
0.886,0.699999965151393,0.699999965151393,0.2795005505767023,1.000000000020956,0.699999965151393
0.887,0.6999999651948866,0.6999999651948866,0.2795005505302293,1.000000000020959,0.6999999651948866
0.888,0.6999999652383799,0.6999999652383799,0.2795005504837562,1.000000000020962,0.6999999652383799
0.889,0.6999999652818734,0.6999999652818734,0.2795005504372832,1.000000000020966,0.6999999652818734
0.89,0.6999999653253668,0.6999999653253668,0.2795005503908101,1.000000000020969,0.6999999653253668
0.891,0.6999999653688604,0.6999999653688604,0.2795005503443371,1.000000000020973,0.6999999653688604
0.892,0.6999999654123539,0.6999999654123539,0.2795005502978639,1.000000000020976,0.6999999654123539
0.893,0.6999999654558474,0.6999999654558474,0.2795005502513908,1.000000000020979,0.6999999654558474
0.894,0.6999999654993411,0.6999999654993411,0.2795005502049177,1.000000000020983,0.6999999654993411
0.895,0.6999999655428342,0.6999999655428342,0.2795005501584445,1.000000000020986,0.6999999655428342
0.896,0.6999999655863278,0.6999999655863278,0.2795005501119716,1.000000000020989,0.6999999655863278
0.897,0.6999999656298213,0.6999999656298213,0.2795005500654986,1.000000000020993,0.6999999656298213
0.898,0.6999999656733148,0.6999999656733148,0.2795005500190255,1.000000000020996,0.6999999656733148
0.899,0.6999999657168081,0.6999999657168081,0.2795005499725523,1.000000000021,0.6999999657168081
0.9,0.6999999657603017,0.6999999657603017,0.2795005499260794,1.000000000021003,0.6999999657603017
0.901,0.6999999658037952,0.6999999658037952,0.2795005498796063,1.000000000021007,0.6999999658037952
0.902,0.6999999658472886,0.6999999658472886,0.2795005498331332,1.00000000002101,0.6999999658472886
0.903,0.6999999658907821,0.6999999658907821,0.2795005497866601,1.000000000021013,0.6999999658907821
0.904,0.6999999659342755,0.6999999659342755,0.279500549740187,1.000000000021017,0.6999999659342755
0.905,0.6999999659777688,0.6999999659777688,0.2795005496937139,1.00000000002102,0.6999999659777688
0.906,0.6999999660212625,0.6999999660212625,0.2795005496472408,1.000000000021023,0.6999999660212625
0.907,0.6999999660647558,0.6999999660647558,0.2795005496007678,1.000000000021027,0.6999999660647558
0.908,0.6999999661082493,0.6999999661082493,0.2795005495542947,1.00000000002103,0.6999999661082493
0.909,0.6999999661517426,0.6999999661517426,0.2795005495078215,1.000000000021034,0.6999999661517426
0.91,0.6999999661952364,0.6999999661952364,0.2795005494613485,1.000000000021037,0.6999999661952364
0.911,0.6999999662387297,0.6999999662387297,0.2795005494148755,1.00000000002104,0.6999999662387297
0.912,0.6999999662822233,0.6999999662822233,0.2795005493684024,1.000000000021044,0.6999999662822233
0.913,0.6999999663257165,0.6999999663257165,0.2795005493219293,1.000000000021047,0.6999999663257165
0.914,0.6999999663692102,0.6999999663692102,0.2795005492754563,1.00000000002105,0.6999999663692102
0.915,0.6999999664127035,0.6999999664127035,0.279500549228983,1.000000000021054,0.6999999664127035
0.916,0.6999999664561969,0.6999999664561969,0.27950054918251,1.000000000021057,0.6999999664561969
0.917,0.6999999664996904,0.6999999664996904,0.2795005491360369,1.000000000021061,0.6999999664996904
0.918,0.6999999665431839,0.6999999665431839,0.2795005490895639,1.000000000021064,0.6999999665431839
0.919,0.6999999665866774,0.6999999665866774,0.2795005490430908,1.000000000021067,0.6999999665866774
0.92,0.6999999666301708,0.6999999666301708,0.2795005489966178,1.000000000021071,0.6999999666301708
0.921,0.6999999666736644,0.6999999666736644,0.2795005489501446,1.000000000021074,0.6999999666736644
0.922,0.6999999667171578,0.6999999667171578,0.2795005489036717,1.000000000021078,0.6999999667171578
0.923,0.6999999667606513,0.6999999667606513,0.2795005488571985,1.000000000021081,0.6999999667606513
0.924,0.6999999668041448,0.6999999668041448,0.2795005488107255,1.000000000021084,0.6999999668041448
0.925,0.6999999668476382,0.6999999668476382,0.2795005487642525,1.000000000021088,0.6999999668476382
0.926,0.6999999668911319,0.6999999668911319,0.2795005487177793,1.000000000021091,0.6999999668911319
0.927,0.699999966934625,0.699999966934625,0.2795005486713061,1.000000000021095,0.699999966934625
0.928,0.6999999669781186,0.6999999669781186,0.2795005486248331,1.000000000021098,0.6999999669781186
0.929,0.699999967021612,0.699999967021612,0.27950054857836,1.000000000021101,0.699999967021612
0.93,0.6999999670651057,0.6999999670651057,0.279500548531887,1.000000000021105,0.6999999670651057
0.931,0.6999999671085988,0.6999999671085988,0.2795005484854138,1.000000000021108,0.6999999671085988
0.9320000000000001,0.6999999671520925,0.6999999671520925,0.2795005484389408,1.000000000021112,0.6999999671520925
0.9330000000000001,0.699999967195586,0.699999967195586,0.2795005483924678,1.000000000021115,0.699999967195586
0.9340000000000001,0.6999999672390793,0.6999999672390793,0.2795005483459947,1.000000000021118,0.6999999672390793
0.9350000000000001,0.699999967282573,0.699999967282573,0.2795005482995216,1.000000000021122,0.699999967282573
0.9360000000000001,0.6999999673260664,0.6999999673260664,0.2795005482530486,1.000000000021125,0.6999999673260664
0.9370000000000001,0.6999999673695599,0.6999999673695599,0.2795005482065755,1.000000000021128,0.6999999673695599
0.9379999999999999,0.6999999674130531,0.6999999674130531,0.2795005481601024,1.000000000021132,0.6999999674130531
0.9389999999999999,0.6999999674565469,0.6999999674565469,0.2795005481136293,1.000000000021135,0.6999999674565469
0.9399999999999999,0.69999996750004,0.69999996750004,0.2795005480671562,1.000000000021139,0.69999996750004
0.9409999999999999,0.6999999675435338,0.6999999675435338,0.2795005480206831,1.000000000021142,0.6999999675435338
0.9419999999999999,0.699999967587027,0.699999967587027,0.2795005479742101,1.000000000021145,0.699999967587027
0.9429999999999999,0.6999999676305205,0.6999999676305205,0.2795005479277369,1.000000000021149,0.6999999676305205
0.944,0.699999967674014,0.699999967674014,0.2795005478812639,1.000000000021152,0.699999967674014
0.945,0.6999999677175076,0.6999999677175076,0.2795005478347909,1.000000000021156,0.6999999677175076
0.946,0.6999999677610009,0.6999999677610009,0.2795005477883178,1.000000000021159,0.6999999677610009
0.947,0.6999999678044945,0.6999999678044945,0.2795005477418447,1.000000000021162,0.6999999678044945
0.948,0.6999999678479879,0.6999999678479879,0.2795005476953716,1.000000000021166,0.6999999678479879
0.949,0.6999999678914814,0.6999999678914814,0.2795005476488986,1.000000000021169,0.6999999678914814
0.95,0.6999999679349747,0.6999999679349747,0.2795005476024254,1.000000000021172,0.6999999679349747
0.951,0.6999999679784683,0.6999999679784683,0.2795005475559524,1.000000000021176,0.6999999679784683
0.952,0.6999999680219616,0.6999999680219616,0.2795005475094793,1.000000000021179,0.6999999680219616
0.953,0.6999999680654551,0.6999999680654551,0.2795005474630062,1.000000000021183,0.6999999680654551
0.954,0.6999999681089485,0.6999999681089485,0.2795005474165331,1.000000000021186,0.6999999681089485
0.955,0.6999999681524423,0.6999999681524423,0.27950054737006,1.000000000021189,0.6999999681524423
0.956,0.6999999681959354,0.6999999681959354,0.2795005473235869,1.000000000021193,0.6999999681959354
0.957,0.6999999682394291,0.6999999682394291,0.2795005472771139,1.000000000021196,0.6999999682394291
0.958,0.6999999682829224,0.6999999682829224,0.2795005472306408,1.0000000000212,0.6999999682829224
0.959,0.6999999683264161,0.6999999683264161,0.2795005471841678,1.000000000021203,0.6999999683264161
0.96,0.6999999683699093,0.6999999683699093,0.2795005471376947,1.000000000021206,0.6999999683699093
0.961,0.6999999684134027,0.6999999684134027,0.2795005470912216,1.00000000002121,0.6999999684134027
0.962,0.6999999684568964,0.6999999684568964,0.2795005470447485,1.000000000021213,0.6999999684568964
0.963,0.6999999685003898,0.6999999685003898,0.2795005469982754,1.000000000021217,0.6999999685003898
0.964,0.6999999685438832,0.6999999685438832,0.2795005469518023,1.00000000002122,0.6999999685438832
0.965,0.6999999685873769,0.6999999685873769,0.2795005469053293,1.000000000021223,0.6999999685873769
0.966,0.6999999686308702,0.6999999686308702,0.2795005468588562,1.000000000021227,0.6999999686308702
0.967,0.6999999686743635,0.6999999686743635,0.2795005468123832,1.00000000002123,0.6999999686743635
0.968,0.6999999687178572,0.6999999687178572,0.2795005467659101,1.000000000021233,0.6999999687178572
0.969,0.6999999687613506,0.6999999687613506,0.279500546719437,1.000000000021237,0.6999999687613506
0.97,0.6999999688048439,0.6999999688048439,0.2795005466729639,1.00000000002124,0.6999999688048439
0.971,0.6999999688483375,0.6999999688483375,0.2795005466264908,1.000000000021244,0.6999999688483375
0.972,0.699999968891831,0.699999968891831,0.2795005465800178,1.000000000021247,0.699999968891831
0.973,0.6999999689353246,0.6999999689353246,0.2795005465335447,1.000000000021251,0.6999999689353246
0.974,0.6999999689788179,0.6999999689788179,0.2795005464870716,1.000000000021254,0.6999999689788179
0.975,0.6999999690223114,0.6999999690223114,0.2795005464405985,1.000000000021257,0.6999999690223114
0.976,0.6999999690658046,0.6999999690658046,0.2795005463941254,1.000000000021261,0.6999999690658046
0.977,0.6999999691092984,0.6999999691092984,0.2795005463476524,1.000000000021264,0.6999999691092984
0.978,0.6999999691527919,0.6999999691527919,0.2795005463011793,1.000000000021267,0.6999999691527919
0.979,0.699999969196285,0.699999969196285,0.2795005462547062,1.000000000021271,0.699999969196285
0.98,0.6999999692397788,0.6999999692397788,0.2795005462082332,1.000000000021274,0.6999999692397788
0.981,0.6999999692832722,0.6999999692832722,0.2795005461617601,1.000000000021278,0.6999999692832722
0.982,0.6999999693267657,0.6999999693267657,0.279500546115287,1.000000000021281,0.6999999693267657
0.983,0.699999969370259,0.699999969370259,0.2795005460688139,1.000000000021284,0.699999969370259
0.984,0.6999999694137529,0.6999999694137529,0.279500546022341,1.000000000021288,0.6999999694137529
0.985,0.699999969457246,0.699999969457246,0.2795005459758678,1.000000000021291,0.699999969457246
0.986,0.6999999695007395,0.6999999695007395,0.2795005459293947,1.000000000021295,0.6999999695007395
0.987,0.6999999695442329,0.6999999695442329,0.2795005458829216,1.000000000021298,0.6999999695442329
0.988,0.6999999695877263,0.6999999695877263,0.2795005458364485,1.000000000021301,0.6999999695877263
0.989,0.6999999696312198,0.6999999696312198,0.2795005457899754,1.000000000021305,0.6999999696312198
0.99,0.6999999696747133,0.6999999696747133,0.2795005457435024,1.000000000021308,0.6999999696747133
0.991,0.6999999697182069,0.6999999697182069,0.2795005456970293,1.000000000021311,0.6999999697182069
0.992,0.6999999697617002,0.6999999697617002,0.2795005456505562,1.000000000021315,0.6999999697617002
0.993,0.6999999698051939,0.6999999698051939,0.2795005456040832,1.000000000021318,0.6999999698051939
0.994,0.6999999698486873,0.6999999698486873,0.2795005455576101,1.000000000021322,0.6999999698486873
0.995,0.6999999698921805,0.6999999698921805,0.279500545511137,1.000000000021325,0.6999999698921805
0.996,0.6999999699356741,0.6999999699356741,0.279500545464664,1.000000000021328,0.6999999699356741
0.997,0.6999999699791675,0.6999999699791675,0.2795005454181909,1.000000000021332,0.6999999699791675
0.998,0.699999970022661,0.699999970022661,0.2795005453717177,1.000000000021335,0.699999970022661
0.999,0.6999999700661543,0.6999999700661543,0.2795005453252446,1.000000000021339,0.6999999700661543
1,0.6999999701096481,0.6999999701096481,0.2795005452787716,1.000000000021342,0.6999999701096481
1.000000002000481,0.6999999701096483,0.6999999701096483,0.2795005452787714,1.000000000021342,0.6999999701096483
1.000000002000481,0.4199999820657889,0.4199999820657889,0.1995007503643503,1.121701002525546,0.4199999820657889
1.001,0.42404446372117,0.4240444637211699,0.1899505877647084,1.070033986265854,0.4240444637211699
1.002,0.42751561047114,0.42751561047114,0.1872655826669246,1.040859993959998,0.42751561047114
1.003,0.4313213208005273,0.4313213208005273,0.1905248118734736,1.024519379962701,0.4313213208005273
1.004,0.43575084651184,0.4357508465118401,0.198140662068656,1.01544941359537,0.4357508465118401
1.005,0.4408713676654512,0.4408713676654512,0.2090049815359503,1.010555613855976,0.4408713676654512
1.006,0.4466558189457929,0.4466558189457929,0.2222710337186848,1.008035021473264,0.4466558189457929
1.007,0.4530034173858837,0.4530034173858837,0.2370521639149943,1.00684303587158,0.4530034173858837
1.008,0.4598324863505303,0.4598324863505303,0.252836145205689,1.006373332924621,0.4598324863505303
1.009,0.4670635535440075,0.4670635535440075,0.2692634509598608,1.006277778844757,0.4670635535440075
1.01,0.4746229029329478,0.4746229029329477,0.2860700683838596,1.006374071429531,0.4746229029329477
1.011,0.4824380418491579,0.4824380418491579,0.3030324508909344,1.006550860911403,0.4824380418491579
1.012,0.4901528911614449,0.4901528911614449,0.3199248348095137,1.006572079029277,0.4901528911614449
1.013,0.4973072447855094,0.4973072447855094,0.3365585640370168,1.006261731268474,0.4973072447855094
1.014,0.50389476907329,0.50389476907329,0.3528532877068575,1.005774535243265,0.50389476907329
1.015,0.5099918435012034,0.5099918435012034,0.3687439673914171,1.005246362208988,0.5099918435012034
1.016,0.5156806173189928,0.5156806173189928,0.3841666388559899,1.004755174655585,0.5156806173189928
1.017,0.5210375122892187,0.5210375122892187,0.3990620219757636,1.004337830637037,0.5210375122892187
1.018,0.5261300934007639,0.5261300934007639,0.4133787128831547,1.004006733906205,0.5261300934007639
1.019,0.5308637057917047,0.5308637057917047,0.4272517948172635,1.003651917090286,0.5308637057917047
1.02,0.5350986906790232,0.5350986906790232,0.4408805136720264,1.003191131812513,0.5350986906790232
1.021,0.5388659587120417,0.5388659587120417,0.4542635989886096,1.002694183752543,0.5388659587120417
1.022,0.5422086316839891,0.5422086316839891,0.4673753850076927,1.002205861682731,0.5422086316839891
1.022873357004486,0.5448045536017112,0.5448045536017112,0.4785551350873438,1.001817752879021,0.5448045536017112
1.022873357004486,0.5448045536044842,0.5448045536044842,0.4785551350992971,1.001817752878607,0.5448045536044842
1.023,0.5451625138393413,0.5451625138393413,0.4801581820504851,1.001764542002272,0.5451625138393413
1.024,0.5478241157756542,0.5478241157756542,0.4926176802635801,1.0013813588078,0.5478241157756542
1.025,0.5502236833042295,0.5502236833042295,0.5047041024233788,1.001063567356542,0.5502236833042295
1.026,0.5524022182624402,0.5524022182624402,0.5163932657912014,1.000808588775937,0.5524022182624402
1.027,0.5544002653822515,0.5544002653822515,0.5276639673244244,1.000611739545746,0.5544002653822515
1.028,0.556252387848178,0.556252387848178,0.5384998218130992,1.000467482900293,0.556252387848178
1.029,0.5579918167471929,0.5579918167471929,0.5488882449259003,1.000369255612553,0.5579918167471929
1.03,0.5596443671639829,0.5596443671639829,0.558821240802752,1.000311067220706,0.5596443671639829
1.031,0.5612395735289036,0.5612395735289036,0.5682959370986252,1.000285133913889,0.5612395735289036
1.032,0.5627905822671824,0.5627905822671824,0.5773109873732706,1.00028742823062,0.5627905822671824
1.033,0.5643119621978108,0.5643119621978108,0.5858682574239511,1.000313213178968,0.5643119621978108
1.034,0.5658181325821228,0.5658181325821228,0.593972626838656,1.000357488769495,0.5658181325821228
1.035,0.5673190253861835,0.5673190253861835,0.6016303761450019,1.000416314702964,0.5673190253861835
1.036,0.5688229720898995,0.5688229720898995,0.6088503436586811,1.000485950386484,0.5688229720898995
1.037,0.5703361046258885,0.5703361046258885,0.615643083112829,1.00056314791317,0.5703361046258885
1.038,0.5718628540095865,0.5718628540095865,0.6220217314282519,1.00064494618427,0.5718628540095865
1.039,0.5734055317324114,0.5734055317324114,0.6279987265670298,1.000729147154008,0.5734055317324114
1.04,0.5749654678239353,0.5749654678239353,0.6335877513888097,1.000813788195141,0.5749654678239353
1.041,0.5765429373064774,0.5765429373064774,0.638803799665889,1.000897167291064,0.5765429373064774
1.042,0.5781372364062707,0.5781372364062707,0.643662455414192,1.000977898620927,0.5781372364062707
1.043,0.579746876675564,0.579746876675564,0.6481797003485881,1.001054876316321,0.579746876675564
1.044,0.5813697564829332,0.5813697564829332,0.6523717432207289,1.001127239774895,0.5813697564829332
1.045,0.5830032791900565,0.5830032791900565,0.656255070050732,1.001194335793928,0.5830032791900565
1.046,0.5846443517750773,0.5846443517750773,0.6598469653118333,1.001255686978395,0.5846443517750773
1.047,0.5862901386604994,0.5862901386604994,0.6631617141737811,1.001311032434266,0.5862901386604994
1.048,0.5879374094382166,0.5879374094382166,0.6662151503867183,1.001360179946717,0.5879374094382166
1.049,0.5895828626780995,0.5895828626780995,0.669022781643249,1.001403053054552,0.5895828626780995
1.05,0.5912231955747126,0.5912231955747126,0.6715997183081842,1.001439671227937,0.5912231955747126
1.051,0.5928551606478427,0.5928551606478427,0.6739606154184767,1.001470132482242,0.5928551606478427
1.052,0.5944756111394122,0.5944756111394122,0.6761196265733751,1.001494598232085,0.5944756111394122
1.053,0.5960814025732482,0.5960814025732482,0.678091042221641,1.001513292473054,0.5960814025732482
1.054,0.5976697851102636,0.5976697851102636,0.6798874617979576,1.001526463463817,0.5976697851102636
1.055,0.5992382247944515,0.5992382247944515,0.681520711588917,1.001534376237865,0.5992382247944515
1.056,0.6007842392675625,0.6007842392675625,0.6830027322729904,1.001537328886223,0.6007842392675625
1.057,0.6023055503446346,0.6023055503446346,0.684344867898942,1.00153563518093,0.6023055503446346
1.058,0.6038000900265477,0.6038000900265477,0.6855578650071832,1.00152961828648,0.6038000900265477
1.059,0.6052660025677803,0.6052660025677803,0.6866518767088011,1.001519605515631,0.6052660025677803
1.06,0.6067016433260708,0.6067016433260708,0.6876364709427297,1.001505923990897,0.6067016433260708
1.061,0.6081054797308828,0.6081054797308828,0.6885213555205686,1.001488923835034,0.6081054797308828
1.062,0.6094764267851727,0.6094764267851727,0.6893139723683435,1.001468886585508,0.6094764267851727
1.063,0.6108130641026821,0.6108130641026821,0.6900260968200437,1.001446274196914,0.6108130641026821
1.064,0.612114646894405,0.612114646894405,0.6906640733643381,1.001421338054241,0.612114646894405
1.065,0.6133809675316472,0.6133809675316472,0.6912307790427228,1.001394208873016,0.6133809675316472
1.066,0.6146113378326047,0.6146113378326047,0.6917348920203438,1.001365261536483,0.6146113378326047
1.067,0.6158057941181002,0.6158057941181002,0.6921769266161691,1.001334518082348,0.6158057941181002
1.068,0.6169636093160856,0.6169636093160856,0.6925710880560701,1.001302599943382,0.6169636093160856
1.069,0.618085032556182,0.618085032556182,0.6929140463612586,1.001269361803076,0.618085032556182
1.07,0.6191699667422652,0.6191699667422652,0.6932176771523887,1.001235343238715,0.6191699667422652
1.071,0.6202184928573489,0.6202184928573489,0.6934788367119443,1.001200398033022,0.6202184928573489
1.072,0.6212310854655578,0.6212310854655578,0.6937090539309679,1.001165063900865,0.6212310854655578
1.073,0.6222076241753411,0.6222076241753411,0.6939046571423346,1.001129164345734,0.6222076241753411
1.074,0.6231491661997218,0.6231491661997218,0.6940761129278041,1.001093197967692,0.6231491661997218
1.075,0.6240553416078277,0.6240553416078277,0.6942197212984775,1.001056982329425,0.6240553416078277
1.076,0.6249277555972267,0.6249277555972267,0.6943447668344166,1.001020965633623,0.6249277555972267
1.077,0.6257658339084746,0.6257658339084746,0.6944479513148254,1.000984982540106,0.6257658339084746
1.078,0.6265714934600503,0.6265714934600503,0.6945366550085641,1.000949390091908,0.6265714934600503
1.079,0.6273441991713016,0.6273441991713016,0.6946088170773321,1.000914083161285,0.6273441991713016
1.08,0.6280858718607601,0.6280858718607601,0.6946696292659839,1.000879309649966,0.6280858718607601
1.081,0.6287962255500819,0.6287962255500819,0.6947183028327452,1.00084502741101,0.6287962255500819
1.082,0.6294770175463816,0.6294770175463816,0.6947582601128023,1.000811394106178,0.6294770175463816
1.083,0.6301282726983695,0.6301282726983695,0.6947895456226885,1.000778408378799,0.6301282726983695
1.084,0.6307514986241313,0.6307514986241313,0.6948143045733196,1.000746162115463,0.6307514986241313
1.085,0.6313470567119135,0.6313470567119135,0.6948330829458161,1.00071467683244,0.6313470567119135
1.086,0.6319161566988893,0.6319161566988893,0.6948471318111046,1.000683998852876,0.6319161566988893
1.087,0.6324594945454751,0.6324594945454751,0.6948572559138941,1.000654158707196,0.6324594945454751
1.088,0.6329779636387879,0.6329779636387879,0.6948641035935467,1.000625173320236,0.6329779636387879
1.089,0.6334725723411621,0.6334725723411621,0.6948685676654437,1.000597072035647,0.6334725723411621
1.09,0.6339439015305027,0.6339439015305027,0.6948709102500328,1.000569854874979,0.6339439015305027
1.091,0.6343932360310307,0.6343932360310307,0.6948719982946504,1.000543542960841,0.6343932360310307
1.092,0.6348208639685639,0.6348208639685639,0.694871864221948,1.000518128698982,0.6348208639685639
1.093,0.6352283022701157,0.6352283022701157,0.6948712787767377,1.00049362060193,0.6352283022701157
1.094,0.635615576635388,0.635615576635388,0.6948701541145167,1.000470010032097,0.635615576635388
1.095,0.6359843876264872,0.6359843876264872,0.6948691269974869,1.000447290635989,0.6359843876264872
1.096,0.6363345350674104,0.6363345350674104,0.6948680625622387,1.000425457075575,0.6363345350674104
1.097,0.6366678539347683,0.6366678539347683,0.6948674492830957,1.000404487530888,0.6366678539347683
1.098,0.6369839575274041,0.6369839575274041,0.6948671513805065,1.000384382531391,0.6369839575274041
1.099,0.6372847677715157,0.6372847677715157,0.6948675109114517,1.000365105417633,0.6372847677715157
1.1,0.637569750984108,0.637569750984108,0.694868417480091,1.00034666378908,0.637569750984108
1.101,0.6378408721097446,0.6378408721097446,0.6948700790385427,1.000329007630352,0.6378408721097446
1.102,0.6380975597034521,0.6380975597034521,0.6948724217848299,1.000312149034966,0.6380975597034521
1.103,0.6383430897828032,0.6383430897828032,0.6948755170810247,1.000295975948662,0.6383430897828032
1.104,0.6385762663160606,0.6385762663160606,0.6948793404703572,1.000280528607802,0.6385762663160606
1.105,0.6387970911925348,0.6387970911925348,0.6948838930956855,1.000265806484007,0.6387970911925348
1.106,0.6390055661927528,0.6390055661927528,0.6948891760424988,1.000251809076574,0.6390055661927528
1.107,0.6392048983591472,0.6392048983591472,0.6948950405478718,1.000238404079012,0.6392048983591472
1.108,0.6393934508227478,0.6393934508227478,0.6949015639491833,1.000225658509526,0.6393934508227478
1.109,0.6395710211685747,0.6395710211685747,0.6949087566006916,1.000213580368507,0.6395710211685747
1.11,0.6397383749406513,0.6397383749406513,0.6949165649230823,1.000202134389335,0.6397383749406513
1.111,0.6398991180001514,0.6398991180001514,0.6949247330934746,1.000191155647652,0.6398991180001514
1.112,0.6400508869269244,0.6400508869269244,0.6949334298475578,1.000180751880804,0.6400508869269244
1.113,0.6401936825699243,0.6401936825699243,0.6949426557500403,1.000170922836937,0.6401936825699243
1.114,0.6403289659888567,0.6403289659888567,0.6949522598795557,1.000161592859837,0.6403289659888567
1.115,0.6404580824406539,0.6404580824406539,0.6949621031744562,1.000152692322615,0.6404580824406539
1.116,0.6405797357672425,0.6405797357672425,0.6949723205066971,1.000144288028967,0.6405797357672425
1.117,0.6406939265070095,0.6406939265070095,0.6949829122597182,1.000136379810983,0.6406939265070095
1.118,0.6408028336304427,0.6408028336304427,0.6949936077482732,1.000128843876797,0.6408028336304427
1.119,0.6409062458332216,0.6409062458332216,0.695004433552741,1.000121692129244,0.6409062458332216
1.12,0.6410035357795457,0.6410035357795457,0.6950154680297722,1.000114960078015,0.6410035357795457
1.121,0.6410947037991366,0.6410947037991366,0.6950267114341488,1.000108647613239,0.6410947037991366
1.122,0.6411824058872715,0.6411824058872715,0.6950378090567674,1.000102591818992,0.6411824058872715
1.123,0.641265120205231,0.641265120205231,0.6950489644720417,1.00009688594184,0.641265120205231
1.124,0.6413428400808209,0.6413428400808209,0.695060178777501,1.000091530328014,0.6413428400808209
1.125,0.6414160608357304,0.6414160608357304,0.6950713867239798,1.00008649260335,0.6414160608357304
1.126,0.6414862588124787,0.6414862588124787,0.6950823934015765,1.000081676403552,0.6414862588124787
1.127,0.6415524004455763,0.6415524004455763,0.695093335491775,1.000077149120917,0.6415524004455763
1.128,0.6416144858597944,0.6416144858597944,0.695104213109406,1.000072910706481,0.6416144858597944
1.129,0.6416733895761939,0.6416733895761939,0.695114920943567,1.000068901178395,0.6416733895761939
1.13,0.6417295978786836,0.6417295978786836,0.6951254004516692,1.000065087177205,0.6417295978786836
1.131,0.6417825214501232,0.6417825214501232,0.6951357227634664,1.000061509071041,0.6417825214501232
1.132,0.6418321603621364,0.6418321603621364,0.6951458879524071,1.000058166828441,0.6418321603621364
1.133,0.6418796541005427,0.6418796541005427,0.6951557822510543,1.000054979290139,0.6418796541005427
1.134,0.6419247154132145,0.6419247154132145,0.6951654344049484,1.000051966892851,0.6419247154132145
1.135,0.6419671213488155,0.6419671213488155,0.6951748667406796,1.000049145493466,0.6419671213488155
1.136,0.6420069366611205,0.6420069366611205,0.6951840746957307,1.000046510333902,0.6420069366611205
1.137,0.6420452726796635,0.6420452726796635,0.6951929791569608,1.000043980036047,0.6420452726796635
1.138,0.6420814633614509,0.6420814633614509,0.6952016275921052,1.000041603351871,0.6420814633614509
1.139,0.6421155087308632,0.6421155087308632,0.6952100200323449,1.000039380267577,0.6421155087308632
1.14,0.6421476884591757,0.6421476884591757,0.695218146519034,1.000037289914848,0.6421476884591757
1.141,0.6421785541708586,0.6421785541708586,0.6952259873720483,1.00003529114673,0.6421785541708586
1.142,0.6422076859812024,0.6422076859812024,0.6952335576071266,1.000033415269273,0.6422076859812024
1.143,0.6422350839036306,0.6422350839036306,0.695240857243806,1.000031662273592,0.6422350839036306
1.144,0.6422611793189331,0.6422611793189331,0.6952478885773177,1.000029999666129,0.6422611793189331
1.145,0.6422860911319572,0.6422860911319572,0.6952546522473428,1.000028418487265,0.6422860911319572
1.146,0.6423095998138273,0.6423095998138273,0.6952611471072732,1.000026935263931,0.6423095998138273
1.147,0.6423317053718914,0.6423317053718914,0.6952673731693388,1.000025549990385,0.6423317053718914
1.148,0.6423529386722105,0.6423529386722105,0.6952733571224288,1.00002422262003,0.6423529386722105
1.149,0.6423730966801049,0.6423730966801049,0.6952790887700715,1.00002296846402,0.6423730966801049
1.15,0.6423921169634249,0.6423921169634249,0.6952845649826225,1.000021792227867,0.6423921169634249
1.151,0.642410055885098,0.642410055885098,0.6952897912647616,1.000020689682419,0.642410055885098
1.152,0.6424273334337735,0.6424273334337735,0.6952948085859164,1.00001962933698,0.6424273334337735
1.153,0.6424436860824064,0.6424436860824064,0.6952995912474496,1.000018630946775,0.6424436860824064
1.154,0.6424591138334008,0.6424591138334008,0.6953041392545287,1.000017694509216,0.6424591138334008
1.155,0.64247375952859,0.64247375952859,0.6953084733674211,1.000016809452028,0.64247375952859
