"time","BESScb.injector.PInjPuSn","BESScb.injector.QInjPuSn","BESScb.reecC.idCmdPu","BESScb.reecC.iqCmdPu","BESScb.regcBCS.UPu","BESScb.injector.UPu"
0.6840000000000001,0.5000000000001057,2.804968810662699e-10,0.500000000000105,1.450721079804014e-12,1.000000000000002,1.000000000000002
0.6850000000000001,0.5000000000001057,2.801370932192087e-10,0.500000000000105,1.450689771802247e-12,1.000000000000002,1.000000000000002
0.6860000000000001,0.5000000000001057,2.797773053721544e-10,0.500000000000105,1.45065846380048e-12,1.000000000000002,1.000000000000002
0.6870000000000001,0.5000000000001057,2.794175175250897e-10,0.500000000000105,1.450627155798713e-12,1.000000000000002,1.000000000000002
0.6879999999999999,0.5000000000001057,2.790577296780354e-10,0.500000000000105,1.450595847796946e-12,1.000000000000002,1.000000000000002
0.6889999999999999,0.5000000000001057,2.786979418309674e-10,0.500000000000105,1.450564539795178e-12,1.000000000000002,1.000000000000002
0.6899999999999999,0.5000000000001057,2.783381539839131e-10,0.500000000000105,1.450533231793411e-12,1.000000000000002,1.000000000000002
0.6909999999999999,0.5000000000001057,2.779783661368588e-10,0.500000000000105,1.450501923791644e-12,1.000000000000002,1.000000000000002
0.6919999999999999,0.5000000000001057,2.776185782898011e-10,0.500000000000105,1.450470615789877e-12,1.000000000000002,1.000000000000002
0.6929999999999999,0.5000000000001057,2.772587904427468e-10,0.500000000000105,1.450439307788109e-12,1.000000000000002,1.000000000000002
0.694,0.5000000000001057,2.768990025956822e-10,0.500000000000105,1.450407999786342e-12,1.000000000000002,1.000000000000002
0.695,0.5000000000001057,2.765392147486279e-10,0.500000000000105,1.450376691784575e-12,1.000000000000002,1.000000000000002
0.696,0.5000000000001057,2.761794269015632e-10,0.500000000000105,1.450345383782808e-12,1.000000000000002,1.000000000000002
0.697,0.5000000000001057,2.758196390545089e-10,0.500000000000105,1.45031407578104e-12,1.000000000000002,1.000000000000002
0.698,0.5000000000001057,2.754598512074546e-10,0.500000000000105,1.450282767779273e-12,1.000000000000002,1.000000000000002
0.699,0.5000000000001057,2.751000633603934e-10,0.500000000000105,1.450251459777506e-12,1.000000000000002,1.000000000000002
0.7,0.5000000000001057,2.747402755133391e-10,0.500000000000105,1.450220151775739e-12,1.000000000000002,1.000000000000002
0.701,0.5000000000001057,2.74380487666271e-10,0.500000000000105,1.450188843773972e-12,1.000000000000002,1.000000000000002
0.702,0.5000000000001057,2.740206998192167e-10,0.500000000000105,1.450157535772204e-12,1.000000000000002,1.000000000000002
0.703,0.5000000000001057,2.736609119721555e-10,0.500000000000105,1.450126227770437e-12,1.000000000000002,1.000000000000002
0.704,0.5000000000001057,2.733011241250978e-10,0.500000000000105,1.45009491976867e-12,1.000000000000002,1.000000000000002
0.705,0.5000000000001057,2.7294133627804e-10,0.500000000000105,1.450063611766903e-12,1.000000000000002,1.000000000000002
0.706,0.5000000000001057,2.725815484309857e-10,0.500000000000105,1.450032303765135e-12,1.000000000000002,1.000000000000002
0.707,0.5000000000001057,2.722217605839314e-10,0.500000000000105,1.450000995763368e-12,1.000000000000002,1.000000000000002
0.708,0.5000000000001057,2.718619727368703e-10,0.500000000000105,1.449969687761601e-12,1.000000000000002,1.000000000000002
0.709,0.5000000000001057,2.71502184889816e-10,0.500000000000105,1.449938379759834e-12,1.000000000000002,1.000000000000002
0.71,0.5000000000001057,2.711423970427548e-10,0.500000000000105,1.449907071758066e-12,1.000000000000002,1.000000000000002
0.711,0.5000000000001057,2.70782609195697e-10,0.500000000000105,1.449875763756299e-12,1.000000000000002,1.000000000000002
0.712,0.5000000000001057,2.704228213486358e-10,0.500000000000105,1.449844455754532e-12,1.000000000000002,1.000000000000002
0.713,0.5000000000001057,2.700630335015746e-10,0.500000000000105,1.449813147752765e-12,1.000000000000002,1.000000000000002
0.714,0.5000000000001057,2.697032456545203e-10,0.500000000000105,1.449781839750997e-12,1.000000000000002,1.000000000000002
0.715,0.5000000000001057,2.693434578074626e-10,0.500000000000105,1.44975053174923e-12,1.000000000000002,1.000000000000002
0.716,0.5000000000001057,2.689836699604083e-10,0.500000000000105,1.449719223747463e-12,1.000000000000002,1.000000000000002
0.717,0.5000000000001057,2.686238821133437e-10,0.500000000000105,1.449687915745696e-12,1.000000000000002,1.000000000000002
0.718,0.5000000000001057,2.682640942662894e-10,0.500000000000105,1.449656607743928e-12,1.000000000000002,1.000000000000002
0.719,0.5000000000001057,2.679043064192247e-10,0.500000000000105,1.449625299742161e-12,1.000000000000002,1.000000000000002
0.72,0.5000000000001057,2.675445185721704e-10,0.500000000000105,1.449593991740394e-12,1.000000000000002,1.000000000000002
0.721,0.5000000000001057,2.671847307251127e-10,0.500000000000105,1.449562683738627e-12,1.000000000000002,1.000000000000002
0.722,0.5000000000001057,2.668249428780584e-10,0.500000000000105,1.449531375736859e-12,1.000000000000002,1.000000000000002
0.723,0.5000000000001057,2.664651550310006e-10,0.500000000000105,1.449500067735092e-12,1.000000000000002,1.000000000000002
0.724,0.5000000000001057,2.661053671839429e-10,0.500000000000105,1.449468759733325e-12,1.000000000000002,1.000000000000002
0.725,0.5000000000001057,2.657455793368886e-10,0.500000000000105,1.449437451731558e-12,1.000000000000002,1.000000000000002
0.726,0.5000000000001057,2.65385791489817e-10,0.500000000000105,1.44940614372979e-12,1.000000000000002,1.000000000000002
0.727,0.5000000000001057,2.650260036427627e-10,0.500000000000105,1.449374835728023e-12,1.000000000000002,1.000000000000002
0.728,0.5000000000001057,2.646662157957016e-10,0.500000000000105,1.449343527726256e-12,1.000000000000002,1.000000000000002
0.729,0.5000000000001057,2.643064279486473e-10,0.5000000000001049,1.449312219724489e-12,1.000000000000002,1.000000000000002
0.73,0.5000000000001057,2.63946640101593e-10,0.5000000000001049,1.449280911722721e-12,1.000000000000002,1.000000000000002
0.731,0.5000000000001057,2.635868522545352e-10,0.5000000000001049,1.449249603720954e-12,1.000000000000002,1.000000000000002
0.732,0.5000000000001057,2.632270644074775e-10,0.5000000000001049,1.449218295719187e-12,1.000000000000002,1.000000000000002
0.733,0.5000000000001057,2.628672765604163e-10,0.5000000000001049,1.44918698771742e-12,1.000000000000002,1.000000000000002
0.734,0.5000000000001057,2.62507488713362e-10,0.5000000000001049,1.449155679715653e-12,1.000000000000002,1.000000000000002
0.735,0.5000000000001057,2.621477008662973e-10,0.5000000000001049,1.449124371713885e-12,1.000000000000002,1.000000000000002
0.736,0.5000000000001057,2.61787913019243e-10,0.5000000000001049,1.449093063712118e-12,1.000000000000002,1.000000000000002
0.737,0.5000000000001057,2.614281251721819e-10,0.5000000000001049,1.449061755710351e-12,1.000000000000002,1.000000000000002
0.738,0.5000000000001057,2.610683373251241e-10,0.5000000000001049,1.449030447708584e-12,1.000000000000002,1.000000000000002
0.739,0.5000000000001057,2.607085494780595e-10,0.5000000000001049,1.448999139706816e-12,1.000000000000002,1.000000000000002
0.74,0.5000000000001057,2.603487616309983e-10,0.5000000000001049,1.448967831705049e-12,1.000000000000002,1.000000000000002
0.741,0.5000000000001057,2.59988973783944e-10,0.5000000000001049,1.448936523703282e-12,1.000000000000002,1.000000000000002
0.742,0.5000000000001057,2.596291859368828e-10,0.5000000000001049,1.448905215701515e-12,1.000000000000002,1.000000000000002
0.743,0.5000000000001057,2.592693980898285e-10,0.5000000000001049,1.448873907699747e-12,1.000000000000002,1.000000000000002
0.744,0.5000000000001057,2.589096102427708e-10,0.5000000000001049,1.44884259969798e-12,1.000000000000002,1.000000000000002
0.745,0.5000000000001057,2.585498223957165e-10,0.5000000000001049,1.448811291696213e-12,1.000000000000002,1.000000000000002
0.746,0.5000000000001057,2.581900345486587e-10,0.5000000000001049,1.448779983694446e-12,1.000000000000002,1.000000000000002
0.747,0.5000000000001057,2.578302467015976e-10,0.5000000000001049,1.448748675692678e-12,1.000000000000002,1.000000000000002
0.748,0.5000000000001057,2.574704588545433e-10,0.5000000000001049,1.448717367690911e-12,1.000000000000002,1.000000000000002
0.749,0.5000000000001057,2.571106710074786e-10,0.5000000000001049,1.448686059689144e-12,1.000000000000002,1.000000000000002
0.75,0.5000000000001057,2.567508831604208e-10,0.5000000000001049,1.448654751687377e-12,1.000000000000002,1.000000000000002
0.751,0.5000000000001057,2.563910953133597e-10,0.5000000000001049,1.448623443685609e-12,1.000000000000002,1.000000000000002
0.752,0.5000000000001057,2.560313074663054e-10,0.5000000000001049,1.448592135683842e-12,1.000000000000002,1.000000000000002
0.753,0.5000000000001057,2.556715196192408e-10,0.5000000000001049,1.448560827682075e-12,1.000000000000002,1.000000000000002
0.754,0.5000000000001057,2.553117317721865e-10,0.5000000000001049,1.448529519680308e-12,1.000000000000002,1.000000000000002
0.755,0.5000000000001057,2.549519439251322e-10,0.5000000000001049,1.448498211678541e-12,1.000000000000002,1.000000000000002
0.756,0.5000000000001057,2.545921560780675e-10,0.5000000000001049,1.448466903676773e-12,1.000000000000002,1.000000000000002
0.757,0.5000000000001057,2.542323682310132e-10,0.5000000000001049,1.448435595675006e-12,1.000000000000002,1.000000000000002
0.758,0.5000000000001057,2.538725803839554e-10,0.5000000000001049,1.448404287673239e-12,1.000000000000002,1.000000000000002
0.759,0.5000000000001057,2.535127925369011e-10,0.5000000000001049,1.448372979671472e-12,1.000000000000002,1.000000000000002
0.76,0.5000000000001057,2.5315300468984e-10,0.5000000000001049,1.448341671669704e-12,1.000000000000002,1.000000000000002
0.761,0.5000000000001057,2.527932168427857e-10,0.5000000000001049,1.448310363667937e-12,1.000000000000002,1.000000000000002
0.762,0.5000000000001057,2.524334289957245e-10,0.5000000000001049,1.44827905566617e-12,1.000000000000002,1.000000000000002
0.763,0.5000000000001057,2.520736411486598e-10,0.5000000000001049,1.448247747664403e-12,1.000000000000002,1.000000000000002
0.764,0.5000000000001057,2.517138533016055e-10,0.5000000000001049,1.448216439662635e-12,1.000000000000002,1.000000000000002
0.765,0.5000000000001057,2.513540654545443e-10,0.5000000000001049,1.448185131660868e-12,1.000000000000002,1.000000000000002
0.766,0.5000000000001057,2.5099427760749e-10,0.5000000000001049,1.448153823659101e-12,1.000000000000002,1.000000000000002
0.767,0.5000000000001057,2.506344897604323e-10,0.5000000000001049,1.448122515657334e-12,1.000000000000002,1.000000000000002
0.768,0.5000000000001057,2.50274701913378e-10,0.5000000000001049,1.448091207655566e-12,1.000000000000002,1.000000000000002
0.769,0.5000000000001057,2.499149140663134e-10,0.5000000000001049,1.448059899653799e-12,1.000000000000002,1.000000000000002
0.77,0.5000000000001057,2.495551262192591e-10,0.5000000000001049,1.448028591652032e-12,1.000000000000002,1.000000000000002
0.771,0.5000000000001057,2.491953383722048e-10,0.5000000000001049,1.447997283650265e-12,1.000000000000002,1.000000000000002
0.772,0.5000000000001057,2.488355505251401e-10,0.5000000000001049,1.447965975648498e-12,1.000000000000002,1.000000000000002
0.773,0.5000000000001057,2.484757626780858e-10,0.5000000000001049,1.44793466764673e-12,1.000000000000002,1.000000000000002
0.774,0.5000000000001057,2.481159748310212e-10,0.5000000000001049,1.447903359644963e-12,1.000000000000002,1.000000000000002
0.775,0.5000000000001057,2.477561869839669e-10,0.5000000000001049,1.447872051643196e-12,1.000000000000002,1.000000000000002
0.776,0.5000000000001057,2.473963991369057e-10,0.5000000000001049,1.447840743641429e-12,1.000000000000002,1.000000000000002
0.777,0.5000000000001057,2.47036611289848e-10,0.5000000000001049,1.447809435639661e-12,1.000000000000002,1.000000000000002
0.778,0.5000000000001057,2.466768234427937e-10,0.5000000000001049,1.447778127637894e-12,1.000000000000002,1.000000000000002
0.779,0.5000000000001057,2.463170355957324e-10,0.5000000000001049,1.447746819636127e-12,1.000000000000002,1.000000000000002
0.78,0.5000000000001057,2.459572477486747e-10,0.5000000000001049,1.44771551163436e-12,1.000000000000002,1.000000000000002
0.781,0.5000000000001057,2.45597459901617e-10,0.5000000000001049,1.447684203632592e-12,1.000000000000002,1.000000000000002
0.782,0.5000000000001057,2.452376720545627e-10,0.5000000000001049,1.447652895630825e-12,1.000000000000002,1.000000000000002
0.783,0.5000000000001057,2.448778842075049e-10,0.5000000000001049,1.447621587629058e-12,1.000000000000002,1.000000000000002
0.784,0.5000000000001057,2.445180963604472e-10,0.5000000000001049,1.447590279627291e-12,1.000000000000002,1.000000000000002
0.785,0.5000000000001057,2.44158308513386e-10,0.5000000000001049,1.447558971625523e-12,1.000000000000002,1.000000000000002
0.786,0.5000000000001057,2.437985206663213e-10,0.5000000000001049,1.447527663623756e-12,1.000000000000002,1.000000000000002
0.787,0.5000000000001057,2.43438732819267e-10,0.5000000000001049,1.447496355621989e-12,1.000000000000002,1.000000000000002
0.788,0.5000000000001057,2.430789449722093e-10,0.5000000000001049,1.447465047620222e-12,1.000000000000002,1.000000000000002
0.789,0.5000000000001057,2.427191571251516e-10,0.5000000000001049,1.447433739618454e-12,1.000000000000002,1.000000000000002
0.79,0.5000000000001057,2.423593692780938e-10,0.5000000000001049,1.447402431616687e-12,1.000000000000002,1.000000000000002
0.791,0.5000000000001057,2.419995814310395e-10,0.5000000000001049,1.44737112361492e-12,1.000000000000002,1.000000000000002
0.792,0.5000000000001057,2.416397935839749e-10,0.5000000000001049,1.447339815613153e-12,1.000000000000002,1.000000000000002
0.793,0.5000000000001057,2.412800057369206e-10,0.5000000000001049,1.447308507611385e-12,1.000000000000002,1.000000000000002
0.794,0.5000000000001057,2.409202178898663e-10,0.5000000000001049,1.447277199609618e-12,1.000000000000002,1.000000000000002
0.795,0.5000000000001057,2.405604300428016e-10,0.5000000000001049,1.447245891607851e-12,1.000000000000002,1.000000000000002
0.796,0.5000000000001057,2.402006421957473e-10,0.5000000000001049,1.447214583606084e-12,1.000000000000002,1.000000000000002
0.797,0.5000000000001057,2.398408543486827e-10,0.5000000000001049,1.447183275604316e-12,1.000000000000002,1.000000000000002
0.798,0.5000000000001057,2.39481066501625e-10,0.5000000000001049,1.447151967602549e-12,1.000000000000002,1.000000000000002
0.799,0.5000000000001057,2.391212786545638e-10,0.5000000000001049,1.447120659600782e-12,1.000000000000002,1.000000000000002
0.8,0.5000000000001057,2.387614908075095e-10,0.5000000000001049,1.447089351599015e-12,1.000000000000002,1.000000000000002
0.801,0.5000000000001057,2.384017029604448e-10,0.5000000000001049,1.447058043597247e-12,1.000000000000002,1.000000000000002
0.802,0.5000000000001057,2.380419151133905e-10,0.5000000000001049,1.44702673559548e-12,1.000000000000002,1.000000000000002
0.803,0.5000000000001057,2.376821272663362e-10,0.5000000000001049,1.446995427593713e-12,1.000000000000002,1.000000000000002
0.804,0.5000000000001057,2.373223394192751e-10,0.5000000000001049,1.446964119591946e-12,1.000000000000002,1.000000000000002
0.805,0.5000000000001057,2.369625515722173e-10,0.5000000000001049,1.446932811590178e-12,1.000000000000002,1.000000000000002
0.806,0.5000000000001057,2.366027637251596e-10,0.5000000000001049,1.446901503588411e-12,1.000000000000002,1.000000000000002
0.8070000000000001,0.5000000000001057,2.362429758781053e-10,0.5000000000001049,1.446870195586644e-12,1.000000000000002,1.000000000000002
0.8080000000000001,0.5000000000001057,2.358831880310476e-10,0.5000000000001049,1.446838887584877e-12,1.000000000000002,1.000000000000002
0.8090000000000001,0.5000000000001057,2.355234001839898e-10,0.5000000000001049,1.446807579583109e-12,1.000000000000002,1.000000000000002
0.8100000000000001,0.5000000000001057,2.351636123369286e-10,0.5000000000001049,1.446776271581342e-12,1.000000000000002,1.000000000000002
0.8110000000000001,0.5000000000001057,2.34803824489864e-10,0.5000000000001049,1.446744963579575e-12,1.000000000000002,1.000000000000002
0.8120000000000001,0.5000000000001057,2.344440366428097e-10,0.5000000000001049,1.446713655577808e-12,1.000000000000002,1.000000000000002
0.8129999999999999,0.5000000000001057,2.340842487957519e-10,0.5000000000001049,1.446682347576041e-12,1.000000000000002,1.000000000000002
0.8139999999999999,0.5000000000001057,2.337244609486942e-10,0.5000000000001049,1.446651039574273e-12,1.000000000000002,1.000000000000002
0.8149999999999999,0.5000000000001057,2.333646731016365e-10,0.5000000000001049,1.446619731572506e-12,1.000000000000002,1.000000000000002
0.8159999999999999,0.5000000000001057,2.330048852545822e-10,0.5000000000001049,1.446588423570739e-12,1.000000000000002,1.000000000000002
0.8169999999999999,0.5000000000001057,2.326450974075175e-10,0.5000000000001049,1.446557115568972e-12,1.000000000000002,1.000000000000002
0.8179999999999999,0.5000000000001057,2.322853095604632e-10,0.5000000000001048,1.446525807567204e-12,1.000000000000002,1.000000000000002
0.819,0.5000000000001057,2.319255217134089e-10,0.5000000000001048,1.446494499565437e-12,1.000000000000002,1.000000000000002
0.82,0.5000000000001057,2.315657338663443e-10,0.5000000000001048,1.44646319156367e-12,1.000000000000002,1.000000000000002
0.821,0.5000000000001057,2.3120594601929e-10,0.5000000000001048,1.446431883561903e-12,1.000000000000002,1.000000000000002
0.822,0.5000000000001057,2.308461581722253e-10,0.5000000000001048,1.446400575560135e-12,1.000000000000002,1.000000000000002
0.823,0.5000000000001057,2.30486370325171e-10,0.5000000000001048,1.446369267558368e-12,1.000000000000002,1.000000000000002
0.824,0.5000000000001057,2.301265824781098e-10,0.5000000000001048,1.446337959556601e-12,1.000000000000002,1.000000000000002
0.825,0.5000000000001057,2.297667946310555e-10,0.5000000000001048,1.446306651554834e-12,1.000000000000002,1.000000000000002
0.826,0.5000000000001057,2.294070067839978e-10,0.5000000000001048,1.446275343553067e-12,1.000000000000002,1.000000000000002
0.827,0.5000000000001057,2.290472189369366e-10,0.5000000000001048,1.446244035551299e-12,1.000000000000002,1.000000000000002
0.828,0.5000000000001057,2.286874310898823e-10,0.5000000000001048,1.446212727549532e-12,1.000000000000002,1.000000000000002
0.829,0.5000000000001057,2.283276432428211e-10,0.5000000000001048,1.446181419547765e-12,1.000000000000002,1.000000000000002
0.83,0.5000000000001057,2.279678553957634e-10,0.5000000000001048,1.446150111545998e-12,1.000000000000002,1.000000000000002
0.831,0.5000000000001057,2.276080675486987e-10,0.5000000000001048,1.44611880354423e-12,1.000000000000002,1.000000000000002
0.832,0.5000000000001057,2.272482797016444e-10,0.5000000000001048,1.446087495542463e-12,1.000000000000002,1.000000000000002
0.833,0.5000000000001057,2.268884918545798e-10,0.5000000000001048,1.446056187540696e-12,1.000000000000002,1.000000000000002
0.834,0.5000000000001057,2.265287040075221e-10,0.5000000000001048,1.446024879538929e-12,1.000000000000002,1.000000000000002
0.835,0.5000000000001057,2.261689161604678e-10,0.5000000000001048,1.445993571537161e-12,1.000000000000002,1.000000000000002
0.836,0.5000000000001057,2.258091283134066e-10,0.5000000000001048,1.445962263535394e-12,1.000000000000002,1.000000000000002
0.837,0.5000000000001057,2.254493404663523e-10,0.5000000000001048,1.445930955533627e-12,1.000000000000002,1.000000000000002
0.838,0.5000000000001057,2.250895526192911e-10,0.5000000000001048,1.44589964753186e-12,1.000000000000002,1.000000000000002
0.839,0.5000000000001057,2.247297647722368e-10,0.5000000000001048,1.445868339530092e-12,1.000000000000002,1.000000000000002
0.84,0.5000000000001057,2.243699769251721e-10,0.5000000000001048,1.445837031528325e-12,1.000000000000002,1.000000000000002
0.841,0.5000000000001057,2.240101890781178e-10,0.5000000000001048,1.445805723526558e-12,1.000000000000002,1.000000000000002
0.842,0.5000000000001057,2.236504012310635e-10,0.5000000000001048,1.445774415524791e-12,1.000000000000002,1.000000000000002
0.843,0.5000000000001057,2.232906133840024e-10,0.5000000000001048,1.445743107523023e-12,1.000000000000002,1.000000000000002
0.844,0.5000000000001057,2.229308255369481e-10,0.5000000000001048,1.445711799521256e-12,1.000000000000002,1.000000000000002
0.845,0.5000000000001057,2.225710376898903e-10,0.5000000000001048,1.445680491519489e-12,1.000000000000002,1.000000000000002
0.846,0.5000000000001057,2.22211249842836e-10,0.5000000000001048,1.445649183517722e-12,1.000000000000002,1.000000000000002
0.847,0.5000000000001057,2.21851461995761e-10,0.5000000000001048,1.445617875515955e-12,1.000000000000002,1.000000000000002
0.848,0.5000000000001057,2.214916741487067e-10,0.5000000000001048,1.445586567514187e-12,1.000000000000002,1.000000000000002
0.849,0.5000000000001057,2.21131886301649e-10,0.5000000000001048,1.44555525951242e-12,1.000000000000002,1.000000000000002
0.85,0.5000000000001057,2.207720984545947e-10,0.5000000000001048,1.445523951510653e-12,1.000000000000002,1.000000000000002
0.851,0.5000000000001057,2.204123106075404e-10,0.5000000000001048,1.445492643508886e-12,1.000000000000002,1.000000000000002
0.852,0.5000000000001057,2.200525227604792e-10,0.5000000000001048,1.445461335507118e-12,1.000000000000002,1.000000000000002
0.853,0.5000000000001057,2.196927349134249e-10,0.5000000000001048,1.445430027505351e-12,1.000000000000002,1.000000000000002
0.854,0.5000000000001057,2.193329470663603e-10,0.5000000000001048,1.445398719503584e-12,1.000000000000002,1.000000000000002
0.855,0.5000000000001057,2.18973159219306e-10,0.5000000000001048,1.445367411501817e-12,1.000000000000002,1.000000000000002
0.856,0.5000000000001057,2.186133713722448e-10,0.5000000000001048,1.445336103500049e-12,1.000000000000002,1.000000000000002
0.857,0.5000000000001057,2.18253583525187e-10,0.5000000000001048,1.445304795498282e-12,1.000000000000002,1.000000000000002
0.858,0.5000000000001057,2.178937956781327e-10,0.5000000000001048,1.445273487496515e-12,1.000000000000002,1.000000000000002
0.859,0.5000000000001057,2.175340078310716e-10,0.5000000000001048,1.445242179494748e-12,1.000000000000002,1.000000000000002
0.86,0.5000000000001057,2.171742199840173e-10,0.5000000000001048,1.44521087149298e-12,1.000000000000002,1.000000000000002
0.861,0.5000000000001057,2.168144321369526e-10,0.5000000000001048,1.445179563491213e-12,1.000000000000002,1.000000000000002
0.862,0.5000000000001057,2.164546442898983e-10,0.5000000000001048,1.445148255489446e-12,1.000000000000002,1.000000000000002
0.863,0.5000000000001057,2.160948564428337e-10,0.5000000000001048,1.445116947487679e-12,1.000000000000002,1.000000000000002
0.864,0.5000000000001057,2.157350685957794e-10,0.5000000000001048,1.445085639485911e-12,1.000000000000002,1.000000000000002
0.865,0.5000000000001057,2.153752807487216e-10,0.5000000000001048,1.445054331484144e-12,1.000000000000002,1.000000000000002
0.866,0.5000000000001057,2.150154929016639e-10,0.5000000000001048,1.445023023482377e-12,1.000000000000002,1.000000000000002
0.867,0.5000000000001057,2.146557050546096e-10,0.5000000000001048,1.44499171548061e-12,1.000000000000002,1.000000000000002
0.868,0.5000000000001057,2.142959172075519e-10,0.5000000000001048,1.444960407478842e-12,1.000000000000002,1.000000000000002
0.869,0.5000000000001057,2.139361293604976e-10,0.5000000000001048,1.444929099477075e-12,1.000000000000002,1.000000000000002
0.87,0.5000000000001057,2.135763415134329e-10,0.5000000000001048,1.444897791475308e-12,1.000000000000002,1.000000000000002
0.871,0.5000000000001057,2.132165536663683e-10,0.5000000000001048,1.444866483473541e-12,1.000000000000002,1.000000000000002
0.872,0.5000000000001057,2.128567658193105e-10,0.5000000000001048,1.444835175471773e-12,1.000000000000002,1.000000000000002
0.873,0.5000000000001057,2.124969779722562e-10,0.5000000000001048,1.444803867470006e-12,1.000000000000002,1.000000000000002
0.874,0.5000000000001057,2.121371901252019e-10,0.5000000000001048,1.444772559468239e-12,1.000000000000002,1.000000000000002
0.875,0.5000000000001057,2.117774022781408e-10,0.5000000000001048,1.444741251466472e-12,1.000000000000002,1.000000000000002
0.876,0.5000000000001057,2.114176144310865e-10,0.5000000000001048,1.444709943464704e-12,1.000000000000002,1.000000000000002
0.877,0.5000000000001057,2.110578265840253e-10,0.5000000000001048,1.444678635462937e-12,1.000000000000002,1.000000000000002
0.878,0.5000000000001057,2.106980387369675e-10,0.5000000000001048,1.44464732746117e-12,1.000000000000002,1.000000000000002
0.879,0.5000000000001057,2.103382508899063e-10,0.5000000000001048,1.444616019459403e-12,1.000000000000002,1.000000000000002
0.88,0.5000000000001057,2.09978463042852e-10,0.5000000000001048,1.444584711457635e-12,1.000000000000002,1.000000000000002
0.881,0.5000000000001057,2.096186751957977e-10,0.5000000000001048,1.444553403455868e-12,1.000000000000002,1.000000000000002
0.882,0.5000000000001057,2.092588873487365e-10,0.5000000000001048,1.444522095454101e-12,1.000000000000002,1.000000000000002
0.883,0.5000000000001057,2.088990995016788e-10,0.5000000000001048,1.444490787452334e-12,1.000000000000002,1.000000000000002
0.884,0.5000000000001057,2.085393116546141e-10,0.5000000000001048,1.444459479450567e-12,1.000000000000002,1.000000000000002
0.885,0.5000000000001057,2.081795238075599e-10,0.5000000000001048,1.444428171448799e-12,1.000000000000002,1.000000000000002
0.886,0.5000000000001057,2.078197359604952e-10,0.5000000000001048,1.444396863447032e-12,1.000000000000002,1.000000000000002
0.887,0.5000000000001057,2.074599481134409e-10,0.5000000000001048,1.444365555445265e-12,1.000000000000002,1.000000000000002
0.888,0.5000000000001057,2.071001602663832e-10,0.5000000000001048,1.444334247443498e-12,1.000000000000002,1.000000000000002
0.889,0.5000000000001057,2.067403724193289e-10,0.5000000000001048,1.44430293944173e-12,1.000000000000002,1.000000000000002
0.89,0.5000000000001057,2.063805845722711e-10,0.5000000000001048,1.444271631439963e-12,1.000000000000002,1.000000000000002
0.891,0.5000000000001057,2.060207967252134e-10,0.5000000000001048,1.444240323438196e-12,1.000000000000002,1.000000000000002
0.892,0.5000000000001057,2.056610088781591e-10,0.5000000000001048,1.444209015436429e-12,1.000000000000002,1.000000000000002
0.893,0.5000000000001057,2.053012210310944e-10,0.5000000000001048,1.444177707434661e-12,1.000000000000002,1.000000000000002
0.894,0.5000000000001057,2.049414331840401e-10,0.5000000000001048,1.444146399432894e-12,1.000000000000002,1.000000000000002
0.895,0.5000000000001057,2.045816453369721e-10,0.5000000000001048,1.444115091431127e-12,1.000000000000002,1.000000000000002
0.896,0.5000000000001057,2.042218574899178e-10,0.5000000000001048,1.44408378342936e-12,1.000000000000002,1.000000000000002
0.897,0.5000000000001057,2.038620696428635e-10,0.5000000000001048,1.444052475427593e-12,1.000000000000002,1.000000000000002
0.898,0.5000000000001057,2.035022817958057e-10,0.5000000000001048,1.444021167425825e-12,1.000000000000002,1.000000000000002
0.899,0.5000000000001057,2.03142493948748e-10,0.5000000000001048,1.443989859424058e-12,1.000000000000002,1.000000000000002
0.9,0.5000000000001057,2.027827061016868e-10,0.5000000000001048,1.443958551422291e-12,1.000000000000002,1.000000000000002
0.901,0.5000000000001057,2.024229182546325e-10,0.5000000000001048,1.443927243420524e-12,1.000000000000002,1.000000000000002
0.902,0.5000000000001057,2.020631304075678e-10,0.5000000000001048,1.443895935418756e-12,1.000000000000002,1.000000000000002
0.903,0.5000000000001057,2.017033425605135e-10,0.5000000000001048,1.443864627416989e-12,1.000000000000002,1.000000000000002
0.904,0.5000000000001057,2.013435547134524e-10,0.5000000000001048,1.443833319415222e-12,1.000000000000002,1.000000000000002
0.905,0.5000000000001057,2.009837668663981e-10,0.5000000000001048,1.443802011413455e-12,1.000000000000002,1.000000000000002
0.906,0.5000000000001057,2.006239790193438e-10,0.5000000000001048,1.443770703411687e-12,1.000000000000002,1.000000000000002
0.907,0.5000000000001057,2.002641911722757e-10,0.5000000000001048,1.44373939540992e-12,1.000000000000002,1.000000000000002
0.908,0.5000000000001057,1.999044033252214e-10,0.5000000000001047,1.443708087408153e-12,1.000000000000002,1.000000000000002
0.909,0.5000000000001057,1.995446154781567e-10,0.5000000000001047,1.443676779406386e-12,1.000000000000002,1.000000000000002
0.91,0.5000000000001057,1.991848276311024e-10,0.5000000000001047,1.443645471404618e-12,1.000000000000002,1.000000000000002
0.911,0.5000000000001057,1.988250397840447e-10,0.5000000000001047,1.443614163402851e-12,1.000000000000002,1.000000000000002
0.912,0.5000000000001057,1.984652519369904e-10,0.5000000000001047,1.443582855401084e-12,1.000000000000002,1.000000000000002
0.913,0.5000000000001057,1.981054640899361e-10,0.5000000000001047,1.443551547399317e-12,1.000000000000002,1.000000000000002
