"time","gridFollowingPlantPropInt.URefPu","gridFollowingPlantPropInt.URef0Pu","gridFollowingPlantPropInt.injector.QInjPu"
10.43,1.50229742,1.00229742,0.565442083910239
10.431,1.50229742,1.00229742,0.5654421130806009
10.432,1.50229742,1.00229742,0.5654421422022023
10.433,1.50229742,1.00229742,0.565442171275122
10.434,1.50229742,1.00229742,0.5654422002994396
10.435,1.50229742,1.00229742,0.5654422292752331
10.436,1.50229742,1.00229742,0.5654422582025823
10.437,1.50229742,1.00229742,0.5654422870815637
10.438,1.50229742,1.00229742,0.565442315912256
10.439,1.50229742,1.00229742,0.5654423446947406
10.44,1.50229742,1.00229742,0.5654423734290913
10.441,1.50229742,1.00229742,0.5654424021153872
10.442,1.50229742,1.00229742,0.5654424307537081
10.443,1.50229742,1.00229742,0.5654424593441306
10.444,1.50229742,1.00229742,0.5654424878867302
10.445,1.50229742,1.00229742,0.5654425163815869
10.446,1.50229742,1.00229742,0.5654425448287776
10.447,1.50229742,1.00229742,0.5654425732283783
10.448,1.50229742,1.00229742,0.5654426015804676
10.449,1.50229742,1.00229742,0.5654426298851208
10.45,1.50229742,1.00229742,0.5654426581424157
10.451,1.50229742,1.00229742,0.5654426863524292
10.452,1.50229742,1.00229742,0.565442714515237
10.453,1.50229742,1.00229742,0.5654427426309155
10.454,1.50229742,1.00229742,0.5654427706995429
10.455,1.50229742,1.00229742,0.5654427987211926
10.456,1.50229742,1.00229742,0.5654428266959424
10.457,1.50229742,1.00229742,0.5654428546238671
10.458,1.50229742,1.00229742,0.5654428825050443
10.459,1.50229742,1.00229742,0.5654429103395474
10.46,1.50229742,1.00229742,0.5654429381274532
10.461,1.50229742,1.00229742,0.565442965868837
10.462,1.50229742,1.00229742,0.5654429935637738
10.463,1.50229742,1.00229742,0.5654430212123398
10.464,1.50229742,1.00229742,0.5654430488146086
10.465,1.50229742,1.00229742,0.5654430763706563
10.466,1.50229742,1.00229742,0.5654431038805565
10.467,1.50229742,1.00229742,0.5654431313443853
10.468,1.50229742,1.00229742,0.5654431587622163
10.469,1.50229742,1.00229742,0.565443186134125
10.47,1.50229742,1.00229742,0.5654432134601834
10.471,1.50229742,1.00229742,0.5654432407404681
10.472,1.50229742,1.00229742,0.5654432679750531
10.473,1.50229742,1.00229742,0.5654432951640107
10.474,1.50229742,1.00229742,0.5654433223074152
10.475,1.50229742,1.00229742,0.565443349405342
10.476,1.50229742,1.00229742,0.5654433764578629
10.477,1.50229742,1.00229742,0.5654434034650525
10.478,1.50229742,1.00229742,0.5654434304269834
10.479,1.50229742,1.00229742,0.5654434573437289
10.48,1.50229742,1.00229742,0.5654434842153631
10.481,1.50229742,1.00229742,0.5654435110419571
10.482,1.50229742,1.00229742,0.5654435378235865
10.483,1.50229742,1.00229742,0.565443564560322
10.484,1.50229742,1.00229742,0.5654435912522366
10.485,1.50229742,1.00229742,0.5654436178994036
10.486,1.50229742,1.00229742,0.565443644501895
10.487,1.50229742,1.00229742,0.565443671059783
10.488,1.50229742,1.00229742,0.5654436975731397
10.489,1.50229742,1.00229742,0.5654437240420388
10.49,1.50229742,1.00229742,0.5654437504665497
10.491,1.50229742,1.00229742,0.565443776846746
10.492,1.50229742,1.00229742,0.5654438031826997
10.493,1.50229742,1.00229742,0.5654438294744804
10.494,1.50229742,1.00229742,0.5654438557221627
10.495,1.50229742,1.00229742,0.565443881925815
10.496,1.50229742,1.00229742,0.5654439080855116
10.497,1.50229742,1.00229742,0.5654439342013199
10.498,1.50229742,1.00229742,0.5654439602733148
10.499,1.50229742,1.00229742,0.5654439863015654
10.5,1.50229742,1.00229742,0.5654440122861424
10.501,1.50229742,1.00229742,0.5654440382271175
10.502,1.50229742,1.00229742,0.5654440641245614
10.503,1.50229742,1.00229742,0.5654440899785432
10.504,1.50229742,1.00229742,0.5654441157891346
10.505,1.50229742,1.00229742,0.5654441415564054
10.506,1.50229742,1.00229742,0.5654441672804262
10.507,1.50229742,1.00229742,0.5654441929612675
10.508,1.50229742,1.00229742,0.5654442185989978
10.509,1.50229742,1.00229742,0.5654442441936885
10.51,1.50229742,1.00229742,0.5654442697454086
10.511,1.50229742,1.00229742,0.5654442952542278
10.512,1.50229742,1.00229742,0.565444320720216
10.513,1.50229742,1.00229742,0.5654443461434431
10.514,1.50229742,1.00229742,0.5654443715239768
10.515,1.50229742,1.00229742,0.5654443968618887
10.516,1.50229742,1.00229742,0.5654444221572457
10.517,1.50229742,1.00229742,0.5654444474101186
10.518,1.50229742,1.00229742,0.5654444726205748
10.519,1.50229742,1.00229742,0.565444497788684
10.52,1.50229742,1.00229742,0.5654445229145159
10.521,1.50229742,1.00229742,0.5654445479981371
10.522,1.50229742,1.00229742,0.5654445730396178
10.523,1.50229742,1.00229742,0.5654445980390255
10.524,1.50229742,1.00229742,0.5654446229964278
10.525,1.50229742,1.00229742,0.5654446479118951
10.526,1.50229742,1.00229742,0.5654446727854942
10.527,1.50229742,1.00229742,0.565444697617293
10.528,1.50229742,1.00229742,0.5654447224073595
10.529,1.50229742,1.00229742,0.5654447471557612
10.53,1.50229742,1.00229742,0.5654447718625671
10.531,1.50229742,1.00229742,0.5654447965278439
10.532,1.50229742,1.00229742,0.5654448211516585
10.533,1.50229742,1.00229742,0.5654448457340799
10.534,1.50229742,1.00229742,0.5654448702751734
10.535,1.50229742,1.00229742,0.5654448947750076
10.536,1.50229742,1.00229742,0.5654449192336495
10.537,1.50229742,1.00229742,0.5654449436511665
10.538,1.50229742,1.00229742,0.565444968027624
10.539,1.50229742,1.00229742,0.5654449923630896
10.54,1.50229742,1.00229742,0.5654450166576315
10.541,1.50229742,1.00229742,0.5654450409113133
10.542,1.50229742,1.00229742,0.5654450651242046
10.543,1.50229742,1.00229742,0.5654450892963695
10.544,1.50229742,1.00229742,0.5654451134278763
10.545,1.50229742,1.00229742,0.5654451375187892
10.546,1.50229742,1.00229742,0.5654451615691753
10.547,1.50229742,1.00229742,0.5654451855791016
10.548,1.50229742,1.00229742,0.5654452095486326
10.549,1.50229742,1.00229742,0.5654452334778353
10.55,1.50229742,1.00229742,0.5654452573667734
10.551,1.50229742,1.00229742,0.5654452812155154
10.552,1.50229742,1.00229742,0.5654453050241257
10.553,1.50229742,1.00229742,0.5654453287926681
10.554,1.50229742,1.00229742,0.5654453525212102
10.555,1.50229742,1.00229742,0.5654453762098167
10.556,1.50229742,1.00229742,0.5654453998585531
10.557,1.50229742,1.00229742,0.5654454234674834
10.558,1.50229742,1.00229742,0.565445447036673
10.559,1.50229742,1.00229742,0.5654454705661872
10.56,1.50229742,1.00229742,0.565445494056091
10.561,1.50229742,1.00229742,0.5654455175064491
10.562,1.50229742,1.00229742,0.5654455409173252
10.563,1.50229742,1.00229742,0.5654455642887861
10.564,1.50229742,1.00229742,0.565445587620894
10.565,1.50229742,1.00229742,0.565445610913714
10.566,1.50229742,1.00229742,0.5654456341673096
10.567,1.50229742,1.00229742,0.565445657381747
10.568,1.50229742,1.00229742,0.5654456805570883
10.569,1.50229742,1.00229742,0.565445703693399
10.57,1.50229742,1.00229742,0.5654457267907416
10.571,1.50229742,1.00229742,0.5654457498491807
10.572,1.50229742,1.00229742,0.5654457728687822
10.573,1.50229742,1.00229742,0.5654457958496064
10.574,1.50229742,1.00229742,0.565445818791717
10.575,1.50229742,1.00229742,0.5654458416951803
10.576,1.50229742,1.00229742,0.5654458645600577
10.577,1.50229742,1.00229742,0.565445887386413
10.578,1.50229742,1.00229742,0.565445910174309
10.579,1.50229742,1.00229742,0.5654459329238095
10.58,1.50229742,1.00229742,0.5654459556349778
10.581,1.50229742,1.00229742,0.5654459783078758
10.582,1.50229742,1.00229742,0.5654460009425671
10.583,1.50229742,1.00229742,0.5654460235391146
10.584,1.50229742,1.00229742,0.5654460460975813
10.585,1.50229742,1.00229742,0.5654460686180285
10.586,1.50229742,1.00229742,0.5654460911005205
10.587,1.50229742,1.00229742,0.5654461135451188
10.588,1.50229742,1.00229742,0.5654461359518863
10.589,1.50229742,1.00229742,0.5654461583208845
10.59,1.50229742,1.00229742,0.5654461806521768
10.591,1.50229742,1.00229742,0.5654462029458243
10.592,1.50229742,1.00229742,0.5654462252018904
10.593,1.50229742,1.00229742,0.5654462474204349
10.594,1.50229742,1.00229742,0.5654462696015218
10.595,1.50229742,1.00229742,0.5654462917452125
10.596,1.50229742,1.00229742,0.5654463138515681
10.597,1.50229742,1.00229742,0.5654463359206505
10.598,1.50229742,1.00229742,0.5654463579525213
10.599,1.50229742,1.00229742,0.5654463799472431
10.6,1.50229742,1.00229742,0.5654464019048762
10.601,1.50229742,1.00229742,0.5654464238254815
10.602,1.50229742,1.00229742,0.5654464457091223
10.603,1.50229742,1.00229742,0.5654464675558573
10.604,1.50229742,1.00229742,0.5654464893657488
10.605,1.50229742,1.00229742,0.5654465111388585
10.606,1.50229742,1.00229742,0.5654465328752464
10.607,1.50229742,1.00229742,0.5654465545749738
10.608,1.50229742,1.00229742,0.5654465762381017
10.609,1.50229742,1.00229742,0.5654465978646909
10.61,1.50229742,1.00229742,0.5654466194548018
10.611,1.50229742,1.00229742,0.5654466410084953
10.612,1.50229742,1.00229742,0.5654466625258314
10.613,1.50229742,1.00229742,0.5654466840068705
10.614,1.50229742,1.00229742,0.5654467054516739
10.615,1.50229742,1.00229742,0.5654467268603012
10.616,1.50229742,1.00229742,0.5654467482328133
10.617,1.50229742,1.00229742,0.5654467695692685
10.618,1.50229742,1.00229742,0.5654467908697293
10.619,1.50229742,1.00229742,0.5654468121342544
10.62,1.50229742,1.00229742,0.565446833362904
10.621,1.50229742,1.00229742,0.5654468545557381
10.622,1.50229742,1.00229742,0.5654468757128165
10.623,1.50229742,1.00229742,0.5654468968341986
10.624,1.50229742,1.00229742,0.5654469179199443
10.625,1.50229742,1.00229742,0.5654469389701129
10.626,1.50229742,1.00229742,0.565446959984765
10.627,1.50229742,1.00229742,0.5654469809639577
10.628,1.50229742,1.00229742,0.5654470019077535
10.629,1.50229742,1.00229742,0.56544702281621
10.63,1.50229742,1.00229742,0.5654470436893861
10.631,1.50229742,1.00229742,0.5654470645273413
10.632,1.50229742,1.00229742,0.5654470853301352
10.633,1.50229742,1.00229742,0.5654471060978264
10.634,1.50229742,1.00229742,0.5654471268304745
10.635,1.50229742,1.00229742,0.5654471475281372
10.636,1.50229742,1.00229742,0.5654471681908743
10.637,1.50229742,1.00229742,0.5654471888187439
10.638,1.50229742,1.00229742,0.5654472094118054
10.639,1.50229742,1.00229742,0.5654472299701168
10.64,1.50229742,1.00229742,0.5654472504937378
10.641,1.50229742,1.00229742,0.5654472709827251
10.642,1.50229742,1.00229742,0.5654472914371391
10.643,1.50229742,1.00229742,0.5654473118570364
10.644,1.50229742,1.00229742,0.5654473322424771
10.645,1.50229742,1.00229742,0.5654473525935175
10.646,1.50229742,1.00229742,0.565447372910217
10.647,1.50229742,1.00229742,0.5654473931926343
10.648,1.50229742,1.00229742,0.5654474134408264
10.649,1.50229742,1.00229742,0.5654474336548508
10.65,1.50229742,1.00229742,0.5654474538347671
10.651,1.50229742,1.00229742,0.5654474739806322
10.652,1.50229742,1.00229742,0.5654474940925037
10.653,1.50229742,1.00229742,0.5654475141704398
10.654,1.50229742,1.00229742,0.5654475342144981
10.655,1.50229742,1.00229742,0.565447554224736
10.656,1.50229742,1.00229742,0.5654475742005777
10.657,1.50229742,1.00229742,0.5654475941424401
10.658,1.50229742,1.00229742,0.5654476140506385
10.659,1.50229742,1.00229742,0.565447633925231
10.66,1.50229742,1.00229742,0.5654476537662746
10.661,1.50229742,1.00229742,0.565447673573826
10.662,1.50229742,1.00229742,0.5654476933479423
10.663,1.50229742,1.00229742,0.5654477130886816
10.664,1.50229742,1.00229742,0.5654477327960997
10.665,1.50229742,1.00229742,0.5654477524702549
10.666,1.50229742,1.00229742,0.5654477721112023
10.667,1.50229742,1.00229742,0.5654477917189987
10.668,1.50229742,1.00229742,0.565447811293702
10.669,1.50229742,1.00229742,0.5654478308353689
10.67,1.50229742,1.00229742,0.5654478503440545
10.671,1.50229742,1.00229742,0.5654478698198171
10.672,1.50229742,1.00229742,0.5654478892627125
10.673,1.50229742,1.00229742,0.5654479086727964
10.674,1.50229742,1.00229742,0.5654479280501257
10.675,1.50229742,1.00229742,0.5654479473947573
10.676,1.50229742,1.00229742,0.5654479667067467
10.677,1.50229742,1.00229742,0.5654479859861503
10.678,1.50229742,1.00229742,0.5654480052330244
10.679,1.50229742,1.00229742,0.5654480244474256
10.68,1.50229742,1.00229742,0.5654480436294088
10.681,1.50229742,1.00229742,0.5654480627790311
10.682,1.50229742,1.00229742,0.5654480818963477
10.683,1.50229742,1.00229742,0.5654481009814145
10.684,1.50229742,1.00229742,0.5654481200342883
10.685,1.50229742,1.00229742,0.5654481390550238
10.686,1.50229742,1.00229742,0.5654481580436765
10.687,1.50229742,1.00229742,0.5654481770003034
10.688,1.50229742,1.00229742,0.5654481959249595
10.689,1.50229742,1.00229742,0.5654482148177001
10.69,1.50229742,1.00229742,0.5654482336785814
10.691,1.50229742,1.00229742,0.5654482525076573
10.692,1.50229742,1.00229742,0.5654482713049853
10.693,1.50229742,1.00229742,0.5654482900706196
10.694,1.50229742,1.00229742,0.565448308804616
10.695,1.50229742,1.00229742,0.5654483275070288
10.696,1.50229742,1.00229742,0.5654483461779147
10.697,1.50229742,1.00229742,0.5654483648173289
10.698,1.50229742,1.00229742,0.5654483834253246
10.699,1.50229742,1.00229742,0.5654484020019586
10.7,1.50229742,1.00229742,0.5654484205472848
10.701,1.50229742,1.00229742,0.5654484390613601
10.702,1.50229742,1.00229742,0.5654484575442376
10.703,1.50229742,1.00229742,0.565448475995972
10.704,1.50229742,1.00229742,0.5654484944166206
10.705,1.50229742,1.00229742,0.5654485128062355
10.706,1.50229742,1.00229742,0.5654485311648733
10.707,1.50229742,1.00229742,0.5654485494925874
10.708,1.50229742,1.00229742,0.565448567789434
10.709,1.50229742,1.00229742,0.5654485860554661
10.71,1.50229742,1.00229742,0.5654486042907387
10.711,1.50229742,1.00229742,0.5654486224953076
10.712,1.50229742,1.00229742,0.565448640669226
