"time","BESS.injector.PInjPuSn","BESS.injector.QInjPu","BESS.reecE.idCmdPu","BESS.reecE.iqCmdPu","BESS.regcA.UPu","BESS.injector.UPu"
0.642,0.4999999999999209,1.931565974535182e-11,0.5000000000001293,6.692231965822777e-12,0.9999999999995818,0.9999999999995818
0.643,0.4999999999999209,1.919932978844195e-11,0.5000000000001293,6.696060400275189e-12,0.9999999999995818,0.9999999999995818
0.644,0.4999999999999207,1.908299983153167e-11,0.5000000000001292,6.699888834727601e-12,0.9999999999995818,0.9999999999995818
0.645,0.4999999999999207,1.896666987462283e-11,0.5000000000001292,6.703717269180013e-12,0.9999999999995818,0.9999999999995818
0.646,0.4999999999999207,1.885033991771296e-11,0.5000000000001292,6.707545703632425e-12,0.9999999999995818,0.9999999999995818
0.647,0.4999999999999206,1.87340099608035e-11,0.5000000000001292,6.711374138084838e-12,0.9999999999995818,0.9999999999995818
0.648,0.4999999999999206,1.861768000389446e-11,0.5000000000001292,6.71520257253725e-12,0.9999999999995818,0.9999999999995818
0.649,0.4999999999999206,1.850135004698438e-11,0.5000000000001291,6.719031006989662e-12,0.9999999999995818,0.9999999999995818
0.65,0.4999999999999206,1.838502009007534e-11,0.5000000000001291,6.722859441442074e-12,0.9999999999995818,0.9999999999995818
0.651,0.4999999999999205,1.826869013316526e-11,0.5000000000001291,6.726687875894486e-12,0.9999999999995818,0.9999999999995818
0.652,0.4999999999999205,1.81523601762558e-11,0.5000000000001291,6.730516310346898e-12,0.9999999999995818,0.9999999999995818
0.653,0.4999999999999205,1.803603021934655e-11,0.500000000000129,6.73434474479931e-12,0.9999999999995818,0.9999999999995818
0.654,0.4999999999999204,1.791970026243751e-11,0.500000000000129,6.738173179251722e-12,0.9999999999995818,0.9999999999995818
0.655,0.4999999999999204,1.780337030552826e-11,0.500000000000129,6.742001613704134e-12,0.9999999999995818,0.9999999999995818
0.656,0.4999999999999204,1.774780779510896e-11,0.500000000000129,6.745552446539146e-12,0.9999999999995818,0.9999999999995818
0.657,0.4999999999999204,1.772642697334089e-11,0.500000000000129,6.748947128464371e-12,0.9999999999995818,0.9999999999995818
0.658,0.4999999999999204,1.770504615157302e-11,0.500000000000129,6.752341810389595e-12,0.9999999999995818,0.9999999999995818
0.659,0.4999999999999204,1.768366532980474e-11,0.500000000000129,6.755736492314819e-12,0.9999999999995818,0.9999999999995818
0.66,0.4999999999999204,1.766228450803626e-11,0.5000000000001289,6.759131174240044e-12,0.9999999999995818,0.9999999999995818
0.661,0.4999999999999204,1.764090368626798e-11,0.5000000000001289,6.762525856165268e-12,0.9999999999995818,0.9999999999995818
0.662,0.4999999999999204,1.761952286450011e-11,0.5000000000001289,6.765920538090492e-12,0.9999999999995818,0.9999999999995818
0.663,0.4999999999999204,1.759814204273184e-11,0.5000000000001289,6.769315220015716e-12,0.9999999999995818,0.9999999999995818
0.664,0.4999999999999204,1.757676122096335e-11,0.5000000000001289,6.772709901940941e-12,0.9999999999995818,0.9999999999995818
0.665,0.4999999999999204,1.755538039919569e-11,0.5000000000001289,6.776104583866165e-12,0.9999999999995818,0.9999999999995818
0.666,0.4999999999999204,1.753399957742721e-11,0.5000000000001289,6.779499265791389e-12,0.9999999999995818,0.9999999999995818
0.667,0.4999999999999204,1.751261875565893e-11,0.5000000000001289,6.782893947716613e-12,0.9999999999995818,0.9999999999995818
0.668,0.4999999999999204,1.749123793389107e-11,0.5000000000001289,6.786288629641838e-12,0.9999999999995818,0.9999999999995818
0.669,0.4999999999999204,1.746985711212299e-11,0.5000000000001289,6.789683311567062e-12,0.9999999999995818,0.9999999999995818
0.67,0.4999999999999204,1.744847629035472e-11,0.5000000000001288,6.793077993492287e-12,0.9999999999995818,0.9999999999995818
0.671,0.4999999999999204,1.742709546858644e-11,0.5000000000001288,6.796472675417511e-12,0.9999999999995818,0.9999999999995818
0.672,0.4999999999999202,1.740571464681775e-11,0.5000000000001288,6.799867357342735e-12,0.9999999999995818,0.9999999999995818
0.673,0.4999999999999202,1.738433382504947e-11,0.5000000000001288,6.803262039267959e-12,0.9999999999995818,0.9999999999995818
0.674,0.4999999999999202,1.736295300328119e-11,0.5000000000001288,6.806656721193184e-12,0.9999999999995818,0.9999999999995818
0.675,0.4999999999999202,1.734157218151353e-11,0.5000000000001288,6.810051403118408e-12,0.9999999999995818,0.9999999999995818
0.676,0.4999999999999202,1.732019135974525e-11,0.5000000000001288,6.813446085043632e-12,0.9999999999995818,0.9999999999995818
0.677,0.4999999999999202,1.729881053797698e-11,0.5000000000001288,6.816840766968856e-12,0.9999999999995818,0.9999999999995818
0.678,0.4999999999999202,1.72774297162089e-11,0.5000000000001288,6.820235448894081e-12,0.9999999999995818,0.9999999999995818
0.679,0.4999999999999202,1.725604889444042e-11,0.5000000000001287,6.823630130819305e-12,0.9999999999995818,0.9999999999995818
0.68,0.4999999999999202,1.723466807267214e-11,0.5000000000001287,6.827024812744529e-12,0.9999999999995818,0.9999999999995818
0.681,0.4999999999999201,1.721328725090324e-11,0.5000000000001287,6.830419494669754e-12,0.9999999999995818,0.9999999999995818
0.6820000000000001,0.4999999999999201,1.719190642913538e-11,0.5000000000001287,6.833814176594978e-12,0.9999999999995818,0.9999999999995818
0.6830000000000001,0.4999999999999201,1.71705256073671e-11,0.5000000000001287,6.837208858520202e-12,0.9999999999995818,0.9999999999995818
0.6840000000000001,0.4999999999999201,1.714914478559862e-11,0.5000000000001287,6.840603540445426e-12,0.9999999999995818,0.9999999999995818
0.6850000000000001,0.4999999999999201,1.712776396383054e-11,0.5000000000001287,6.843998222370651e-12,0.9999999999995818,0.9999999999995818
0.6860000000000001,0.4999999999999201,1.710638314206227e-11,0.5000000000001287,6.847392904295875e-12,0.9999999999995818,0.9999999999995818
0.6870000000000001,0.4999999999999201,1.708500232029419e-11,0.5000000000001287,6.850787586221099e-12,0.9999999999995818,0.9999999999995818
0.6879999999999999,0.4999999999999201,1.706362149852592e-11,0.5000000000001287,6.854182268146323e-12,0.9999999999995818,0.9999999999995818
0.6889999999999999,0.4999999999999201,1.704224067675805e-11,0.5000000000001286,6.857576950071548e-12,0.9999999999995818,0.9999999999995818
0.6899999999999999,0.49999999999992,1.702085985498998e-11,0.5000000000001286,6.860971631996772e-12,0.9999999999995818,0.9999999999995818
0.6909999999999999,0.49999999999992,1.69994790332217e-11,0.5000000000001286,6.864366313921996e-12,0.9999999999995818,0.9999999999995818
0.6919999999999999,0.49999999999992,1.697809821145363e-11,0.5000000000001286,6.86776099584722e-12,0.9999999999995818,0.9999999999995818
0.6929999999999999,0.49999999999992,1.695671738968556e-11,0.5000000000001286,6.871155677772445e-12,0.9999999999995818,0.9999999999995818
0.694,0.49999999999992,1.693533656791728e-11,0.5000000000001286,6.874550359697669e-12,0.9999999999995818,0.9999999999995818
0.695,0.49999999999992,1.691395574614942e-11,0.5000000000001286,6.877945041622893e-12,0.9999999999995818,0.9999999999995818
0.696,0.49999999999992,1.689257492438114e-11,0.5000000000001286,6.881339723548117e-12,0.9999999999995818,0.9999999999995818
0.697,0.49999999999992,1.687119410261265e-11,0.5000000000001286,6.884734405473342e-12,0.9999999999995818,0.9999999999995818
0.698,0.49999999999992,1.684981328084458e-11,0.5000000000001285,6.888129087398567e-12,0.9999999999995818,0.9999999999995818
0.699,0.4999999999999198,1.682843245907672e-11,0.5000000000001285,6.89152376932379e-12,0.9999999999995818,0.9999999999995818
0.7,0.4999999999999198,1.680705163730844e-11,0.5000000000001285,6.894918451249014e-12,0.9999999999995818,0.9999999999995818
0.701,0.4999999999999198,1.678567081553995e-11,0.5000000000001285,6.898313133174239e-12,0.9999999999995818,0.9999999999995818
0.702,0.4999999999999198,1.67642899937723e-11,0.5000000000001285,6.901707815099464e-12,0.9999999999995818,0.9999999999995818
0.703,0.4999999999999198,1.674290917200381e-11,0.5000000000001285,6.905102497024687e-12,0.9999999999995818,0.9999999999995818
0.704,0.4999999999999198,1.672152835023553e-11,0.5000000000001285,6.908497178949911e-12,0.9999999999995818,0.9999999999995818
0.705,0.4999999999999198,1.670014752846808e-11,0.5000000000001285,6.911891860875136e-12,0.9999999999995818,0.9999999999995818
0.706,0.4999999999999198,1.66787667066996e-11,0.5000000000001285,6.915286542800361e-12,0.9999999999995818,0.9999999999995818
0.707,0.4999999999999198,1.665738588493132e-11,0.5000000000001285,6.918681224725585e-12,0.9999999999995818,0.9999999999995818
0.708,0.4999999999999197,1.66360050631618e-11,0.5000000000001283,6.922075906650808e-12,0.9999999999995818,0.9999999999995818
0.709,0.4999999999999197,1.661462424139394e-11,0.5000000000001283,6.925470588576033e-12,0.9999999999995818,0.9999999999995818
0.71,0.4999999999999197,1.659324341962566e-11,0.5000000000001283,6.928865270501258e-12,0.9999999999995818,0.9999999999995818
0.711,0.4999999999999197,1.657186259785779e-11,0.5000000000001283,6.932259952426482e-12,0.9999999999995818,0.9999999999995818
0.712,0.4999999999999197,1.655048177608972e-11,0.5000000000001283,6.935654634351705e-12,0.9999999999995818,0.9999999999995818
0.713,0.4999999999999197,1.652910095432144e-11,0.5000000000001283,6.93904931627693e-12,0.9999999999995818,0.9999999999995818
0.714,0.4999999999999197,1.650772013255317e-11,0.5000000000001283,6.942443998202155e-12,0.9999999999995818,0.9999999999995818
0.715,0.4999999999999197,1.648633931078509e-11,0.5000000000001283,6.945838680127379e-12,0.9999999999995818,0.9999999999995818
0.716,0.4999999999999197,1.646495848901682e-11,0.5000000000001283,6.949233362052603e-12,0.9999999999995818,0.9999999999995818
0.717,0.4999999999999196,1.644357766724854e-11,0.5000000000001282,6.952628043977827e-12,0.9999999999995818,0.9999999999995818
0.718,0.4999999999999196,1.642219684548026e-11,0.5000000000001282,6.956022725903052e-12,0.9999999999995818,0.9999999999995818
0.719,0.4999999999999196,1.640081602371219e-11,0.5000000000001282,6.959417407828276e-12,0.9999999999995818,0.9999999999995818
0.72,0.4999999999999196,1.637943520194391e-11,0.5000000000001282,6.9628120897535e-12,0.9999999999995818,0.9999999999995818
0.721,0.4999999999999196,1.635805438017584e-11,0.5000000000001282,6.966206771678724e-12,0.9999999999995818,0.9999999999995818
0.722,0.4999999999999196,1.633667355840777e-11,0.5000000000001282,6.969601453603949e-12,0.9999999999995818,0.9999999999995818
0.723,0.4999999999999196,1.63152927366399e-11,0.5000000000001282,6.972996135529174e-12,0.9999999999995818,0.9999999999995818
0.724,0.4999999999999196,1.629391191487162e-11,0.5000000000001282,6.976390817454397e-12,0.9999999999995818,0.9999999999995818
0.725,0.4999999999999196,1.627253109310314e-11,0.5000000000001282,6.979785499379621e-12,0.9999999999995818,0.9999999999995818
0.726,0.4999999999999195,1.625115027133548e-11,0.5000000000001282,6.983180181304846e-12,0.9999999999995818,0.9999999999995818
0.727,0.4999999999999195,1.62297694495672e-11,0.5000000000001281,6.986574863230071e-12,0.9999999999995818,0.9999999999995818
0.728,0.4999999999999195,1.620838862779872e-11,0.5000000000001281,6.989969545155295e-12,0.9999999999995818,0.9999999999995818
0.729,0.4999999999999195,1.618700780603127e-11,0.5000000000001281,6.993364227080518e-12,0.9999999999995818,0.9999999999995818
0.73,0.4999999999999195,1.616562698426299e-11,0.5000000000001281,6.996758909005743e-12,0.9999999999995818,0.9999999999995818
0.731,0.4999999999999195,1.61442461624945e-11,0.5000000000001281,7.000153590930968e-12,0.9999999999995818,0.9999999999995818
0.732,0.4999999999999195,1.612286534072685e-11,0.5000000000001281,7.003548272856192e-12,0.9999999999995818,0.9999999999995818
0.733,0.4999999999999195,1.610148451895836e-11,0.5000000000001281,7.006942954781415e-12,0.9999999999995818,0.9999999999995818
0.734,0.4999999999999195,1.608010369719008e-11,0.5000000000001281,7.01033763670664e-12,0.9999999999995818,0.9999999999995818
0.735,0.4999999999999195,1.605872287542098e-11,0.5000000000001281,7.013732318631865e-12,0.9999999999995818,0.9999999999995818
0.736,0.4999999999999195,1.603734205365332e-11,0.500000000000128,7.017127000557089e-12,0.9999999999995818,0.9999999999995818
0.737,0.4999999999999195,1.601596123188483e-11,0.500000000000128,7.020521682482313e-12,0.9999999999995818,0.9999999999995818
0.738,0.4999999999999195,1.599458041011656e-11,0.500000000000128,7.023916364407537e-12,0.9999999999995818,0.9999999999995818
0.739,0.4999999999999195,1.597319958834869e-11,0.500000000000128,7.027311046332762e-12,0.9999999999995818,0.9999999999995818
0.74,0.4999999999999195,1.595181876658041e-11,0.500000000000128,7.030705728257986e-12,0.9999999999995818,0.9999999999995818
0.741,0.4999999999999195,1.593043794481234e-11,0.500000000000128,7.03410041018321e-12,0.9999999999995818,0.9999999999995818
0.742,0.4999999999999195,1.590905712304427e-11,0.500000000000128,7.037495092108434e-12,0.9999999999995818,0.9999999999995818
0.743,0.4999999999999195,1.588767630127599e-11,0.500000000000128,7.040889774033659e-12,0.9999999999995818,0.9999999999995818
0.744,0.4999999999999195,1.586629547950771e-11,0.500000000000128,7.044284455958883e-12,0.9999999999995818,0.9999999999995818
0.745,0.4999999999999193,1.584491465773964e-11,0.5000000000001279,7.047679137884107e-12,0.9999999999995818,0.9999999999995818
0.746,0.4999999999999193,1.582353383597178e-11,0.5000000000001279,7.051073819809331e-12,0.9999999999995818,0.9999999999995818
0.747,0.4999999999999193,1.580215301420371e-11,0.5000000000001279,7.054468501734556e-12,0.9999999999995818,0.9999999999995818
0.748,0.4999999999999193,1.578077219243543e-11,0.5000000000001279,7.05786318365978e-12,0.9999999999995818,0.9999999999995818
0.749,0.4999999999999193,1.575939137066736e-11,0.5000000000001279,7.061257865585004e-12,0.9999999999995818,0.9999999999995818
0.75,0.4999999999999193,1.573801054889887e-11,0.5000000000001279,7.064652547510228e-12,0.9999999999995818,0.9999999999995818
0.751,0.4999999999999193,1.571662972713059e-11,0.5000000000001279,7.068047229435453e-12,0.9999999999995818,0.9999999999995818
0.752,0.4999999999999193,1.569524890536273e-11,0.5000000000001279,7.071441911360677e-12,0.9999999999995818,0.9999999999995818
0.753,0.4999999999999193,1.567386808359507e-11,0.5000000000001279,7.074836593285901e-12,0.9999999999995818,0.9999999999995818
0.754,0.4999999999999192,1.565248726182555e-11,0.5000000000001279,7.078231275211125e-12,0.9999999999995818,0.9999999999995818
0.755,0.4999999999999192,1.563110644005707e-11,0.5000000000001278,7.08162595713635e-12,0.9999999999995818,0.9999999999995818
0.756,0.4999999999999192,1.5609725618289e-11,0.5000000000001278,7.085020639061575e-12,0.9999999999995818,0.9999999999995818
0.757,0.4999999999999192,1.558834479652072e-11,0.5000000000001278,7.088415320986799e-12,0.9999999999995818,0.9999999999995818
0.758,0.4999999999999192,1.556696397475244e-11,0.5000000000001278,7.091810002912023e-12,0.9999999999995818,0.9999999999995818
0.759,0.4999999999999192,1.55455831529852e-11,0.5000000000001278,7.095204684837247e-12,0.9999999999995818,0.9999999999995818
0.76,0.4999999999999192,1.552420233121671e-11,0.5000000000001278,7.098599366762472e-12,0.9999999999995818,0.9999999999995818
0.761,0.4999999999999192,1.550282150944843e-11,0.5000000000001278,7.101994048687696e-12,0.9999999999995818,0.9999999999995818
0.762,0.4999999999999192,1.548144068768016e-11,0.5000000000001278,7.10538873061292e-12,0.9999999999995818,0.9999999999995818
0.763,0.4999999999999191,1.546005986591167e-11,0.5000000000001278,7.108783412538144e-12,0.9999999999995818,0.9999999999995818
0.764,0.4999999999999191,1.543867904414339e-11,0.5000000000001277,7.112178094463369e-12,0.9999999999995818,0.9999999999995818
0.765,0.4999999999999191,1.541729822237553e-11,0.5000000000001277,7.115572776388593e-12,0.9999999999995818,0.9999999999995818
0.766,0.4999999999999191,1.539591740060766e-11,0.5000000000001277,7.118967458313817e-12,0.9999999999995818,0.9999999999995818
0.767,0.4999999999999191,1.537453657883959e-11,0.5000000000001277,7.122362140239041e-12,0.9999999999995818,0.9999999999995818
0.768,0.4999999999999191,1.535315575707069e-11,0.5000000000001277,7.125756822164266e-12,0.9999999999995818,0.9999999999995818
0.769,0.4999999999999191,1.533177493530304e-11,0.5000000000001277,7.12915150408949e-12,0.9999999999995818,0.9999999999995818
0.77,0.4999999999999191,1.531039411353455e-11,0.5000000000001277,7.132546186014714e-12,0.9999999999995818,0.9999999999995818
0.771,0.4999999999999191,1.528901329176648e-11,0.5000000000001277,7.135940867939938e-12,0.9999999999995818,0.9999999999995818
0.772,0.499999999999919,1.526763246999779e-11,0.5000000000001277,7.139335549865163e-12,0.9999999999995818,0.9999999999995818
0.773,0.499999999999919,1.524625164823013e-11,0.5000000000001277,7.142730231790387e-12,0.9999999999995818,0.9999999999995818
0.774,0.499999999999919,1.522487082646164e-11,0.5000000000001276,7.146124913715611e-12,0.9999999999995818,0.9999999999995818
0.775,0.499999999999919,1.520349000469337e-11,0.5000000000001276,7.149519595640836e-12,0.9999999999995818,0.9999999999995818
0.776,0.499999999999919,1.51821091829255e-11,0.5000000000001276,7.15291427756606e-12,0.9999999999995818,0.9999999999995818
0.777,0.499999999999919,1.516072836115743e-11,0.5000000000001276,7.156308959491284e-12,0.9999999999995818,0.9999999999995818
0.778,0.499999999999919,1.513934753938915e-11,0.5000000000001276,7.159703641416508e-12,0.9999999999995818,0.9999999999995818
0.779,0.499999999999919,1.511796671762108e-11,0.5000000000001276,7.163098323341733e-12,0.9999999999995818,0.9999999999995818
0.78,0.499999999999919,1.50965858958528e-11,0.5000000000001276,7.166493005266957e-12,0.9999999999995818,0.9999999999995818
0.781,0.4999999999999188,1.50752050740839e-11,0.5000000000001276,7.169887687192182e-12,0.9999999999995818,0.9999999999995818
0.782,0.4999999999999188,1.505382425231563e-11,0.5000000000001276,7.173282369117406e-12,0.9999999999995818,0.9999999999995818
0.783,0.4999999999999188,1.503244343054797e-11,0.5000000000001275,7.17667705104263e-12,0.9999999999995818,0.9999999999995818
0.784,0.4999999999999188,1.501106260877969e-11,0.5000000000001275,7.180071732967854e-12,0.9999999999995818,0.9999999999995818
0.785,0.4999999999999188,1.498968178701141e-11,0.5000000000001275,7.183466414893079e-12,0.9999999999995818,0.9999999999995818
0.786,0.4999999999999188,1.496830096524334e-11,0.5000000000001275,7.186861096818303e-12,0.9999999999995818,0.9999999999995818
0.787,0.4999999999999188,1.494692014347486e-11,0.5000000000001275,7.190255778743527e-12,0.9999999999995818,0.9999999999995818
0.788,0.4999999999999188,1.492553932170658e-11,0.5000000000001275,7.193650460668751e-12,0.9999999999995818,0.9999999999995818
0.789,0.4999999999999188,1.490415849993933e-11,0.5000000000001275,7.197045142593976e-12,0.9999999999995818,0.9999999999995818
0.79,0.4999999999999187,1.488277767817043e-11,0.5000000000001275,7.2004398245192e-12,0.9999999999995818,0.9999999999995818
0.791,0.4999999999999187,1.486139685640216e-11,0.5000000000001275,7.203834506444424e-12,0.9999999999995818,0.9999999999995818
0.792,0.4999999999999187,1.484001603463367e-11,0.5000000000001275,7.207229188369648e-12,0.9999999999995818,0.9999999999995818
0.793,0.4999999999999187,1.48186352128656e-11,0.5000000000001273,7.210623870294873e-12,0.9999999999995818,0.9999999999995818
0.794,0.4999999999999187,1.479725439109732e-11,0.5000000000001273,7.214018552220097e-12,0.9999999999995818,0.9999999999995818
0.795,0.4999999999999187,1.477587356932946e-11,0.5000000000001273,7.217413234145322e-12,0.9999999999995818,0.9999999999995818
0.796,0.4999999999999187,1.47544927475618e-11,0.5000000000001273,7.220807916070546e-12,0.9999999999995818,0.9999999999995818
0.797,0.4999999999999187,1.473311192579331e-11,0.5000000000001273,7.22420259799577e-12,0.9999999999995818,0.9999999999995818
0.798,0.4999999999999187,1.471173110402504e-11,0.5000000000001273,7.227597279920994e-12,0.9999999999995818,0.9999999999995818
0.799,0.4999999999999187,1.469035028225634e-11,0.5000000000001273,7.230991961846219e-12,0.9999999999995818,0.9999999999995818
0.8,0.4999999999999187,1.466896946048827e-11,0.5000000000001273,7.234386643771443e-12,0.9999999999995818,0.9999999999995818
0.801,0.4999999999999187,1.464758863872041e-11,0.5000000000001273,7.237781325696667e-12,0.9999999999995818,0.9999999999995818
0.802,0.4999999999999187,1.462620781695213e-11,0.5000000000001272,7.241176007621891e-12,0.9999999999995818,0.9999999999995818
0.803,0.4999999999999187,1.460482699518427e-11,0.5000000000001272,7.244570689547116e-12,0.9999999999995818,0.9999999999995818
0.804,0.4999999999999187,1.458344617341599e-11,0.5000000000001272,7.24796537147234e-12,0.9999999999995818,0.9999999999995818
0.805,0.4999999999999187,1.456206535164771e-11,0.5000000000001272,7.251360053397564e-12,0.9999999999995818,0.9999999999995818
0.806,0.4999999999999187,1.454068452987964e-11,0.5000000000001272,7.254754735322788e-12,0.9999999999995818,0.9999999999995818
0.8070000000000001,0.4999999999999187,1.451930370811157e-11,0.5000000000001272,7.258149417248013e-12,0.9999999999995818,0.9999999999995818
0.8080000000000001,0.4999999999999186,1.44979228863435e-11,0.5000000000001272,7.261544099173237e-12,0.9999999999995818,0.9999999999995818
0.8090000000000001,0.4999999999999186,1.447654206457522e-11,0.5000000000001272,7.264938781098461e-12,0.9999999999995818,0.9999999999995818
0.8100000000000001,0.4999999999999186,1.445516124280735e-11,0.5000000000001272,7.268333463023686e-12,0.9999999999995818,0.9999999999995818
0.8110000000000001,0.4999999999999186,1.443378042103907e-11,0.5000000000001272,7.27172814494891e-12,0.9999999999995818,0.9999999999995818
0.8120000000000001,0.4999999999999186,1.44123995992708e-11,0.5000000000001271,7.275122826874134e-12,0.9999999999995818,0.9999999999995818
0.8129999999999999,0.4999999999999186,1.439101877750314e-11,0.5000000000001271,7.278517508799358e-12,0.9999999999995818,0.9999999999995818
0.8139999999999999,0.4999999999999186,1.436963795573486e-11,0.5000000000001271,7.281912190724582e-12,0.9999999999995818,0.9999999999995818
0.8149999999999999,0.4999999999999186,1.434825713396637e-11,0.5000000000001271,7.285306872649806e-12,0.9999999999995818,0.9999999999995818
0.8159999999999999,0.4999999999999186,1.432687631219872e-11,0.5000000000001271,7.288701554575031e-12,0.9999999999995818,0.9999999999995818
0.8169999999999999,0.4999999999999184,1.430549549042941e-11,0.5000000000001271,7.292096236500256e-12,0.9999999999995818,0.9999999999995818
0.8179999999999999,0.4999999999999184,1.428411466866113e-11,0.5000000000001271,7.295490918425479e-12,0.9999999999995818,0.9999999999995818
0.819,0.4999999999999184,1.426273384689306e-11,0.5000000000001271,7.298885600350703e-12,0.9999999999995818,0.9999999999995818
0.82,0.4999999999999184,1.424135302512498e-11,0.5000000000001271,7.302280282275928e-12,0.9999999999995818,0.9999999999995818
0.821,0.4999999999999184,1.42199722033565e-11,0.500000000000127,7.305674964201153e-12,0.9999999999995818,0.9999999999995818
0.822,0.4999999999999184,1.419859138158822e-11,0.500000000000127,7.309069646126377e-12,0.9999999999995818,0.9999999999995818
0.823,0.4999999999999184,1.417721055982036e-11,0.500000000000127,7.3124643280516e-12,0.9999999999995818,0.9999999999995818
0.824,0.4999999999999184,1.415582973805208e-11,0.500000000000127,7.315859009976825e-12,0.9999999999995818,0.9999999999995818
0.825,0.4999999999999184,1.413444891628421e-11,0.500000000000127,7.31925369190205e-12,0.9999999999995818,0.9999999999995818
0.826,0.4999999999999183,1.411306809451573e-11,0.500000000000127,7.322648373827273e-12,0.9999999999995818,0.9999999999995818
0.827,0.4999999999999183,1.409168727274724e-11,0.500000000000127,7.326043055752497e-12,0.9999999999995818,0.9999999999995818
0.828,0.4999999999999183,1.407030645097897e-11,0.500000000000127,7.329437737677722e-12,0.9999999999995818,0.9999999999995818
0.829,0.4999999999999183,1.404892562921069e-11,0.500000000000127,7.332832419602947e-12,0.9999999999995818,0.9999999999995818
0.83,0.4999999999999183,1.402754480744282e-11,0.500000000000127,7.336227101528171e-12,0.9999999999995818,0.9999999999995818
0.831,0.4999999999999183,1.400616398567496e-11,0.5000000000001269,7.339621783453394e-12,0.9999999999995818,0.9999999999995818
0.832,0.4999999999999183,1.398478316390668e-11,0.5000000000001269,7.343016465378619e-12,0.9999999999995818,0.9999999999995818
0.833,0.4999999999999183,1.396340234213861e-11,0.5000000000001269,7.346411147303844e-12,0.9999999999995818,0.9999999999995818
0.834,0.4999999999999183,1.394202152037033e-11,0.5000000000001269,7.349805829229068e-12,0.9999999999995818,0.9999999999995818
0.835,0.4999999999999181,1.392064069860143e-11,0.5000000000001269,7.353200511154293e-12,0.9999999999995818,0.9999999999995818
0.836,0.4999999999999181,1.389925987683336e-11,0.5000000000001269,7.356595193079516e-12,0.9999999999995818,0.9999999999995818
0.837,0.4999999999999181,1.387787905506591e-11,0.5000000000001269,7.359989875004741e-12,0.9999999999995818,0.9999999999995818
0.838,0.4999999999999181,1.385649823329763e-11,0.5000000000001269,7.363384556929966e-12,0.9999999999995818,0.9999999999995818
0.839,0.4999999999999181,1.383511741152935e-11,0.5000000000001269,7.366779238855189e-12,0.9999999999995818,0.9999999999995818
0.84,0.4999999999999181,1.381373658976128e-11,0.5000000000001268,7.370173920780413e-12,0.9999999999995818,0.9999999999995818
0.841,0.4999999999999181,1.3792355767993e-11,0.5000000000001268,7.373568602705638e-12,0.9999999999995818,0.9999999999995818
0.842,0.4999999999999181,1.377097494622452e-11,0.5000000000001268,7.376963284630863e-12,0.9999999999995818,0.9999999999995818
0.843,0.4999999999999181,1.374959412445707e-11,0.5000000000001268,7.380357966556087e-12,0.9999999999995818,0.9999999999995818
0.844,0.4999999999999181,1.372821330268858e-11,0.5000000000001268,7.38375264848131e-12,0.9999999999995818,0.9999999999995818
0.845,0.4999999999999181,1.37068324809203e-11,0.5000000000001268,7.387147330406535e-12,0.9999999999995818,0.9999999999995818
0.846,0.4999999999999181,1.368545165915203e-11,0.5000000000001268,7.39054201233176e-12,0.9999999999995818,0.9999999999995818
0.847,0.4999999999999181,1.366407083738395e-11,0.5000000000001268,7.393936694256984e-12,0.9999999999995818,0.9999999999995818
0.848,0.4999999999999181,1.364269001561547e-11,0.5000000000001268,7.397331376182207e-12,0.9999999999995818,0.9999999999995818
0.849,0.4999999999999181,1.36213091938474e-11,0.5000000000001268,7.400726058107432e-12,0.9999999999995818,0.9999999999995818
0.85,0.4999999999999181,1.359992837207974e-11,0.5000000000001267,7.404120740032657e-12,0.9999999999995818,0.9999999999995818
0.851,0.4999999999999181,1.357854755031126e-11,0.5000000000001267,7.407515421957881e-12,0.9999999999995818,0.9999999999995818
0.852,0.4999999999999181,1.355716672854298e-11,0.5000000000001267,7.410910103883105e-12,0.9999999999995818,0.9999999999995818
0.853,0.499999999999918,1.35357859067747e-11,0.5000000000001267,7.414304785808329e-12,0.9999999999995818,0.9999999999995818
0.854,0.499999999999918,1.351440508500621e-11,0.5000000000001267,7.417699467733554e-12,0.9999999999995818,0.9999999999995818
0.855,0.499999999999918,1.349302426323814e-11,0.5000000000001267,7.421094149658779e-12,0.9999999999995818,0.9999999999995818
0.856,0.499999999999918,1.347164344146986e-11,0.5000000000001267,7.424488831584002e-12,0.9999999999995818,0.9999999999995818
0.857,0.499999999999918,1.3450262619702e-11,0.5000000000001267,7.427883513509226e-12,0.9999999999995818,0.9999999999995818
0.858,0.499999999999918,1.342888179793372e-11,0.5000000000001267,7.431278195434451e-12,0.9999999999995818,0.9999999999995818
0.859,0.499999999999918,1.340750097616565e-11,0.5000000000001266,7.434672877359676e-12,0.9999999999995818,0.9999999999995818
0.86,0.499999999999918,1.338612015439779e-11,0.5000000000001266,7.438067559284899e-12,0.9999999999995818,0.9999999999995818
0.861,0.499999999999918,1.336473933262971e-11,0.5000000000001266,7.441462241210123e-12,0.9999999999995818,0.9999999999995818
0.862,0.4999999999999178,1.334335851086061e-11,0.5000000000001266,7.444856923135348e-12,0.9999999999995818,0.9999999999995818
0.863,0.4999999999999178,1.332197768909274e-11,0.5000000000001266,7.448251605060573e-12,0.9999999999995818,0.9999999999995818
0.864,0.4999999999999178,1.330059686732447e-11,0.5000000000001266,7.451646286985797e-12,0.9999999999995818,0.9999999999995818
