"time","PV.measurements.PPuSnRef","PV.measurements.QPuSnRef","PV.measurements.UPu"
6.42,0.5206816656169294,0.39795011348962206,0.6241353939031642
6.421,0.5206816631125987,0.3979501135915635,0.6241353945964269
6.422,0.5206816606082683,0.3979501136935055,0.6241353952896899
6.423,0.5206816581039377,0.3979501137954473,0.6241353959829526
6.424,0.5206816555996069,0.39795011389738877,0.6241353966762153
6.425,0.5206816530952763,0.3979501139993304,0.6241353973694781
6.426,0.5206816505909455,0.3979501141012721,0.6241353980627409
6.427,0.520681648086615,0.3979501142032137,0.6241353987560037
6.428,0.5206816455822842,0.39795011430515564,0.6241353994492665
6.429,0.5206816430779537,0.3979501144070974,0.6241354001425293
6.43,0.5206816405736229,0.39795011450903917,0.624135400835792
6.431,0.5206816380692921,0.39795011461098073,0.6241354015290548
6.432,0.5206816355649615,0.3979501147129226,0.6241354022223176
6.433,0.5206816330606306,0.39795011481486425,0.6241354029155805
6.434,0.5206816305563,0.39795011491680604,0.6241354036088431
6.435,0.5206816280519692,0.3979501150187479,0.624135404302106
6.436,0.5206816255476383,0.39795011512068934,0.6241354049953686
6.437,0.5206816230433076,0.3979501152226314,0.6241354056886315
6.438,0.5206816205389767,0.39795011532457275,0.6241354063818941
6.439,0.5206816180346461,0.39795011542651476,0.6241354070751569
6.44,0.520681615530315,0.3979501155284563,0.6241354077684196
6.441,0.5206816130259843,0.39795011563039817,0.6241354084616824
6.442,0.5206816105216533,0.3979501157323398,0.6241354091549451
6.443,0.5206816080173226,0.3979501158342814,0.6241354098482078
6.444,0.5206816055129915,0.39795011593622326,0.6241354105414706
6.445,0.5206816030086606,0.397950116038165,0.6241354112347333
6.446,0.5206816005043297,0.39795011614010684,0.624135411927996
6.447,0.520681598,0.39795011624204835,0.6241354126212587
6.448,0.5206815954956677,0.3979501163439902,0.6241354133145215
6.449,0.520681592991337,0.39795011644593226,0.6241354140077843
6.45,0.5206815904870059,0.39795011654787393,0.6241354147010469
6.451,0.5206815879826747,0.3979501166498156,0.6241354153943096
6.452,0.5206815854783438,0.3979501167517572,0.6241354160875723
6.453,0.5206815829740128,0.3979501168536993,0.6241354167808351
6.454,0.5206815804696817,0.39795011695564086,0.6241354174740977
6.455,0.5206815779653506,0.3979501170575825,0.6241354181673604
6.456,0.5206815754610195,0.3979501171595245,0.6241354188606232
6.457,0.5206815729566885,0.3979501172614663,0.6241354195538859
6.458,0.5206815704523573,0.3979501173634079,0.6241354202471485
6.459,0.5206815679480261,0.3979501174653495,0.6241354209404111
6.46,0.520681565443695,0.39795011756729126,0.6241354216336739
6.461,0.5206815629393639,0.39795011766923316,0.6241354223269365
6.462,0.5206815604350327,0.39795011777117484,0.6241354230201992
6.463,0.5206815579307015,0.3979501178731167,0.6241354237134619
6.464,0.5206815554263703,0.39795011797505875,0.6241354244067246
6.465,0.5206815529220391,0.3979501180770002,0.6241354250999872
6.466,0.5206815504177079,0.39795011817894194,0.6241354257932499
6.467,0.5206815479133767,0.39795011828088395,0.6241354264865125
6.468,0.5206815454090454,0.39795011838282557,0.6241354271797752
6.469,0.520681542904714,0.3979501184847674,0.6241354278730379
6.47,0.5206815404003828,0.39795011858670926,0.6241354285663004
6.471,0.5206815378960514,0.39795011868865077,0.6241354292595631
6.472,0.5206815353917201,0.3979501187905926,0.6241354299528258
6.473,0.5206815328873889,0.3979501188925346,0.6241354306460885
6.474,0.5206815303830574,0.3979501189944762,0.624135431339351
6.475,0.520681527878726,0.3979501190964181,0.6241354320326137
6.476,0.5206815253743948,0.39795011919835965,0.6241354327258762
6.477,0.5206815228700634,0.39795011930030166,0.6241354334191389
6.478,0.520681520365732,0.39795011940224323,0.6241354341124015
6.479,0.5206815178614006,0.39795011950418513,0.6241354348056641
6.48,0.5206815153570691,0.39795011960612686,0.6241354354989267
6.481,0.5206815128527376,0.3979501197080687,0.6241354361921894
6.482,0.5206815103484063,0.39795011981001077,0.624135436885452
6.483,0.5206815078440747,0.3979501199119524,0.6241354375787146
6.484,0.5206815053397433,0.39795012001389424,0.6241354382719773
6.485,0.5206815028354117,0.39795012011583597,0.6241354389652398
6.486,0.5206815003310802,0.3979501202177778,0.6241354396585024
6.487,0.5206814978267487,0.3979501203197195,0.6241354403517649
6.488,0.520681495322417,0.39795012042166134,0.6241354410450275
6.489,0.5206814928180856,0.3979501205236033,0.6241354417382902
6.49,0.520681490313754,0.3979501206255451,0.6241354424315527
6.491,0.5206814878094224,0.39795012072748687,0.6241354431248153
6.492,0.5206814853050908,0.3979501208294288,0.624135443818078
6.493,0.5206814828007592,0.39795012093137033,0.6241354445113404
6.494,0.5206814802964276,0.39795012103331234,0.6241354452046031
6.495,0.5206814777920958,0.397950121135254,0.6241354458978656
6.496,0.5206814752877642,0.39795012123719586,0.6241354465911281
6.497,0.5206814727834326,0.3979501213391378,0.6241354472843906
6.498,0.5206814702791007,0.3979501214410794,0.6241354479776532
6.499,0.5206814677747692,0.3979501215430215,0.6241354486709159
6.5,0.5206814652704372,0.397950121644963,0.6241354493641783
6.501,0.5206814627661057,0.3979501217469052,0.624135450057441
6.502,0.5206814602617738,0.3979501218488469,0.6241354507507034
6.503,0.5206814577574423,0.3979501219507887,0.6241354514439659
6.504,0.5206814552531103,0.39795012205273045,0.6241354521372285
6.505,0.5206814527487785,0.39795012215467246,0.6241354528304911
6.506,0.5206814502444468,0.3979501222566144,0.6241354535237535
6.507,0.5206814477401148,0.39795012235855604,0.6241354542170161
6.508,0.5206814452357832,0.39795012246049793,0.6241354549102787
6.509,0.5206814427314513,0.3979501225624399,0.6241354556035411
6.51,0.5206814402271194,0.39795012266438146,0.6241354562968036
6.511,0.5206814377227875,0.3979501227663235,0.6241354569900661
6.512,0.5206814352184557,0.39795012286826537,0.6241354576833287
6.513,0.5206814327141238,0.3979501229702075,0.6241354583765912
6.514,0.5206814302097917,0.39795012307214905,0.6241354590698537
6.515,0.5206814277054598,0.39795012317409084,0.6241354597631161
6.516,0.5206814252011278,0.39795012327603246,0.6241354604563786
6.517,0.5206814226967958,0.39795012337797453,0.6241354611496411
6.518,0.520681420192464,0.39795012347991654,0.6241354618429037
6.519,0.5206814176881319,0.3979501235818581,0.624135462536166
6.52,0.5206814151837998,0.39795012368380017,0.6241354632294286
6.521,0.5206814126794679,0.3979501237857418,0.624135463922691
6.522,0.5206814101751359,0.3979501238876838,0.6241354646159536
6.523,0.5206814076708038,0.3979501239896259,0.6241354653092162
6.524,0.5206814051664717,0.39795012409156744,0.6241354660024785
6.525,0.5206814026621397,0.3979501241935096,0.624135466695741
6.526,0.5206814001578075,0.39795012429545124,0.6241354673890034
6.527,0.5206813976534754,0.3979501243973932,0.6241354680822658
6.528,0.5206813951491432,0.39795012449933526,0.6241354687755285
6.529,0.5206813926448113,0.3979501246012771,0.6241354694687908
6.53,0.520681390140479,0.3979501247032186,0.6241354701620532
6.531,0.5206813876361468,0.3979501248051608,0.6241354708553157
6.532,0.5206813851318147,0.3979501249071028,0.6241354715485782
6.533,0.5206813826274825,0.3979501250090446,0.6241354722418406
6.534,0.5206813801231502,0.39795012511098626,0.6241354729351031
6.535,0.5206813776188178,0.3979501252129277,0.6241354736283653
6.536,0.5206813751144859,0.3979501253148704,0.6241354743216281
6.537,0.5206813726101536,0.39795012541681213,0.6241354750148903
6.538,0.520681370105821,0.39795012551875353,0.6241354757081526
6.539,0.520681367601489,0.39795012562069565,0.6241354764014151
6.54,0.5206813650971567,0.39795012572263766,0.6241354770946775
6.541,0.5206813625928242,0.39795012582457945,0.62413547778794
6.542,0.5206813600884921,0.39795012592652157,0.6241354784812024
6.543,0.5206813575841596,0.397950126028463,0.6241354791744648
6.544,0.5206813550798273,0.39795012613040537,0.6241354798677273
6.545,0.520681352575495,0.39795012623234727,0.6241354805609897
6.546,0.5206813500711626,0.3979501263342893,0.6241354812542521
6.547,0.52068134756683,0.39795012643623073,0.6241354819475143
6.548,0.5206813450624976,0.3979501265381728,0.6241354826407768
6.549,0.5206813425581653,0.39795012664011487,0.6241354833340392
6.55,0.5206813400538327,0.39795012674205665,0.6241354840273016
6.551,0.5206813375495004,0.3979501268439988,0.624135484720564
6.552,0.5206813350451678,0.39795012694594045,0.6241354854138264
6.553,0.5206813325408354,0.3979501270478825,0.6241354861070888
6.554,0.5206813300365029,0.39795012714982436,0.6241354868003511
6.555,0.5206813275321702,0.39795012725176626,0.6241354874936135
6.556,0.5206813250278378,0.3979501273537085,0.6241354881868759
6.557,0.5206813225235052,0.39795012745565006,0.6241354888801383
6.558,0.5206813200191727,0.3979501275575919,0.6241354895734005
6.559,0.5206813175148401,0.39795012765953375,0.6241354902666628
6.56,0.5206813150105076,0.39795012776147576,0.6241354909599253
6.561,0.5206813125061749,0.3979501278634179,0.6241354916531877
6.562,0.5206813100018423,0.3979501279653597,0.6241354923464499
6.563,0.5206813074975097,0.39795012806730173,0.6241354930397123
6.564,0.5206813049931769,0.3979501281692433,0.6241354937329746
6.565,0.5206813024888444,0.39795012827118537,0.624135494426237
6.566,0.5206812999845116,0.39795012837312743,0.6241354951194993
6.567,0.5206812974801789,0.3979501284750693,0.6241354958127616
6.568,0.5206812949758463,0.39795012857701123,0.624135496506024
6.569,0.5206812924715135,0.3979501286789532,0.6241354971992862
6.57,0.5206812899671808,0.39795012878089525,0.6241354978925486
6.571,0.5206812874628479,0.3979501288828371,0.6241354985858109
6.572,0.5206812849585152,0.397950128984779,0.6241354992790732
6.573,0.5206812824541825,0.3979501290867211,0.6241354999723355
6.574,0.5206812799498497,0.3979501291886628,0.6241355006655979
6.575,0.5206812774455168,0.39795012929060486,0.6241355013588602
6.576,0.520681274941184,0.3979501293925467,0.6241355020521224
6.577,0.5206812724368513,0.39795012949448877,0.6241355027453848
6.578,0.5206812699325184,0.39795012959643083,0.6241355034386471
6.579,0.5206812674281853,0.3979501296983723,0.6241355041319092
6.58,0.5206812649238524,0.3979501298003145,0.6241355048251717
6.581,0.5206812624195195,0.39795012990225637,0.6241355055184339
6.582,0.5206812599151867,0.39795013000419843,0.6241355062116961
6.583,0.5206812574108538,0.3979501301061405,0.6241355069049584
6.584,0.520681254906521,0.39795013020808256,0.6241355075982208
6.585,0.5206812524021879,0.3979501303100243,0.624135508291483
6.586,0.520681249897855,0.39795013041196653,0.6241355089847453
6.587,0.5206812473935218,0.3979501305139082,0.6241355096780076
6.588,0.5206812448891889,0.39795013061585005,0.6241355103712697
6.589,0.520681242384856,0.39795013071779234,0.624135511064532
6.59,0.5206812398805227,0.39795013081973407,0.6241355117577942
6.591,0.5206812373761898,0.3979501309216761,0.6241355124510565
6.592,0.5206812348718569,0.39795013102361815,0.6241355131443188
6.593,0.5206812323675236,0.3979501311255599,0.6241355138375809
6.594,0.5206812298631907,0.39795013122750206,0.6241355145308433
6.595,0.5206812273588575,0.3979501313294439,0.6241355152241055
6.596,0.5206812248545245,0.39795013143138636,0.6241355159173678
6.597,0.5206812223501913,0.3979501315333281,0.62413551661063
6.598,0.5206812198458581,0.39795013163527,0.6241355173038922
6.599,0.5206812173415251,0.3979501317372122,0.6241355179971546
6.6,0.5206812161014154,0.3979501316894338,0.6241355182964982
6.601,0.5206812164521344,0.39795013145325586,0.6241355181001567
6.602,0.5206812168028533,0.3979501312170777,0.6241355179038152
6.603,0.5206812171535724,0.3979501309809,0.6241355177074738
6.604,0.5206812175042914,0.3979501307447216,0.624135517511132
6.605,0.5206812178550104,0.3979501305085439,0.6241355173147907
6.606,0.5206812182057294,0.3979501302723661,0.6241355171184493
6.607,0.5206812185564484,0.39795013003618823,0.6241355169221079
6.608,0.5206812189071675,0.3979501298000102,0.6241355167257663
6.609,0.5206812192578865,0.3979501295638322,0.6241355165294248
6.61,0.5206812196086055,0.39795012932765433,0.6241355163330834
6.611,0.5206812199593245,0.3979501290914764,0.6241355161367419
6.612,0.5206812203100434,0.39795012885529824,0.6241355159404004
6.613,0.5206812206607626,0.3979501286191205,0.624135515744059
6.614,0.5206812210114815,0.3979501283829426,0.6241355155477174
6.615,0.5206812213622006,0.39795012814676484,0.6241355153513761
6.616,0.5206812217129196,0.39795012791058687,0.6241355151550345
6.617,0.5206812220636384,0.3979501276744089,0.6241355149586931
6.618,0.5206812224143575,0.39795012743823094,0.6241355147623516
6.619,0.5206812227650766,0.3979501272020529,0.62413551456601
6.62,0.5206812231157957,0.39795012696587523,0.6241355143696687
6.621,0.5206812234665146,0.39795012672969715,0.6241355141733272
6.622,0.5206812238172336,0.39795012649351935,0.6241355139769857
6.623,0.5206812241679526,0.39795012625734133,0.6241355137806442
6.624,0.5206812245186715,0.3979501260211633,0.6241355135843027
6.625,0.5206812248693906,0.39795012578498545,0.6241355133879614
6.626,0.5206812252201095,0.39795012554880743,0.6241355131916198
6.627,0.5206812255708286,0.3979501253126297,0.6241355129952784
6.628,0.5206812259215476,0.3979501250764518,0.6241355127989369
6.629,0.5206812262722665,0.3979501248402736,0.6241355126025954
6.63,0.5206812266229854,0.39795012460409573,0.624135512406254
6.631,0.5206812269737047,0.397950124367918,0.6241355122099125
6.632,0.5206812273244236,0.39795012413174,0.624135512013571
6.633,0.5206812276751427,0.397950123895562,0.6241355118172296
6.634,0.5206812280258616,0.3979501236593843,0.6241355116208881
6.635,0.5206812283765807,0.3979501234232062,0.6241355114245466
6.636,0.5206812287272994,0.39795012318702805,0.6241355112282051
6.637,0.5206812290780187,0.39795012295085047,0.6241355110318637
6.638,0.5206812294287375,0.3979501227146725,0.6241355108355222
6.639,0.5206812297794565,0.3979501224784944,0.6241355106391806
6.64,0.5206812301301754,0.3979501222423165,0.6241355104428392
6.641,0.5206812304808945,0.39795012200613855,0.6241355102464977
6.642,0.5206812308316136,0.3979501217699608,0.6241355100501563
6.643,0.5206812311823324,0.39795012153378273,0.6241355098538148
6.644,0.5206812315330515,0.3979501212976049,0.6241355096574733
6.645,0.5206812318837706,0.3979501210614269,0.6241355094611317
6.646,0.5206812322344894,0.39795012082524883,0.6241355092647903
6.647,0.5206812325852084,0.39795012058907087,0.6241355090684488
6.648,0.5206812329359274,0.39795012035289307,0.6241355088721074
6.649,0.5206812332866465,0.39795012011671527,0.624135508675766
6.65,0.5206812336373653,0.39795011988053725,0.6241355084794245
6.651,0.5206812339880844,0.39795011964435917,0.624135508283083
6.652,0.5206812343388033,0.3979501194081813,0.6241355080867415
6.653,0.5206812346895224,0.3979501191720034,0.6241355078904
6.654,0.5206812350402412,0.39795011893582544,0.6241355076940586
6.655,0.5206812353909602,0.3979501186996474,0.624135507497717
6.656,0.5206812357416793,0.39795011846346984,0.6241355073013756
6.657,0.5206812360923985,0.3979501182272918,0.6241355071050341
6.658,0.5206812364431171,0.39795011799111374,0.6241355069086927
6.659,0.5206812367938362,0.39795011775493594,0.6241355067123512
6.66,0.5206812371445553,0.397950117518758,0.6241355065160097
6.661,0.520681237495274,0.39795011728258006,0.6241355063196682
6.662,0.5206812378459932,0.39795011704640215,0.6241355061233268
6.663,0.5206812381967122,0.3979501168102246,0.6241355059269854
6.664,0.5206812385474311,0.3979501165740462,0.6241355057306438
6.665,0.5206812388981501,0.39795011633786836,0.6241355055343023
6.666,0.5206812392488691,0.3979501161016906,0.6241355053379609
6.667,0.5206812395995881,0.3979501158655126,0.6241355051416194
6.668,0.5206812399503071,0.39795011562933463,0.6241355049452779
6.669,0.520681240301026,0.3979501153931569,0.6241355047489364
6.67,0.520681240651745,0.39795011515697876,0.6241355045525949
6.671,0.5206812410024639,0.3979501149208007,0.6241355043562534
6.672,0.5206812413531829,0.3979501146846229,0.6241355041599119
6.673,0.520681241703902,0.39795011444844497,0.6241355039635705
6.674,0.5206812420546209,0.39795011421226706,0.624135503767229
6.675,0.5206812424053398,0.3979501139760891,0.6241355035708875
6.676,0.5206812427560588,0.3979501137399113,0.6241355033745462
6.677,0.5206812431067779,0.3979501135037334,0.6241355031782045
6.678,0.5206812434574968,0.3979501132675555,0.6241355029818632
6.679,0.5206812438082157,0.3979501130313775,0.6241355027855217
6.68,0.5206812441589348,0.39795011279519943,0.6241355025891802
6.681,0.5206812445096537,0.39795011255902185,0.6241355023928388
6.682,0.5206812448603725,0.39795011232284333,0.624135502196497
6.683,0.5206812452110916,0.39795011208666575,0.6241355020001557
6.684,0.5206812455618106,0.39795011185048795,0.6241355018038143
6.685,0.5206812459125295,0.39795011161430993,0.6241355016074728
6.686,0.5206812462632485,0.3979501113781319,0.6241355014111313
6.687,0.5206812466139675,0.3979501111419543,0.6241355012147899
6.688,0.5206812469646864,0.39795011090577626,0.6241355010184484
6.689,0.5206812473154054,0.3979501106695983,0.6241355008221069
6.69,0.5206812476661244,0.3979501104334206,0.6241355006257654
6.691,0.5206812480168432,0.39795011019724236,0.6241355004294239
6.692,0.5206812483675624,0.3979501099610646,0.6241355002330824
6.693,0.5206812487182813,0.39795010972488676,0.624135500036741
6.694,0.5206812490690003,0.39795010948870857,0.6241354998403995
6.695,0.5206812494197192,0.39795010925253066,0.624135499644058
6.696,0.5206812497704382,0.39795010901635275,0.6241354994477165
6.697,0.520681250121157,0.39795010878017495,0.624135499251375
6.698,0.5206812504718761,0.397950108543997,0.6241354990550335
6.699,0.520681250822595,0.3979501083078191,0.624135498858692
6.7,0.5206812511733139,0.3979501080716409,0.6241354986623505
6.701,0.5206812515240329,0.3979501078354632,0.6241354984660091
6.702,0.5206812518747519,0.39795010759928523,0.6241354982696676
6.703,0.5206812522254707,0.3979501073631073,0.6241354980733261
6.704,0.5206812525761898,0.3979501071269295,0.6241354978769846
6.705,0.5206812529269087,0.3979501068907516,0.6241354976806431
6.706,0.5206812532776276,0.3979501066545734,0.6241354974843016
6.707,0.5206812536283466,0.3979501064183957,0.6241354972879603
6.708,0.5206812539790655,0.3979501061822174,0.6241354970916186
6.709,0.5206812543297845,0.39795010594604,0.6241354968952774
6.71,0.5206812546805034,0.3979501057098619,0.6241354966989358
6.711,0.5206812550312225,0.3979501054736841,0.6241354965025944
6.712,0.5206812553819414,0.39795010523750607,0.6241354963062528
6.713,0.5206812557326603,0.39795010500132827,0.6241354961099114
6.714,0.5206812560833792,0.39795010476515025,0.6241354959135699
6.715,0.5206812564340982,0.3979501045289725,0.6241354957172285
6.716,0.5206812567848172,0.3979501042927946,0.624135495520887
6.717,0.520681257135536,0.3979501040566163,0.6241354953245454
6.718,0.520681257486255,0.39795010382043855,0.6241354951282039
6.719,0.5206812578369739,0.39795010358426075,0.6241354949318625
6.72,0.5206812581876928,0.39795010334808245,0.6241354947355209
6.721,0.5206812585384119,0.39795010311190454,0.6241354945391794
6.722,0.5206812588891307,0.3979501028757268,0.624135494342838
6.723,0.5206812592398498,0.3979501026395489,0.6241354941464965
6.724,0.5206812595905688,0.3979501024033709,0.624135493950155
6.725,0.5206812599412876,0.397950102167193,0.6241354937538135
6.726,0.5206812602920067,0.3979501019310152,0.624135493557472
6.727,0.5206812606427255,0.39795010169483713,0.6241354933611305
6.728,0.5206812609934445,0.3979501014586595,0.6241354931647891
6.729,0.5206812613441635,0.3979501012224816,0.6241354929684476
6.73,0.5206812616948824,0.39795010098630346,0.6241354927721061
6.731,0.5206812620456014,0.3979501007501257,0.6241354925757647
6.732,0.5206812623963202,0.39795010051394764,0.6241354923794231
6.733,0.5206812627470391,0.3979501002777696,0.6241354921830816
6.734,0.5206812630977581,0.3979501000415917,0.6241354919867401
6.735,0.520681263448477,0.39795009980541396,0.6241354917903987
6.736,0.5206812637991959,0.397950099569236,0.6241354915940572
6.737,0.520681264149915,0.39795009933305814,0.6241354913977157
6.738,0.5206812645006338,0.3979500990968801,0.6241354912013742
6.739,0.5206812648513526,0.3979500988607022,0.6241354910050327
6.74,0.5206812652020717,0.39795009862452463,0.6241354908086914
6.741,0.5206812655527907,0.39795009838834655,0.6241354906123499
6.742,0.5206812659035095,0.3979500981521683,0.6241354904160082
6.743,0.5206812662542285,0.39795009791599073,0.6241354902196669
6.744,0.5206812666049475,0.3979500976798129,0.6241354900233254
6.745,0.5206812669556663,0.39795009744363463,0.6241354898269837
6.746,0.5206812673063853,0.3979500972074568,0.6241354896306424
6.747,0.5206812676571042,0.397950096971279,0.624135489434301
6.748,0.5206812680078231,0.39795009673510096,0.6241354892379594
6.749,0.520681268358542,0.39795009649892293,0.6241354890416179
6.75,0.520681268709261,0.397950096262745,0.6241354888452764
6.751,0.5206812690599798,0.3979500960265672,0.624135488648935
6.752,0.5206812694106988,0.3979500957903893,0.6241354884525935
6.753,0.5206812697614177,0.39795009555421135,0.624135488256252
6.754,0.5206812701121366,0.3979500953180334,0.6241354880599105
6.755,0.5206812704628556,0.39795009508185564,0.6241354878635691
6.756,0.5206812708135744,0.39795009484567756,0.6241354876672276
6.757,0.5206812711642934,0.39795009460949987,0.6241354874708861
6.758,0.5206812715150124,0.3979500943733217,0.6241354872745445
6.759,0.5206812718657313,0.39795009413714405,0.6241354870782031
6.76,0.5206812722164503,0.39795009390096603,0.6241354868818616
6.761,0.5206812725671691,0.397950093664788,0.6241354866855201
6.762,0.5206812729178881,0.3979500934286101,0.6241354864891786
6.763,0.520681273268607,0.3979500931924325,0.6241354862928372
6.764,0.5206812736193259,0.39795009295625444,0.6241354860964956
6.765,0.5206812739700448,0.3979500927200767,0.6241354859001543
6.766,0.5206812743207637,0.39795009248389857,0.6241354857038126
6.767,0.5206812746714826,0.39795009224772077,0.6241354855074713
6.768,0.5206812750222015,0.3979500920115428,0.6241354853111297
6.769,0.5206812753729204,0.39795009177536467,0.6241354851147882
6.77,0.5206812757236394,0.39795009153918676,0.6241354849184467
6.771,0.5206812760743583,0.39795009130300885,0.6241354847221052
6.772,0.5206812764250772,0.3979500910668311,0.6241354845257638
6.773,0.520681276775796,0.3979500908306529,0.6241354843294222
6.774,0.5206812771265149,0.397950090594475,0.6241354841330807
6.775,0.520681277477234,0.3979500903582973,0.6241354839367392
6.776,0.5206812778279529,0.3979500901221195,0.624135483740398
6.777,0.5206812781786717,0.39795008988594144,0.6241354835440563
6.778,0.5206812785293906,0.3979500896497634,0.6241354833477148
6.779,0.5206812788801095,0.39795008941358556,0.6241354831513733
6.78,0.5206812792308284,0.39795008917740776,0.624135482955032
6.781,0.5206812795815474,0.39795008894122974,0.6241354827586904
6.782,0.5206812799322663,0.39795008870505194,0.6241354825623489
6.783,0.5206812802829852,0.3979500884688739,0.6241354823660074
6.784,0.5206812806337041,0.397950088232696,0.6241354821696659
6.785,0.520681280984423,0.39795008799651826,0.6241354819733245
6.786,0.5206812813351419,0.39795008776034,0.6241354817769829
6.787,0.520681281685861,0.3979500875241625,0.6241354815806415
6.788,0.5206812820365797,0.39795008728798437,0.6241354813843
6.789,0.5206812823872986,0.3979500870518065,0.6241354811879585
6.79,0.5206812827380175,0.3979500868156287,0.624135480991617
6.791,0.5206812830887364,0.39795008657945097,0.6241354807952757
6.792,0.5206812834394552,0.3979500863432726,0.624135480598934
6.793,0.5206812837901742,0.39795008610709487,0.6241354804025925
6.794,0.5206812841408932,0.39795008587091696,0.624135480206251
6.795,0.520681284491612,0.39795008563473916,0.6241354800099096
6.796,0.5206812848423309,0.3979500853985609,0.624135479813568
6.797,0.5206812851930498,0.3979500851623833,0.6241354796172266
6.798,0.5206812855437687,0.39795008492620554,0.6241354794208852
6.799,0.5206812858944876,0.3979500846900274,0.6241354792245436
6.8,0.5206812862452065,0.3979500844538495,0.6241354790282021
6.801,0.5206812865959254,0.39795008421767175,0.6241354788318606
6.802,0.5206812869466443,0.39795008398149373,0.6241354786355191
6.803,0.5206812872973632,0.39795008374531576,0.6241354784391776
6.804,0.5206812876480821,0.39795008350913774,0.6241354782428361
6.805,0.520681287998801,0.39795008327295994,0.6241354780464946
6.806,0.52068128834952,0.39795008303678225,0.6241354778501532
6.807,0.5206812887002388,0.3979500828006042,0.6241354776538117
6.808,0.5206812890509577,0.39795008256442627,0.6241354774574702
6.809,0.5206812894016766,0.3979500823282486,0.6241354772611288
6.81,0.5206812897523954,0.3979500820920705,0.6241354770647872
6.811,0.5206812901031144,0.3979500818558923,0.6241354768684456
6.812,0.5206812904538332,0.3979500816197146,0.6241354766721042
6.813,0.520681290804552,0.3979500813835366,0.6241354764757627
6.814,0.520681291155271,0.39795008114735864,0.6241354762794212
6.815,0.5206812915059899,0.3979500809111807,0.6241354760830797
6.816,0.5206812918567088,0.39795008067500287,0.6241354758867382
6.817,0.5206812922074276,0.39795008043882485,0.6241354756903967
6.818,0.5206812925581465,0.3979500802026469,0.6241354754940552
6.819,0.5206812929088656,0.39795007996646936,0.6241354752977138
6.82,0.5206812932595843,0.39795007973029123,0.6241354751013724
6.821,0.5206812936103032,0.3979500794941133,0.6241354749050307
6.822,0.520681293961022,0.3979500792579356,0.6241354747086894
6.823,0.520681294311741,0.3979500790217575,0.6241354745123479
6.824,0.5206812946624597,0.3979500787855795,0.6241354743160064
6.825,0.5206812950131788,0.3979500785494019,0.6241354741196649
6.826,0.5206812953638977,0.39795007831322404,0.6241354739233234
6.827,0.5206812957146165,0.397950078077046,0.6241354737269819
6.828,0.5206812960653354,0.3979500778408683,0.6241354735306405
6.829,0.5206812964160541,0.39795007760469,0.6241354733342988
6.83,0.5206812967667732,0.39795007736851234,0.6241354731379574
6.831,0.520681297117492,0.3979500771323343,0.6241354729416159
6.832,0.520681297468211,0.39795007689615625,0.6241354727452744
6.833,0.5206812978189298,0.3979500766599785,0.6241354725489329
6.834,0.5206812981696487,0.3979500764238006,0.6241354723525914
6.835,0.5206812985203676,0.3979500761876227,0.6241354721562499
6.836,0.5206812988710863,0.3979500759514445,0.6241354719599084
6.837,0.5206812992218053,0.3979500757152668,0.624135471763567
6.838,0.5206812995725241,0.39795007547908884,0.6241354715672254
6.839,0.520681299923243,0.39795007524291104,0.6241354713708839
6.84,0.5206813002739621,0.39795007500673335,0.6241354711745425
6.841,0.5206813006246808,0.39795007477055544,0.624135470978201
6.842,0.5206813009753997,0.39795007453437725,0.6241354707818595
6.843,0.5206813013261185,0.3979500742981993,0.6241354705855179
6.844,0.5206813016768375,0.39795007406202165,0.6241354703891765
6.845,0.520681302027556,0.39795007382584346,0.624135470192835
6.846,0.5206813023782753,0.3979500735896659,0.6241354699964935
6.847,0.5206813027289938,0.3979500733534878,0.624135469800152
6.848,0.5206813030797129,0.39795007311731023,0.6241354696038106
6.849,0.5206813034304317,0.39795007288113193,0.624135469407469
6.85,0.5206813037811506,0.39795007264495397,0.6241354692111275
6.851,0.5206813041318695,0.39795007240877633,0.6241354690147861
6.852,0.5206813044825883,0.39795007217259815,0.6241354688184445
6.853,0.5206813048333073,0.3979500719364205,0.6241354686221031
6.854,0.520681305184026,0.3979500717002424,0.6241354684257615
6.855,0.5206813055347448,0.3979500714640644,0.6241354682294201
6.856,0.5206813058854637,0.3979500712278865,0.6241354680330785
6.857,0.5206813062361826,0.3979500709917088,0.6241354678367371
6.858,0.5206813065869016,0.3979500707555308,0.6241354676403955
6.859,0.5206813069376204,0.397950070519353,0.6241354674440541
6.86,0.5206813072883392,0.3979500702831748,0.6241354672477125
6.861,0.5206813076390581,0.39795007004699723,0.6241354670513711
6.862,0.520681307989777,0.3979500698108195,0.6241354668550297
6.863,0.5206813083404958,0.39795006957464124,0.624135466658688
6.864,0.5206813086912145,0.39795006933846355,0.6241354664623466
6.865,0.5206813090419335,0.39795006910228536,0.624135466266005
6.866,0.5206813093926524,0.39795006886610784,0.6241354660696636
6.867,0.5206813097433711,0.3979500686299295,0.624135465873322
6.868,0.5206813100940901,0.3979500683937519,0.6241354656769806
6.869,0.5206813104448089,0.3979500681575736,0.624135465480639
6.87,0.5206813107955277,0.3979500679213957,0.6241354652842975
6.871,0.5206813111462467,0.3979500676852182,0.6241354650879561
6.872,0.5206813114969655,0.3979500674490402,0.6241354648916146
6.873,0.5206813118476843,0.39795006721286214,0.6241354646952731
