"time","wPP4ACurrentSource.wPPControl.measurements.UFiltPu","wPP4ACurrentSource.wT4ACurrentSource.controlMeasurements.PFiltPu","wPP4ACurrentSource.wPPControl.measurements.QFiltPu","variableImpedantFault.ZvPu.re","variableImpedantFault.ZvPu.im"
12.791,0.9022537568896342,1.848225467162482e-32,6.684806773352598e-31,0,1.17
12.792,0.9022537568896342,1.753877475097191e-32,6.293338989756341e-31,0,1.17
12.793,0.9022537568896342,1.656188962451555e-32,5.888264618144935e-31,0,1.17
12.794,0.9022537568896342,1.555159929225391e-32,5.469583658517625e-31,0,1.17
12.795,0.9022537568896342,1.450790375419058e-32,5.037296110875894e-31,0,1.17
12.796,0.9022537568896342,1.343080301032379e-32,4.591401975219013e-31,0,1.17
12.797,0.9022537568896342,1.232029706065155e-32,4.131901251546153e-31,0,1.17
12.798,0.9022537568896342,1.11763859051778e-32,3.658793939858949e-31,0,1.17
12.799,0.9022537568896342,9.999069543900587e-33,3.172080040156594e-31,0,1.17
12.8,0.9022537568896342,8.788347976817741e-33,2.671759552438188e-31,0,1.17
12.801,0.9022537568896342,7.544221203933563e-33,2.157832476705507e-31,0,1.17
12.802,0.9022537568896342,6.26668922524593e-33,1.630298812957678e-31,0,1.17
12.803,0.9022537568896342,4.955752040752484e-33,1.089158561193725e-31,0,1.17
12.804,0.9022537568896342,3.611409650457879e-33,5.344117214155702e-32,0,1.17
12.805,0.9022537568896342,2.233662054359823e-33,-3.394170637773425e-33,0,1.17
12.806,0.9022537568896342,8.225092524583106e-34,-6.159017221861888e-32,0,1.17
12.807,0.9022537568896342,-6.220487552492528e-34,-1.211468326010865e-31,0,1.17
12.808,0.9022537568896342,-2.100011968757734e-33,-1.820641517849644e-31,0,1.17
12.809,0.9022537568896342,-3.611380388069671e-33,-2.443421297703573e-31,0,1.17
12.81,0.9022537568896342,-5.156154013187836e-33,-3.079807665573795e-31,0,1.17
12.811,0.9022537568896342,-6.73433284410674e-33,-3.729800621458049e-31,0,1.17
12.812,0.9022537568896342,-7.500360105357793e-33,-4.040736485520431e-31,0,1.17
12.813,0.9022537568896342,-7.635440122990218e-33,-4.088191713749095e-31,0,1.17
12.814,0.9022537568896342,-7.739997170932113e-33,-4.122590452753188e-31,0,1.17
12.815,0.9022537568896342,-7.81403124918375e-33,-4.143932702532806e-31,0,1.17
12.816,0.9022537568896342,-7.857542357745177e-33,-4.152218463087953e-31,0,1.17
12.817,0.9022537568896342,-7.870530496616243e-33,-4.147447734418596e-31,0,1.17
12.818,0.9022537568896342,-7.852995665797044e-33,-4.129620516524766e-31,0,1.17
12.819,0.9022537568896342,-7.804937865287473e-33,-4.098736809406392e-31,0,1.17
12.82,0.9022537568896342,-7.726357095087701e-33,-4.054796613063586e-31,0,1.17
12.821,0.9022537568896342,-7.61725335519767e-33,-3.997799927496303e-31,0,1.17
12.822,0.9022537568896342,-7.477626645617381e-33,-3.927746752704548e-31,0,1.17
12.823,0.9022537568896342,-7.307476966346502e-33,-3.844637088688157e-31,0,1.17
12.824,0.9022537568896342,-7.106804317385635e-33,-3.748470935447424e-31,0,1.17
12.825,0.9022537568896342,-6.875608698734511e-33,-3.639248292982218e-31,0,1.17
12.826,0.9022537568896342,-6.613890110392631e-33,-3.516969161292306e-31,0,1.17
12.827,0.9022537568896342,-6.32164855236093e-33,-3.381633540378124e-31,0,1.17
12.828,0.9022537568896342,-5.998884024638971e-33,-3.233241430239468e-31,0,1.17
12.829,0.9022537568896342,-5.645596527226104e-33,-3.071792830876038e-31,0,1.17
12.83,0.9022537568896342,-5.261786060123568e-33,-2.897287742288407e-31,0,1.17
12.831,0.9022537568896342,-4.847452623330775e-33,-2.7097261644763e-31,0,1.17
12.832,0.9022537568896342,-4.402596216846906e-33,-2.50910809743935e-31,0,1.17
12.833,0.9022537568896342,-3.927216840673537e-33,-2.295433541178268e-31,0,1.17
12.834,0.9022537568896342,-3.421314494809912e-33,-2.068702495692713e-31,0,1.17
12.835,0.9022537568896342,-2.884889179255044e-33,-1.828914960982242e-31,0,1.17
12.836,0.9022537568896342,-2.317940894010843e-33,-1.576070937047711e-31,0,1.17
12.837,0.9022537568896342,-1.720469639076383e-33,-1.310170423888706e-31,0,1.17
12.838,0.9022537568896342,-1.092475414451664e-33,-1.031213421505224e-31,0,1.17
12.839,0.9022537568896342,-4.339582201354866e-34,-7.39199929896736e-32,0,1.17
12.84,0.9022537568896342,2.550819438698067e-34,-4.341299490642803e-32,0,1.17
12.841,0.9022537568896342,9.74645077565361e-34,-1.160034790073481e-32,0,1.17
12.842,0.9022537568896342,1.724731180952537e-33,2.151794802746597e-32,0,1.17
12.843,0.9022537568896342,2.505340254028665e-33,5.594189287805651e-32,0,1.17
12.844,0.9022537568896342,3.316472296795053e-33,9.167148665109471e-32,0,1.17
12.845,0.9022537568896342,4.158127309253224e-33,1.287067293466474e-31,0,1.17
12.846,0.9022537568896342,5.030305291400186e-33,1.67047620964583e-31,0,1.17
12.847,0.9022537568896342,5.933006243237407e-33,2.066941615049661e-31,0,1.17
12.848,0.9022537568896342,6.866230164766576e-33,2.476463509678707e-31,0,1.17
12.849,0.9022537568896342,7.829977055984372e-33,2.899041893531513e-31,0,1.17
12.85,0.9022537568896342,8.824246916892426e-33,3.334676766608794e-31,0,1.17
12.851,0.9022537568896342,9.849039747492591e-33,3.78336812891136e-31,0,1.17
12.852,0.9022537568896342,1.090435554778122e-32,4.245115980437616e-31,0,1.17
12.853,0.9022537568896342,1.199019431776011e-32,4.719920321188347e-31,0,1.17
12.854,0.9022537568896342,1.310655605742926e-32,5.207781151163554e-31,0,1.17
12.855,0.9022537568896342,1.425344076679074e-32,5.708698470364137e-31,0,1.17
12.856,0.9022537568896342,1.543084844584046e-32,6.222672278788319e-31,0,1.17
12.857,0.9022537568896342,1.611037826903257e-32,6.526873081012138e-31,0,1.17
12.858,0.9022537568896342,1.625822835640648e-32,6.607046440835191e-31,0,1.17
12.859,0.9022537568896342,1.639027144359009e-32,6.68073869018112e-31,0,1.17
12.86,0.9022537568896342,1.65065075305837e-32,6.747949829050076e-31,0,1.17
12.861,0.9022537568896342,1.660693661738745e-32,6.80867985744216e-31,0,1.17
12.862,0.9022537568896342,1.669155870400099e-32,6.862928775357154e-31,0,1.17
12.863,0.9022537568896342,1.676037379042451e-32,6.910696582795175e-31,0,1.17
12.864,0.9022537568896342,1.68133818766581e-32,6.951983279756289e-31,0,1.17
12.865,0.9022537568896342,1.685058296270156e-32,6.986788866240349e-31,0,1.17
12.866,0.9022537568896342,1.687197704855501e-32,7.015113342247436e-31,0,1.17
12.867,0.9022537568896342,1.687756413421844e-32,7.036956707777581e-31,0,1.17
12.868,0.9022537568896341,1.686734421969183e-32,7.052318962830707e-31,0,1.17
12.869,0.9022537568896341,1.684131730497519e-32,7.061200107406859e-31,0,1.17
12.87,0.9022537568896341,1.679948339006855e-32,7.063600141506037e-31,0,1.17
12.871,0.9022537568896341,1.674184247497177e-32,7.059519065128226e-31,0,1.17
12.872,0.9022537568896341,1.666839455968506e-32,7.048956878273443e-31,0,1.17
12.873,0.9022537568896341,1.657913964420833e-32,7.031913580941687e-31,0,1.17
12.874,0.9022537568896341,1.64740777285414e-32,7.008389173132908e-31,0,1.17
12.875,0.9022537568896341,1.635320881268461e-32,6.978383654847191e-31,0,1.17
12.876,0.9022537568896341,1.621653289663781e-32,6.941897026084498e-31,0,1.17
12.877,0.9022537568896341,1.60640499804007e-32,6.89892928684475e-31,0,1.17
12.878,0.9022537568896341,1.589576006397384e-32,6.849480437128098e-31,0,1.17
12.879,0.9022537568896341,1.571166314735696e-32,6.793550476934472e-31,0,1.17
12.88,0.9022537568896341,1.551175923054969e-32,6.731139406263756e-31,0,1.17
12.881,0.9022537568896341,1.529604831355275e-32,6.662247225116168e-31,0,1.17
12.882,0.9022537568896341,1.50645303963658e-32,6.586873933491609e-31,0,1.17
12.883,0.9022537568896341,1.481720547898882e-32,6.505019531390074e-31,0,1.17
12.884,0.9022537568896341,1.455407356142135e-32,6.416684018811401e-31,0,1.17
12.885,0.9022537568896341,1.427513464366432e-32,6.321867395755906e-31,0,1.17
12.886,0.9022537568896341,1.398038872571727e-32,6.220569662223437e-31,0,1.17
12.887,0.9022537568896341,1.366983580757963e-32,6.112790818213795e-31,0,1.17
12.888,0.9022537568896341,1.334347588925252e-32,5.998530863727365e-31,0,1.17
12.889,0.9022537568896341,1.300130897073539e-32,5.877789798763962e-31,0,1.17
12.89,0.9022537568896341,1.264333505202759e-32,5.750567623323351e-31,0,1.17
12.891,0.9022537568896341,1.22695541331304e-32,5.616864337405987e-31,0,1.17
12.892,0.9022537568896341,1.18799662140432e-32,5.476679941011649e-31,0,1.17
12.893,0.9022537568896341,1.147457129476524e-32,5.330014434140069e-31,0,1.17
12.894,0.9022537568896341,1.105336937529797e-32,5.17686781679177e-31,0,1.17
12.895,0.9022537568896341,1.061636045564069e-32,5.017240088966497e-31,0,1.17
12.896,0.9022537568896341,1.016354453579257e-32,4.851131250663949e-31,0,1.17
12.897,0.9022537568896341,9.694921615755221e-33,4.678541301884715e-31,0,1.17
12.898,0.9022537568896341,9.210491695527859e-33,4.499470242628507e-31,0,1.17
12.899,0.9022537568896341,8.710254775110481e-33,4.313918072895326e-31,0,1.17
12.9,0.9022537568896341,8.194210854502155e-33,4.121884792684822e-31,0,1.17
12.901,0.9022537568896341,7.662359933704715e-33,3.92337040199768e-31,0,1.17
12.902,0.9022537568896341,7.25246917263521e-33,3.775686039359438e-31,0,1.17
12.903,0.9022537568896341,7.026042082734866e-33,3.704417165529673e-31,0,1.17
12.904,0.9022537568896341,6.798173874778325e-33,3.632643388190562e-31,0,1.17
12.905,0.9022537568896341,6.568864548765185e-33,3.56036470734198e-31,0,1.17
12.906,0.9022537568896341,6.338114104695037e-33,3.487581122983795e-31,0,1.17
12.907,0.9022537568896341,6.105922542568701e-33,3.414292635116267e-31,0,1.17
12.908,0.9022537568896341,5.872289862385767e-33,3.340499243739268e-31,0,1.17
12.909,0.9022537568896341,5.637216064145817e-33,3.266200948852663e-31,0,1.17
12.91,0.9022537568896341,5.400701147849685e-33,3.191397750456718e-31,0,1.17
12.911,0.9022537568896341,5.162745113496956e-33,3.116089648551302e-31,0,1.17
12.912,0.9022537568896341,4.923347961087203e-33,3.040276643136278e-31,0,1.17
12.913,0.9022537568896341,4.682509690621277e-33,2.963958734211916e-31,0,1.17
12.914,0.9022537568896341,4.440230302098754e-33,2.887135921778083e-31,0,1.17
12.915,0.9022537568896341,4.196509795519632e-33,2.809808205834777e-31,0,1.17
12.916,0.9022537568896341,3.951348170883476e-33,2.731975586381861e-31,0,1.17
12.917,0.9022537568896341,3.704745428191156e-33,2.65363806341961e-31,0,1.17
12.918,0.9022537568896341,3.45670156744224e-33,2.574795636947888e-31,0,1.17
12.919,0.9022537568896341,3.207216588636283e-33,2.495448306966552e-31,0,1.17
12.92,0.9022537568896342,2.956290491774169e-33,2.415596073475884e-31,0,1.17
12.921,0.9022537568896342,2.703923276855458e-33,2.335238936475744e-31,0,1.17
12.922,0.9022537568896342,2.450114943879696e-33,2.254376895965989e-31,0,1.17
12.923,0.9022537568896342,2.194865492847787e-33,2.173009951946904e-31,0,1.17
12.924,0.9022537568896342,1.938174923759281e-33,2.091138104418348e-31,0,1.17
12.925,0.9022537568896342,1.680043236613717e-33,2.008761353380172e-31,0,1.17
12.926,0.9022537568896342,1.420470431412013e-33,1.925879698832671e-31,0,1.17
12.927,0.9022537568896342,1.159456508153712e-33,1.842493140775698e-31,0,1.17
12.928,0.9022537568896342,8.970014668383456e-34,1.758601679209103e-31,0,1.17
12.929,0.9022537568896342,6.331053074668468e-34,1.674205314133184e-31,0,1.17
12.93,0.9022537568896342,3.6776803003875e-34,1.589304045547794e-31,0,1.17
12.931,0.9022537568896342,1.00989634554057e-34,1.503897873452932e-31,0,1.17
12.932,0.9022537568896342,-1.672298789877122e-34,1.417986797848444e-31,0,1.17
12.933,0.9022537568896342,-4.368905105856041e-34,1.331570818734637e-31,0,1.17
12.934,0.9022537568896342,-7.079922602400921e-34,1.244649936111357e-31,0,1.17
12.935,0.9022537568896342,-9.805351279516641e-34,1.15722414997845e-31,0,1.17
12.936,0.9022537568896342,-1.25451911371935e-33,1.069293460336226e-31,0,1.17
12.937,0.9022537568896342,-1.529944217543634e-33,9.808578671845294e-32,0,1.17
12.938,0.9022537568896342,-1.806810439425008e-33,8.919173705232027e-32,0,1.17
12.939,0.9022537568896342,-2.08511777936249e-33,8.024719703525614e-32,0,1.17
12.94,0.9022537568896342,-2.364866237356569e-33,7.125216666724481e-32,0,1.17
12.941,0.9022537568896342,-2.646055813407745e-33,6.220664594827018e-32,0,1.17
12.942,0.9022537568896342,-2.928686507515022e-33,5.311063487836435e-32,0,1.17
12.943,0.9022537568896342,-3.212758319678895e-33,4.396413345751133e-32,0,1.17
12.944,0.9022537568896342,-3.498271249899875e-33,3.476714168569472e-32,0,1.17
12.945,0.9022537568896342,-3.785225298176947e-33,2.551965956294721e-32,0,1.17
12.946,0.9022537568896342,-4.073620464510615e-33,1.622168708925249e-32,0,1.17
12.947,0.9022537568896342,-4.28521173827079e-33,8.661681650440485e-33,0,1.17
12.948,0.9022537568896342,-4.341356323205046e-33,4.637192875134671e-33,0,1.17
12.949,0.9022537568896342,-4.388885908702397e-33,7.920678630236707e-34,0,1.17
12.95,0.9022537568896342,-4.427800494762953e-33,-2.873693385899827e-33,0,1.17
12.951,0.9022537568896342,-4.458100081386759e-33,-6.360090871641859e-33,0,1.17
12.952,0.9022537568896342,-4.479784668573709e-33,-9.667124594190035e-33,0,1.17
12.953,0.9022537568896342,-4.492854256323861e-33,-1.27947945535507e-32,0,1.17
12.954,0.9022537568896342,-4.497308844637218e-33,-1.574310074972895e-32,0,1.17
12.955,0.9022537568896342,-4.493148433513764e-33,-1.85120431827143e-32,0,1.17
12.956,0.9022537568896342,-4.480373022953515e-33,-2.110162185251214e-32,0,1.17
12.957,0.9022537568896342,-4.458982612956423e-33,-2.351183675912661e-32,0,1.17
12.958,0.9022537568896342,-4.428977203522567e-33,-2.574268790254913e-32,0,1.17
12.959,0.9022537568896342,-4.390356794651915e-33,-2.779417528278415e-32,0,1.17
12.96,0.9022537568896342,-4.343121386344374e-33,-2.966629889983482e-32,0,1.17
12.961,0.9022537568896342,-4.287270978600115e-33,-3.135905875369451e-32,0,1.17
12.962,0.9022537568896342,-4.222805571419058e-33,-3.287245484436671e-32,0,1.17
12.963,0.9022537568896342,-4.149725164801207e-33,-3.42064871718514e-32,0,1.17
12.964,0.9022537568896342,-4.068029758746406e-33,-3.536115573615046e-32,0,1.17
12.965,0.9022537568896342,-3.977719353254949e-33,-3.633646053725984e-32,0,1.17
12.966,0.9022537568896342,-3.878793948326695e-33,-3.713240157518169e-32,0,1.17
12.967,0.9022537568896342,-3.771253543961446e-33,-3.774897884991698e-32,0,1.17
12.968,0.9022537568896342,-3.655098140159584e-33,-3.818619236146352e-32,0,1.17
12.969,0.9022537568896342,-3.530327736920927e-33,-3.844404210982255e-32,0,1.17
12.97,0.9022537568896342,-3.39694233424523e-33,-3.852252809499407e-32,0,1.17
12.971,0.9022537568896342,-3.254941932132965e-33,-3.842165031697776e-32,0,1.17
12.972,0.9022537568896342,-3.104326530583905e-33,-3.814140877577397e-32,0,1.17
12.973,0.9022537568896342,-2.945096129597759e-33,-3.768180347138171e-32,0,1.17
12.974,0.9022537568896342,-2.777250729175092e-33,-3.704283440380259e-32,0,1.17
12.975,0.9022537568896342,-2.600790329315629e-33,-3.622450157303596e-32,0,1.17
12.976,0.9022537568896342,-2.415714930019035e-33,-3.522680497907991e-32,0,1.17
12.977,0.9022537568896342,-2.222024531285964e-33,-3.404974462193796e-32,0,1.17
12.978,0.9022537568896342,-2.019719133116098e-33,-3.269332050160851e-32,0,1.17
12.979,0.9022537568896342,-1.808798735509437e-33,-3.115753261809156e-32,0,1.17
12.98,0.9022537568896342,-1.589263338465582e-33,-2.94423809713839e-32,0,1.17
12.981,0.9022537568896342,-1.361112941985313e-33,-2.754786556149162e-32,0,1.17
12.982,0.9022537568896342,-1.124347546068249e-33,-2.547398638841185e-32,0,1.17
12.983,0.9022537568896342,-8.789671507139453e-34,-2.32207434521404e-32,0,1.17
12.984,0.9022537568896342,-6.249717559232734e-34,-2.078813675268529e-32,0,1.17
12.985,0.9022537568896342,-3.623613616958062e-34,-1.817616629004269e-32,0,1.17
12.986,0.9022537568896342,-9.113596803105383e-35,-1.538483206420747e-32,0,1.17
12.987,0.9022537568896342,1.887044250700206e-34,-1.241413407518954e-32,0,1.17
12.988,0.9022537568896342,4.771598176078909e-34,-9.2640723229841e-33,0,1.17
12.989,0.9022537568896342,7.742302095830919e-34,-5.934646807585093e-33,0,1.17
12.99,0.9022537568896342,1.079915600994569e-33,-2.425857529004335e-33,0,1.17
12.991,0.9022537568896342,1.394215991842842e-33,1.262295512763925e-33,0,1.17
12.992,0.9022537568896342,1.657015734008702e-33,4.030554752107141e-33,0,1.17
12.993,0.9022537568896342,1.754206970599439e-33,3.792376520138404e-33,0,1.17
12.994,0.9022537568896342,1.849957089133578e-33,3.549678760049403e-33,0,1.17
12.995,0.9022537568896342,1.944266089611121e-33,3.302461471840144e-33,0,1.17
12.996,0.9022537568896342,2.037133972032229e-33,3.050724655510172e-33,0,1.17
12.997,0.9022537568896342,2.128560736396573e-33,2.79446831106038e-33,0,1.17
12.998,0.9022537568896342,2.218546382704321e-33,2.533692438490331e-33,0,1.17
12.999,0.9022537568896342,2.307090910955627e-33,2.268397037799544e-33,0,1.17
13,0.9022537568896342,2.394194309059645e-33,1.998582147069756e-33,0,1.17
13,0.9022537568896342,2.394194309059645e-33,1.998582147069756e-33,0,1.17
13,0.9022537568896342,2.394194264413606e-33,1.998581792751047e-33,0,1.17
13.001,0.9022537568896342,2.224579878164548e-33,1.493599517711475e-32,0,1.17
13.002,0.9022537568896342,2.338137654787563e-33,3.102031740440165e-32,0,1.17
13.003,0.9022537568896342,2.237087882642388e-33,3.532644482481293e-32,0,1.17
13.004,0.9022537568896342,1.990220334833489e-33,3.444794022162635e-32,0,1.17
13.005,0.9022537568896342,1.77392599709418e-33,3.308026425731926e-32,0,1.17
13.006,0.9022537568896342,1.687247482366001e-33,2.963873512484115e-32,0,1.17
13.007,0.9022537568896342,1.600568967637821e-33,2.619720599236304e-32,0,1.17
13.008,0.9022537568896342,1.513890452909642e-33,2.275567685988493e-32,0,1.17
13.009,0.9022537568896342,1.427211938181309e-33,1.931414772740071e-32,0,1.17
13.01,0.9022537568896341,1.355820022882895e-33,1.782930332192773e-32,0,1.17
13.011,0.9022537568896341,1.309188766424896e-33,1.951382324803267e-32,0,1.17
13.012,0.9022537568896341,1.262557509966814e-33,2.11983431741406e-32,0,1.17
13.013,0.9022537568896341,1.215926253508815e-33,2.288286310024554e-32,0,1.17
13.014,0.9022537568896341,1.169294997050816e-33,2.456738302635048e-32,0,1.17
13.015,0.9022537568896341,1.122663740592734e-33,2.625190295245841e-32,0,1.17
13.016,0.9022537568896341,1.076032484134735e-33,2.793642287856336e-32,0,1.17
13.017,0.9022537568896341,1.029401227676735e-33,2.96209428046683e-32,0,1.17
13.018,0.9022537568896341,9.827699712186536e-34,3.130546273077623e-32,0,1.17
13.019,0.9022537568896341,9.361387147606546e-34,3.298998265688117e-32,0,1.17
13.02,0.9022537568896341,8.283610717941792e-34,3.467450258298506e-32,0,1.17
13.021,0.9022537568896341,7.016352987955949e-34,3.635902250909299e-32,0,1.17
13.022,0.9022537568896341,5.749095257972357e-34,3.804354243519793e-32,0,1.17
13.023,0.9022537568896342,4.481837527988766e-34,3.972806236130287e-32,0,1.17
13.024,0.9022537568896342,3.214579798005172e-34,4.141258228740782e-32,0,1.17
13.025,0.9022537568896342,1.94732206801933e-34,4.309710221351575e-32,0,1.17
13.026,0.9022537568896342,6.800643380357374e-35,4.478162213962069e-32,0,1.17
13.027,0.9022537568896342,-5.871933919478547e-35,4.646614206572563e-32,0,1.17
13.028,0.9022537568896342,-1.854451121933698e-34,4.815066199183357e-32,0,1.17
13.029,0.9022537568896342,-2.889207699571917e-34,4.909117823043479e-32,0,1.17
13.03,0.9022537568896342,-2.554575098748306e-34,4.564964909795668e-32,0,1.17
13.031,0.9022537568896342,-2.219942497924102e-34,4.220811996547246e-32,0,1.17
13.032,0.9022537568896342,-1.885309897100491e-34,3.876659083299435e-32,0,1.17
13.033,0.9022537568896342,-1.55067729627688e-34,3.532506170051625e-32,0,1.17
13.034,0.9022537568896342,-1.216044695452675e-34,3.188353256803202e-32,0,1.17
13.035,0.9022537568896342,-8.814120946290647e-35,2.844200343555392e-32,0,1.17
13.036,0.9022537568896342,-5.46779493805454e-35,2.500047430307581e-32,0,1.17
13.037,0.9022537568896342,-2.121468929812489e-35,2.155894517059159e-32,0,1.17
13.038,0.9022537568896342,1.224857078423617e-35,1.811741603811348e-32,0,1.17
13.039,0.9022537568896342,5.630938217866915e-35,1.596454914517937e-32,0,1.17
13.04,0.9022537568896342,1.1291464717598e-34,1.533708781035914e-32,0,1.17
13.041,0.9022537568896342,1.734853011673376e-34,1.519181777720168e-32,0,1.17
13.042,0.9022537568896342,2.38021344152527e-34,1.552873904570747e-32,0,1.17
13.043,0.9022537568896342,3.065227761316516e-34,1.634785161587583e-32,0,1.17
13.044,0.9022537568896342,3.789895971048446e-34,1.764915548770953e-32,0,1.17
13.045,0.9022537568896342,4.55421807071848e-34,1.943265066120392e-32,0,1.17
13.046,0.9022537568896342,5.358194060327868e-34,2.169833713636088e-32,0,1.17
13.047,0.9022537568896342,6.20182393987815e-34,2.444621491318574e-32,0,1.17
13.048,0.9022537568896342,7.085107709366324e-34,2.767628399166871e-32,0,1.17
13.049,0.9022537568896342,8.008045368793854e-34,3.138854437181428e-32,0,1.17
13.05,0.9022537568896342,8.970636918162487e-34,3.55829960536303e-32,0,1.17
13.051,0.9022537568896342,9.972882357468803e-34,4.025963903710187e-32,0,1.17
13.052,0.9022537568896342,1.101478168671448e-33,4.541847332223604e-32,0,1.17
13.053,0.9022537568896342,1.209633490590146e-33,5.105949890904322e-32,0,1.17
13.054,0.9022537568896342,1.321754201502592e-33,5.718271579750338e-32,0,1.17
13.055,0.9022537568896342,1.437840301408973e-33,6.378812398762615e-32,0,1.17
13.056,0.9022537568896342,1.55789179030929e-33,7.087572347941148e-32,0,1.17
13.057,0.9022537568896342,1.681908668203766e-33,7.844551427287325e-32,0,1.17
13.058,0.9022537568896342,1.863835968886693e-33,8.736061690870356e-32,0,1.17
13.059,0.9022537568896342,2.193898953612211e-33,9.906463556697187e-32,0,1.17
13.06,0.9022537568896342,2.546961194503205e-33,1.1155538740166e-31,0,1.17
13.061,0.9022537568896342,2.923022691558419e-33,1.248328724127234e-31,0,1.17
13.062,0.9022537568896342,3.32208344477846e-33,1.388970906001837e-31,0,1.17
13.063,0.9022537568896342,3.744143454164098e-33,1.537480419640678e-31,0,1.17
13.064,0.9022537568896342,4.189202719713832e-33,1.693857265043232e-31,0,1.17
13.065,0.9022537568896342,4.657261241428395e-33,1.858101442209754e-31,0,1.17
13.066,0.9022537568896342,5.148319019308676e-33,2.030212951140556e-31,0,1.17
13.067,0.9022537568896342,5.662376053352935e-33,2.210191791835029e-31,0,1.17
13.068,0.9022537568896342,6.199432343562019e-33,2.39803796429347e-31,0,1.17
13.069,0.9022537568896342,6.759487889936947e-33,2.593751468516234e-31,0,1.17
13.07,0.9022537568896342,7.342542692475725e-33,2.797332304502626e-31,0,1.17
13.071,0.9022537568896342,7.948596751179331e-33,3.008780472252986e-31,0,1.17
13.072,0.9022537568896342,8.577650066047765e-33,3.228095971767315e-31,0,1.17
13.073,0.9022537568896342,9.229702637082203e-33,3.455278803046022e-31,0,1.17
13.074,0.9022537568896342,9.904754464280331e-33,3.690328966088302e-31,0,1.17
13.075,0.9022537568896342,1.060280554764329e-32,3.933246460894549e-31,0,1.17
13.076,0.9022537568896342,1.132385588717237e-32,4.184031287465219e-31,0,1.17
13.077,0.9022537568896342,1.2011207533127e-32,4.422173578763744e-31,0,1.17
13.078,0.9022537568896342,1.166498483334624e-32,4.285979185834516e-31,0,1.17
13.079,0.9022537568896342,1.123231665349684e-32,4.118061680953476e-31,0,1.17
13.08,0.9022537568896342,1.071320299358034e-32,3.918421064121221e-31,0,1.17
13.081,0.9022537568896342,1.010764385359604e-32,3.68705733533748e-31,0,1.17
13.082,0.9022537568896342,9.415639233542637e-33,3.423970494601759e-31,0,1.17
13.083,0.9022537568896342,8.637189133422587e-33,3.12916054191499e-31,0,1.17
13.084,0.9022537568896342,7.772293553234737e-33,2.802627477276736e-31,0,1.17
13.085,0.9022537568896342,6.820952492977327e-33,2.444371300686333e-31,0,1.17
13.086,0.9022537568896342,5.783165952653726e-33,2.054392012145051e-31,0,1.17
13.087,0.9022537568896342,4.658933932262331e-33,1.632689611652286e-31,0,1.17
13.088,0.9022537568896342,3.448256431803136e-33,1.179264099208033e-31,0,1.17
13.089,0.9022537568896342,2.151133451273764e-33,6.941154748114059e-32,0,1.17
13.09,0.9022537568896342,7.675649906788209e-34,1.772437384641271e-32,0,1.17
13.091,0.9022537568896342,-7.02448949983921e-34,-3.713511098346383e-32,0,1.17
13.092,0.9022537568896342,-2.258908370717301e-33,-9.516690700859471e-32,0,1.17
13.093,0.9022537568896342,-3.901813271515791e-33,-1.563710142287739e-31,0,1.17
13.094,0.9022537568896342,-5.63116365238208e-33,-2.207474326441017e-31,0,1.17
13.095,0.9022537568896342,-7.446959513319469e-33,-2.882961622547008e-31,0,1.17
13.096,0.9022537568896342,-9.349200854321508e-33,-3.590172030603313e-31,0,1.17
13.097,0.9022537568896342,-1.026328913481645e-32,-3.932470660714251e-31,0,1.17
13.098,0.9022537568896342,-1.090418314218109e-32,-4.173749179585685e-31,0,1.17
13.099,0.9022537568896342,-1.150036738863794e-32,-4.398341341570193e-31,0,1.17
13.1,0.9022537568896342,-1.205184187418815e-32,-4.60624714666822e-31,0,1.17
13.101,0.9022537568896342,-1.25586065988326e-32,-4.797466594880091e-31,0,1.17
13.102,0.9022537568896342,-1.302066156256949e-32,-4.971999686205125e-31,0,1.17
13.103,0.9022537568896342,-1.343800676539975e-32,-5.12984642064368e-31,0,1.17
13.104,0.9022537568896342,-1.381064220732339e-32,-5.271006798195751e-31,0,1.17
13.105,0.9022537568896342,-1.413856788834094e-32,-5.395480818861548e-31,0,1.17
13.106,0.9022537568896342,-1.442178380845125e-32,-5.503268482640628e-31,0,1.17
13.107,0.9022537568896342,-1.466028996765493e-32,-5.594369789533226e-31,0,1.17
13.108,0.9022537568896342,-1.485408636595229e-32,-5.668784739539462e-31,0,1.17
13.109,0.9022537568896342,-1.500317300334265e-32,-5.726513332659067e-31,0,1.17
13.11,0.9022537568896342,-1.510754987982638e-32,-5.767555568892191e-31,0,1.17
13.111,0.9022537568896342,-1.516721699540355e-32,-5.791911448238863e-31,0,1.17
13.112,0.9022537568896342,-1.518217435007394e-32,-5.799580970698996e-31,0,1.17
13.113,0.9022537568896342,-1.515242194383772e-32,-5.790564136272646e-31,0,1.17
13.114,0.9022537568896342,-1.50779597766947e-32,-5.764860944959756e-31,0,1.17
13.115,0.9022537568896342,-1.495878784864514e-32,-5.722471396760414e-31,0,1.17
13.116,0.9022537568896342,-1.479490615968896e-32,-5.663395491674591e-31,0,1.17
13.117,0.9022537568896342,-1.458631470982575e-32,-5.587633229702137e-31,0,1.17
13.118,0.9022537568896342,-1.433301349905624e-32,-5.495184610843322e-31,0,1.17
13.119,0.9022537568896342,-1.40350025273801e-32,-5.386049635098025e-31,0,1.17
13.12,0.9022537568896342,-1.369228179479735e-32,-5.260228302466248e-31,0,1.17
