"time","WT4A.injector.PInjPu","WT4A.injector.QInjPu","WT4A.injector.UPu"
3.931,0.7022547314250823,0.19683040751478353,1.0235359542155058
3.932,0.7022697609019332,0.19682617819414933,1.0235351213044854
3.933,0.7022848160758541,0.19682195308734435,1.0235342886108116
3.934,0.7022998969467704,0.19681773219434112,1.023533456134457
3.935,0.7023150035146084,0.19681351551511195,1.0235326238753937
3.936,0.7023301357792933,0.19680930304962918,1.0235317918335944
3.937,0.7023452937407507,0.19680509479786512,1.0235309600090314
3.938,0.7023604773989067,0.19680089075979199,1.0235301284016773
3.939,0.7023756867536869,0.19679669093538193,1.0235292970115037
3.94,0.7023909218050165,0.1967924953246073,1.023528465838483
3.941,0.7024061825528212,0.19678830392744,1.0235276348825872
3.942,0.7024214689970273,0.19678411674385243,1.0235268041437893
3.943,0.7024367811375598,0.19677993377381645,1.02352597362206
3.944,0.7024521189743449,0.19677575501730418,1.0235251433173727
3.945,0.7024674825073077,0.19677158047428764,1.0235243132296983
3.946,0.7024828717363744,0.1967674101447388,1.023523483359009
3.947,0.7024979960726419,0.19676324219405822,1.0235226577721335
3.948,0.7025129957643813,0.1967590775076561,1.0235218345065042
3.949,0.7025279840754745,0.19675491680057589,1.0235210119770195
3.95,0.7025429610059899,0.19675076007279257,1.0235201901836912
3.951,0.7025579265559947,0.19674660732428073,1.0235193691265294
3.952,0.7025728807255562,0.19674245855501518,1.0235185488055445
3.953,0.7025878235147424,0.19673831376497064,1.023517729220748
3.954,0.7026027549236203,0.19673417295412204,1.0235169103721495
3.955,0.702617674952258,0.19673003612244422,1.0235160922597608
3.956,0.7026325836007219,0.19672590326991196,1.0235152748835918
3.957,0.7026474808690799,0.19672177439650024,1.0235144582436537
3.958,0.7026623667573995,0.196717649502184,1.023513642339957
3.959,0.7026772412657473,0.19671352858693833,1.0235128271725116
3.96,0.7026921043941908,0.19670941165073808,1.023512012741329
3.961,0.7027069561427972,0.19670529869355838,1.0235111990464199
3.962,0.7027217965116332,0.1967011897153742,1.0235103860877943
3.963,0.7027366255007663,0.19669708471616076,1.0235095738654632
3.964,0.7027514431102632,0.1966929836958931,1.0235087623794374
3.965,0.7027662493401905,0.1966888866545463,1.0235079516297272
3.966,0.7027810441906153,0.19668479359209573,1.023507141616343
3.967,0.7027958276616046,0.19668070450851644,1.023506332339296
3.968,0.7028104652632245,0.19667661850718757,1.023505525674977
3.969,0.7028248133974314,0.19667253463077894,1.0235047236270451
3.97,0.702839114364668,0.19666845449460224,1.0235039228151
3.971,0.7028533681651321,0.19666437809863613,1.0235031232391882
3.972,0.7028675747990197,0.19666030544285926,1.0235023248993547
3.973,0.7028817342665274,0.19665623652725023,1.0235015277956447
3.974,0.7028958465678509,0.1966521713517878,1.0235007319281038
3.975,0.7029099117031854,0.19664810991645088,1.0234999372967761
3.976,0.7029239296727259,0.19664405222121814,1.0234991439017072
3.977,0.7029379004766669,0.19663999826606868,1.0234983517429417
3.978,0.702951824115202,0.19663594805098122,1.0234975608205232
3.979,0.7029657005885253,0.1966319015759349,1.0234967711344976
3.98,0.7029795298968295,0.19662785884090883,1.0234959826849082
3.981,0.7029933120403072,0.19662381984588193,1.023495195471799
3.982,0.7030070470191511,0.19661978459083349,1.0234944094952145
3.983,0.7030207348335527,0.1966157530757427,1.0234936247551985
3.984,0.7030343754837032,0.19661172530058882,1.023492841251794
3.985,0.7030479689697932,0.19660770126535104,1.0234920589850454
3.986,0.703061515292014,0.19660368097000888,1.0234912779549956
3.987,0.703075014450555,0.19659966441454169,1.0234904981616881
3.988,0.7030884664456059,0.1965956515989289,1.0234897196051658
3.989,0.7031018712773556,0.19659164252315,1.0234889422854718
3.99,0.7031148701410789,0.19658763463307383,1.023488171187915
3.991,0.7031277829678314,0.19658363020608852,1.0234874018676325
3.992,0.7031406159402973,0.19657962928618544,1.0234866342387994
3.993,0.7031533690587736,0.1965756318733473,1.0234858683014847
3.994,0.7031660423235565,0.19657163796755706,1.0234851040557587
3.995,0.7031786357349407,0.1965676475687972,1.0234843415016908
3.996,0.7031911492932206,0.19656366067705086,1.0234835806393499
3.997,0.7032035829986878,0.1965596772923006,1.0234828214688043
3.998,0.7032159368516351,0.1965556974145295,1.0234820639901225
3.999,0.7032282108523525,0.19655172104372046,1.023481308203372
4,0.7032404050011298,0.19654774817985635,1.0234805541086198
4.001,0.7032525192982548,0.19654377882292015,1.0234798017059332
4.002,0.7032645537440153,0.19653981297289497,1.0234790509953784
4.003,0.7032765083386973,0.19653585062976375,1.0234783019770213
4.004,0.7032883830825858,0.1965318917935096,1.0234775546509276
4.005,0.703300177975965,0.19652793646411562,1.0234768090171626
4.006,0.7033118930191171,0.1965239846415649,1.023476065075791
4.007,0.7033235282123252,0.19652003632584075,1.0234753228268771
4.008,0.7033350835558687,0.19651609151692612,1.0234745822704845
4.009,0.7033465590500281,0.19651215021480445,1.0234738434066777
4.01,0.7033579546950816,0.19650821241945884,1.023473106235519
4.011,0.7033690803078472,0.19650427665683468,1.023472373383351
4.012,0.703379986060832,0.19650034331579277,1.0234716441575415
4.013,0.7033907839844331,0.19649641326462247,1.023470917011157
4.014,0.7034014740790094,0.1964924865033097,1.023470191944279
4.015,0.7034120563449174,0.19648856303183992,1.023469468956987
4.016,0.7034225307825116,0.1964846428501988,1.0234687480493603
4.017,0.7034328973921451,0.1964807259583719,1.0234680292214775
4.018,0.7034431561741677,0.19647681235634473,1.0234673124734157
4.019,0.7034533071289297,0.19647290204410284,1.0234665978052524
4.02,0.7034633502567774,0.19646899502163168,1.023465885217063
4.021,0.7034732855580565,0.19646509128891687,1.0234651747089236
4.022,0.70348311303311,0.1964611908459437,1.0234644662809083
4.023,0.7034928326822797,0.19645729369269765,1.023463759933091
4.024,0.7035024445059049,0.19645339982916415,1.0234630556655446
4.025,0.7035119485043239,0.1964495092553286,1.0234623534783416
4.026,0.7035213446778722,0.19644562197117632,1.0234616533715535
4.027,0.7035306330268838,0.19644173797669262,1.0234609553452507
4.028,0.7035398135516912,0.19643785727186291,1.0234602593995037
4.029,0.7035488862526245,0.19643397985667227,1.023459565534381
4.03,0.7035578511300118,0.19643010573110625,1.0234588737499517
4.031,0.70356670818418,0.19642623489514988,1.0234581840462829
4.032,0.7035753970978036,0.1964223668206861,1.0234574972479584
4.033,0.7035837877217291,0.19641850036820102,1.0234568151341996
4.034,0.703592048595291,0.19641463701330314,1.023456135401264
4.035,0.7036001797188653,0.19641077675597862,1.0234554580492263
4.036,0.7036081810928254,0.1964069195962139,1.0234547830781617
4.037,0.7036160527175426,0.19640306553399514,1.0234541104881434
4.038,0.7036237945933853,0.19639921456930862,1.0234534402792435
4.039,0.703631406720719,0.19639536670214025,1.023452772451533
4.04,0.7036388890999067,0.19639152193247594,1.0234521070050815
4.041,0.7036462417313095,0.19638768026030162,1.0234514439399587
4.042,0.7036534646152848,0.19638384168560313,1.0234507832562314
4.043,0.7036605577521883,0.19638000620836593,1.023450124953967
4.044,0.7036675211423716,0.19637617382857553,1.0234494690332303
4.045,0.7036743547861858,0.19637234454621755,1.0234488154940857
4.046,0.703681058683978,0.19636851836127733,1.0234481643365971
4.047,0.7036876328360931,0.19636469527374006,1.0234475155608262
4.048,0.7036940772428729,0.19636087528359086,1.023446869166834
4.049,0.7037003919046569,0.1963570583908148,1.02344622515468
4.05,0.7037065768217825,0.19635324459539688,1.0234455835244238
4.051,0.7037126319945834,0.1963494338973219,1.0234449442761224
4.052,0.7037185574233915,0.19634562629657465,1.0234443074098325
4.053,0.7037243531085358,0.19634182179313975,1.0234436729256096
4.054,0.7037298717126865,0.19633801880677612,1.0234430427963321
4.055,0.7037352284144939,0.19633421857278233,1.0234424154798838
4.056,0.7037404405056669,0.19633042127659672,1.023441790744796
4.057,0.7037455079865558,0.19632662691820377,1.023441168591123
4.058,0.7037504308575078,0.196322835497588,1.0234405490189191
4.059,0.703755209118867,0.19631904701473363,1.0234399320282361
4.06,0.703759842770974,0.1963152614696247,1.0234393176191248
4.061,0.7037643318141659,0.19631147886224498,1.0234387057916345
4.062,0.7037686762487776,0.19630769919257843,1.0234380965458139
4.063,0.7037728760751397,0.19630392246060843,1.0234374898817085
4.064,0.7037769312935809,0.19630014866631834,1.0234368857993645
4.065,0.7037808419044251,0.19629637780969136,1.0234362842988254
4.066,0.7037846079079939,0.1962926098907104,1.0234356853801334
4.067,0.7037882293046058,0.1962888449093584,1.0234350890433297
4.068,0.703791706094576,0.196285082865618,1.023434495288454
4.069,0.7037950382782159,0.1962813237594715,1.0234339041155442
4.07,0.7037982258558352,0.19627756759090148,1.0234333155246378
4.071,0.7038012688277381,0.19627381435988978,1.02343272951577
4.072,0.7038041671942279,0.19627006406641845,1.0234321460889744
4.073,0.7038069209556032,0.1962663167104692,1.023431565244284
4.074,0.70380953011216,0.1962625722920237,1.0234309869817304
4.075,0.7038119532672584,0.1962588301130498,1.0234304118191493
4.076,0.7038141891308788,0.19625509015177273,1.023429839772718
4.077,0.7038162732092677,0.19625135300685637,1.0234292703983467
4.078,0.7038182055027206,0.1962476186782814,1.0234287036960616
4.079,0.7038199860115293,0.19624388716602834,1.0234281396658873
4.08,0.7038216147359825,0.19624015847007742,1.0234275783078466
4.081,0.7038230916763646,0.19623643259040865,1.0234270196219608
4.082,0.7038244168329574,0.1962327095270019,1.0234264636082502
4.083,0.7038255902060385,0.1962289892798365,1.023425910266733
4.084,0.7038266117958825,0.19622527184889182,1.0234253595974256
4.085,0.7038274816027598,0.19622155723414686,1.0234248116003435
4.086,0.7038281996269384,0.19621784543558052,1.0234242662755006
4.087,0.7038287658686819,0.1962141364531712,1.0234237236229091
4.088,0.7038291803282507,0.19621043028689733,1.0234231836425793
4.089,0.7038294430059017,0.1962067269367369,1.0234226463345204
4.09,0.7038295539018878,0.19620302640266768,1.0234221116987399
4.091,0.7038295130164599,0.1961993286846674,1.0234215797352442
4.092,0.7038293203498638,0.1961956337827132,1.0234210504440373
4.093,0.7038289759023423,0.19619194169678233,1.0234205238251222
4.094,0.7038284796741344,0.19618825242685148,1.0234199998785003
4.095,0.703827831665477,0.1961845659728975,1.0234194786041715
4.096,0.7038270437503998,0.19618088216493917,1.023418959800289
4.097,0.7038261690762498,0.19617720024222704,1.0234184425633905
4.098,0.7038251494002882,0.1961735210384095,1.0234179278835565
4.099,0.7038239847227288,0.19616984455346265,1.0234174157607812
4.1,0.7038226750437835,0.1961661707873626,1.023416906195058
4.101,0.7038212203636599,0.1961624997400852,1.0234163991863792
4.102,0.7038196206825629,0.19615883141160584,1.0234158947347347
4.103,0.7038178760006941,0.1961551658018998,1.0234153928401137
4.104,0.7038159863182522,0.1961515029109419,1.0234148935025036
4.105,0.7038139516354321,0.1961478427387068,1.0234143967218907
4.106,0.7038117719524261,0.19614418528516897,1.02341390249826
4.107,0.7038094472694225,0.19614053055030237,1.0234134108315946
4.108,0.7038069775866075,0.19613687853408085,1.0234129217218766
4.109,0.7038043629041631,0.19613322923647783,1.0234124351690863
4.11,0.7038016032222687,0.1961295826574666,1.023411951173203
4.111,0.7037986985411003,0.19612593879702017,1.023411469734204
4.112,0.7037956488608309,0.19612229765511113,1.0234109908520665
4.113,0.7037924541816293,0.19611865923171184,1.0234105145267642
4.114,0.7037891145036627,0.19611502352679444,1.0234100407582711
4.115,0.7037856298270939,0.19611139054033078,1.023409569546559
4.116,0.7037820001520829,0.19610776027229232,1.023409100891599
4.117,0.703778225478787,0.19610413272265037,1.0234086347933602
4.118,0.7037743058073588,0.19610050789137595,1.0234081712518095
4.119,0.7037702411379493,0.1960968857784397,1.0234077102669143
4.12,0.7037660314707058,0.19609326638381197,1.023407251838639
4.121,0.7037616768057717,0.19608964970746298,1.023406795966947
4.122,0.7037571771432881,0.19608603574936262,1.023406342651801
4.123,0.7037525324833925,0.19608242450948038,1.0234058918931608
4.124,0.7037477428262194,0.19607881598778557,1.0234054436909865
4.125,0.7037428081719002,0.19607521018424723,1.0234049980452358
4.126,0.7037377285205618,0.19607160709883398,1.0234045549558648
4.127,0.7037325038723299,0.19606800673151437,1.0234041144228285
4.128,0.7037271342273258,0.19606440908225653,1.0234036764460808
4.129,0.7037216195856677,0.19606081415102836,1.0234032410255738
4.13,0.7037159599474709,0.1960572219377974,1.0234028081612583
4.131,0.7037101553128474,0.1960536324425311,1.0234023778530834
4.132,0.7037042056819056,0.1960500456651963,1.0234019501009972
4.133,0.7036981110547513,0.1960464616057599,1.0234015249049466
4.134,0.7036918714314869,0.1960428802641883,1.0234011022648761
4.135,0.7036854868122114,0.1960393016404478,1.0234006821807295
4.136,0.7036789571970203,0.19603572573450423,1.0234002646524492
4.137,0.7036722825860071,0.19603215254632314,1.023399849679976
4.138,0.703665462979261,0.19602858207587007,1.0233994372632498
4.139,0.7036586817182267,0.1960250144905773,1.0233990246881532
4.14,0.7036520076595264,0.19602144985333425,1.0233986109354063
4.141,0.7036452081370825,0.1960178879515984,1.0233981994492107
4.142,0.7036382831509689,0.19601432878533745,1.0233977902295135
4.143,0.7036312327012572,0.19601077235451855,1.0233973832762597
4.144,0.7036240567880164,0.19600721865910886,1.0233969785893937
4.145,0.7036167554113126,0.19600366769907493,1.0233965761688582
4.146,0.7036093285712106,0.19600011947438356,1.0233961760145955
4.147,0.7036017762677722,0.19599657398500103,1.0233957781265468
4.148,0.7035940985010558,0.19599303123089323,1.0233953825046513
4.149,0.703586295271119,0.1959894912120262,1.0233949891488487
4.15,0.7035783665780159,0.19598595392836538,1.0233945980590762
4.151,0.7035703124217982,0.1959824193798761,1.023394209235271
4.152,0.703562132802516,0.1959788875665236,1.0233938226773682
4.153,0.7035538277202158,0.1959753584882726,1.023393438385303
4.154,0.7035453971749425,0.19597183214508773,1.0233930563590083
4.155,0.7035368411667382,0.19596830853693348,1.0233926765984172
4.156,0.7035281596956423,0.19596478766377382,1.0233922991034603
4.157,0.7035193527616926,0.1959612695255727,1.0233919238740685
4.158,0.7035104203649238,0.19595775412229385,1.023391550910171
4.159,0.7035013625053682,0.1959542414539005,1.0233911802116957
4.16,0.7034921791830556,0.19595073152035594,1.02339081177857
4.161,0.703482870398014,0.19594722432162306,1.0233904456107197
4.162,0.703473436150268,0.1959437198576645,1.0233900817080699
4.163,0.7034638764398409,0.1959402181284428,1.023389720070545
4.164,0.703454191266752,0.19593671913392002,1.0233893606980673
4.165,0.7034443806310198,0.19593322287405818,1.0233890035905584
4.166,0.7034344445326589,0.19592972934881892,1.0233886487479396
4.167,0.7034243829716826,0.19592623855816366,1.02338829617013
4.168,0.7034141959481016,0.19592275050205388,1.0233879458570487
4.169,0.7034038834619236,0.19591926518045027,1.0233875978086129
4.17,0.7033934455131544,0.19591578259331371,1.0233872520247391
4.171,0.7033828821017967,0.19591230274060473,1.023386908505343
4.172,0.7033721932278516,0.19590882562228348,1.0233865672503384
4.173,0.7033613788913168,0.19590535123831,1.0233862282596387
4.174,0.7033510147316716,0.19590188082057863,1.0233858831170226
4.175,0.7033406007864335,0.19589841329915275,1.0233855391323787
4.176,0.7033300962391388,0.19589494858665002,1.0233851969024121
4.177,0.7033195010897851,0.1958914866830373,1.0233848564270602
4.178,0.7033088153383689,0.1958880275882812,1.023384517706261
4.179,0.7032980389848851,0.1958845713023482,1.0233841807399515
4.18,0.703287172029327,0.19588111782520462,1.0233838455280673
4.181,0.7032762144716869,0.1958776671568166,1.0233835120705446
4.182,0.7032651663119555,0.19587421929715015,1.0233831803673188
4.183,0.7032540275501228,0.19587077424617122,1.0233828504183244
4.184,0.7032427981861761,0.19586733200384532,1.0233825222234956
4.185,0.7032314782201035,0.19586389257013812,1.0233821957827656
4.186,0.7032200676518896,0.19586045594501494,1.023381871096068
4.187,0.7032085664815186,0.19585702212844092,1.0233815481633344
4.188,0.7031969747089736,0.1958535911203813,1.023381226984497
4.189,0.7031852923342358,0.19585016292080076,1.0233809075594875
4.19,0.7031735193572858,0.19584673752966422,1.023380589888236
4.191,0.7031616557781019,0.1958433149469361,1.0233802739706728
4.192,0.7031497015966619,0.195839895172581,1.0233799598067277
4.193,0.7031376568129416,0.19583647820656297,1.0233796473963295
4.194,0.7031255214269156,0.19583306404884615,1.0233793367394066
4.195,0.7031132954385576,0.19582965269939462,1.023379027835887
4.196,0.7031009788478405,0.19582624415817212,1.0233787206856988
4.197,0.7030885716547336,0.19582283842514217,1.0233784152887673
4.198,0.7030760738592069,0.1958194355002683,1.0233781116450196
4.199,0.7030634854612289,0.1958160353835139,1.023377809754381
4.2,0.7030508064607657,0.195812638074842,1.0233775096167774
4.201,0.7030380368577831,0.19580924357421559,1.0233772112321322
4.202,0.7030251766522447,0.19580585188159755,1.02337691460037
4.203,0.7030122258441133,0.1958024629969505,1.0233766197214138
4.204,0.7029991844333506,0.19579907692023701,1.0233763265951872
4.205,0.7029866143322406,0.19579569550268988,1.0233760271038144
4.206,0.7029740683403686,0.19579231727103363,1.023375727708147
4.207,0.7029614717693771,0.19578894197917995,1.0233754294871658
4.208,0.7029488246192399,0.19578556962710186,1.0233751324408282
4.209,0.7029361268899312,0.1957822002147721,1.0233748365690913
4.21,0.7029233785814236,0.19577883374216337,1.0233745418719127
4.211,0.7029105796936901,0.1957754702092483,1.023374248349249
4.212,0.7028977302267034,0.1957721096159995,1.0233739560010573
4.213,0.7028848301804347,0.19576875196238952,1.023373664827294
4.214,0.702871879554856,0.19576539724839087,1.0233733748279152
4.215,0.7028588783499375,0.19576204547397585,1.023373086002878
4.216,0.70284582656565,0.1957586966391168,1.023372798352138
4.217,0.702832724201963,0.19575535074378594,1.0233725118756507
4.218,0.702819571258846,0.19575200778795554,1.0233722265733725
4.219,0.7028063677362681,0.19574866777159777,1.0233719424452583
4.22,0.7027931136341975,0.1957453306946845,1.023371659491264
4.221,0.7027798089526022,0.19574199655718783,1.0233713777113445
4.222,0.7027664536914497,0.1957386653590797,1.0233710971054546
4.223,0.7027530478507071,0.19573533710033192,1.0233708176735494
4.224,0.7027395914303408,0.19573201178091632,1.0233705394155836
4.225,0.7027260844303165,0.1957286894008045,1.0233702623315113
4.226,0.7027125268506003,0.1957253699599683,1.023369986421287
4.227,0.7026989186911569,0.19572205345837917,1.0233697116848648
4.228,0.7026852599519509,0.19571873989600866,1.0233694381221983
4.229,0.7026715506329463,0.1957154292728282,1.0233691657332415
4.23,0.7026577907341074,0.19571212158880927,1.0233688945179482
4.231,0.7026439802553963,0.1957088168439231,1.0233686244762714
4.232,0.7026301191967759,0.19570551503814088,1.0233683556081636
4.233,0.7026168640845005,0.19570221882649214,1.0233680785048358
4.234,0.7026036534572364,0.1956989259384787,1.0233678012130152
4.235,0.702590441036884,0.1956956361869377,1.0233675243959288
4.236,0.7025772268234265,0.1956923495718551,1.0233672480535738
4.237,0.7025640108168468,0.1956890660932168,1.0233669721859475
4.238,0.7025507930171287,0.1956857857510087,1.023366696793047
4.239,0.702537573424255,0.19568250854521654,1.0233664218748695
4.24,0.7025243520382086,0.1956792344758264,1.0233661474314122
4.241,0.7025111288589732,0.19567596354282418,1.0233658734626723
4.242,0.7024979038865318,0.19567269574619586,1.023365599968647
4.243,0.7024846771208674,0.19566943108592727,1.023365326949334
4.244,0.7024714485619631,0.19566616956200444,1.0233650544047295
4.245,0.7024582182098023,0.19566291117441317,1.0233647823348315
4.246,0.702444986064368,0.19565965592313955,1.0233645107396367
4.247,0.7024317521256428,0.19565640380816943,1.0233642396191425
4.248,0.7024185163936105,0.1956531548294889,1.0233639689733462
4.249,0.7024052788682543,0.1956499089870838,1.023363698802245
4.25,0.7023920395495564,0.19564666628094018,1.0233634291058356
4.251,0.7023787984375006,0.19564342671104393,1.0233631598841157
4.252,0.7023655555320698,0.1956401902773811,1.023362891137082
4.253,0.7023523108332469,0.19563695697993772,1.0233626228647328
4.254,0.7023390643410155,0.19563372681869987,1.0233623550670643
4.255,0.7023258160553576,0.1956304997936532,1.0233620877440732
4.256,0.7023125659762569,0.19562727590478407,1.023361820895758
4.257,0.7022993141036965,0.1956240551520783,1.023361554522115
4.258,0.7022860604376591,0.195620837535522,1.0233612886231418
4.259,0.702272804978128,0.19561762305510122,1.0233610231988355
4.26,0.702259547725086,0.19561441171080196,1.0233607582491935
4.261,0.7022467328049103,0.19561120540452914,1.0233604874280535
4.262,0.7022339539977698,0.19560800239677525,1.0233602165401858
4.263,0.7022212045800582,0.19560480265874397,1.0233599456816909
4.264,0.702208484551768,0.1956016061904307,1.0233596748525906
4.265,0.702195793912893,0.19559841299183156,1.0233594040529088
4.266,0.7021831326634264,0.19559522306294233,1.0233591332826686
4.267,0.7021705008033606,0.19559203640375872,1.023358862541893
4.268,0.7021578983326896,0.19558885301427686,1.0233585918306056
4.269,0.7021453252514062,0.19558567289449252,1.0233583211488286
4.27,0.7021327815595035,0.19558249604440175,1.023358050496586
4.271,0.7021202672569743,0.19557932246400028,1.0233577798738998
4.272,0.7021077823438115,0.19557615215328425,1.0233575092807932
4.273,0.7020953268200083,0.19557298511224955,1.0233572387172891
4.274,0.7020829006855577,0.1955698213408923,1.0233569681834103
4.275,0.702070503940452,0.19556666083920832,1.0233566976791788
4.276,0.7020581365846846,0.19556350360719382,1.0233564272046185
4.277,0.7020457986182486,0.19556034964484498,1.0233561567597518
4.278,0.7020334900411356,0.19555719895215756,1.0233558863446
4.279,0.7020212108533394,0.19555405152912786,1.0233556159591868
4.28,0.7020089610548519,0.19555090737575204,1.0233553456035345
4.281,0.7019967406456662,0.1955477664920261,1.0233550752776652
4.282,0.7019845496257747,0.1955446288779462,1.0233548049816015
4.283,0.7019723879951703,0.19554149453350872,1.0233545347153654
4.284,0.7019602557538454,0.19553836345870976,1.0233542644789795
4.285,0.7019481529017925,0.19553523565354541,1.0233539942724654
4.286,0.7019365457740375,0.195532113367006,1.023353717471641
4.287,0.7019251017792952,0.1955289949952115,1.0233534388012018
4.288,0.7019137303194524,0.1955258801012537,1.0233531595481549
4.289,0.7019024313945057,0.1955227686851423,1.023352879712553
4.29,0.7018912050044522,0.1955196607468868,1.0233525992944492
4.291,0.7018800511492889,0.19551655628649683,1.0233523182938953
4.292,0.7018689698290104,0.19551345530398193,1.0233520367109434
4.293,0.7018579610436131,0.19551035779935177,1.023351754545645
4.294,0.7018470247930915,0.19550726377261585,1.0233514717980519
4.295,0.7018361610774401,0.1955041732237836,1.0233511884682145
4.296,0.7018253698966523,0.19550108615286463,1.0233509045561835
4.297,0.7018146512507223,0.19549800255986843,1.023350620062009
4.298,0.7018040051396423,0.19549492244480435,1.0233503349857416
4.299,0.701793431563405,0.19549184580768203,1.02335004932743
4.3,0.7017829305220022,0.19548877264851083,1.0233497630871238
4.301,0.7017725020154261,0.19548570296730028,1.023349476264872
4.302,0.7017621460436664,0.19548263676405958,1.0233491888607231
4.303,0.7017518626067142,0.19547957403879834,1.0233489008747252
4.304,0.7017416517045594,0.1954765147915257,1.0233486123069262
4.305,0.7017315133371915,0.1954734590222513,1.023348323157374
4.306,0.7017214475045992,0.1954704067309842,1.0233480334261151
4.307,0.7017114542067716,0.19546735791773406,1.0233477431131972
4.308,0.701701533443696,0.19546431258250996,1.0233474522186659
4.309,0.7016916852153603,0.1954612707253212,1.0233471607425684
4.31,0.7016819095217512,0.19545823234617715,1.0233468686849494
4.311,0.7016724121194506,0.19545519845764275,1.0233465731271523
4.312,0.7016631040999467,0.19545216862224962,1.0233462753305178
4.313,0.7016538920677441,0.1954491423804115,1.0233459766199589
4.314,0.701644776022822,0.19544611973214399,1.0233456769955327
4.315,0.7016357559651604,0.19544310067746307,1.023345376457296
4.316,0.7016268318947364,0.19544008521638428,1.0233450750053037
4.317,0.7016180038115271,0.19543707334892327,1.0233447726396117
4.318,0.701609271715509,0.1954340650750957,1.023344469360275
4.319,0.7016006356066572,0.19543106039491692,1.0233441651673463
4.32,0.7015920954849456,0.19542805930840246,1.0233438600608797
4.321,0.7015836513503475,0.19542506181556757,1.0233435540409286
4.322,0.7015753032028357,0.19542206791642758,1.0233432471075443
4.323,0.7015670510423813,0.19541907761099764,1.0233429392607791
4.324,0.701558894868954,0.1954160908992928,1.0233426305006834
4.325,0.7015508346825243,0.19541310778132837,1.0233423208273078
4.326,0.7015428704830604,0.19541012825711918,1.023342010240702
4.327,0.7015350022705298,0.1954071523266801,1.0233416987409156
4.328,0.7015272300448997,0.19540417999002616,1.0233413863279972
4.329,0.7015195538061348,0.19540121124717194,1.023341073001994
4.33,0.7015119735542007,0.1953982460981324,1.0233407587629546
4.331,0.7015044892890607,0.19539528454292182,1.0233404436109244
4.332,0.7014971010106784,0.1953923265815552,1.0233401275459508
4.333,0.7014898087190146,0.19538937221404667,1.0233398105680787
4.334,0.7014826124140312,0.19538642144041085,1.0233394926773531
4.335,0.7014755120956879,0.1953834742606621,1.023339173873819
4.336,0.7014686473401963,0.19538053140794173,1.0233388521848326
4.337,0.7014620197993199,0.19537759289097842,1.023338527587153
4.338,0.7014555088878028,0.19537465807642654,1.0233382017851262
4.339,0.7014491146055895,0.19537172696430533,1.0233378747788024
4.34,0.7014428369526218,0.1953687995546337,1.0233375465682286
4.341,0.7014366759288413,0.19536587584743043,1.023337217153452
4.342,0.7014306315341877,0.19536295584271426,1.0233368865345192
4.343,0.7014247037685993,0.19536003954050368,1.0233365547114748
4.344,0.7014188926320128,0.195357126940817,1.0233362216843636
4.345,0.7014131981243636,0.19535421804367262,1.0233358874532292
4.346,0.7014076202455859,0.19535131284908852,1.023335552018114
4.347,0.7014021589956116,0.19534841135708275,1.0233352153790596
4.348,0.7013968143743718,0.19534551356767293,1.023334877536107
4.349,0.7013915863817961,0.1953426194808768,1.023334538489296
4.35,0.7013864750178127,0.19533972909671193,1.0233341982386654
4.351,0.7013814802823479,0.19533684241519567,1.023333856784254
4.352,0.7013766021753266,0.19533395943634513,1.023333514126098
4.353,0.7013718406966729,0.19533108016017744,1.0233331702642343
4.354,0.7013671958463088,0.1953282045867094,1.0233328251986986
4.355,0.7013626676241552,0.19532533271595803,1.0233324789295248
4.356,0.7013582560301308,0.1953224645479397,1.023332131456747
4.357,0.7013539610641543,0.19531960008267107,1.0233317827803976
4.358,0.7013497827261415,0.19531673932016833,1.0233314329005088
4.359,0.701345721016007,0.19531388226044766,1.023331081817111
4.36,0.701341775933665,0.19531102890352525,1.0233307295302347
4.361,0.7013380013830325,0.19530817955512741,1.023330375281448
4.362,0.7013344414592337,0.19530533446536713,1.0233300184503489
4.363,0.7013310094565581,0.1953024931425278,1.0233296602569715
4.364,0.7013277053749016,0.19529965558662699,1.0233293007013438
4.365,0.7013245292141591,0.19529682179768204,1.0233289397834926
4.366,0.7013214809742225,0.19529399177570997,1.023328577503443
4.367,0.7013185606549832,0.19529116552072784,1.02332821386122
4.368,0.70131576825633,0.19528834303275217,1.0233278488568467
4.369,0.7013131037781505,0.1952855243117996,1.0233274824903453
4.37,0.7013105672203289,0.1952827093578861,1.0233271147617364
4.371,0.7013081585827502,0.19527989817102798,1.0233267456710413
4.372,0.7013058778652957,0.19527709075124106,1.0233263752182782
4.373,0.7013037250678453,0.19527428709854075,1.0233260034034652
4.374,0.701301700190278,0.1952714872129427,1.0233256302266196
4.375,0.7012998032324695,0.19526869109446188,1.0233252556877563
4.376,0.7012980341942946,0.1952658987431134,1.0233248797868908
4.377,0.7012963930756263,0.19526311015891196,1.023324502524036
4.378,0.7012948798763359,0.19526032534187215,1.023324123899205
4.379,0.7012934945962925,0.19525754429200826,1.0233237439124094
4.38,0.7012922372353635,0.1952547670093344,1.0233233625636586
4.381,0.7012911077934151,0.1952519934938645,1.0233229798529626
4.382,0.7012901062703109,0.19524922374561227,1.0233225957803298
4.383,0.7012892326659129,0.19524645776459115,1.0233222103457666
4.384,0.7012884869800817,0.1952436955508145,1.0233218235492796
4.385,0.7012878692126757,0.1952409371042952,1.0233214353908733
