"time","epriGfm.gfm.PPu","epriGfm.epriVoltageCtrl.QPu","epriGfm.gfm.omegaPu"
8.32,0.6571729648000226,0.02313767683449075,0.999991203915899
8.34,0.6571617774410423,0.0231220220863011,0.9999917723315095
8.36,0.657151347995653,0.0231074284988898,0.9999923054662718
8.38,0.6571416367821885,0.02309366351888686,0.9999927987211218
8.4,0.6571324627251424,0.02308076936139375,0.9999932635383134
8.42,0.6571238565661527,0.02306870194240834,0.9999937004627402
8.44,0.6571158851153549,0.02305743830775664,0.9999941074073642
8.46,0.65710841823352,0.02304685557213842,0.9999944868399813
8.48,0.6571014251436171,0.02303696151828927,0.99999484254946
8.5,0.6570948928056028,0.02302772090190314,0.9999951753178954
8.52,0.6570888183678255,0.02301906711463841,0.9999954848576085
8.54,0.6570830970933197,0.02301092877183342,0.999995775095156
8.56,0.6570777397565215,0.02300330902146847,0.9999960468662868
8.58,0.6570727338623533,0.02299618740585602,0.999996301743926
8.6,0.6570680480831095,0.02298951047419273,0.9999965399788791
8.62,0.6570636633989073,0.02298326474077461,0.9999967629617832
8.64,0.6570595661546876,0.02297742774457018,0.9999969714467991
8.66,0.6570557450939861,0.02297196456166573,0.9999971659748733
8.68,0.6570521596625298,0.02296683694481821,0.9999973481265867
8.7,0.6570488037933915,0.02296203564230898,0.9999975185440583
8.72,0.6570456627957058,0.02295754087716895,0.999997678294503
8.74,0.6570427210432709,0.02295333063164029,0.9999978278403268
8.76,0.6570399707464226,0.02294939391564055,0.9999979677144152
8.78,0.6570374020198766,0.02294571495908632,0.9999980984230514
8.8,0.6570350018921568,0.0229422692748949,0.9999982204909525
8.82,0.657032752066338,0.02293904044041661,0.9999983348347651
8.84,0.6570306479754759,0.02293602084078983,0.9999984417781728
8.86,0.6570286818694705,0.02293319753012824,0.9999985418363944
8.88,0.6570268366649155,0.02293054437025116,0.9999986356010746
8.9,0.6570251871299495,0.02292817312885631,0.9999987193981671
8.92,0.6570236233465501,0.02292592627413925,0.9999987988703505
8.94,0.657022150444952,0.02292380975223141,0.9999988737538784
8.96,0.6570207958672607,0.02292186215091996,0.9999989426283331
8.98,0.6570195197126667,0.02292002663372328,0.9999990075161282
9,0.6570182938452341,0.02291826304397004,0.9999990698478237
9.02,0.6570171359078182,0.0229165966859069,0.9999991287251124
9.04,0.6570160348297428,0.022915011713742,0.9999991847109947
9.06,0.6570150019923304,0.02291352459268708,0.9999992372268547
9.08,0.6570140334501512,0.0229121296120971,0.9999992864728928
9.1,0.6570131259037836,0.02291082212049561,0.9999993326172727
9.12,0.6570122747417494,0.02290959564882528,0.9999993758953558
9.14,0.6570114826706186,0.02290845399107383,0.9999994161686608
9.16,0.657010729111128,0.02290736781174468,0.9999994544839922
9.18,0.6570100185024003,0.02290634343742537,0.9999994906153764
9.2,0.6570093530522003,0.02290538401405529,0.999999524450357
9.22,0.6570087327580412,0.02290448953709678,0.999999555988934
9.24,0.6570081576176054,0.02290366000232114,0.9999995852311074
9.26,0.6570076105529442,0.02290287095759697,0.9999996130464738
9.28,0.6570070976295168,0.0229021310865874,0.9999996391260764
9.3,0.6570066225236904,0.02290144565231556,0.9999996632826142
9.32,0.6570061852339824,0.02290081465206728,0.9999996855160875
9.34,0.6570057801700915,0.02290023006356462,0.9999997061109082
9.36,0.6570053876113102,0.02289966358844248,0.9999997260705876
9.38,0.6570050226024899,0.0228991368148731,0.9999997446294802
9.4,0.6570046851427959,0.02289864974133687,0.9999997617875857
9.42,0.6570043752314573,0.02289820236642864,0.9999997775449041
9.44,0.6570040809207235,0.02289777750884853,0.9999997925090706
9.46,0.6570038022704654,0.02289737525455116,0.9999998066770202
9.48,0.6570035442463346,0.02289700274403339,0.9999998197961747
9.5,0.6570033068478851,0.02289665997649071,0.9999998318665341
9.52,0.6570030888840287,0.022896345236606,0.9999998429486621
9.54,0.6570028770639914,0.02289603938560536,0.9999998537185774
9.56,0.6570026804217372,0.0228957554322855,0.9999998637167582
9.58,0.6570024989570187,0.02289549337619562,0.9999998729432048
9.6,0.6570023326696095,0.0228952532169196,0.999999881397917
9.62,0.6570021785245841,0.02289503057973813,0.9999998892352396
9.64,0.6570020340192566,0.02289482185714586,0.9999998965824511
9.66,0.6570019004130627,0.0228946288644799,0.9999999033754908
9.68,0.6570017770039099,0.02289445058968614,0.9999999096500609
9.7,0.6570016630897338,0.02289428602074439,0.9999999154418636
9.72,0.6570015579684803,0.02289413414566338,0.9999999207866012
9.74,0.657001460938111,0.02289399395248021,0.9999999257199758
9.76,0.6570013712966027,0.02289386442925573,0.9999999302776897
9.78,0.6570012883419454,0.02289374456407239,0.9999999344954452
9.8,0.6570012116887773,0.02289363379946568,0.9999999383927952
9.82,0.657001141011555,0.02289353166380959,0.9999999419862426
9.84,0.6570010752387949,0.02289343661495558,0.9999999453303343
9.86,0.6570010137044617,0.02289334769262136,0.9999999484589396
9.88,0.6570009557425139,0.02289326393653568,0.9999999514059278
9.9,0.6570009006869222,0.02289318438643667,0.9999999542051686
9.92,0.6570008478716591,0.02289310808207207,0.9999999568905313
9.94,0.6570007966307043,0.02289303406319665,0.9999999594958855
9.96,0.6570007463813751,0.02289296148510378,0.9999999620508427
9.98,0.6570006980617209,0.02289289167913278,0.9999999645076095
10,0.6570006520006575,0.02289282513887142,0.9999999668495412
10,0.6570006520006575,0.02289282513887142,0.9999999668495412
