time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_efdPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_QGenPu;SynchronousGenerator_generator_omegaPu;SynchronousGenerator_pss_VPssPu;
2.844239;0.960747;1.250118;6.096189;1.461072;1.004613;0.100000;
2.848294;0.959502;1.264213;6.115266;1.450715;1.004476;0.100000;
2.852348;0.958280;1.278416;6.133237;1.440424;1.004336;0.100000;
2.856403;0.957082;1.292724;6.150105;1.430201;1.004195;0.100000;
2.860457;0.955909;1.307134;6.165879;1.420050;1.004052;0.100000;
2.864512;0.954762;1.321641;6.180564;1.409974;1.003907;0.100000;
2.868567;0.953643;1.336243;6.194168;1.399979;1.003761;0.100000;
2.872621;0.952551;1.350935;6.206699;1.390067;1.003614;0.100000;
2.876676;0.951489;1.365713;6.218165;1.380242;1.003465;0.100000;
2.880730;0.950456;1.380574;6.228574;1.370508;1.003315;0.100000;
2.884785;0.949454;1.395513;6.237936;1.360869;1.003164;0.100000;
2.888840;0.948483;1.410525;6.246259;1.351329;1.003013;0.100000;
2.892894;0.947544;1.425608;6.253553;1.341891;1.002860;0.100000;
2.896949;0.946638;1.440756;6.259827;1.332559;1.002707;0.100000;
2.901003;0.945765;1.455964;6.265092;1.323337;1.002553;0.100000;
2.905058;0.944926;1.471229;6.269357;1.314230;1.002399;0.100000;
2.907009;0.944535;1.478592;6.271056;1.309890;1.002324;0.100000;
2.907009;0.944535;1.478592;6.271056;1.309890;1.002324;0.100000;
2.907014;0.944534;1.478612;6.271064;1.309880;1.002324;0.099996;
2.907019;0.944533;1.478632;6.271068;1.309868;1.002324;0.099991;
2.907030;0.944531;1.478673;6.271076;1.309844;1.002324;0.099982;
2.907052;0.944526;1.478754;6.271094;1.309797;1.002323;0.099964;
2.907094;0.944518;1.478916;6.271129;1.309702;1.002321;0.099927;
2.907180;0.944501;1.479239;6.271197;1.309511;1.002318;0.099854;
2.907352;0.944467;1.479887;6.271333;1.309131;1.002311;0.099707;
2.907695;0.944399;1.481179;6.271598;1.308371;1.002298;0.099414;
2.908382;0.944265;1.483754;6.272099;1.306855;1.002272;0.098826;
2.909068;0.944131;1.486320;6.272572;1.305342;1.002246;0.098236;
2.909754;0.943999;1.488878;6.273017;1.303832;1.002220;0.097644;
2.911127;0.943737;1.493971;6.273841;1.300821;1.002167;0.096458;
2.912500;0.943478;1.499030;6.274560;1.297824;1.002115;0.095265;
2.913873;0.943223;1.504054;6.275169;1.294841;1.002062;0.094067;
2.916619;0.942726;1.513988;6.276054;1.288917;1.001957;0.091653;
2.919364;0.942246;1.523770;6.276497;1.283050;1.001852;0.089216;
2.924856;0.941333;1.542862;6.276068;1.271493;1.001641;0.084280;
2.930347;0.940487;1.561309;6.273903;1.260172;1.001431;0.079266;
2.935838;0.939708;1.579088;6.270022;1.249093;1.001221;0.074182;
2.941330;0.938996;1.596178;6.264444;1.238259;1.001012;0.069037;
2.946821;0.938350;1.612560;6.257191;1.227674;1.000803;0.063838;
2.952313;0.937771;1.628214;6.248281;1.217342;1.000596;0.058594;
2.957804;0.937260;1.643124;6.237735;1.207267;1.000390;0.053313;
2.963295;0.936814;1.657274;6.225570;1.197450;1.000185;0.048003;
2.968295;0.936466;1.669482;6.213105;1.188740;1.000000;0.043150;
2.968295;0.936466;1.669482;6.213105;1.188740;1.000000;0.043150;
2.968300;0.936466;1.669495;6.213090;1.188731;1.000000;0.043144;
2.968305;0.936465;1.669508;6.213076;1.188722;1.000000;0.043139;
2.968305;0.936465;1.669508;6.213076;1.188722;1.000000;0.043139;
2.968311;0.936465;1.669521;6.213062;1.188712;1.000000;0.043134;
2.968317;0.936464;1.669535;6.213047;1.188703;0.999999;0.043128;
2.968328;0.936464;1.669561;6.213017;1.188683;0.999999;0.043117;
2.968351;0.936462;1.669615;6.212958;1.188644;0.999998;0.043095;
2.968396;0.936459;1.669722;6.212840;1.188567;0.999996;0.043052;
2.968486;0.936454;1.669935;6.212602;1.188412;0.999993;0.042964;
2.968666;0.936442;1.670362;6.212126;1.188103;0.999987;0.042789;
2.969026;0.936420;1.671211;6.211166;1.187486;0.999973;0.042438;
2.969746;0.936376;1.672897;6.209220;1.186255;0.999947;0.041738;
2.970466;0.936333;1.674569;6.207247;1.185029;0.999920;0.041036;
2.971186;0.936291;1.676227;6.205246;1.183808;0.999894;0.040335;
2.972627;0.936210;1.679511;6.201182;1.181377;0.999841;0.038932;
2.974067;0.936133;1.682743;6.197016;1.178963;0.999789;0.037529;
2.975508;0.936061;1.685922;6.192745;1.176566;0.999736;0.036125;
2.978388;0.935929;1.692114;6.183882;1.171829;0.999632;0.033316;
2.981269;0.935815;1.698085;6.174593;1.167164;0.999528;0.030508;
2.987031;0.935638;1.709354;6.154753;1.158057;0.999323;0.024897;
2.992793;0.935530;1.719723;6.133240;1.149244;0.999121;0.019300;
2.998554;0.935487;1.729184;6.110076;1.140726;0.998922;0.013723;
3.004316;0.935510;1.737733;6.085282;1.132504;0.998726;0.008175;
3.010078;0.935595;1.745367;6.058880;1.124576;0.998534;0.002664;
3.015840;0.935741;1.752085;6.030893;1.116942;0.998346;-0.002803;
3.021601;0.935945;1.757886;6.001344;1.109601;0.998162;-0.008217;
3.027363;0.936207;1.762775;5.970258;1.102551;0.997982;-0.013572;
3.033125;0.936522;1.766753;5.937660;1.095789;0.997807;-0.018861;
3.038886;0.936889;1.769829;5.903579;1.089312;0.997637;-0.024077;
3.044648;0.937304;1.772009;5.868043;1.083119;0.997472;-0.029212;
3.050410;0.937767;1.773303;5.831081;1.077204;0.997312;-0.034262;
3.056172;0.938272;1.773723;5.792726;1.071563;0.997157;-0.039219;
3.061933;0.938818;1.773280;5.753013;1.066193;0.997008;-0.044077;
3.064734;0.939097;1.772759;5.733233;1.063675;0.996938;-0.046400;
3.064734;0.939097;1.772759;5.733233;1.063675;0.996938;-0.046400;
3.064738;0.939098;1.772758;5.733205;1.063679;0.996938;-0.046404;
3.064743;0.939099;1.772757;5.733173;1.063675;0.996938;-0.046408;
3.064752;0.939100;1.772755;5.733109;1.063667;0.996937;-0.046415;
3.064770;0.939101;1.772751;5.732981;1.063651;0.996937;-0.046430;
3.064806;0.939105;1.772743;5.732724;1.063620;0.996936;-0.046460;
3.064878;0.939112;1.772726;5.732210;1.063556;0.996934;-0.046519;
3.065022;0.939127;1.772693;5.731182;1.063428;0.996931;-0.046638;
3.065310;0.939156;1.772625;5.729123;1.063174;0.996923;-0.046876;
3.065887;0.939216;1.772480;5.724992;1.062668;0.996909;-0.047350;
3.066463;0.939275;1.772326;5.720849;1.062165;0.996895;-0.047822;
3.067616;0.939396;1.771986;5.712511;1.061169;0.996867;-0.048763;
3.068654;0.939506;1.771653;5.704966;1.060281;0.996842;-0.049607;
3.069691;0.939616;1.771293;5.697379;1.059401;0.996817;-0.050447;
3.070729;0.939728;1.770906;5.689752;1.058529;0.996792;-0.051283;
3.072804;0.939954;1.770070;5.674399;1.056806;0.996743;-0.052946;
3.074879;0.940184;1.769136;5.658895;1.055114;0.996695;-0.054596;
3.076954;0.940418;1.768098;5.643232;1.053454;0.996648;-0.056231;
3.081105;0.940896;1.765712;5.611439;1.050231;0.996556;-0.059453;
3.085255;0.941390;1.762917;5.579034;1.047134;0.996467;-0.062613;
3.089406;0.941896;1.759720;5.546032;1.044161;0.996381;-0.065707;
3.093556;0.942414;1.756130;5.512453;1.041310;0.996299;-0.068735;
3.097706;0.942944;1.752154;5.478315;1.038577;0.996221;-0.071694;
3.101857;0.943483;1.747803;5.443637;1.035960;0.996146;-0.074582;
3.106007;0.944031;1.743084;5.408441;1.033456;0.996074;-0.077399;
3.110158;0.944587;1.738007;5.372749;1.031061;0.996007;-0.080143;
3.110586;0.944645;1.737463;5.369036;1.030819;0.996000;-0.080422;
3.110586;0.944645;1.737463;5.369036;1.030819;0.996000;-0.080422;
3.110590;0.944646;1.737458;5.369003;1.030819;0.996000;-0.080424;
3.110594;0.944646;1.737453;5.368968;1.030817;0.996000;-0.080427;
3.110602;0.944647;1.737443;5.368900;1.030812;0.996000;-0.080432;
3.110618;0.944649;1.737423;5.368762;1.030803;0.995999;-0.080442;
3.110650;0.944654;1.737382;5.368487;1.030785;0.995999;-0.080463;
3.110713;0.944662;1.737301;5.367937;1.030750;0.995998;-0.080504;
3.110840;0.944679;1.737139;5.366837;1.030679;0.995996;-0.080587;
3.111093;0.944713;1.736813;5.364634;1.030537;0.995992;-0.080751;
3.111601;0.944782;1.736156;5.360223;1.030256;0.995984;-0.081079;
3.112615;0.944920;1.734822;5.351374;1.029698;0.995969;-0.081729;
3.113629;0.945058;1.733467;5.342499;1.029147;0.995953;-0.082375;
3.114644;0.945197;1.732092;5.333596;1.028602;0.995938;-0.083017;
3.116673;0.945474;1.729295;5.315724;1.027527;0.995909;-0.084289;
3.118701;0.945752;1.726426;5.297755;1.026475;0.995880;-0.085545;
3.120730;0.946032;1.723479;5.279684;1.025445;0.995852;-0.086782;
3.124788;0.946593;1.717357;5.243253;1.023456;0.995799;-0.089200;
3.128845;0.947156;1.710937;5.206451;1.021556;0.995750;-0.091541;
3.132903;0.947721;1.704229;5.169302;1.019742;0.995704;-0.093805;
3.136960;0.948287;1.697244;5.131830;1.018010;0.995663;-0.095991;
3.141018;0.948852;1.689991;5.094061;1.016357;0.995625;-0.098097;
3.144824;0.949381;1.682954;5.058382;1.014875;0.995593;-0.100000;
3.144824;0.949381;1.682954;5.058382;1.014875;0.995593;-0.100000;
3.144828;0.949382;1.682947;5.058349;1.014875;0.995593;-0.100000;
3.144832;0.949382;1.682941;5.058315;1.014874;0.995593;-0.100000;
3.144839;0.949383;1.682927;5.058247;1.014871;0.995593;-0.100000;
3.144853;0.949385;1.682900;5.058112;1.014866;0.995593;-0.100000;
3.144882;0.949389;1.682846;5.057842;1.014855;0.995592;-0.100000;
3.144940;0.949397;1.682738;5.057300;1.014833;0.995592;-0.100000;
3.145055;0.949413;1.682522;5.056217;1.014789;0.995591;-0.100000;
3.145285;0.949445;1.682089;5.054051;1.014702;0.995589;-0.100000;
3.145745;0.949509;1.681223;5.049716;1.014529;0.995586;-0.100000;
3.146666;0.949637;1.679488;5.041035;1.014185;0.995579;-0.100000;
3.147587;0.949764;1.677751;5.032343;1.013845;0.995572;-0.100000;
3.148508;0.949892;1.676011;5.023639;1.013508;0.995566;-0.100000;
3.150349;0.950147;1.672527;5.006201;1.012845;0.995553;-0.100000;
3.152191;0.950400;1.669034;4.988723;1.012194;0.995541;-0.100000;
3.155874;0.950905;1.662021;4.953653;1.010933;0.995520;-0.100000;
3.159557;0.951407;1.654974;4.918448;1.009723;0.995502;-0.100000;
3.163240;0.951904;1.647893;4.883127;1.008562;0.995487;-0.100000;
3.166923;0.952397;1.640781;4.847714;1.007449;0.995476;-0.100000;
3.170606;0.952884;1.633639;4.812232;1.006380;0.995468;-0.100000;
3.174289;0.953366;1.626469;4.776702;1.005353;0.995463;-0.100000;
3.177972;0.953841;1.619273;4.741150;1.004365;0.995461;-0.100000;
3.181655;0.954310;1.612053;4.705598;1.003414;0.995463;-0.100000;
3.185338;0.954772;1.604810;4.670071;1.002497;0.995468;-0.100000;
3.189021;0.955225;1.597547;4.634593;1.001612;0.995476;-0.100000;
3.192704;0.955671;1.590265;4.599189;1.000755;0.995488;-0.100000;
3.196387;0.956109;1.582966;4.563883;0.999925;0.995503;-0.100000;
3.200070;0.956538;1.575653;4.528699;0.999119;0.995521;-0.100000;
3.203753;0.956957;1.568328;4.493662;0.998334;0.995542;-0.100000;
3.207436;0.957367;1.560991;4.458798;0.997567;0.995567;-0.100000;
3.211119;0.957768;1.553646;4.424130;0.996816;0.995595;-0.100000;
3.214802;0.958158;1.546293;4.389684;0.996078;0.995626;-0.100000;
3.218485;0.958538;1.538936;4.355485;0.995351;0.995660;-0.100000;
3.222169;0.958907;1.531575;4.321556;0.994632;0.995697;-0.100000;
3.225852;0.959266;1.524213;4.287923;0.993918;0.995738;-0.100000;
3.229535;0.959614;1.516851;4.254609;0.993207;0.995781;-0.100000;
3.233218;0.959950;1.509492;4.221640;0.992496;0.995828;-0.100000;
3.236901;0.960275;1.502137;4.189038;0.991783;0.995878;-0.100000;
3.240584;0.960589;1.494788;4.156829;0.991065;0.995930;-0.100000;
3.244267;0.960891;1.487446;4.125035;0.990340;0.995986;-0.100000;
3.245177;0.960964;1.485634;4.117246;0.990160;0.996000;-0.100000;
3.245177;0.960964;1.485634;4.117246;0.990160;0.996000;-0.100000;
3.245181;0.960964;1.485625;4.117210;0.990162;0.996000;-0.100000;
3.245186;0.960964;1.485616;4.117172;0.990161;0.996000;-0.100000;
3.245194;0.960965;1.485598;4.117097;0.990159;0.996000;-0.100000;
3.245212;0.960967;1.485563;4.116947;0.990156;0.996001;-0.100000;
3.245247;0.960969;1.485493;4.116647;0.990149;0.996001;-0.100000;
3.245317;0.960975;1.485353;4.116046;0.990135;0.996002;-0.100000;
3.245458;0.960986;1.485073;4.114846;0.990107;0.996004;-0.100000;
3.245739;0.961008;1.484513;4.112448;0.990051;0.996009;-0.100000;
3.246302;0.961053;1.483394;4.107664;0.989939;0.996018;-0.100000;
3.247426;0.961140;1.481155;4.098138;0.989713;0.996036;-0.100000;
3.248551;0.961227;1.478917;4.088656;0.989486;0.996054;-0.100000;
3.249676;0.961312;1.476680;4.079218;0.989257;0.996073;-0.100000;
3.251925;0.961480;1.472210;4.060444;0.988799;0.996111;-0.100000;
3.254175;0.961644;1.467745;4.041840;0.988335;0.996150;-0.100000;
3.256424;0.961803;1.463284;4.023418;0.987867;0.996190;-0.100000;
3.260923;0.962108;1.454381;3.987159;0.986909;0.996274;-0.100000;
3.265422;0.962395;1.445502;3.951706;0.985921;0.996361;-0.100000;
3.269921;0.962663;1.436651;3.917095;0.984899;0.996452;-0.100000;
3.274420;0.962914;1.427829;3.883364;0.983841;0.996547;-0.100000;
3.278919;0.963147;1.419038;3.850549;0.982741;0.996646;-0.100000;
3.283418;0.963362;1.410282;3.818684;0.981597;0.996748;-0.100000;
3.287916;0.963560;1.401562;3.787804;0.980406;0.996854;-0.100000;
3.292415;0.963739;1.392881;3.757940;0.979164;0.996964;-0.100000;
3.296914;0.963901;1.384240;3.729125;0.977867;0.997076;-0.100000;
3.301413;0.964045;1.375641;3.701386;0.976514;0.997192;-0.100000;
3.305912;0.964171;1.367087;3.674754;0.975101;0.997311;-0.100000;
3.310411;0.964281;1.358578;3.649254;0.973626;0.997433;-0.100000;
3.314910;0.964373;1.350117;3.624911;0.972086;0.997558;-0.100000;
3.319409;0.964448;1.341705;3.601749;0.970479;0.997685;-0.100000;
3.323908;0.964507;1.333343;3.579791;0.968803;0.997815;-0.100000;
3.328407;0.964548;1.325032;3.559057;0.967055;0.997947;-0.100000;
3.330245;0.964561;1.321651;3.550941;0.966320;0.998002;-0.100000;
3.330245;0.964561;1.321651;3.550941;0.966320;0.998002;-0.100000;
3.330253;0.964561;1.321637;3.550908;0.966318;0.998002;-0.099997;
3.330260;0.964561;1.321624;3.550876;0.966315;0.998002;-0.099993;
3.330275;0.964561;1.321596;3.550811;0.966309;0.998003;-0.099986;
3.330305;0.964561;1.321541;3.550681;0.966297;0.998004;-0.099972;
3.330365;0.964561;1.321432;3.550421;0.966273;0.998005;-0.099944;
3.330484;0.964562;1.321213;3.549901;0.966224;0.998009;-0.099887;
3.330723;0.964563;1.320775;3.548865;0.966128;0.998016;-0.099774;
3.331201;0.964566;1.319902;3.546804;0.965934;0.998030;-0.099547;
3.332156;0.964571;1.318166;3.542724;0.965544;0.998059;-0.099090;
3.334067;0.964578;1.314732;3.534734;0.964753;0.998117;-0.098164;
3.337889;0.964583;1.308021;3.519443;0.963131;0.998233;-0.096266;
3.341711;0.964576;1.301521;3.505074;0.961455;0.998351;-0.094307;
3.349354;0.964529;1.289188;3.479150;0.957939;0.998590;-0.090216;
3.356233;0.964448;1.278868;3.459054;0.954585;0.998809;-0.086341;
3.363112;0.964332;1.269318;3.442058;0.951052;0.999032;-0.082293;
3.369991;0.964180;1.260567;3.428190;0.947340;0.999257;-0.078080;
3.376870;0.963995;1.252644;3.417467;0.943452;0.999484;-0.073712;
3.383749;0.963775;1.245576;3.409897;0.939389;0.999712;-0.069198;
3.390629;0.963523;1.239386;3.405480;0.935155;0.999942;-0.064549;
3.392362;0.963454;1.237969;3.404862;0.934062;1.000000;-0.063358;
3.392362;0.963454;1.237969;3.404862;0.934062;1.000000;-0.063358;
3.392372;0.963453;1.237961;3.404860;0.934055;1.000000;-0.063351;
3.392372;0.963453;1.237961;3.404860;0.934055;1.000000;-0.063351;
3.392374;0.963453;1.237960;3.404859;0.934054;1.000000;-0.063350;
3.392374;0.963453;1.237960;3.404859;0.934054;1.000000;-0.063350;
3.392374;0.963453;1.237960;3.404859;0.934054;1.000000;-0.063350;
3.392385;0.963453;1.237951;3.404856;0.934047;1.000001;-0.063342;
3.392395;0.963452;1.237943;3.404853;0.934041;1.000001;-0.063335;
3.392416;0.963452;1.237926;3.404847;0.934027;1.000002;-0.063321;
3.392459;0.963450;1.237892;3.404834;0.934000;1.000003;-0.063291;
3.392543;0.963446;1.237824;3.404810;0.933947;1.000006;-0.063233;
3.392713;0.963440;1.237689;3.404764;0.933839;1.000012;-0.063116;
3.393051;0.963426;1.237422;3.404678;0.933623;1.000023;-0.062882;
3.393729;0.963398;1.236896;3.404538;0.933191;1.000046;-0.062412;
3.394406;0.963370;1.236379;3.404428;0.932756;1.000068;-0.061941;
3.395083;0.963341;1.235871;3.404349;0.932320;1.000091;-0.061469;
3.396438;0.963283;1.234876;3.404261;0.931445;1.000136;-0.060522;
3.397792;0.963224;1.233915;3.404288;0.930563;1.000182;-0.059571;
3.399147;0.963164;1.232989;3.404433;0.929675;1.000227;-0.058616;
3.401856;0.963039;1.231245;3.405087;0.927881;1.000317;-0.056692;
3.404565;0.962910;1.229648;3.406223;0.926062;1.000408;-0.054753;
3.409983;0.962636;1.226896;3.409935;0.922351;1.000589;-0.050827;
3.415401;0.962342;1.224742;3.415554;0.918544;1.000769;-0.046843;
3.420819;0.962029;1.223195;3.423061;0.914644;1.000948;-0.042807;
3.426238;0.961695;1.222262;3.432432;0.910654;1.001126;-0.038725;
3.431656;0.961342;1.221951;3.443642;0.906577;1.001302;-0.034601;
3.437074;0.960969;1.222270;3.456662;0.902416;1.001477;-0.030442;
3.442492;0.960576;1.223225;3.471462;0.898173;1.001650;-0.026255;
3.447910;0.960163;1.224821;3.488005;0.893852;1.001821;-0.022043;
3.453328;0.959729;1.227066;3.506256;0.889457;1.001989;-0.017815;
3.458747;0.959276;1.229962;3.526175;0.884989;1.002155;-0.013575;
3.464165;0.958802;1.233515;3.547720;0.880453;1.002318;-0.009330;
3.469583;0.958307;1.237727;3.570846;0.875852;1.002478;-0.005085;
3.475001;0.957792;1.242603;3.595507;0.871189;1.002635;-0.000848;
3.480419;0.957256;1.248143;3.621654;0.866466;1.002788;0.003378;
3.485837;0.956698;1.254350;3.649236;0.861687;1.002938;0.007584;
3.491256;0.956119;1.261224;3.678201;0.856856;1.003083;0.011766;
3.496674;0.955519;1.268766;3.708493;0.851974;1.003225;0.015918;
3.502092;0.954897;1.276976;3.740058;0.847045;1.003363;0.020033;
3.507510;0.954253;1.285852;3.772836;0.842073;1.003496;0.024106;
3.512928;0.953587;1.295393;3.806769;0.837058;1.003624;0.028132;
3.518347;0.952899;1.305596;3.841797;0.832005;1.003748;0.032105;
3.523765;0.952188;1.316459;3.877857;0.826917;1.003868;0.036019;
3.529183;0.951455;1.327977;3.914887;0.821794;1.003982;0.039868;
3.534601;0.950700;1.340146;3.952824;0.816641;1.004091;0.043649;
3.540019;0.949922;1.352961;3.991603;0.811460;1.004195;0.047354;
3.545437;0.949122;1.366417;4.031160;0.806252;1.004294;0.050981;
3.550856;0.948299;1.380505;4.071429;0.801021;1.004387;0.054523;
3.556274;0.947454;1.395220;4.112345;0.795768;1.004475;0.057975;
3.561692;0.946587;1.410553;4.153842;0.790496;1.004557;0.061334;
3.567110;0.945698;1.426496;4.195854;0.785208;1.004633;0.064595;
3.572528;0.944787;1.443039;4.238316;0.779904;1.004704;0.067754;
3.577946;0.943855;1.460172;4.281161;0.774588;1.004769;0.070806;
3.583365;0.942902;1.477884;4.324326;0.769261;1.004829;0.073747;
3.588783;0.941929;1.496164;4.367745;0.763926;1.004882;0.076575;
3.594201;0.940935;1.514999;4.411354;0.758585;1.004930;0.079285;
3.599619;0.939922;1.534377;4.455092;0.753239;1.004972;0.081874;
3.605037;0.938890;1.554285;4.498894;0.747891;1.005007;0.084339;
3.610456;0.937840;1.574707;4.542701;0.742544;1.005037;0.086677;
3.615874;0.936773;1.595629;4.586452;0.737198;1.005061;0.088886;
3.621292;0.935688;1.617035;4.630088;0.731857;1.005079;0.090962;
3.626710;0.934589;1.638910;4.673553;0.726522;1.005092;0.092904;
3.632128;0.933474;1.661236;4.716789;0.721196;1.005098;0.094709;
3.637546;0.932346;1.683997;4.759743;0.715881;1.005099;0.096376;
3.642965;0.931205;1.707173;4.802361;0.710580;1.005093;0.097903;
3.648383;0.930053;1.730747;4.844594;0.705295;1.005082;0.099289;
3.651407;0.929405;1.744071;4.867978;0.702353;1.005074;0.100000;
3.651407;0.929406;1.744068;4.867985;0.702369;1.005074;0.100000;
3.651411;0.929405;1.744084;4.868012;0.702365;1.005074;0.100000;
3.651414;0.929404;1.744100;4.868039;0.702362;1.005074;0.100000;
3.651421;0.929403;1.744131;4.868094;0.702355;1.005074;0.100000;
3.651435;0.929400;1.744194;4.868203;0.702341;1.005074;0.100000;
3.651464;0.929394;1.744318;4.868420;0.702314;1.005074;0.100000;
3.651520;0.929382;1.744568;4.868856;0.702259;1.005074;0.100000;
3.651633;0.929357;1.745068;4.869726;0.702149;1.005073;0.100000;
3.651859;0.929309;1.746068;4.871466;0.701930;1.005072;0.100000;
3.652310;0.929212;1.748069;4.874943;0.701491;1.005071;0.100000;
3.653213;0.929018;1.752077;4.881886;0.700614;1.005068;0.100000;
3.654116;0.928823;1.756090;4.888815;0.699737;1.005065;0.100000;
3.655020;0.928628;1.760109;4.895730;0.698861;1.005061;0.100000;
3.656826;0.928238;1.768162;4.909523;0.697111;1.005054;0.100000;
3.658632;0.927847;1.776235;4.923261;0.695364;1.005046;0.100000;
3.660438;0.927454;1.784331;4.936942;0.693620;1.005038;0.100000;
3.664051;0.926668;1.800589;4.964118;0.690139;1.005019;0.100000;
3.667663;0.925878;1.816935;4.991039;0.686669;1.004998;0.100000;
3.674888;0.924292;1.849891;5.044054;0.679767;1.004948;0.100000;
3.681391;0.922860;1.879848;5.090776;0.673600;1.004896;0.100000;
3.687893;0.921424;1.910080;5.136491;0.667482;1.004836;0.100000;
3.694396;0.919989;1.940584;5.181139;0.661416;1.004768;0.100000;
3.700898;0.918556;1.971352;5.224663;0.655408;1.004694;0.100000;
3.707401;0.917129;2.002380;5.267009;0.649464;1.004612;0.100000;
3.713903;0.915711;2.033660;5.308128;0.643590;1.004524;0.100000;
3.720406;0.914304;2.065185;5.347978;0.637792;1.004429;0.100000;
3.722758;0.913799;2.076647;5.362070;0.635717;1.004393;0.100000;
3.726908;0.912912;2.096946;5.386517;0.632077;1.004328;0.100000;
3.733411;0.911538;2.128937;5.423710;0.626452;1.004220;0.100000;
3.739913;0.910184;2.161147;5.459525;0.620925;1.004107;0.100000;
3.744797;0.909183;2.185477;5.485501;0.616846;1.004018;0.100000;
3.744797;0.909183;2.185477;5.485501;0.616846;1.004018;0.100000;
3.744802;0.909182;2.185501;5.485525;0.616840;1.004018;0.099999;
3.744807;0.909181;2.185525;5.485551;0.616836;1.004018;0.099998;
3.744816;0.909179;2.185574;5.485601;0.616828;1.004018;0.099996;
3.744836;0.909175;2.185670;5.485702;0.616812;1.004017;0.099992;
3.744874;0.909167;2.185863;5.485904;0.616780;1.004017;0.099983;
3.744951;0.909151;2.186248;5.486308;0.616716;1.004015;0.099966;
3.745106;0.909120;2.187018;5.487115;0.616588;1.004012;0.099932;
3.745414;0.909057;2.188559;5.488725;0.616332;1.004007;0.099863;
3.746031;0.908932;2.191640;5.491934;0.615822;1.003995;0.099724;
3.746649;0.908807;2.194721;5.495130;0.615312;1.003984;0.099584;
3.747883;0.908559;2.200880;5.501473;0.614297;1.003960;0.099295;
3.748994;0.908335;2.206421;5.507138;0.613386;1.003939;0.099031;
3.750105;0.908113;2.211960;5.512760;0.612480;1.003918;0.098761;
3.751216;0.907892;2.217498;5.518339;0.611577;1.003896;0.098485;
3.753437;0.907451;2.228568;5.529396;0.609779;1.003853;0.097923;
3.755659;0.907013;2.239629;5.540293;0.607995;1.003809;0.097341;
3.757881;0.906579;2.250679;5.551023;0.606226;1.003764;0.096738;
3.762324;0.905723;2.272734;5.571963;0.602733;1.003674;0.095472;
3.766768;0.904882;2.294721;5.592212;0.599300;1.003581;0.094125;
3.775655;0.903254;2.338425;5.630603;0.592634;1.003388;0.091200;
3.783213;0.901929;2.375259;5.661037;0.587178;1.003218;0.088474;
3.790770;0.900662;2.411723;5.689423;0.581931;1.003042;0.085540;
3.798327;0.899458;2.447752;5.715749;0.576905;1.002861;0.082405;
3.805885;0.898322;2.483286;5.740008;0.572110;1.002675;0.079081;
3.813442;0.897256;2.518265;5.762194;0.567558;1.002485;0.075578;
3.821000;0.896265;2.552629;5.782307;0.563260;1.002290;0.071904;
3.828557;0.895353;2.586322;5.800347;0.559228;1.002092;0.068073;
3.836114;0.894522;2.619288;5.816315;0.555471;1.001891;0.064093;
3.843672;0.893775;2.651472;5.830218;0.552000;1.001687;0.059976;
3.851229;0.893115;2.682823;5.842058;0.548825;1.001481;0.055734;
3.858787;0.892545;2.713290;5.851843;0.545956;1.001272;0.051377;
3.866344;0.892067;2.742827;5.859579;0.543402;1.001062;0.046917;
3.873901;0.891682;2.771386;5.865270;0.541170;1.000850;0.042366;
3.881459;0.891392;2.798923;5.868929;0.539273;1.000638;0.037734;
3.889016;0.891198;2.825401;5.870563;0.537718;1.000424;0.033033;
3.896574;0.891101;2.850781;5.870176;0.536509;1.000211;0.028274;
3.904062;0.891100;2.874810;5.867807;0.535659;1.000000;0.023513;
3.904062;0.891100;2.874810;5.867807;0.535659;1.000000;0.023513;
3.904069;0.891100;2.874833;5.867804;0.535659;1.000000;0.023508;
3.904076;0.891100;2.874854;5.867801;0.535658;1.000000;0.023504;
3.904076;0.891100;2.874854;5.867801;0.535658;1.000000;0.023504;
3.904084;0.891100;2.874878;5.867797;0.535658;1.000000;0.023499;
3.904091;0.891101;2.874902;5.867794;0.535657;0.999999;0.023494;
3.904106;0.891101;2.874950;5.867787;0.535655;0.999999;0.023484;
3.904137;0.891101;2.875045;5.867773;0.535653;0.999998;0.023464;
3.904198;0.891101;2.875236;5.867745;0.535647;0.999996;0.023425;
3.904320;0.891102;2.875619;5.867690;0.535636;0.999993;0.023347;
3.904564;0.891104;2.876382;5.867576;0.535615;0.999986;0.023191;
3.905053;0.891108;2.877903;5.867340;0.535574;0.999972;0.022879;
3.906030;0.891117;2.880925;5.866834;0.535498;0.999945;0.022253;
3.907006;0.891128;2.883928;5.866294;0.535427;0.999917;0.021627;
3.907983;0.891141;2.886912;5.865722;0.535363;0.999890;0.021001;
3.909937;0.891170;2.892832;5.864497;0.535249;0.999835;0.019747;
3.911890;0.891206;2.898677;5.863147;0.535158;0.999780;0.018491;
3.913844;0.891247;2.904443;5.861667;0.535091;0.999725;0.017233;
3.917751;0.891351;2.915734;5.858304;0.535031;0.999616;0.014715;
3.921658;0.891480;2.926699;5.854409;0.535070;0.999507;0.012192;
3.929472;0.891815;2.947634;5.845024;0.535446;0.999290;0.007140;
3.937287;0.892252;2.967228;5.833518;0.536224;0.999076;0.002089;
