time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;SM_gover_PmRefPu;
7.87662;0.922373;0.922386;0.922921;0.922933;0.00107376;2.45479;1.00001;1.24463;20.4074;9.83549;2040.74;983.549;0.998298;22.6925;2.45522;0.998298;9.83549;0.737619;0.923;
7.92617;0.922596;0.922611;0.922904;0.922919;0.00107405;2.45546;1.00002;1.24485;20.4123;9.83674;2041.23;983.674;0.998264;22.6983;2.45558;0.998264;9.83674;0.737691;0.923;
7.97572;0.922849;0.922865;0.922897;0.922913;0.00107437;2.45619;1.00002;1.24511;20.4179;9.83821;2041.79;983.821;0.998228;22.7048;2.456;0.998228;9.83821;0.737775;0.923;
8.02527;0.923106;0.923121;0.9229;0.922916;0.00107468;2.45691;1.00002;1.24537;20.4236;9.83972;2042.36;983.972;0.998192;22.7114;2.45644;0.998192;9.83972;0.737863;0.923;
8.07482;0.92332;0.923333;0.922917;0.92293;0.00107493;2.45748;1.00001;1.24559;20.4282;9.84103;2042.82;984.103;0.998164;22.7168;2.45683;0.998164;9.84103;0.73794;0.923;
8.11017;0.923444;0.923454;0.922932;0.922943;0.00107507;2.45779;1.00001;1.24572;20.4309;9.84181;2043.09;984.181;0.998148;22.7199;2.45706;0.998148;9.84181;0.737986;0.923;
8.14199;0.92353;0.923538;0.922948;0.922956;0.00107516;2.458;1.00001;1.24581;20.4328;9.84237;2043.28;984.237;0.998137;22.7221;2.45723;0.998137;9.84237;0.738019;0.923;
8.17062;0.923584;0.92359;0.922963;0.922969;0.00107521;2.45812;1.00001;1.24587;20.4339;9.84274;2043.39;984.274;0.998131;22.7234;2.45734;0.998131;9.84274;0.738041;0.923;
8.19926;0.923616;0.923619;0.922978;0.922982;0.00107524;2.45818;1;1.2459;20.4346;9.84297;2043.46;984.297;0.998128;22.7241;2.45741;0.998128;9.84297;0.738055;0.923;
8.22503;0.923626;0.923627;0.922992;0.922993;0.00107524;2.45817;1;1.24591;20.4347;9.84307;2043.47;984.307;0.998129;22.7243;2.45745;0.998129;9.84307;0.738062;0.923;
8.2508;0.923618;0.923617;0.923006;0.923005;0.00107521;2.45812;0.999999;1.2459;20.4345;9.84307;2043.45;984.307;0.998131;22.7241;2.45745;0.998131;9.84307;0.738062;0.923;
8.27657;0.923593;0.923591;0.923018;0.923015;0.00107517;2.45802;0.999997;1.24588;20.4339;9.84296;2043.39;984.296;0.998136;22.7234;2.45743;0.998136;9.84296;0.738057;0.923;
8.32811;0.92351;0.923504;0.92304;0.923034;0.00107505;2.45774;0.999993;1.2458;20.432;9.84254;2043.2;984.254;0.99815;22.7212;2.45732;0.99815;9.84254;0.738033;0.923;
8.3745;0.923394;0.923386;0.923056;0.923047;0.00107489;2.45738;0.999991;1.24568;20.4294;9.84191;2042.94;984.191;0.998169;22.7181;2.45714;0.998169;9.84191;0.737998;0.923;
8.42911;0.923224;0.923213;0.923067;0.923057;0.00107467;2.45687;0.999989;1.24551;20.4256;9.84094;2042.56;984.094;0.998194;22.7137;2.45686;0.998194;9.84094;0.737942;0.923;
8.48373;0.923036;0.923025;0.92307;0.923059;0.00107443;2.45633;0.999988;1.24532;20.4215;9.83985;2042.15;983.985;0.998221;22.7089;2.45655;0.998221;9.83985;0.737879;0.923;
8.53834;0.922853;0.922843;0.923064;0.923054;0.00107421;2.45583;0.999989;1.24513;20.4175;9.83875;2041.75;983.875;0.998246;22.7042;2.45623;0.998246;9.83875;0.737815;0.923;
8.57189;0.922758;0.922749;0.923056;0.923047;0.0010741;2.45558;0.999991;1.24503;20.4154;9.83816;2041.54;983.816;0.998258;22.7018;2.45605;0.998258;9.83816;0.737781;0.923;
8.60544;0.92268;0.922673;0.923045;0.923038;0.00107402;2.45538;0.999992;1.24495;20.4137;9.83767;2041.37;983.767;0.998268;22.6998;2.45591;0.998268;9.83767;0.737752;0.923;
8.63899;0.922623;0.922618;0.923033;0.923028;0.00107396;2.45525;0.999994;1.24489;20.4125;9.8373;2041.25;983.73;0.998275;22.6984;2.4558;0.998275;9.8373;0.73773;0.923;
8.7061;0.922559;0.922558;0.923009;0.923008;0.0010739;2.45513;0.999999;1.24483;20.4112;9.83685;2041.12;983.685;0.998281;22.6969;2.45565;0.998281;9.83685;0.737703;0.923;
8.7732;0.922574;0.922576;0.922985;0.922988;0.00107394;2.45522;1;1.24484;20.4116;9.83686;2041.16;983.686;0.998276;22.6974;2.45565;0.998276;9.83686;0.737702;0.923;
8.8403;0.92266;0.922665;0.922966;0.922971;0.00107407;2.45551;1.00001;1.24493;20.4135;9.8373;2041.35;983.73;0.998262;22.6997;2.45577;0.998262;9.8373;0.737727;0.923;
8.9074;0.922798;0.922806;0.922954;0.922961;0.00107425;2.45593;1.00001;1.24507;20.4166;9.83808;2041.66;983.808;0.998241;22.7033;2.45599;0.998241;9.83808;0.737771;0.923;
8.97451;0.922962;0.92297;0.92295;0.922958;0.00107446;2.4564;1.00001;1.24523;20.4202;9.83903;2042.02;983.903;0.998218;22.7075;2.45626;0.998218;9.83903;0.737826;0.923;
9.04161;0.923122;0.923129;0.922955;0.922962;0.00107465;2.45684;1.00001;1.24539;20.4238;9.83998;2042.38;983.998;0.998196;22.7116;2.45654;0.998196;9.83998;0.737882;0.923;
9.08009;0.923197;0.923203;0.922963;0.922968;0.00107474;2.45703;1.00001;1.24547;20.4254;9.84045;2042.54;984.045;0.998186;22.7135;2.45668;0.998186;9.84045;0.737909;0.923;
9.11856;0.923253;0.923258;0.922972;0.922976;0.0010748;2.45717;1;1.24553;20.4266;9.84081;2042.66;984.081;0.998179;22.7149;2.45679;0.998179;9.84081;0.737931;0.923;
9.15704;0.92329;0.923293;0.922982;0.922985;0.00107483;2.45725;1;1.24557;20.4274;9.84106;2042.74;984.106;0.998175;22.7158;2.45686;0.998175;9.84106;0.737945;0.923;
9.234;0.923316;0.923316;0.923002;0.923002;0.00107485;2.45728;1;1.2456;20.4279;9.84127;2042.79;984.127;0.998173;22.7164;2.45693;0.998173;9.84127;0.737959;0.923;
9.31095;0.923273;0.92327;0.923019;0.923017;0.00107477;2.45712;0.999997;1.24555;20.4269;9.84108;2042.69;984.108;0.998181;22.7152;2.45688;0.998181;9.84108;0.737948;0.923;
9.38791;0.923175;0.92317;0.923032;0.923027;0.00107464;2.45681;0.999995;1.24545;20.4247;9.84054;2042.47;984.054;0.998197;22.7126;2.45673;0.998197;9.84054;0.737918;0.923;
9.46486;0.923047;0.923041;0.923036;0.923031;0.00107448;2.45644;0.999994;1.24532;20.4218;9.8398;2042.18;983.98;0.998215;22.7093;2.45652;0.998215;9.8398;0.737875;0.923;
9.54182;0.922918;0.922913;0.923033;0.923028;0.00107432;2.45609;0.999995;1.24519;20.419;9.83903;2041.9;983.903;0.998233;22.706;2.4563;0.998233;9.83903;0.737831;0.923;
9.5884;0.922857;0.922853;0.923026;0.923022;0.00107425;2.45593;0.999996;1.24513;20.4177;9.83865;2041.77;983.865;0.998241;22.7045;2.45618;0.998241;9.83865;0.737808;0.923;
9.63498;0.922815;0.922812;0.923018;0.923015;0.00107421;2.45583;0.999997;1.24509;20.4168;9.83837;2041.68;983.837;0.998246;22.7034;2.4561;0.998246;9.83837;0.737792;0.923;
9.68157;0.922793;0.922792;0.923009;0.923008;0.00107419;2.45579;0.999998;1.24506;20.4163;9.83822;2041.63;983.822;0.998248;22.7029;2.45605;0.998248;9.83822;0.737783;0.923;
9.77473;0.922795;0.922796;0.922993;0.922995;0.00107421;2.45583;1;1.24507;20.4164;9.83818;2041.64;983.818;0.998246;22.703;2.45603;0.998246;9.83818;0.73778;0.923;
9.85858;0.922849;0.922852;0.922982;0.922985;0.00107429;2.45601;1;1.24512;20.4177;9.83846;2041.77;983.846;0.998237;22.7044;2.45611;0.998237;9.83846;0.737796;0.923;
9.94091;0.922939;0.922942;0.92298;0.922983;0.0010744;2.45626;1;1.24521;20.4196;9.83898;2041.96;983.898;0.998224;22.7068;2.45626;0.998224;9.83898;0.737825;0.923;
10.0025;0.923002;0.923005;0.922981;0.922984;0.00107448;2.45644;1;1.24527;20.421;9.83935;2042.1;983.935;0.998215;22.7084;2.45637;0.998215;9.83935;0.737847;0.923;
10.0623;0.923052;0.923055;0.922984;0.922987;0.00107454;2.45658;1;1.24533;20.4221;9.83966;2042.21;983.966;0.998209;22.7096;2.45646;0.998209;9.83966;0.737865;0.923;
10.1221;0.923087;0.923089;0.922989;0.922991;0.00107458;2.45666;1;1.24536;20.4229;9.83988;2042.29;983.988;0.998204;22.7105;2.45653;0.998204;9.83988;0.737878;0.923;
10.1819;0.923104;0.923105;0.922995;0.922996;0.00107459;2.4567;1;1.24538;20.4232;9.84;2042.32;984;0.998202;22.7109;2.45656;0.998202;9.84;0.737885;0.923;
10.3014;0.923103;0.923103;0.923005;0.923004;0.00107458;2.45667;0.999999;1.24538;20.4232;9.84003;2042.32;984.003;0.998204;22.7109;2.45657;0.998204;9.84003;0.737887;0.923;
10.421;0.923058;0.923056;0.923011;0.92301;0.00107452;2.45653;0.999998;1.24533;20.4221;9.83978;2042.21;983.978;0.998211;22.7097;2.45651;0.998211;9.83978;0.737873;0.923;
10.5405;0.922994;0.922992;0.923012;0.92301;0.00107444;2.45635;0.999998;1.24527;20.4207;9.8394;2042.07;983.94;0.99822;22.708;2.4564;0.99822;9.8394;0.737852;0.923;
10.6601;0.922941;0.92294;0.923008;0.923007;0.00107438;2.45621;0.999999;1.24522;20.4196;9.83908;2041.96;983.908;0.998227;22.7067;2.4563;0.998227;9.83908;0.737833;0.923;
10.7328;0.92293;0.92293;0.923003;0.923003;0.00107437;2.45619;0.999999;1.2452;20.4194;9.839;2041.94;983.9;0.998228;22.7064;2.45628;0.998228;9.839;0.737828;0.923;
10.8056;0.922935;0.922935;0.922999;0.923;0.00107438;2.45621;1;1.24521;20.4195;9.83902;2041.95;983.902;0.998227;22.7066;2.45628;0.998227;9.83902;0.737829;0.923;
10.8783;0.92295;0.92295;0.922997;0.922997;0.0010744;2.45626;1;1.24522;20.4198;9.8391;2041.98;983.91;0.998224;22.707;2.4563;0.998224;9.8391;0.737833;0.923;
10.951;0.92297;0.922971;0.922995;0.922996;0.00107443;2.45632;1;1.24524;20.4203;9.83921;2042.03;983.921;0.998221;22.7075;2.45633;0.998221;9.83921;0.73784;0.923;
11.0238;0.922991;0.922992;0.922995;0.922996;0.00107445;2.45638;1;1.24527;20.4207;9.83934;2042.07;983.934;0.998218;22.708;2.45637;0.998218;9.83934;0.737847;0.923;
11.1693;0.923016;0.923017;0.922997;0.922998;0.00107448;2.45644;1;1.24529;20.4213;9.83949;2042.13;983.949;0.998215;22.7087;2.45642;0.998215;9.83949;0.737856;0.923;
11.3002;0.923022;0.923022;0.923;0.923;0.00107448;2.45645;1;1.2453;20.4214;9.83953;2042.14;983.953;0.998215;22.7088;2.45643;0.998215;9.83953;0.737858;0.923;
11.4311;0.923016;0.923016;0.923001;0.923001;0.00107448;2.45644;1;1.24529;20.4213;9.8395;2042.13;983.95;0.998216;22.7087;2.45642;0.998216;9.8395;0.737857;0.923;
11.5621;0.923007;0.923007;0.923002;0.923001;0.00107446;2.45641;1;1.24528;20.4211;9.83945;2042.11;983.945;0.998217;22.7084;2.45641;0.998217;9.83945;0.737854;0.923;
11.8239;0.922998;0.922998;0.923001;0.923001;0.00107445;2.45639;1;1.24527;20.4209;9.8394;2042.09;983.94;0.998218;22.7082;2.45639;0.998218;9.8394;0.737851;0.923;
12.0858;0.922998;0.922998;0.923;0.923;0.00107445;2.45639;1;1.24527;20.4209;9.83939;2042.09;983.939;0.998218;22.7082;2.45639;0.998218;9.83939;0.73785;0.923;
12.3477;0.922999;0.922999;0.923;0.923;0.00107446;2.45639;1;1.24527;20.4209;9.8394;2042.09;983.94;0.998218;22.7082;2.45639;0.998218;9.8394;0.737851;0.923;
12.8714;0.923001;0.923001;0.923;0.923;0.00107446;2.45639;1;1.24528;20.4209;9.83941;2042.09;983.941;0.998218;22.7083;2.45639;0.998218;9.83941;0.737851;0.923;
13.9189;0.923;0.923;0.923;0.923;0.00107446;2.45639;1;1.24528;20.4209;9.83941;2042.09;983.941;0.998218;22.7083;2.45639;0.998218;9.83941;0.737851;0.923;
16.0139;0.923;0.923;0.923;0.923;0.00107446;2.45639;1;1.24527;20.4209;9.83941;2042.09;983.941;0.998218;22.7082;2.45639;0.998218;9.83941;0.737851;0.923;
20.2038;0.923;0.923;0.923;0.923;0.00107446;2.45639;1;1.24527;20.4209;9.83941;2042.09;983.941;0.998218;22.7082;2.45639;0.998218;9.83941;0.737851;0.923;
28.5837;0.923;0.923;0.923;0.923;0.00107446;2.45639;1;1.24527;20.4209;9.83941;2042.09;983.941;0.998218;22.7082;2.45639;0.998218;9.83941;0.737851;0.923;
30;0.923;0.923;0.923;0.923;0.00107446;2.45639;1;1.24527;20.4209;9.83941;2042.09;983.941;0.998218;22.7082;2.45639;0.998218;9.83941;0.737851;0.923;
