time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UOelPu;
1.271014;4.393153;16.198865;1.017998;8.739528;-8.024399;1.583569;0.732438;-2.819887;0.892857;-1.000000;
1.271808;4.394745;16.110476;1.017934;8.742399;-7.978554;1.588050;0.734667;-2.828467;0.892857;-1.000000;
1.272602;4.396593;16.024446;1.017869;8.745851;-7.932923;1.592515;0.736854;-2.836887;0.892857;-1.000000;
1.273396;4.398690;15.940729;1.017804;8.749860;-7.887529;1.596964;0.739000;-2.845151;0.892857;-1.000000;
1.274190;4.401026;15.859278;1.017740;8.754404;-7.842393;1.601396;0.741106;-2.853260;0.892857;-1.000000;
1.274984;4.403594;15.780049;1.017675;8.759461;-7.797535;1.605813;0.743173;-2.861216;0.892857;-1.000000;
1.275778;4.406386;15.702997;1.017610;8.765009;-7.752974;1.610213;0.745200;-2.869021;0.892857;-1.000000;
1.276572;4.409393;15.628078;1.017545;8.771027;-7.708728;1.614597;0.747189;-2.876679;0.892857;-1.000000;
1.277366;4.412609;15.555248;1.017480;8.777496;-7.664813;1.618965;0.749140;-2.884189;0.892857;-1.000000;
1.278954;4.419625;15.415660;1.017350;8.791719;-7.578016;1.627652;0.752931;-2.898783;0.892857;-1.000000;
1.280383;4.426578;15.296749;1.017232;8.805863;-7.501180;1.635415;0.756217;-2.911437;0.892857;-1.000000;
1.281812;4.434092;15.183949;1.017114;8.821177;-7.425626;1.643125;0.759389;-2.923649;0.892857;-1.000000;
1.283241;4.442132;15.077026;1.016995;8.837545;-7.351430;1.650782;0.762449;-2.935429;0.892857;-1.000000;
1.284670;4.450659;14.975751;1.016876;8.854871;-7.278647;1.658385;0.765400;-2.946789;0.892857;-1.000000;
1.286099;4.459640;14.879902;1.016757;8.873067;-7.207325;1.665935;0.768244;-2.957740;0.892857;-1.000000;
1.287528;4.469039;14.789259;1.016637;8.892042;-7.137507;1.673431;0.770985;-2.968293;0.892857;-1.000000;
1.288957;4.478824;14.703608;1.016517;8.911712;-7.069229;1.680873;0.773626;-2.978459;0.892857;-1.000000;
1.290386;4.488965;14.622739;1.016396;8.931996;-7.002519;1.688261;0.776168;-2.988248;0.892857;-1.000000;
1.291815;4.499430;14.546451;1.016275;8.952816;-6.937402;1.695595;0.778616;-2.997671;0.892857;-1.000000;
1.292301;4.503056;14.521508;1.016233;8.960002;-6.915622;1.698077;0.779427;-3.000794;0.892857;-1.000000;
1.292301;4.503056;14.521508;1.016233;8.960002;-6.915622;1.698077;0.779427;-3.000794;0.892857;-1.000000;
1.292316;4.503164;14.520790;1.016232;8.960223;-6.914983;1.698150;0.779451;-3.000885;0.892857;-1.000000;
1.292330;4.503272;14.520064;1.016231;8.960435;-6.914345;1.698223;0.779474;-3.000977;0.892857;-1.000000;
1.292359;4.503487;14.518612;1.016229;8.960859;-6.913069;1.698369;0.779522;-3.001159;0.892857;-1.000000;
1.292416;4.503918;14.515716;1.016224;8.961710;-6.910519;1.698661;0.779617;-3.001524;0.892857;-1.000000;
1.292530;4.504780;14.509942;1.016214;8.963413;-6.905427;1.699244;0.779805;-3.002251;0.892857;-1.000000;
1.292759;4.506511;14.498478;1.016194;8.966827;-6.895274;1.700411;0.780182;-3.003699;0.892857;-1.000000;
1.293218;4.509993;14.475874;1.016155;8.973688;-6.875093;1.702739;0.780927;-3.006569;0.892857;-1.000000;
1.294134;4.517039;14.431950;1.016077;8.987531;-6.835227;1.707378;0.782390;-3.012202;0.892857;-1.000000;
1.295966;4.531424;14.349053;1.015919;9.015653;-6.757479;1.716588;0.785209;-3.023056;0.892857;-1.000000;
1.297799;4.546165;14.272458;1.015761;9.044227;-6.682414;1.725708;0.787889;-3.033374;0.892857;-1.000000;
1.299632;4.561216;14.201805;1.015602;9.073120;-6.610046;1.734736;0.790435;-3.043175;0.892857;-1.000000;
1.301464;4.576528;14.136740;1.015441;9.102214;-6.540373;1.743672;0.792851;-3.052478;0.892857;-1.000000;
1.303297;4.592056;14.076924;1.015280;9.131397;-6.473383;1.752515;0.795143;-3.061302;0.892857;-1.000000;
1.305129;4.607757;14.022028;1.015118;9.160566;-6.409055;1.761265;0.797315;-3.069665;0.892857;-1.000000;
1.308795;4.639470;13.925650;1.014791;9.218618;-6.288074;1.778484;0.801325;-3.085103;0.892857;-1.000000;
1.312460;4.671405;13.845328;1.014460;9.275546;-6.177307;1.795323;0.804912;-3.098913;0.892857;-1.000000;
1.316125;4.703308;13.778964;1.014125;9.330736;-6.076453;1.811779;0.808108;-3.111217;0.892857;-1.000000;
1.319790;4.734944;13.724645;1.013787;9.383692;-5.985121;1.827848;0.810945;-3.122138;0.892857;-1.000000;
1.323455;4.766099;13.680601;1.013446;9.433976;-5.902870;1.843526;0.813452;-3.131790;0.892857;-1.000000;
1.327120;4.796586;13.645243;1.013101;9.481229;-5.829226;1.858809;0.815658;-3.140283;0.892857;-1.000000;
1.330786;4.826235;13.617139;1.012754;9.525160;-5.763697;1.873694;0.817590;-3.147721;0.892857;-1.000000;
1.334451;4.854900;13.595007;1.012403;9.565533;-5.705780;1.888176;0.819272;-3.154199;0.892857;-1.000000;
1.338116;4.882451;13.577699;1.012050;9.602165;-5.654970;1.902254;0.820730;-3.159809;0.892857;-1.000000;
1.341781;4.908774;13.564195;1.011695;9.634918;-5.610762;1.915924;0.821983;-3.164636;0.892857;-1.000000;
1.345446;4.933771;13.553584;1.011338;9.663699;-5.572659;1.929185;0.823055;-3.168760;0.892857;-1.000000;
1.349112;4.957358;13.545059;1.010979;9.688446;-5.540177;1.942032;0.823963;-3.172257;0.892857;-1.000000;
1.352777;4.979460;13.537907;1.010618;9.709134;-5.512841;1.954466;0.824726;-3.175196;0.892857;-1.000000;
1.360107;5.018909;13.525213;1.009893;9.738967;-5.471108;1.978082;0.825903;-3.179728;0.892857;-1.000000;
1.366704;5.048829;13.512841;1.009238;9.752038;-5.446820;1.997906;0.826625;-3.182506;0.892857;-1.000000;
1.373302;5.073249;13.497100;1.008582;9.752588;-5.432588;2.016373;0.827111;-3.184378;0.892857;-1.000000;
1.379899;5.092082;13.476268;1.007926;9.741136;-5.426446;2.033480;0.827425;-3.185588;0.892857;-1.000000;
1.386496;5.105266;13.448892;1.007272;9.718313;-5.426473;2.049230;0.827629;-3.186370;0.892857;-1.000000;
1.393094;5.112772;13.413889;1.006620;9.684840;-5.430939;2.063627;0.827773;-3.186927;0.892857;-1.000000;
1.399691;5.114623;13.370450;1.005972;9.641459;-5.438303;2.076678;0.827905;-3.187433;0.892857;-1.000000;
1.406288;5.110870;13.317982;1.005329;9.588912;-5.447202;2.088393;0.828062;-3.188038;0.892857;-1.000000;
1.412886;5.101585;13.256077;1.004693;9.527927;-5.456441;2.098782;0.828278;-3.188870;0.892857;-1.000000;
1.419483;5.086858;13.184473;1.004063;9.459201;-5.464976;2.107860;0.828581;-3.190035;0.892857;-1.000000;
1.432678;5.041610;13.011864;1.002829;9.302258;-5.475458;2.122166;0.829558;-3.193800;0.892857;-1.000000;
1.445872;4.975993;12.799564;1.001632;9.121189;-5.474118;2.131446;0.831104;-3.199750;0.892857;-1.000000;
1.456520;4.908904;12.599980;1.000698;8.960002;-5.461786;2.135388;0.832816;-3.206345;0.892857;-1.000000;
1.456520;4.908901;12.600057;1.000698;8.960238;-5.461616;2.135388;0.832820;-3.206355;0.892857;-1.000000;
1.456535;4.908798;12.599761;1.000697;8.960002;-5.461593;2.135391;0.832822;-3.206366;0.892857;-1.000000;
1.456535;4.908798;12.599761;1.000697;8.960002;-5.461593;2.135391;0.832822;-3.206366;0.892857;-1.000000;
1.456726;4.907470;12.595928;1.000680;8.956953;-5.461291;2.135432;0.832857;-3.206498;0.892857;-1.000000;
1.456918;4.906137;12.592087;1.000663;8.953900;-5.460986;2.135472;0.832891;-3.206630;0.892857;-1.000000;
1.457302;4.903462;12.584386;1.000630;8.947786;-5.460365;2.135550;0.832960;-3.206897;0.892857;-1.000000;
1.458070;4.898066;12.568889;1.000564;8.935514;-5.459076;2.135694;0.833100;-3.207437;0.892857;-1.000000;
1.459604;4.887089;12.537514;1.000432;8.910794;-5.456306;2.135933;0.833388;-3.208544;0.892857;-1.000000;
1.462674;4.864389;12.473228;1.000171;8.860653;-5.449981;2.136224;0.833992;-3.210868;0.892857;-1.000000;
1.465744;4.840704;12.406910;0.999911;8.809589;-5.442599;2.136264;0.834634;-3.213340;0.892857;-1.000000;
1.471884;4.790438;12.268265;0.999401;8.704806;-5.424560;2.135604;0.836033;-3.218729;0.892857;-1.000000;
1.478023;4.736371;12.121716;0.998903;8.596495;-5.402127;2.133973;0.837585;-3.224702;0.892857;-1.000000;
1.484163;4.678592;11.967417;0.998415;8.484707;-5.375249;2.131392;0.839286;-3.231250;0.892857;-1.000000;
1.484163;4.678592;11.967417;0.998415;8.484707;-5.375249;2.131392;0.839286;-3.231250;0.892857;-1.000000;
1.484163;4.678592;11.967417;0.998415;8.484707;-5.375249;2.131392;0.839286;-3.231250;0.892857;-1.000000;
1.484163;4.678592;11.967416;0.998415;8.484707;-5.375249;2.131392;0.839286;-3.231250;0.892857;-1.000000;
1.484163;4.678592;11.967416;0.998415;8.484707;-5.375249;2.131392;0.839286;-3.231250;0.892857;-1.000000;
1.484335;4.676921;11.962985;0.998402;8.481530;-5.374428;2.131305;0.839335;-3.231441;0.892857;-1.000000;
1.484507;4.675248;11.958549;0.998388;8.478347;-5.373609;2.131218;0.839385;-3.231633;0.892857;-1.000000;
1.484850;4.671894;11.949664;0.998362;8.471974;-5.371962;2.131043;0.839485;-3.232018;0.892857;-1.000000;
1.485537;4.665153;11.931823;0.998308;8.459197;-5.368625;2.130683;0.839686;-3.232793;0.892857;-1.000000;
1.486910;4.651537;11.895862;0.998201;8.433516;-5.361785;2.129930;0.840094;-3.234363;0.892857;-1.000000;
1.489658;4.623770;11.822817;0.997989;8.381644;-5.347428;2.128286;0.840932;-3.237586;0.892857;-1.000000;
1.495152;4.566129;11.672300;0.997573;8.275862;-5.316011;2.124458;0.842692;-3.244363;0.892857;-1.000000;
1.506142;4.442683;11.354125;0.996772;8.056143;-5.242493;2.114716;0.846540;-3.259179;0.892857;-1.000000;
1.517131;4.308664;11.013816;0.996014;7.824895;-5.155264;2.102295;0.850792;-3.275551;0.892857;-1.000000;
1.528120;4.164536;10.652447;0.995301;7.581429;-5.055061;2.087339;0.855407;-3.293315;0.892857;-1.000000;
1.539109;4.010801;10.271235;0.994636;7.325020;-4.942810;2.070007;0.860335;-3.312289;0.892857;-1.000000;
1.550099;3.847990;9.871563;0.994021;7.054921;-4.819674;2.050468;0.865524;-3.332266;0.892857;-1.000000;
1.561088;3.676685;9.455003;0.993459;6.770458;-4.687012;2.028902;0.870916;-3.353026;0.892857;-1.000000;
1.572077;3.497523;9.023357;0.992954;6.471120;-4.546357;2.005495;0.876450;-3.374334;0.892857;-1.000000;
1.572614;3.488594;9.001953;0.992931;6.456121;-4.539336;2.004311;0.876723;-3.375382;0.892857;-1.000000;
1.572614;3.488666;9.002064;0.992931;6.456542;-4.539019;2.004311;0.876730;-3.375410;0.892857;-1.000000;
1.572614;3.488666;9.002064;0.992931;6.456542;-4.539019;2.004311;0.876730;-3.375410;0.892857;-1.000000;
1.572614;3.488666;9.002064;0.992931;6.456542;-4.539019;2.004311;0.876730;-3.375410;0.892857;-1.000000;
1.572669;3.487742;8.999848;0.992928;6.454990;-4.538289;2.004188;0.876758;-3.375518;0.892857;-1.000000;
1.572669;3.487742;8.999848;0.992928;6.454990;-4.538289;2.004188;0.876758;-3.375518;0.892857;-1.000000;
1.572779;3.485910;8.995456;0.992924;6.451916;-4.536842;2.003944;0.876814;-3.375734;0.892857;-1.000000;
1.572888;3.484078;8.991063;0.992919;6.448840;-4.535395;2.003700;0.876870;-3.375949;0.892857;-1.000000;
1.573108;3.480412;8.982274;0.992909;6.442683;-4.532498;2.003212;0.876982;-3.376380;0.892857;-1.000000;
1.573546;3.473070;8.964680;0.992891;6.430352;-4.526699;2.002234;0.877206;-3.377242;0.892857;-1.000000;
1.574423;3.458354;8.929433;0.992853;6.405617;-4.515071;2.000269;0.877654;-3.378967;0.892857;-1.000000;
1.576178;3.428788;8.858700;0.992780;6.355858;-4.491702;1.996310;0.878551;-3.382422;0.892857;-1.000000;
1.579687;3.369137;8.716320;0.992638;6.255181;-4.444544;1.988273;0.880350;-3.389347;0.892857;-1.000000;
1.586705;3.247866;8.428243;0.992372;6.049238;-4.348784;1.971756;0.883954;-3.403224;0.892857;-1.000000;
1.593723;3.124119;8.136196;0.992132;5.837176;-4.251462;1.954686;0.887556;-3.417089;0.892857;-1.000000;
1.600558;3.001424;7.848598;0.991924;5.624860;-4.155634;1.937582;0.891045;-3.430522;0.892857;-1.000000;
1.600558;3.001429;7.848608;0.991924;5.624894;-4.155610;1.937582;0.891045;-3.430524;0.892857;-1.000000;
1.600648;2.999809;7.844823;0.991922;5.622077;-4.154349;1.937355;0.891091;-3.430699;0.892857;-0.997898;
1.600737;2.998189;7.841037;0.991919;5.619259;-4.153088;1.937127;0.891136;-3.430874;0.892857;-0.995795;
1.600916;2.994947;7.833466;0.991914;5.613620;-4.150566;1.936673;0.891227;-3.431225;0.892857;-0.991589;
1.601274;2.988459;7.818317;0.991904;5.602330;-4.145519;1.935763;0.891409;-3.431926;0.892857;-0.983168;
1.601386;2.986433;7.813589;0.991901;5.598804;-4.143944;1.935479;0.891466;-3.432144;0.892857;-0.980538;
1.601386;2.986433;7.813589;0.991901;5.598804;-4.143944;1.935479;0.891466;-3.432144;0.892857;-0.980538;
1.601470;2.984908;7.810029;0.991898;5.596148;-4.142758;1.935265;0.891509;-3.432309;0.892857;-0.978558;
1.601554;2.983382;7.806468;0.991896;5.593492;-4.141573;1.935051;0.891552;-3.432473;0.892857;-0.976577;
1.601722;2.980330;7.799347;0.991891;5.588177;-4.139201;1.934623;0.891637;-3.432802;0.892857;-0.972614;
1.601921;2.976720;7.790923;0.991886;5.581888;-4.136395;1.934116;0.891738;-3.433191;0.892857;-0.967925;
1.601921;2.976720;7.790923;0.991886;5.581888;-4.136395;1.934116;0.891738;-3.433191;0.892857;-0.967925;
1.601921;2.976720;7.790923;0.991886;5.581888;-4.136395;1.934116;0.891738;-3.433191;0.892857;-0.967925;
1.601921;2.976720;7.790923;0.991886;5.581888;-4.136395;1.934116;0.891738;-3.433191;0.892857;-0.967925;
1.601921;2.976720;7.790923;0.991886;5.581888;-4.136395;1.934116;0.891738;-3.433191;0.892857;-0.967925;
1.601921;2.976720;7.790923;0.991886;5.581888;-4.136395;1.934116;0.891738;-3.433191;0.892857;-0.967925;
1.602005;2.975194;7.787363;0.991884;5.579228;-4.135210;1.933902;0.891781;-3.433088;0.892857;-0.965942;
1.602089;2.973667;7.783802;0.991881;5.576568;-4.134024;1.933688;0.891823;-3.432717;0.892857;-0.963959;
1.602257;2.970614;7.776680;0.991877;5.571246;-4.131652;1.933259;0.891909;-3.431349;0.892857;-0.959992;
1.602593;2.964506;7.762435;0.991867;5.560594;-4.126909;1.932401;0.892079;-3.425494;0.892857;-0.952050;
1.602929;2.958400;7.748189;0.991858;5.549933;-4.122164;1.931542;0.892250;-3.415549;0.892857;-0.944101;
1.603601;2.946201;7.719704;0.991840;5.528596;-4.112674;1.929820;0.892590;-3.383459;0.892857;-0.928179;
1.604945;2.921936;7.662836;0.991804;5.485928;-4.093692;1.926367;0.893270;-3.272461;0.892857;-0.896255;
1.606290;2.897941;7.606189;0.991770;5.443358;-4.074715;1.922898;0.893945;-3.101660;0.892857;-0.864243;
1.607634;2.874341;7.549881;0.991736;5.401005;-4.055753;1.919415;0.894618;-2.874805;0.892857;-0.832179;
1.608979;2.851255;7.494025;0.991703;5.358986;-4.036813;1.915918;0.895285;-2.595818;0.892857;-0.800107;
1.610323;2.828790;7.438732;0.991672;5.317417;-4.017904;1.912407;0.895948;-2.268691;0.892857;-0.768078;
1.611667;2.807047;7.384103;0.991641;5.276405;-3.999032;1.908883;0.896606;-1.897449;0.892857;-0.736148;
1.612133;2.799708;7.365366;0.991630;5.262359;-3.992509;1.907660;0.896832;-1.759576;0.892857;-0.725131;
1.612133;2.799708;7.365365;0.991630;5.262360;-3.992507;1.907660;0.896832;-1.759597;0.892857;-0.725131;
1.612138;2.799621;7.365142;0.991630;5.262193;-3.992430;1.907646;0.896834;-1.757918;0.892857;-0.724999;
1.612144;2.799534;7.364919;0.991630;5.262026;-3.992352;1.907631;0.896837;-1.756240;0.892857;-0.724868;
1.612155;2.799360;7.364474;0.991630;5.261692;-3.992196;1.907602;0.896843;-1.752884;0.892857;-0.724605;
1.612177;2.799012;7.363582;0.991629;5.261023;-3.991886;1.907544;0.896853;-1.746179;0.892857;-0.724080;
1.612222;2.798317;7.361800;0.991629;5.259688;-3.991264;1.907427;0.896875;-1.732789;0.892857;-0.723030;
1.612310;2.796930;7.358238;0.991627;5.257019;-3.990021;1.907193;0.896918;-1.706096;0.892857;-0.720931;
1.612488;2.794166;7.351125;0.991623;5.251690;-3.987534;1.906726;0.897004;-1.653058;0.892857;-0.716734;
1.612843;2.788681;7.336939;0.991615;5.241067;-3.982565;1.905792;0.897176;-1.548350;0.892857;-0.708351;
1.613279;2.782015;7.319574;0.991605;5.228073;-3.976460;1.904641;0.897386;-1.422075;0.892857;-0.698068;
1.613279;2.782015;7.319574;0.991605;5.228073;-3.976460;1.904641;0.897386;-1.422075;0.892857;-0.698068;
1.613284;2.781937;7.319371;0.991605;5.227922;-3.976389;1.904628;0.897389;-1.420611;0.892857;-0.697948;
1.613289;2.781860;7.319168;0.991605;5.227770;-3.976317;1.904614;0.897391;-1.419148;0.892857;-0.697827;
1.613300;2.781705;7.318762;0.991605;5.227466;-3.976174;1.904587;0.897396;-1.416223;0.892857;-0.697586;
1.613320;2.781394;7.317950;0.991604;5.226859;-3.975888;1.904533;0.897406;-1.410377;0.892857;-0.697105;
1.613361;2.780775;7.316327;0.991604;5.225645;-3.975316;1.904425;0.897426;-1.398703;0.892857;-0.696142;
1.613443;2.779537;7.313083;0.991602;5.223219;-3.974172;1.904210;0.897465;-1.375425;0.892857;-0.694217;
1.613607;2.777070;7.306603;0.991598;5.218374;-3.971884;1.903778;0.897544;-1.329147;0.892857;-0.690370;
1.613934;2.772171;7.293676;0.991591;5.208714;-3.967311;1.902913;0.897701;-1.237693;0.892857;-0.682687;
1.614589;2.762504;7.267954;0.991577;5.189508;-3.958174;1.901182;0.898014;-1.059099;0.892857;-0.667368;
1.615898;2.743665;7.217021;0.991550;5.151541;-3.939931;1.897712;0.898637;-0.718420;0.892857;-0.636943;
1.617207;2.725449;7.166748;0.991524;5.114147;-3.921733;1.894231;0.899254;-0.398832;0.892857;-0.606827;
1.618517;2.707805;7.117106;0.991499;5.077300;-3.903578;1.890739;0.899866;-0.099092;0.892857;-0.577050;
1.619826;2.690686;7.068069;0.991475;5.040973;-3.885466;1.887237;0.900474;0.182014;0.892857;-0.547638;
1.621136;2.674045;7.019609;0.991451;5.005141;-3.867397;1.883726;0.901076;0.445646;0.892857;-0.518611;
1.622355;2.658943;6.974985;0.991430;4.972202;-3.850612;1.880447;0.901633;0.676377;0.892857;-0.491946;
1.622355;2.658943;6.974985;0.991430;4.972202;-3.850612;1.880447;0.901633;0.676377;0.892857;-0.491946;
1.622360;2.658880;6.974798;0.991430;4.972063;-3.850541;1.880433;0.901636;0.677327;0.892857;-0.491834;
1.622365;2.658817;6.974610;0.991430;4.971924;-3.850470;1.880419;0.901638;0.678272;0.892857;-0.491722;
1.622375;2.658691;6.974234;0.991430;4.971647;-3.850328;1.880392;0.901643;0.680162;0.892857;-0.491498;
1.622396;2.658439;6.973484;0.991429;4.971094;-3.850045;1.880336;0.901652;0.683940;0.892857;-0.491049;
1.622437;2.657935;6.971982;0.991428;4.969986;-3.849477;1.880225;0.901671;0.691485;0.892857;-0.490153;
1.622520;2.656928;6.968980;0.991427;4.967773;-3.848342;1.880003;0.901708;0.706527;0.892857;-0.488362;
1.622685;2.654918;6.962983;0.991424;4.963352;-3.846073;1.879558;0.901783;0.736432;0.892857;-0.484785;
1.623015;2.650918;6.951014;0.991419;4.954530;-3.841537;1.878668;0.901933;0.795524;0.892857;-0.477651;
1.623675;2.642987;6.927174;0.991408;4.936969;-3.832473;1.876887;0.902232;0.910906;0.892857;-0.463462;
1.624996;2.627391;6.879873;0.991386;4.902165;-3.814377;1.873318;0.902827;1.130948;0.892857;-0.435406;
1.626317;2.612126;6.833064;0.991366;4.867771;-3.796324;1.869740;0.903417;1.337298;0.892857;-0.407782;
1.627637;2.597162;6.786725;0.991346;4.833767;-3.778315;1.866154;0.904004;1.530769;0.892857;-0.380587;
1.628958;2.582469;6.740837;0.991327;4.800135;-3.760350;1.862560;0.904586;1.712159;0.892857;-0.353821;
1.630278;2.568022;6.695381;0.991309;4.766855;-3.742429;1.858958;0.905164;1.882224;0.892857;-0.327479;
1.631599;2.553795;6.650340;0.991291;4.733910;-3.724552;1.855349;0.905739;2.041679;0.892857;-0.301553;
1.632919;2.539765;6.605697;0.991275;4.701282;-3.706719;1.851732;0.906309;2.191191;0.892857;-0.276036;
1.634240;2.525911;6.561434;0.991259;4.668956;-3.688931;1.848109;0.906876;2.331390;0.892857;-0.250919;
1.635561;2.512214;6.517538;0.991243;4.636916;-3.671189;1.844480;0.907440;2.462864;0.892857;-0.226189;
1.636881;2.498656;6.473994;0.991229;4.605148;-3.653492;1.840844;0.907999;2.586163;0.892857;-0.201836;
1.638202;2.485220;6.430788;0.991215;4.573637;-3.635841;1.837202;0.908556;2.701805;0.892857;-0.177847;
1.639522;2.471892;6.387907;0.991202;4.542370;-3.618237;1.833555;0.909109;2.810272;0.892857;-0.154209;
1.640843;2.458658;6.345340;0.991190;4.511334;-3.600680;1.829903;0.909658;2.912019;0.892857;-0.130909;
1.643484;2.432411;6.261091;0.991168;4.449897;-3.565715;1.822584;0.910747;3.097537;0.892857;-0.085245;
1.646125;2.406406;6.177966;0.991148;4.389248;-3.530948;1.815248;0.911823;3.260976;0.892857;-0.040757;
1.648602;2.382173;6.100954;0.991132;4.333011;-3.498523;1.808353;0.912821;3.396552;0.892857;0.000000;
1.648602;2.382173;6.100954;0.991132;4.333011;-3.498523;1.808353;0.912821;3.396552;0.892857;0.000000;
1.648614;2.382056;6.100586;0.991132;4.332742;-3.498369;1.808320;0.912826;3.397170;0.892857;0.000000;
1.648626;2.381940;6.100217;0.991132;4.332472;-3.498213;1.808286;0.912831;3.397781;0.892857;0.000000;
1.648650;2.381707;6.099479;0.991132;4.331933;-3.497901;1.808220;0.912840;3.399001;0.892857;0.000000;
1.648698;2.381241;6.098004;0.991132;4.330855;-3.497278;1.808087;0.912859;3.401439;0.892857;0.000000;
1.648794;2.380310;6.095053;0.991131;4.328700;-3.496031;1.807821;0.912898;3.406297;0.892857;0.000000;
1.648985;2.378448;6.089157;0.991130;4.324392;-3.493538;1.807288;0.912974;3.415948;0.892857;0.000000;
1.649367;2.374725;6.077378;0.991128;4.315785;-3.488556;1.806223;0.913127;3.434988;0.892857;0.000000;
1.650131;2.367286;6.053882;0.991124;4.298611;-3.478605;1.804092;0.913431;3.472049;0.892857;0.000000;
1.651660;2.352426;6.007128;0.991116;4.264413;-3.458757;1.799827;0.914037;3.542304;0.892857;0.000000;
1.653189;2.337587;5.960685;0.991110;4.230406;-3.438984;1.795559;0.914639;3.607650;0.892857;0.000000;
1.656247;2.307939;5.868684;0.991099;4.162914;-3.399671;1.787014;0.915831;3.725361;0.892857;0.000000;
1.658998;2.281270;5.786861;0.991093;4.102731;-3.364558;1.779317;0.916889;3.817694;0.892857;0.000000;
1.661750;2.254589;5.705921;0.991089;4.043027;-3.329711;1.771615;0.917934;3.898868;0.892857;0.000000;
1.664502;2.227881;5.625831;0.991088;3.983763;-3.295139;1.763912;0.918965;3.970225;0.892857;0.000000;
1.667254;2.201134;5.546565;0.991091;3.924904;-3.260854;1.756210;0.919983;4.032999;0.892857;0.000000;
1.670006;2.174343;5.468099;0.991096;3.866421;-3.226865;1.748510;0.920989;4.088276;0.892857;0.000000;
1.672758;2.147506;5.390416;0.991104;3.808288;-3.193183;1.740816;0.921980;4.137005;0.892857;0.000000;
1.675510;2.120626;5.313503;0.991114;3.750487;-3.159819;1.733130;0.922958;4.180019;0.892857;0.000000;
1.678262;2.093708;5.237351;0.991128;3.693001;-3.126784;1.725455;0.923923;4.218043;0.892857;0.000000;
1.681013;2.066760;5.161955;0.991144;3.635821;-3.094089;1.717793;0.924874;4.251707;0.892857;0.000000;
1.683765;2.039793;5.087314;0.991163;3.578940;-3.061743;1.710145;0.925811;4.281565;0.892857;0.000000;
1.686517;2.012818;5.013429;0.991185;3.522353;-3.029758;1.702516;0.926734;4.308095;0.892857;0.000000;
1.689269;1.985847;4.940304;0.991209;3.466061;-2.998143;1.694906;0.927644;4.331716;0.892857;0.000000;
1.692021;1.958897;4.867946;0.991236;3.410068;-2.966908;1.687319;0.928539;4.352793;0.892857;0.000000;
1.694773;1.931981;4.796364;0.991266;3.354377;-2.936062;1.679756;0.929420;4.371643;0.892857;0.000000;
1.697525;1.905115;4.725569;0.991299;3.298999;-2.905614;1.672221;0.930286;4.388545;0.892857;0.000000;
1.700277;1.878315;4.655574;0.991334;3.243943;-2.875573;1.664714;0.931139;4.403738;0.892857;0.000000;
1.703028;1.851599;4.586391;0.991372;3.189223;-2.845947;1.657240;0.931976;4.417433;0.892857;0.000000;
1.705780;1.824982;4.518036;0.991413;3.134852;-2.816743;1.649799;0.932799;4.429814;0.892857;0.000000;
1.708532;1.798481;4.450527;0.991456;3.080848;-2.787969;1.642395;0.933607;4.441039;0.892857;0.000000;
1.711284;1.772114;4.383879;0.991502;3.027228;-2.759632;1.635029;0.934401;4.451249;0.892857;0.000000;
1.716788;1.719862;4.253258;0.991601;2.921230;-2.704300;1.620425;0.935943;4.469210;0.892857;0.000000;
1.722292;1.668346;4.126305;0.991711;2.817019;-2.650780;1.606002;0.937426;4.484356;0.892857;0.000000;
1.727795;1.617687;4.003174;0.991830;2.714782;-2.599102;1.591777;0.938849;4.497266;0.892857;0.000000;
1.733299;1.568007;3.884012;0.991960;2.614716;-2.549288;1.577767;0.940212;4.508406;0.892857;0.000000;
1.738803;1.519422;3.768966;0.992099;2.517023;-2.501350;1.563989;0.941516;4.518135;0.892857;0.000000;
1.744306;1.472044;3.658169;0.992247;2.421912;-2.455293;1.550459;0.942762;4.526734;0.892857;0.000000;
1.749810;1.425977;3.551749;0.992404;2.329591;-2.411108;1.537193;0.943951;4.534413;0.892857;0.000000;
1.755314;1.381320;3.449813;0.992570;2.240269;-2.368783;1.524206;0.945083;4.541336;0.892857;0.000000;
1.760818;1.338167;3.352457;0.992744;2.154154;-2.328291;1.511514;0.946159;4.547628;0.892857;0.000000;
1.766321;1.296604;3.259755;0.992927;2.071444;-2.289602;1.499130;0.947182;4.553386;0.892857;0.000000;
1.777329;1.218640;3.088550;0.993314;1.917102;-2.217431;1.475358;0.949073;4.563646;0.892857;0.000000;
1.788336;1.147931;2.936312;0.993730;1.778589;-2.151869;1.452979;0.950771;4.572470;0.892857;0.000000;
1.799344;1.084912;2.802853;0.994170;1.657131;-2.092414;1.432080;0.952292;4.580146;0.892857;0.000000;
1.810351;1.029939;2.687692;0.994632;1.553764;-2.038493;1.412739;0.953655;4.586889;0.892857;0.000000;
1.821359;0.983296;2.590112;0.995112;1.469308;-1.989483;1.395024;0.954877;4.592867;0.892857;0.000000;
1.832366;0.945181;2.509260;0.995606;1.404359;-1.944738;1.378989;0.955978;4.598210;0.892857;0.000000;
