time;BESS_BESS_HvMeasurements_PPu;BESS_BESS_HvMeasurements_QPu;BESS_BESS_HvMeasurements_UPu;BESS_BESS_LvMeasurements_PPu;BESS_BESS_LvMeasurements_QPu;BESS_BESS_LvMeasurements_UPu;BESS_BESS_injector_PInjPu;BESS_BESS_injector_PInjPuSn;BESS_BESS_injector_QInjPu;BESS_BESS_injector_QInjPuSn;BESS_BESS_injector_terminal_V_re;BESS_BESS_injector_terminal_i_re;BESS_BESS_injector_terminal_V_im;BESS_BESS_injector_terminal_i_im;BESS_BESS_injector_UPu;BESS_BESS_injector_idPu;BESS_BESS_injector_iqPu;BESS_BESS_pll_omegaPLLPu;BESS_BESS_reecC_idCmdPu;BESS_BESS_reecC_iqCmdPu;BESS_BESS_LvTfo_RPu;BESS_BESS_LvTfo_XPu;BESS_BESS_HvTfo_RPu;BESS_BESS_HvTfo_XPu;
1.6288660;0.4844043;0.0009693;1.0000000;0.4844043;0.0009696;1.0000000;0.0290644;0.4844066;0.0000583;0.0009719;1.0000049;-0.0290643;0.0000054;0.0000582;1.0000049;0.4844043;-0.0009696;1.0000000;0.4785410;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6288980;0.4843933;0.0009675;1.0000000;0.4843933;0.0009677;1.0000000;0.0290637;0.4843956;0.0000582;0.0009701;1.0000049;-0.0290636;0.0000054;0.0000580;1.0000049;0.4843933;-0.0009677;1.0000000;0.4785363;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6289620;0.4843713;0.0009639;1.0000000;0.4843713;0.0009641;1.0000000;0.0290624;0.4843736;0.0000580;0.0009665;1.0000049;-0.0290623;0.0000054;0.0000578;1.0000049;0.4843713;-0.0009641;1.0000000;0.4785271;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6289700;0.4843685;0.0009634;1.0000000;0.4843685;0.0009637;1.0000000;0.0290623;0.4843709;0.0000580;0.0009660;1.0000049;-0.0290621;0.0000054;0.0000578;1.0000049;0.4843685;-0.0009637;1.0000000;0.4785260;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6289860;0.4843630;0.0009625;1.0000000;0.4843630;0.0009627;1.0000000;0.0290619;0.4843654;0.0000579;0.0009651;1.0000049;-0.0290618;0.0000054;0.0000577;1.0000049;0.4843630;-0.0009627;1.0000000;0.4785237;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6290180;0.4843520;0.0009607;1.0000000;0.4843520;0.0009609;1.0000000;0.0290613;0.4843544;0.0000578;0.0009633;1.0000049;-0.0290611;0.0000054;0.0000576;1.0000049;0.4843520;-0.0009609;1.0000000;0.4785191;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6290820;0.4843301;0.0009571;1.0000000;0.4843301;0.0009573;1.0000000;0.0290599;0.4843325;0.0000576;0.0009597;1.0000049;-0.0290598;0.0000054;0.0000574;1.0000049;0.4843301;-0.0009573;1.0000000;0.4785099;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6290900;0.4843274;0.0009567;1.0000000;0.4843274;0.0009569;1.0000000;0.0290598;0.4843297;0.0000576;0.0009592;1.0000049;-0.0290596;0.0000054;0.0000574;1.0000049;0.4843274;-0.0009569;1.0000000;0.4785088;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6291060;0.4843219;0.0009558;1.0000000;0.4843219;0.0009560;1.0000000;0.0290595;0.4843243;0.0000575;0.0009583;1.0000049;-0.0290593;0.0000054;0.0000573;1.0000049;0.4843219;-0.0009560;1.0000000;0.4785065;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6291380;0.4843110;0.0009540;1.0000000;0.4843110;0.0009542;1.0000000;0.0290588;0.4843133;0.0000574;0.0009565;1.0000049;-0.0290587;0.0000054;0.0000572;1.0000049;0.4843110;-0.0009542;1.0000000;0.4785019;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6292020;0.4842892;0.0009504;1.0000000;0.4842892;0.0009506;1.0000000;0.0290575;0.4842915;0.0000572;0.0009530;1.0000049;-0.0290573;0.0000054;0.0000570;1.0000049;0.4842891;-0.0009506;1.0000000;0.4784929;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6292100;0.4842864;0.0009499;1.0000000;0.4842864;0.0009502;1.0000000;0.0290573;0.4842888;0.0000572;0.0009525;1.0000049;-0.0290572;0.0000054;0.0000570;1.0000049;0.4842864;-0.0009502;1.0000000;0.4784917;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6292260;0.4842810;0.0009490;1.0000000;0.4842810;0.0009493;1.0000000;0.0290570;0.4842833;0.0000571;0.0009516;1.0000049;-0.0290569;0.0000054;0.0000569;1.0000049;0.4842810;-0.0009493;1.0000000;0.4784895;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6292580;0.4842701;0.0009473;1.0000000;0.4842701;0.0009475;1.0000000;0.0290563;0.4842724;0.0000570;0.0009498;1.0000049;-0.0290562;0.0000054;0.0000568;1.0000049;0.4842701;-0.0009475;1.0000000;0.4784850;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6293220;0.4842484;0.0009437;1.0000000;0.4842484;0.0009439;1.0000000;0.0290550;0.4842507;0.0000568;0.0009463;1.0000049;-0.0290549;0.0000054;0.0000566;1.0000049;0.4842484;-0.0009439;1.0000000;0.4784760;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6293300;0.4842456;0.0009433;1.0000000;0.4842456;0.0009435;1.0000000;0.0290549;0.4842480;0.0000568;0.0009458;1.0000049;-0.0290547;0.0000054;0.0000566;1.0000049;0.4842456;-0.0009435;1.0000000;0.4784748;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6293460;0.4842402;0.0009424;1.0000000;0.4842402;0.0009426;1.0000000;0.0290546;0.4842426;0.0000567;0.0009450;1.0000049;-0.0290544;0.0000054;0.0000565;1.0000049;0.4842402;-0.0009426;1.0000000;0.4784726;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6293780;0.4842294;0.0009406;1.0000000;0.4842294;0.0009408;1.0000000;0.0290539;0.4842317;0.0000566;0.0009432;1.0000049;-0.0290538;0.0000054;0.0000564;1.0000049;0.4842294;-0.0009408;1.0000000;0.4784681;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6294420;0.4842077;0.0009371;1.0000000;0.4842077;0.0009373;1.0000000;0.0290526;0.4842101;0.0000564;0.0009397;1.0000049;-0.0290525;0.0000054;0.0000562;1.0000049;0.4842077;-0.0009373;1.0000000;0.4784592;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6294500;0.4842050;0.0009366;1.0000000;0.4842050;0.0009369;1.0000000;0.0290524;0.4842074;0.0000564;0.0009392;1.0000049;-0.0290523;0.0000054;0.0000562;1.0000049;0.4842050;-0.0009369;1.0000000;0.4784581;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6294660;0.4841996;0.0009358;1.0000000;0.4841996;0.0009360;1.0000000;0.0290521;0.4842020;0.0000563;0.0009383;1.0000049;-0.0290520;0.0000054;0.0000561;1.0000049;0.4841996;-0.0009360;1.0000000;0.4784558;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6294980;0.4841888;0.0009340;1.0000000;0.4841888;0.0009342;1.0000000;0.0290515;0.4841912;0.0000562;0.0009366;1.0000049;-0.0290513;0.0000054;0.0000560;1.0000049;0.4841888;-0.0009342;1.0000000;0.4784514;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6295620;0.4841673;0.0009305;1.0000000;0.4841673;0.0009307;1.0000000;0.0290502;0.4841696;0.0000560;0.0009331;1.0000049;-0.0290500;0.0000054;0.0000558;1.0000049;0.4841673;-0.0009307;1.0000000;0.4784426;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6295700;0.4841646;0.0009301;1.0000000;0.4841646;0.0009303;1.0000000;0.0290500;0.4841669;0.0000560;0.0009326;1.0000049;-0.0290499;0.0000054;0.0000558;1.0000049;0.4841646;-0.0009303;1.0000000;0.4784414;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6295860;0.4841592;0.0009292;1.0000000;0.4841592;0.0009294;1.0000000;0.0290497;0.4841615;0.0000559;0.0009318;1.0000049;-0.0290496;0.0000054;0.0000557;1.0000049;0.4841592;-0.0009294;1.0000000;0.4784392;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6296180;0.4841484;0.0009274;1.0000000;0.4841484;0.0009277;1.0000000;0.0290490;0.4841508;0.0000558;0.0009300;1.0000049;-0.0290489;0.0000054;0.0000556;1.0000049;0.4841484;-0.0009277;1.0000000;0.4784348;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6296820;0.4841270;0.0009240;1.0000000;0.4841270;0.0009242;1.0000000;0.0290478;0.4841293;0.0000556;0.0009265;1.0000049;-0.0290476;0.0000054;0.0000554;1.0000049;0.4841270;-0.0009242;1.0000000;0.4784261;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6296900;0.4841243;0.0009235;1.0000000;0.4841243;0.0009238;1.0000000;0.0290476;0.4841266;0.0000556;0.0009261;1.0000049;-0.0290475;0.0000054;0.0000554;1.0000049;0.4841243;-0.0009238;1.0000000;0.4784250;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6297060;0.4841189;0.0009227;1.0000000;0.4841189;0.0009229;1.0000000;0.0290473;0.4841213;0.0000555;0.0009252;1.0000049;-0.0290471;0.0000054;0.0000554;1.0000049;0.4841189;-0.0009229;1.0000000;0.4784228;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6297380;0.4841082;0.0009209;1.0000000;0.4841082;0.0009212;1.0000000;0.0290466;0.4841106;0.0000554;0.0009235;1.0000049;-0.0290465;0.0000054;0.0000553;1.0000049;0.4841082;-0.0009212;1.0000000;0.4784184;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6298020;0.4840868;0.0009175;1.0000000;0.4840868;0.0009177;1.0000000;0.0290454;0.4840892;0.0000552;0.0009200;1.0000049;-0.0290452;0.0000054;0.0000550;1.0000049;0.4840868;-0.0009177;1.0000000;0.4784097;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6298100;0.4840842;0.0009170;1.0000000;0.4840842;0.0009173;1.0000000;0.0290452;0.4840865;0.0000552;0.0009196;1.0000049;-0.0290451;0.0000054;0.0000550;1.0000049;0.4840842;-0.0009173;1.0000000;0.4784086;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6298260;0.4840788;0.0009162;1.0000000;0.4840788;0.0009164;1.0000000;0.0290449;0.4840812;0.0000551;0.0009188;1.0000049;-0.0290447;0.0000054;0.0000550;1.0000049;0.4840788;-0.0009164;1.0000000;0.4784064;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6298580;0.4840682;0.0009145;1.0000000;0.4840682;0.0009147;1.0000000;0.0290442;0.4840705;0.0000550;0.0009170;1.0000049;-0.0290441;0.0000054;0.0000549;1.0000049;0.4840682;-0.0009147;1.0000000;0.4784021;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6299220;0.4840469;0.0009110;1.0000000;0.4840469;0.0009113;1.0000000;0.0290430;0.4840492;0.0000548;0.0009136;1.0000049;-0.0290428;0.0000054;0.0000547;1.0000049;0.4840469;-0.0009113;1.0000000;0.4783935;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6299300;0.4840442;0.0009106;1.0000000;0.4840442;0.0009108;1.0000000;0.0290428;0.4840466;0.0000548;0.0009132;1.0000049;-0.0290427;0.0000054;0.0000546;1.0000049;0.4840442;-0.0009108;1.0000000;0.4783924;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6299460;0.4840389;0.0009097;1.0000000;0.4840389;0.0009100;1.0000000;0.0290425;0.4840412;0.0000547;0.0009123;1.0000049;-0.0290423;0.0000054;0.0000546;1.0000049;0.4840389;-0.0009100;1.0000000;0.4783902;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6299780;0.4840283;0.0009080;1.0000000;0.4840283;0.0009083;1.0000000;0.0290418;0.4840306;0.0000546;0.0009106;1.0000049;-0.0290417;0.0000054;0.0000545;1.0000049;0.4840283;-0.0009083;1.0000000;0.4783859;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6300420;0.4840071;0.0009046;1.0000000;0.4840071;0.0009049;1.0000000;0.0290406;0.4840094;0.0000544;0.0009072;1.0000049;-0.0290404;0.0000054;0.0000543;1.0000049;0.4840071;-0.0009049;1.0000000;0.4783774;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6300500;0.4840044;0.0009042;1.0000000;0.4840044;0.0009044;1.0000000;0.0290404;0.4840068;0.0000544;0.0009068;1.0000049;-0.0290403;0.0000054;0.0000543;1.0000049;0.4840044;-0.0009044;1.0000000;0.4783763;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6300660;0.4839991;0.0009034;1.0000000;0.4839991;0.0009036;1.0000000;0.0290401;0.4840015;0.0000544;0.0009059;1.0000049;-0.0290399;0.0000054;0.0000542;1.0000049;0.4839991;-0.0009036;1.0000000;0.4783742;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6300980;0.4839886;0.0009017;1.0000000;0.4839886;0.0009019;1.0000000;0.0290395;0.4839909;0.0000543;0.0009042;1.0000048;-0.0290393;0.0000054;0.0000541;1.0000048;0.4839886;-0.0009019;1.0000000;0.4783699;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6301620;0.4839675;0.0008983;1.0000000;0.4839675;0.0008985;1.0000000;0.0290382;0.4839698;0.0000541;0.0009008;1.0000048;-0.0290380;0.0000054;0.0000539;1.0000048;0.4839675;-0.0008985;1.0000000;0.4783614;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6301700;0.4839648;0.0008979;1.0000000;0.4839648;0.0008981;1.0000000;0.0290380;0.4839672;0.0000540;0.0009004;1.0000048;-0.0290379;0.0000054;0.0000539;1.0000048;0.4839648;-0.0008981;1.0000000;0.4783603;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6301860;0.4839596;0.0008970;1.0000000;0.4839596;0.0008972;1.0000000;0.0290377;0.4839619;0.0000540;0.0008996;1.0000048;-0.0290376;0.0000054;0.0000538;1.0000048;0.4839596;-0.0008972;1.0000000;0.4783582;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6302180;0.4839490;0.0008953;1.0000000;0.4839490;0.0008956;1.0000000;0.0290371;0.4839514;0.0000539;0.0008979;1.0000048;-0.0290369;0.0000054;0.0000537;1.0000048;0.4839490;-0.0008956;1.0000000;0.4783540;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6302820;0.4839280;0.0008920;1.0000000;0.4839280;0.0008922;1.0000000;0.0290358;0.4839304;0.0000537;0.0008945;1.0000048;-0.0290357;0.0000054;0.0000535;1.0000048;0.4839280;-0.0008922;1.0000000;0.4783456;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6302900;0.4839254;0.0008915;1.0000000;0.4839254;0.0008918;1.0000000;0.0290357;0.4839277;0.0000536;0.0008941;1.0000048;-0.0290355;0.0000054;0.0000535;1.0000048;0.4839254;-0.0008918;1.0000000;0.4783445;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6303060;0.4839201;0.0008907;1.0000000;0.4839201;0.0008909;1.0000000;0.0290353;0.4839225;0.0000536;0.0008933;1.0000048;-0.0290352;0.0000054;0.0000534;1.0000048;0.4839201;-0.0008909;1.0000000;0.4783424;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6303380;0.4839096;0.0008890;1.0000000;0.4839096;0.0008893;1.0000000;0.0290347;0.4839120;0.0000535;0.0008916;1.0000048;-0.0290346;0.0000054;0.0000533;1.0000048;0.4839096;-0.0008893;1.0000000;0.4783382;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6304020;0.4838887;0.0008857;1.0000000;0.4838887;0.0008859;1.0000000;0.0290335;0.4838911;0.0000533;0.0008883;1.0000048;-0.0290333;0.0000054;0.0000531;1.0000048;0.4838887;-0.0008859;1.0000000;0.4783299;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6304100;0.4838861;0.0008853;1.0000000;0.4838861;0.0008855;1.0000000;0.0290333;0.4838884;0.0000533;0.0008879;1.0000048;-0.0290332;0.0000054;0.0000531;1.0000048;0.4838861;-0.0008855;1.0000000;0.4783289;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6304260;0.4838809;0.0008845;1.0000000;0.4838809;0.0008847;1.0000000;0.0290330;0.4838832;0.0000532;0.0008870;1.0000048;-0.0290329;0.0000054;0.0000531;1.0000048;0.4838809;-0.0008847;1.0000000;0.4783268;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6304580;0.4838704;0.0008828;1.0000000;0.4838704;0.0008830;1.0000000;0.0290324;0.4838728;0.0000531;0.0008854;1.0000048;-0.0290322;0.0000054;0.0000530;1.0000048;0.4838704;-0.0008830;1.0000000;0.4783226;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6305220;0.4838496;0.0008795;1.0000000;0.4838496;0.0008797;1.0000000;0.0290311;0.4838519;0.0000529;0.0008821;1.0000048;-0.0290310;0.0000054;0.0000528;1.0000048;0.4838496;-0.0008797;1.0000000;0.4783144;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6305300;0.4838470;0.0008791;1.0000000;0.4838470;0.0008793;1.0000000;0.0290310;0.4838493;0.0000529;0.0008816;1.0000048;-0.0290308;0.0000054;0.0000527;1.0000048;0.4838470;-0.0008793;1.0000000;0.4783133;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6305460;0.4838418;0.0008782;1.0000000;0.4838418;0.0008785;1.0000000;0.0290306;0.4838441;0.0000528;0.0008808;1.0000048;-0.0290305;0.0000054;0.0000527;1.0000048;0.4838418;-0.0008785;1.0000000;0.4783113;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6305780;0.4838314;0.0008766;1.0000000;0.4838314;0.0008768;1.0000000;0.0290300;0.4838337;0.0000527;0.0008792;1.0000048;-0.0290299;0.0000054;0.0000526;1.0000048;0.4838314;-0.0008768;1.0000000;0.4783071;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6306420;0.4838106;0.0008733;1.0000000;0.4838106;0.0008735;1.0000000;0.0290288;0.4838130;0.0000526;0.0008759;1.0000048;-0.0290286;0.0000054;0.0000524;1.0000048;0.4838106;-0.0008735;1.0000000;0.4782989;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6306500;0.4838080;0.0008729;1.0000000;0.4838080;0.0008731;1.0000000;0.0290286;0.4838104;0.0000525;0.0008755;1.0000048;-0.0290285;0.0000054;0.0000524;1.0000048;0.4838080;-0.0008731;1.0000000;0.4782979;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6306660;0.4838029;0.0008721;1.0000000;0.4838029;0.0008723;1.0000000;0.0290283;0.4838052;0.0000525;0.0008746;1.0000048;-0.0290282;0.0000054;0.0000523;1.0000048;0.4838029;-0.0008723;1.0000000;0.4782959;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6306980;0.4837925;0.0008704;1.0000000;0.4837925;0.0008707;1.0000000;0.0290277;0.4837948;0.0000524;0.0008730;1.0000048;-0.0290276;0.0000054;0.0000522;1.0000048;0.4837925;-0.0008707;1.0000000;0.4782918;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6307620;0.4837718;0.0008672;1.0000000;0.4837718;0.0008674;1.0000000;0.0290265;0.4837742;0.0000522;0.0008697;1.0000048;-0.0290263;0.0000054;0.0000520;1.0000048;0.4837718;-0.0008674;1.0000000;0.4782837;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6307700;0.4837693;0.0008668;1.0000000;0.4837693;0.0008670;1.0000000;0.0290263;0.4837716;0.0000522;0.0008693;1.0000048;-0.0290262;0.0000054;0.0000520;1.0000048;0.4837693;-0.0008670;1.0000000;0.4782826;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6307860;0.4837641;0.0008659;1.0000000;0.4837641;0.0008662;1.0000000;0.0290260;0.4837664;0.0000521;0.0008685;1.0000048;-0.0290258;0.0000054;0.0000520;1.0000048;0.4837641;-0.0008662;1.0000000;0.4782806;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6308180;0.4837538;0.0008643;1.0000000;0.4837538;0.0008646;1.0000000;0.0290254;0.4837561;0.0000520;0.0008669;1.0000048;-0.0290252;0.0000054;0.0000519;1.0000048;0.4837538;-0.0008646;1.0000000;0.4782766;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6308820;0.4837332;0.0008611;1.0000000;0.4837332;0.0008613;1.0000000;0.0290241;0.4837356;0.0000518;0.0008637;1.0000048;-0.0290240;0.0000054;0.0000517;1.0000048;0.4837332;-0.0008613;1.0000000;0.4782685;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6308900;0.4837306;0.0008607;1.0000000;0.4837306;0.0008609;1.0000000;0.0290240;0.4837330;0.0000518;0.0008632;1.0000048;-0.0290238;0.0000054;0.0000516;1.0000048;0.4837306;-0.0008609;1.0000000;0.4782675;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6309060;0.4837255;0.0008599;1.0000000;0.4837255;0.0008601;1.0000000;0.0290237;0.4837278;0.0000517;0.0008624;1.0000048;-0.0290235;0.0000054;0.0000516;1.0000048;0.4837255;-0.0008601;1.0000000;0.4782655;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6309380;0.4837152;0.0008582;1.0000000;0.4837152;0.0008585;1.0000000;0.0290231;0.4837176;0.0000516;0.0008608;1.0000048;-0.0290229;0.0000054;0.0000515;1.0000048;0.4837152;-0.0008585;1.0000000;0.4782615;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6310020;0.4836948;0.0008550;1.0000000;0.4836948;0.0008553;1.0000000;0.0290218;0.4836971;0.0000515;0.0008576;1.0000048;-0.0290217;0.0000054;0.0000513;1.0000048;0.4836948;-0.0008553;1.0000000;0.4782535;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6310100;0.4836922;0.0008546;1.0000000;0.4836922;0.0008549;1.0000000;0.0290217;0.4836945;0.0000514;0.0008572;1.0000048;-0.0290215;0.0000054;0.0000513;1.0000048;0.4836922;-0.0008549;1.0000000;0.4782525;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6310260;0.4836871;0.0008538;1.0000000;0.4836871;0.0008541;1.0000000;0.0290214;0.4836894;0.0000514;0.0008564;1.0000048;-0.0290212;0.0000054;0.0000512;1.0000048;0.4836871;-0.0008541;1.0000000;0.4782505;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6310580;0.4836769;0.0008522;1.0000000;0.4836769;0.0008525;1.0000000;0.0290208;0.4836792;0.0000513;0.0008548;1.0000048;-0.0290206;0.0000054;0.0000511;1.0000048;0.4836769;-0.0008525;1.0000000;0.4782465;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6311220;0.4836565;0.0008490;1.0000000;0.4836565;0.0008493;1.0000000;0.0290195;0.4836588;0.0000511;0.0008516;1.0000048;-0.0290194;0.0000054;0.0000509;1.0000048;0.4836565;-0.0008493;1.0000000;0.4782386;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6311300;0.4836539;0.0008486;1.0000000;0.4836539;0.0008489;1.0000000;0.0290194;0.4836563;0.0000511;0.0008512;1.0000048;-0.0290192;0.0000054;0.0000509;1.0000048;0.4836539;-0.0008489;1.0000000;0.4782376;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6311460;0.4836488;0.0008478;1.0000000;0.4836488;0.0008481;1.0000000;0.0290191;0.4836512;0.0000510;0.0008504;1.0000048;-0.0290189;0.0000054;0.0000509;1.0000048;0.4836488;-0.0008481;1.0000000;0.4782356;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6311780;0.4836386;0.0008462;1.0000000;0.4836386;0.0008465;1.0000000;0.0290185;0.4836410;0.0000509;0.0008488;1.0000048;-0.0290183;0.0000054;0.0000508;1.0000048;0.4836386;-0.0008465;1.0000000;0.4782317;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6312420;0.4836183;0.0008431;1.0000000;0.4836183;0.0008433;1.0000000;0.0290172;0.4836207;0.0000507;0.0008456;1.0000048;-0.0290171;0.0000054;0.0000506;1.0000048;0.4836183;-0.0008433;1.0000000;0.4782239;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6312500;0.4836158;0.0008427;1.0000000;0.4836158;0.0008429;1.0000000;0.0290171;0.4836181;0.0000507;0.0008452;1.0000048;-0.0290169;0.0000054;0.0000506;1.0000048;0.4836158;-0.0008429;1.0000000;0.4782229;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6312660;0.4836107;0.0008419;1.0000000;0.4836107;0.0008421;1.0000000;0.0290168;0.4836131;0.0000507;0.0008444;1.0000048;-0.0290166;0.0000054;0.0000505;1.0000048;0.4836107;-0.0008421;1.0000000;0.4782209;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6312980;0.4836006;0.0008403;1.0000000;0.4836006;0.0008405;1.0000000;0.0290162;0.4836029;0.0000506;0.0008429;1.0000048;-0.0290160;0.0000054;0.0000504;1.0000048;0.4836006;-0.0008405;1.0000000;0.4782170;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6313620;0.4835804;0.0008371;1.0000000;0.4835804;0.0008374;1.0000000;0.0290150;0.4835827;0.0000504;0.0008397;1.0000048;-0.0290148;0.0000054;0.0000502;1.0000048;0.4835804;-0.0008374;1.0000000;0.4782093;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6313700;0.4835778;0.0008367;1.0000000;0.4835778;0.0008370;1.0000000;0.0290148;0.4835802;0.0000504;0.0008393;1.0000048;-0.0290147;0.0000054;0.0000502;1.0000048;0.4835778;-0.0008370;1.0000000;0.4782083;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6313860;0.4835728;0.0008360;1.0000000;0.4835728;0.0008362;1.0000000;0.0290145;0.4835751;0.0000503;0.0008385;1.0000048;-0.0290144;0.0000054;0.0000502;1.0000048;0.4835728;-0.0008362;1.0000000;0.4782063;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6314180;0.4835627;0.0008344;1.0000000;0.4835627;0.0008346;1.0000000;0.0290139;0.4835650;0.0000502;0.0008370;1.0000048;-0.0290138;0.0000054;0.0000501;1.0000048;0.4835627;-0.0008346;1.0000000;0.4782025;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6314820;0.4835426;0.0008313;1.0000000;0.4835426;0.0008315;1.0000000;0.0290127;0.4835449;0.0000500;0.0008338;1.0000048;-0.0290126;0.0000054;0.0000499;1.0000048;0.4835426;-0.0008315;1.0000000;0.4781948;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6314900;0.4835401;0.0008309;1.0000000;0.4835401;0.0008311;1.0000000;0.0290125;0.4835424;0.0000500;0.0008334;1.0000048;-0.0290124;0.0000054;0.0000499;1.0000048;0.4835401;-0.0008311;1.0000000;0.4781938;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
