time;WT4B_WT_controlMeasurements_PGenNomPu;WT4B_WT_controlMeasurements_QGenNomPu;WT4B_WT_controlMeasurements_UPu;WT4B_WT_terminal_V_re;WT4B_WT_terminal_V_im;WT4B_WT_terminal_i_re;WT4B_WT_terminal_i_im;
20.491317;0.494626;-0.209927;1.018222;0.115921;-1.011602;-0.260134;0.459144;
20.491822;0.494626;-0.209926;1.018222;0.114313;-1.011785;-0.259402;0.459557;
20.492075;0.494626;-0.209925;1.018222;0.113509;-1.011876;-0.259036;0.459763;
20.492581;0.494626;-0.209924;1.018223;0.111901;-1.012055;-0.258304;0.460174;
20.492834;0.494626;-0.209923;1.018223;0.111097;-1.012144;-0.257937;0.460379;
20.493340;0.494627;-0.209921;1.018223;0.109488;-1.012320;-0.257204;0.460789;
20.493593;0.494627;-0.209921;1.018224;0.108684;-1.012407;-0.256837;0.460993;
20.494099;0.494627;-0.209919;1.018224;0.107075;-1.012578;-0.256102;0.461401;
20.494351;0.494627;-0.209918;1.018224;0.106270;-1.012663;-0.255735;0.461604;
20.494857;0.494627;-0.209917;1.018225;0.104661;-1.012831;-0.254999;0.462010;
20.495110;0.494627;-0.209916;1.018225;0.103856;-1.012915;-0.254631;0.462213;
20.495616;0.494627;-0.209915;1.018225;0.102247;-1.013079;-0.253895;0.462617;
20.495869;0.494627;-0.209914;1.018226;0.101442;-1.013160;-0.253527;0.462819;
20.496375;0.494627;-0.209912;1.018226;0.099831;-1.013320;-0.252789;0.463221;
20.496628;0.494627;-0.209912;1.018226;0.099026;-1.013399;-0.252420;0.463422;
20.497134;0.494628;-0.209910;1.018227;0.097416;-1.013556;-0.251682;0.463822;
20.497386;0.494628;-0.209909;1.018227;0.096610;-1.013633;-0.251313;0.464022;
20.497892;0.494628;-0.209908;1.018227;0.095000;-1.013786;-0.250573;0.464421;
20.498145;0.494628;-0.209907;1.018227;0.094194;-1.013861;-0.250204;0.464620;
20.498651;0.494628;-0.209906;1.018228;0.092583;-1.014010;-0.249463;0.465017;
20.498904;0.494628;-0.209905;1.018228;0.091777;-1.014084;-0.249093;0.465215;
20.499410;0.494628;-0.209904;1.018228;0.090165;-1.014229;-0.248352;0.465611;
20.499663;0.494628;-0.209903;1.018229;0.089360;-1.014300;-0.247981;0.465808;
20.500168;0.494629;-0.209901;1.018229;0.087748;-1.014441;-0.247239;0.466201;
20.500421;0.494629;-0.209901;1.018229;0.086942;-1.014511;-0.246868;0.466398;
20.500927;0.494629;-0.209899;1.018230;0.085329;-1.014648;-0.246125;0.466790;
20.501180;0.494629;-0.209898;1.018230;0.084523;-1.014716;-0.245753;0.466985;
20.501686;0.494629;-0.209897;1.018230;0.082911;-1.014849;-0.245009;0.467375;
20.501939;0.494629;-0.209896;1.018231;0.082104;-1.014915;-0.244637;0.467570;
20.502445;0.494629;-0.209895;1.018231;0.080491;-1.015045;-0.243892;0.467958;
20.502698;0.494629;-0.209894;1.018231;0.079685;-1.015108;-0.243519;0.468152;
20.503203;0.494629;-0.209893;1.018232;0.078072;-1.015234;-0.242774;0.468538;
20.503456;0.494630;-0.209892;1.018232;0.077265;-1.015296;-0.242401;0.468731;
20.503962;0.494630;-0.209891;1.018232;0.075651;-1.015418;-0.241654;0.469115;
20.504215;0.494630;-0.209890;1.018232;0.074845;-1.015478;-0.241280;0.469307;
20.504721;0.494630;-0.209888;1.018233;0.073231;-1.015596;-0.240533;0.469690;
20.504974;0.494630;-0.209888;1.018233;0.072424;-1.015654;-0.240159;0.469881;
20.505480;0.494630;-0.209886;1.018233;0.070810;-1.015768;-0.239410;0.470262;
20.505732;0.494630;-0.209886;1.018234;0.070003;-1.015824;-0.239036;0.470452;
20.506238;0.494630;-0.209884;1.018234;0.068388;-1.015935;-0.238286;0.470832;
20.506491;0.494630;-0.209883;1.018234;0.067581;-1.015989;-0.237912;0.471021;
20.506997;0.494631;-0.209882;1.018235;0.065966;-1.016096;-0.237161;0.471399;
20.507250;0.494631;-0.209881;1.018235;0.065159;-1.016148;-0.236786;0.471587;
20.507756;0.494631;-0.209880;1.018235;0.063544;-1.016251;-0.236035;0.471963;
20.508009;0.494631;-0.209879;1.018235;0.062737;-1.016301;-0.235659;0.472150;
20.508515;0.494631;-0.209878;1.018236;0.061122;-1.016400;-0.234907;0.472524;
20.508767;0.494631;-0.209877;1.018236;0.060314;-1.016448;-0.234531;0.472710;
20.509273;0.494631;-0.209876;1.018236;0.058699;-1.016543;-0.233778;0.473083;
20.509526;0.494631;-0.209875;1.018237;0.057891;-1.016590;-0.233401;0.473268;
20.510032;0.494632;-0.209874;1.018237;0.056275;-1.016681;-0.232647;0.473639;
20.510285;0.494632;-0.209873;1.018237;0.055468;-1.016725;-0.232270;0.473823;
20.510791;0.494632;-0.209872;1.018238;0.053852;-1.016813;-0.231515;0.474192;
20.511044;0.494632;-0.209871;1.018238;0.053044;-1.016855;-0.231138;0.474376;
20.511549;0.494632;-0.209870;1.018238;0.051428;-1.016939;-0.230382;0.474742;
20.511802;0.494632;-0.209869;1.018238;0.050620;-1.016979;-0.230004;0.474925;
20.512308;0.494632;-0.209868;1.018239;0.049004;-1.017059;-0.229248;0.475290;
20.512561;0.494632;-0.209867;1.018239;0.048196;-1.017098;-0.228869;0.475472;
20.513067;0.494632;-0.209865;1.018239;0.046579;-1.017173;-0.228112;0.475835;
20.513320;0.494633;-0.209865;1.018240;0.045771;-1.017210;-0.227733;0.476017;
20.513826;0.494633;-0.209863;1.018240;0.044155;-1.017282;-0.226975;0.476378;
20.514079;0.494633;-0.209863;1.018240;0.043346;-1.017317;-0.226596;0.476558;
20.514584;0.494633;-0.209861;1.018241;0.041730;-1.017385;-0.225837;0.476918;
20.514837;0.494633;-0.209861;1.018241;0.040921;-1.017418;-0.225457;0.477097;
20.515343;0.494633;-0.209859;1.018241;0.039304;-1.017482;-0.224697;0.477455;
20.515596;0.494633;-0.209859;1.018241;0.038496;-1.017513;-0.224317;0.477633;
20.516102;0.494633;-0.209857;1.018242;0.036879;-1.017574;-0.223556;0.477989;
20.516355;0.494633;-0.209857;1.018242;0.036070;-1.017603;-0.223176;0.478166;
20.516861;0.494634;-0.209855;1.018242;0.034453;-1.017659;-0.222414;0.478520;
20.517114;0.494634;-0.209855;1.018242;0.033645;-1.017686;-0.222033;0.478697;
20.517619;0.494634;-0.209853;1.018243;0.032027;-1.017739;-0.221271;0.479049;
20.517872;0.494634;-0.209853;1.018243;0.031219;-1.017764;-0.220890;0.479225;
20.518378;0.494634;-0.209851;1.018243;0.029601;-1.017813;-0.220126;0.479575;
20.518631;0.494634;-0.209851;1.018244;0.028793;-1.017836;-0.219745;0.479750;
20.519137;0.494634;-0.209849;1.018244;0.027175;-1.017881;-0.218981;0.480099;
20.519390;0.494634;-0.209849;1.018244;0.026366;-1.017903;-0.218598;0.480273;
20.519896;0.494635;-0.209847;1.018244;0.024749;-1.017944;-0.217833;0.480619;
20.520148;0.494635;-0.209847;1.018245;0.023940;-1.017963;-0.217451;0.480792;
20.520654;0.494635;-0.209845;1.018245;0.022322;-1.018000;-0.216685;0.481137;
20.520907;0.494635;-0.209845;1.018245;0.021513;-1.018018;-0.216302;0.481309;
20.521413;0.494635;-0.209844;1.018246;0.019896;-1.018051;-0.215536;0.481652;
20.521666;0.494635;-0.209843;1.018246;0.019087;-1.018067;-0.215152;0.481823;
20.522172;0.494635;-0.209842;1.018246;0.017469;-1.018096;-0.214385;0.482165;
20.522425;0.494635;-0.209841;1.018246;0.016660;-1.018110;-0.214001;0.482335;
20.522930;0.494635;-0.209840;1.018247;0.015042;-1.018136;-0.213233;0.482674;
20.523183;0.494636;-0.209839;1.018247;0.014233;-1.018147;-0.212849;0.482844;
20.523689;0.494636;-0.209838;1.018247;0.012615;-1.018169;-0.212080;0.483181;
20.523942;0.494636;-0.209837;1.018247;0.011806;-1.018179;-0.211695;0.483350;
20.524448;0.494636;-0.209836;1.018248;0.010188;-1.018197;-0.210925;0.483685;
20.524701;0.494636;-0.209835;1.018248;0.009379;-1.018205;-0.210540;0.483853;
20.525207;0.494636;-0.209834;1.018248;0.007761;-1.018219;-0.209770;0.484187;
20.525460;0.494636;-0.209833;1.018249;0.006952;-1.018225;-0.209384;0.484353;
20.525965;0.494636;-0.209832;1.018249;0.005334;-1.018235;-0.208613;0.484685;
20.526218;0.494636;-0.209831;1.018249;0.004525;-1.018239;-0.208227;0.484851;
20.526724;0.494637;-0.209830;1.018249;0.002907;-1.018245;-0.207455;0.485181;
20.526977;0.494637;-0.209829;1.018250;0.002098;-1.018247;-0.207069;0.485346;
20.527483;0.494637;-0.209828;1.018250;0.000480;-1.018250;-0.206296;0.485674;
20.527736;0.494637;-0.209828;1.018250;-0.000329;-1.018250;-0.205910;0.485838;
20.528242;0.494637;-0.209826;1.018251;-0.001948;-1.018249;-0.205136;0.486165;
20.528495;0.494637;-0.209826;1.018251;-0.002757;-1.018247;-0.204749;0.486328;
20.529000;0.494637;-0.209824;1.018251;-0.004375;-1.018242;-0.203975;0.486652;
20.529253;0.494637;-0.209824;1.018251;-0.005184;-1.018238;-0.203587;0.486814;
20.529759;0.494638;-0.209823;1.018252;-0.006802;-1.018229;-0.202812;0.487137;
20.530012;0.494638;-0.209822;1.018252;-0.007611;-1.018223;-0.202424;0.487298;
20.530518;0.494638;-0.209821;1.018252;-0.009229;-1.018210;-0.201648;0.487619;
20.530771;0.494638;-0.209820;1.018252;-0.010038;-1.018203;-0.201260;0.487779;
20.531277;0.494638;-0.209819;1.018253;-0.011656;-1.018186;-0.200483;0.488098;
20.531529;0.494638;-0.209818;1.018253;-0.012465;-1.018177;-0.200095;0.488257;
20.532035;0.494638;-0.209817;1.018253;-0.014083;-1.018156;-0.199318;0.488575;
20.532288;0.494638;-0.209816;1.018253;-0.014892;-1.018144;-0.198929;0.488733;
20.532794;0.494638;-0.209815;1.018254;-0.016510;-1.018120;-0.198150;0.489048;
20.533047;0.494639;-0.209814;1.018254;-0.017319;-1.018107;-0.197761;0.489206;
20.533553;0.494639;-0.209813;1.018254;-0.018937;-1.018078;-0.196982;0.489519;
20.533806;0.494639;-0.209813;1.018254;-0.019746;-1.018063;-0.196593;0.489676;
20.534312;0.494639;-0.209811;1.018255;-0.021364;-1.018031;-0.195813;0.489987;
20.534564;0.494639;-0.209811;1.018255;-0.022172;-1.018014;-0.195423;0.490143;
20.535070;0.494639;-0.209810;1.018255;-0.023790;-1.017977;-0.194642;0.490453;
20.535323;0.494639;-0.209809;1.018255;-0.024599;-1.017958;-0.194252;0.490607;
20.535829;0.494639;-0.209808;1.018256;-0.026217;-1.017918;-0.193471;0.490915;
20.536082;0.494639;-0.209807;1.018256;-0.027025;-1.017897;-0.193080;0.491069;
20.536588;0.494640;-0.209806;1.018256;-0.028643;-1.017853;-0.192298;0.491375;
20.536841;0.494640;-0.209805;1.018256;-0.029452;-1.017830;-0.191907;0.491527;
20.537346;0.494640;-0.209804;1.018257;-0.031069;-1.017783;-0.191125;0.491832;
20.537599;0.494640;-0.209804;1.018257;-0.031878;-1.017758;-0.190733;0.491983;
20.538105;0.494640;-0.209802;1.018257;-0.033495;-1.017706;-0.189950;0.492286;
20.538358;0.494640;-0.209802;1.018258;-0.034304;-1.017680;-0.189558;0.492437;
20.538864;0.494640;-0.209801;1.018258;-0.035921;-1.017624;-0.188774;0.492737;
20.539117;0.494640;-0.209800;1.018258;-0.036730;-1.017595;-0.188382;0.492887;
20.539623;0.494640;-0.209799;1.018258;-0.038347;-1.017536;-0.187597;0.493186;
20.539876;0.494641;-0.209798;1.018259;-0.039155;-1.017505;-0.187205;0.493335;
20.540381;0.494641;-0.209797;1.018259;-0.040772;-1.017442;-0.186419;0.493631;
20.540634;0.494641;-0.209797;1.018259;-0.041580;-1.017410;-0.186026;0.493779;
20.541140;0.494641;-0.209795;1.018259;-0.043197;-1.017343;-0.185240;0.494074;
20.541393;0.494641;-0.209795;1.018260;-0.044005;-1.017308;-0.184847;0.494221;
20.541899;0.494641;-0.209794;1.018260;-0.045622;-1.017237;-0.184060;0.494514;
20.542152;0.494641;-0.209793;1.018260;-0.046430;-1.017201;-0.183667;0.494660;
20.542658;0.494641;-0.209792;1.018260;-0.048047;-1.017126;-0.182879;0.494951;
20.542911;0.494641;-0.209791;1.018261;-0.048855;-1.017088;-0.182485;0.495097;
20.543416;0.494642;-0.209790;1.018261;-0.050471;-1.017009;-0.181697;0.495386;
20.543669;0.494642;-0.209790;1.018261;-0.051279;-1.016969;-0.181303;0.495530;
20.544175;0.494642;-0.209788;1.018261;-0.052895;-1.016887;-0.180514;0.495818;
20.544428;0.494642;-0.209788;1.018261;-0.053703;-1.016844;-0.180119;0.495961;
20.544934;0.494642;-0.209787;1.018262;-0.055319;-1.016758;-0.179330;0.496246;
20.545187;0.494642;-0.209786;1.018262;-0.056127;-1.016714;-0.178935;0.496389;
20.545693;0.494642;-0.209785;1.018262;-0.057742;-1.016624;-0.178144;0.496672;
20.545945;0.494642;-0.209784;1.018262;-0.058550;-1.016578;-0.177749;0.496814;
20.546451;0.494643;-0.209783;1.018263;-0.060166;-1.016484;-0.176958;0.497095;
20.546704;0.494643;-0.209783;1.018263;-0.060973;-1.016436;-0.176563;0.497236;
20.547210;0.494643;-0.209782;1.018263;-0.062588;-1.016338;-0.175771;0.497516;
20.547463;0.494643;-0.209781;1.018263;-0.063396;-1.016288;-0.175375;0.497655;
20.547969;0.494643;-0.209780;1.018264;-0.065011;-1.016186;-0.174583;0.497933;
20.548222;0.494643;-0.209779;1.018264;-0.065818;-1.016135;-0.174187;0.498072;
20.548727;0.494643;-0.209778;1.018264;-0.067433;-1.016029;-0.173394;0.498348;
20.548980;0.494643;-0.209778;1.018264;-0.068240;-1.015975;-0.172997;0.498485;
20.549486;0.494643;-0.209776;1.018265;-0.069855;-1.015866;-0.172204;0.498759;
20.549739;0.494644;-0.209776;1.018265;-0.070662;-1.015810;-0.171807;0.498896;
20.550245;0.494644;-0.209775;1.018265;-0.072276;-1.015697;-0.171013;0.499168;
20.550498;0.494644;-0.209774;1.018265;-0.073083;-1.015639;-0.170615;0.499304;
20.551004;0.494644;-0.209773;1.018266;-0.074697;-1.015522;-0.169820;0.499574;
20.551257;0.494644;-0.209773;1.018266;-0.075504;-1.015463;-0.169423;0.499709;
20.551762;0.494644;-0.209771;1.018266;-0.077117;-1.015342;-0.168627;0.499978;
20.552015;0.494644;-0.209771;1.018266;-0.077924;-1.015280;-0.168230;0.500111;
20.552521;0.494644;-0.209770;1.018267;-0.079537;-1.015156;-0.167433;0.500378;
20.552774;0.494644;-0.209769;1.018267;-0.080344;-1.015092;-0.167035;0.500511;
20.553280;0.494645;-0.209768;1.018267;-0.081957;-1.014964;-0.166239;0.500776;
20.553533;0.494645;-0.209768;1.018267;-0.082764;-1.014898;-0.165840;0.500907;
20.554039;0.494645;-0.209767;1.018268;-0.084376;-1.014766;-0.165043;0.501170;
20.554292;0.494645;-0.209766;1.018268;-0.085182;-1.014699;-0.164644;0.501301;
20.554797;0.494645;-0.209765;1.018268;-0.086795;-1.014562;-0.163846;0.501562;
20.555050;0.494645;-0.209764;1.018268;-0.087601;-1.014493;-0.163447;0.501692;
20.555556;0.494645;-0.209763;1.018268;-0.089213;-1.014353;-0.162648;0.501951;
20.555809;0.494645;-0.209763;1.018269;-0.090019;-1.014282;-0.162249;0.502080;
20.556315;0.494645;-0.209762;1.018269;-0.091631;-1.014138;-0.161450;0.502337;
20.556568;0.494646;-0.209761;1.018269;-0.092436;-1.014065;-0.161050;0.502465;
20.557074;0.494646;-0.209760;1.018269;-0.094048;-1.013917;-0.160250;0.502721;
20.557326;0.494646;-0.209759;1.018270;-0.094853;-1.013842;-0.159850;0.502848;
20.557832;0.494646;-0.209758;1.018270;-0.096464;-1.013690;-0.159050;0.503101;
20.558085;0.494646;-0.209758;1.018270;-0.097270;-1.013614;-0.158649;0.503227;
20.558591;0.494646;-0.209757;1.018270;-0.098881;-1.013458;-0.157848;0.503478;
20.558844;0.494646;-0.209756;1.018270;-0.099686;-1.013379;-0.157448;0.503604;
20.559350;0.494646;-0.209755;1.018271;-0.101296;-1.013220;-0.156646;0.503853;
20.559603;0.494646;-0.209755;1.018271;-0.102101;-1.013139;-0.156245;0.503977;
20.560108;0.494647;-0.209754;1.018271;-0.103711;-1.012976;-0.155443;0.504225;
20.560361;0.494647;-0.209753;1.018271;-0.104516;-1.012893;-0.155042;0.504348;
20.560867;0.494647;-0.209752;1.018272;-0.106125;-1.012726;-0.154239;0.504594;
20.561120;0.494647;-0.209752;1.018272;-0.106930;-1.012642;-0.153837;0.504716;
20.561626;0.494647;-0.209750;1.018272;-0.108539;-1.012471;-0.153034;0.504960;
20.561879;0.494647;-0.209750;1.018272;-0.109344;-1.012385;-0.152632;0.505081;
20.562385;0.494647;-0.209749;1.018273;-0.110952;-1.012210;-0.151828;0.505323;
20.562638;0.494647;-0.209748;1.018273;-0.111756;-1.012121;-0.151426;0.505443;
20.563143;0.494647;-0.209747;1.018273;-0.113365;-1.011943;-0.150622;0.505683;
20.563396;0.494648;-0.209747;1.018273;-0.114169;-1.011853;-0.150219;0.505803;
20.563902;0.494648;-0.209746;1.018273;-0.115777;-1.011670;-0.149414;0.506041;
20.564155;0.494648;-0.209745;1.018274;-0.116580;-1.011578;-0.149012;0.506159;
20.564661;0.494648;-0.209744;1.018274;-0.118188;-1.011392;-0.148206;0.506395;
20.564914;0.494648;-0.209744;1.018274;-0.118991;-1.011298;-0.147803;0.506513;
20.565420;0.494648;-0.209743;1.018274;-0.120598;-1.011108;-0.146997;0.506747;
20.565673;0.494648;-0.209742;1.018274;-0.121402;-1.011012;-0.146594;0.506864;
20.566178;0.494648;-0.209741;1.018275;-0.123008;-1.010818;-0.145787;0.507096;
20.566431;0.494648;-0.209741;1.018275;-0.123811;-1.010720;-0.145384;0.507211;
20.566937;0.494649;-0.209740;1.018275;-0.125417;-1.010522;-0.144576;0.507442;
20.567190;0.494649;-0.209739;1.018275;-0.126220;-1.010422;-0.144173;0.507556;
20.567696;0.494649;-0.209738;1.018276;-0.127826;-1.010221;-0.143365;0.507785;
20.567949;0.494649;-0.209738;1.018276;-0.128628;-1.010119;-0.142961;0.507898;
20.568455;0.494649;-0.209737;1.018276;-0.130233;-1.009914;-0.142153;0.508125;
20.568707;0.494649;-0.209736;1.018276;-0.131036;-1.009810;-0.141748;0.508237;
20.569213;0.494649;-0.209735;1.018276;-0.132640;-1.009601;-0.140939;0.508462;
20.569466;0.494649;-0.209735;1.018277;-0.133443;-1.009495;-0.140535;0.508574;
20.569972;0.494649;-0.209734;1.018277;-0.135047;-1.009282;-0.139725;0.508796;
20.570225;0.494649;-0.209733;1.018277;-0.135849;-1.009175;-0.139321;0.508907;
20.570731;0.494650;-0.209732;1.018277;-0.137452;-1.008958;-0.138511;0.509128;
20.570984;0.494650;-0.209732;1.018277;-0.138254;-1.008848;-0.138106;0.509237;
20.571490;0.494650;-0.209731;1.018278;-0.139857;-1.008628;-0.137295;0.509456;
20.571742;0.494650;-0.209730;1.018278;-0.140658;-1.008516;-0.136890;0.509565;
20.572248;0.494650;-0.209729;1.018278;-0.142261;-1.008292;-0.136079;0.509782;
20.572501;0.494650;-0.209729;1.018278;-0.143062;-1.008179;-0.135673;0.509890;
20.573007;0.494650;-0.209728;1.018279;-0.144664;-1.007950;-0.134862;0.510104;
20.573260;0.494650;-0.209727;1.018279;-0.145465;-1.007835;-0.134456;0.510211;
20.573766;0.494651;-0.209726;1.018279;-0.147066;-1.007603;-0.133644;0.510424;
20.574019;0.494651;-0.209726;1.018279;-0.147867;-1.007486;-0.133238;0.510530;
20.574524;0.494651;-0.209725;1.018279;-0.149467;-1.007250;-0.132426;0.510741;
20.574777;0.494651;-0.209724;1.018280;-0.150268;-1.007131;-0.132019;0.510846;
20.575283;0.494651;-0.209723;1.018280;-0.151868;-1.006891;-0.131206;0.511055;
20.575536;0.494651;-0.209723;1.018280;-0.152668;-1.006770;-0.130800;0.511159;
20.576042;0.494651;-0.209722;1.018280;-0.154268;-1.006527;-0.129986;0.511366;
20.576295;0.494651;-0.209721;1.018280;-0.155067;-1.006404;-0.129579;0.511469;
20.576801;0.494651;-0.209720;1.018281;-0.156667;-1.006157;-0.128765;0.511674;
20.577054;0.494651;-0.209720;1.018281;-0.157466;-1.006032;-0.128358;0.511777;
20.577559;0.494652;-0.209719;1.018281;-0.159065;-1.005781;-0.127544;0.511980;
20.577812;0.494652;-0.209719;1.018281;-0.159864;-1.005654;-0.127137;0.512081;
20.578318;0.494652;-0.209718;1.018281;-0.161462;-1.005399;-0.126322;0.512282;
20.578571;0.494652;-0.209717;1.018282;-0.162260;-1.005271;-0.125914;0.512382;
20.579077;0.494652;-0.209716;1.018282;-0.163858;-1.005012;-0.125099;0.512581;
20.579330;0.494652;-0.209716;1.018282;-0.164656;-1.004881;-0.124691;0.512681;
20.579836;0.494652;-0.209715;1.018282;-0.166253;-1.004619;-0.123875;0.512878;
20.580089;0.494652;-0.209714;1.018282;-0.167051;-1.004486;-0.123467;0.512976;
20.580594;0.494652;-0.209713;1.018283;-0.168647;-1.004220;-0.122651;0.513172;
20.580847;0.494653;-0.209713;1.018283;-0.169445;-1.004086;-0.122243;0.513269;
20.581353;0.494653;-0.209712;1.018283;-0.171040;-1.003816;-0.121426;0.513462;
20.581606;0.494653;-0.209711;1.018283;-0.171838;-1.003679;-0.121017;0.513558;
20.582112;0.494653;-0.209711;1.018283;-0.173433;-1.003405;-0.120200;0.513750;
20.582365;0.494653;-0.209710;1.018284;-0.174230;-1.003267;-0.119791;0.513845;
20.582871;0.494653;-0.209709;1.018284;-0.175824;-1.002989;-0.118974;0.514035;
20.583123;0.494653;-0.209709;1.018284;-0.176621;-1.002850;-0.118565;0.514129;
20.583629;0.494653;-0.209708;1.018284;-0.178215;-1.002568;-0.117747;0.514317;
20.583882;0.494653;-0.209707;1.018284;-0.179011;-1.002426;-0.117338;0.514410;
20.584388;0.494653;-0.209706;1.018285;-0.180604;-1.002141;-0.116519;0.514596;
20.584641;0.494654;-0.209706;1.018285;-0.181400;-1.001997;-0.116110;0.514688;
20.585147;0.494654;-0.209705;1.018285;-0.182992;-1.001708;-0.115291;0.514872;
20.585400;0.494654;-0.209705;1.018285;-0.183788;-1.001562;-0.114881;0.514963;
20.585905;0.494654;-0.209704;1.018285;-0.185379;-1.001269;-0.114062;0.515145;
20.586158;0.494654;-0.209703;1.018286;-0.186175;-1.001122;-0.113652;0.515235;
20.586664;0.494654;-0.209702;1.018286;-0.187766;-1.000825;-0.112832;0.515415;
20.586917;0.494654;-0.209702;1.018286;-0.188561;-1.000675;-0.112422;0.515504;
20.587423;0.494654;-0.209701;1.018286;-0.190151;-1.000375;-0.111602;0.515682;
20.587676;0.494654;-0.209701;1.018286;-0.190946;-1.000223;-0.111192;0.515771;
20.588182;0.494655;-0.209700;1.018287;-0.192535;-0.999919;-0.110371;0.515947;
20.588435;0.494655;-0.209699;1.018287;-0.193329;-0.999766;-0.109960;0.516034;
20.588940;0.494655;-0.209698;1.018287;-0.194918;-0.999458;-0.109139;0.516208;
20.589193;0.494655;-0.209698;1.018287;-0.195712;-0.999302;-0.108729;0.516294;
20.589699;0.494655;-0.209697;1.018287;-0.197300;-0.998990;-0.107907;0.516466;
20.589952;0.494655;-0.209696;1.018287;-0.198093;-0.998834;-0.107496;0.516552;
20.590458;0.494655;-0.209696;1.018288;-0.199681;-0.998518;-0.106674;0.516722;
20.590711;0.494655;-0.209695;1.018288;-0.200474;-0.998359;-0.106263;0.516806;
20.591217;0.494655;-0.209694;1.018288;-0.202060;-0.998039;-0.105441;0.516974;
20.591470;0.494655;-0.209694;1.018288;-0.202853;-0.997879;-0.105030;0.517058;
20.591975;0.494656;-0.209693;1.018288;-0.204439;-0.997555;-0.104207;0.517224;
20.592228;0.494656;-0.209693;1.018289;-0.205231;-0.997393;-0.103796;0.517307;
20.592734;0.494656;-0.209692;1.018289;-0.206816;-0.997065;-0.102973;0.517471;
20.592987;0.494656;-0.209691;1.018289;-0.207608;-0.996901;-0.102561;0.517552;
20.593493;0.494656;-0.209690;1.018289;-0.209192;-0.996570;-0.101738;0.517714;
20.593746;0.494656;-0.209690;1.018289;-0.209984;-0.996404;-0.101326;0.517795;
20.594252;0.494656;-0.209689;1.018290;-0.211567;-0.996069;-0.100502;0.517955;
20.594504;0.494656;-0.209689;1.018290;-0.212358;-0.995901;-0.100090;0.518035;
20.595010;0.494656;-0.209688;1.018290;-0.213941;-0.995562;-0.099266;0.518193;
20.595263;0.494656;-0.209687;1.018290;-0.214732;-0.995392;-0.098853;0.518272;
20.595769;0.494657;-0.209686;1.018290;-0.216313;-0.995050;-0.098029;0.518428;
20.596022;0.494657;-0.209686;1.018290;-0.217104;-0.994878;-0.097616;0.518506;
20.596528;0.494657;-0.209685;1.018291;-0.218685;-0.994532;-0.096792;0.518660;
20.596781;0.494657;-0.209685;1.018291;-0.219475;-0.994358;-0.096379;0.518737;
20.597287;0.494657;-0.209684;1.018291;-0.221055;-0.994008;-0.095554;0.518889;
20.597539;0.494657;-0.209683;1.018291;-0.221844;-0.993832;-0.095141;0.518965;
20.598045;0.494657;-0.209683;1.018291;-0.223424;-0.993478;-0.094315;0.519115;
20.598298;0.494657;-0.209682;1.018292;-0.224213;-0.993301;-0.093902;0.519190;
20.598804;0.494657;-0.209681;1.018292;-0.225791;-0.992943;-0.093076;0.519338;
20.599057;0.494658;-0.209681;1.018292;-0.226580;-0.992764;-0.092663;0.519412;
20.599563;0.494658;-0.209680;1.018292;-0.228157;-0.992403;-0.091837;0.519558;
20.599816;0.494658;-0.209680;1.018292;-0.228946;-0.992221;-0.091424;0.519631;
20.600321;0.494658;-0.209679;1.018292;-0.230522;-0.991856;-0.090597;0.519775;
20.600574;0.494658;-0.209678;1.018293;-0.231310;-0.991673;-0.090183;0.519847;
20.601080;0.494658;-0.209678;1.018293;-0.232886;-0.991304;-0.089356;0.519990;
20.601333;0.494658;-0.209677;1.018293;-0.233674;-0.991119;-0.088943;0.520060;
20.601839;0.494658;-0.209676;1.018293;-0.235248;-0.990747;-0.088115;0.520201;
20.602092;0.494658;-0.209676;1.018293;-0.236036;-0.990560;-0.087702;0.520271;
20.602598;0.494658;-0.209675;1.018294;-0.237609;-0.990184;-0.086874;0.520409;
20.602851;0.494659;-0.209675;1.018294;-0.238396;-0.989995;-0.086460;0.520478;
20.603356;0.494659;-0.209674;1.018294;-0.239969;-0.989615;-0.085632;0.520614;
20.603609;0.494659;-0.209674;1.018294;-0.240755;-0.989424;-0.085218;0.520682;
20.604115;0.494659;-0.209673;1.018294;-0.242327;-0.989040;-0.084389;0.520817;
20.604368;0.494659;-0.209672;1.018294;-0.243113;-0.988848;-0.083975;0.520884;
20.604874;0.494659;-0.209671;1.018295;-0.244684;-0.988460;-0.083147;0.521016;
20.605127;0.494659;-0.209671;1.018295;-0.245470;-0.988266;-0.082732;0.521082;
20.605633;0.494659;-0.209670;1.018295;-0.247040;-0.987874;-0.081903;0.521213;
20.605886;0.494659;-0.209670;1.018295;-0.247825;-0.987678;-0.081489;0.521277;
20.606391;0.494659;-0.209669;1.018295;-0.249394;-0.987283;-0.080659;0.521406;
20.606644;0.494660;-0.209669;1.018295;-0.250178;-0.987085;-0.080245;0.521470;
20.607150;0.494660;-0.209668;1.018296;-0.251747;-0.986686;-0.079415;0.521597;
20.607403;0.494660;-0.209667;1.018296;-0.252531;-0.986486;-0.079000;0.521659;
20.607909;0.494660;-0.209667;1.018296;-0.254098;-0.986084;-0.078170;0.521784;
20.608162;0.494660;-0.209666;1.018296;-0.254881;-0.985882;-0.077755;0.521846;
20.608668;0.494660;-0.209665;1.018296;-0.256448;-0.985475;-0.076925;0.521969;
