time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_efdPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_QGenPu;SynchronousGenerator_generator_omegaPu;SynchronousGenerator_pss_UpssPu;
0.444217;0.884675;4.000000;7.575287;1.239241;0.995943;-0.100000;
0.444217;0.884675;4.000000;7.575287;1.239241;0.995943;-0.100000;
0.444217;0.884675;4.000000;7.575287;1.239241;0.995943;-0.100000;
0.444221;0.884676;4.000001;7.575268;1.239245;0.995943;-0.100000;
0.444225;0.884678;4.000001;7.575247;1.239247;0.995943;-0.100000;
0.444234;0.884681;4.000001;7.575206;1.239250;0.995942;-0.100000;
0.444251;0.884687;4.000001;7.575122;1.239256;0.995941;-0.100000;
0.444285;0.884698;4.000000;7.574955;1.239268;0.995939;-0.100000;
0.444353;0.884721;3.999996;7.574621;1.239293;0.995934;-0.100000;
0.444489;0.884768;3.999981;7.573951;1.239342;0.995924;-0.100000;
0.444762;0.884861;3.999921;7.572604;1.239441;0.995904;-0.100000;
0.445034;0.884955;3.999830;7.571251;1.239541;0.995884;-0.100000;
0.445307;0.885049;3.999709;7.569891;1.239641;0.995864;-0.100000;
0.445851;0.885237;3.999398;7.567155;1.239843;0.995825;-0.100000;
0.446396;0.885428;3.998973;7.564394;1.240049;0.995786;-0.100000;
0.446941;0.885619;3.998432;7.561607;1.240256;0.995746;-0.100000;
0.448031;0.886007;3.996992;7.555953;1.240680;0.995668;-0.100000;
0.449121;0.886401;3.995078;7.550192;1.241114;0.995589;-0.100000;
0.451300;0.887206;3.989838;7.538344;1.242014;0.995433;-0.100000;
0.453480;0.888034;3.982730;7.526054;1.242954;0.995277;-0.100000;
0.455660;0.888884;3.973773;7.513313;1.243933;0.995122;-0.100000;
0.457839;0.889756;3.962988;7.500115;1.244950;0.994967;-0.100000;
0.460019;0.890651;3.950395;7.486449;1.246003;0.994814;-0.100000;
0.462198;0.891566;3.936015;7.472308;1.247090;0.994661;-0.100000;
0.464378;0.892503;3.919868;7.457682;1.248208;0.994509;-0.100000;
0.466557;0.893460;3.901977;7.442562;1.249357;0.994358;-0.100000;
0.468737;0.894437;3.882362;7.426940;1.250535;0.994207;-0.100000;
0.470917;0.895433;3.861047;7.410807;1.251738;0.994058;-0.100000;
0.473096;0.896448;3.838052;7.394152;1.252965;0.993910;-0.100000;
0.475276;0.897481;3.813401;7.376968;1.254214;0.993762;-0.100000;
0.477455;0.898532;3.787117;7.359245;1.255483;0.993615;-0.100000;
0.479635;0.899601;3.759224;7.340973;1.256770;0.993470;-0.100000;
0.481814;0.900686;3.729745;7.322145;1.258071;0.993326;-0.100000;
0.483994;0.901787;3.698704;7.302749;1.259386;0.993182;-0.100000;
0.486173;0.902903;3.666128;7.282779;1.260711;0.993040;-0.100000;
0.488353;0.904035;3.632040;7.262224;1.262045;0.992899;-0.100000;
0.490533;0.905180;3.596468;7.241076;1.263385;0.992759;-0.100000;
0.492712;0.906339;3.559436;7.219327;1.264728;0.992620;-0.100000;
0.494892;0.907511;3.520973;7.196967;1.266074;0.992483;-0.100000;
0.497071;0.908695;3.481106;7.173989;1.267418;0.992347;-0.100000;
0.499251;0.909891;3.439863;7.150384;1.268759;0.992212;-0.100000;
0.501430;0.911098;3.397271;7.126145;1.270095;0.992078;-0.100000;
0.503610;0.912314;3.353361;7.101263;1.271422;0.991946;-0.100000;
0.505790;0.913540;3.308162;7.075732;1.272740;0.991815;-0.100000;
0.507969;0.914775;3.261704;7.049544;1.274045;0.991686;-0.100000;
0.510149;0.916018;3.214017;7.022692;1.275336;0.991559;-0.100000;
0.512328;0.917268;3.165134;6.995170;1.276610;0.991432;-0.100000;
0.514508;0.918525;3.115085;6.966972;1.277864;0.991308;-0.100000;
0.516687;0.919787;3.063903;6.938091;1.279097;0.991185;-0.100000;
0.518867;0.921055;3.011621;6.908523;1.280307;0.991064;-0.100000;
0.521047;0.922326;2.958273;6.878261;1.281490;0.990944;-0.100000;
0.523226;0.923602;2.903892;6.847302;1.282646;0.990826;-0.100000;
0.525406;0.924880;2.848512;6.815641;1.283772;0.990710;-0.100000;
0.527585;0.926160;2.792169;6.783275;1.284865;0.990596;-0.100000;
0.529765;0.927441;2.734898;6.750200;1.285924;0.990483;-0.100000;
0.531944;0.928722;2.676735;6.716413;1.286946;0.990373;-0.100000;
0.534124;0.930003;2.617716;6.681912;1.287930;0.990264;-0.100000;
0.536304;0.931283;2.557878;6.646695;1.288874;0.990158;-0.100000;
0.538483;0.932561;2.497258;6.610761;1.289775;0.990053;-0.100000;
0.540663;0.933837;2.435894;6.574109;1.290632;0.989950;-0.100000;
0.542842;0.935109;2.373824;6.536739;1.291442;0.989850;-0.100000;
0.545022;0.936376;2.311087;6.498651;1.292204;0.989752;-0.100000;
0.547201;0.937639;2.247720;6.459847;1.292917;0.989656;-0.100000;
0.549381;0.938896;2.183764;6.420329;1.293577;0.989562;-0.100000;
0.551561;0.940146;2.119258;6.380097;1.294183;0.989470;-0.100000;
0.553740;0.941388;2.054241;6.339156;1.294734;0.989381;-0.100000;
0.555920;0.942623;1.988753;6.297509;1.295228;0.989294;-0.100000;
0.558099;0.943849;1.922835;6.255160;1.295663;0.989209;-0.100000;
0.560279;0.945065;1.856527;6.212114;1.296037;0.989127;-0.100000;
0.562458;0.946271;1.789871;6.168377;1.296349;0.989047;-0.100000;
0.564638;0.947465;1.722905;6.123954;1.296598;0.988970;-0.100000;
0.565038;0.947683;1.710599;6.115736;1.296636;0.988956;-0.100000;
0.565038;0.947683;1.710599;6.115740;1.296641;0.988956;-0.100000;
0.565038;0.947683;1.710585;6.115730;1.296641;0.988956;-0.100000;
0.565039;0.947684;1.710571;6.115721;1.296641;0.988956;-0.100000;
0.565039;0.947684;1.710542;6.115702;1.296641;0.988956;-0.100000;
0.565041;0.947685;1.710486;6.115664;1.296641;0.988956;-0.100000;
0.565045;0.947687;1.710373;6.115589;1.296642;0.988956;-0.100000;
0.565052;0.947691;1.710148;6.115438;1.296642;0.988956;-0.100000;
0.565067;0.947699;1.709697;6.115137;1.296644;0.988955;-0.100000;
0.565096;0.947715;1.708795;6.114534;1.296647;0.988954;-0.100000;
0.565155;0.947747;1.706991;6.113328;1.296652;0.988952;-0.100000;
0.565272;0.947811;1.703382;6.110914;1.296662;0.988948;-0.100000;
0.565506;0.947938;1.696162;6.106078;1.296683;0.988940;-0.100000;
0.565974;0.948192;1.681710;6.096380;1.296720;0.988924;-0.100000;
0.566442;0.948446;1.667247;6.086650;1.296753;0.988908;-0.100000;
0.566910;0.948698;1.652773;6.076889;1.296784;0.988892;-0.100000;
0.567847;0.949203;1.623803;6.057287;1.296839;0.988861;-0.100000;
0.568783;0.949704;1.594798;6.037566;1.296884;0.988830;-0.100000;
0.569720;0.950204;1.565759;6.017724;1.296915;0.988800;-0.100000;
0.571067;0.950918;1.523922;5.988959;1.296938;0.988757;-0.100000;
0.571067;0.950918;1.523922;5.988959;1.296938;0.988757;-0.100000;
0.571068;0.950918;1.523909;5.988950;1.296938;0.988757;-0.099999;
0.571068;0.950918;1.523896;5.988941;1.296938;0.988757;-0.099998;
0.571069;0.950919;1.523870;5.988923;1.296938;0.988757;-0.099996;
0.571071;0.950920;1.523817;5.988887;1.296938;0.988757;-0.099992;
0.571074;0.950921;1.523712;5.988814;1.296938;0.988757;-0.099983;
0.571081;0.950925;1.523502;5.988669;1.296938;0.988757;-0.099967;
0.571094;0.950932;1.523082;5.988379;1.296938;0.988756;-0.099933;
0.571121;0.950946;1.522245;5.987798;1.296939;0.988755;-0.099866;
0.571175;0.950975;1.520576;5.986637;1.296939;0.988754;-0.099731;
0.571284;0.951032;1.517264;5.984314;1.296939;0.988750;-0.099463;
0.571500;0.951146;1.510743;5.979663;1.296940;0.988743;-0.098925;
0.571933;0.951374;1.498113;5.970341;1.296939;0.988730;-0.097847;
0.572799;0.951828;1.474482;5.951621;1.296930;0.988703;-0.095686;
0.573665;0.952280;1.453006;5.932803;1.296913;0.988677;-0.093518;
0.574531;0.952730;1.433658;5.913888;1.296889;0.988651;-0.091341;
0.575397;0.953177;1.416415;5.894879;1.296859;0.988626;-0.089156;
0.576263;0.953623;1.401251;5.875777;1.296825;0.988601;-0.086963;
0.577129;0.954066;1.388141;5.856585;1.296787;0.988576;-0.084762;
0.577995;0.954508;1.377062;5.837306;1.296748;0.988552;-0.082552;
0.578861;0.954947;1.367989;5.817941;1.296709;0.988529;-0.080334;
0.579727;0.955385;1.360899;5.798493;1.296670;0.988505;-0.078107;
0.580593;0.955821;1.355769;5.778965;1.296633;0.988482;-0.075873;
0.581459;0.956255;1.352576;5.759358;1.296601;0.988460;-0.073629;
0.582325;0.956687;1.351298;5.739675;1.296573;0.988438;-0.071378;
0.583191;0.957117;1.351912;5.719918;1.296551;0.988416;-0.069119;
0.584056;0.957546;1.354396;5.700089;1.296537;0.988395;-0.066852;
0.584922;0.957973;1.358727;5.680192;1.296532;0.988375;-0.064578;
0.585788;0.958398;1.364885;5.660228;1.296538;0.988354;-0.062296;
0.586654;0.958821;1.372847;5.640199;1.296555;0.988335;-0.060007;
0.587520;0.959243;1.382591;5.620109;1.296585;0.988315;-0.057711;
0.588386;0.959663;1.394096;5.599959;1.296629;0.988296;-0.055409;
0.589252;0.960082;1.407339;5.579751;1.296688;0.988278;-0.053101;
0.590118;0.960500;1.422300;5.559489;1.296765;0.988260;-0.050786;
0.590984;0.960916;1.438956;5.539174;1.296860;0.988242;-0.048466;
0.591850;0.961330;1.457286;5.518809;1.296974;0.988225;-0.046141;
0.592716;0.961743;1.477269;5.498396;1.297109;0.988208;-0.043811;
0.593582;0.962155;1.498881;5.477938;1.297266;0.988192;-0.041477;
0.594448;0.962566;1.522103;5.457437;1.297446;0.988176;-0.039138;
0.595314;0.962975;1.546911;5.436895;1.297650;0.988161;-0.036795;
0.596180;0.963383;1.573284;5.416314;1.297881;0.988146;-0.034449;
0.597046;0.963790;1.601200;5.395697;1.298138;0.988131;-0.032100;
0.597912;0.964196;1.630638;5.375047;1.298424;0.988117;-0.029748;
0.598778;0.964601;1.661574;5.354366;1.298739;0.988104;-0.027394;
0.599644;0.965005;1.693987;5.333655;1.299085;0.988091;-0.025038;
0.600510;0.965408;1.727854;5.312917;1.299463;0.988078;-0.022681;
0.601375;0.965810;1.763154;5.292155;1.299874;0.988066;-0.020322;
0.602241;0.966212;1.799864;5.271371;1.300319;0.988054;-0.017963;
0.603107;0.966612;1.837961;5.250567;1.300799;0.988043;-0.015604;
0.603973;0.967012;1.877423;5.229745;1.301317;0.988032;-0.013244;
0.604839;0.967411;1.918228;5.208908;1.301871;0.988021;-0.010886;
0.605705;0.967809;1.960352;5.188058;1.302465;0.988011;-0.008528;
0.606571;0.968207;2.003774;5.167197;1.303099;0.988002;-0.006171;
0.607437;0.968604;2.048469;5.146327;1.303774;0.987993;-0.003816;
0.608303;0.969001;2.094416;5.125451;1.304491;0.987984;-0.001463;
0.609169;0.969397;2.141592;5.104571;1.305251;0.987976;0.000887;
0.610035;0.969792;2.189973;5.083688;1.306056;0.987969;0.003235;
0.610901;0.970188;2.239536;5.062805;1.306906;0.987961;0.005579;
0.611767;0.970583;2.290259;5.041925;1.307803;0.987955;0.007920;
0.612633;0.970977;2.342118;5.021049;1.308747;0.987948;0.010257;
0.613499;0.971372;2.395090;5.000179;1.309739;0.987943;0.012589;
0.614365;0.971766;2.449152;4.979317;1.310781;0.987937;0.014916;
0.615231;0.972160;2.504281;4.958466;1.311874;0.987932;0.017239;
0.616097;0.972554;2.560453;4.937628;1.313018;0.987928;0.019556;
0.616963;0.972949;2.617646;4.916804;1.314215;0.987924;0.021867;
0.617828;0.973343;2.675835;4.895997;1.315465;0.987920;0.024172;
0.618694;0.973737;2.734998;4.875209;1.316769;0.987917;0.026471;
0.619560;0.974131;2.795112;4.854441;1.318128;0.987915;0.028762;
0.620426;0.974525;2.856152;4.833695;1.319544;0.987912;0.031047;
0.621292;0.974920;2.918097;4.812974;1.321016;0.987911;0.033324;
0.622158;0.975315;2.980921;4.792279;1.322547;0.987909;0.035593;
0.623024;0.975710;3.044604;4.771613;1.324136;0.987909;0.037854;
0.623890;0.976106;3.109120;4.750976;1.325785;0.987908;0.040107;
0.624756;0.976502;3.174448;4.730371;1.327494;0.987908;0.042351;
0.625622;0.976898;3.240563;4.709800;1.329264;0.987909;0.044586;
0.626488;0.977295;3.307443;4.689264;1.331097;0.987910;0.046812;
0.627354;0.977692;3.375065;4.668766;1.332992;0.987911;0.049028;
0.628220;0.978090;3.443405;4.648306;1.334951;0.987913;0.051234;
0.629086;0.978489;3.512442;4.627887;1.336974;0.987916;0.053430;
0.629952;0.978888;3.582151;4.607511;1.339062;0.987918;0.055615;
0.630818;0.979288;3.652511;4.587178;1.341216;0.987922;0.057790;
0.631684;0.979689;3.723499;4.566891;1.343437;0.987925;0.059954;
0.632550;0.980091;3.795091;4.546652;1.345724;0.987929;0.062107;
0.633416;0.980493;3.867266;4.526461;1.348080;0.987934;0.064249;
0.634282;0.980897;3.940002;4.506320;1.350504;0.987939;0.066379;
0.634991;0.981228;4.000001;4.489856;1.352542;0.987944;0.068115;
0.634991;0.981228;4.000000;4.489856;1.352542;0.987944;0.068115;
0.634992;0.981228;4.000000;4.489831;1.352545;0.987944;0.068118;
0.634993;0.981229;4.000000;4.489805;1.352549;0.987944;0.068120;
0.634995;0.981230;4.000000;4.489753;1.352555;0.987944;0.068126;
0.635000;0.981232;4.000000;4.489651;1.352568;0.987944;0.068137;
0.635009;0.981236;4.000000;4.489445;1.352594;0.987944;0.068158;
0.635027;0.981244;4.000000;4.489033;1.352645;0.987944;0.068202;
0.635062;0.981261;4.000000;4.488210;1.352748;0.987944;0.068288;
0.635133;0.981294;4.000000;4.486565;1.352955;0.987944;0.068462;
0.635275;0.981360;4.000000;4.483274;1.353369;0.987945;0.068808;
0.635559;0.981493;4.000000;4.476693;1.354198;0.987947;0.069499;
0.636127;0.981757;4.000000;4.463537;1.355865;0.987951;0.070876;
0.636695;0.982021;4.000000;4.450384;1.357542;0.987956;0.072248;
0.637263;0.982284;4.000000;4.437233;1.359228;0.987960;0.073616;
0.638399;0.982808;4.000000;4.410925;1.362624;0.987969;0.076341;
0.639536;0.983330;4.000000;4.384624;1.366055;0.987979;0.079051;
0.640672;0.983848;4.000000;4.358334;1.369520;0.987990;0.081746;
0.642944;0.984876;4.000000;4.305796;1.376551;0.988014;0.087095;
0.645216;0.985891;4.000000;4.253326;1.383709;0.988041;0.092393;
0.647488;0.986895;4.000000;4.200936;1.390987;0.988070;0.097645;
0.648513;0.987343;4.000000;4.177339;1.394307;0.988085;0.100000;
0.648513;0.987343;4.000000;4.177339;1.394307;0.988085;0.100000;
0.648514;0.987343;4.000000;4.177312;1.394311;0.988085;0.100000;
0.648515;0.987344;4.000000;4.177285;1.394315;0.988085;0.100000;
0.648518;0.987345;4.000000;4.177232;1.394322;0.988085;0.100000;
0.648522;0.987347;4.000000;4.177125;1.394337;0.988085;0.100000;
0.648532;0.987351;4.000000;4.176911;1.394368;0.988085;0.100000;
0.648550;0.987359;4.000000;4.176484;1.394428;0.988085;0.100000;
0.648587;0.987375;4.000000;4.175629;1.394549;0.988086;0.100000;
0.648662;0.987408;4.000000;4.173919;1.394791;0.988087;0.100000;
0.648810;0.987472;4.000000;4.170501;1.395274;0.988089;0.100000;
0.649107;0.987602;4.000000;4.163667;1.396244;0.988093;0.100000;
0.649702;0.987859;4.000000;4.150011;1.398189;0.988102;0.100000;
0.650296;0.988116;4.000000;4.136362;1.400141;0.988112;0.100000;
0.650890;0.988373;4.000000;4.122721;1.402100;0.988121;0.100000;
0.652079;0.988882;4.000000;4.095447;1.406037;0.988140;0.100000;
0.653267;0.989388;4.000000;4.068200;1.410001;0.988160;0.100000;
0.654456;0.989890;4.000000;4.040987;1.413991;0.988181;0.100000;
0.656833;0.990884;4.000000;3.986680;1.422045;0.988225;0.100000;
0.659209;0.991862;4.000000;3.932544;1.430193;0.988272;0.100000;
0.661586;0.992825;4.000000;3.878594;1.438428;0.988322;0.100000;
0.663963;0.993773;4.000000;3.824851;1.446745;0.988376;0.100000;
0.666340;0.994706;4.000000;3.771332;1.455137;0.988433;0.100000;
0.668717;0.995623;4.000000;3.718057;1.463598;0.988493;0.100000;
0.671094;0.996524;4.000000;3.665044;1.472123;0.988557;0.100000;
0.673471;0.997410;4.000000;3.612313;1.480706;0.988623;0.100000;
0.675848;0.998281;4.000000;3.559884;1.489342;0.988693;0.100000;
0.678225;0.999135;4.000000;3.507775;1.498026;0.988766;0.100000;
0.680602;0.999975;4.000000;3.456008;1.506753;0.988841;0.100000;
0.682979;1.000798;4.000000;3.404601;1.515517;0.988920;0.100000;
0.685356;1.001607;4.000000;3.353575;1.524316;0.989003;0.100000;
0.687733;1.002400;4.000000;3.302949;1.533144;0.989088;0.100000;
0.690110;1.003177;4.000000;3.252743;1.541997;0.989176;0.100000;
0.692487;1.003940;4.000000;3.202977;1.550872;0.989267;0.100000;
0.694864;1.004688;4.000000;3.153670;1.559763;0.989361;0.100000;
0.697241;1.005422;4.000000;3.104842;1.568669;0.989458;0.100000;
0.699618;1.006140;4.000000;3.056513;1.577584;0.989558;0.100000;
0.701995;1.006845;4.000000;3.008700;1.586507;0.989661;0.100000;
0.704372;1.007536;4.000000;2.961424;1.595433;0.989767;0.100000;
0.706749;1.008212;4.000000;2.914704;1.604358;0.989875;0.100000;
0.709126;1.008876;4.000000;2.868557;1.613282;0.989986;0.100000;
0.711502;1.009526;4.000000;2.823002;1.622199;0.990100;0.100000;
0.713879;1.010163;4.000000;2.778057;1.631108;0.990217;0.100000;
0.716256;1.010787;4.000000;2.733740;1.640006;0.990336;0.100000;
0.718633;1.011399;4.000000;2.690068;1.648890;0.990458;0.100000;
0.721010;1.011999;4.000000;2.647059;1.657758;0.990583;0.100000;
0.723387;1.012588;4.000000;2.604729;1.666608;0.990710;0.100000;
0.725764;1.013165;4.000000;2.563096;1.675437;0.990840;0.100000;
0.728141;1.013730;4.000000;2.522174;1.684243;0.990972;0.100000;
0.730518;1.014285;4.000000;2.481980;1.693024;0.991106;0.100000;
0.732895;1.014830;4.000000;2.442530;1.701779;0.991243;0.100000;
0.735272;1.015365;4.000000;2.403838;1.710505;0.991382;0.100000;
0.737649;1.015890;4.000000;2.365920;1.719200;0.991524;0.100000;
0.740026;1.016406;4.000000;2.328789;1.727864;0.991667;0.100000;
0.742403;1.016912;4.000000;2.292460;1.736494;0.991813;0.100000;
0.744780;1.017411;4.000000;2.256946;1.745090;0.991961;0.100000;
0.747157;1.017901;4.000000;2.222260;1.753649;0.992111;0.100000;
0.749534;1.018383;4.000000;2.188415;1.762171;0.992263;0.100000;
0.751911;1.018857;4.000000;2.155423;1.770654;0.992417;0.100000;
0.754288;1.019325;4.000000;2.123297;1.779097;0.992573;0.100000;
0.756665;1.019785;4.000000;2.092047;1.787499;0.992731;0.100000;
0.759042;1.020239;4.000000;2.061686;1.795860;0.992891;0.100000;
0.761419;1.020688;4.000000;2.032223;1.804178;0.993052;0.100000;
0.763795;1.021130;4.000000;2.003669;1.812452;0.993216;0.100000;
0.766172;1.021567;4.000000;1.976033;1.820683;0.993380;0.100000;
0.770926;1.022426;4.000000;1.923564;1.837011;0.993715;0.100000;
0.775205;1.023184;4.000000;1.879574;1.851548;0.994021;0.100000;
0.779483;1.023930;4.000000;1.838694;1.865935;0.994331;0.100000;
0.783762;1.024665;4.000000;1.800966;1.880168;0.994646;0.100000;
0.788040;1.025391;4.000000;1.766431;1.894245;0.994964;0.100000;
0.792319;1.026109;4.000000;1.735120;1.908170;0.995286;0.100000;
0.796597;1.026822;4.000000;1.707066;1.921941;0.995611;0.100000;
0.800876;1.027530;4.000000;1.682292;1.935556;0.995938;0.100000;
0.805154;1.028235;4.000000;1.660822;1.949018;0.996268;0.100000;
0.809433;1.028937;4.000000;1.642672;1.962327;0.996600;0.100000;
0.813712;1.029638;4.000000;1.627859;1.975485;0.996934;0.100000;
0.817990;1.030338;4.000000;1.616391;1.988493;0.997269;0.100000;
0.822269;1.031039;4.000000;1.608276;2.001354;0.997604;0.100000;
0.826547;1.031740;4.000000;1.603517;2.014071;0.997941;0.100000;
0.830826;1.032443;4.000000;1.602112;2.026645;0.998277;0.100000;
0.835104;1.033147;4.000000;1.604057;2.039079;0.998614;0.100000;
0.839383;1.033853;4.000000;1.609345;2.051376;0.998950;0.100000;
0.843661;1.034561;4.000000;1.617963;2.063540;0.999285;0.100000;
0.847940;1.035270;4.000000;1.629896;2.075573;0.999619;0.100000;
0.852218;1.035981;4.000000;1.645125;2.087478;0.999951;0.100000;
0.852846;1.036085;4.000000;1.647635;2.089213;1.000000;0.100000;
0.852846;1.036085;4.000000;1.647635;2.089213;1.000000;0.100000;
0.852846;1.036085;4.000000;1.647635;2.089213;1.000000;0.100000;
0.852846;1.036085;4.000000;1.647635;2.089213;1.000000;0.100000;
0.852850;1.036086;4.000000;1.647651;2.089222;1.000000;0.100000;
0.852854;1.036086;4.000000;1.647668;2.089233;1.000001;0.100000;
0.852862;1.036088;4.000000;1.647701;2.089256;1.000001;0.100000;
0.852879;1.036091;4.000000;1.647768;2.089301;1.000003;0.100000;
0.852912;1.036096;4.000000;1.647901;2.089392;1.000005;0.100000;
0.852977;1.036107;4.000000;1.648169;2.089573;1.000010;0.100000;
0.853108;1.036129;4.000000;1.648708;2.089935;1.000020;0.100000;
0.853371;1.036172;4.000000;1.649797;2.090659;1.000041;0.100000;
0.853896;1.036260;4.000000;1.652025;2.092105;1.000081;0.100000;
0.854421;1.036347;4.000000;1.654303;2.093549;1.000122;0.100000;
0.854945;1.036434;4.000000;1.656629;2.094992;1.000162;0.100000;
0.855995;1.036609;4.000000;1.661397;2.097872;1.000243;0.100000;
0.857045;1.036783;4.000000;1.666349;2.100747;1.000324;0.100000;
0.858095;1.036958;4.000000;1.671492;2.103614;1.000405;0.100000;
0.860194;1.037308;4.000000;1.682363;2.109326;1.000566;0.100000;
0.862294;1.037657;4.000000;1.694008;2.115010;1.000726;0.100000;
0.866492;1.038355;4.000000;1.719606;2.126294;1.001045;0.100000;
0.870691;1.039053;4.000000;1.748259;2.137467;1.001360;0.100000;
0.874890;1.039748;4.000000;1.779931;2.148531;1.001673;0.100000;
0.879089;1.040440;4.000000;1.814584;2.159489;1.001981;0.100000;
0.883288;1.041128;4.000000;1.852176;2.170342;1.002286;0.100000;
0.887487;1.041810;4.000000;1.892661;2.181094;1.002587;0.100000;
0.891686;1.042486;4.000000;1.935990;2.191744;1.002882;0.100000;
0.895885;1.043155;4.000000;1.982109;2.202296;1.003174;0.100000;
0.900084;1.043814;4.000000;2.030963;2.212750;1.003460;0.100000;
0.904283;1.044462;4.000000;2.082493;2.223108;1.003740;0.100000;
0.908482;1.045098;4.000000;2.136636;2.233371;1.004015;0.100000;
0.912680;1.045720;4.000000;2.193326;2.243538;1.004284;0.100000;
0.916879;1.046327;4.000000;2.252493;2.253612;1.004547;0.100000;
0.921078;1.046917;4.000000;2.314066;2.263591;1.004803;0.100000;
0.925277;1.047488;4.000000;2.377970;2.273476;1.005053;0.100000;
0.929476;1.048039;4.000000;2.444124;2.283266;1.005295;0.100000;
0.933675;1.048568;4.000000;2.512448;2.292962;1.005531;0.100000;
0.937874;1.049073;4.000000;2.582858;2.302561;1.005758;0.100000;
0.942073;1.049553;4.000000;2.655265;2.312063;1.005979;0.100000;
0.946272;1.050007;4.000000;2.729579;2.321468;1.006191;0.100000;
0.950471;1.050431;4.000000;2.805708;2.330772;1.006396;0.100000;
0.954670;1.050826;4.000000;2.883555;2.339975;1.006592;0.100000;
0.958449;1.051155;4.000000;2.955010;2.348184;1.006761;0.100000;
0.962228;1.051457;4.000000;3.027707;2.356294;1.006924;0.100000;
0.966007;1.051732;4.000000;3.101570;2.364317;1.007079;0.100000;
0.969786;1.051978;4.000000;3.176524;2.372251;1.007228;0.100000;
0.971767;1.052095;4.000000;3.216233;2.376372;1.007303;0.100000;
0.971767;1.052095;4.000000;3.216233;2.376372;1.007303;0.100000;
0.971769;1.052095;4.000000;3.216263;2.376378;1.007303;0.099997;
0.971770;1.052095;4.000000;3.216293;2.376381;1.007303;0.099994;
0.971773;1.052095;4.000000;3.216352;2.376387;1.007303;0.099987;
0.971779;1.052095;4.000000;3.216470;2.376399;1.007303;0.099974;
0.971791;1.052096;4.000000;3.216706;2.376423;1.007304;0.099948;
0.971814;1.052097;4.000000;3.217177;2.376472;1.007304;0.099896;
0.971861;1.052100;4.000000;3.218121;2.376569;1.007306;0.099792;
0.971955;1.052105;4.000000;3.220010;2.376764;1.007310;0.099583;
0.972143;1.052116;4.000000;3.223790;2.377153;1.007317;0.099166;
0.972518;1.052137;4.000000;3.231358;2.377930;1.007331;0.098332;
0.972893;1.052158;4.000000;3.238936;2.378705;1.007344;0.097497;
0.973644;1.052198;4.000000;3.254129;2.380252;1.007372;0.095825;
0.974319;1.052233;4.000000;3.267831;2.381642;1.007396;0.094319;
0.974995;1.052267;4.000000;3.281563;2.383029;1.007420;0.092812;
0.975670;1.052300;4.000000;3.295323;2.384412;1.007444;0.091304;
0.977022;1.052364;4.000000;3.322910;2.387174;1.007491;0.088284;
0.978373;1.052424;4.000000;3.350598;2.389925;1.007537;0.085260;
0.979724;1.052480;4.000000;3.378391;2.392664;1.007583;0.082233;
0.982426;1.052580;4.000000;3.434279;2.398105;1.007670;0.076166;
0.985128;1.052663;4.000000;3.490549;2.403495;1.007754;0.070088;
0.987681;1.052727;4.000000;3.544026;2.408540;1.007830;0.064339;
0.987681;1.052727;4.000000;3.544026;2.408540;1.007830;0.064339;
0.987681;1.052727;4.000000;3.544026;2.408540;1.007830;0.064339;
0.987681;1.052727;4.000000;3.544026;2.408540;1.007830;0.064339;
0.987682;1.052727;4.000001;3.544054;2.408543;1.007830;0.064336;
0.987683;1.052727;4.000001;3.544082;2.408546;1.007830;0.064333;
0.987686;1.052727;4.000001;3.544139;2.408551;1.007830;0.064327;
0.987691;1.052727;4.000001;3.544252;2.408562;1.007831;0.064315;
0.987702;1.052728;4.000000;3.544478;2.408583;1.007831;0.064290;
0.987724;1.052728;3.999998;3.544931;2.408625;1.007831;0.064242;
0.987767;1.052729;3.999991;3.545835;2.408710;1.007833;0.064145;
0.987853;1.052731;3.999960;3.547645;2.408879;1.007835;0.063951;
0.988025;1.052734;3.999839;3.551266;2.409218;1.007840;0.063563;
0.988369;1.052742;3.999356;3.558511;2.409894;1.007850;0.062786;
0.989058;1.052755;3.997436;3.573016;2.411244;1.007870;0.061233;
0.989747;1.052767;3.994257;3.587540;2.412588;1.007889;0.059680;
0.990436;1.052778;3.989836;3.602081;2.413926;1.007908;0.058126;
0.991125;1.052788;3.984189;3.616640;2.415258;1.007927;0.056572;
0.991814;1.052796;3.977336;3.631214;2.416582;1.007946;0.055019;
0.992502;1.052803;3.969292;3.645803;2.417898;1.007964;0.053465;
0.993191;1.052809;3.960076;3.660406;2.419205;1.007982;0.051912;
0.993880;1.052813;3.949704;3.675021;2.420503;1.008000;0.050359;
0.994569;1.052816;3.938194;3.689647;2.421789;1.008017;0.048806;
0.995258;1.052817;3.925563;3.704284;2.423064;1.008035;0.047254;
0.995947;1.052817;3.911827;3.718929;2.424327;1.008052;0.045703;
0.996636;1.052815;3.897004;3.733583;2.425577;1.008069;0.044152;
0.997324;1.052811;3.881109;3.748244;2.426814;1.008085;0.042602;
0.998013;1.052805;3.864161;3.762911;2.428035;1.008101;0.041053;
0.998702;1.052798;3.846174;3.777582;2.429241;1.008117;0.039506;
0.999391;1.052789;3.827166;3.792257;2.430431;1.008133;0.037959;
1.000080;1.052778;3.807154;3.806935;2.431604;1.008149;0.036414;
